Ub	AggTau	E2	Abeta	Tau	AbetaDimer	Tau_P1	Mdm2	Proteasome	p53	Mdm2_mRNA	ROS	GliaA	Mdm2_p53_Ub4	antiAb	Tau_P2	Mdm2_p53_Ub	Mdm2_Ub2	Mdm2_P_Ub	Mdm2_P_Ub3	GliaM1	p53_P	Mdm2_p53_Ub3	Mdm2_Ub3	damDNA	p53_mRNA	AbetaPlaque	Mdm2_P	ATMI	NFT	GliaM2	Mdm2_Ub	E1	Mdm2_p53_Ub2	Mdm2_P_Ub4	Mdm2_Ub4_Proteasome	GSK3b	Proteasome_Tau	Abeta_antiAb	p53_Ub4_Proteasome	MT_Tau	Mdm2_P_Ub2	disaggPlaque1	disaggPlaque2	Mdm2_p53	GSK3b_p53_P	AbetaDimer_antiAb	Mdm2_Ub4	degAbetaGlia	AggAbeta_Proteasome	GliaI	AggTau_Proteasome	Mdm2_P1_p53_Ub4	Mdm2_P_Ub4_Proteasome	GSK3b_p53	E2_Ub	ATMA	AbetaPlaque_GliaA	E1_Ub
4000.0	0.0	100.0	0.0	0.0	0.0	0.0	5.0	500.0	5.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	200.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	500.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3958.489697729929	2.9510672926468386e-13	97.85094990689674	1.8646444373935155e-05	0.009199789967518676	1.7362609990177458e-16	0.0003932459357116495	4.977113568999442	499.9999995456203	5.037167815229795	9.99751167268612	1.8630514415863371e-10	0.0	5.356075724806363e-11	0.0	1.2342794125068242e-05	0.003580206554318429	2.9590631476370656e-08	1.0818452881875798e-23	7.337716097066231e-30	3.2245193839982077e-39	5.757249731012628e-22	3.407692513980586e-08	3.402322965087411e-11	6.207595504667333e-16	10.000000000093147	4.302455385847617e-34	5.7002152785861296e-18	200.0	1.2854346474821815e-29	5.204682283355636e-80	1.7158501873534106e-05	60.6423723969283	1.3523534484898044e-05	4.4376935660261236e-33	2.3661293587526537e-18	499.9949864412799	4.5437968035873246e-07	0.0	8.248542269967101e-16	99.99047416538397	1.0030043035565111e-26	1.074840391464107e-38	0.0	95.0242248618201	9.692521886170636e-26	0.0	2.936073000147734e-14	0.0	2.168708369609846e-21	100.0	3.787030489737737e-18	1.0958539190280108e-11	2.5718560452846182e-37	0.0050135587201054896	2.1490500931032503	3.1027274249612882e-18	0.0	39.35762760307168
3932.666160824392	2.0978681805458825e-12	93.01504277879782	3.738611197758788e-05	0.01702637513409267	1.3942028450395272e-15	0.0012614962764872643	4.954063415805647	499.9999982845527	5.074229061153349	9.99504665977862	7.464444583154219e-10	0.0	9.623544674590917e-08	0.0	7.40187187399287e-05	0.023986445978217127	1.3653225335793667e-06	2.1325330322316406e-21	6.583686006827373e-26	8.302617678502836e-37	1.718769319647917e-20	1.0588529777260832e-05	1.0735768215305012e-08	4.972165986929457e-15	10.000000000373209	5.543091557594821e-32	1.6845144292386285e-16	200.0	1.3327586730645823e-27	3.447263987955616e-75	0.00011593614247940955	39.67648729369279	0.0006158922523468777	2.7057744306460957e-28	1.073632199527075e-14	499.98994587349097	1.7154406778664624e-06	0.0	6.6570268806651174e-12	99.98179638265684	1.3308800853935953e-23	2.767542297657855e-36	0.0	95.0311037473844	5.839513471398156e-24	0.0	6.364029346204318e-11	0.0	3.480308847448587e-20	100.0	5.4967615052002605e-17	4.195259901924263e-08	3.2609405540109613e-32	0.010054126508985744	6.984957221202174	4.968735820987206e-17	0.0	60.32351270630719
3915.199441627339	6.380704698670984e-12	87.07124399915533	5.621950228443103e-05	0.023865618378498304	4.723049837524163e-15	0.0023295712672717073	4.930812783094465	499.99999633518917	5.11118729615434	9.992604916082481	1.6822611739144873e-09	0.0	5.51760537851144e-06	0.0	0.00019079908406102725	0.06653732605989794	1.1208013836969715e-05	4.2382301689842976e-20	1.0720652996522886e-23	2.140223924411919e-35	1.222886563146821e-19	0.0002429676018391969	2.5579251194338045e-07	1.68016568928714e-14	10.000000000841098	9.532784619086321e-31	1.186143828188202e-15	200.0	1.8884759469673616e-26	2.2903097929219823e-72	0.0003290726702619219	28.205640269208182	0.004893320389132691	1.2775825722364675e-25	1.1770595280666117e-12	499.9848784563079	3.6638406684803677e-06	0.0	9.690134752407178e-10	99.97385030928764	7.548954038548589e-22	7.134091617550829e-35	0.0	95.01200817172926	6.282396729675112e-23	0.0	4.446910484386992e-09	0.0	1.7671802509109571e-19	100.0	2.5508966769672345e-16	3.855804254300362e-06	2.3986220915838705e-29	0.015121543692046444	12.92875600084468	2.5176398733779713e-16	0.0	71.7943597307918
3902.3517658586707	1.3773124003101496e-11	80.8426103084284	7.514711182676003e-05	0.029947331289987344	1.123733458850237e-14	0.0034653778106669294	4.9073517509623565	499.99999376251344	5.148046135035685	9.990186398111451	2.995608352965727e-09	0.0	7.725626471666948e-05	0.0	0.00035144205612833314	0.12706283537972485	4.533202186414886e-05	3.3064346164726624e-19	3.4197326450808215e-22	2.150234845160287e-34	4.847261207341859e-19	0.001894547254269938	2.1220142376015057e-06	3.9875076235971994e-14	10.000000001497739	7.188246486043698e-30	4.652263640289892e-15	200.0	1.1944225094444767e-25	2.3117826139030102e-70	0.0006527580370012713	21.68077849472832	0.01875418179513174	8.391856597853171e-24	2.838695375921571e-11	499.97978434549714	6.210085086986823e-06	0.0	2.7373022906748304e-08	99.96654955170565	1.1867391456891073e-20	7.16746537468443e-34	0.0	94.96387214410213	3.344167519079932e-22	0.0	7.696488393348052e-08	0.0	5.601897866624161e-19	100.0	7.449782877088648e-16	7.721827721276491e-05	2.177542455353832e-27	0.020215654502811528	19.157389691571606	7.964006063277979e-16	0.0	78.31922150527166
3892.1835373868344	2.4693043812366208e-11	74.73995395725073	9.416943426864052e-05	0.03541820312672411	2.2030262991820764e-14	0.004604296884333459	4.883684112355925	499.9999904007421	5.184809183153731	9.98779106409991	4.68834882926434e-09	0.0	0.00049923320396077	0.0	0.0005419177894158276	0.19633692665786645	0.00012428037424304142	1.5498488659852166e-18	4.4990443885854944e-21	1.2890965233168317e-33	1.3964497994385602e-18	0.008104873941417496	9.88852403457895e-06	7.79767720095525e-14	10.00000000234405	3.450071861698098e-29	1.3259958357855884e-14	200.0	4.87578968492099e-25	8.308887724454833e-69	0.001061672113611733	17.765780236109975	0.047758177848429485	1.8932325617356311e-22	3.006345006473473e-10	499.9746636929049	9.283195445926132e-06	0.0	3.157618517216113e-07	99.95982613488734	9.282498504676938e-20	4.2970003126025606e-33	0.0	94.88648290453466	1.212006409453055e-21	0.0	6.24325183756834e-07	0.0	1.3717531782553906e-18	100.0	1.691272296313942e-15	0.0006720773871511155	6.35399331603529e-26	0.025336307094973042	25.26004604274927	1.946054596569253e-15	0.0	82.23421976388998
3883.669148934285	3.9413941916613374e-11	68.96269531338345	0.00011328696047857691	0.040378150129720576	3.82112703873918e-14	0.0057144240961242015	4.8598211383211325	499.9999851018446	5.221480000112642	9.985418873990199	6.762355151072077e-09	0.0	0.001976583254472426	0.0	0.0007501181777496932	0.2645619543149415	0.00026623107743101843	5.2747524588640014e-18	3.3974273004286364e-20	5.575161631532746e-33	3.291117428735625e-18	0.023583282358440642	3.2015915634825147e-05	1.3490969329156877e-13	10.000000003380968	1.2443282950184827e-28	3.091365146885525e-14	200.0	1.512340494122995e-24	1.5541247993962633e-67	0.0015210319707335003	15.252493589811575	0.09341066280188935	2.1902422092361206e-21	1.900528208467313e-09	499.9695166464945	1.2824502036194962e-05	0.0	2.071752906389689e-06	99.9536242087926	4.685201913453218e-19	1.858393383619881e-32	0.0	94.78104457004527	3.447324487646261e-21	0.0	3.149870484131648e-06	0.0	2.853008230354908e-18	100.0	3.2776899252843487e-15	0.0034575182329743964	9.114200160319783e-25	0.03048335350535229	31.037304686616572	4.038906003443644e-15	0.0	84.74750641018841
3876.253547731968	5.810398576166937e-11	63.603331387926346	0.0001325001786011958	0.0448992427143798	6.090621323410339e-14	0.006780248107973257	4.835779798822784	499.99997397834517	5.258062072638077	9.98306978940476	9.219509525246848e-09	0.0	0.0055804021944287924	0.0	0.0009668884095083474	0.3244318463573717	0.00048085494454521544	1.441763263256915e-17	1.7551683014270298e-19	1.9246706666892734e-32	6.757790228234976e-18	0.0524396952987841	8.065527839557239e-05	2.1449548673573842e-13	10.000000004609428	3.6847124374000803e-28	6.278430227086504e-14	200.0	3.886299527894496e-24	1.8521836162832597e-66	0.0019955080301006707	13.511111741467651	0.15198212397669794	1.606907221865212e-20	8.442161065843786e-09	499.9643433504132	1.678404392533804e-05	0.0	9.229168820901615e-06	99.94789641469062	1.7522411656095683e-18	6.415593737261672e-32	0.0	94.64944382810428	8.300423882117594e-21	0.0	1.1485870138066244e-05	0.0	5.301436443479892e-18	100.0	5.698862679638299e-15	0.01239413269116574	8.051579276619562e-24	0.03565664958670244	36.39666861207369	7.48919257884368e-15	0.0	86.48888825853236
3869.6266468898207	8.085149540636438e-11	58.69856076985052	0.00015180957412742083	0.049036055372567826	9.125756141190652e-14	0.007794766487733884	4.811583550092172	499.9999478092212	5.294558782195681	9.980743773603859	1.2061703762795758e-08	0.0	0.012312724420190364	0.0	0.0011857816822106102	0.37224165140137244	0.0007665578843609964	3.361103115807322e-17	6.885659513803314e-19	5.634030736815918e-32	1.2551652971384808e-17	0.09570470700779894	0.00016916712283505136	3.20574592509184e-13	10.00000000603037	9.444767410115723e-28	1.153303510344866e-13	200.0	8.709461206858983e-24	1.5871201138250367e-65	0.0024549429242246876	12.210652718750511	0.2162434084717635	8.480167428080234e-20	2.9032703560871794e-08	499.959143945088	2.1118359273592183e-05	0.0	3.104338682575316e-05	99.94260166682548	5.272489790150163e-18	1.8780185536338133e-31	0.0	94.49387132889113	1.7699424134240198e-20	0.0	3.309726154854015e-05	0.0	9.071226586312171e-18	100.0	9.15574662315462e-15	0.03418021823699702	5.0074614460037825e-23	0.040856054911851625	41.30143923014951	1.278754657999561e-14	0.0	87.78934728124952
3863.607205484397	1.0768299116727684e-10	54.25349986156975	0.0001712156299625286	0.05283161792792946	1.3042459117227117e-13	0.008755540131044686	4.787263748469553	499.99988964498067	5.330973360597077	9.978440791424108	1.529083922581528e-08	0.0	0.022554705189821802	0.0	0.0014024814357939284	0.4074659046142727	0.0011113409959705898	6.947283290885556e-17	2.1937535745151496e-18	1.4540158205109612e-31	2.160293225271608e-17	0.1503967600533165	0.0003086451356779222	4.570063396906623e-13	10.000000007644733	2.168232572790123e-27	1.9629793577533433e-13	200.0	1.7591792892570846e-23	1.057084040346779e-64	0.0028771778013684996	11.17565971050905	0.2784581040469005	3.489914106000082e-19	8.227343112412107e-08	499.95391856736	2.578905538418002e-05	0.0	8.448369061399802e-05	99.93770372587865	1.345970532462761e-17	4.8467435088995924e-31	0.0	94.3166151071289	3.440966212683725e-20	0.0	7.982337655861668e-05	0.0	1.4574110005316545e-17	100.0	1.3852104244934041e-14	0.07736988037339441	2.388805763754664e-22	0.04608143263985825	45.746500138430285	2.050133331278105e-14	0.0	88.82434028949096
