MPFc	Stgc	StgPn	MPFn	preMPFc	StgPc	Stgn	preMPFn	Wee1n	Wee1c	Wee1Pn	FZYa	IEa_1	Stgm	Xp	N	Xm	Wee1Pc	Values[CycBT]	Values[StgPT]
0.9860463130206603	0.020019773963015266	0.4236675787508564	0.5207360021483414	0.013783156204837723	0.7799409137308496	0.25403894143334677	0.07018954499610414	0.08588822723240012	0.019740189634003646	0.27448875761440367	0.011656389095263502	0.13092114253835854	0.971382699755207	7.477015667247212e-05	1.9500000000000002	0.01169453797676334	0.780319827099849	0.999773653840134	0.7798922824206247
0.9860275059386866	0.020020245833703106	0.6471768514876282	0.6604965787838866	0.013783288015268349	0.7799336239322833	0.0804710403548256	0.036755436074425586	0.03587090953099614	0.01974069329420477	0.3527631080884751	0.08474810317795935	0.3380725458672851	0.9694650204923503	8.695219464923536e-05	1.9500000000000002	0.012669537976763328	0.7803154658281104	0.9997694946806084	0.7799155026328445
0.986008884357417	0.020020745095056126	0.7371046404578556	0.616865995435182	0.013783420525670843	0.7799264418200561	0.03949518299614746	0.016729576275852167	0.03419588360931048	0.019741198763402943	0.3824138518402973	0.3612258006833195	0.5962800578569749	0.9675451027797974	0.00010010923262599919	1.9500000000000002	0.01364453797676337	0.7803111411521068	0.9997423190290098	0.7799205966441701
0.986105555681596	0.02001817621587158	0.3354818880405111	0.21245955773031336	0.013782489901638042	0.7800206942384414	0.10813562686563168	0.008857955687138836	0.0875746189909066	0.01973870069684977	0.15068878442995104	0.7625907664608105	0.5511235826226327	0.965622759859467	0.00011444917114307645	3.8024999999999998	0.01524013103978609	0.7804108593508905	0.9996808095718346	0.7799023691217015
0.9860673239741536	0.020019286480957656	0.26034258952792744	0.12758525825134115	0.01378210293309088	0.7800050516004209	0.2378574548440314	0.010943677919828849	0.17460221812914956	0.01973975214662497	0.09313675271455524	0.9647813525005638	0.32221675232406427	0.9636977033348013	0.00013063992718286257	3.8024999999999998	0.017141381039786092	0.7804019601530823	0.9996201649256227	0.7798667304445787
0.9860289107221125	0.02002042185904484	0.17010673856601455	0.09989270410600141	0.013782283298321613	0.7799896719130652	0.3815938892171867	0.012742389123130637	0.24791782421170624	0.019740815386652073	0.049003116473840105	0.914190098851315	0.055541235104662065	0.96176958099637	0.00014873193322264872	3.8024999999999998	0.019042631039786064	0.7803931273341648	0.9995750499218059	0.7798273363232816
0.9859907893501637	0.0200215396134591	0.10240455088091473	0.103039095353524	0.013782553718719823	0.7799745922029919	0.5017361608147746	0.017287638258379475	0.2884432519622455	0.019741862867781713	0.03736898542451561	0.7258943788550077	0.0034018101031052157	0.959838041841799	0.00016872518926243447	3.8024999999999998	0.020943881039786064	0.7803843876646674	0.9995392563676112	0.7797942399972428
0.9859530378296254	0.0200226259246966	0.07530299031117932	0.11976769291939114	0.013782832407545291	0.7799598206928336	0.5802383272360532	0.02558284163662315	0.3133426473838649	0.019742895991911917	0.041073108874361594	0.5326830504281285	0.00416061074600191	0.9579027371618778	0.00019061969530222045	3.8024999999999998	0.022845131039786054	0.7803757389718277	0.9995084542204455	0.7797722586610069
0.9859156646715238	0.020023684769680687	0.07867282714110271	0.14768711485342056	0.01378310707646752	0.7799453479197388	0.6272502229432985	0.03915449593800849	0.3308035582556726	0.019743916960367165	0.05193080551579395	0.3419606810517711	0.005636318073367189	0.9559633205546367	0.00021441545134200628	3.8024999999999998	0.02474638103978604	0.7803671782911346	0.9994824094931736	0.7797586867065205
0.9858786679243584	0.020024721548684184	0.10367114803541938	0.19342315108067612	0.01378337593741503	0.7799311631062492	0.6516349575868492	0.061452841065464045	0.33766961541240037	0.019744925211843355	0.07310128243351362	0.15693571554908112	0.008757925344860812	0.9540194479407029	0.0002401124573817921	3.8024999999999998	0.026647631039786006	0.7803587054283083	0.9994638004344579	0.7797511595967376
0.9858420451070079	0.02002573160038421	0.16148659139157648	0.27380499295984934	0.01378363776929487	0.7799172656430902	0.6422236887488456	0.09623867358586381	0.3207126324761495	0.019745917698957335	0.1178155356571585	0.0059466894668771305	0.017649340674407685	0.9520707775799225	0.00026771071342157745	3.8024999999999998	0.028548881039786	0.7803503226826736	0.9994581038831059	0.7797526548583713
0.9858057952829533	0.020026699698415303	0.28202671227110904	0.39106295942018515	0.013783889843396213	0.779903665590504	0.5691282649473905	0.12316260262813536	0.2557354722973331	0.019746888267136404	0.21027348400193088	0.0028593212733923454	0.048882082372366915	0.9501169700892313	0.00029721021946136397	3.8024999999999998	0.03045013103978604	0.780342035468196	0.9994604933308892	0.7797711431924541
0.985769917763164	0.020027610034034	0.4950587325036661	0.5486641769821518	0.013784129220132982	0.7798903736935148	0.40260048331074655	0.10328927483599719	0.13194025327271422	0.01974783344298684	0.36127576302931463	0.015263352206227767	0.1528502631088636	0.9481576884617675	0.0003286109755011497	3.8024999999999998	0.03235138103978605	0.7803338465250396	0.9994615243948788	0.779814558631421
0.9857344059005162	0.02002846082786761	0.7949658277294276	0.697800346982105	0.013784358954262419	0.7798773867681508	0.14827581015897634	0.04253792125529657	0.0366370000252835	0.01974877222800479	0.4835150746431887	0.11481801516696898	0.3920812949906228	0.9461925980872002	0.0003619129815409345	3.8024999999999998	0.03425263103978598	0.7803257361257816	0.9994497774860913	0.7798814029339236
0.9856992410346117	0.020029366373974792	0.9442565306944901	0.599426228402845	0.013784594149703363	0.779864585655393	0.043663985181483	0.01367673095510588	0.03624358364757641	0.019749727501426638	0.5105762471197446	0.4519762400688258	0.6620336751805869	0.9442213667732731	0.00039711623758072043	3.8024999999999998	0.03615388103978594	0.7803176806724897	0.9993809902546918	0.7799083426813637
0.9858802387243041	0.020024571699473897	0.4201401002126338	0.1916683645316714	0.013782302144868095	0.7800457011043472	0.13664930845616213	0.009335454719464394	0.113823509075641	0.019745055697252035	0.1940544514316337	0.8580711125973781	0.5410390848976886	0.9422436239112709	0.0004349461561588788	7.414875	0.039673915186818794	0.780510508589686	0.9992480040479801	0.7798588952513783
0.9858064460526827	0.02002674941338178	0.32697644281908717	0.11493810862272416	0.013781973198008024	0.7800163408154087	0.2821565245805519	0.011145406036565716	0.2202653876000421	0.01974710965446854	0.11639954115606707	0.9844802734998735	0.2947344096061543	0.9402587784494252	0.00047647379009569784	7.414875	0.043381352686818815	0.7804935052491392	0.9991350341731303	0.7797811944204527
0.985732654092129	0.02002895102625377	0.22059368165612342	0.09586177836754987	0.013782386778657696	0.7799874959854665	0.43984424106599995	0.014001381335904645	0.3088407151753801	0.019749163156550856	0.056324154690399794	0.9018067672591172	0.028493287483315134	0.9382661677439382	0.0005217088615325168	7.414875	0.04708879018681879	0.7804766514200181	0.9990532748463206	0.7796971475208345
0.9856594867347733	0.0200311173044665	0.13547715721038325	0.10127283705909854	0.013782911542022082	0.7799592151461773	0.5752477254446179	0.01988601374257306	0.3543662866856921	0.01975117906108662	0.0390143590212126	0.7092285212262979	0.0033225928004370357	0.936265133858755	0.000570651370469335	7.414875	0.050796227686818775	0.7804599827585348	0.9989865328864593	0.7796247023732236
0.9855870442298906	0.020033222802670194	0.09105433082574448	0.11799045047258794	0.013783439860889646	0.7799315132532725	0.6689597154859834	0.029880030548399796	0.379439475765841	0.01975316415883996	0.041875613849318226	0.5160314014946077	0.0040745772025018384	0.9342550236891819	0.0006233013169061561	7.414875	0.054503665186818956	0.7804434910025431	0.9989285204648118	0.7795739575794087
0.985515333059862	0.020035267847153756	0.08455255138643832	0.1452245194292827	0.01378395794892617	0.7799043796989827	0.7237726606275324	0.04604182860304998	0.39638631267747093	0.01975512542909829	0.052584693998313295	0.3253844298390442	0.005493736545341149	0.9322351890266593	0.0006796587008429741	7.414875	0.058211102686818915	0.7804271677160449	0.9988798885800244	0.7795434634168255
0.9854443473459435	0.020037263833236105	0.10546904192049085	0.19001306488536868	0.01378446445416051	0.7798777930105112	0.7502087433236626	0.07255854813806399	0.40261392864312767	0.019757062216808143	0.07373724536214335	0.14077013467658092	0.008483068968767053	0.9302049866281119	0.0007397235222797895	7.414875	0.06191854018681867	0.7804110121119069	0.9988464563268293	0.7795277470493344
0.9853740818989598	0.020039205745011838	0.1611616997500685	0.2687685725615561	0.013784957407556931	0.7798517483262452	0.7409290866901206	0.11405083095131514	0.3846025058527256	0.01975896845493148	0.11885583517750575	0.0022173453612066986	0.016924442175427983	0.9281637782898291	0.0008034957812166105	7.414875	0.06562597768681888	0.7803950288293603	0.9988391336115297	0.7795306226700697
0.9853045348566775	0.020041067352415367	0.27810784650124093	0.3807166297440341	0.013785431584915278	0.779826262194722	0.6694750121342986	0.14629736657256762	0.3183896652919733	0.0197608322289956	0.21190556447150097	0.0025964238814384605	0.04508553092945071	0.9261109309258067	0.0008709754776534312	7.414875	0.0693334151868189	0.7803792283693071	0.998844939539964	0.7795658496410922
0.9852357055832089	0.020042816928645044	0.48785249750865	0.5366845768698074	0.013785880606747153	0.7798013568533158	0.5043197774390505	0.12851867403822598	0.184567210788301	0.019762643238906502	0.3722973242890507	0.013151225556923152	0.14080710727371973	0.9240458166504911	0.0009421626115902492	7.414875	0.07304085268681883	0.780363619632365	0.9988483207039385	0.7796498233524253
0.9851675866181115	0.020044430815899173	0.8077059084128183	0.7036902993376373	0.013786304988464042	0.7797770466586905	0.22817103750527856	0.05562637684252109	0.044347266475746466	0.019764424474363024	0.5388216584986221	0.10204906746978927	0.37568834368406046	0.9219678128658625	0.0010170571830270675	7.414875	0.07674829018681885	0.7803481782433127	0.9988295100067339	0.7797915428900063
0.9851001369908804	0.020046093113372222	1.0290746427506747	0.6268710180963005	0.013786738825180948	0.7797531383950691	0.04963978395565276	0.01441367456808136	0.03474583686264438	0.019766253286880534	0.5744652039924458	0.4316434553314089	0.6647026047750036	0.9198763023527889	0.0010956591919638865	7.414875	0.08045572768681891	0.7803328254789269	0.9987012655319155	0.7798825465403417
0.9854571979528411	0.020036599887822124	0.46913479110138	0.19848169722657477	0.013782381789971213	0.7801087932913232	0.13203113097098154	0.009079452306149406	0.11167666773595432	0.019757018303848187	0.2272463276858374	0.8570890853576784	0.5661418652283383	0.9177706060209845	0.0011792556391564855	14.45900625	0.08717411225203171	0.7807101245760443	0.9984382979068845	0.7797940470384355
0.9853144635405721	0.020040820960719335	0.3734925643748356	0.11614012175418444	0.013781592343794844	0.7800524252881864	0.2791431572552381	0.010974971977502255	0.2250837805946497	0.019761001458508787	0.1423254230151625	0.9871438014933075	0.32245251714816353	0.9156496330650062	0.0012700445029710204	14.45900625	0.094403615377032	0.780677280451962	0.9982134974116516	0.7796409336782902
0.9851716147562346	0.020045102642032343	0.2608056263128505	0.0952292667055221	0.013782366949073184	0.7799970333978123	0.44227663557662317	0.013990803896086933	0.3270998563287474	0.019764996173265405	0.06851097003299852	0.9178508516383868	0.04962242011854882	0.913512141979612	0.001368062869910555	14.45900625	0.10163311850203217	0.7806447130971927	0.9980534549326037	0.7794715439718131
0.985029963020443	0.020049326285181	0.16460204438238155	0.09904606455964036	0.013783379542537812	0.7799427156559642	0.5879238416519619	0.019972435826850668	0.382349802547099	0.0197689165123858	0.04118090422108426	0.728176770447863	0.003228221838702652	0.9113569015799051	0.00147331073997509	14.45900625	0.10886262162703242	0.7806125055669746	0.9979228754244585	0.7793199106331364
0.9848897242110547	0.020053439145520116	0.10599256995095331	0.11438922085342594	0.013784399751575478	0.7798895046062303	0.6949939628593321	0.03007235782567061	0.409777624378079	0.019772769744038424	0.041394035138339676	0.5347525575832446	0.0039049386715767683	0.9091826915754393	0.0015857881131646245	14.45900625	0.11609212475203255	0.780580647741422	0.9978095494454543	0.7792074330069276
0.9847509128862092	0.020057429270697515	0.08856405424620988	0.139536318219642	0.013785398669698596	0.7798373924015178	0.7599196903190581	0.04637304599136286	0.42768123750958603	0.019776575288955763	0.05085523366462288	0.34367227771325415	0.005175719056128767	0.9069883028308942	0.001705494989479162	14.45900625	0.12332162787703284	0.7805491173765752	0.9977138270881672	0.7791377336153386
0.9846135161867418	0.020061315488764057	0.10263586728924544	0.18061314348439442	0.013786374952649397	0.7797863408079598	0.7924008078410638	0.07309220934673721	0.4357010021107171	0.019780334359513072	0.06992689835997513	0.1579341243802555	0.0077735973929081836	0.9047725376430718	0.0018324313689186869	14.45900625	0.1305511310020324	0.7805179104650363	0.9976461631305293	0.7791009762029439
0.9844775227793776	0.02006509776589511	0.15043913574453222	0.25277515318045823	0.013787325873744571	0.7797363308393659	0.790224961798977	0.1159421494421557	0.4222241799651366	0.01978403693462534	0.11022449860937594	0.00552297051855451	0.014740989473643096	0.9025342100339243	0.001966597251483213	14.45900625	0.13778063412703212	0.7804870342607906	0.9976276644199311	0.779099399993977
0.9843429278589877	0.02006873265161046	0.254932714456832	0.35775093700680544	0.01378824232016791	0.7796873873043358	0.7304516971636588	0.15523463404102786	0.3642112306150972	0.019787660902491365	0.19479027875405147	0.0020704982397239213	0.03718234793678446	0.9002721460593225	0.0021079926371727386	14.45900625	0.1450101372520318	0.7804565081361838	0.9976401395516555	0.7791562671277265
0.9842097302416952	0.020072161687127537	0.44603822887416	0.5044604734594532	0.013789111698432142	0.7796395503903849	0.5831774225001969	0.14827708618153962	0.23887964691628397	0.019791183565927937	0.34640942280921977	0.009296945863994205	0.1145543787499769	0.8979851841332541	0.002256617525987268	14.45900625	0.15223964037703155	0.7804263520763117	0.9976493924874221	0.7793019023388881
0.9840779241342873	0.020075315249313067	0.7559771387844811	0.6853783941946271	0.01378992616354538	0.7795928718126272	0.31619835350364406	0.07664450582031104	0.06723532685333806	0.019794614808881728	0.5440786829184301	0.07217489817290663	0.32354512214109615	0.8956721753671342	0.0024124719179267973	14.45900625	0.15946914350203142	0.7803965535122347	0.9976291444451205	0.7795689696104254
0.9839474397056793	0.020078412126970882	1.0470930068926596	0.6741346560479671	0.013790742046142189	0.7795471152302647	0.06718825154992407	0.01816423869861152	0.03239454322174171	0.01979813356674343	0.6046844099388446	0.35603879271544114	0.6285785680565386	0.8933319839238928	0.002575555812991326	14.45900625	0.16669864662703132	0.780366930850393	0.997429037352635	0.7798179065706441
0.9846688179592394	0.020059071718626354	0.5020030934914042	0.22125738696608038	0.013783542487103577	0.7802528919780589	0.11187111016821806	0.008447240943389516	0.09538386009508806	0.019779400389804844	0.2550904934098665	0.8021456124025607	0.605611360910393	0.8909634214102299	0.0027474869687542343	28.1950621875	0.17864212986153608	0.7811095623644513	0.9969351181375665	0.7797037230520194
0.9843923951917518	0.0200672019301931	0.4116770595517986	0.12390636598141706	0.013780707302515571	0.7801434527049266	0.2534265360908217	0.010598024761422914	0.20843818827758281	0.019787093154918334	0.17042367955256033	0.9898469027146549	0.37579361588399623	0.8885646007475897	0.0029331778641626437	28.1950621875	0.19273966095528594	0.7810457316612296	0.9964685189816611	0.7794162274040995
0.9841147084635585	0.020075554403519574	0.29679782883069483	0.09623565653684607	0.013781996742567738	0.7800358129328091	0.41851280525572654	0.013366056210620142	0.3214800148290731	0.019794898969313583	0.08548468375294946	0.9438696901288461	0.09928604004077612	0.8861332205903324	0.0031329662906647996	28.1950621875	0.20683719204903542	0.780982350886824	0.996143517927401	0.7790820681818905
0.9838391960745627	0.020083826850866786	0.19227645568040524	0.09658771361950796	0.013783943203276085	0.7799302346023647	0.5722392657928431	0.018858256741099113	0.3898875236078949	0.019802574921811228	0.0448981770957563	0.7659224823905396	0.0031271316210934397	0.8836669991594801	0.003346852248260712	28.1950621875	0.22093472314278567	0.7809196573066003	0.9958820264681777	0.7787704091634648
0.9835664422174417	0.020091903612252784	0.12116552272533627	0.10992214693049215	0.013785933488064365	0.7798267938316794	0.6915733304001663	0.02830674593440675	0.42172706287544764	0.019810105967325506	0.04060063763190191	0.572163692775496	0.003700033005032107	0.8811636814741427	0.0035748357369503746	28.1950621875	0.23503225423653576	0.7808576603764492	0.9956567629037258	0.7785268241467255
0.98329650315037	0.020099740607217323	0.09225353547769512	0.13247916316916303	0.013787882631971487	0.7797254959484303	0.7677460898535129	0.04352757442705179	0.4413481045647357	0.019817539148384276	0.048245391397092344	0.38044764285282406	0.004797678374527061	0.8786210403324374	0.0038169167567337916	28.1950621875	0.2491297853302861	0.7807963075206997	0.9954638623077452	0.7783686639209959
0.9830293534914057	0.02010736255075497	0.0981925317252725	0.16891866562218824	0.013789787604218711	0.7796262782582034	0.8081247115820199	0.06839601073639781	0.452013211725562	0.01982488450346052	0.0645726452508645	0.1931020500248883	0.00695669986253051	0.8760368773489454	0.004073095307610956	28.1950621875	0.26322731642403624	0.7807355832232238	0.9953201418025781	0.7782813635779923
0.9827649679791296	0.020114786928458302	0.13619055311139547	0.23223090188241843	0.01379164554455891	0.7795290860539209	0.8155199758925609	0.10909388065735158	0.4449018984073085	0.019832127638249326	0.09840562727520277	0.02423127988876108	0.012338383264755635	0.8734090240472006	0.004343371389581875	28.1950621875	0.27732484751778635	0.7806754964556045	0.995263412368161	0.7782593581578457
0.9825033334633739	0.02012194720777452	0.22499189332707517	0.3297211804597681	0.013793441769567356	0.7794339493894548	0.7712060354262139	0.1548017263911978	0.39871206096826134	0.019839229325514594	0.17104915574378016	0.0015716895974901056	0.02917130129870068	0.8707353430056191	0.00462774500264654	28.1950621875	0.29142237861153686	0.7806160810767373	0.9952867105097936	0.7783396724119517
0.9822444460928338	0.02012873908320382	0.3916726237548153	0.4635864704148591	0.013795152582076226	0.7793409368196075	0.6481248970104313	0.16207883369254206	0.29027570530403973	0.019846144599450697	0.30567391216930906	0.006081385267131874	0.08658186256173359	0.8680137290552002	0.00492621614680494	28.1950621875	0.3055199097052867	0.7805573767379241	0.995308607836151	0.7785758135659585
0.981988302596463	0.02013501137699679	0.6745474207686515	0.6457871559744139	0.013796753986862564	0.7792501644848866	0.40797960170540043	0.10280649288736896	0.11132008082047389	0.019852847413985183	0.5105553076036773	0.04368546014980674	0.25815038830974113	0.8652421105272354	0.0052387848220571045	28.1950621875	0.31961744079903687	0.7804994042240291	0.9952971861854206	0.7790435174589668
0.981734810737232	0.020140920536543414	1.0131365452621863	0.7150385000183366	0.013798311233995204	0.7791614415998755	0.11126725247576674	0.026508132424932558	0.03153376733792226	0.0198596318062871	0.616007396003897	0.261662674780229	0.5616721992003624	0.8624184505491829	0.005565451028402998	28.1950621875	0.3337149718927859	0.7804418642894376	0.9950318404305354	0.7796232275817415
0.9832068748560984	0.020101690894642858	0.5269101504368555	0.2541465898153882	0.013789653658096875	0.7805698452396234	0.08472349622178581	0.0074351709777367376	0.07228427912857678	0.01982185666040605	0.279827738880206	0.7075653603628402	0.6474167876839767	0.8595407136964657	0.0059075634176818225	54.980371265624996	0.3538228321097494	0.7819085563796613	0.9941661921267483	0.7795936039459467
0.9826725686693979	0.020116497343002304	0.44625451083770673	0.13877770115241178	0.013779098144631843	0.7803568477675185	0.21667751119081832	0.010175989802885742	0.1806573529413029	0.01983595200625557	0.19985830439697735	0.9893678710829766	0.44128915732925983	0.8566058770795091	0.006275131342608028	54.980371265624996	0.38131301774256554	0.7817847237114066	0.9931899640788593	0.7790710128307604
0.982131786139879	0.020132828170781842	0.33247756548199525	0.09921486360481357	0.013780752966627162	0.780146310395762	0.38072151710210234	0.012530713049171437	0.30111993342237525	0.019851250998274485	0.10751239683101567	0.9662965605271654	0.1675272457512502	0.8536098007629078	0.0066701894531670395	54.980371265624996	0.40880320337538034	0.7816607960903289	0.9925097111565553	0.7784234008298057
0.9815946423104512	0.020149097036760117	0.22150090896564498	0.09444651203149854	0.013784442738022071	0.779939739360641	0.5409546531595381	0.01727747143596052	0.38485457290150366	0.01986636294739134	0.051610363119216275	0.814182255941537	0.0030458644291728424	0.8505483492047953	0.007092737749358845	54.980371265624996	0.4362933890081943	0.781538153004197	0.9919782270595752	0.7777905171649429
0.9810628985968954	0.02016503729582393	0.1386808174656899	0.10523367586423837	0.01378834633492311	0.7797373228127834	0.6720409601486457	0.02576017243929681	0.42383739093839734	0.01988117468142765	0.04017895367673292	0.6200642354276478	0.0034913835012781885	0.8474174590357684	0.00754277623118347	54.980371265624996	0.4637835746410086	0.7814168965370557	0.9915265809047159	0.7772701360861476
0.9805367796956708	0.020180524286762484	0.09739669130344276	0.12506874564678364	0.013792179981109631	0.7795391084969856	0.7606209462535801	0.03942750710545385	0.4457977489024168	0.01989578002700958	0.04549164811325851	0.4276814797503321	0.004419075799494836	0.8442131425654321	0.008020304898640872	54.980371265624996	0.4912737602738202	0.7812969218861703	0.9911352439547254	0.7769137974622523
0.9800162432103442	0.02019557241478682	0.09410791716252002	0.15683807677088857	0.013795927614996272	0.7793450066379676	0.8102547330508514	0.0616493227137332	0.45925160005564714	0.019910219673325985	0.05903530544291355	0.2387912825998658	0.006180567486903343	0.8409314914727279	0.008525323751731151	54.980371265624996	0.5187639459066357	0.7811781774971357	0.990828235760758	0.776707785367064
0.9795012324548232	0.020210240152144936	0.12208025236043783	0.2109159597664426	0.01379958807985427	0.7791548849086726	0.827695679284318	0.09833016167797852	0.45847198554868174	0.019924476877706935	0.08653966837843165	0.06089409785915949	0.01023491414382727	0.8375686806714344	0.009057832790454193	54.980371265624996	0.5462541315394475	0.78106066935718	0.990668149842139	0.7766260504014018
0.9789917115864489	0.020224443604720362	0.1943359553617827	0.2999450702173146	0.013803139984246699	0.7789687548332008	0.7999402582369086	0.14761875041437156	0.4251165663600902	0.01993848677597401	0.14634983167877091	0.0011773907951846423	0.022436617845065548	0.8341209723416965	0.009617832014810009	54.980371265624996	0.573744317172259	0.7809444516837029	0.9906964612552359	0.7767187218473708
0.9784876671783563	0.02023799596919013	0.3353497127617323	0.42010736878405497	0.013806540123257898	0.7787867322998038	0.7025321384734323	0.1694026881003186	0.33645078332153394	0.0199521621974079	0.2612030824081526	0.0039045405390605702	0.06251330343742587	0.8305847201178943	0.010205321424798719	54.980371265624996	0.6012345028050743	0.7808296011082113	0.9907440417525248	0.777080109062105
0.9779890943696155	0.020250616094515547	0.5825001233636876	0.591852158196777	0.013809737322017146	0.778609028970143	0.4981107073339288	0.12930630801857937	0.17080251903050753	0.019965414592524638	0.4527742383045967	0.02379544607047916	0.1931088885469806	0.826956373422589	0.0108203010204202	54.980371265624996	0.6287246884378869	0.7807161957474561	0.990757238147498	0.7778542791394312
