sumrc1	c2	m3PI	mRas	x1	x2	y	ypp	z	zpp	fGEF	w	eph	r	c1	ePI3K	eGEF	yp	zp
0.5271431110311405	0.08515463665869494	0.9777498758234343	0.26910991841534015	0.29378102473470835	1.0680201010239794	0.5834103472052963	0.14186651212722295	0.016621901681541318	0.9100555130925744	0.2547853687129423	0.2079085729137363	1.714189077729232	0.31628586661868424	0.2108572444124562	0.976830240374797	0.24949148941552496	0.2747231406674808	0.07332258522588432
0.5051636217738763	0.08076002466248156	0.9766904967731326	0.26833488440970754	0.2855444334197375	1.068132159623799	0.5902799482577866	0.13799633202403652	0.021800718747477205	0.8960025834551941	0.25529684835785427	0.23067265293330133	1.8885884351989832	0.30309817306432574	0.20206544870955054	0.9755024079240809	0.2497405835557096	0.27172371971817705	0.08219669779732874
0.4852573185135528	0.07627206787768762	0.9753891530888955	0.2682591302274754	0.28136689601977727	1.0680841611384702	0.593973301866623	0.1359998753020295	0.02739194275978443	0.8824552698085149	0.2559178451581313	0.2522385323589685	2.0619455560422124	0.29115439110813174	0.1941029274054211	0.973979905966428	0.25006420079273817	0.2700268228313475	0.09015278743170087
0.4671536839630706	0.07182552045800988	0.9738797759692563	0.2684524531648545	0.27938847918043125	1.0679363432118232	0.5958278525650622	0.13505816092790027	0.03317593744673351	0.8695952602024417	0.25657090258067033	0.27266539764251074	2.2302587978683697	0.2802922103778424	0.18686147358522823	0.9722730810734516	0.2503900619310314	0.26911398650703755	0.09722880235082489
0.45062791600025404	0.06751063046488719	0.9721800224113556	0.2687309495879978	0.27855968902230854	1.067723291743837	0.5966736696861504	0.134683242082793	0.03898800582263683	0.8574987271583279	0.25722303783012	0.292014516949959	2.3908593708064156	0.27037674960015246	0.1802511664001016	0.9703888303217464	0.2506889220229738	0.26864308823105665	0.10351326701903542
0.4354916173816376	0.06338531535538902	0.9702999730284352	0.2690166309162837	0.2783085136308363	1.067464293275796	0.5969921700988661	0.13459843291349494	0.04471190589121068	0.8461889242449143	0.2578593176734889	0.31034667585485715	2.542152627574538	0.26129497042898253	0.17419664695265508	0.9683321103517538	0.25094889633271344	0.26840939698763916	0.10909916986387515
0.4215856607688627	0.05948416812348612	0.9682460711273742	0.26927672842226485	0.2783308051165946	1.0671698730879233	0.5970503473109732	0.13465225989255902	0.050268022193023155	0.8356618134592032	0.2584724469873299	0.32772093599600427	2.683355558635237	0.2529513964613176	0.16863426430754508	0.9661069033322393	0.25116539963605977	0.2682973927964678	0.11407016434777363
0.40877466287336556	0.05582511947089531	0.966023054213544	0.26949783406648475	0.27846788576477377	1.0668456878731025	0.5969916897214201	0.13476400107748637	0.05560322125119058	0.8258974891915308	0.25905859830091793	0.3441940112348515	2.814265965576099	0.24526479772401938	0.16350986514934626	0.9637168561819811	0.2513371436562325	0.2682443092010936	0.11849928955727874
0.39694266285177515	0.0524143601906261	0.9636349875736248	0.2696749925972922	0.2786383678051499	1.0664947611175302	0.5968914496128589	0.13489164257839564	0.06068386791742959	0.8168653835072378	0.2596157307625705	0.35981992054658063	2.935075443670045	0.23816559771106505	0.15877706514071008	0.9611657117116198	0.2514645330814372	0.26821690780874546	0.12245074857533268
0.38598971158432693	0.04924996909057183	0.9610858628758094	0.2698071281693375	0.2788013626260892	1.0661187349387444	0.5967881839903466	0.1350138928531435	0.06549117688980866	0.8085272303018166	0.2601429003436743	0.37464977895516066	3.0462260778741834	0.23159382695059613	0.15439588463373075	0.9584575996626042	0.2515490049553934	0.2681979231565099	0.12598159280837484
0.37582915671886136	0.046324576180230795	0.9583799641031855	0.2698951178519904	0.2789370695560042	1.0657185590151839	0.5967010400581535	0.13512040774482142	0.07001784022624179	0.8008394046419142	0.2606399491439522	0.3887316798047177	3.1483053258167994	0.22549749403131683	0.15033166268754455	0.955597228120821	0.2515927213803024	0.26817855219702513	0.12914275513184414
0.36638546470162187	0.043627306388181	0.9555220947048645	0.269940948062036	0.2790366881015626	1.0652948657481798	0.5966389778733256	0.13520659282841463	0.07426528814242242	0.7937550902046346	0.26110732690622585	0.4021106541922951	3.24197184582839	0.21983127882097311	0.14655418588064872	0.9525900005393072	0.25159838096442383	0.26815442929825983	0.1319796216529431
0.35759245948185253	0.04114518718888683	0.952517713419456	0.26994730121532634	0.2790972154439703	1.0648481735160022	0.5966056079238561	0.1352708764547915	0.07824133064818697	0.7872262651949362	0.2615459528722394	0.4148287001933175	3.3279051762156424	0.21455547568911157	0.14303698379274105	0.9494420753945928	0.2515690644915619	0.26812351562135245	0.13453240415687684
0.3493918891193122	0.038864156810970406	0.9493730044818849	0.26991730887734583	0.2791187565212209	1.0643789965988815	0.5966017090402974	0.1353132857640137	0.08195813428857315	0.7812053895683352	0.2619570909833553	0.42692487134546103	3.406773115516456	0.20963513347158733	0.1397567556477249	0.9461603800308276	0.25150809221547293	0.26808500519568906	0.1368364761430918
0.341732250064561	0.0367697761002529	0.9460948984589816	0.26985437183855987	0.27910310860246973	1.0638879041663543	0.596626543627069	0.13533469747825758	0.08543054921624149	0.7756467095471927	0.2623422356184509	0.4384354115928445	3.479211820428893	0.2050393500387366	0.13669290002582443	0.9427525882322022	0.25141889275742374	0.26803875889467343	0.1389227412365658
0.3345678179808867	0.03484772079910043	0.9426910547050394	0.2697620141685518	0.27905298939453343	1.0633755510645497	0.5966785568716044	0.13533643579046795	0.08867479513796099	0.7705071632673192	0.26270301189214545	0.4493939216053307	3.545814769675473	0.20074069078853202	0.13382712719235465	0.9392270687004891	0.251304889186013	0.26798500733792774	0.14081804159472
0.32785784260955564	0.03308411220066305	0.9391698137358118	0.2696437627896529	0.27897159230103946	1.0628426923429322	0.5967557619022332	0.13532004828619348	0.09170748519407665	0.7657469233320372	0.2630410939626606	0.4598315435026575	3.607127722922172	0.19671470556573342	0.13114313704382227	0.9355928111015892	0.2511694066161376	0.2679241898115734	0.14254559147388626
0.32156587594902325	0.03146572952369918	0.9355401265638261	0.2695030513998401	0.27886231381825544	1.0622901879677873	0.5968559627045965	0.13528717514529656	0.0945449447731318	0.761329644766993	0.2633581425455029	0.46977715204391113	3.6636475817706167	0.192939525569414	0.1286263503796093	0.9318593355009043	0.25101560286716607	0.267856862150107	0.14412541045987518
0.3156592081880592	0.029980136475651308	0.9318114670591524	0.26934314826673655	0.27872857728320977	1.0617190012333244	0.5969768904432341	0.13523946905997877	0.09720276969267998	0.7572224899539145	0.2636557604813346	0.47925754385078667	3.715823681194139	0.18939552491283554	0.12626368327522372	0.9280365904403346	0.2508464210143658	0.26778364049678716	0.14557474035340567
0.31010839169971166	0.028615746311594862	0.9279937325858881	0.2691671062056819	0.27857371563931116	1.0611301929065242	0.597116290562393	0.13517854438874086	0.09969556800735947	0.7533960034852248	0.2639354638720609	0.4882976185759903	3.764060491826675	0.18606503501982702	0.12404335667988468	0.9241348444894478	0.2506645610897074	0.26770516504886627	0.14690842850741573
0.3048868371300375	0.02736184338882437	0.9240971377759536	0.26897773200048514	0.27840089387141176	1.0605249124289486	0.5972719796955739	0.1351059448975574	0.10203683478946014	0.7498238929073096	0.2641986656476296	0.4969205484557324	3.808721054736397	0.18293210227802245	0.121954734852015	0.9201645752349844	0.25047246733588896	0.26762207540686883	0.14813927230323032
0.29997046920395637	0.02620857470590581	0.9201321055995194	0.2687775717732367	0.2782130600027351	1.0599043870970648	0.597441882334342	0.13502312376023132	0.10423891816928013	0.7464827602679291	0.2644466684471241	0.5051479341893679	3.8501306994514755	0.17998228152237383	0.11998818768158256	0.9161363594433148	0.25027232738228694	0.26753499390542673	0.14927832156279075
0.29533743244593036	0.02514692149518129	0.9161091594057748	0.26856890868852495	0.27801291728999084	1.0592699099007854	0.5976240532667353	0.13493143235817343	0.10631304403266444	0.7433518158421155	0.26468066402674567	0.512999946282474	3.8885807608199636	0.17720245946755822	0.11813497297837215	0.9120607680791097	0.25006608005198927	0.2674445143750914	0.1503351401252202
0.2909678374711949	0.02416865769006848	0.9120388188952642	0.2683537698100071	0.2778029124066156	1.0586228266195663	0.5978166895219404	0.1348321153510251	0.10826937632688129	0.7404125936913941	0.2649017370120273	0.5204954528268376	3.9243321473088226	0.17458070248271695	0.11638713498847796	0.907948267117286	0.2498554288892886	0.2673511951270345	0.15131802998172475
0.2868435423525117	0.023266300968831644	0.9079315024866467	0.2681339391143665	0.27758523524176987	1.0579645226798422	0.5980181347601903	0.1347263103598132	0.11011709595845867	0.7376486840723313	0.26511087124078025	0.5276521337261321	3.9576186516666034	0.17210612541150702	0.11473741694100467	0.9038091273782681	0.24964185927517155	0.2672555548799967	0.15223421996921016
0.2829479630415258	0.022433059969735235	0.9037974377812096	0.26791097440470124	0.27736182693664746	1.0572964100102575	0.5982268781431761	0.13461505067147564	0.11186448700821892	0.7350454862403104	0.2653089574403199	0.5344865827805365	3.988649971120329	0.16976877782491548	0.1131791852166103	0.8996533441488829	0.2494266573452008	0.2671580711853484	0.1530900267514708
0.2792659081603111	0.02166278022410908	0.89964658158453	0.26768622637108547	0.2771343935153317	1.0566199144821928	0.5984415494438833	0.13449927016233182	0.11351902399499036	0.7325899879347781	0.2654968014597837	0.5410143989396348	4.017614430660446	0.16755954489618666	0.11170636326412443	0.8954905666753086	0.24921092946830473	0.2670591803937849	0.15389098807023163
0.27578343531474714	0.020949891044512857	0.8954885503911437	0.26746085838688105	0.27690442276521876	1.0559364637427757	0.5986609117581666	0.13437980950330042	0.1150874545980243	0.7302705673986107	0.26567513236975276	0.5472502673266565	4.0446814036902	0.16547006118884827	0.11031337412589885	0.8913300398941398	0.2489956214725267	0.2669592787385331	0.154641978003365
0.27248772426483664	0.020289353869975928	0.8913325609558693	0.2672358661871212	0.27667320311670557	1.0552474763203705	0.5988838526204147	0.13425742299402374	0.1165758779397728	0.7280768237189357	0.26584461032904455	0.553208032233657	4.070003472095472	0.16349263455890198	0.10899508970593465	0.887180554478052	0.24878153690846436	0.2668587243855617	0.1553472983412916
0.2693669666822954	0.01967661390313732	0.8871873818347695	0.26701209666614445	0.2764418427806398	1.05455435111675	0.5991093746080988	0.13413278569909395	0.11798981412430988	0.7259994240167514	0.2660058337083875	0.558900761543168	4.093718315181451	0.1616201800093772	0.10774678667291812	0.8830504108093492	0.24856935421404663	0.2667578396928074	0.1560107618589388
0.2664102674143552	0.019107554113346407	0.883061295246669	0.26679026563572644	0.2762112889767754	1.053858458498556	0.5993365855611761	0.13400650051449609	0.11933426849576141	0.7240299741621593	0.2661593457594198	0.56434080561955	4.115950396011969	0.15984616044861316	0.10656410696574209	0.8789473879878166	0.24835964222159498	0.26665691392432783	0.15663575734207927
0.2636075587940392	0.01857845342019189	0.878962068296482	0.2665709739692455	0.2759823459597902	1.0531611320174323	0.5995646892356211	0.1338791049089761	0.12061378743518966	0.7221609050380234	0.266305640467427	0.5695398489934543	4.136812420815851	0.1581645352764235	0.10544302351761567	0.874878727248153	0.24815287445547704	0.266556205855403	0.157225307526787
0.2609495232257308	0.018085947560034284	0.8748969331970474	0.2663547223685181	0.2757556921656045	1.0524636615993668	0.5997929762203472	0.1337510773565699	0.12183250903585058	0.7203853747735384	0.2664451679030166	0.574508958049548	4.15640664185067	0.15656971393543848	0.10437980929029231	0.87085111860688	0.2479494416485313	0.26645594642308307	0.1577821161906111
0.25842752547908054	0.017626993882028787	0.8708725760540182	0.2661419245370147	0.2755318956821921	1.051767287102432	0.6000208155134609	0.13362284302657298	0.1229942067696334	0.7186971826893781	0.26657833886788895	0.5792586232399403	4.17482598699194	0.15505651528744832	0.10337101019163222	0.8668706989849456	0.24774966304578447	0.2663563414599663	0.15830861054098866
0.2560335514509366	0.017198838910948658	0.8668951325703275	0.2659329189140474	0.275311428519837	1.0510731941099094	0.600247646917324	0.1334947795228671	0.12410232922515448	0.717090696751927	0.2667055291202133	0.5837987980292967	4.1921550655429325	0.15362013087056195	0.10241342058037464	0.8629430531348576	0.24755379618864143	0.2662575735598091	0.15880697402291866
0.2537601540468411	0.01679898928268577	0.8629701890962217	0.2657279789013676	0.27509467920093816	1.0503825094813048	0.6004729738384526	0.13336722142204588	0.12516003414363305	0.715560788235121	0.26682708302652247	0.588138933817876	4.208471043894299	0.1522560924281047	0.10150406161873644	0.8590732226520406	0.24736204556777647	0.2661598047395017	0.15927917762124602
0.25160040440217607	0.016425185338974094	0.8591027924667267	0.26552732207094804	0.27488196397060377	1.049696297934761	0.600696357013484	0.13324046478492946	0.12617021890470456	0.7141027756173525	0.26694331682765177	0.5922880120109544	4.2238444236831745	0.15096024264130567	0.10064016176087044	0.8552657180300294	0.24717457009991678	0.2660631782015866	0.15972700547794308
0.24954784817015896	0.016075377415127445	0.8552974594238797	0.26533111783750485	0.274673536773819	1.0490155605255762	0.6009174087841549	0.13311477106026604	0.1271355476364722	0.712712376507353	0.2670545215461397	0.5962545732478192	4.238339724396924	0.14972870890209541	0.09981913926806359	0.8515245350409466	0.24699148962568465	0.2659678201555791	0.160152075856175
0.24759646633875873	0.015747704576818396	0.8515581947425799	0.2651394944357329	0.27446959783056135	1.0483412324406116	0.6011357880693141	0.13299037061157187	0.1280584746394955	0.7113856633449742	0.2671609655089279	0.6000467440706185	4.25201608728443	0.14855787980325527	0.09903858653550349	0.8478531746429834	0.24681289053894842	0.26587384131911407	0.1605558620155304
0.24574063959504178	0.015440475411724712	0.8478885092144893	0.2649525447527494	0.27427030126944485	1.04767418256116	0.6013511957154403	0.13286746571177344	0.12894126591940877	0.7101190277454875	0.26726289666293795	0.6036722616707489	4.264927812262723	0.14744438375702507	0.09829625583801671	0.8442546637336948	0.24663883058914784	0.2657813385727864	0.16093970633510382
0.24397511640937006	0.01515215094802074	0.8442914402515821	0.2647703313736586	0.2740757616381679	1.047015213138814	0.6015633705565527	0.13274623341007308	0.12978601757657138	0.7089091456960347	0.2673605445584072	0.6071384964478873	4.277124830177903	0.14638506984562202	0.09759004656374802	0.8407315791111275	0.24646934303532983	0.26569039603337424	0.16130483672739393
0.2422949842562442	0.014881329377218037	0.8407695773315899	0.2645928910915359	0.2738860595297547	1.046365059717069	0.6017720858131107	0.13262682789888638	0.13059467242073883	0.7077529492069133	0.2674541221413075	0.610452472690629	4.288653122884114	0.14537699055374653	0.09691799370249769	0.837286072925928	0.246304440281899	0.26560108628800294	0.1616523783723478
0.24069564308987176	0.01462673222717981	0.8373250844786907	0.26442023856266533	0.2737012465601804	1.0457243926067896	0.6019771458688895	0.13250938275331778	0.13136903494519128	0.7066476002953537	0.2675438273681864	0.6136208881357814	4.299555099793731	0.14441738585392305	0.0962782572359487	0.8339198968415369	0.24614411685813978	0.2655134713777928	0.16198336475945507
0.23917278177181633	0.014387192195183193	0.8339597263751842	0.26425236958704745	0.2735213495091569	1.0450938174540854	0.6021783834332115	0.13239401283648009	0.13211078433421353	0.7055904683009034	0.26762984461474554	0.6166501315644333	4.309869928558038	0.14350366906308978	0.09566911270872654	0.8306344291731285	0.24598835212463943	0.2654276037303084	0.16229874736488314
0.23772235616859136	0.014161642088608846	0.8306748939160976	0.26408926387985443	0.27334637398246814	1.0444738771393156	0.6023756569730391	0.13228081603172837	0.13282148637841729	0.7045791097376638	0.26771234596373966	0.6195462996117218	4.319633834954671	0.14263341370115482	0.09508894246743653	0.827430699599986	0.24583711247223908	0.26534352699523267	0.16259940388391902
0.23634056962611208	0.013949105099326639	0.8274716299680727	0.26393088746181853	0.27317630749678873	1.0438650534099974	0.6025688484492938	0.13216987480783368	0.13350260383636664	0.7036112502242592	0.2677914923277533	0.6223152119403478	4.32888036631474	0.14180434177566728	0.09453622785044483	0.824309415944114	0.2456903533228063	0.2652612767428727	0.16288614593937414
0.2350238548015245	0.01374868597465896	0.8243506547783818	0.26377719470607247	0.27301112217881235	1.043267769125353	0.6027578612343504	0.13206125762543108	0.1341555059136328	0.7026847685180144	0.26786743447632805	0.6249624257575621	4.337640631056207	0.14101431288091468	0.0940095419206098	0.8212709885483086	0.24554802076043045	0.26518088114021854	0.1631597255683528
0.23376885737610495	0.013559563230174874	0.8213123914198771	0.2636281301267678	0.27285077704680993	1.0426823904048	0.6029426182542613	0.13195502015785826	0.13478147659785242	0.7017976825730781	0.2679403139410616	0.6274932490049634	4.345943510396369	0.14026131442566298	0.09350754295044199	0.8183155556774158	0.24541005302612223	0.2651023615878806	0.1634208408290697
0.23257242083049293	0.013380982069871952	0.8183569901844929	0.2634836299022615	0.2726952200212879	1.0421092292964675	0.6031230602779906	0.1318512064926163	0.1353817222254448	0.7009481365283329	0.2680102638363507	0.6299127530619677	4.353815851655424	0.13954345249829578	0.09302896833219716	0.815443006357815	0.24527638171699145	0.2650257332293932	0.1636701412462224
0.23143157269012823	0.013212248119509901	0.815484351591295	0.2633436231615327	0.27254438961737826	1.0415485461540028	0.603299144361254	0.13174985013457158	0.13595737821437423	0.7001343896750342	0.26807740959224036	0.6322257844059472	4.36128263977319	0.13885894361407697	0.09257262907605131	0.8126530034441166	0.24514693288017822	0.26495100550417466	0.16390823211059158
0.2303435119614251	0.013052721822298928	0.8126941499164929	0.26320803316807734	0.2723982164085938	1.0410005523358878	0.6034708424609233	0.13165097495313813	0.13650951504499878	0.6993548063050387	0.2681418696039222	0.6344369754720894	4.368367151925704	0.13820610717685505	0.09213740478457004	0.8099450058663594	0.24502162798181024	0.2648781825859387	0.1641356786499626
0.22930559747328658	0.012901813378045668	0.8099858548264394	0.2630767783101456	0.272256624320234	1.040465413017261	0.6036381401073901	0.13155459607275394	0.13703914368692036	0.6986078466595808	0.2682037558216961	0.6365507549903906	4.375091097926045	0.13758335848397193	0.09172223898931461	0.8073182891848438	0.2449003847172947	0.2648072638198559	0.16435300965349897
0.2283153371407071	0.012758978200208762	0.8073587519667322	0.262949772961391	0.27211953174412645	1.0399432499852177	0.6038010351782889	0.13146072065038447	0.1375472204877498	0.6978920590521741	0.26826317428313	0.6385713577239476	4.381474747159871	0.13698920228442424	0.09132613485628283	0.8047719649835419	0.24478311771863684	0.2647382441713267	0.1645607204600761
0.22737037812587638	0.012623712851986591	0.8048119624921576	0.2628269282328106	0.271986852494055	1.0394341442657922	0.6039595367673702	0.13136934858299343	0.1380346515430907	0.6972060728844519	0.26832022558893737	0.6405028335748025	4.387537042955527	0.13642222687552585	0.09094815125035055	0.802304999410418	0.24466973918789342	0.26467111464963633	0.16475927557245754
0.22646849786640327	0.01249555141933821	0.8023444617898289	0.26270815265441694	0.2718584966407031	1.0389381389243615	0.6041136642424196	0.13128047335467374	0.13850229640209433	0.6965485909335304	0.26837500530403985	0.6423490560367965	4.393295705500672	0.13588109871984197	0.09058739914656132	0.7999162310656467	0.2445601594606307	0.26460586240290673	0.16494911266437529
0.22560759565872893	0.012374062207255175	0.7999550970755235	0.2625933527669043	0.2717343712644252	1.0384552418969586	0.6042634461525864	0.13119408244651	0.13895097181303992	0.6959183852817628	0.26842760436603624	0.6441137303399702	4.398767326588	0.13536455739523734	0.09024303826349157	0.7976043869879218	0.24445428750643447	0.2645424714009037	0.1651306429051973
0.2247856846849001	0.012258844718301663	0.7976426027286155	0.26248243359123674	0.27161438110664904	1.0379854286455066	0.6044089193599024	0.1311101580749623	0.13938145483663272	0.695314291028666	0.26847810942241795	0.6458004014443751	4.403967456963272	0.13487141081094003	0.08991427387396003	0.7953680966117822	0.24435203128100233	0.26448092256513545	0.1653042541347013
0.22400088514194025	0.012149527061826107	0.7954056159954496	0.26237529911020385	0.2714984291013585	1.0375286444809477	0.6045501282362521	0.13102867766948031	0.1397944855863412	0.6947352019422806	0.26852660312827925	0.6474124608789603	4.408910681737361	0.13440053108516417	0.0896003540567761	0.7932059072777526	0.24425329818611674	0.26442119409426773	0.16547031247137836
0.22325141747072946	0.012045763505343378	0.7932426909314082	0.26227185266596875	0.2713864168942918	1.0370848073700798	0.6046871238543301	0.13094961439418157	0.1401907698604639	0.6941800662421859	0.26857316443002055	0.6489531538010255	4.413610692712248	0.13395085048243766	0.0893005669882918	0.7911162964604148	0.2441579953707087	0.26436326175148833	0.1656291638973504
0.22253559622670444	0.011947232302579585	0.791152311324511	0.2621719973120592	0.2712782452794147	1.03665381026744	0.6048199632527582	0.13087293762616145	0.1405709814204214	0.6936478827482387	0.26861786881209254	0.650425585478391	4.418080353017414	0.1335213577360227	0.08901423849068177	0.7890976838033575	0.2440660300312994	0.2643070991210803	0.16578113583134002
0.22185182433088432	0.0118536337139506	0.7891329024873109	0.26207563611927215	0.27117381458658985	1.0362355234646115	0.604948708764402	0.13079861342695417	0.14093576404764738	0.6931376971619533	0.26866078851843933	0.6518327275349219	4.422331756678182	0.13311109459853063	0.08874072973235372	0.7871484418638592	0.24397730965951284	0.26425267780864387	0.16592653879039934
0.22119858791888863	0.011764688257991388	0.7871828426287872	0.2619826724705994	0.27107302501912334	1.035829796780184	0.6050734273402112	0.13072660482272752	0.14128573349184684	0.6926486000087486	0.2687019927629135	0.653177423583086	4.426376281694157	0.13271915275133317	0.08847943516755546	0.7852669068637749	0.24389174232588076	0.2641999678370614	0.16606566649940468
0.2205744512340341	0.011680135050550457	0.7853004726669529	0.2618930102979934	0.2709757769708252	1.0354364618466791	0.6051941899867944	0.1306568723384917	0.14162147909008702	0.6921797226264493	0.26874154790159716	0.6544623950845972	4.430224641242846	0.13234467074042047	0.08822978049361363	0.783451386917677	0.24380923682474462	0.264148937674714	0.16619879828346376
0.21997805205450413	0.011599730342933528	0.7834841049473449	0.26180655427586996	0.27088197128499214	1.035055333978224	0.605311071185684	0.1305893742675494	0.1419435653775037	0.6917302352353722	0.26877951760619334	0.6556902466404657	4.433886928977498	0.13198683123270247	0.08799122082180165	0.7817001704290873	0.24372970286339676	0.26409955454676665	0.16632619938712426
0.21940809751085222	0.011523246208182864	0.7817320320981653	0.26172321003612664	0.27079150948151165	1.0346862140985076	0.6054241484058906	0.13052406699829874	0.14225253343927585	0.691299344539903	0.26881596300775773	0.6568634709055811	4.437372660289166	0.13164485850651134	0.08776323900434088	0.78001153402626	0.2436530512448028	0.26405178459581063	0.16644812202082107
0.2188633600411251	0.01145046931340168	0.7800425343229894	0.2616428843264101	0.2707042939739643	1.0343288906124621	0.6055335016047396	0.1304609053197868	0.14254890222639216	0.6908862916767454	0.26885094283649685	0.6579844535050632	4.440690811324648	0.13131801602467505	0.08754534401645005	0.7783837490225699	0.24357919399137204	0.26400559307547355	0.16656480609686253
0.21834267368323568	0.011381199816732988	0.7784138861987644	0.26156548515741174	0.2706202282509518	1.0339831410750395	0.6056392127876175	0.1303998426957963	0.14283316969162355	0.690490350170948	0.2688845135426406	0.659055477615701	4.443849854389515	0.13100560420994142	0.08733706947329427	0.7768150875360118	0.24350804446618898	0.2639609445165863	0.16667648013742867
0.21784493057453166	0.011315250353632263	0.776844362695733	0.2614909219254759	0.27053921703359723	1.0336487337437403	0.6057413656052294	0.1303408315388688	0.14310581389113103	0.6901108242810648	0.26891672941244643	0.6600787283995616	4.4468577908694416	0.13070695834471902	0.08713797222981266	0.7753038277824793	0.2434395174728091	0.26391780285590183	0.16678336182780418
0.21736907782424292	0.011252445140408187	0.7753322449245174	0.26141910554002534	0.2704611664188941	1.0333254291207636	0.6058400449728752	0.1302838234153656	0.1433672938938444	0.6897470473231666	0.26894764266438015	0.6610562969894064	4.449722180579603	0.13042144669454578	0.08694763112969717	0.7738482594501719	0.24337352937080373	0.2638761316117593	0.16688565878298903
0.2169141143075312	0.01119261909749816	0.7738758246715057	0.2613499485018159	0.27038598400334884	1.0330129813255664	0.6059353367080521	0.13022876928037336	0.1436180507724877	0.6893983802703149	0.2689773035533121	0.6619901847789189	4.452450170995889	0.1301484685845187	0.08676564572301247	0.7724466871568771	0.24330999811456727	0.26383589401157465	0.1669835689571976
0.21647908789199677	0.011135617094944036	0.77247340856678	0.26128336497847904	0.27031357898351116	1.0327111393145825	0.6060273272263638	0.13017561967186447	0.14385850839456235	0.6890642103119956	0.26900576045346464	0.6628823071294406	4.4550485224703325	0.12988745273519803	0.0865916351567987	0.771097434549248	0.24324884332970043	0.26379705310177193	0.16707728129344224
0.21606309279586366	0.011081293250976367	0.7711233221476039	0.2612192708840703	0.2702438622407852	1.0324196480624792	0.6061161032515259	0.1301243248719539	0.14408907419040787	0.6887439496505086	0.26903305993889626	0.6637344969865575	4.4575236320469935	0.1296378556775182	0.08642523711834546	0.7697988476778816	0.24318998637383632	0.2637595718765203	0.16716697615908363
