Pbs2	Hog1P	Glyin	Protein	RNA	Fps1	Pbs2P	Hog1	Glyex	Fps1P	Hog1PP	Sho1	Sho1Pbs2P	Compartments[Vos]	Hog1PPActive	Compartments[V]	Values[Area]	Values[Turgor]	Values[ActivationSln1_nlfb]	Values[ks]	Values[Fps1TransportCapacitty]	Values[FitVrel]	Values[FitHog1PPrel]	Values[FitProteinrel]	Values[FitGlyinrel]	Values[Turgor2Osm]	Values[FitRNArel]	Values[Osmex]	Values[Osmin]	Values[cen]	Values[ActivationSho1_nlfb]	Values[Fps1TotalTrans]	Values[TurgorActivation]	Values[TurgorDeactivation]	Values[Hog1Inhibition]
0.12134131367287461	0.04728507686927875	180000.0167467232	0.04542665986093391	0.034000018646936636	0.02552786642342647	0.00013068381508410748	0.32800004132505695	1800.5008164762462	0.025527867073525373	0.0068166997922485175	0.1310414301717713	0.00011608837695305935	29.499997451779667	0.0068166997922485175	49.99999745177966	65.6342881368648	0.609999271208963	0.0007105735373245665	0.00042819413680910844	0.4999999936334388	99.99999490355933	2.2300010989766665	19.90000000134531	17.000000113168873	242025.83291959288	3.400001571000311	260000.50081647624	502026.1666411928	258200.0	0.0036065743312495907	0.05105573349695184	0.49999940262994075	0.5000005973700592	1.0
0.12134131500282518	0.04728508396305926	180000.01921430993	0.04542666042040106	0.03400002533716562	0.025527866333953167	0.0001306839739695403	0.32800003752284523	1800.5508980479906	0.025527867162998676	0.0068167011923006655	0.13104143177810515	0.00011608838103121394	29.499997089565205	0.0068167011923006655	49.999997089565205	65.63428781988226	0.6099991676156219	0.0007105783668509382	0.00042819413680910844	0.4999999918809754	99.99999417913041	2.2300015296058566	19.900000002089087	17.000000137484932	242025.79181747054	3.400002198276369	260000.55089804798	502026.17306276393	258200.0	0.0036065791607759624	0.05105573349695184	0.4999993177172573	0.5000006822827427	1.0
0.1213413163330279	0.04728509247775272	180000.0217382705	0.045426660987824434	0.03400003353204785	0.0255278662317526	0.00013068415182725676	0.32800003205071804	1800.6009796059298	0.02552786726519924	0.006816702902932941	0.13104143340520563	0.00011608838547943417	29.499996722596688	0.006816702902932941	49.99999672259669	65.63428749873935	0.609999062662622	0.0007105832597644481	0.00042819413680910844	0.4999999898792303	99.99999344519338	2.230002061478201	19.90000000311125	17.000000164385554	242025.75017588437	3.400002975469793	260000.60097960592	502026.179592605	258200.0	0.003606584053689472	0.05105573349695184	0.49999923169008353	0.5000007683099165	1.0
0.1213413176587908	0.047285102517014135	180000.0243121444	0.04542666156149408	0.03400004338420535	0.02552786611641113	0.00013068434839161438	0.3280000247596726	1800.6510611500514	0.025527867380540713	0.006816704953908214	0.13104143504772478	0.00011608839029613286	29.499996352077325	0.006816704953908214	49.999996352077325	65.634287174489	0.6099989566940767	0.0007105882000227979	0.00042819413680910844	0.49999998762010167	99.99999270415465	2.2300027044212123	19.900000004474382	17.00000019395396	242025.70813136618	3.4000039179814525	260000.65106115004	502026.1862111209	258200.0	0.003606588993947822	0.05105573349695184	0.499999144830479	0.500000855169521	1.0
0.12134131897667816	0.04728511417342374	180000.02693132183	0.04542666214016022	0.03400005502797064	0.02552786598751879	0.00013068456333668925	0.32800001551721203	1800.7011426803392	0.025527867509433054	0.006816707373317335	0.13104143670160479	0.00011608839547983633	29.499995978920133	0.006816707373317335	49.99999597892013	65.63428684793023	0.6099988499711113	0.0007105931754521754	0.00042819413680910844	0.49999998509555965	99.99999195784027	2.230003467693487	19.900000006246902	17.000000226280914	242025.6657875212	3.4000050393498205	260000.70114268034	502026.19290373544	258200.0	0.0036065939693771996	0.05105573349695184	0.49999905735248135	0.5000009426475187	1.0
0.12134132028417256	0.047285127528747674	180000.02959256564	0.04542666272291288	0.03400006860077007	0.025527865844662555	0.00013068479629525448	0.3280000042061989	1800.7512241967786	0.025527867652289288	0.006816710187461908	0.13104143836373383	0.0001160884010291524	29.49999560382534	0.006816710187461908	49.99999560382534	65.63428651967581	0.6099987426939891	0.0007105981767162069	0.00042819413680910844	0.4999999822975148	99.99999120765068	2.2300043599522046	19.900000008502534	17.000000261464216	242025.62322380664	3.4000063533982265	260000.75122419678	502026.19965956756	258200.0	0.003606598970641231	0.05105573349695184	0.4999989694202405	0.5000010305797595	1.0
0.1213413215794666	0.047285142654427084	180000.03229371546	0.04542666330910806	0.03400008421446128	0.025527865687423018	0.00013068504687044146	0.32799999072380054	1800.8013056993505	0.025527867809528825	0.0068167134208019994	0.13104144003173412	0.00011608840694275063	29.499995227328064	0.0068167134208019994	49.999995227328064	65.63428619019405	0.6099986350157581	0.0007106031966800505	0.00042819413680910844	0.49999997921775224	99.99999045465613	2.230005389239627	19.900000011320135	17.0000002996082	242025.58050094653	3.4000078713741013	260000.80130569934	502026.2064706156	258200.0	0.0036066039906050744	0.05105573349695184	0.4999988811592057	0.5000011188407942	1.0
0.12134132286132325	0.04728515961207076	180000.0350334878	0.04542666389831714	0.03400010199222024	0.025527865515372554	0.00013068531464356724	0.32799997498060374	1800.8513871880377	0.025527867981579286	0.0068167170959349665	0.13104144170381948	0.00011608841321934889	29.499994849830333	0.0068167170959349665	49.99999484983033	65.63428585983677	0.6099985270513966	0.0007106082299832102	0.00042819413680910844	0.4999999758478964	99.99998969966066	2.2300065629785903	19.900000014783146	17.000000340823327	242025.53766456005	3.4000096056413662	260000.85138718804	502026.2133312073	258200.0	0.003606609023908234	0.05105573349695184	0.4999987926636215	0.5000012073363784	1.0
0.12134132412888837	0.047285178455186566	180000.03781122318	0.04542666449026127	0.03400012203230416	0.02552786532806193	0.00013068559917287095	0.3279999568978433	1800.9014686628202	0.025527868168889915	0.0068167212340414125	0.13104144337859192	0.00011608841985766555	29.49999447164688	0.0068167212340414125	49.99999447164688	65.63428552887939	0.6099984188909179	0.000710613272429395	0.00042819413680910844	0.49999997217914827	99.99998894329376	2.2300078881218597	19.90000001898171	17.00000038522868	242025.49475036134	3.4000115660620063	260000.9014686628	502026.22023724753	258200.0	0.003606614066354419	0.05105573349695184	0.4999987040072695	0.5000012959927305	1.0
0.12134132538164721	0.04728519922630993	180000.0406267786	0.04542666508479261	0.03400014442903711	0.025527865125052916	0.00013068590003077572	0.3279999364116726	1800.9515501236772	0.025527868371898924	0.006816725853467807	0.13104144505503484	0.00011608842685650238	29.499994093006606	0.006816725853467807	49.999994093006606	65.63428519752223	0.6099983105997873	0.0007106183209665998	0.00042819413680910844	0.4999999682029247	99.99998818601321	2.2300093706885593	19.900000024005486	17.00000043294267	242025.4517843246	3.4000137620948	260000.9515501237	502026.22718609474	258200.0	0.0036066191148916237	0.05105573349695184	0.49999861524380973	0.5000013847561903	1.0
0.121341326619317	0.04728522195992153	180000.04348038408	0.04542666568185548	0.03400016926367127	0.025527864905905175	0.00013068621679344298	0.3279999134690103	1801.0016315705905	0.02552786859104667	0.006816730970590134	0.131041446732386	0.00011608843421469633	29.49999371408125	0.006816730970590134	49.99999371408125	65.63428486591559	0.6099982022271223	0.0007106233733049543	0.00042819413680910844	0.49999996391060075	99.9999874281625	2.2300110160488686	19.900000029945936	17.000000484085984	242025.408785938	3.4000162018847475	260001.0016315706	502026.2341761041	258200.0	0.0036066241672299782	0.05105573349695184	0.4999985264135026	0.5000014735864974	1.0
0.12134132784174699	0.047285246686692345	180000.0463725646	0.04542666628145491	0.03400019661710291	0.025527864670129977	0.00013068654899987776	0.3279998880210838	1801.0517130035369	0.025527868826821863	0.006816736601583917	0.13104144840998533	0.00011608844193099037	29.49999333501953	0.006816736601583917	49.999993335019525	65.6342845341896	0.609998093815456	0.0007106284274616076	0.00042819413680910844	0.4999999592926044	99.99998667003905	2.23001282950565	19.900000036905574	17.000000538793905	242025.36577207703	3.4000188935386073	260001.05171300354	502026.24120617716	258200.0	0.0036066292213866318	0.05105573349695184	0.4999984375512112	0.5000015624487888	1.0
0.12134132904894801	0.047285273427761336	180000.0493041004	0.045426666883662314	0.034000226556422326	0.025527864417250547	0.00013068689621363125	0.32799986003203235	1801.1017944224932	0.025527869079701296	0.006816742759829441	0.1310414500873737	0.00011608845000419332	29.499992955925006	0.006816742759829441	49.99999295592501	65.63428420243494	0.6099979853944084	0.0007106334820551897	0.00042819413680910844	0.4999999543395968	99.99998591185002	2.230014815443925	19.90000004498555	17.0000005971998	242025.3227544939	3.4000218437773313	260001.1017944225	502026.24827596365	258200.0	0.0036066342759802136	0.05105573349695184	0.49999834868121446	0.5000016513187855	1.0
0.12134133024100877	0.047285302198931956	180000.0522759251	0.045426667488584836	0.0340002591417224	0.025527864146781966	0.00013068725800133093	0.32799982947299433	1801.1518758274378	0.025527869350169874	0.006816749457298133	0.13104145176417917	0.00011608845843311272	29.499992576881585	0.006816749457298133	49.99999257688158	65.63428387072497	0.6099978769879737	0.0007106385359678299	0.00042819413680910844	0.49999994904208056	99.99998515376315	2.2300169777863355	19.900000054289396	17.0000006594402	242025.27974270866	3.4000250586198675	260001.15187582743	502026.2553854813	258200.0	0.003606639329892854	0.05105573349695184	0.49999825982317975	0.5000017401768202	1.0
0.12134133141808862	0.047285333010192096	180000.05528911756	0.045426668096363365	0.03400029442505401	0.02552786385823162	0.00013068763393499742	0.32799979632277165	1801.2019572183474	0.025527869638720224	0.00681675670435218	0.1310414534401119	0.00011608846721655485	29.499992197954736	0.00681675670435218	49.99999219795474	65.63428353911702	0.6099977686148795	0.0007106435883261038	0.00042819413680910844	0.4999999433904069	99.9999843959095	2.2300193199276888	19.900000064923002	17.000000725654726	242025.23674415174	3.400028543278838	260001.20195721835	502026.26253509434	258200.0	0.003606644382251128	0.05105573349695184	0.49999817099245764	0.5000018290075423	1.0
0.12134133258039705	0.04728536586595228	180000.05834487115	0.045426668707165094	0.034000332450379644	0.025527863551100222	0.0001306880235937075	0.3279997605675606	1801.2520385951977	0.02552786994585162	0.006816764509716575	0.1310414551149437	0.0001160884763533218	29.49999181919605	0.006816764509716575	49.999991819196055	65.63428320765624	0.6099976602898795	0.0007106486384421411	0.00042819413680910844	0.4999999373747965	99.99998363839211	2.230021844726153	19.900000076994413	17.000000795985816	242025.19376467683	3.4000323021564247	260001.2520385952	502026.2697254329	258200.0	0.003606649432367165	0.05105573349695184	0.4999980822011412	0.5000019177988588	1.0
0.12134133372817177	0.047285400766657035	180000.06144444973	0.04542666932117317	0.03400037325564602	0.0255278632248845	0.00013068842656266532	0.32799972219884715	1801.3021199579634	0.025527870272067342	0.006816772880900565	0.13104145678848345	0.00011608848584221187	29.49999144064877	0.006816772880900565	49.99999144064877	65.63428287638045	0.6099975520253359	0.0007106536857395769	0.00042819413680910844	0.49999993098539225	99.99998288129754	2.23002455464155	19.900000090613016	17.00000087057774	242025.15080918893	3.400036339052274	260001.30211995795	502026.2769572888	258200.0	0.003606654479664601	0.05105573349695184	0.4999979934593639	0.5000020065406361	1.0
0.12134133486166593	0.04728543770959812	180000.06458916233	0.04542666993858092	0.034000416873687316	0.02552786287907899	0.0001306888424331701	0.32799968121236783	1801.3522013066208	0.025527870617872855	0.0068167818243832275	0.13104145846056328	0.00011608849568201912	29.499991062350947	0.0068167818243832275	49.999991062350944	65.63428254532298	0.6099974438321414	0.0007106587297108984	0.00042819413680910844	0.4999999242122938	99.99998212470189	2.230027451796299	19.900000105889188	17.00000094957608	242025.10788200973	3.4000406572541757	260001.3522013066	502026.28423155576	258200.0	0.0036066595236359223	0.05105573349695184	0.4999979047760538	0.5000020952239461	1.0
0.12134133598117908	0.04728547668524741	180000.06778043607	0.04542667055960846	0.03400046332684901	0.02552786251317179	0.00013068927080750096	0.3279996376129766	1801.4022826411424	0.02552787098378005	0.0068167913445263545	0.13104146013107723	0.00011608850587153034	29.49999068432668	0.0068167913445263545	49.999990684326676	65.63428221450489	0.6099973357171784	0.0007106637700347964	0.00042819413680910844	0.49999991704547486	99.99998136865335	2.2300305376191236	19.900000122935605	17.00000103312949	242025.06498587	3.400045258999445	260001.40228264115	502026.2915493978	258200.0	0.0036066645639598206	0.05105573349695184	0.4999978161568525	0.5000021838431474	1.0
0.1213413370869923	0.04728551768252153	180000.07101968117	0.045426671184471544	0.034000512633751985	0.025527862126653734	0.00013068971129550266	0.32799959140779517	1801.4523639615027	0.02552787137029811	0.006816801444945035	0.13104146179990742	0.0001160885164095251	29.49999030660274	0.006816801444945035	49.99999030660274	65.63428188394964	0.6099972276881144	0.0007106688063542363	0.00042819413680910844	0.4999999094749626	99.99998061320548	2.2300338132946718	19.90000014186484	17.000001121386582	242025.0221238119	3.4000501461532453	260001.4523639615	502026.29891193286	258200.0	0.0036066696002792606	0.05105573349695184	0.49999772760804473	0.5000022723919553	1.0
0.12134133817942475	0.04728556068459579	180000.07430840546	0.045426671813408134	0.034000564804096335	0.02552786171901061	0.00013069016351656152	0.3279995426116366	1801.5024452676737	0.025527871777941233	0.006816812127454047	0.1310414634669876	0.0001160885272947764	29.499989929194317	0.006816812127454046	49.999989929194314	65.63428155367049	0.6099971197492821	0.0007106738384669927	0.00042819413680910844	0.49999990149068546	99.99997985838863	2.230037279417768	19.900000162791383	17.000001214498536	242024.97929755453	3.4000553196873238	260001.5024452677	502026.306320503	258200.0	0.0036066746323920166	0.05105573349695185	0.4999976391331821	0.5000023608668178	1.0
0.12134133925875185	0.04728560567515698	180000.07764804567	0.04542667244663948	0.0340006198461861	0.025527861289736626	0.00013069062709748381	0.32799949123896516	1801.5525265596289	0.025527872207215217	0.0068168233935908965	0.13104146513221215	0.00011608853852604848	29.499989552125456	0.0068168233935908965	49.999989552125456	65.63428122368852	0.6099970119075669	0.0007106788660519726	0.00042819413680910844	0.49999989308273685	99.99997910425091	2.230040936493199	19.900000185828375	17.000001312614874	242024.93650982977	3.400060780434845	260001.55252655962	502026.31377628236	258200.0	0.0036066796599769965	0.05105573349695185	0.4999975507379085	0.5000024492620915	1.0
0.12134134032527805	0.047285652632876714	180000.08104011722	0.045426673084404685	0.03400067776030087	0.0255278608383225	0.0001306911016743138	0.3279994373109992	1801.602607837339	0.025527872658629342	0.006816835243274884	0.1310414667955168	0.00011608855010209882	29.499989175410885	0.006816835243274884	49.99998917541089	65.63428089401658	0.609996904167177	0.0007106838889132293	0.00042819413680910844	0.4999998842411417	99.99997835082178	2.23004478449567	19.900000211090497	17.000001415887226	242024.89376230718	3.4000665284254548	260001.60260783733	502026.3212806259	258200.0	0.003606684682838253	0.05105573349695184	0.499997462425673	0.500002537574327	1.0
0.12134134137928088	0.0472857015364562	180000.08448609064	0.04542667372693271	0.03400073854475876	0.02552786036426795	0.00013069158689059808	0.32799938084925867	1801.6526891007763	0.025527873132683895	0.006816847676032941	0.13104146845681627	0.00011608856202167615	29.499988799070053	0.006816847676032941	49.99998879907005	65.63428056467171	0.6099967965336741	0.000710688906791377	0.00042819413680910844	0.49999987495610115	99.9999775981401	2.2300488232718867	19.90000023869117	17.00000152446567	242024.85105719356	3.4000725634931954	260001.65268910077	502026.32883479143	258200.0	0.0036066897007164013	0.05105573349695184	0.49999737420103485	0.5000026257989652	1.0
0.1213413424210449	0.04728575236140777	180000.0879874679	0.04542667437445953	0.034000802192063175	0.025527859867073555	0.00013069208239855094	0.3279993218796725	1801.702770349911	0.025527873629878288	0.0068168606902210315	0.13104147011604228	0.00011608857428352184	29.49998842311861	0.0068168606902210315	49.99998842311861	65.6342802356676	0.6099966890115371	0.0007106939194776947	0.00042819413680910844	0.4999998652178337	99.99997684623722	2.2300530522851987	19.90000026874433	17.000001638501082	242024.80839626596	3.400078884890201	260001.70277034992	502026.33644011035	258200.0	0.0036066947134027185	0.05105573349695184	0.4999972860676651	0.5000027139323349	1.0
0.12134134345084795	0.04728580508209379	180000.09154574326	0.04542667502721982	0.03400086869137747	0.025527859346247368	0.00013069258785833654	0.3279992604299945	1801.7528515847132	0.025527874150704472	0.0068168742835242584	0.1310414717731279	0.0001160885868863689	29.499988047571904	0.0068168742835242584	49.999988047571904	65.6342799070177	0.6099965816051536	0.0007106989267673583	0.00042819413680910844	0.4999998550167034	99.99997609514381	2.230057470779468	19.900000301363118	17.000001758143437	242024.76578126513	3.4000854915345657	260001.75285158472	502026.3440979093	258200.0	0.003606699720692382	0.05105573349695184	0.49999719802916015	0.5000028019708398	1.0
0.121341344468964	0.04728585967100789	180000.09516241445	0.04542667568544916	0.03400093802770832	0.02552785880130233	0.00013069310293832126	0.32799919653069665	1801.8029328051528	0.025527874695649513	0.0068168884527916715	0.13104147342801076	0.00011608859982894239	29.499987672444234	0.0068168884527916715	49.999987672444234	65.63427957873449	0.6099964743186158	0.0007107039284700508	0.00042819413680910844	0.4999998443431708	99.99997534488847	2.230062077724974	19.900000336660398	17.00000188354242	242024.7232138148	3.4000923819285958	260001.80293280515	502026.35180952994	258200.0	0.003606704722395075	0.05105573349695184	0.49999711008887454	0.5000028899111255	1.0
0.1213413454756634	0.047285916099164445	180000.0988389785	0.045426676349383355	0.034001010182370166	0.025527858231758054	0.00013069362731495059	0.32799913021448657	1801.8530140111986	0.02552787526519379	0.006816903194130257	0.1310414750806334	0.00011608861310995941	29.49998729774882	0.006816903194130257	49.99998729774882	65.63427925082955	0.6099963671556996	0.000710708924409528	0.00042819413680910844	0.4999998331878266	99.99997459549762	2.2300668718491563	19.90000037474837	17.000002014847034	242024.68069541312	3.400099554205247	260001.8530140112	502026.35957632493	258200.0	0.003606709718334552	0.05105573349695184	0.4999970222499032	0.5000029777500967	1.0
0.12134134647120857	0.04728597433668803	180000.10257691937	0.04542667701925579	0.034001085133875654	0.025527857637142763	0.00013069416067242555	0.32799906151552316	1801.9030952028197	0.02552787585980908	0.006816918503084632	0.1310414767309382	0.0001160886267281289	29.499986923498923	0.006816918503084632	49.99998692349892	65.63427892331451	0.6099962601202022	0.000710713914408464	0.00042819413680910844	0.4999998215414306	99.99997384699786	2.230071851695487	19.900000415738234	17.00000215220507	242024.63822756664	3.4001070062173055	260001.9030952028	502026.3673996335	258200.0	0.003606714708333488	0.05105573349695184	0.4999969345153588	0.5000030654846412	1.0
0.12134134745585802	0.04728603435211294	180000.10637772127	0.04542667769530023	0.03400116285691923	0.025527857016990733	0.0001306947027030278	0.32799899047033626	1801.953176379984	0.02552787647996111	0.006816934374431843	0.13104147837887184	0.00011608864068215183	29.499986549706804	0.006816934374431843	49.999986549706804	65.63427859620008	0.6099961532156258	0.0007107188983038221	0.00042819413680910844	0.4999998093948608	99.9999730994136	2.2300770155562595	19.900000459740657	17.000002295763785	242024.5958116649	3.40011473543562	260001.95317638	502026.3752808061	258200.0	0.0036067196922288463	0.05105573349695184	0.49999684688811186	0.5000031531118881	1.0
0.12134134842986048	0.04728609611379868	180000.11024284476	0.04542667837774593	0.03400124332450231	0.02552785637084745	0.0001306952531062332	0.3279989171159611	1802.003257542659	0.025527877126104388	0.006816950802610413	0.13104148002437846	0.00011608865497072138	29.499986176385345	0.006816950802610413	49.99998617638535	65.63427826949753	0.6099960464456611	0.000710723875923689	0.00042819413680910844	0.499999796739215	99.9999723527707	2.2300823616130736	19.90000050686475	17.000002445668525	242024.55344917224	3.400122739161805	260002.00325754264	502026.3832211626	258200.0	0.003606724669848713	0.05105573349695184	0.4999967593711878	0.5000032406288122	1.0
0.12134134939346027	0.04728615958856994	180000.1141737493	0.045426679066822205	0.03400132650586459	0.025527855698264764	0.00013069581158964627	0.3279988414917352	1802.053338690812	0.025527877798687076	0.006816967781302725	0.13104148166740598	0.00011608866959252265	29.49998580354653	0.006816967781302725	49.99998580354653	65.63427794321734	0.609995939813731	0.0007107288471084926	0.00042819413680910844	0.4999997835657154	99.99997160709307	2.230087887800095	19.900000557219073	17.000002602064047	242024.5111414468	3.4001310143212056	260002.0533386908	502026.3912220316	258200.0	0.0036067296410335166	0.05105573349695184	0.49999667196739234	0.5000033280326077	1.0
0.12134135034689456	0.04728622474302187	180000.11817187464	0.04542667976275484	0.034001412368610776	0.02552785499880546	0.0001306963778677824	0.32799876363755226	1802.1034198244092	0.025527878498146382	0.0068169853038641745	0.13104148330790233	0.00011608868454623342	29.499985431202393	0.0068169853038641745	49.99998543120239	65.63427761737006	0.6099958333232738	0.0007107338116975784	0.00042819413680910844	0.49999976986579847	99.99997086240477	2.230093591944526	19.90000061091064	17.000002765093253	242024.4688898527	3.40013955767567	260002.10341982442	502026.39928472147	258200.0	0.0036067346056226023	0.05105573349695184	0.49999658467954367	0.5000034153204563	1.0
0.12134135129039182	0.0472862915434492	180000.12223863948	0.04542668046576572	0.034001500878462904	0.025527854272043227	0.00013069695166245294	0.32799868359397844	1802.1535009434178	0.025527879224908616	0.006817003363273367	0.13104148494581372	0.00011608869983052367	29.499985059365322	0.006817003363273367	49.99998505936532	65.63427729196654	0.6099957269778431	0.0007107387695255281	0.00042819413680910844	0.49999975563111443	99.99997011873066	2.2300994717503344	19.900000668045006	17.000002934897267	242024.42669579992	3.4001483657988216	260002.15350094342	502026.4074105158	258200.0	0.003606739563450552	0.05105573349695184	0.4999964975105548	0.5000035024894451	1.0
