Acetaldehyde	Cytosolic glucose	Glycerol	EtOH	ADP	Glyceraldehyde 3-phosphate	Dihydroxyacetone phosphate	Glucose-6-Phosphate	NAD	Extracellular acetaldehyde	Phosphoenolpyruvate	Fructose-6-Phosphate	Extracellular cyanide	Pyruvate	Extracellular ethanol	Extracellular glycerol	Extracellular glucose	1,3-Bisphosphoglycerate	Fructose 1,6-bisphosphate	AMP	ATP	NADH
1.48153	0.573074	4.196	19.2379	1.5	0.11500000000000002	2.95	4.2	0.65	1.28836	0.04	0.49	5.20358	8.7	16.451400000000003	1.68478	6.7	0.00027	4.64	0.33	2.1	0.33
1.4557563066115033	2.763282625506579	4.397717617506417	19.280727812816703	1.5684590865702241	0.12706202510773362	3.231867958881878	4.130195941499051	0.6190145714995595	1.282999062951341	0.04105269274255915	0.47620050611616493	5.203616846386724	9.48341502778445	16.457627787400764	1.6881228225136897	6.664468108612204	0.00025404939802715275	5.595141903109243	0.383228550977887	1.9783123624518917	0.3609854285004375
1.4690571852089973	2.6986272225533927	4.486552628075489	19.273349906684263	1.4447387340928615	0.12380578419263814	3.1726684058645027	4.433438285960559	0.6371269436039976	1.278299134454091	0.040808070963726815	0.5209358142383949	5.203729630645378	10.32322752038213	16.46579377371655	1.6958434733979169	6.665714713979452	0.0002943602886082989	5.344112465842219	0.29313309668880905	2.192128169218336	0.3428730563959998
1.4568938529815814	2.754541422265812	4.48913186903945	19.29762333925893	1.5675880373525206	0.12751603734467998	3.2430801567524026	4.154519647210897	0.6183569364107457	1.2762100748886238	0.041107487872895365	0.47895321311191746	5.203883237812018	11.043934306521765	16.472930069664333	1.7039784324170322	6.665219740663198	0.0002546572519417361	5.633750824027175	0.38245214352706225	1.9799598191204184	0.36164306358925147
1.4722015488506428	2.697659301580539	4.514088152462792	19.288924351420093	1.4383789557499538	0.12363905204205634	3.170202585900743	4.4423898826879045	0.6381852827961969	1.2748105206045364	0.04081036242135201	0.5225534613702717	5.20405527117334	11.707358202219622	16.48071116290493	1.7120600673986248	6.666266179311546	0.00029664331288975043	5.332383784637103	0.2892185412467485	2.2024025030033005	0.34181471720380124
1.4604948426463638	2.754746048877757	4.498950836716402	19.31334699612754	1.5717968892085667	0.12725828126819905	3.236921911059918	4.151106773232761	0.6186978134454824	1.2752545576819398	0.04111464855887541	0.4782402659174554	5.204223299404737	12.270618026299838	16.487346069092162	1.7194592155751147	6.665716844890208	0.0002533367284843913	5.613098412893618	0.38602064336358966	1.9721824674278463	0.3613021865545162
1.4770833150074818	2.6966955848899117	4.521558671809081	19.30379639216009	1.4327690221192215	0.12324954854312106	3.1625122588668777	4.451019385993633	0.6397043730184819	1.27559405221468	0.04080444028499776	0.5240686577941452	5.204378698454512	12.814327362894101	16.494796463042924	1.7266098408228128	6.666768950490363	0.00029861467962848955	5.302992457011748	0.28580342767420874	2.211427550206566	0.34029562698151417
1.4651471829437441	2.755685752534829	4.501950954330269	19.328794689191962	1.5754283311403456	0.1269595455618533	3.2300855118302905	4.145921909253843	0.6192257426116506	1.277379067102955	0.041124794462340485	0.47737868413738094	5.204508830504976	13.272012816140842	16.501058890664343	1.7330358263992973	6.666170654751501	0.0002522215799582719	5.589566517870276	0.38914703252259214	1.9654246363370607	0.36077425738834806
1.4829458548758716	2.694675039176098	4.5240749275735705	19.31795691962042	1.4278810697511577	0.12271654231620244	3.151359536150299	4.462440144770804	0.6415010640402402	1.2786124116428645	0.040792980460454216	0.5258324747008901	5.204612483832329	13.73121330529248	16.50826076178234	1.7392328331873568	6.6672491844929525	0.0003002986060741767	5.262233013703229	0.28284576086718677	2.2192731693816525	0.33849893595975833
1.4701721089328141	2.7576512793784325	4.502163512841145	19.344042092686728	1.5781676930424204	0.12669900043145693	3.224415826528147	4.138308526245117	0.6197743746454458	1.281079783745673	0.041139406384630116	0.4763193891093083	5.204682027682731	14.114452032140507	16.51423600175097	1.7447137670004444	6.666584730851182	0.0002514199311873417	5.569557528259512	0.3915490430242798	1.960283263933293	0.3602256253545543
1.4893285186070884	2.6912672805299467	4.523186532455372	19.331300820688483	1.4240695168031783	0.12205682036683842	3.1369936192432766	4.4774323506018705	0.6434913639153004	1.282752676994022	0.04077462656984919	0.5278978848875222	5.204720392717507	14.508048489687464	16.52121697924676	1.7500121997416402	6.667715189535632	0.00030155323857747844	5.211367597495928	0.28053635671696703	2.2253941264798485	0.33650863608469983
1.4751562056205778	2.760773593731437	4.500955567100325	19.359092089738887	1.5796584196824508	0.1265192782694196	3.2209264553150336	4.128134742159241	0.6202665446233381	1.2855121239638878	0.041158893668004126	0.4750744614335216	5.204722451325961	14.838011482368286	16.526959748447297	1.7546137681162939	6.666962384073626	0.000251047440869085	5.556494559642638	0.3929003822323789	1.9574411980851685	0.3597334553766624
1.4959206100759659	2.686373571441316	4.51968991968717	19.343773479047258	1.4219670943019616	0.12128797123910681	3.1196730896579408	4.495779630487676	0.6455738143847424	1.2873803156790184	0.040749255962869484	0.5301772493837665	5.204693584758519	15.176390583210761	16.533712495157673	1.7590927260103082	6.668170936901511	0.00030214339342588106	5.151763761177409	0.27922976738160804	2.2288031383164317	0.33442618561525794
1.4798845298805787	2.764952754420986	4.499240301024462	19.373887874824952	1.5794323222300508	0.1264348404826044	3.2199943969493594	4.116039212853867	0.6207016708130314	1.2901865105721564	0.04118272578701482	0.47375005265567444	5.204629751745362	15.469081953310248	16.539263423082332	1.7628968689526505	6.667308028013008	0.00025125147881620985	5.55152984586589	0.3927775353934695	1.9577901423764832	0.35929832918696747
1.5024778066098248	2.680167694517165	4.51407529719598	19.355403090949743	1.4225548246154562	0.12043843448644939	3.0998829081083206	4.516049328916912	0.6475988225929562	1.2921280397835666	0.04071840045541244	0.5324097487121379	5.204537857650645	15.757736983365126	16.545758432800223	1.7666442703194856	6.668615613388609	0.0003017205880771811	5.0856450798602175	0.27949128243997967	2.2279538929445653	0.3324011774070453
1.4842852043351535	2.769856951499238	4.497636025812443	19.38831757939858	1.5769248070827138	0.12643645566552936	3.221452956113404	4.103422857841637	0.6211428633692851	1.294817819520703	0.041209340906864296	0.47254506118798667	5.204414124179319	16.02610846621524	16.551154342487855	1.7697389394622665	6.667627323807802	0.0002522070229637378	5.5539082230679435	0.3906888719029311	1.9623863210143593	0.3588571366307172
1.508759359062109	2.673148527333427	4.506664949471112	19.36632824031811	1.4270990051472523	0.11955636489554232	3.0785486696447775	4.535445277605876	0.6493525219374898	1.296785079165893	0.040685631783229516	0.5341515768604509	5.204266436577075	16.26767668376675	16.5573481774191	1.7728423236486006	6.669043331785213	0.00029985651763367825	5.016738482130909	0.2820847883353984	2.2208162065173602	0.33064747806251193
1.4883880822559183	2.774937885072792	4.496532813743517	19.402220598418086	1.5715228138761845	0.12649464623104004	3.2246606018669453	4.092377735726288	0.621703358103029	1.2992438269228084	0.04123613127376533	0.47174112251733835	5.20409082935172	16.522497617464524	16.562627322387755	1.7753157523519525	6.667927216153433	0.0002541031570750444	5.561230530697162	0.38614409934544514	1.972333086778385	0.35829664189697136
1.514488972337775	2.6661868313770274	4.497735408158939	19.376816775571314	1.436917287615377	0.11871569065251913	3.0572180100699	4.549839168970436	0.6505612536205813	1.30123405543225	0.040656733365665575	0.5348071041097252	5.203895796900319	16.718190708471393	16.568468999077716	1.777856754850739	6.669443083056554	0.00029614340713859135	4.950700027059088	0.28789044158113664	2.2051922708035017	0.3294387463794207
1.492294020840669	2.779462696850585	4.496121638265158	19.415396227306772	1.5626283235767655	0.12656247761945535	3.22855641051323	4.085571759586632	0.6225331247069541	1.3033783966295045	0.041259493700491055	0.4716872707035999	5.20367700615297	16.968208516122807	16.57367206085521	1.7797944793192562	6.668215800182921	0.0002571256524750204	5.56965559057895	0.37874430870369385	1.9886273677195676	0.35746687529304816
1.5193477127180786	2.66052761847578	4.487626789164827	19.387260098304797	1.4529496421118968	0.1180154684462695	3.038124256140768	4.554168808940206	0.6509262167300632	1.305412768955107	0.04063927352262313	0.5337261771440273	5.203443238898008	17.119025250566665	16.57910949668647	1.7818457780027963	6.6697993324110545	0.0002903589038606056	4.895052381712446	0.29772724895707336	2.1793231089310594	0.32907378326993897
1.4961518942948244	2.7825609523429917	4.496401445085048	19.427613700738952	1.5497324059153996	0.1265781693085582	3.2317126357573693	4.086095257639543	0.6238055368147754	1.3071835598987662	0.041274942217073084	0.472779863622475	5.203189832507399	17.37067643009217	16.584276835588685	1.783329205280699	6.668502035133838	0.00026143710284166893	5.574092003837949	0.36827490868603185	2.011992685398595	0.35619446318522857
1.5230114589639676	2.657688733462209	4.476826495747253	19.398120672382984	1.475193022010491	0.11756757535091475	3.024005166280011	4.543396835935365	0.6501940336513357	1.309290233418573	0.04064117879258678	0.5303788733738425	5.202925508787624	17.47850380653008	16.589264364521906	1.7849532223964208	6.6700939696536405	0.0002826503814142359	4.858309554088949	0.3120555485205582	2.142751429468973	0.3298059663486685
1.5001410542971503	2.7832849148933407	4.497176224987538	19.438622804188267	1.532510664317596	0.1264681337086712	3.2323952992066936	4.09725258498803	0.6257025162434409	1.310652410172889	0.0412773044227047	0.4754341014777461	5.202645499428897	17.73538036216162	16.59443006162805	1.786058897527337	6.668795340516601	0.00026715049894764217	5.56844280309329	0.35479074231464097	2.0426985933677835	0.3542974837565612
1.5252355546635783	2.659198703028547	4.466003465639841	19.409820272472697	1.5022272546361288	0.11747104422977828	3.0175829431495975	4.514008319910544	0.648250902404417	1.3128518666850217	0.040668395265099244	0.5245673665868618	5.202358056442946	17.803923104495393	16.59893699176969	1.7873078509893465	6.670310259933575	0.0002736393069250397	4.848180744026668	0.33058541055495005	2.0971873348089427	0.3317490975955841
1.504456029157212	2.780685533770523	4.498052299975205	19.448166085862322	1.5109664241626233	0.12615145798545394	3.228651338510214	4.12224814192094	0.628394204079547	1.3137984007595902	0.041261070415080675	0.4800377738179141	5.20205868174388	18.066221634799323	16.60412068146116	1.788106835098711	6.669105044077814	0.0002742855870959351	5.545998572939637	0.33869160149474153	2.0803419743426574	0.35160579592045466
1.5259590747827503	2.6661771059133423	4.455970144389842	19.42259197558515	1.5311974107129693	0.11778068550546428	3.020792015318173	4.465543937923867	0.6451990480754829	1.3160914106348693	0.0407226833853354	0.5165674488680976	5.201754682924898	18.10163079452901	16.608139802871037	1.7890238811449974	6.670438526090459	0.0002643424349478837	4.869336935496057	0.35194318548412273	2.046859403802931	0.33480095192451664
1.5092876505678972	2.77391555214046	4.498446535744929	19.455997634200173	1.485658385173614	0.12554758140787903	3.2184577019036	4.16367671564453	0.6320061022913019	1.3166484760623616	0.04122103173910777	0.4868715785808628	5.201442312479898	18.365820105057807	16.61333801400278	1.7895808764525127	6.669439501279007	0.00028269057057378044	5.500129108721561	0.3207929208361644	2.123548693990244	0.3479938977086959
1.525367991055516	2.6788871436768904	4.447571904078795	19.43636479128741	1.5584617679458055	0.11848645943908481	3.034098869538463	4.401279440081325	0.6413625728081295	1.3190079908425614	0.04080094851233785	0.5070946478677046	5.201127424697614	18.37692976767882	16.616892283514126	1.7902021089204272	6.670481516440326	0.0002559091397421468	4.921806858781246	0.37366286533970505	1.9978753667145221	0.33863742719186796
1.5147906989409408	2.7623815809866645	4.497619833099704	19.46191939801031	1.4580397761204154	0.12458980341176926	3.199991696066341	4.222705124864949	0.6365642782085427	1.3192383822407079	0.04115340900822958	0.4959775082043054	5.200807540756598	18.635816781040994	16.622071538966072	1.79057419156666	6.669804535046798	0.000291909992300391	5.425477406209396	0.30239357437046627	2.1695666495091417	0.34343572179145426
1.5238648950439013	2.696490853353583	4.441539042568538	19.450754894721246	1.5806110540392364	0.11951560442014453	3.0563052296828825	4.327525848502347	0.6372087898857127	1.3216064133727379	0.0408963432871724	0.49711042009048517	5.200486577726827	18.633980826600833	16.625217315906433	1.7909312169978833	6.670456240637158	0.0002493201205589451	5.000858962907963	0.3926645650299992	1.9567243809307855	0.3427912101142831
1.5210242790312032	2.7459699014860472	4.494755970972611	19.465852272790915	1.430872059111451	0.12324753618920913	3.1720991680340296	4.297880075371837	0.6419124840944639	1.3216088830008592	0.04105764032392979	0.506968032922169	5.2001637974822215	18.877272710145444	16.630311117352566	1.7911662589183361	6.670200790003802	0.0003010003635405861	5.319838919435436	0.2853244708532974	2.213803470035265	0.3380875159055322
1.5219577548641396	2.7171665140336567	4.4383545487273075	19.465171834718948	1.5952266732730265	0.1207526669798483	3.0848996314622075	4.25203492954145	0.6332349629483693	1.3238984394805375	0.040999996123059074	0.4876039243917671	5.1998408000164975	18.875802261625754	16.633137157445123	1.7912890089073947	6.670390534608504	0.00024521841121884143	5.098182417298619	0.406041006136368	1.9287323205906284	0.346765037051628
1.5278543385281174	2.7253499264758236	4.489108417524185	19.46795772753627	1.4085112659672618	0.12155815598040397	3.135010066495801	4.3837063432958825	0.6476137480598201	1.3238016856439665	0.04093877217420163	0.5188117695576357	5.199518921163326	19.091242195658307	16.638048299955116	1.7914240590880273	6.670619895777948	0.00030837291188202313	5.186669612710663	0.27192986859366153	2.249558865439099	0.33238625194017707
1.520139151286171	2.738520857288175	4.438173413085196	19.478969557199235	1.6010254039390004	0.12206212924516015	3.1166467528543147	4.182538017106084	0.6298863721433546	1.3259033378963527	0.04110230920844506	0.4794655516112473	5.199197254096045	19.10435167908132	16.640670372737357	1.7913434562299495	6.670316124416156	0.00024391697481206101	5.2034111088202195	0.41174420510582516	1.9172303909551942	0.3501136278566422
1.5348329156040705	2.7022979169977672	4.4802246549306135	19.468798357750682	1.396621416234863	0.11966252601252395	3.0912180502292625	4.469557554822307	0.6528898460072845	1.3258539910299179	0.04080991866648868	0.5297132122578752	5.198879314291982	19.27952181583682	16.645279463463808	1.791403493531271	6.6710402362199055	0.00031189072398091574	5.03757387657026	0.2649085003043058	2.26847008346086	0.3271101539927116
1.5188179193519848	2.758062371808528	4.44079547298003	19.49156050387623	1.597565238876576	0.12330309950845283	3.148065828957866	4.126013286435277	0.6275295317775715	1.3276472702002433	0.04119361734664531	0.4734645422857684	5.198561765888346	19.32062665638831	16.647830254412625	1.7911535438695516	6.670262056751745	0.0002455038828265197	5.305224732962296	0.40889647014601094	1.923538290977438	0.35247046822242556
1.541127708565227	2.6798843903041676	4.468214507742432	19.469454723152204	1.400772482754456	0.11782542422872203	3.0461581410879743	4.539971780126365	0.6566941179160036	1.3277913184094938	0.040693447054147174	0.5372893085295447	5.198250112672106	19.44539426716999	16.65201107747648	1.7911510988853954	6.671424583072781	0.0003095288778984098	4.89326114391418	0.2669382443524545	2.262289272893113	0.32330588208399097
1.5183122534343978	2.7735359094462386	4.445673274472617	19.502460188328527	1.5848880724100565	0.12433517047893068	3.1756702169118585	4.088577936170893	0.6264621558095457	1.3291620221116225	0.041264412778697204	0.47027835258994083	5.197938985754499	19.524742518112397	16.654624451059277	1.790769940086205	6.6702512591618515	0.0002499486414643068	5.391887481376471	0.3977423076326865	1.9473696199572852	0.35353784419044726
