Mek1-P	Erk2-P	Mos	Mek1	Erk2	Mek1-PP	Mos-P	Erk2-PP
20.07728618804651	13.195254551641145	51.97399713265759	267.1212062836621	279.66731964645953	12.801507528291824	48.02600286734239	7.137425801899533
20.44545754949903	13.277802021576505	51.02069472056793	266.404132768888	279.59384846984614	13.150409681613366	48.97930527943205	7.128349508577582
20.818574347800386	13.363204219587276	50.07105936817389	265.66802698011674	279.5127237908528	13.513398672083307	49.92894063182608	7.124071989560115
21.196515370356625	13.451637183259887	49.12552219184157	264.91296697471995	279.4236341111093	13.89051765492387	50.8744778081584	7.124728705631033
21.579153827751952	13.543274481615752	48.184523931258404	264.1390397930195	279.3262682410241	14.281806379229002	51.815476068741575	7.130457277360426
21.966358620705883	13.63828647331714	47.24851194848306	263.34634134389506	279.22031573757545	14.68730003539948	52.751488051516915	7.141397789107676
22.357992639914585	13.736841267933364	46.31794373414399	262.53497763528117	279.10546603610857	15.107029724804695	53.68205626585599	7.157692695958339
22.75391363692849	13.839104211487761	45.39328477512694	261.7050648393036	278.9814087137895	15.541021523768388	54.60671522487303	7.179487074722968
23.153974603770177	13.945237648272329	44.47500737999868	260.85672952689083	278.84783355508966	15.989295869339411	55.5249926200013	7.206928796638241
23.558025826777907	14.05539963773291	43.56358407189935	259.9901073606049	278.70443162294686	16.45186681261762	56.43641592810063	7.240168739320442
23.965913560156448	14.169744776326251	42.65949184998684	259.105344855968	278.55089431468343	16.928741583875997	57.34050815001313	7.27936090899057
24.377480181753374	14.288424096367365	41.76321168512682	258.2025997972839	278.3869133015884	17.419920020963165	58.23678831487315	7.324662602044477
24.7925648509477	14.411584652202084	40.875226401156205	257.2820411976614	278.2121807678468	17.92539395139134	59.124773598843774	7.376234579951342
25.21100424347899	14.539369025801932	39.996016715237296	256.34384822732153	278.02638997890443	18.44514752919996	60.00398328476267	7.434240995293852
25.63263310914173	14.671914956083485	39.126058502387	255.38820969784945	277.8292356277373	18.979157193009296	60.87394149761297	7.498849416179428
26.057283838231328	14.809355660591553	38.2658269105074	254.41532665752135	277.6204129382715	19.527389504247793	61.73417308949256	7.570231401137176
26.48478713377075	14.951819384820414	37.41579283338445	253.425411516092	277.3996181552557	20.089801350137698	62.584207166615506	7.648562459924076
26.91497238465122	15.099429175740996	36.57642101897177	252.41868774223377	277.1665487462289	20.666339873115486	63.42357898102818	7.734022078030356
27.34766820099105	15.252302628084955	35.74816462853673	251.39538699304532	276.92090429674823	21.25694480596408	64.25183537146324	7.826793075167106
27.782702540869547	15.410551702892008	34.93146863338151	250.3557526250993	276.66238568001387	21.861544834031612	65.06853136661846	7.927062617094347
28.21990309720816	15.574282500051533	34.12676758520544	249.30003914274306	276.39069532508324	22.480057760049263	65.87323241479451	8.035022174865476
28.65909766955197	15.743595035168159	33.33448368059202	248.22851185096317	276.1055374285098	23.11239047948535	66.66551631940794	8.15086753632229
29.10011425108855	15.918583429743792	32.55502386339384	247.14144409677246	275.8066185416282	23.758441652139457	67.44497613660612	8.27479802862821
29.542781444295088	16.09933558863052	31.78877873868881	246.03911796898873	275.4936475689077	24.418100586716633	68.21122126131115	8.407016842462026
29.9869289992185	16.285932686150268	31.03612216275381	244.92182628856867	275.1663355465357	25.091244712213282	68.96387783724614	8.54773176731423
30.432388036229238	16.478449144501795	30.29740909369188	243.7898712784315	274.8243959864539	25.77774068533972	69.70259090630807	8.697154869044532
30.878991176219603	16.676952709718897	29.57297455209136	242.64356343360487	274.4675451176223	26.47744539017602	70.42702544790859	8.85550217265904
31.326572252548903	16.88150508428142	28.863133592633872	241.48321839364004	274.0955023269389	27.190209353811554	71.13686640736609	9.022992588779884
31.77496751757851	17.09216057057764	28.168177663167814	240.30916095373732	273.707989886711	27.915871528684633	71.83182233683213	9.199849542711593
32.22401567426502	17.308966278095898	27.48837380370342	239.12172346391776	273.30473324298913	28.654260861817708	72.51162619629652	9.386300478915242
32.67355810232538	17.53196207077058	26.82396348962895	237.92124521483981	272.8854611972281	29.405196682835292	73.176036510371	9.582576732001577
33.123438223576215	17.761181635805226	26.175166668395658	236.70806926949112	272.44990612392695	30.168492506933124	73.8248333316043	9.788912240268104
33.57350238923679	17.996651567821342	25.542176854836946	235.48254393114348	271.99780409564863	30.943953679620204	74.457823145163	10.005544336530317
34.02360037247851	18.2383909677742	24.925158545618928	234.24502300879524	271.5288950320631	31.731376618726706	75.07484145438103	10.232714000162982
34.47358538612951	18.486411660984544	24.324247427305938	232.99586463822612	271.0429228774578	32.530549975644824	75.67575257269401	10.470665461558015
34.923313594693724	18.740719030127842	23.739555450914892	231.73542957120418	270.5396356031374	33.34125683410253	76.26044454908507	10.719645366735076
35.37264442566351	19.001311854558296	23.171169137566068	230.46408079650027	270.01878538634537	34.163274777836676	76.82883086243388	10.979902759096646
35.82144141748865	19.268181482472503	22.619143339400356	229.18218405509558	269.4801289077028	34.99637452741622	77.38085666059959	11.251689609824984
36.2695720782315	19.54131223296787	22.08350337860859	227.89010670696462	268.92342743016206	35.84032121480435	77.91649662139136	11.535260336870357
36.716907535121614	19.82068201699229	21.564249531096127	226.58821672329634	268.3484467716032	36.69487574158249	78.43575046890383	11.830871211404801
37.16332216255201	20.106262983458514	21.061361715582006	225.27688166167638	267.75495727027163	37.55979617577206	78.93863828441795	12.138779746270155
37.60869491199005	20.3980201787323	20.574787964682287	223.95646898644426	267.14273431538055	38.43483610156613	79.42521203531767	12.459245505887464
38.05290897105074	20.695912156470907	20.104448817867723	222.62734506843847	266.51155832286844	39.319745960511234	79.89555118213222	12.792529520660933
38.49585157639564	20.999891373859157	19.65024034493978	221.2898746383316	265.8612147174151	40.21427378527321	80.34975965506015	13.138893908726075
38.9374131974748	21.309905250867764	19.212043366983654	219.94442043887176	265.1914936115392	41.11816636365389	80.78795663301628	13.498601137593395
39.37748892434815	21.6258949026842	18.78971097778695	218.59134222039307	264.5021905404751	42.031168855259246	81.21028902221299	13.871914556841057
39.81597815479112	21.94779566757441	18.38307280909282	217.2309962430739	263.7931063823875	42.95302560213543	81.61692719090712	14.25909795003843
40.252784467715536	22.275537418426868	17.991937323615204	215.86373486373896	263.06404735402026	43.88348066854598	82.00806267638474	14.660415227553235
40.687814648605745	22.609045640308906	17.616101548614285	214.4899072973223	262.31482450922056	44.822278054072406	82.38389845138565	15.076129850470895
41.12097980934819	22.94824059621001	17.25534229271117	213.1098576189606	261.54525445129406	45.76916257169167	82.74465770728878	15.506504952496305
41.5521952591273	23.293037632841926	16.90941840466062	211.7239244115601	260.7551593215254	46.72388032931304	83.09058159533932	15.951803045633069
41.981380349529104	23.643347502518257	16.578073170181433	210.33244048987666	259.94436676957207	47.68617916059469	83.4219268298185	16.412285727910067
42.408457615839424	23.999077169786155	16.261041030322048	208.93573445040056	259.11270944880914	48.655807933760464	83.7389589696779	16.88821338140507
42.83335339070737	24.360129554152895	15.958044658853645	207.53412868540138	258.260025484274	49.6325179238917	84.04195534114629	17.379844961573482
43.25599793175937	24.726403624023146	15.668795222290065	206.12793856420564	257.38615861954133	50.61606350403544	84.33120477770987	17.887437756435904
43.676325189756604	25.097794749566077	15.392994982197632	204.7174724813483	256.4909581258662	51.606202328895556	84.60700501780231	18.4112471245681
44.094272222388135	25.474195155816552	15.13034001451428	203.30303346030126	255.57427842203037	52.60269431731108	84.86965998548565	18.95152642215348
44.50977927193737	25.855494086426056	14.88052127346019	201.88491830221705	254.63597920017256	53.605302425846034	85.11947872653974	19.508526713401782
44.92279009683441	26.241577856757036	14.643225022368378	200.4634157958097	253.67592574512318	54.613794107356334	85.35677497763156	20.08249639812017
45.333251673776324	26.63233018131624	14.41813483404264	199.03880725485763	252.6939887740048	55.62794107136651	85.5818651659573	20.673681044679395
45.741113884387424	27.02763238189288	14.204931957890894	197.6113675610874	251.69004423132228	56.64751855452563	85.79506804210904	21.282323386785237
