sigb	lacz	x
0.0	0.0	0.0
9756.4476418915	0.09468614690679276	27.399024487598624
19108.05083455885	0.2532530808801284	39.12624812367813
28060.093422910937	0.45006135467322117	47.75093337756541
36628.33829885442	0.674066674610644	54.75877411779034
44828.75783091316	0.9184611161999661	60.718904112743466
52676.90440712314	1.1784617441408043	65.9239747029543
60187.774460073284	1.450467542134105	70.5491127686208
67375.77662482586	1.7316501762977896	74.70952251827313
74254.73227597505	2.019725031001302	78.48609596616532
80837.88825552314	2.312810295005379	81.93841284755598
87137.93461716738	2.6093340526292734	85.111989693699
93167.02442053633	2.9079697408512977	88.04261771747531
98936.79421302122	3.2075894369684295	90.75910579385472
104458.38452647175	3.50722891896094	93.28509362598079
109742.46004033735	3.8060608167604753	95.64029487337746
114799.22922715926	4.103373512532217	97.84137596457887
119638.46338383426	4.398554242752785	99.90259377142647
124269.51500128422	4.691075346249036	101.83626882842398
128701.33545346605	4.9804829174052765	103.65314345482959
132942.49200363728	5.266387332005443	105.36265748230721
137001.1841359157	5.548455254668002	106.97316381175665
140885.25922637375	5.826402835244185	108.49209924391708
144602.22757163877	6.099989871473695	109.92612153329455
148159.2767950644	6.369014765830982	111.28122056799413
151563.28565176475	6.633310141776098	112.562809471804
154820.8372542513	6.892739012523705	113.77579994232987
157938.23174056597	7.147191416593336	114.92466507879227
160921.49840646223	7.396581450672857	116.01349218323898
163776.40732297132	7.640844642948893	117.04602745288375
166508.48046005922	7.879935620002647	118.02571405923469
169123.00233651488	8.113826028251918	118.95572479181523
171625.03021556578	8.342502677238702	119.83899020218057
174019.40386509363	8.565965877165773	120.67822299775293
176310.7549006686	8.784227947246825	121.47593929046447
178503.51572876584	8.99731187485968	122.23447719188833
180601.9281071648	9.205250108299197	122.95601315751776
182610.05133854452	9.408083468294256	123.64257641153732
184531.770112957	9.605860165405847	124.29606172688467
186370.80201392417	9.798634912094329	124.91824078926653
188130.70470261294	9.986468119634639	125.5107723369079
189814.88279366802	10.169425171264503	126.07521123725199
191426.59443597618	10.347575763963277	126.61301663712636
192968.95761077592	10.520993312147219	127.12555930215409
194444.9561594436	10.68975440731256	127.61412824446245
195857.44555221667	10.85393832832963	128.0799367232192
197209.1584092456	11.013626597647733	128.52412769099283
198502.70978427818	11.168902579183348	128.94777874869322
199740.60222144594	11.319851114089708	129.35190666365298
200925.2305945708	11.466558191000416	129.73747149810072
202058.88673857215	11.60911064767058	130.10538038935687
203143.76388174525	11.747595901244445	130.45649101781189
204181.9608875455	11.882101704641837	130.7916147943876
205175.4863138727	12.01271592679332	131.11151979533474
206126.26229805217	12.139526354664422	131.41693346878384
207036.12827448235	12.262620515197794	131.70854513514777
207906.84453298245	12.382085515474706	131.98700830040428
208740.09562251894	12.498007899529165	132.2529427989502
209537.49361142443	12.610473520438244	132.50693678249286
210300.58120464603	12.719567426349691	132.7495485672792
211030.83472754338	12.8253737592882	132.9813083525965
211729.66698256417	12.927975665680476	133.20271982131553
212398.42993639546	13.027455216610152	133.41426161755652
213038.41754196302	13.123893343096466	133.61638880800763
213650.867878638	13.217369768739616	133.80953406470158
214236.96586412593	13.307962964391571	133.99410898463438
214797.8454010076	13.395750100760214	134.1705051861136
215334.59160509848	13.480807012024151	134.33909538737447
215848.24287981182	13.563208164613096	134.500234397736
216339.79295554382	13.643026631424357	134.6542600779349
216810.1928657896	13.720334070899995	134.80149422947053
217260.35266214758	13.795200713579451	134.94224339474727
217691.1432301116	13.867695350002561	135.07679965582216
218103.39800484877	13.937885323080316	135.2054413785252
218497.91456217784	14.005836524995802	135.32843391961293
218875.45615216508	14.071613396959203	135.44603019772174
219236.75317859167	14.135278932047767	135.55847149690007
219582.50462102183	14.196894680095015	135.6659878055287
219913.37938256003	14.256520755586614	135.76879856394527
220230.01759058028	14.314215847585695	135.86711310026482
220533.03181847133	14.370037231395187	135.96113113349162
220823.00827831725	14.424040782156952	136.05104324400202
221100.5079492185	14.47628098982471	136.13703131234183
221366.06767581866	14.526810975831214	136.2192689350153
221620.20124914922	14.575682511365214	136.29792186355013
221863.40029711637	14.622946034243796	136.37314828444855
222096.13532507175	14.668650671842128	136.44509927826658
222318.85657524184	14.712844258188738	136.51391908976058
222531.99492020093	14.755573356788634	136.57974547562745
222735.962694713	14.796883282421382	136.64271000414425
222931.1544749034	14.836818122519444	136.70293833898555
223117.94787721502	14.875420761387879	136.76055052534247
223296.70428189007	14.91273290263139	136.81566124728536
223467.769495299	14.948795091345195	136.86838006571514
223631.47444523734	14.983646738478022	136.9188116619282
223788.13582908575	15.017326144531703	136.96705606416086
223938.0567179923	15.049870522944472	137.01320885860088
224081.52713892015	15.081316023611228	137.05736139115368
224218.8246364684	15.111697756539664	137.09960096083856
224350.21481331578	15.141049815456448	137.14001100513465
224475.95184505646	15.169405301185897	137.1786712751493
