cyclin-cdc2 dimer	Thr161-Tyr15 phosphorylated dimer	Thr161 phosphorylated dimer(active MPF)	Tyr15 phosphorylated dimer	cyclin	phosphorylated cdc25	phosphorylated wee1	phosphorylated intermediary enzyme	ubiquitin conjugating enzyme	cdc2	cdc25	wee1	intermediary enzyme	ubiquitin conjugating enzyme_2	Values[k25]	Values[kwee]	Values[k2]	Values[total_cyclin]	Values[Y15P]
0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	100.0	1.0	1.0	1.0	1.0	0.1	1.0	0.015	100.0	0.0
25.315442813550487	3.3489691488262685	3.519773369080618	17.40108090920694	49.91766127454195	0.0106785871021959	0.015058284400223691	0.0027528555139988554	2.4485499103349633e-05	50.41473375933568	0.9893214128978041	0.9849417155997764	0.9972471444860012	0.9999755145008965	0.12028931549417221	0.9864475440397986	0.015024118216616799	99.50292751520627	20.750050058033207
18.565069061708144	12.514382727900198	5.453619793298864	29.105194152152677	33.37159851477729	0.031321527237264925	0.05237486259450084	0.005973235639780797	5.963811365476971e-05	34.36173426494011	0.9686784727627351	0.9476251374054991	0.9940267643602192	0.9999403618863452	0.15951090175080335	0.9528626236649492	0.01505874354194995	99.00986424983716	41.619576880052875
13.780550108005846	21.990897200394734	6.658293469340396	30.904273797940093	25.187285158324762	0.049976496707995706	0.09362522066602372	0.008497064995923861	8.622834022107722e-05	26.665985424318933	0.9500235032920042	0.9063747793339763	0.9915029350040762	0.999913771659779	0.19495534374519186	0.9157373014005786	0.01508493491511776	98.52129973400582	52.89517099833483
11.396776011950728	29.513154343971124	8.371559037120646	28.41344114273018	20.34211914713376	0.07063584341599709	0.13979386772274158	0.012498194642792674	0.0001260493125215951	22.30506946422733	0.929364156584003	0.8602061322772584	0.9875018053572073	0.9998739506874785	0.23420810249039448	0.8741855190495326	0.01512415857283377	98.03704968290644	57.9265954867013
10.372901707478288	34.55991705862209	10.971405648709293	24.48786383774145	17.1624333897396	0.10000677926208791	0.19771462042163843	0.020763928063479806	0.00020817683926742294	19.60791174744888	0.8999932207379121	0.8022853795783615	0.9792360719365201	0.9997918231607326	0.29001288059796704	0.8220568416205254	0.015205054186678411	97.55452164229072	59.04778089636354
10.241449263244043	36.85682232013103	14.858342737740749	20.18088825747594	14.929789747987705	0.14643986257693126	0.27595103663408144	0.03893035312271509	0.00039200224930117315	17.86249742140825	0.8535601374230688	0.7240489633659186	0.9610696468772849	0.9996079977506989	0.3782357388961694	0.7516440670293267	0.015386122215561654	97.06729232657946	57.03771057760697
10.871273014288718	35.9173593017746	20.715517573509647	15.77360346020912	13.282519768359192	0.22279468055778787	0.3853196133937474	0.07856081030186852	0.0008148129889540969	16.72224665021791	0.7772053194422122	0.6146803866062527	0.9214391896981314	0.9991851870110459	0.5233098930597969	0.6532123479456274	0.015802590794119782	96.56027311814128	51.69096276198373
12.226058895354138	31.071810007067565	29.401201306724147	11.285427049187499	12.014996619440286	0.3484145766885136	0.536504381908565	0.15816338613726597	0.0017683619181604535	16.01550274166665	0.6515854233114864	0.4634956180914351	0.841836613862734	0.9982316380818397	0.7619876957081758	0.5171460562822915	0.016741836489388047	95.99949387777363	42.35723705625506
14.062973296903277	22.297487124852633	41.076903058421685	6.879018873992099	10.994846640579762	0.5433091483650293	0.7237068834491921	0.2998459014453158	0.00388851269125332	15.68361764583031	0.4566908516349707	0.2762931165508079	0.7001540985546841	0.9961114873087467	1.1322873818935557	0.3486638048957271	0.018830185000884517	95.31122899474946	29.176505998844732
