Pic	Pi	TP	PGA	TPc	Suc	Ru5P	TPGA	HeP	ATP	E4P	S7P	SucV	HePc	GG	UTP	ADP	UDP	RuBP	Values[v(15)]
0.8	2.5	0.5	2.4	0.114	77.31	0.05	0.2	2.2	3.875	0.05	2.0	77.31	0.1	99.99999999999991	3.871	0.53	1.613	2.0	0.009987180000000002
0.7861162761093148	2.6160653333396864	0.06304583238021262	2.871567286671085	0.12331118605141106	77.31026107705651	0.8144062936930718	0.5241365714771252	2.260895864108614	3.9370303942394176	0.09145005098468151	1.4909681676438313	77.31000000809478	0.10530213217355802	100.00738955645167	3.870270405665716	0.4679696057605845	1.6137295943342826	1.714785388469705	0.010514731325764387
0.8075255230372022	2.5854762529982125	0.04412687940066059	3.226739278298118	0.10388063648293483	77.31077007014783	1.2922842986102376	0.7856224418135507	2.1952019759546184	3.8940253754717338	0.1422896401335018	1.1092725459835593	77.31000006072206	0.10412094951726908	100.01445172046725	3.8694728909625935	0.5109746245282665	1.6145271090374054	1.5427918765746826	0.010394644341689623
0.8257110332107577	2.532836070881026	0.03959708572699013	3.510792314005824	0.0914845007598613	77.31090522994985	1.6366945554599759	0.9291498284888262	2.128620564965741	3.821892843437248	0.18808226585263574	0.8319221831648403	77.31000014918945	0.098507690913099	100.02088936318378	3.8692967751162812	0.5831071565627526	1.6147032248837165	1.4422810582528651	0.009833811661974497
0.8396693341742	2.454271833380635	0.03851747987682232	3.7513553534187047	0.08397580013746296	77.31038890892107	1.886779775620361	0.9870158686979489	2.063808207631414	3.7462989490279464	0.227944122976523	0.6318576962142931	77.31000021980456	0.09138832241102166	100.02676835529509	3.869966543277314	0.6587010509720551	1.6140334567226826	1.3870832909266577	0.009124679554563869
0.8496240301542333	2.3563162402175886	0.039216400845001824	3.9652485678122003	0.07969364701518855	77.30915244913135	2.069093100302588	0.9846368314680678	2.001360171649113	3.673575429138817	0.26148125685140794	0.4888722200298491	77.31000020282079	0.08418730772339353	100.0322188680765	3.871495015107183	0.731424570861185	1.612504984892813	1.3599183065767249	0.008409013148409441
0.855926512407906	2.247546313041782	0.04116230618664838	4.162656631004614	0.07767999816954284	77.30722775495173	2.202786838694522	0.9407668515582844	1.9415519267251589	3.6039830379659326	0.2883341470648509	0.3881270986884972	77.31000002726724	0.07759515941993504	100.0373512082541	3.873798330002615	0.8010169620340696	1.6102016699973822	1.3494258503140053	0.007755170373612561
0.8589344749948253	2.1353522579756614	0.04416839874659036	4.349642948977932	0.077369460189333	77.30469529893662	2.301471303562034	0.869607430999495	1.8846200103516737	3.536538041914043	0.30816892433683973	0.31872283939797574	77.30999962809081	0.07194694473536603	100.04224057147185	3.8767491200804742	0.868461958085958	1.6072508799195226	1.348157637368635	0.007196142571138967
0.8589838734249121	2.025340929203496	0.04818777020324064	4.5296746880114656	0.0784123232184989	77.30165881740189	2.3746223296198075	0.7822093067740807	1.830850865988947	3.4704683340240474	0.32071824390440773	0.2726137031612785	77.30999894959862	0.0674018292310017	100.04693241424235	3.8802019741255855	0.9345316659759534	1.6037980258744113	1.3512615679416644	0.006747543939718657
0.8563848285526493	1.9215245435909951	0.053230724898584644	4.704568239422589	0.08057718442685464	77.29823288214277	2.428659862727298	0.6873680359056191	1.780622764438739	3.4055208139922573	0.3258492584102145	0.24378996846790088	77.30999794708839	0.06403229162903692	100.05145165474009	3.8840056953914566	0.9994791860077433	1.5999943046085394	1.3556169120257209	0.00641650606270457
0.8514307525915239	1.8266209886725313	0.059311066747702014	4.875083811688778	0.08369115298686154	77.29453690128102	2.467789160341599	0.5921565667970535	1.7344304225918639	3.341930542767893	0.3236575573969696	0.22765672775733745	77.309996587594	0.06186902538039047	100.05581106617446	3.8880090690412215	1.063069457232107	1.595990930958775	1.3592598610176734	0.006206121159709851
0.8444185127138524	1.7422809397510717	0.06639467655360988	5.041301779496527	0.08759671947798764	77.29069222366088	2.4946858520684883	0.5021723374210636	1.692891343583421	3.2802985435448866	0.3145795924543415	0.2205631336755519	77.30999485020699	0.060921124510597786	100.0600180817112	3.892063643297559	1.1247014564551148	1.5919363567024365	1.3610020694360612	0.006117409460465737
0.8356768212131745	1.669226182652297	0.07434808619001482	5.202864554070504	0.09211760506688633	77.28682034822428	2.511080802113412	0.42155989372411073	1.6567190788767834	3.2214372570143324	0.29949627166159093	0.21946537028456992	77.30999272617701	0.06117991525448086	100.06408011937549	3.8960256584654545	1.1835627429856683	1.5879743415345402	1.3601811985682588	0.006149649806046347
