Unbound unphosphorylated intracellular receptor	Phosphorylated once bound receptor	Intracellular GLUT4	Unbound Insulin Receptor	Phosphorylated IRS1	PI3,4,5P3	Phosphorylated twice bound intracellular receptor	Phosphorylated once bound intracellular receptor	Phosphorylated twice bound receptor	Unactivated Akt	Unactivated PKC	Cell surface GLUT4	Unphosphorylated once bound receptor	PI4,5P2	IRS1- PI3 Kinase Complex	Unphosphorylated IRS1	PI3,4P2	PI3 Kinase	Activated PKC	Activated Akt	Values[k9]	Values[k11]	Values[k12]	Values[k13prime]	Values[Effect]	Values[x4x5]
100.0	0.0	96.0	900.0	0.0	0.30999999999999994	0.0	0.0	0.0	100.0	100.0	3.9999999999999996	0.0	99.4	0.0	999.9999999999999	0.29	100.0	0.0	0.0	0.13145	0.0	0.0	0.0	0.0	0.0
100.04221540581234	672.6252816661486	90.9763386839161	24.411729132206208	730.7991028099012	3.5194207605301253	0.2819521742306725	0.9888288966053329	201.6080980601812	90.09595134948796	90.09595134948796	9.02539362373925	0.0585946648152442	93.81984972551501	4.846822595618237	264.3540745944812	2.6607295139547236	95.15317740438182	9.904048650512085	9.904048650512085	1.6062896476206734	0.7973512545381564	0.7973512545381564	0.11371084719760717	1.089445242611805	874.2333797263298
100.60032553644724	672.7864126739701	82.27008649422523	22.487602164237508	740.2721271420812	3.6226049646061402	0.5174629923250725	1.755922303609777	201.83170834074227	89.39142141198289	89.39142141198289	17.74267182537743	0.053965988667314495	93.03259237284993	4.966615069691057	254.76125778822848	3.3448026625438114	95.03338493030904	10.60857858801714	10.60857858801714	1.6427412995562918	0.8229864269594073	0.8229864269594073	0.12179973073369875	1.1669435279875329	874.6181210147124
101.52590335786098	671.6348241358485	75.67927663066999	22.445468472782274	739.9975444555537	3.6230685968395218	0.6655063988369233	2.2379514715902973	201.4865813114792	89.38530710772999	89.38530710772999	24.353333993576864	0.05386485160193566	92.98971444531091	4.965187208419698	255.03726833602724	3.3872169578495135	95.03481279158038	10.614692892270071	10.614692892270071	1.64230681565003	0.823101612150292	0.823101612150292	0.12186993058238273	1.167616101388098	873.1214054473277
102.68038883721667	670.4851207085214	70.78612847471324	22.40766906977199	739.6741367137303	3.6218570635020533	0.7582696163005946	2.5399433558976567	201.14163427230133	89.38863803296023	89.38863803296023	29.272918731748987	0.0537741399904103	92.98965150464153	4.96312623907273	255.36273704719747	3.388491431856337	95.0368737609273	10.611361967039787	10.611361967039787	1.6416796832874416	0.8228006177657521	0.8228006177657521	0.12183168740090684	1.1672496996494068	871.6267549808229
103.97633353284282	669.3405358969329	67.15683579765751	22.370124303356643	739.3510981805128	3.62057502346928	0.816179759340809	2.728425763906293	200.79821670408367	89.3923035051835	89.3923035051835	32.93353369893467	0.05368403953671392	92.99199783835532	4.961065931295378	255.68783588819252	3.3874271381753083	95.03893406870463	10.60769649481651	10.60769649481651	1.6410527522338707	0.8224821066371799	0.8224821066371799	0.12178960320215176	1.1668464977451665	870.1387526010167
105.35861300219932	668.2013181135981	64.46712240683634	22.332804422498594	739.0287424122525	3.6192915544046347	0.852116982942648	2.8453470048100398	200.45640599517878	89.39598026880402	89.39598026880402	35.65819182799469	0.05359447877256372	92.99447516595085	4.959009839193058	256.0122477485556	3.3862332796444186	95.04099016080691	10.604019731196	10.604019731196	1.6404271039680558	0.8221632404786998	0.8221632404786998	0.12174738936405521	1.1664420537873552	868.6577241087768
106.79248415081993	667.0676093552775	62.475889102204135	22.29569579625697	738.7071238662968	3.6180106496925255	0.8742025822982742	2.917156649471291	200.1162460408753	89.39965043863035	89.39965043863035	37.68705321274133	0.05350542500053335	92.99695480946248	4.956958332856803	256.3359178008476	3.385034540844904	95.04304166714316	10.600349561369665	10.600349561369665	1.6398028511049967	0.82184501141017	0.82184501141017	0.12170525123095038	1.16603833514683	867.1838553961529
108.25605484153215	665.9394884025025	61.003920886579444	22.258789490497076	738.386276684557	3.616732665890707	0.8875572531554029	2.960531864476077	199.77776129107556	89.40331260845568	89.40331260845568	39.198634711524875	0.053416856760931164	92.99942924839426	4.954911640294493	256.6588116751499	3.3838380857149275	95.0450883597055	10.596687391544323	10.596687391544323	1.6391800630252116	0.8215275080151052	0.8215275080151052	0.1216632049478478	1.165635496506326	865.7172496935782
109.73553576034325	664.8169942387	59.91799968030854	22.2220795225348	738.0662228080341	3.6154577083083206	0.8954097275828176	2.985988036455828	199.4409639546834	89.40696643846658	89.40696643846658	40.32563538348505	0.05332875969932626	93.00189788056892	4.952869908167663	256.9809072837995	3.382644411122639	95.04713009183234	10.593033561533383	10.593033561533383	1.6385587843563383	0.8212107564565994	0.8212107564565994	0.12162125441622976	1.165233575245315	864.2579581933835
111.22224658698549	663.700140808152	59.11909476832746	22.18556177240312	737.7469764570234	3.6141858384021175	0.8997957994819993	3.0001553705284074	199.1058585385217	89.41061173925549	89.41061173925549	41.16670007198013	0.05324112392691676	93.00436055585982	4.950833231681281	257.3021903112967	3.381453605737926	95.04916676831873	10.589388260744492	10.589388260744492	1.637939044068297	0.8208947720030206	0.8208947720030206	0.12157940181073257	1.1648325921986353	862.8059993466737
112.71072829713064	662.5889263210098	58.5335862601865	22.149233296389934	737.4285469608357	3.6129170963410364	0.9019990808851572	3.007214353041039	198.77244470916463	89.41424838712898	89.41424838712898	41.795161776983505	0.053153942378468794	93.00681718921697	4.948801673444245	257.62265136572125	3.3802657144418498	95.05119832655576	10.585751612871023	10.585751612871023	1.6373208612123493	0.8205795646339749	0.8205795646339749	0.12153764855151063	1.1644325609725568	861.3613710301745
114.19755291362064	661.4833391201145	58.106742447486724	22.113091894194604	737.1109405469127	3.6116515091599264	0.902828911806201	3.0098008531643945	198.44071909732628	89.41787629839783	89.41787629839783	42.265538901000575	0.053067209773120856	93.0092677243843	4.946775275394509	257.9422841776938	3.3790807664556155	95.0532247246055	10.582123701602177	10.582123701602177	1.6367042485497953	0.8202651410660227	0.8202651410660227	0.12149599559942047	1.1640334907728906	859.9240582174408
115.68057302255912	660.3833613799146	57.797872047933204	22.07713583599949	736.794161472015	3.610389095571136	0.9027955899744757	3.0095768140976435	198.11067643549487	89.42149541468663	89.42149541468663	42.61836412700962	0.052980921959597	93.0117121226865	4.944754066339202	258.26108446164676	3.3778987817422133	95.05524593366081	10.57850458531337	10.57850458531337	1.6360892148463557	0.8199515059480763	0.8199515059480763	0.12145444362468481	1.1636353880209322	858.4940378154095
117.15844857139602	659.2889714384735	57.576721099123546	22.041363690371718	736.4782127374416	3.609129868986742	0.9022208583602471	3.0075900907300723	197.78231027516483	89.42510569373175	89.42510569373175	42.88377349152721	0.05289507550337665	93.01415035659996	4.942738066722228	258.57904919583723	3.3767197744131487	95.05726193327781	10.574894306268238	10.574894306268238	1.635475766322907	0.8196386626122439	0.8196386626122439	0.12141299311254292	1.1632382573656805	857.0712817136383
118.63034850091715	658.2001452676117	57.42079482065054	22.00577421574116	736.1630965412519	3.6078738394318255	0.9013075709602285	3.0045013383570844	197.45561343899195	89.42870710356898	89.42870710356898	43.08417409036229	0.05280966742025175	93.01658240572176	4.940727291638869	258.89617616711047	3.3755437548462766	95.05927270836115	10.571292896430998	10.571292896430998	1.6348639075727915	0.8193266135491648	0.8193266135491648	0.121371644429984	1.1628421023231998	855.6557587066037
120.0991463116736	700.7554758352297	57.3621761095876	175.65362741696984	704.8371309904045	3.502112143885722	0.5816723020203259	3.1772714768102817	6.65729510321346e-06	89.67682196446788	89.67682196446788	43.18740457670293	-1.7786246092731753e-29	93.18065990802204	4.764311586321259	290.3985574232753	3.317227948092693	95.23568841367813	10.323178035532212	10.323178035532212	1.5811823726016965	0.7930510869298883	0.7930510869298883	0.11852297596815667	1.1355494703535967	700.7554824925248
121.49523147607671	572.5271760823847	57.55581652114369	302.832231529657	663.1823453606044	3.335921807726523	0.3667561760707318	3.062500794392099	3.94141703297216e-06	90.15042676925104	90.15042676925104	43.03830442113794	-1.9503339520696262e-22	93.4903919381167	4.499027226175399	332.31862741322107	3.173686254157222	95.50097277382396	9.849573230749039	9.849573230749039	1.5004589946529123	0.7517626168550678	0.7517626168550678	0.1130854013469973	1.0834529470370997	572.5271800238017
122.75397611491316	467.76288752435994	57.9953739750017	406.75616354234523	618.7572428147946	3.15555395797077	0.2312472026628411	2.796323130573984	2.4851433329218795e-06	90.67351574909807	90.67351574909807	42.64291817972819	1.46523109016564e-16	93.83484554890106	4.213739378655634	377.029017806551	3.009600493128595	95.78626062134377	9.326484250901988	9.326484250901988	1.4136487555311232	0.7069518731066091	0.7069518731066091	0.10707968659769981	1.0259131650079023	467.7628900095033
123.8513721967588	382.16899998732237	58.6500409527051	491.6809749201499	572.2392124349916	2.963645269930709	0.1458060485049852	2.470145280329451	1.5669332436091344e-06	91.2379797980454	91.2379797980454	42.031787966785664	-3.7024217637826544e-21	94.20274596548121	3.912682469446851	423.84810509556274	2.8336087645885195	96.08731753055258	8.762020201954634	8.762020201954634	1.3220401486279825	0.6592739135671939	0.6592739135671939	0.10059893438379827	0.9638221258327977	382.16900155425566
