RAF kinase	RAF-P	RAF	MEK-PP	MEK-P	MAPK-P	MAPK-PP	MEK	MAPK	Scaffold	Scaffold_RAF	Scaffold_RAF-P	Scaffold_MEK-P_RAF-P	Scaffold_MAPK-PP	Scaffold_MAPK_RAF	Scaffold_MEK_RAF	Scaffold_MAPK-P	Scaffold_MEK-PP	Scaffold_MEK-P_RAF	Scaffold_MEK_RAF-P	Scaffold_MAPK-PP_RAF	Scaffold_MAPK	Scaffold_MAPK-P_MEK-PP_RAF-P	Scaffold_MAPK-P_RAF	Scaffold_MEK-PP_RAF	Scaffold_MEK-P	Scaffold_MAPK-P_MEK-PP_RAF	Scaffold_MAPK-PP_RAF-P	Scaffold_MAPK_MEK-PP_RAF-P	Scaffold_MAPK-P_MEK-P_RAF-P	Scaffold_MAPK_MEK-P_RAF-P	Scaffold_MAPK-PP_MEK-PP_RAF-P	Scaffold_MEK	Scaffold_MAPK-P_MEK-PP	Scaffold_MAPK-PP_MEK-P_RAF-P	Scaffold_MAPK_MEK-PP_RAF	Scaffold_MAPK-P_MEK_RAF-P	Scaffold_MAPK_RAF-P	Scaffold_MAPK-PP_MEK-PP_RAF	Scaffold_MAPK-PP_MEK	Scaffold_MAPK-P_MEK_RAF	Scaffold_MAPK-PP_MEK-P_RAF	Scaffold_MAPK_MEK	Scaffold_MAPK_MEK-P_RAF	Scaffold_MAPK-P_MEK-P	Scaffold_MAPK_MEK-PP	Scaffold_MAPK-PP_MEK_RAF-P	Scaffold_MEK-PP_RAF-P	Scaffold_MAPK_MEK_RAF	MEK phosphatase	Scaffold_MAPK-PP_MEK-PP	Scaffold_MAPK_MEK_RAF-P	Scaffold_MAPK-P_MEK-P_RAF	MAPK phosphatase	Scaffold_MAPK-PP_MEK-P	Scaffold_MAPK-P_MEK	Scaffold_MAPK-PP_MEK_RAF	Scaffold_MAPK_MEK-P	Scaffold_RAF_2	Scaffold_MAPK-P_MEK-PP_RAF_2	Scaffold_MAPK-P_RAF_2	RAF-P_RAFPase	Scaffold_MAPK_MEK-PP_RAF_2	Scaffold_MAPK-PP_MEK-PP_RAF_2	Scaffold_MEK-P_RAF_2	Scaffold_MAPK-PP_RAF_2	Scaffold_MAPK-P_MEK-P_RAF_2	Scaffold_MAPK_MEK_RAF_2	MAPK-P_MEK-PP	MEK-P_RAF-P	Scaffold_MAPK_MEK-P_RAF_2	Scaffold_MAPK-PP_MEK_RAF_2	MEK-PP_MEKPase	Scaffold_MEK_RAF_2	MAPK-PP_MAPKPase	Scaffold_MAPK_RAF_2	Scaffold_MAPK-PP_MEK-P_RAF_2	Scaffold_MAPK-P_MEK_RAF_2	Scaffold_MAPK-P_RAF-P	MAPK_MEK-PP	RAF_RAFK	MEK_RAF-P	MAPK-P_MAPKPase	MEK-P_MEKPase	Scaffold_MEK-PP_RAF_2	RAF phosphatase
0.10000000000000002	0.0	0.3	0.0	0.0	0.0	0.0	0.20000000000000004	0.4000000000000001	0.10000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20000000000000004	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3
0.021501251690931634	0.0005952679030815314	0.2036443433319181	6.716418702900086e-09	2.9567145256616234e-06	2.367845141748454e-10	1.9834909154291053e-12	0.15235665191607428	0.3326194361167634	0.0006309574448999645	0.0006166465223649981	0.000527155256100199	1.316643475557786e-05	2.792071647938895e-14	0.003586264730899431	0.0012521355207733907	1.907582844073859e-12	1.940115863408478e-09	2.7410083919499837e-08	0.0004920481158018003	9.918131065695108e-15	0.0036615521014982983	2.3615911222017287e-08	6.184366856589237e-13	4.420526435944535e-10	1.0548302214364343e-07	7.355844811635604e-11	1.9197382039522506e-12	1.3479268059543973e-06	3.135344299333799e-13	5.8096087168243036e-05	3.5005336373184567e-10	0.0012782320960369725	2.544994501106453e-10	3.1703214172066044e-15	2.2154021019452553e-09	2.765845822925606e-11	0.0014669573503952478	1.5120918372289355e-12	4.977773183369956e-15	1.4330014225776997e-13	1.772939590881182e-18	0.007429862688588663	1.3520363289139673e-07	1.3524327063942354e-15	9.512549144968444e-09	3.149040100263384e-13	2.8443017710433426e-07	0.007284485613821518	0.19999883301967303	4.592853604169073e-12	0.0018219735724066852	2.083075086587844e-16	0.2999999999561335	1.2473076377413901e-17	4.0393434884667245e-13	1.88213929570848e-15	4.994290754997549e-07	0.019146381275075886	2.113150082823124e-11	1.5832768405420177e-13	3.1328469784889655e-05	7.440317283178532e-10	3.798174085864235e-13	1.3197041344917193e-08	2.2479290457996064e-15	4.18427771543188e-17	0.019234855156287103	2.420989370292445e-18	9.548863967607575e-10	5.458309535584139e-08	3.8684062401372535e-16	2.010195422061387e-09	0.008662287538216129	3.241591295964323e-13	0.02283443530411286	3.2311887056534506e-19	3.2856395048874096e-14	1.4817039030589322e-10	6.8774991182073475e-09	0.008620720319123596	0.00010955997843000746	4.3542606186498394e-11	1.164970131762623e-06	1.703790957666624e-10	0.29996867153021467
0.014200814870878174	0.0013630043709821028	0.1941948084694561	1.4670518406335044e-07	2.463625144739597e-05	1.7017101279710577e-08	2.888137455895166e-10	0.1484617675500053	0.3305208260267468	0.0001362102545049477	0.00022550235236309615	0.0007708575972359159	6.88598265362057e-05	6.252065431621258e-12	0.0014838613736092648	0.0006340852751245628	1.9855446342168166e-10	4.15924548462381e-08	4.842152109447434e-07	0.0011199574277316834	3.953571841836502e-12	0.0008842331535151873	8.052716005252275e-07	1.1505242300389078e-10	1.751665624076944e-08	9.965903082778322e-07	7.603169772469427e-09	2.7332615635305124e-10	2.1075484902416594e-05	8.772176975130886e-11	0.0004190123858041516	2.6163631278209662e-08	0.00037525283803751137	1.451908827545094e-08	1.9239006512782306e-12	1.1036586511516765e-07	3.5809998713391975e-09	0.0031696355109444036	3.2936564773745493e-10	2.1925695817615435e-12	5.213226664364778e-11	3.822914068639202e-15	0.002461064144601102	3.098150675579818e-06	7.124960876897372e-13	2.6097139640518967e-07	8.93086611103989e-11	3.3839053818353204e-06	0.004178878417726196	0.19998197016432342	5.553389196959347e-10	0.005956521188999861	2.0676533344306565e-13	0.2999999933551986	1.4290583080184884e-14	8.261738131818972e-11	1.4677125468672763e-12	6.271656077646782e-06	0.017912194314173468	2.989576367261436e-09	4.072103512734564e-11	0.0001318149996969977	5.051651019585297e-08	1.1296878199142324e-10	2.853705383737027e-07	1.2326286298434347e-12	5.600638094920205e-14	0.026514806249408225	8.066702513677167e-15	3.704667570717202e-08	1.7326929473776226e-06	4.148309974214329e-13	8.56542226752304e-08	0.009273011462004705	9.842049315421852e-11	0.0243773672440678	9.346844673029842e-16	1.6530589028452587e-11	9.593422806295027e-09	2.9882191892325627e-07	0.007719725856842462	0.00045495582201292463	6.546381214792994e-09	1.7944181454099813e-05	8.261127949617039e-09	0.29986818500030255
0.016194385697077353	0.002184613128493627	0.19142559968363732	7.47969718108653e-07	7.592948805162975e-05	1.602988387860932e-07	4.068091425550278e-09	0.1455052836896837	0.3288788462726586	6.320792550801539e-05	9.515741046130914e-05	0.0009642571418082299	0.00017048605247533183	1.0539662235987492e-10	0.0006226648396884983	0.0002727667473307914	2.1551029020350445e-09	2.1842499272941636e-07	1.9611639882988482e-06	0.0017066698347429465	7.870063499284965e-11	0.0004025568890068942	5.057232423583235e-06	1.4943866783475394e-09	1.1487318108291909e-07	3.2610172101978997e-06	7.336713234725086e-08	3.796073713708945e-09	8.552996765097852e-05	1.7462734840637555e-09	0.0010891262171382624	2.5806475713667016e-07	0.00017270426294300914	1.1513995254707941e-07	6.02816115795879e-11	7.303334478251775e-07	4.559305336655475e-08	0.004595759448007887	4.796504821011518e-09	5.324028885897801e-11	9.5639916740701e-10	2.2186119689179528e-13	0.001122929836187166	1.28153411696617e-05	1.9680843512236656e-11	1.390027149590413e-06	1.7983884928817934e-09	1.3424879835829644e-05	0.0017909740081706051	0.19992432359927576	6.756573101050189e-09	0.009929520891074501	7.535563877352834e-12	0.2999999051471805	6.243117047757413e-13	1.2824909451883426e-09	4.1675512519506905e-11	2.1170704762014805e-05	0.016419206639980453	5.010511503437046e-08	9.277899561131925e-10	0.00027593475011642024	5.716777305463448e-07	2.874537260480277e-09	1.912258649251936e-06	4.3187181618720865e-11	3.5276204139636663e-12	0.027977285802034516	5.864234786543556e-13	2.6388962414373093e-07	1.233129709369355e-05	2.089041930228794e-11	6.109534185695741e-07	0.008995838633116825	2.0892177802324187e-09	0.023447651697228834	9.350177156092819e-14	5.379399116976842e-10	8.44589332686096e-08	2.172010579833178e-06	0.006950671546656933	0.0009504816022927378	9.276360196304348e-08	7.506544730589034e-05	9.023735060382852e-08	0.2997240652498831
0.02033977626090316	0.003139027313428564	0.1890242448915944	2.2202703303391883e-06	0.0001613879557600063	7.029576456033346e-07	2.3506181312892965e-08	0.1425183701008332	0.32739434449409127	4.0974697514249394e-05	4.1227555836398416e-05	0.0011313020884937536	0.00030501157596490923	6.627612847242973e-10	0.00026684421069014976	0.00011408855928110801	1.000328669242468e-08	6.333671099685257e-07	4.1034209661069985e-06	0.0022027477013172054	4.755537892739438e-10	0.0002560710299605657	1.6817783235060073e-05	6.785243720020561e-09	3.42003151117008e-07	6.789660590880217e-06	2.747284977865083e-07	2.1822624871237637e-08	0.000210873432772736	1.2589980221785222e-08	0.0019691704010299316	1.1779030383992579e-06	0.00010625062109116993	4.331011298166576e-07	5.990612597002693e-10	2.1626588481006392e-06	2.4059743572060956e-07	0.005824361688396113	2.360892961856748e-08	4.220283455824715e-10	5.33903752305349e-09	3.0226993199937164e-12	0.0006835257984844007	2.681525981718048e-05	1.7437669624800982e-10	4.013579255800991e-06	1.311684088427859e-08	3.3156839022027465e-05	0.0007434604444808429	0.19980641090108844	3.414897198881217e-08	0.013265283320376218	7.327229837535369e-11	0.2999994497884747	7.666436835038882e-12	7.435090243908054e-09	3.139315233179682e-10	4.42323155127684e-05	0.01496464861082978	3.3343731591237116e-07	7.507272711073748e-09	0.00045517191590430014	2.977558002649098e-06	2.519454118653763e-08	7.0558695488323544e-06	4.6531793998576596e-10	5.992370191239351e-11	0.027311521801356684	1.0070042527190655e-11	1.010168521882554e-06	4.597545265954087e-05	2.822945327090918e-10	2.2298546913643102e-06	0.008444875617592834	1.5927245418513083e-08	0.021919226069890607	2.2141227430023968e-12	5.4026763654344944e-09	3.5291814610193005e-07	8.056834232577355e-06	0.0069631005822233475	0.001560422153158799	5.342842801317169e-07	0.00019135924422046972	4.698254359885541e-07	0.2995448280840952
0.02473106762246698	0.004260706475359458	0.18621780212818037	4.9772858780251785e-06	0.0002832972814866703	2.0756796403862027e-06	8.525642698376621e-08	0.13946076420782136	0.32604558833767416	3.5691641507363534e-05	2.4154036997845037e-05	0.001273076636279765	0.0004580185922598746	2.4999111928497266e-09	0.00015476193262991978	6.394379051536123e-05	2.999311776384613e-08	1.3418459948086606e-06	6.205270198947045e-06	0.002599901829347164	1.5898626595897763e-09	0.00022151259096846206	4.014379497948209e-05	1.833479198558282e-08	6.833682951217849e-07	1.1138756247646161e-05	6.425265304477924e-07	7.924195898275973e-08	0.00040179462739638915	5.331495797300764e-08	0.00296260381336204	3.5881680315114245e-06	8.919564772972876e-05	1.1065550592769974e-06	3.251426313393989e-09	4.2941787925377436e-06	8.031678723143506e-07	0.006865775678105314	6.762918348546722e-08	1.8667016815757495e-09	1.6515380345947282e-08	1.9259705041262642e-11	0.0005705528625190092	4.043667680088561e-05	8.515940472289179e-10	8.451228890708722e-06	5.620865256981416e-08	6.350967030612887e-05	0.0004137486377570222	0.19961582534070593	1.0914928350989787e-07	0.01591889847577775	3.581479673568622e-10	0.2999980047875284	4.8258965287133603e-11	2.588681468815863e-08	1.2190430418151228e-09	7.246165346218108e-05	0.013606109255789128	1.2773260718384303e-06	3.3129898493492605e-08	0.0006710067935706311	9.644095149677685e-06	1.1786370065696958e-07	1.7622275210557158e-05	2.5320907169772728e-09	4.708923888054626e-10	0.02586479655215104	8.163007883084001e-11	2.8162497277519496e-06	0.00011492882866654437	1.7918460697568007e-09	5.752468020718281e-06	0.007818698897577586	7.086968797269712e-08	0.020255302057080714	2.2540787744999252e-11	2.7480568248931026e-08	1.0035899310819898e-06	2.1075144286255148e-05	0.007578841600425814	0.002280449830797027	1.9243427838531454e-06	0.00037842219127353656	1.5281978726538215e-06	0.29932899320642886
0.028630646638251257	0.005551013301472845	0.18298192881242317	9.403311755159172e-06	0.00044257649588749575	4.82651057981068e-06	2.329815500746642e-07	0.13632214708471527	0.3248124337192123	3.693777226511906e-05	1.9930316311805464e-05	0.0013917015192595964	0.0006179045411121385	6.98467835775615e-09	0.00012710148091065184	5.111635651334247e-05	6.963283932976825e-08	2.3592879133799977e-06	8.037379760343627e-06	0.0029071358507003044	3.904217661108198e-09	0.00022967035392851794	7.825262832234604e-05	3.788174032340434e-08	1.1087326245599392e-06	1.592478003684593e-05	1.176730050585478e-06	2.1747466323337261e-07	0.000654757937724591	1.6309051719196068e-07	0.003993491104271376	8.527916800904655e-06	9.05990682433326e-05	2.250201437318379e-06	1.2174626886893452e-08	6.925090552926544e-06	2.0296351267598954e-06	0.007738012439382156	1.460537687279756e-07	5.8542210858878306e-09	3.7546478213282934e-08	7.852509071457862e-11	0.0005785848439529381	5.220503252189052e-05	2.896003553870975e-09	1.4768440702487212e-05	1.740122708103656e-07	0.00010409603261178773	0.00032933749352605235	0.1993453469401775	2.661015904006857e-07	0.01796055287088645	1.1753937657094409e-09	0.2999945625431718	2.0196959546033248e-10	6.682900108358025e-08	3.3381194707254688e-09	0.00010332643567924701	0.012365943032609085	3.4652175049957523e-06	1.0069968163138503e-07	0.0009258195977979833	2.306097714157238e-05	3.745530956896948e-07	3.4235330120378e-05	9.093373447170405e-09	2.2640247560515227e-09	0.024321158788310978	4.1921274364199507e-10	6.458876410487617e-06	0.0002229696218607083	7.201537583013139e-09	1.2025349547972326e-05	0.007216818136341496	2.2689906139652022e-07	0.018676792923937938	1.33883367144266e-10	9.238517540543987e-08	2.2603851821739817e-06	4.4588801504378086e-05	0.008500651250685274	0.0031089678456728406	5.210557767081648e-06	0.0006426277102747313	3.671752464315929e-06	0.29907418040220146
0.03192653104215089	0.0069954857122454285	0.17943351034628519	1.583922434087555e-05	0.0006389853891861014	9.576728285231378e-06	5.270698976376865e-07	0.13310065894153938	0.3236756578270917	4.017980602695583e-05	1.907392989456652e-05	0.0014907155202096823	0.0007762870008578897	1.6104163758250956e-08	0.00012142372792046226	4.777143536121921e-05	1.37330371163312e-07	3.6786679850543374e-06	9.628543873576804e-06	0.003138499535163178	8.037516616672065e-09	0.0002506797212843887	0.00013314929893800282	6.726030668547607e-08	1.5982290568653542e-06	2.090854782177439e-05	1.8761468156348302e-06	4.947418088812272e-07	0.0009613458580539162	4.0104489716709633e-07	0.0050078714888473685	1.7145205149921403e-05	9.708452658409621e-05	3.951988275104645e-06	3.550051383746982e-08	9.92516351135186e-06	4.258097126208492e-06	0.008467436745094517	2.684406557637942e-07	1.4718410310268435e-08	7.157364442533742e-08	2.4043675014771745e-10	0.0006195362035436273	6.233732704318681e-05	7.742499700000665e-09	2.2892207475961582e-05	4.3304898755801504e-07	0.00015371778743696366	0.00030695972217239717	0.19899166925436407	5.450393655035292e-07	0.019490337623424135	2.998620247084771e-09	0.29998775182055637	6.433878647242434e-10	1.4249424130180504e-07	7.463410146652259e-09	0.0001352703580392539	0.011245116230060638	7.540319076497101e-06	2.4185094779349984e-07	0.001219856907896975	4.527745195933968e-05	9.31948242725111e-07	5.662383880391635e-05	2.5158850790793466e-08	7.857556287156217e-09	0.022918471475631006	1.5871167068294763e-09	1.2939492057482546e-05	0.00036804312589150607	2.1728410340354034e-08	2.1852412379725335e-05	0.006671767365989006	5.827663709021329e-07	0.017255895943361833	5.551378032515254e-10	2.393933068795404e-07	4.357870937969599e-06	8.188262290100083e-05	0.009496021665011836	0.004037231975978971	1.1665413072986778e-05	0.0009864783332564032	7.243049610785466e-06	0.2987801430921024
0.03471498583921765	0.008575029417942156	0.17569268868708074	2.457703529644713e-05	0.0008712435606987316	1.6982075079812784e-05	1.0422330507247794e-06	0.12980388109640886	0.3226174707379395	4.3803708292506115e-05	1.8964993536518766e-05	0.0015737534423290356	0.0009275510262163688	3.249878760055337e-08	0.00012058142599166114	4.64139241723915e-05	2.42032731988519e-07	5.2792293561094735e-06	1.1012371000213371e-05	0.0033077320054637673	1.4731026378360143e-08	0.0002739926407201805	0.00020559225775802526	1.0823014390614151e-07	2.134736436246099e-06	2.5933000175386348e-05	2.7339073262047405e-06	9.84357854809398e-07	0.001310844160147811	8.436511593658677e-07	0.0059702294651078095	3.057004072522978e-05	0.00010403649050712032	6.2714113636876896e-06	8.652098367736304e-08	1.3184090215929265e-05	7.824392530973893e-06	0.009080193437122033	4.4375280749517536e-07	3.172225961731219e-08	1.215111794192931e-07	6.036127386335942e-10	0.000663261103627121	7.107359820727747e-05	1.7456207489057604e-08	3.266795742541909e-05	9.218778332607834e-07	0.00021076755196865356	0.0002975491377402946	0.19855470650135051	9.890219562562633e-07	0.020603577801196343	6.435116893270746e-09	0.29997590172274385	1.6876247379773344e-09	2.661628218267987e-07	1.4573847867404643e-08	0.00016728625570419772	0.010235338751589983	1.4146463788600589e-05	4.962845000081041e-07	0.0015511635802004445	7.777801218857402e-05	1.9679189879955676e-06	8.413957951047677e-05	5.847014744466162e-08	2.17444021694492e-08	0.021695971572417948	4.83635360060935e-09	2.3438877340931433e-05	0.0005456952769615558	5.4076951938382965e-08	3.5949696274877595e-05	0.006186209467044341	1.2790972984192801e-06	0.01599763624897544	1.7905529950926033e-09	5.21170904900993e-07	7.521938522978759e-06	0.0001359709601520308	0.010432478489625002	0.005049313327372064	2.2819179957976678e-05	0.0014093438023748232	1.2498842232856357e-05	0.2984488364197989
0.03710674583973598	0.010271136735589907	0.17184589939765474	3.586003021666627e-05	0.0011372081804420374	2.7701765285970968e-05	1.8638036254532719e-06	0.1264460522528631	0.32162167138497677	4.7364830270454e-05	1.8995934631170712e-05	0.001643985659929896	0.0010682125588143275	5.943982248168987e-08	0.00012062413416797434	4.5367218879203934e-05	3.9280065738871456e-07	7.131671787203498e-06	1.2202987408148837e-05	0.0034266933502297573	2.4796236821488662e-08	0.00029673256180324083	0.00029525136670750416	1.62214796889161e-07	2.7012984809757894e-06	3.088619487705107e-05	3.7343629850381085e-06	1.7718161693568008e-06	0.0016919936992406345	1.5791128460264878e-06	0.006859007456709769	4.9811689826282855e-05	0.00011024988002878001	9.238798987599633e-06	1.8431697702984604e-07	1.6594880885241283e-05	1.3025019116918494e-05	0.009598739282678626	6.789336604621718e-07	6.099513978790466e-08	1.895769122282685e-07	1.309709777190571e-09	0.0007019810022119515	7.852139673894884e-05	3.467903957970492e-08	4.389282371159124e-05	1.7460435934369715e-06	0.0002735094007489933	0.00029018445193022	0.19803708910156667	1.6410253480563394e-06	0.02138133129764849	1.2172299400435685e-08	0.29995712548224523	3.829625411646683e-09	4.51014620852397e-07	2.5751129523788027e-08	0.00019866557016807556	0.00932625949180664	2.3877213853156936e-05	9.1047312190716e-07	0.0019164283126191374	0.0001214618029863787	3.694892040314349e-06	0.00011596466814065503	1.1993385460161473e-07	5.102705353122769e-08	0.02063650026869183	1.253561026968671e-08	3.925311517904168e-05	0.0007504347062379824	1.1713940931676098e-07	5.492343845749371e-05	0.005754489566841181	2.496496246673138e-06	0.014887900543632428	4.805397018976165e-09	1.0016713427487162e-06	1.1956592264033642e-05	0.000209495298758798	0.01125086136271645	0.006125208194340265	4.037802150842062e-05	0.0019079874599761248	1.9604593137756834e-05	0.29808357168738026
