OCT4	SOX2	NANOG	Protein	OCT4_SOX2
0.01	0.01	0.01	0.0	0.1
5.69839445044242	5.698394450442414	0.004631939089539578	0.010536983549462087	0.257688605995277
6.969958239917135	6.969958239917134	0.004395546857748252	0.04504738260131962	0.46586171838948554
7.206887269048965	7.206887269048966	0.004995262118831394	0.08953828356188542	0.5154053153461963
7.249497318218908	7.249497318218908	0.005371798167226767	0.13575604739231875	0.5247418166883033
7.257128589212096	7.257128589212096	0.0055444125511432945	0.18190974083354977	0.5264271606341425
7.258500969575019	7.258500969575016	0.005616148348743994	0.22767387695766333	0.526730157947755
7.258750523037938	7.258750523037936	0.00564483173701482	0.2729946073851644	0.5267850523140105
7.2587969762928815	7.258796976292881	0.005656112420593231	0.3178663384220161	0.5267951882833147
7.258806032076175	7.258806032076175	0.0056605163546079255	0.3622918657821677	0.5267971334895991
7.258807949100509	7.25880794910051	0.005662229910525335	0.4062753741776043	0.5267975343731256
7.258808408669508	7.258808408669509	0.005662895637447825	0.4498212328720289	0.5267976269207283
7.258808536376833	7.258808536376832	0.005663154096552374	0.4929337978164213	0.5267976516134896
7.258808576918612	7.258808576918612	0.005663254407794125	0.5356173830669791	0.5267976591976712
7.258808591045774	7.258808591045775	0.0056632933345557405	0.5778762584904521	0.5267976617850348
7.258808596241487	7.2588085962414866	0.005663308439336879	0.6197146506522611	0.5267976627256243
7.258808598206681	7.258808598206681	0.005663314300357945	0.6611367436885294	0.5267976630793239
7.258808598960281	7.25880859896028	0.005663316574852199	0.7021466799470184	0.5267976632145821
7.258808599250964	7.258808599250964	0.00566331745711609	0.742748560496244	0.5267976632666862
7.258808599363603	7.258808599363603	0.005663317799816861	0.782946445573988	0.5267976632868647
7.258808599407213	7.258808599407213	0.005663317932659339	0.8227443550084088	0.5267976632946754
7.2588085994242615	7.258808599424261	0.005663317984605128	0.8621462686260332	0.5267976632977281
7.2588085994308065	7.258808599430807	0.005663318004579036	0.9011561266519553	0.5267976632989002
7.258808599433313	7.258808599433314	0.005663318012208366	0.9397778301048176	0.5267976632993492
7.258808599434404	7.2588085994344045	0.0056633180155278625	0.9780152411873619	0.5267976632995444
7.258808599434834	7.258808599434834	0.005663318016846501	1.0158721836725937	0.5267976632996212
7.258808599434913	7.258808599434914	0.005663318017083432	1.053352443286097	0.5267976632996355
7.258808599434923	7.258808599434924	0.00566331801710742	1.0904597680849295	0.5267976632996375
7.258808599434996	7.258808599434995	0.005663318017328459	1.1271978688326438	0.5267976632996503
7.2588085994350875	7.258808599435087	0.005663318017616139	1.1635704193701575	0.5267976632996665
7.2588085994351275	7.258808599435128	0.005663318017742854	1.199581056982942	0.5267976632996738
7.258808599435116	7.258808599435117	0.005663318017706197	1.2352333827647384	0.5267976632996719
