Sic1	Swe1	Clb2	Phosphorylated Swe1M	Phosphorylated Cdc28_Clb2_Sic1 Complex	Cdc20	Phosphorylated Clb2	Swe1 modified	Phosphorylated Swe1	Cdh1	SBF	Intermediary Enzyme	Mih1a	Mcm	BE	Cln	Cdc20 activated	CDC28_Clb2_Sic1_Complex	mass	Values[kswe]	Values[kmih]	Values[IEin]	Values[Cdh1in]	Values[Mih1]	Values[Mcmin]	Values[SBFin]	Values[Swe1T]
0.7883414920042128	0.004332563118928426	2.8372212192888625e-05	1.6477897521558359e-06	4.2565770066931015e-05	0.17512769454716293	2.9380005214848717e-08	0.026505045353903495	3.7978722429075267e-07	0.9998945183851807	0.0499097270247937	0.14186864694640686	8.867470196221361e-06	0.004368963380907163	0.031056019392408374	0.047942150801151745	0.8187111297021027	0.005409866900386426	0.8433807022118649	0.008930252648840746	0.0	0.8581313530535931	0.00010548161481926943	0.9999911325298038	0.9956310366190928	0.9500902729752063	0.03083963604980837
0.8406936036594118	0.004690443482936828	2.654135501631678e-05	1.5185537636505266e-06	4.515893023762546e-05	0.28426876606897444	2.9229246510800584e-08	0.026058302082336133	3.808681501189164e-07	0.9998643495023419	0.05141571498343544	0.10489134340535121	8.219167573104404e-06	0.001021203959241421	0.032674510327957366	0.04820161202761384	0.6197519187075895	0.005363493128267088	0.8476081655741182	0.009641546160327042	0.0	0.8951086565946488	0.00013565049765806858	0.9999917808324269	0.9989787960407586	0.9485842850165646	0.030750644987186732
0.8897174840201791	0.005045261686273875	2.5193825514205714e-05	1.4225973316937925e-06	4.909027657889794e-05	0.4172852940387738	3.003361458962072e-08	0.025619062872282453	3.8579911340806917e-07	0.999804364548274	0.05300436245545782	0.06907195898073387	7.766106753329361e-06	0.00024181445687101023	0.03416963326159312	0.048583641807797034	0.4054645773253847	0.005420584106179662	0.8518568191846567	0.010346791161093256	0.0	0.9309280410192662	0.00019563545172596175	0.9999922338932467	0.999758185543129	0.9469956375445422	0.03066613295500143
0.9355111027159639	0.005397330173702794	2.412553314190184e-05	1.3452773815095749e-06	5.408484623543407e-05	0.570192652916288	3.149880817260087e-08	0.025187214260675966	3.923603485993073e-07	0.9996370641902383	0.05468256960081107	0.03568036498828829	7.415690282703897e-06	6.561113762970316e-05	0.03556461616058386	0.049084771896001654	0.17902034547675488	0.0055276458852838465	0.8561267692600427	0.011046610962082069	0.0	0.9643196350117117	0.0003629358097616553	0.9999925843097173	0.9999343888623703	0.9453174303991889	0.03058628207210887
0.9781332799486191	0.0057469743373931145	2.3252307265100703e-05	1.2807529437502418e-06	5.990797416684529e-05	0.6826355162678718	3.3426880658196236e-08	0.024762636542030318	3.9988457860252946e-07	0.9988991238446181	0.056457857351638226	0.009218188193848523	7.132407969067747e-06	2.5748779828727843e-05	0.0368801959375257	0.04970254934919976	3.856785526806381e-05	0.0056581062074223185	0.8604181225492505	0.011741655017122252	0.0	0.9907818118061514	0.0011008761553819024	0.999992867592031	0.9999742512201713	0.9435421426483618	0.030511291516945788
1.017679757185066	0.006094535817025483	2.2496616361404663e-05	1.224422239138123e-06	6.54724122634501e-05	0.6224655271610497	3.521374067141225e-08	0.024345211093760834	4.076398143401421e-07	0.9988811056513464	0.0583385351812797	0.0004081580080265178	6.892284823557684e-06	1.6471387046632166e-05	0.03813495055282276	0.05043550726092972	1.6575673797941867e-06	0.005739423526447654	0.8647309863363366	0.012432605272951442	0.0	0.9995918419919735	0.001118894348653643	0.9999931077151765	0.9999835286129534	0.9416614648187203	0.030441378972839796
1.0541529510620293	0.006440373777473592	2.184487568553058e-05	1.1746712812781462e-06	7.04239013518946e-05	0.5679896956332906	3.671438367764902e-08	0.023934818531256064	4.15571389450229e-07	0.9988606114159396	0.06033380070146694	8.318069162921554e-06	6.6842094436447445e-06	1.4074693745324533e-05	0.039345597574025344	0.05128315159441569	3.370669787824451e-08	0.005783682647054557	0.8690654684431178	0.013120178854537635	0.0	0.9999916819308371	0.0011393885840603746	0.9999933157905564	0.9999859253062546	0.939666199298533	0.03037678255140038
1.0875365270469526	0.00678486746493013	2.129287979766646e-05	1.1311639031331115e-06	7.501202172656044e-05	0.5186964865619713	3.8095738234041095e-08	0.02353134025590071	4.2397166815024926e-07	0.9988371792451997	0.0624538539949098	6.729395284254447e-07	6.506992380335474e-06	1.3262245893705235e-05	0.04052726353785394	0.05224595774463517	2.703186814675734e-09	0.005814680032016882	0.8734216772318745	0.013805133126752897	0.0	0.9999993270604716	0.0011628207548003422	0.9999934930076196	0.9999867377541063	0.9375461460050902	0.030317762856402124
1.1178244511142688	0.0071284192845373195	2.0831318476053886e-05	1.0932441053462865e-06	7.942398299929588e-05	0.47409411911022376	3.947341982041006e-08	0.023134660016494907	4.3298122360540276e-07	0.9988107201613403	0.06471005725281381	5.209998661177218e-07	6.3581360147256105e-06	1.2847751858274704e-05	0.04169372802538964	0.05332538157669683	2.079151199702372e-09	0.005840946484234497	0.8777997216080521	0.01448827176548431	0.0	0.9999994790001339	0.0011892798386596848	0.9999936418639853	0.9999871522481417	0.9352899427471861	0.030264605526361177
1.1450123917267099	0.007471457645767216	2.0450854184376892e-05	1.0602505875500541e-06	8.376653618356423e-05	0.43373622780259613	4.0913740239660066e-08	0.02274466356644694	4.4268671278267405e-07	0.9987811344955981	0.06711508835739294	5.085217284591261e-07	6.234779754636228e-06	1.256190903947105e-05	0.042857646234169156	0.05452388402574973	1.819455620186952e-09	0.005865540843773948	0.8821997110229891	0.015170450464541458	0.0	0.9999994914782715	0.001218865504401867	0.9999937652202454	0.9999874380909606	0.932884911642607	0.03021762414951449
1.1690951655608515	0.00781444025114744	2.0143496227318276e-05	1.0316088926895264e-06	8.809533139995255e-05	0.3972188972417796	4.2454993091609836e-08	0.022361238535712275	4.5316080638982767e-07	0.9987482896641431	0.06968311502417734	5.004226596831067e-07	6.134360121607021e-06	1.2340578481497473e-05	0.04403075334242931	0.05584496888977286	1.996035672204026e-09	0.0058895604602703655	0.8866217554766497	0.015852583519813283	0.0	0.9999994995773404	0.0012517103358569148	0.9999938656398784	0.9999876594215185	0.9303168849758227	0.030177163556558792
1.1900662912783735	0.00815785785116269	1.9902800703150336e-05	1.0068440710934294e-06	9.243933294359086e-05	0.3641766503126583	4.4122569687056166e-08	0.021984274380915703	4.6447729497902807e-07	0.9987120169945795	0.0724299944248443	4.940593870358148e-07	6.054769739760647e-06	1.2166134341982429e-05	0.04522405369999185	0.05729323480593561	1.970131894944164e-09	0.005913398982030629	0.8910659655203752	0.016535651341593533	0.0	0.9999995059406129	0.0012879830054205454	0.9999939452302602	0.999987833865658	0.9275700055751557	0.030143603553444465
1.207918245133977	0.00850223851341338	1.9723752490724717e-05	9.855712608971435e-07	9.681494727886193e-05	0.334278788910879	4.593714867510822e-08	0.02161366235823572	4.7671733296570465e-07	0.9986721083066732	0.07537350091377713	4.892520755189271e-07	5.994347500697665e-06	1.2032031510384979e-05	0.046447997694443195	0.05887444262259466	1.9504366955110247e-09	0.00593719708642075	0.8955324522596483	0.017220708993875712	0.0	0.9999995107479245	0.0013278916933268103	0.9999940056524993	0.9999879679684897	0.9246264990862229	0.030117363160242966
1.222642926962163	0.008848152469667235	1.960258077198171e-05	9.67482346624477e-07	0.00010123317598377548	0.30722608518941397	4.7918879983311607e-08	0.021249295501332702	4.899726663108596e-07	0.9986283116601122	0.0785335847356451	4.858990815334511e-07	5.951827733855449e-06	1.1934817438895305e-05	0.047712648996936384	0.06059559949812147	1.9379433746689506e-09	0.005961004004603061	0.9000213273568706	0.01790889588888106	0.0	0.9999995141009185	0.0013716883398877666	0.9999940481722661	0.9999880651825611	0.9214664152643549	0.030098905426012876
1.2342321751995753	0.00919621761662895	1.953659709079888e-05	9.5233388653621e-07	0.0001057030082778322	0.2827477867839459	5.008954158267638e-08	0.020891068599175795	5.04347996780406e-07	0.9985803260705233	0.08193266478085173	4.839273523644661e-07	5.9262885759100175e-06	1.1872267340194288e-05	0.04902784476662084	0.06246506125666642	1.9281486579596656e-09	0.005984835418688493	0.9045327030341576	0.018601446788849018	0.0	0.9999995160726476	0.001419673929476728	0.9999940737114241	0.9999881277326598	0.9180673352191483	0.03008874289768806
1.2426782891394124	0.009547105750508197	1.9524070397274603e-05	9.399374340772047e-07	0.00011023298724338035	0.26059890612846154	5.247383320102361e-08	0.02053887817243972	5.199633097551641e-07	0.9985277950045633	0.08559595818921727	4.832882658620339e-07	5.917110302221357e-06	1.184290220803569e-05	0.050403351299215984	0.06449265456514107	1.9250007236304657e-09	0.006008694219665992	0.9090666920761267	0.019299704275402743	0.0	0.9999995167117341	0.0014722049954366545	0.9999940828896978	0.999988157097792	0.9144040418107827	0.03008744382369175
1.247974560317555	0.009901549630235613	1.956414056551132e-05	9.301522214048075e-07	0.00011483194365674385	0.2405577702999713	5.510036868562501e-08	0.020192622448621612	5.369565031171027e-07	0.998470298419104	0.08955184935619047	4.839552406654283e-07	5.923945294544317e-06	1.184583378097268e-05	0.05184901749069373	0.06668982082576648	1.926993673622471e-09	0.006032577944713823	0.9136234078327448	0.020005132876258064	0.0	0.9999995160447593	0.001529701580896048	0.9999940760547055	0.999988154166219	0.9104481506438096	0.03009563918758175
1.2501158325463693	0.010260350960208553	1.9656765618093706e-05	9.228798403492692e-07	0.00011950936947144383	0.22242380068013545	5.800264240807221e-08	0.01985220133579976	5.554865191718709e-07	0.998407343056559	0.09383229975232661	4.859222279224483e-07	5.946698710567195e-06	1.1880699177717945e-05	0.053374928592227616	0.06906978342307694	1.934178965594295e-09	0.0060564814304837145	0.9182029642221436	0.02071933503107894	0.0	0.9999995140777721	0.0015926569434410176	0.9999940533012894	0.9999881193008223	0.9061677002476733	0.030114030662367834
1.2490991169758068	0.010624389385726307	1.9802699761164918e-05	9.180606197829742e-07	0.00012427564426592083	0.20601550645543382	6.122011294310985e-08	0.01951751639551575	5.757371213267457e-07	0.9983383506479228	0.09847329835813214	4.892029794001911e-07	5.985518749338468e-06	1.1947630586028788e-05	0.0549915623499317	0.07164773999210028	1.946524542527149e-09	0.006080397734550702	0.922805475733471	0.021444069082832036	0.0	0.9999995107970207	0.0016616493520772435	0.9999940144812507	0.999988052369414	0.9015267016418679	0.030143399578983168
1.244924295047131	0.010994632597988054	2.0003498776282732e-05	9.156714292610654e-07	0.00012914220928204195	0.19116866788982315	6.479950818721744e-08	0.019188470814842883	5.979214830634414e-07	0.9982626435564518	0.10351535085185107	4.938310163779528e-07	6.040795561357678e-06	1.2047246208952714e-05	0.05670994991309809	0.07444108119822913	1.964181625404787e-09	0.006104318424569645	0.9274310574297545	0.02218126948842115	0.0	0.9999995061689836	0.0017373564435482214	0.9999939592044387	0.999987952753791	0.896484649148149	0.030184617005743264
1.2375949458862563	0.011372147627641941	2.026155244922832e-05	9.157247493834952e-07	0.0001341217297772932	0.17773469280318155	6.879642985292825e-08	0.018864969377766366	6.22287765445048e-07	0.9981794273144173	0.10900400194918594	4.998602655341472e-07	6.113168356561326e-06	1.2180658725160719e-05	0.05854184354658843	0.07746963688774876	1.987359312805037e-09	0.0061282336249249905	0.9320798249507776	0.022933069406614635	0.0	0.9999995001397345	0.0018205726855826665	0.9999938868316435	0.9999878193412748	0.8909959980508141	0.030238655017923135
1.2271193399955598	0.011758113392667547	2.0580143807437268e-05	9.182688943450583e-07	0.00013922826382682684	0.16557912945687916	7.327735545627752e-08	0.018546918435923175	6.491259240812961e-07	0.998087769328713	0.11499038149420152	5.073663575280127e-07	6.203540622894414e-06	1.2349500236322524e-05	0.06049989315650243	0.08075594979176644	2.016351681270022e-09	0.00615213196408951	0.9367518945159702	0.023701825794879144	0.0	0.9999994926336425	0.0019122306712869852	0.9999937964593771	0.9999876504997637	0.8850096185057985	0.030306599223409145
1.2135116453785098	0.012153834531024813	2.0963536840198257e-05	9.233893519053804e-07	0.00014447744567494831	0.15458032089245505	7.832215069439808e-08	0.018234225878680788	6.787760247261672e-07	0.9979865728518333	0.12153175934876187	5.164486192667652e-07	6.3131038014687305e-06	1.2555963986554732e-05	0.06259783334963875	0.0843255756972728	2.0515462726942614e-09	0.006176000474332239	0.9414473829273149	0.02449014707604138	0.0	0.9999994835513807	0.0020134271481666577	0.9999936868961985	0.9999874440360135	0.8784682406512381	0.030389662575082233
1.196793396650466	0.012560756506634775	2.1417095449482382e-05	9.312112475819924e-07	0.00014988668751022663	0.14462818733312197	8.402723810935715e-08	0.017926801102492243	7.116384264152389e-07	0.9978745450523504	0.12869208763931791	5.27232820269752e-07	6.443370126881908e-06	1.2802863994745892e-05	0.06485068244011298	0.08820740745068385	2.093434961092589e-09	0.006199824464444273	0.9461664075722667	0.025300923351979757	0.0	0.9999994727671797	0.0021254549476495965	0.9999935566298731	0.9999871971360053	0.8713079123606821	0.030489200458801016
1.176995280154875	0.012980481913220362	2.19474376682961e-05	9.419029898663594e-07	0.0001554754014499077	0.13562312448668273	9.05096106920629e-08	0.01762455497941533	7.481862757040272e-07	0.9977501576741558	0.136542501174642	5.398747653673852e-07	6.596215730259698e-06	1.3093714533682952e-05	0.0672749543215175	0.09243401797439553	2.1426280257244843e-09	0.006223587375715114	0.9509090864266871	0.02613735901349002	0.0	0.9999994601252347	0.0022498423258442424	0.9999934037842697	0.9999869062854663	0.863457498825358	0.030606726981901266
1.1541592871288824	0.013414787817279979	2.2562630475644872e-05	9.556811944521777e-07	0.00016126524224567465	0.12747500665498224	9.791193566904622e-08	0.017327399824639513	7.889808610233158e-07	0.997611598301982	0.14516173853868272	5.545648572923786e-07	6.773935484711924e-06	1.3432832154149223e-05	0.06988888344196256	0.09704201475210457	2.19987201558873e-09	0.006247270629193287	0.9556755380577949	0.02700300742897856	0.0	0.9999994454351427	0.0023884016980180167	0.9999932260645152	0.9999865671678458	0.8548382614613173	0.03074393230397497
1.1283412812162423	0.013865643879429276	2.3272431935541198e-05	9.72817026563285e-07	0.00016728037022297233	0.12010228473525052	1.0640906921997568e-07	0.01703524936281951	8.346905100130368e-07	0.9974567095938255	0.1546364376694199	5.715337875700689e-07	6.979311497807351e-06	1.3825463791219028e-05	0.07271266223937943	0.10207239498396631	2.2660720367844654e-09	0.0062708534737879644	0.960465881627129	0.02790180719058875	0.0	0.9999994284662125	0.0025432904061745143	0.9999930206885022	0.9999861745362087	0.8453635623305801	0.03090270074978536
1.0996140119136248	0.014335230869194396	2.4088588809401285e-05	9.936441364556147e-07	0.00017354773293662345	0.11343117003563621	1.1621640130422199e-07	0.016748018692972436	8.861138648882806e-07	0.9972829129219924	0.165061252200419	5.910595481138944e-07	7.215697570740449e-06	1.4277945311075958e-05	0.07576868923678817	0.10757088685966751	2.342319213028827e-09	0.006294312848616251	0.9652802368935278	0.028838119148091493	0.0	0.9999994089404519	0.0027170870780075518	0.9999927843024292	0.9999857220546889	0.834938747799581	0.03108512932016818
1.0680705802551427	0.014825959049141394	2.5025199187546277e-05	1.0185683944725603e-06	0.0001800973630552038	0.10739489581577041	1.2760057775483392e-07	0.016465624251657353	9.442085610473162e-07	0.9970871115501629	0.17653872875965332	6.134759927710046e-07	7.487122396521782e-06	1.4797895764740048e-05	0.07908182460087551	0.11358825832401344	2.4299242153298917e-09	0.006317623279525939	0.9701187242161241	0.029816763182511568	0.0	0.9999993865240072	0.002912888449837059	0.9999925128776035	0.9999852021042352	0.8234612712403466	0.03129354607775427
1.0338283203706466	0.01534048575611234	2.609915127193188e-05	1.0480796534256022e-06	0.0001869626890486861	0.1019330490068577	1.4089332325636095e-07	0.016187983774126374	1.010126537390607e-06	0.9968655665201307	0.18917888322635423	6.391832090824825e-07	7.798414648642445e-06	1.539445336815688e-05	0.08267964828783986	0.12018057077063779	2.530457877552132e-09	0.006340756838715581	0.9749814645573531	0.030843053375273426	0.0	0.999999360816791	0.003134433479869303	0.9999922015853514	0.9999846055466318	0.8108211167736458	0.03153052773642953
0.9970330029526353	0.015881731354168566	2.7330649679144762e-05	1.0827657815599209e-06	0.0001941808548266038	0.09699096560526133	1.565092819393331e-07	0.01591501625311189	1.085257480234441e-06	0.9966137357373454	0.2030984140971059	6.68659997611592e-07	8.15535356698887e-06	1.607856017638386e-05	0.08659271404612738	0.12740935110442927	2.64580006309203e-09	0.006363683212013989	0.979868579485976	0.031922829922364296	0.0	0.9999993313400024	0.003386264262654648	0.999991844646433	0.9999839214398236	0.7969015859028941	0.031798915630542254
0.9578631835226153	0.01645289259571671	2.874384242740536e-05	1.1233291688643768e-06	0.00020179304448365328	0.09251918361541722	1.7496912349415884e-07	0.015646641894952334	1.1712820762508826e-06	0.996326062291776	0.21841949780179098	7.024787501891943e-07	8.56484861986935e-06	1.6863302544257548e-05	0.09085479046995402	0.13534165284923647	2.7781979180059596e-09	0.006386369937185321	0.9847801911801212	0.03306248586679819	0.0	0.9999992975212498	0.0036739377082239955	0.9999914351513801	0.9999831366974558	0.781580502198209	0.03210182910191416
0.9165344227664376	0.0170574523062494	3.0367558801165655e-05	1.1706058629133977e-06	0.00020984481010127845	0.08847294790580673	1.9692944973693536e-07	0.015382782072780106	1.2702370631415178e-06	0.9959956920596021	0.23526811776227152	7.413230246937552e-07	9.035151893495105e-06	1.776431475010477e-05	0.09550307835780487	0.1440499745274016	2.9303346778989847e-09	0.006408782912153418	0.9897164224303364	0.03426898648063923	0.0	0.9999992586769753	0.004004307940397855	0.9999909648481065	0.9999822356852499	0.7647318822377285	0.03244267522195556
0.8733029859104279	0.017699184199118718	3.223616686904421e-05	1.2255873378658647e-06	0.0002183864036915467	0.08481176239587326	2.2322153459248704e-07	0.01512335927668251	1.3845941560616795e-06	0.9956140904833441	0.2537718909256856	7.86008035096393e-07	9.576105961583608e-06	1.880025168548877e-05	0.1005783912997651	0.153612002756299	3.1054098795257503e-09	0.006430887318572934	0.9946773966426602	0.03554987890983547	0.0	0.9999992139919649	0.00438590951665585	0.9999904238940385	0.9999811997483146	0.7462281090743144	0.03282515365729516
0.8284685188286697	0.01838215156928557	3.439055139755574e-05	1.2894446452045167e-06	0.00022747312193616847	0.08149898470912387	2.5490141726532756e-07	0.01486829706096542	1.5173549284272208e-06	0.9951705134208021	0.2740573604911792	8.375041359040145e-07	1.0199428388567907e-05	1.9993334084485994e-05	0.10612528489833667	0.16411014737128127	3.3072312837044228e-09	0.0064526491862350365	0.9996632378417063	0.03691328958016648	0.0	0.9999991624958641	0.004829486579197906	0.9999898005716115	0.9999800066659155	0.7259426395088209	0.03325325542982462
0.7823750940392173	0.019110698535056946	3.687920151797361e-05	1.363554292055567e-06	0.00023716568452701128	0.07850145944975151	2.933145017394713e-07	0.014617519989103976	1.6721634224086855e-06	0.9946512620217818	0.29624672396163376	8.969631200275217e-07	1.0919030929761826e-05	2.136996430543194e-05	0.11219211805858315	0.17563083612643737	3.540317794359147e-09	0.006474037945811381	1.004674070673764	0.038367906702689414	0.0	0.99999910303688	0.005348737978218221	0.9999890809690702	0.9999786300356945	0.7037532760383662	0.03373125424187538
0.7354099664762627	0.019889432419288113	3.975937708424212e-05	1.449524551257007e-06	0.00024753068860873306	0.07578918637445271	3.401784472900021e-07	0.014370953577634377	1.853437385503122e-06	0.9940386114162629	0.3204539492892646	9.65746704668771e-07	1.1751366276529782e-05	2.296140172160654e-05	0.11883102837013772	0.1882635360216924	3.8100109171372385e-09	0.006495030517792868	1.0097100204099156	0.039922945061829675	0.0	0.9999990342532953	0.005961388583737071	0.9999882486337235	0.9999770385982784	0.6795460507107354	0.034263688958859256
0.6879993989475363	0.020723195713113998	4.3098293489674336e-05	1.5492200081092629e-06	0.00025864121852082247	0.07333502013847532	3.976888119877244e-07	0.014128524241217402	2.066517412094895e-06	0.9933092344496836	0.34678019351110234	1.0454559083825568e-06	1.2715787197411005e-05	2.4804472537261966e-05	0.12609780205062535	0.20209946534834683	4.122589667509308e-09	0.006515617813682345	1.014771212949167	0.041588089972122586	0.0	0.9999989545440916	0.0066907655503164465	0.9999872842128026	0.9999751955274627	0.6532198064888977	0.03485533569175161
0.64060104409708	0.021617025782835506	4.697422194557265e-05	1.6647809455832952e-06	0.00027057775378184167	0.0711143986193764	4.686523878999287e-07	0.013890159242426309	2.317830472020136e-06	0.9924318227328726	0.375308367041057	1.1379590701580702e-06	1.3834891575004143e-05	2.694226833250007e-05	0.13405161701214835	0.21722995260540995	4.485380110811867e-09	0.006535815081992968	1.0198577748215956	0.043373416724189685	0.0	0.9999988620409298	0.0075681772671274405	0.999986165108425	0.9999730577316674	0.6246916329589429	0.03551116763667942
0.5936926291954129	0.022576099972137526	5.147735126218033e-05	1.7986327102248338e-06	0.00028342963112495403	0.06910509708003025	5.566536002483598e-07	0.01365578665143444	2.6150600282713013e-06	0.9913633919847545	0.4060965706413489	1.245415008515623e-06	1.5134811793943222e-05	2.942475992943341e-05	0.14275463476616992	0.23374438251653276	4.90684580463819e-09	0.00655567849204219	1.024969833191511	0.04528928082279505	0.0	0.9999987545849914	0.008636608015245462	0.9999848651882061	0.9999705752400706	0.5939034293586511	0.036236300316310456
0.5477570857155486	0.023605662898032603	5.671019751897693e-05	1.9534787591794466e-06	0.0002972975250769479	0.0672870057609679	6.66259320223493e-07	0.01342533532248531	2.967309219236826e-06	0.9900433569690983	0.43916995205784476	1.3702864285650745e-06	1.664539001516332e-05	3.230922072356665e-05	0.15227141242512754	0.25172764117248225	5.396639978701605e-09	0.006575332086425278	1.0301075158606416	0.047346172611133906	0.0	0.9999986297135715	0.009956643030901713	0.9999833546099849	0.9999676907792764	0.5608300479421553	0.03703591900849633
0.5032647647724872	0.024710931290489284	6.278730538979854e-05	2.1322701213941967e-06	0.0003122978111950309	0.06564192857425663	8.032678956755918e-07	0.013198734895208558	3.385236613956521e-06	0.9883836749986157	0.4745102567795526	1.5153374314530543e-06	1.8400165270983195e-05	3.566032151322233e-05	0.16266809791044073	0.2712569246959468	5.965595376532907e-09	0.0065950124920511	1.0352709512713187	0.04955452697725344	0.0	0.9999984846625686	0.01161632500138432	0.999981599834729	0.9999643396784867	0.5254897432204474	0.03791518369243319
0.46065394000794135	0.025896969535612904	6.98339896112423e-05	2.338144728411189e-06	0.0003285704782454628	0.06415340103665701	9.750102726504304e-07	0.012975915828521187	3.881138042300548e-06	0.9862517567886128	0.5120419420033725	1.6836087578639992e-06	2.043609438774592e-05	3.9549744265504746e-05	0.17401135938144346	0.2923977023210676	6.625626824843932e-09	0.006615145207636774	1.0404602685096984	0.05192447445711948	0.0	0.9999983163912421	0.013748243211387234	0.9999795639056123	0.9999604502557345	0.4879580579966275	0.03887910464690481
