p27	E2F	pRB	a_cyclinE_CDK2	CycD_CDK4	p16	i_cyclinE_CDK2	pRB_P	cycD_CDK4_p27	pRB_E2F	cycE_CDK2_p27
15.000000000000002	0.0	0.05000000000000001	0.0	0.0	5.0	0.010000000000000002	0.010000000000000002	0.0	1.9500000000000002	1.0
14.953966875145726	0.0012055760549924033	0.0661621917871368	0.001129845605845847	0.000808059350233257	4.711772904312388	0.011639257633101113	0.011202647517746646	0.0005642281029147088	1.948786852229681	0.9977788097122203
14.905800600993699	0.00304160029988359	0.08229117697710892	0.0011321059143844564	0.0008430984053958559	4.450628001022659	0.015447159265431781	0.013058912532202942	0.0011718778646417644	1.946918664750892	0.9966469549648652
14.857707784737576	0.005475238999086801	0.09837988934553298	0.0011343837771489338	0.0008775334660245147	4.21451285245894	0.02218349792593095	0.015544978521438347	0.0017972323325001953	1.9444187333177112	0.9955134064305096
14.809688533949164	0.008510458823626313	0.11442147853453356	0.001136682747776781	0.0009112145083819019	4.001041387030816	0.03263311734687899	0.018673897920444403	0.0024394502476637533	1.941273501334105	0.9943785208408021
14.761742859049349	0.01214941374702972	0.13040937056721544	0.0011390064504922968	0.0009440056150408576	3.808053844708072	0.047569542022079504	0.022456976177600726	0.0030975986744386677	1.937471175852761	0.9932427423027179
14.713870658711997	0.016392370399523577	0.14633730549830604	0.001141358659192676	0.0009757868915433841	3.633595327413835	0.0677525983738561	0.02690366897812533	0.00377066634459853	1.9330018318325157	0.9921066014549326
14.666071704734117	0.021237656259138624	0.16219936556124548	0.0011437432664361574	0.0010064557883819397	3.4758963975620283	0.09392599434671738	0.032021501192900904	0.004457577860636746	1.9278574945706761	0.9909707144845445
14.618345627104414	0.02668163091972355	0.17798999462723725	0.0011461642807849256	0.0010359278399300715	3.3333555289841206	0.12681489061262177	0.037816008140891734	0.005157208302805407	1.9220321997027148	0.9898357818700433
14.57069189963995	0.032718680013272924	0.19370400992193634	0.0011486258187800003	0.0010641368441958068	3.2045232284120853	0.1671234957903477	0.04429069909375075	0.005868397805025767	1.915522030824557	0.9887025868871712
14.523109826589677	0.03934123087051885	0.20933660697840106	0.0011511320977575605	0.0010910345325521385	3.0880876669951314	0.21553271643469682	0.051447042448186625	0.006589965706795317	1.908325135298564	0.987571993878535
14.475598530527222	0.04653978852988207	0.22488335881889746	0.0011536874285138952	0.001116589798220166	2.9828616753486696	0.2726978903359969	0.059284471503357396	0.007320723943407456	1.9004417192959575	0.9864449462980918
14.42815694178551	0.05430299034961098	0.24034021032733396	0.001156296207936469	0.001140787564722497	2.8877709702826566	0.33924662888080187	0.06780040940318748	0.008059489402602336	1.891874023509014	0.9853224645432922
14.380783789610499	0.06261767721797766	0.2557034687178901	0.0011589629116917513	0.0011636273808731802	2.8018434943888813	0.41577679106368265	0.07699031151659215	0.008805095045427168	1.8826262812564507	0.9842056435900786
14.333477595137163	0.07146897919316268	0.27096979093203166	0.0011616920870483511	0.0011851218290072013	2.7241997614563	0.5028546083463357	0.08684772333485098	0.009556399658742469	1.8727046609021383	0.9830956504479322
14.286236666222308	0.08084041332924685	0.2861361687111741	0.0011644883459136697	0.0012052948272080533	2.6540441113938362	0.6010129760856088	0.09736435185767492	0.010312296171294706	1.8621171946177038	0.9819937214537193
14.239059094107304	0.09071399144048387	0.30119991200365936	0.0011673563581483892	0.0012241798976584273	2.590656787411367	0.7107499236506631	0.108530148400639	0.011071718523745836	1.8508736955610021	0.9809011594243326
