Responding_Osteoblasts	Active_Osteoblasts	Active_Osteoclasts	Values[Phi_C]	Values[D_B]	Values[Phi_L]	Values[Phi_P]	Values[Pbar]	Values[P_O]	Values[P_S]
0.0007734181241282401	0.0007283151029811965	0.0009127442333122044	0.19665052088019333	0.034999999999999996	0.05983088446874612	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734198848499273	0.0007283170035993629	0.0009127449017717618	0.1966506117020783	0.034999999999999996	0.059830911961799745	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734214675447865	0.0007283187931125752	0.0009127454915565552	0.19665069183460787	0.034999999999999996	0.05983094333451604	0.01937984496124031	0.0	2.9069767441860463	150.0
0.000773422889588419	0.0007283204690111126	0.0009127460243422436	0.19665076422280323	0.034999999999999996	0.05983097711122761	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734241686416977	0.0007283220305303648	0.0009127465147655562	0.196650830855322	0.034999999999999996	0.05983101193879487	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734253215421275	0.0007283234788220978	0.00091274697217543	0.19665089300238223	0.034999999999999996	0.059831046681670344	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734263636531033	0.0007283248168241984	0.0009127474021442156	0.19665095142108616	0.034999999999999996	0.059831080458739264	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734273085628982	0.0007283260489450868	0.0009127478077274874	0.19665100652658804	0.034999999999999996	0.05983111263938412	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734281680161273	0.0007283271806994034	0.0009127481904084797	0.1966510585204123	0.034999999999999996	0.05983114281856231	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734289520267321	0.0007283282183270462	0.0009127485507665458	0.1966511074812751	0.034999999999999996	0.059831170777254555	0.01937984496124031	0.0	2.9069767441860463	150.0
0.000773429669020638	0.0007283291684570232	0.0009127488890249672	0.19665115343951442	0.034999999999999996	0.0598311964444276	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734303260803337	0.0007283300378139714	0.0009127492053351195	0.1966511964156981	0.034999999999999996	0.059831219855055365	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734309291762759	0.0007283308329886707	0.0009127494999633142	0.19665123644601018	0.034999999999999996	0.059831241114360445	0.01937984496124031	0.0	2.9069767441860463	150.0
0.000773431483365366	0.0007283315602991905	0.0009127497733641955	0.19665127359222273	0.034999999999999996	0.05983126037190652	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734319929807802	0.0007283322256824359	0.0009127500262053728	0.19665130794504282	0.034999999999999996	0.05983127779881998	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734324617823658	0.0007283328346393304	0.0009127502593513345	0.19665133962192669	0.034999999999999996	0.05983129357229885	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734328930828615	0.000728333392212771	0.0009127504738211087	0.19665136876132752	0.034999999999999996	0.05983130786458026	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734332898355675	0.0007283339029762366	0.0009127506707428058	0.19665139551651886	0.034999999999999996	0.05983132083559942	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734336547240127	0.0007283343710868399	0.0009127508513014451	0.1966514200485065	0.034999999999999996	0.059831332630796964	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734339902040725	0.0007283348002926873	0.0009127510167017714	0.1966514425209761	0.034999999999999996	0.05983134337864626	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734342985423163	0.0007283351939878352	0.0009127511681330244	0.1966514630955065	0.034999999999999996	0.059831353192366536	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734345818320598	0.0007283355552333509	0.0009127513067477036	0.1966514819286848	0.034999999999999996	0.05983136217048029	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734348420262918	0.0007283358867905542	0.0009127514336363578	0.19665149916868102	0.034999999999999996	0.0598313703971384	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734350809475797	0.0007283361911679209	0.0009127515498151185	0.19665151495355418	0.034999999999999996	0.059831377945249516	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734353002626753	0.0007283364705728679	0.0009127516562233373	0.19665152941093145	0.034999999999999996	0.059831384874374755	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734355015450878	0.0007283367270896053	0.0009127517537263304	0.19665154265838097	0.034999999999999996	0.05983139124076624	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734356862387195	0.0007283369625652471	0.0009127518431008928	0.19665155480144375	0.034999999999999996	0.05983139709066816	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734358557197987	0.000728337178744955	0.0009127519250361541	0.1966515659337499	0.034999999999999996	0.05983140246689379	0.01937984496124031	0.0	2.9069767441860463	150.0
0.000773436011238773	0.000728337377202132	0.0009127520001707513	0.19665157614206935	0.034999999999999996	0.059831407407336244	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734361539510621	0.0007283375593973392	0.0009127520691090503	0.19665158550851547	0.034999999999999996	0.05983141194756179	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734362848608331	0.0007283377266069809	0.0009127521323468238	0.19665159410044764	0.034999999999999996	0.05983141611905907	0.01937984496124031	0.0	2.9069767441860463	150.0
0.000773436404977639	0.0007283378801103669	0.0009127521903828994	0.19665160198564005	0.034999999999999996	0.05983141995316194	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734365151815571	0.0007283380209937496	0.0009127522436447326	0.19665160922216993	0.034999999999999996	0.05983142347480452	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734366163065458	0.0007283381502986003	0.0009127522925375484	0.19665161586509408	0.034999999999999996	0.059831426708611746	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734367090951311	0.0007283382689710781	0.0009127523374242687	0.19665162196372163	0.034999999999999996	0.05983142967805891	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734367942394691	0.0007283383778838943	0.0009127523786331452	0.1966516275626512	0.034999999999999996	0.059831432404267866	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734368723809274	0.0007283384778438609	0.0009127524164634388	0.19665163270254252	0.034999999999999996	0.05983143490665754	0.01937984496124031	0.0	2.9069767441860463	150.0
0.000773436944087371	0.0007283385695712888	0.000912752451188129	0.1966516374204845	0.034999999999999996	0.05983143720291117	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734370099024696	0.0007283386537577746	0.0009127524830682358	0.19665164175194122	0.034999999999999996	0.05983143931012087	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734370703009963	0.0007283387310134434	0.0009127525123294945	0.19665164572758273	0.034999999999999996	0.05983144124371971	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734371257328261	0.000728338801913336	0.0009127525391869446	0.19665164937662574	0.034999999999999996	0.05983144301807777	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734371766089274	0.0007283388669813633	0.0009127525638379176	0.19665165272588117	0.034999999999999996	0.05983144464620734	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734372232986025	0.0007283389266914714	0.0009127525864611225	0.1966516557996296	0.034999999999999996	0.05983144614006057	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734372661514989	0.0007283389814924266	0.000912752607225718	0.1966516586208543	0.034999999999999996	0.05983144751095692	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734373054805694	0.0007283390317849761	0.0009127526262823342	0.19665166121002076	0.034999999999999996	0.05983144876895227	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734373415815524	0.0007283390779478326	0.0009127526437740454	0.1966516635865682	0.034999999999999996	0.059831449923550106	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734373747210804	0.0007283391203222157	0.000912752659830313	0.19665166576808613	0.034999999999999996	0.0598314509833004	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734374051365788	0.0007283391592114755	0.000912752674566083	0.1966516677701919	0.034999999999999996	0.05983145195577616	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734374330483566	0.0007283391948977644	0.0009127526880882585	0.19665166960741015	0.034999999999999996	0.059831452848059546	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734374586724253	0.0007283392276592046	0.000912752700502108	0.19665167129404337	0.034999999999999996	0.05983145366721565	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734374821840148	0.000728339257721025	0.0009127527118930258	0.19665167284169394	0.034999999999999996	0.059831454418944045	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734375037458552	0.0007283392852918943	0.0009127527223399248	0.19665167426108335	0.034999999999999996	0.05983145510849719	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734375235345062	0.0007283393105963285	0.0009127527319270203	0.19665167556365384	0.034999999999999996	0.05983145574141895	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734375416965543	0.0007283393338207959	0.0009127527407242348	0.19665167675890552	0.034999999999999996	0.059831456322317456	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734375583644159	0.0007283393551335458	0.000912752748795036	0.1966516778554615	0.034999999999999996	0.05983145685533959	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734375736647334	0.0007283393746964389	0.0009127527562031671	0.19665167886198245	0.034999999999999996	0.05983145734452915	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734375877087286	0.0007283393926511499	0.0009127527630045045	0.19665167978606019	0.034999999999999996	0.05983145779339847	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376005956474	0.0007283394091243257	0.0009127527692490181	0.1966516806344839	0.034999999999999996	0.05983145820510025	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376124230157	0.0007283394242440324	0.0009127527749820908	0.19665168141341957	0.034999999999999996	0.059831458583029545	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376232765975	0.0007283394381235583	0.0009127527802436062	0.19665168212828624	0.034999999999999996	0.059831458930226664	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376332319781	0.0007283394508631017	0.0009127527850684499	0.19665168278382353	0.034999999999999996	0.05983145924940035	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376423680762	0.0007283394625569783	0.0009127527894937482	0.19665168338507577	0.034999999999999996	0.05983145954253253	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376507568969	0.0007283394732891616	0.0009127527935529635	0.19665168393658938	0.034999999999999996	0.0598314598112607	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376584617866	0.0007283394831325239	0.0009127527972748896	0.19665168444227657	0.034999999999999996	0.05983146005694297	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376655379053	0.000728339492159647	0.0009127528006897645	0.19665168490624554	0.034999999999999996	0.05983146028151173	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376720320896	0.0007283395004435308	0.0009127528038296145	0.19665168533284771	0.034999999999999996	0.059831460487541815	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376779850936	0.0007283395080458988	0.0009127528067225675	0.19665168572590472	0.034999999999999996	0.059831460677126164	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376834355532	0.0007283395150240071	0.0009127528093907642	0.19665168608842476	0.034999999999999996	0.059831460852145406	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376884333881	0.0007283395214351259	0.0009127528118379284	0.19665168642091377	0.034999999999999996	0.05983146101365704	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376930196515	0.0007283395273298023	0.0009127528140680573	0.1966516867239148	0.034999999999999996	0.059831461162813904	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734376972322587	0.0007283395327527022	0.0009127528160831058	0.19665168699769348	0.034999999999999996	0.059831461300515185	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377011072579	0.0007283395377297802	0.0009127528179188609	0.19665168724711213	0.034999999999999996	0.05983146142625916	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377046783264	0.0007283395422803153	0.0009127528196112934	0.19665168747705797	0.034999999999999996	0.05983146153916914	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377080049731	0.0007283395463960611	0.0009127528212316212	0.19665168769720712	0.034999999999999996	0.0598314616342199	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377110275515	0.0007283395501770196	0.0009127528226828842	0.19665168789438595	0.034999999999999996	0.059831461723984174	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377138196251	0.0007283395536346868	0.0009127528240318122	0.19665168807766084	0.034999999999999996	0.05983146180403174	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377163766495	0.0007283395568282411	0.0009127528252523071	0.1966516882434859	0.034999999999999996	0.059831461879556	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377186981011	0.0007283395598035566	0.0009127528263359111	0.19665168839071195	0.034999999999999996	0.05983146195436363	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377207975079	0.0007283395625620572	0.0009127528273318666	0.19665168852602952	0.034999999999999996	0.05983146202758324	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377227071993	0.0007283395651009667	0.0009127528282599489	0.19665168865212532	0.034999999999999996	0.059831462096624766	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377244615522	0.0007283395674197705	0.00091275282912825	0.19665168877009884	0.034999999999999996	0.05983146215893428	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377260790073	0.0007283395695425744	0.0009127528299363171	0.19665168887988854	0.034999999999999996	0.059831462215144786	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377275620288	0.0007283395714721573	0.0009127528306842356	0.19665168898150598	0.034999999999999996	0.05983146226530448	0.01937984496124031	0.0	2.9069767441860463	150.0
0.0007734377289330098	0.0007283395732452237	0.0009127528313693869	0.19665168907459551	0.034999999999999996	0.05983146231079248	0.01937984496124031	0.0	2.9069767441860463	150.0
