Hsp90	CaM-Ca2	CaM-Ca4	eNOS-Cav-1	Hsp90-eNOS-CaM-Ca2	Hsp90-eNOS-CaM-Ca4	eNOS-CaM-Ca2	Hsp90-p-eNOS	Hsp90-p-eNOS-CaM-Ca2	s117	s118	L-Arg	eNOS-CaM-Ca4	sa49_degraded	Hsp90-eNOS	Hsp90-p-eNOS-CaM-Ca4	Calmodulin	NO
199987.02440851156	347.5215036484791	2.82715393951658	34.90864851835493	10.955273952303266	1.0351283626690537	2.1167370903261986	0.645134454156574	0.1057782310457086	0.004287265402345723	0.0014449609623513329	499533.2992570188	0.04139748296704064	0.06934579496838333	0.08332614716117025	0.008850341445259058	7635.388576951258	466.70074298004164
199987.02560287033	347.52156369973034	2.827154549873154	34.90533719792833	10.95420612554924	1.0350275332950412	2.1165314314399852	0.6451153864741309	0.10577418801080535	0.004491199210906445	0.001513799495741085	499511.09424982884	0.041393467889218875	0.07264450578666397	0.08332390437407414	0.00884999232445467	7635.389899011897	488.90575017006284
199987.02679777032	347.5216237163397	2.827155159921898	34.90202668612874	10.953139270862495	1.034926794413377	2.116325947498863	0.6450949576621665	0.10577010109736386	0.004695113213923597	0.0015826359394019121	499488.8911493209	0.04138945606161761	0.07594290372421326	0.08332146634615104	0.008849639650429276	7635.391219914163	511.10885067795886
199987.0279930898	347.5216837032005	2.8271557697029044	34.89871688749111	10.952073243778086	1.0348261326030412	2.116120612635929	0.6450734050386006	0.10576597798505537	0.004899007426955247	0.0016514701594895062	499466.6899604707	0.04138544700625609	0.07924098885276659	0.08331886711119635	0.008849284045554648	7635.392539829053	533.310039528013
199987.02918873023	347.52174366439544	2.8271563792516554	34.89540772551315	10.9510079231743	1.034725536597712	2.115915405182059	0.6450509245690745	0.10576182500837814	0.005102881863276784	0.0017203020455043988	499444.4906873464	0.04138144032244771	0.08253876123596557	0.08331613477391836	0.00884892602302277	7635.393858900055	555.509312652374
199987.0303846117	347.5218036033123	2.827156988598065	34.89209913873061	10.949943207645362	1.0346249969686956	2.115710307011197	0.6450276781077781	0.10575764739390783	0.005306736534255	0.0017891315061990538	499422.29333326966	0.041377435675156386	0.08583622093097039	0.08331329254785368	0.008848566006255117	7635.3951772474	577.7066667292256
199987.03158066943	347.5218635227752	2.8271575977667416	34.88879107769347	10.948879012433915	1.0345245058435586	2.115505302985708	0.6450037992831524	0.10575344945275182	0.0055105714496591915	0.0018579584662523673	499400.09790094686	0.041373432784846904	0.08913336798971654	0.08331035959904892	0.00884820434454388	7635.396494971623	599.9020990520312
199987.03277685065	347.52192342513854	2.8271582067783854	34.88548350253046	10.947815266800367	1.034424056643199	2.1153003804780743	0.6449793984328186	0.1057492347417392	0.005714386617926248	0.0019267828634822383	499377.9043925785	0.04136943141832552	0.09243020245993629	0.08330735175353339	0.008847841325977789	7635.397812156686	622.0956074203737
199987.03397311262	347.52198331236013	2.827158815653783	34.88217638104926	10.94675191188322	1.0343236437850378	2.1150955289680495	0.644954566632365	0.10574500619537724	0.005918182046380809	0.0019956046465707125	499355.7128099478	0.04136543137961335	0.09572672438596382	0.08330428207495078	0.008847477187364833	7635.399128872598	644.2871900512706
199987.0351694203	347.52204318602054	2.8271594243937876	34.87886968717688	10.945688898187601	1.0342232630625123	2.1148907397002885	0.6449293791152049	0.10574076623244971	0.006121957741424391	0.0020644237731334467	499333.5231544949	0.041361432513598126	0.09902293380940153	0.08330116135488862	0.00884711212773699	7635.400445177772	666.4768455040548
199987.03636574518	347.5221030475113	2.8271600330316162	34.87556339977902	10.94462618542471	1.0341229101001765	2.1146860053827474	0.6449038980031657	0.10573651685621427	0.006325713708689148	0.002133240208178712	499311.335427378	0.04135743467536708	0.10231883076963139	0.08329799850443462	0.008846746304334607	7635.401761120724	688.6645726209531
199987.03756206404	347.52216289791386	2.8271606415554698	34.87225750172242	10.943563739029504	1.0340225823196993	2.114481319969589	0.6448781745450014	0.10573225970962792	0.006529449953165169	0.0022020539228445653	499289.1496295209	0.04135343776393325	0.10561441530422382	0.08329480087515216	0.008846379855245131	7635.4030767418935	710.8503704780758
199987.03875835784	347.52222273817154	2.8271612499880954	34.868951979076414	10.942501531210157	1.0339222766875051	2.114276678431923	0.6448522510451895	0.10572799615560646	0.006733166479310608	0.002270864893310585	499266.96576165524	0.041349441679366244	0.10890968744928761	0.08329157453570862	0.008846012887266153	7635.404392074799	733.0342383437682
199987.03995461107	347.52228256903464	2.82716185832942	34.8656468204885	10.94143953830384	1.0338219912417836	2.1140720765989145	0.6448261624555287	0.10572372731507768	0.00693686329114399	0.002339673099900353	499244.783824355	0.04134544634817301	0.1122046472397469	0.08328832450010654	0.008845645493055129	7635.405707147344	755.2161756439472
199987.04115081095	347.5223423911443	2.8271624665866306	34.86234201671816	10.940377740968351	1.0337217240921708	2.1138675110115646	0.6447999375959278	0.10571945411411601	0.007140540392315561	0.002408478526393031	499222.6038180632	0.041341451705692714	0.11549929470954984	0.08328505490278204	0.008845277746864702	7635.407021982639	777.3961819358668
199987.04234694707	347.52240220502415	2.8271630747642797	34.85903756021635	10.939316123052837	1.033621473765856	2.1136629788009893	0.6447736002767492	0.10571517731674802	0.007344197786173226	0.002477281159390593	499200.42574311513	0.041337457699151516	0.11879362989185777	0.08328176915957085	0.008844909710786292	7635.408336599874	799.5742568838668
199987.04354301092	347.52246201110626	2.827163682865994	34.85573344481743	10.938254671200944	1.033521239017025	2.113458477590321	0.6447471701444182	0.1057108975533902	0.0075478354758125995	0.002546080987841127	499178.24959975784	0.04133346428480604	0.12208765281918481	0.08327847008899587	0.008844541435829472	7635.409651014955	821.7504002412043
199987.04473899546	347.52252180975097	2.827164290894897	34.85242966548125	10.937193374347734	1.0334210188186141	2.113254005411698	0.644720663406034	0.10570661534390133	0.007751453464120147	0.002614878002630413	499156.07538816455	0.04132947142641648	0.1253813635235155	0.08327516001620051	0.008844172964097168	7635.410965241052	843.9246118344912
199987.04593489497	347.52258160125666	2.827164898853557	34.8491262180677	10.93613222330484	1.0333208123181532	2.113049560631345	0.6446940934749857	0.10570233111841364	0.007955051753811821	0.0026836721962180577	499133.9031084491	0.04132547909390532	0.12867476203640846	0.08327184086555538	0.008843804330427762	7635.412279289102	866.0968915498552
199987.04713070465	347.5226413858695	2.827165506744089	34.84582309917453	10.935071210450008	1.0332206188072712	2.1128451418939465	0.644667471446123	0.10569804523263476	0.008158630347461641	0.00275246356236973	499111.7327606763	0.041321487262332486	0.13196784838907114	0.08326851422881794	0.008843435563621344	7635.413593168188	888.2672393227708
199987.04832642066	347.52270116379276	2.8271661145682736	34.84252030602608	10.934010329502804	1.0331204377020882	2.1126407480828973	0.6446408064315277	0.10569375797863148	0.008362189247522035	0.0028212520959679742	499089.5643448681	0.041317495911123416	0.1352606226124117	0.08326518141329883	0.008843066687323365	7635.414906885785	910.4356551308899
199987.04952203983	347.5227609351943	2.8271667223275627	34.83921783634626	10.932949575272671	1.033020268520803	2.1124363782755995	0.6446141059398287	0.10568946959701944	0.008565728456346768	0.002890037792798481	499067.397861013	0.04131350502329348	0.1385530847370981	0.08326184349627357	0.008842697721019362	7635.416220448078	932.6021389859355
199987.05071755956	347.52282070021334	2.8271673300231424	34.8359156882578	10.931888943455887	1.032920110863779	2.1122320317071184	0.6445873761823295	0.10568518028680944	0.008769247976209513	0.0029588206493776146	499045.2333090718	0.04130951458477562	0.14184523479360528	0.0832585013688966	0.008842328680824057	7635.417533860194	954.7666909271687
199987.05191297765	347.5228804589653	2.8271679376560113	34.83261386020724	10.930828430478794	1.0328199643985072	2.1120277077422	0.6445606223067573	0.1056808902129175	0.008972747809318124	0.0030276006628207276	499023.0706889825	0.04130552458387764	0.1451370728122502	0.08325515576973377	0.00884195958008601	7635.418847126392	976.9293110164094
199987.05310829237	347.52294021154586	2.827168545227002	34.82931235091505	10.92976803338557	1.0327198288513955	2.111823405855691	0.6445338485587137	0.10567659951132641	0.009176227957824558	0.0030963778307512343	499000.91000066436	0.041301535010923415	0.14842859882321582	0.08325180730792489	0.00884159042982323	7635.4201602501935	999.0899993346051
199987.0543035022	347.5229999580338	2.8271691527367913	34.82601115932706	10.928707749735823	1.0326197039952856	2.1116191256138124	0.6445070584366277	0.1056723082940812	0.009379688423834392	0.0031651521512133236	498978.7512440204	0.04129754585793801	0.15171981285657413	0.08324845648541347	0.00884122123910376	7635.421473234504	1021.2487559785357
199987.05549860603	347.5230596984942	2.8271697601859396	34.82271028457408	10.927647577514831	1.0325195896431874	2.1114148666585524	0.6444802548209678	0.1056680166534188	0.009583129209414745	0.0032339236225991845	498956.59441894083	0.04129355711833	0.15501071494230517	0.08324510371548346	0.008840852015396868	7635.422786081727	1043.4055810580667
199987.05669360285	347.5231194329809	2.82717036757491	34.81940972593708	10.92658751505725	1.0324194856404243	2.111210628693959	0.644453440087149	0.10566372466539593	0.009786550316601236	0.0033026922435854117	498934.4395253052	0.04128956878665281	0.15830130511031382	0.08324174933895734	0.008840482764860599	7635.4240987938465	1065.5604746937504
199987.05788849184	347.5231791615383	2.827170974904088	34.81610948282034	10.925527560988078	1.032319391859304	2.11100641147567	0.6444266161919588	0.10565943239266021	0.009989951747403287	0.0033714580130843265	498912.28656298394	0.041285580858409096	0.16159158339044244	0.08323839363659488	0.008840113492567435	7635.425411372502	1087.7134370149881
199987.05908327235	347.5232388842036	2.827171582173795	34.8128095547238	10.924467714160508	1.0322193081933169	2.110802214799862	0.6443997847642567	0.10565513988735856	0.010193333503809734	0.0034402209301928983	498890.1355318408	0.04128159332984719	0.16488154981248412	0.0832350368421056	0.008839744202739534	7635.42672381906	1109.864468158106
199987.06027794385	347.523298601007	2.8271721893842914	34.809509941236016	10.923407973636344	1.0321192345553194	2.1105980384997713	0.6443729471321642	0.105650847192005	0.010396695587790538	0.003508980994177441	498867.98643173306	0.04127760619789748	0.1681712044061863	0.08323167914605087	0.00883937489881904	7635.428036134638	1132.0135682657835
199987.06147250583	347.5233583119748	2.827172796535803	34.806210642000416	10.9223483386128	1.0320191708707467	2.1103938824326844	0.6443461044307951	0.10564655434293758	0.010600038001303411	0.003577738204412933	498845.8392625142	0.04127361945993258	0.17146054720126683	0.0832283207112988	0.00883900558374809	7635.429348320196	1154.1607374847617
199987.062666958	347.52341801712765	2.8271734036285094	34.80291165673029	10.921288808449692	1.0319191170801456	2.110189746484778	0.6443192575601531	0.1056422613689618	0.010803360746291301	0.0036464925604067465	498823.6940240323	0.04126963311385692	0.17474957822740686	0.08322496166698538	0.008838636259858975	7635.430660376497	1176.3059759667483
199987.0638613	347.52347771648317	2.8271740106625622	34.799612985178904	10.92022938260532	1.0318190731331978	2.10998563055972	0.6442924072798343	0.10563796829439026	0.011006663824688194	0.0037152440617453076	498801.5507161326	0.04126564715789648	0.1780382975142654	0.08322160212210046	0.008838266929120143	7635.431972304185	1198.4492838664012
199987.06505553165	347.52353741005584	2.8271746176380885	34.79631462714108	10.919170060637025	1.0317190389887831	2.1097815345787674	0.6442655542070944	0.10563367513897765	0.011209947238419038	0.0037839927080951874	498779.4093386576	0.04126166159060099	0.1813267050914783	0.0832182421652109	0.008837897593131019	7635.433284103789	1220.5906613413758
199987.0662496527	347.52359709785765	2.8271752245551895	34.793016582443215	10.918110842179916	1.0316190146130055	2.1095774584769913	0.6442386988482912	0.10562938191893005	0.011413210989401665	0.0038527384991854	498757.26989144745	0.041257676410774165	0.18461480098866323	0.08321488186897148	0.008837528253203691	7635.434595775745	1242.7301085516544
199987.067443663	347.5236567798986	2.827175831413954	34.78971885093525	10.917051726926672	1.0315189999773133	2.1093734021996853	0.6442118416275576	0.10562508864782207	0.011616455079548595	0.00392148143479125	498735.13237434014	0.041253691617407794	0.18790258523542358	0.08321152129423909	0.008837158910437204	7635.43590732042	1264.8676256589424
199987.0686375624	347.52371645618723	2.827176438214456	34.786421432488396	10.915992714622702	1.0314189950580501	2.1091693657015007	0.6441849828939993	0.10562079533682776	0.011819679510767464	0.003990221514730288	498712.99678717245	0.04124970720966579	0.1911900578613495	0.08320816049110545	0.00883678956573625	7635.437218738115	1287.0032128265134
199987.06983135082	347.5237761267303	2.8271770449567537	34.78312432699429	10.914933805062596	1.031318999836129	2.108965348945829	0.644158122926166	0.10561650199486243	0.01202288428496134	0.004058958738859791	498690.8631297799	0.04124572318687283	0.19447721889601832	0.08320479949953881	0.008836420219822623	7635.438530029078	1309.1368702191178
199987.07102502818	347.523835791534	2.8271776516409033	34.77982753435064	10.913874998057999	1.0312190142940445	2.1087613518990826	0.6441312619790474	0.1056122086300895	0.012226069404031608	0.004127693107050296	498668.73140199704	0.04124173954840908	0.19776406836900168	0.08320143835612646	0.008836050873357256	7635.4398411935335	1331.2685980019849
199987.07221859437	347.523895450603	2.8271782582669434	34.77653105447686	10.912816293471527	1.0311190384190259	2.1085573745367334	0.6441044002340978	0.1056079152483169	0.012429234869874909	0.0041964246192137495	498646.6016036571	0.041237756293821405	0.20105060630985777	0.08319807708690524	0.008835681526810347	7635.441152231645	1353.3983963418862
199987.07341204936	347.5239551039419	2.8271788648349108	34.77323488729284	10.911757691168567	1.03101907219856	2.10835341683474	0.6440775378693754	0.10560362185524548	0.012632380684387469	0.00426515327526401	498624.47373459337	0.04123377342266556	0.20433683274814168	0.08319471571742429	0.008835312180643422	7635.442463143573	1375.5262654056457
199987.07460539314	347.5240147515539	2.8271794713448446	34.769939032733696	10.910699191051561	1.0309191156235693	2.1081494787756374	0.6440506750099538	0.10559932845488061	0.012835506849462035	0.004333879075144769	498602.34779463784	0.04122979093461839	0.20762274771339836	0.08319135426562943	0.008834942835180803	7635.443773929437	1397.6522053611934
199987.0757986256	347.5240743934424	2.8271800777967795	34.76664349073579	10.909640793026082	1.0308191686852683	2.1079455603425146	0.6440238117764813	0.10559503505108614	0.013038613366990892	0.004402602018802213	498580.2237836225	0.04122580882936697	0.21090835123516924	0.08318799274883149	0.008834573490735326	7635.445084589346	1419.7762163765349
199987.07699174673	347.52413402960985	2.8271806841907097	34.763348261245966	10.908582497023454	1.0307192313772777	2.107741661523056	0.6439969482528183	0.10559074164654794	0.013241700238863851	0.004471322106203242	498558.10170137853	0.041221827106682325	0.21419364334298793	0.08318463117906445	0.008834204147524284	7635.4463951233865	1441.898298620439
199987.07818475657	347.524193660059	2.8271812905266374	34.76005334421251	10.907524302978532	1.0306193036935407	2.1075377823055677	0.6439700845178302	0.10558644824379246	0.013444767466970228	0.0045400393373175715	498535.9815477372	0.04121784576634704	0.2174786240663845	0.08318126956764485	0.008833834805752092	7635.447705531632	1464.0184522617635
199987.07937765503	347.5242532847907	2.8271818968046674	34.75675873958951	10.906466210841026	1.0305193856293373	2.107333922680933	0.6439432206294465	0.10558215484467726	0.013647815053197851	0.004608753712126705	498513.8633225292	0.04121386480819281	0.2207632934348833	0.08317790792288329	0.008833465465569604	7635.449015814146	1486.1366774697922
199987.08057044214	347.5243129038065	2.827182503024875	34.75346444733263	10.90540822056444	1.0304194771803108	2.107130082640727	0.6439163566401684	0.10557786145088598	0.013850842999434032	0.004677465230615205	498491.74702558515	0.04120988423206356	0.22404765147800515	0.08317454625231219	0.008833096127113428	7635.4503259709845	1508.2529744139076
199987.0817631179	347.5243725171096	2.8271831091869872	34.75017046740124	10.904350332111326	1.0303195783430836	2.106926262178291	0.6438894925893034	0.10557356806367978	0.014053851307565072	0.004746173892775067	498469.63265673525	0.04120590403783036	0.22733169822526633	0.0831711845615737	0.008832726790484127	7635.45163600219	1530.3673432637556
199987.08295568227	347.52443212470286	2.8271837152908326	34.74687679975538	10.90329254544616	1.030219689114415	2.106722461287259	0.6438626285136065	0.1055692746842387	0.014256839979476934	0.0048148796985997225	498447.52021581	0.041201924225371195	0.23061543370617996	0.08316782285594262	0.008832357455776249	7635.452945907805	1552.4797841890193
199987.08414813533	347.5244917265824	2.8271843213371093	34.74358344435922	10.902234860543905	1.0301198094916941	2.1065186799627487	0.6438357644355662	0.10556498131328534	0.01445980901705452	0.004883582648090641	498425.40970263944	0.041197944794604896	0.2338988579502542	0.08316446113864176	0.008831988123051906	7635.454255687863	1574.590297359668
199987.08534047697	347.52455132275077	2.8271849273256864	34.74029040117476	10.901177277374071	1.0300199394721328	2.106314918199278	0.6438089003848578	0.10556068795177292	0.014662758422182995	0.004952282741245246	498403.30111705355	0.04119396574542637	0.23718197098699564	0.08316109941393046	0.008831618792387487	7635.4555653424	1596.6988829455024
199987.08653270727	347.5246109132086	2.827185533256636	34.7369976701657	10.900119795910456	1.02992007905326	2.1061111759920332	0.6437820363852167	0.10555639460046465	0.014865688196746966	0.005020979978064312	498381.1944588826	0.04118998707774594	0.2404647728459072	0.08315773768521428	0.008831249463845076	7635.456874871448	1618.805541116434
199987.0877248262	347.5246704979588	2.8271861391295534	34.73370525130082	10.899062416138838	1.029820228233895	2.105907453338487	0.6437551724428376	0.10555210125956434	0.015068598342629786	0.005089674358558487	498359.0897279563	0.04118600879150885	0.24374726355648643	0.08315437595338168	0.008830880137439049	7635.458184275023	1640.9102720427277
199987.08891683377	347.52473007700297	2.8271867449443775	34.73041314454398	10.898005138033378	1.0297203870116522	2.105703750233938	0.6437283085808451	0.10554780792981616	0.01527148886171567	0.005158365882728897	498336.9869241048	0.04118203088662548	0.24702944314823064	0.08315101422175063	0.008830510813229261	7635.459493553155	1663.0130758942764
199987.09010873	347.5247896503421	2.8271873507010725	34.72712134986196	10.89694796157536	1.0296205553847948	2.1055000666749413	0.64370144481221	0.10554351461163927	0.015474359755888033	0.005227054550582381	498314.88604715787	0.04117805336302974	0.25031131165063286	0.08314765249218208	0.008830141491249402	7635.460802705867	1685.1139528411704
199987.09130051488	347.5248492179744	2.8271879564001026	34.72382986722478	10.895890886754202	1.0295207333521545	2.10529640265933	0.643674581138669	0.1055392213050915	0.015677211027029403	0.005295740362132112	498292.7870969453	0.04117407622068671	0.2535928690931816	0.08314429076492448	0.008829772171506458	7635.462111733173	1707.2129030537221
199987.0924921884	347.5249087799011	2.827188562041453	34.72053869659913	10.894833913550912	1.0294209209119645	2.1050927581836096	0.6436477175735695	0.10553492801060381	0.015880042677022862	0.005364423317384725	498270.690073297	0.04117009945952967	0.2568741155053645	0.08314092904189269	0.008829402854035164	7635.4634206350975	1729.3099267019834
199987.09368375063	347.524968336123	2.8271891676250815	34.71724783795393	10.893777041952093	1.0293211180629815	2.1048891332452686	0.6436208541223276	0.1055306347283539	0.016082854707750813	0.0054331034163513274	498248.5949760428	0.04116612307950969	0.26015505091666496	0.08313756732386347	0.00882903353884965	7635.464729411655	1751.4050239561568
199987.09487520152	347.52502788664134	2.8271897731507662	34.71395729125896	10.892720271946425	1.0292213248042208	2.104685527842209	0.6435939907873133	0.10552634145842286	0.016285647121095287	0.00550178065904474	498226.5018050126	0.04116214708058268	0.2634356753565635	0.08313420561117646	0.008828664225955348	7635.46603806286	1773.4981949864941
199987.0960665411	347.5250874314565	2.8271903786185595	34.7106670564833	10.891663603520866	1.0291215411344363	2.104481941971946	0.6435671275734948	0.1055220482009736	0.01648841991893831	0.005570455045476329	498204.41056003585	0.04115817146270166	0.266715988854538	0.08313084390454398	0.008828294915365681	7635.467346588729	1795.589439963176
199987.09725776938	347.525146970569	2.8271909840285288	34.707377133596616	10.890607036663921	1.0290217670525272	2.1042783756322985	0.6435402644836555	0.10551775495609904	0.016691173103161597	0.00563912657565869	498182.3212409425	0.041154196225825314	0.2699959914400633	0.08312748220436501	0.008827925607088423	7635.468654989275	1817.6787590564134
199987.0984488864	347.52520650397946	2.827191589380723	34.70408752256866	10.889550571364346	1.0289220025574235	2.104074828821133	0.643513401520216	0.10551346172388058	0.01689390667564664	0.0057077952496046285	498160.23384756246	0.041150221369912976	0.27327568314261136	0.08312412051098651	0.008827556301130317	7635.469963264512	1839.7661524364098
199987.09963989208	347.5252660316888	2.827192194675127	34.7007982233692	10.888494207610865	1.0288222476480724	2.103871301536321	0.6434865386856115	0.10550916850440045	0.017096620638274777	0.005776461067326944	498138.1483797255	0.04114624689492313	0.27655506399165136	0.08312075882475749	0.008827186997497877	7635.471271414454	1861.851620273352
199987.10083078654	347.5253255536972	2.827192799911728	34.69750923596832	10.88743794539298	1.0287225023234856	2.103667793775841	0.6434596759811906	0.1055048752977061	0.017299314992927087	0.005845124028839051	498116.0648372615	0.0411422728008163	0.2798341340166497	0.08311739714587096	0.008826817696194882	7635.472579439114	1883.9351627374347
199987.1020215697	347.52538507000537	2.8271934050905347	34.69422056033583	10.88638178469957	1.0286227665826142	2.103464305537576	0.6434328134092037	0.10550058210387363	0.017501989741484546	0.005913784134153861	498093.98322000017	0.04113829908755155	0.28311289324706973	0.08311403547464942	0.008826448397227491	7635.473887338507	1906.0167799988155
199987.10321224164	347.5254445806138	2.8271940102115556	34.6909321964415	10.885325725519372	1.0285230404243961	2.103260836819385	0.6434059509721024	0.10549628892298567	0.01770464488582794	0.005982441383284172	498071.9035277713	0.04113432575508747	0.2863913417123724	0.0831106738114442	0.008826079100602393	7635.475195112644	1928.0964722276349
