P1_prime	P2_prime	R1	R2	P2	P1	P3_prime	P4_prime	Values[i1]	Values[i2]
0.1	1.0	0.01	0.1	1.0	0.1	0.1	0.1	0.0	0.0
0.3258307253257669	1.3267145715153503	0.007904048471817207	0.07904048471817203	0.8371856263549938	0.08371856263549937	0.40210285539044166	0.06904438842931926	0.0	0.0
0.42199328358194516	1.516417524389714	0.006247398224479325	0.062473982244793225	0.6991205034415651	0.06991205034415648	0.6790550421022851	0.04775400304817577	0.0	0.0
0.45894027207360844	1.61695185514184	0.004937973838899557	0.04937973838899556	0.58249642651458	0.05824964265145804	0.8796877508175632	0.03327224054479914	0.0	0.0
0.4323267068350688	1.6607990575188798	0.0039029984575200726	0.03902998457520071	0.4843219596597289	0.04843219596597289	1.0204471278148979	0.023287375016688806	0.0	0.0
0.36994933587621376	1.6697126844134234	0.003084948899364537	0.03084948899364537	0.4019315241249319	0.04019315241249319	1.1182068121665611	0.016196914995112797	0.0	0.0
0.3033769629043286	1.657925793839347	0.0024383585633639777	0.02438358563363977	0.3329774536913103	0.033297745369131035	1.1856325095484892	0.011206800163343399	0.0	0.0
0.2457144361376672	1.6347573291024469	0.0019272904276486278	0.019272904276486265	0.2754116190976474	0.02754116190976475	1.2317415025224978	0.007741068057543538	0.0	0.0
0.19981649474629654	1.6062198992345806	0.001523339695939365	0.015233396959393642	0.22746123210765753	0.02274612321076576	1.2628532044124496	0.005345037225484983	0.0	0.0
0.16489572797121174	1.5760804895787797	0.0012040550795739799	0.012040550795739794	0.18760198756875965	0.018760198756875967	1.2833746596921551	0.003690323544081523	0.0	0.0
0.139175317553458	1.5466045221083313	0.0009516909711683997	0.009516909711683995	0.15453065133428986	0.015453065133428982	1.296382667385674	0.0025478280237666404	0.0	0.0
0.12081756359602976	1.5190690996233054	0.0007522211566300741	0.007522211566300739	0.12713844948318523	0.01271384494831852	1.3040393887022077	0.0017590321048336648	0.0	0.0
0.10821033320748688	1.4941122088138121	0.0005945592483526604	0.005945592483526603	0.10448608179902423	0.01044860817990242	1.3078824008706378	0.0012144421691074707	0.0	0.0
0.1000225876652501	1.471968230786787	0.0004699425118343542	0.004699425118343541	0.08578081138228211	0.00857808113822821	1.3090228925775318	0.0008384549265268958	0.0	0.0
0.09518292075207932	1.4526253552545492	0.000371444839250382	0.0037144483925038193	0.07035582876332859	0.007035582876332856	1.308278191562952	0.0005788720037494917	0.0	0.0
0.09283851869503487	1.4359296100549475	0.0002935918014039698	0.0029359180140396974	0.05765192033709747	0.005765192033709745	1.3062587117907742	0.00039965512008975786	0.0	0.0
0.09231469463229146	1.4216525750922078	0.00023205638292204476	0.002320563829220447	0.04720136316771029	0.004720136316771028	1.3034244590605117	0.00027592324281810543	0.0	0.0
0.0930806967402339	1.4095345399213306	0.0001834184898805714	0.0018341848988057139	0.03861390337445008	0.003861390337445007	1.3001221008417294	0.0001904984052216695	0.0	0.0
0.09472220494831811	1.399311184799136	0.0001449748634650919	0.0014497486346509187	0.031564640332549056	0.0031564640332549044	1.2966101757031794	0.00013152088058161098	0.0	0.0
