beta-catenin	Axin2 mRNA	Axin2 protein	Notch protein	cytosolic NicD	phosph. beta-catenin	Lunatic fringe mRNA	Lunatic Fringe protein	active Ras	active ERK	active TF X	Dusp6 mRNA	Dusp6 protein	nuclear NicD	nuclear beta-catenin	Gsk3	inactive Ras	inactive ERK	inactive TF X	Axin2/Gsk3 destruction complex	Values[vsFK]
0.9364560701228867	2.9266045891591443	0.016431725020714924	0.042554540807642184	0.7372059262096088	0.0025160700299879197	0.001375838560345659	0.0012358158928115956	1.9887812708553805	1.996384706870445	1.9780182034755793	1.216893150753596	0.16977911722659986	0.0026565819162900576	0.4221790670688606	2.6337694650145376	0.011218729144619521	0.0036152931295549973	0.021981796524420893	0.36623053498546243	1.46091484066645
1.0044321935844769	3.4177120278116306	0.01970976140449941	0.042554411556705564	0.7559384656790379	0.0030628273591467806	0.0016207659655607604	0.001017279663995736	1.9887812708553805	1.9956553058987874	1.9780125192568172	1.362599019345488	0.20112483090026456	0.002909255935280978	0.4546917480881498	2.567045137083529	0.011218729144619521	0.004344694101212632	0.021987480743182797	0.4329548629164708	1.4801525932955912
1.0679272196599572	3.960429750044728	0.02358771743403992	0.04255435600105654	0.7741250961165212	0.0037118245622240484	0.001946970740054855	0.0008799117505943736	1.9887812708553805	1.9948596391350466	1.9780001902022362	1.5051776056886121	0.23438582975055308	0.0031875630004012893	0.4852621521321726	2.4902021326530344	0.011218729144619521	0.005140360864953397	0.021999809797763836	0.5097978673469656	1.5029451314054558
1.1261287476732758	4.55198656529117	0.028162678283167784	0.042554330111056936	0.7917827813833032	0.00447702843417849	0.0023622507462471376	0.0008083531544675059	1.988781270855381	1.9939879255363793	1.9779866199946095	1.645113433356417	0.26975785727762985	0.0034948321837855157	0.5135319558660949	2.4026286271055968	0.011218729144619077	0.006012074463620954	0.02201338000539077	0.5973713728944032	1.5297915813027498
1.178123025761802	5.18827784227676	0.03355119826225218	0.042554319743687105	0.8089280733364779	0.005372408544069184	0.002884411656610314	0.0007923832614343953	1.9887812708553805	1.9930283564325562	1.9779716778734395	1.7827812123063735	0.3074632706897492	0.0038348409919989495	0.539095704908658	2.3039421120655192	0.011218729144619521	0.0069716435674438415	0.022028322126560473	0.6960578879344808	1.5612178134210022
1.2228985766998437	5.864026609398381	0.03989534658554413	0.042554319867840217	0.8255771488023432	0.0064112035949788005	0.003540357325025625	0.0008262740150750906	1.988781270855381	1.991966898284208	1.9779551434430207	1.9184774998919039	0.3477434207816245	0.004211854862748452	0.5615014949056855	2.1940485143782578	0.011218729144619077	0.008033101715791968	0.022044856556979298	0.8059514856217422	1.5977678920503018
1.25935711318265	6.572907942201505	0.047369950391706876	0.04255432940352952	0.8417458373812037	0.0076047890043332315	0.004367044973153332	0.0009083214801502852	1.988781270855381	1.990786848869676	1.9779367530427308	2.052441558379485	0.39085689662268785	0.004630658944771193	0.5802545037312699	2.0732014636111185	0.011218729144619077	0.009213151130323949	0.022063246957269245	0.9267985363888815	1.6399889792035984
1.2863355258296727	7.307628531529382	0.05619103719762148	0.04255434989415419	0.8574496470126397	0.008960972052142914	0.00541372269504329	0.0010406294254095426	1.988781270855381	1.9894681951833613	1.9779161900174034	2.184869585171773	0.4370797034143901	0.00509657732385889	0.5948248889864931	1.9420622582668707	0.011218729144619077	0.010531804816638735	0.022083809982596625	1.0579377417331295	1.6884049713716132
1.3026440390964578	8.059959861269775	0.06662516131787645	0.04255438551033738	0.8727037881004914	0.010481536000014384	0.006745239049397813	0.001229170203765482	1.988781270855381	1.9879867505286641	1.9778930707545135	2.3159247159902523	0.48670594627231356	0.005615474029645421	0.6046621597888122	1.8017599574160206	0.011218729144619077	0.012013249471335863	0.022106929245486517	1.1982400425839794	1.7434724564466624
1.3071266793536747	8.820730637656055	0.07899857958388844	0.04255444391533289	0.8875231955049496	0.012158912838657665	0.008446351957732046	0.0014841320065753438	1.988781270855381	1.986313005367163	1.9778669259616377	2.4457442379207723	0.5400484751036312	0.006193729949035163	0.6092186858481389	1.6539486277407087	0.011218729144619077	0.013686994632837068	0.022133074038362288	1.3460513722592913	1.8055110142465038
1.2987502382379694	9.579792942168051	0.09370380403508191	0.04255453810197523	0.9019225470676605	0.013972043573905527	0.010626937418253886	0.0018205548875210632	1.988781270855381	1.9844105843604356	1.9778371753929895	2.5744449059040075	0.5974392673785065	0.0068381904225839705	0.6079852514052169	1.5008544222440556	0.011218729144619077	0.015589415639564399	0.022162824607010467	1.4991455777559444	1.8745995751060833
1.2767257037336626	10.325988745678263	0.11119847295438215	0.04255468964111938	0.9159162767613934	0.015881854036954406	0.013427812449184945	0.002259246296891486	1.988781270855381	1.982234146099083	1.9778030932569384	2.702126936830328	0.6592294476362982	0.007556080017087845	0.6005410196055294	1.3452980648512878	0.011218729144619077	0.017765853900916895	0.02219690674306163	1.6547019351487122	1.9504339776817936
1.2406600412702031	11.047160513379959	0.13198740115281815	0.04255493414129609	0.9295185798490507	0.017827372905104947	0.017026526061412358	0.002827939188822431	1.988781270855381	1.979726478354309	1.9777637600766322	2.828877060743706	0.725788893088608	0.008354883775271634	0.586618256494557	1.1906681150139498	0.011218729144619077	0.020273521645691073	0.022236239923367766	1.8093318849860502	2.0321523817027507
1.1907248627895723	11.730271475785566	0.15657355538585208	0.042555330197952386	0.9427434064971871	0.01972426712725654	0.021641969091272893	0.0035626043970913897	1.988781270855381	1.9768144106867422	1.9777179944634795	2.954770886246671	0.7975054006618251	0.009242197881454002	0.5661779570714554	1.0408087255340515	0.011218729144619077	0.02318558931325776	0.02228200553652049	1.9591912744659485	2.118160166606795
1.1278123577012278	12.36172269297962	0.18536047028341895	0.04255597373569133	0.9556044390371038	0.021468135315457364	0.0275362000696977	0.004508756405517301	1.988781270855381	1.9734029555919395	1.9776642544872316	3.079874758058236	0.8747834096947095	0.010225556576052456	0.5394859102155859	0.8997791252258028	0.011218729144619077	0.026597044408060544	0.0223357455127684	2.1002208747741973	2.2060256633589024
1.0536325108435327	12.927961099907323	0.21849490356747242	0.04255702038584837	0.9681150464623106	0.02294460921406618	0.03501194495340092	0.005722524620529826	1.9887812708553805	1.969366743914811	1.9776004920082464	3.2042472321430506	0.9580422923120806	0.011312245513938736	0.507170994571651	0.7714556505060518	0.011218729144619521	0.030633256085188968	0.02239950799175361	2.2285443494939483	2.292557442690641
0.9706995840291935	13.416439900996648	0.2556658730455453	0.042558719295711346	0.9802882078379483	0.024046376513830743	0.044405445399086606	0.0072712643100025735	1.9887812708553805	1.964537243068272	1.977523932507836	3.327940258132819	1.0477142417534935	0.012509113800307838	0.47024232393493803	0.6590009955296983	0.011218729144619521	0.03546275693172807	0.02247606749216402	2.3409990044703015	2.374168292638479
0.8821733036327093	13.816892874388365	0.2959280555803059	0.04256146244515465	0.992136394144424	0.024693602236098833	0.05607686489061228	0.009233634105077887	1.988781270855381	1.9586832677678059	1.9774307339446917	3.451000133792923	1.1442418070670592	0.013822397100992237	0.4300450368394326	0.5643234051058806	0.011218729144619077	0.04131673223219412	0.02256926605530829	2.4356765948941193	2.4475223429430595
0.7915652669022084	14.122717918312292	0.33766450707506285	0.04256585427401875	1.0036713955353407	0.024850774839359123	0.07040293768151222	0.011699385857738095	1.988781270855381	1.95148061676151	1.9773154440364795	3.5734682782047535	1.2480751392319782	0.015257562391001532	0.38815012774464247	0.4877401375108987	0.011218729144619077	0.048519383238490255	0.02268455596352048	2.5122598624891013	2.51025847457011
0.7023744293411377	14.332097392013257	0.3787805739282582	0.04257280772382494	1.0149040773420448	0.024533201345612807	0.08777618346233255	0.01476943922113936	1.988781270855381	1.9424638031539878	1.977170112845414	3.695381856438722	1.3596690272981338	0.016819181404837864	0.346197573493156	0.4280384130183046	0.011218729144619077	0.05753619684601219	0.022829887154586004	2.571961586981695	2.5614418057681108
0.6177402060579069	14.448436245158222	0.4170968846856703	0.04258367537251383	1.0258440421813273	0.023801570629880912	0.10861058444478845	0.018556858565039563	1.9887812708553805	1.9309480607902385	1.9769828013762727	3.8167742766342445	1.4794798119782884	0.018510835324579464	0.30572986343719327	0.3829396598012418	0.011218729144619521	0.06905193920976149	0.02301719862372731	2.6170603401987584	2.601511264553165
0.5401793986386686	14.47986595961903	0.45077291226266203	0.04260042833882772	1.0364991663254155	0.02274904691191775	0.13334837240453432	0.02318898418781566	1.988781270855381	1.9159023684577647	1.9767350100775964	3.9376755683989675	1.6079622670533462	0.02033504840629833	0.2680518327866178	0.34974470191005064	0.011218729144619077	0.08409763154223526	0.023264989922403556	2.650255298089949	2.6318147007951627
0.47142971092227404	14.437897045226487	0.4785802206635344	0.042625900195560985	1.0468749664328498	0.02148654927709563	0.16246139912536825	0.02881044657709905	1.988781270855381	1.895744718067533	1.9763971512113874	4.058112636450636	1.7455665350435157	0.02229324369668256	0.23413590782172214	0.3258759847644561	0.011218729144619077	0.10425528193246691	0.02360284878861263	2.674124015235544	2.6540442823520243
0.4123973386295645	14.335622803360137	0.4999612680285308	0.042664117037051114	1.0569737391567688	0.020128581234966005	0.19644397719854484	0.03558651482018253	1.988781270855381	1.8680255524120375	1.975920472604289	4.178109361114969	1.8927351921554514	0.024385710097784122	0.20457623669391284	0.3091702234584747	0.011218729144619077	0.1319744475879625	0.024079527395711064	2.690829776541525	2.669827530339713
0.3632037856065641	14.185998794919685	0.514929516483996	0.042720737363019484	1.0667934024688037	0.018779664274948288	0.23579814094538712	0.043706321606787495	1.9887812708553805	1.8289857488535923	1.975222595530992	4.297686480756658	2.049900497645822	0.02661156691021217	0.17959001081198933	0.2979469838662966	0.011218729144619521	0.17101425114640767	0.024777404469008113	2.7020530161337035	2.68053685193
0.32332278646606377	14.00059938433859	0.5239039750698044	0.04280362605151328	1.076325955241617	0.01752258941466041	0.2810139885263954	0.053385763476984226	1.988781270855381	1.7730640286350507	1.9741615526700877	4.416861128262607	2.217481852667856	0.028968709545659655	0.15906303302560876	0.2909533549188813	0.011218729144619077	0.22693597136494925	0.02583844732991225	2.7090466450811186	2.6872537969083994
0.2917794388586764	13.78899344009694	0.5275458759069398	0.0429235837663589	1.0855554638468352	0.01641138854427566	0.33254743080891014	0.06487005770401381	1.988781270855381	1.6926053789513884	1.97248790325437	4.53564577437832	2.3958834490302636	0.03145371819311715	0.1426304609256623	0.2872698092166215	0.011218729144619077	0.3073946210486116	0.027512096745629933	2.7127301907833785	2.6908051653987233
0.2673652989964228	13.55864783520663	0.5266278935836041	0.043095242848793305	1.094455487983043	0.015470980027099152	0.3907968622900512	0.0784359669705155	1.988781270855381	1.5781594598740527	1.9697485190481685	4.65404605421861	2.585492016237779	0.034061709790146714	0.12977455275132224	0.2862211965424115	0.011218729144619077	0.4218405401259473	0.03025148095183172	2.7137788034575885	2.691817867621996
0.24882385111312194	13.315157076436186	0.5219418227963625	0.04333811658254199	1.10298588480591	0.014702543031130551	0.4560798570294861	0.0943936229286177	1.988781270855381	1.4195928362101236	1.965065828891776	4.772056180110567	2.786674433325913	0.036786112926648816	0.11991764339986706	0.28730684729946043	0.011218729144619077	0.5804071637898764	0.034934171108224055	2.7126931527005396	2.6907694096423325
0.23498010278769763	13.062605292516809	0.5142397349285395	0.043677741680602816	1.1110889994411641	0.014091591171998735	0.5286109976566455	0.11308775675732684	1.9887812708553805	1.207857906590125	1.956571583153565	4.889648336449819	2.999774624550676	0.03961834602835309	0.11249408280632073	0.2901499210731537	0.011218729144619521	0.7921420934098751	0.04342841684643495	2.7098500789268463	2.6880276014399014
0.224811400776246	12.80393213282234	0.5042006099619174	0.04414677376492897	1.1186853860300483	0.013615746871973321	0.6084820822786899	0.1348980238345076	1.9887812708553805	0.9374646184760691	1.939909878691922	5.0067456451884595	3.225108194253777	0.042547382756736	0.10699516313244345	0.29446198156450837	0.011218729144619521	1.062535381523931	0.060090121308078004	2.7055380184354916	2.683879777029941
0.21747169856936024	12.541241250120796	0.4924148445943204	0.04478577573939295	1.1256694324047976	0.013250551987898465	0.695645986641632	0.16023801529729018	1.988781270855381	0.6120433625754947	1.904891222868364	5.123150896936759	3.4629505797136515	0.045559197233726305	0.1029898066635979	0.30001857526704595	0.011218729144619077	1.3879566374245051	0.0951087771316359	2.699981424732954	2.6785536589823167
0.21228606017266796	12.276034585427254	0.4793805377222255	0.045643286099183104	1.1319055951161912	0.012972997891263296	0.7899052909734012	0.18955249992227324	1.988781270855381	0.2691905968726702	1.8330588806884043	5.23838471691525	3.713508681828229	0.048636098248841464	0.10012798428302622	0.3066424755836545	0.011218729144619077	1.7308094031273298	0.16694111931159572	2.6933575244163457	2.6722320584991293
0.2087299506593007	12.009381478641068	0.46550706696845573	0.046774605472619905	1.1372263587153586	0.012763210538416565	0.890906431601868	0.22331245498261879	1.988781270855381	0.08414204025385129	1.7167087357316315	5.351513819964961	3.9768645428423355	0.05175598858670544	0.09813411222472852	0.3141921915240585	0.011218729144619077	1.9158579597461485	0.2832912642683685	2.6858078084759414	2.6650631831716822
0.2064032873212761	11.74205372910528	0.45112301075853617	0.04823867985870246	1.1414334006557034	0.012604927016790616	0.9981396915052435	0.262007543095817	1.988781270855381	0.06446339922033333	1.5861110354205712	5.461515361834552	4.252926923030503	0.05489162348034387	0.09679599644615396	0.3225540203494707	0.011218729144619077	1.9355366007796664	0.4138889645794288	2.677445979650529	2.6571679216511144
0.20500495607686176	11.474622111449516	0.4364864255503014	0.05009261955259966	1.1443035503842935	0.01248530962888636	1.1109449020867506	0.30613588261145364	1.988781270855381	0.055500196465373394	1.4538714618525834	5.567585267424045	4.541454219488347	0.058009986491937816	0.0959528417752263	0.33163634760359584	0.011218729144619077	1.9444998035346266	0.5461285381474166	2.6683636523964043	2.648645192857206
0.20431046152973947	11.207503632400297	0.4217955160241491	0.052383900862050796	1.1456006902742442	0.01239446882387836	1.2285223229984241	0.3561912296761561	1.988781270855381	0.04854479391739891	1.3206011653717735	5.6687496174437255	4.84205901897483	0.06107193980129595	0.0954841818835569	0.34136548103975545	0.011218729144619077	1.9514552060826011	0.6793988346282266	2.6586345189602447	2.6395759539020958
0.20415355777689176	10.940995576868813	0.40719881287410026	0.05514115923027495	1.145093557731215	0.012324910463063471	1.3499477670515807	0.41264799780122097	1.988781270855381	0.042980635708850426	1.1866278453308161	5.76368516718719	5.154167587255984	0.0640323195383306	0.09530049408838145	0.3516826206831055	0.011218729144619077	1.9570193642911493	0.8133721546691839	2.6483173793168944	2.630026197727226
0.20441175543932594	10.675294689949895	0.3928044224168543	0.05836545117384919	1.1425776037252666	0.012271016478610055	1.4741906568189258	0.4759448199244077	1.988781270855381	0.03843868600656059	1.0522750837498938	5.850566285821049	5.476957591309461	0.06684061501832093	0.09533564379573994	0.3625415989168194	0.011218729144619077	1.9615613139934394	0.9477249162501064	2.6374584010831805	2.620049260712224
0.20499519304604466	10.4104983391982	0.37868798204787585	0.06202443956946914	1.1378972546473425	0.012228602138933339	1.6001333258328139	0.5464675373251091	1.988781270855381	0.03467440394672849	0.9178788468260223	5.926843218382963	5.809268396182167	0.06944228463009465	0.09554100293529612	0.37390720368481667	0.011218729144619077	1.9653255960532716	1.0821211531739778	2.6260927963151834	2.6096876024332936
0.2058382525932544	10.146579580759138	0.3648990648511987	0.066051643079807	1.1309640139095845	0.012194558548948815	1.7265895490657275	0.6245325243387039	1.988781270855381	0.03151895041117136	0.7838211562411769	5.988932645125692	6.149472018745657	0.07178063540047519	0.09588097532047415	0.38575406537918105	0.011218729144619077	1.9684810495888285	1.216178843758823	2.614245934620819	2.598974074048309
0.20689333765955728	9.88331077248119	0.3514656933945734	0.07035158791138116	1.1217664755305172	0.012166572243483829	1.8523200993599807	0.7103711098724582	1.988781270855381	0.028852484070461114	0.6505866919030359	6.031838045237447	6.495292079338345	0.0737990664395745	0.09632964981387944	0.3980662941268492	0.011218729144619077	1.971147515929539	1.3494133080969641	2.601933705873151	2.5879325173476255
0.20812633597267188	9.620058824130297	0.33839609018043654	0.07480991004777553	1.1103703852565885	0.012142906147888963	1.9760431434953933	0.8041155629428743	1.988781270855381	0.02658849455125626	0.5188670947187638	6.048861140000812	6.843569322808404	0.07544339471694125	0.09686833672667135	0.410838490254218	0.011218729144619077	1.9734115054487438	1.4811329052812363	2.589161509745782	2.5765771701558706
0.20951343402597547	9.35518844093675	0.32567478637115804	0.07930601470555014	1.0969094853524386	0.012122219746811156	2.0964374282546476	0.9057867269336654	1.988781270855381	0.02466392377014486	0.3897803491666252	6.031984330020444	7.190022975917417	0.07666397375613093	0.09748380144671624	0.4240800219856009	0.011218729144619077	1.9753360762298553	1.6102196508333748	2.575919978014399	2.5649092855219173
0.2110391979484612	9.08395662957598	0.31324178128338154	0.08372542669787496	1.081569926193128	0.012103385907857025	2.2121360478680514	1.0152829650382986	1.988781270855381	0.02303199201718798	0.2654058567450132	5.9742900770624345	7.529199976486545	0.0774173790851971	0.09816709999282526	0.4378291701386247	0.011218729144619077	1.976968007982812	1.7345941432549867	2.5621708298613752	2.5529054160920133
0.21269657545043952	8.78849428622178	0.3008971189857664	0.08796950836024377	1.064571871542459	0.012085154925843248	2.321706479965174	1.1323695858644305	1.988781270855381	0.021655512421808753	0.15033022347920957	5.8757518557604325	7.855035372645504	0.0776675389883178	0.09891314480347256	0.4522066348035399	0.011218729144619077	1.9783444875781913	1.8496697765207903	2.54779336519646	2.540472577895653
0.2144934833757641	8.372371471239745	0.28773160440582035	0.09196134295292631	1.0461515928176668	0.012064762295108729	2.4235986860213026	1.2566669106355768	1.988781270855381	0.020500041034970537	0.05666655153985115	5.748796069062831	8.162364841364482	0.07738629759717397	0.0997221670840618	0.4676932101341466	0.011218729144619077	1.9794999589650295	1.9433334484601488	2.5323067898658533	2.5272154056857454
0.21649451475210213	7.563884282936182	0.2701164918910451	0.0956477090548887	1.0265463358122713	0.012030882756319469	2.515956137333236	1.3876304836694353	1.988781270855381	0.019529992915550267	0.009773236838798563	5.612001317997045	8.448525160956047	0.07655348162664617	0.1006107695703284	0.48656948073803075	0.011218729144619077	1.9804700070844494	1.9902267631612012	2.513430519261969	2.5112424299422713
0.2189026794102358	6.587774758244665	0.24689701491777435	0.09899779931672133	1.0059831512369115	0.011964450870938826	2.5961909577602684	1.5245032898804387	1.988781270855381	0.018711763777859762	0.0020918789747789456	5.474439187569156	8.713038228583875	0.07515659211090953	0.10164578441108629	0.5130852479282596	0.011218729144619077	1.9812882362221402	1.9979081210252212	2.4869147520717405	2.4891429823158364
0.2219701933840897	5.61771748908465	0.22146115535869654	0.10199979509983119	0.9846718337468173	0.011865174263461455	2.6611367530958523	1.6662497339480526	1.988781270855381	0.018018393887350954	0.0015004714348201937	5.337142307306053	8.956037551186647	0.07319026127708744	0.10293833268181272	0.5485043967682188	0.011218729144619077	1.9819816061126492	1.9984995285651797	2.4514956032317814	2.460222792511273
0.22589690676948415	4.663961428408904	0.19575571466529443	0.10465678286497485	0.9628009928320593	0.01174006841805973	2.7075575203597233	1.8115297554538912	1.988781270855381	0.017429358786248027	0.001417087774983773	5.200146573428484	9.177684201036776	0.07065560089676383	0.10459112332449526	0.5924218011068596	0.011218729144619077	1.9825706412137523	1.9985829122250163	2.40757819889314	2.4252836392873545
0.23084483746458415	3.7328692250834834	0.1709199402371281	0.1069828417492665	0.9405363100992927	0.011593245328112855	2.7322254505045547	1.9586991911934173	1.988781270855381	0.01692889623266407	0.0013714089535953073	5.063466606128633	9.378128116085652	0.06755953924117081	0.10668687351406417	0.6444267192832634	0.011218729144619077	1.9830711037673359	1.9986285910464046	2.3555732807167367	2.3851724557631098
0.2369621735469915	2.834471854176216	0.14767350059673176	0.1089994457939117	0.9180205467181978	0.01142597764182874	2.7318628491356707	2.105808903408999	1.988781270855381	0.016504760695231553	0.001334194060237942	4.9271173978242775	9.557510069486858	0.06391423269558892	0.10929745179469656	0.7042154600860312	0.011218729144619077	1.9834952393047682	1.9986658059397617	2.295784539913969	2.3406665667228976
0.24439743534841685	1.9862687799396914	0.1264771194854616	0.1107323028096296	0.8953748713557904	0.011237947944570965	2.7030931621336176	2.250598951657082	1.988781270855381	0.016147357635544722	0.0013028949294025464	4.79111494767291	9.71596390656503	0.05973664315356442	0.11249210506059601	0.7714672698972219	0.011218729144619077	1.9838526423644554	1.9986971050705975	2.228532730102778	2.2925493001296706
0.2533030557836868	1.2215320430306138	0.10768902142851577	0.11220875279385756	0.8727010507595553	0.011028818333910393	2.6424325298075084	2.390490208478524	1.988781270855381	0.01584913154964006	0.0012767140040701034	4.655476386319482	9.853618416098895	0.05504839298040795	0.11634134482233913	0.8456216098350785	0.011218729144619077	1.98415086845036	1.9987232859959299	2.1543783901649216	2.2417358789028476
0.2638226295957769	0.6059455816010711	0.09175127818783735	0.11345576750303787	0.8500841202570171	0.010800907821909725	2.546361744940387	2.5225786564330055	1.988781270855381	0.015604126698981261	0.0012550950844355806	4.52022008467651	9.970598911331098	0.04987606595329138	0.12091458489892956	0.9254428977128739	0.011218729144619077	1.9843958733010187	1.9987449049155643	2.074557102287126	2.189497890917305
0.2760479934338116	0.23671823233992342	0.07928694185449182	0.11449851096094107	0.827595266508535	0.010563946755549222	2.411549499987665	2.6436425165414876	1.988781270855381	0.015407668159954554	0.0012376060457569165	4.385365773239275	10.06702859399947	0.04425226034451323	0.1262666039164239	1.0082501301045321	0.011218729144619077	1.9845923318400456	1.9987623939542432	1.991749869895468	2.1378179211459276
0.28994957406185	0.11177826819522288	0.07035388024664385	0.11535937138996609	0.8052947694539875	0.010336648329804606	2.2353068703463723	2.7501795714139714	1.988781270855381	0.01525612867998908	0.0012239109793478074	4.2509346750712105	10.143029758279626	0.03821803030653929	0.13240928652070486	1.0897692166496464	0.011218729144619077	1.9847438713200107	1.9987760890206525	1.9102307833503536	2.089270799140619
0.30537557951001265	0.08975183208913855	0.06375449682119336	0.11605735551177539	0.7832349608493041	0.01013243089748775	2.0163379464900526	2.8384978943206045	1.988781270855381	0.015146758223040714	0.0012137532555794445	4.116949654503802	10.198724879143393	0.031828187410627436	0.1392947474124186	1.1666665758654704	0.011218729144619077	1.984853241776959	1.9987862467444204	1.8333334241345296	2.0454545961081068
0.32215453272595934	0.09041088456489758	0.05845200350429708	0.11660774589090692	0.7614632780695901	0.00995047320279693	1.7561526470686735	2.9048993079342598	1.988781270855381	0.015077560552151762	0.0012069434442344706	3.983435383806427	10.234237620829408	0.02516327616230511	0.14684576304782457	1.2381516934510741	0.011218729144619077	1.9849224394478482	1.9987930565557657	1.7618483065489259	2.0063391256003245
0.3401560954278703	0.09560521991143706	0.0540040152430808	0.11702200097177524	0.7400256483739084	0.009784835591623254	1.4616565643925752	2.946041241364011	1.988781270855381	0.01504720622552232	0.0012033507354545366	3.8504185304180267	10.249693794934265	0.018359562496685175	0.15499362896272406	1.3045868437996637	0.011218729144619077	1.9849527937744778	1.9987966492645453	1.6954131562003363	1.971304719255588
0.3592911416698113	0.10227513031787401	0.05019792923213315	0.11730801362055865	0.7189709357439669	0.009630331769612335	1.148352848374207	2.9595690661018086	1.988781270855381	0.015054974881504599	0.0012028971084461584	3.7179279677369284	10.245222293384673	0.011696750069891605	0.1636886481125117	1.3665004586632181	0.011218729144619077	1.9849450251184955	1.9987971028915539	1.6334995413367819	1.9397385517427321
0.3794997069188294	0.109972957567831	0.046899564915922926	0.11747093956680416	0.6983594803775864	0.00948333677853554	0.8416008384286198	2.9449756881522546	1.988781270855381	0.015100722225161687	0.0012055537648701336	3.5859950129421843	10.220956018789066	0.005895714485452374	0.17289693777679238	1.4243656925794843	0.011218729144619077	1.9848992777748382	1.99879444623513	1.5756343074205157	1.9111368785487095
