G_p	G_t	I_l	I_p	Q_sto1	Q_gut	I_1	I_d	X	I_po	Y	Q_sto2	Values[aa]	Values[cc]	Values[EGP]	Values[V_mmax]	Values[E]	Values[S]	Values[I]	Values[G]	Values[HE]	Values[m_3]	Values[Q_sto]	Values[Ra]	Values[k_empt]	Values[U_idm]	Values[U_id]	Values[U]	Values[S_po]
191.87290579546465	138.1382739679118	12.165895147421123	2.823589592841907	44643.504762217344	6696.126275486409	25.721022334068977	25.01346225256992	2.849709683489038	9.879639942873881	0.08975787143138726	25163.63433519272	0.00017806267806267802	0.003205128205128205	1.4613839890867897	2.1071490840991878	0.0	4.93981997143694	56.471791856838124	102.06005627418331	0.496929472868317	0.1876806426790848	69807.13909741005	4.403990742723754	0.050502436912425404	0.8002620590782199	0.8002620590782199	1.80026205907822	5.935016832448334
195.35284240158964	138.96747729147722	13.963798126073984	3.2480207989580014	42220.62419646889	7558.97370525764	25.995731716887956	25.020069645847467	3.9176188915641577	10.859082226641057	0.12818176937262923	26317.123707991464	0.00017806267806267802	0.003205128205128205	1.3934871225376173	2.1473024703228125	0.0	5.4295411133205285	64.96041597916002	103.91108638382428	0.4820419501550559	0.17682507407091827	68537.74790446035	4.971478859996371	0.04797055939272858	0.8185409047142718	0.8185409047142718	1.8185409047142718	6.388055410144929
199.1458635543678	139.941716672109	15.913066128975872	3.7235562239215665	39929.23756846453	8349.62554374992	26.339179197401215	25.029052559740016	5.244182970692557	11.786244024455147	0.1751252913507304	27364.052625004093	0.00017806267806267802	0.003205128205128205	1.3281423327868391	2.1971812796980403	0.0	5.893122012227574	74.47112447843132	105.92865082679137	0.46794909082828173	0.167108684008804	67293.29019346862	5.491484492235525	0.044625147533330474	0.8411782236576199	0.8411782236576199	1.8411782236576197	6.783766257039913
203.19213687275453	141.06331026550566	17.97416265114695	4.243002821374507	37762.20847374924	9041.574428822474	26.75833438208835	25.040961431932033	6.852046116463356	12.63052376047791	0.2309829792762148	28342.962281808	0.00017806267806267802	0.003205128205128205	1.2673614912822926	2.2576369339790223	0.0	6.315261880238954	84.86005642749014	108.08092386848644	0.4551160388407358	0.1586980963722382	66105.17075555722	5.946573951264012	0.040609668656004926	0.8685854739839479	0.8685854739839479	1.868585473983948	7.108658793436896
207.42302216145848	142.32999865720004	20.097926640591016	4.796495947107949	35712.787812936294	9616.805332897893	27.258769797983877	25.056391977934304	8.757557984987661	13.365329904404446	0.2959453934794058	29284.80890283936	0.00017806267806267802	0.003205128205128205	1.2129267375673338	2.329284180235536	0.0	6.682664952202223	95.92991894215895	110.33139476673323	0.44394698545305245	0.15169403821109634	64997.59671577565	6.324898892021306	0.03626613131406138	0.9010845168926326	0.9010845168926326	1.9010845168926327	7.355848526952321
211.7677210355477	143.73504187626642	22.228629007120954	5.371690323611961	33774.592771988435	10069.562223131243	27.84426052372371	25.075972242541358	10.9692768393938	13.972810621781088	0.3699930726573271	30208.609002404173	0.00017806267806267802	0.003205128205128205	1.1660843392164066	2.4124448091612067	0.0	6.986405310890543	107.43380647223923	112.64240480614241	0.4347132785489275	0.14611261823429397	63983.2017743926	6.622673615982471	0.03199873918324457	0.9388826002899063	0.9388826002899063	1.9388826002899062	7.527187812583198
216.16028578282075	145.2677733320272	24.309321540389664	5.9544668462070085	31941.58694327547	10405.672119178716	28.51645651926976	25.10034683560816	13.486809904634912	14.446958143804205	0.45291095960260414	31121.43396185305	0.00017806267806267802	0.003205128205128205	1.1273382650485035	2.507104052414273	0.0	7.223479071902101	119.08933692414014	114.97887541639402	0.42750623621417616	0.14188134442470726	63063.02090512851	6.843730509152156	0.02811485955911474	0.9820514747033645	0.9820514747033645	1.9820514747033644	7.631980039687262
220.54448277407153	146.91450750890232	26.287859841173137	6.5301040614999835	30208.0615254968	10638.478615939703	29.274707862410708	25.13015926808558	16.30031411651375	14.793371066784024	0.5443194810742635	32021.941760864476	0.00017806267806267802	0.003205128205128205	1.0964548208344271	2.6128918107809174	0.0	7.396685533392011	130.60208122999967	117.31089509259122	0.42224075978488285	0.13885670496460997	62230.00328636127	6.99684555125265	0.024762023344532227	1.030515620125076	1.030515620125076	2.030515620125076	7.6834453829062515
224.8756393958268	148.6595921203137	28.121729931228007	7.0846298815963635	28568.617543916705	10784.304971906275	30.116094559204058	25.166033840097295	19.390854126048563	15.026238912451259	0.6437136274058591	32904.63632723323	0.00017806267806267802	0.003205128205128205	1.0726452879184007	2.7290961151394257	0.0	7.513119456225629	141.69259763192727	119.61470180629085	0.4187011685307409	0.13685426103432277	61473.25387114994	7.092754423830665	0.021958557985406045	1.0840527922428125	1.0840527922428125	2.0840527922428125	7.69528763570785
229.12017783433276	150.48640990235597	29.780663527396054	7.60600898726907	27018.14903553837	10859.29351806088	31.035659978991184	25.208558726621522	22.73159190563578	15.164362781518305	0.7505017986178364	33762.97331085716	0.00017806267806267802	0.003205128205128205	1.0548129781104767	2.8547078556519057	0.0	7.5821813907591515	152.1201797453814	121.8724350182621	0.4166016857209218	0.13567800651736264	60781.122346395525	7.14207381380158	0.01965257141341689	1.1423070557088326	1.1423070557088326	2.142307055708833	7.679626114800318
233.2539956335321	152.37821536345837	31.24706551544535	8.084933725214889	25551.82714684778	10877.835277331016	32.02680000458801	25.258271688801322	26.28958896319179	15.22770323713866	0.8640395088776305	34591.00798675528	0.00017806267806267802	0.003205128205128205	1.0417701039152019	2.9884885450160112	0.0	7.61385161856933	161.6986745042977	124.07127427315537	0.41563891079549237	0.13514142969143875	60142.83513360305	7.15426858624463	0.01776743248031132	1.2048117609195765	1.2048117609195765	2.2048117609195765	7.646240770417494
237.260560053794	154.31876902440652	32.51486161260377	8.515155025091468	24165.08509460062	10852.077361863836	33.08173717692542	25.3156493430332	30.02791358976915	15.235060026092325	0.9836562620194511	35384.020481323	0.00017806267806267802	0.003205128205128205	1.0323852701872283	3.1290495509753202	0.0	7.617530013046162	170.30310050182933	126.20242556052871	0.4155270876033967	0.1350792226125828	59549.10557592362	7.1373278033796765	0.01622628004320239	1.2710185031076824	1.2710185031076824	2.2710185031076824	7.602595981645168
241.12915839659732	156.2927788489632	33.587481096492176	8.89341741762292	22853.60394281341	10791.980810003291	34.192010613902305	25.381100348818016	33.90775966100786	15.202843729747011	1.108675839618584	36138.60005947945	0.00017806267806267802	0.003205128205128205	1.0256631217294183	3.2749317632538957	0.0	7.601421864873505	177.8683483524584	128.26019063648792	0.4160167753078455	0.1353518114328679	58992.20400229286	7.097802763502165	0.014961929292140646	1.3403280120733725	1.3403280120733725	2.3403280120733725	7.554186622915371
244.85345584450644	158.28617897002022	34.47554766236471	9.219119953839144	21613.29915166214	10705.594672412888	35.34892853169565	25.454962386199398	37.89035729468045	15.144642566484855	1.2384310354912573	36852.50179878234	0.00017806267806267802	0.003205128205128205	1.0207741706419784	3.4246774342799853	0.0	7.5723212832424265	184.38239907678286	130.24119991729066	0.4169014329894303	0.1358454243406774	58465.80095044447	7.040987265317706	0.013919213433545921	1.4121196754940253	1.4121196754940253	2.4121196754940253	7.504951446558399
248.43036845876142	160.28628047607862	35.19465040145909	9.493828471109248	20440.307856395557	10599.378087294426	36.54395060399403	25.537502456398503	41.938545529468925	15.071271480994865	1.3722740169261913	37524.43704077461	0.00017806267806267802	0.003205128205128205	1.0170541266035324	3.576889311908032	0.0	7.5356357404974315	189.87656942218496	132.14381300997948	0.41801667348887805	0.13646983400540602	57964.74489717017	6.971129434335949	0.013054150307804662	1.4857774693304076	1.4857774693304076	2.4857774693304076	7.4576459680322875
251.85920534946882	162.28182646347682	35.76339523606304	9.720740485472534	19330.97683664359	10478.499672345028	37.76898570132157	25.62891985985518	46.01795606271507	14.991065495863879	1.509583365180247	38153.86793388517	0.00017806267806267802	0.003205128205128205	1.0139875423830311	3.7302751479580865	0.0	7.495532747931939	194.41480970945068	133.9676624199302	0.41923580446286907	0.13715515429506608	57484.84477052876	6.891628630657692	0.01233211323547757	1.5607110981517924	1.5607110981517924	2.5607110981517924	7.414143932553551
255.14102334571604	164.26297849562653	36.201817328105186	9.904171981368489	18281.851138652328	10347.091558051914	39.01660409617946	25.729351153969148	50.097814266967404	14.910264456071664	1.6497686435659074	38740.830867018725	0.00017806267806267802	0.003205128205128205	1.0111853472030456	3.8836778164379737	0.0	7.455132228035831	198.08343962736976	135.71331029027448	0.42046398026771076	0.13784847452237492	57022.68200567106	6.805202524718759	0.01172593103504399	1.6363719679844624	1.6363719679844624	2.6363719679844624	7.375668807337687
258.27814327089646	166.22125621147245	36.53016152378219	10.04910628158487	17289.66331501087	10208.456083683199	40.28017175793852	25.83887642785685	54.15139876031695	14.833402917029792	1.7922731446697222	39285.79350791925	0.00017806267806267802	0.003205128205128205	1.0083617110079648	4.0360925933879175	0.0	7.416701458514896	200.9821256316974	137.38199110154068	0.42163227566114714	0.13851072424069638	56575.45682293011	6.71402303965318	0.011214241555849555	1.7122641844078685	1.7122641844078685	2.7122641844078688	7.342967166555974
261.2737870427143	168.14944693836028	36.76799809506188	10.160823005763481	16351.323248356013	10065.230743352264	41.55391878208595	25.957526316312567	58.156217971435446	14.763663094515989	1.9365753055478268	39789.54244964881	0.00017806267806267802	0.003205128205128205	1.0053129311223992	4.186673795725973	0.0	7.3818315472579945	203.2164601152696	138.97541863974163	0.42269232096335696	0.13911393161624697	56140.865698004825	6.619824835050912	0.010780167367314403	1.7879511152278744	1.7879511152278744	2.7879511152278744	7.316437118320642
264.1318045732458	170.04149803600563	36.93362326840621	10.244610181978594	15463.90852736249	9919.518804302616	42.83295547019291	26.08528928190603	62.09396669786825	14.703175011919424	2.0821891538605475	40253.096244301865	0.00017806267806267802	0.003205128205128205	1.0018993911224094	4.334733147839846	0.0	7.351587505959711	204.89220363957187	140.4956407304499	0.42361173981882483	0.13963891377710852	55717.00477166435	6.523991213599027	0.010410287125171567	1.8630582289429773	1.8630582289429773	2.863058228942977	7.296223090191011
266.8564674292854	171.89240134067924	37.043689477366705	10.305553639992903	14624.655345045367	9772.992614838733	44.113249180643706	26.222118803547254	65.95032239345481	14.653262075543848	2.228664053650747	40677.63858878761	0.00017806267806267802	0.003205128205128205	0.9980307528979662	4.479732121993901	0.0	7.326631037771923	206.11107279985805	141.9449294836624	0.42437041645173357	0.1400733760568936	55302.293933832974	6.427622065913168	0.01009384945834981	1.9372729691056676	1.9372729691056676	2.937272969105668	7.282285822900146
269.45231231911356	173.6980764087915	37.11301305184517	10.348393260469457	13830.949891026059	9626.97551513164	45.39157363785294	26.36794021074635	69.71463347056958	14.614636995434878	2.3755839498272127	41064.46716029183	0.00017806267806267802	0.003205128205128205	0.9936541159152693	4.621270218493416	0.0	7.307318497717438	206.96786520938915	143.32569804208168	0.4249575176693899	0.1404103711258727	54895.41705131789	6.331587742644272	0.009822175949601603	2.010342394236013	2.010342394236013	3.010342394236013	7.274454197942576
271.924021994653	175.45525717507545	37.154513399766756	10.377434039696237	13080.320210958334	9482.507079721516	46.66544049540041	26.5226569895319	73.37954274925984	14.587555462412084	2.5225662592050306	41414.954478758904	0.00017806267806267802	0.003205128205128205	0.9887447133283752	4.75907080737217	0.0	7.293777731206041	207.54868079392472	144.6404372311984	0.42536915697133637	0.14064706203130564	54495.27468971724	6.236571963970689	0.009588207992701835	2.0820692365334685	2.0820692365334685	3.0820692365334685	7.272463758299939
274.276334453393	177.1613850428297	37.179245353135315	10.396500085834209	12370.428507748773	9340.395381855149	47.93302097606673	26.68615645663746	76.94057993882544	14.571935315642394	2.6692605183536076	41730.51797235485	0.00017806267806267802	0.003205128205128205	0.9832986870314382	4.892965805699837	0.0	7.285967657821196	207.93000171668416	145.8916672624431	0.42560658320223566	0.14078373540429392	54100.94648010362	6.143106193450886	0.009386161898570748	2.152306934991187	2.152306934991187	3.152306934991187	7.2759854580393775
276.5139737253946	178.81451022046198	37.19649398564227	10.408920839248024	11699.06386061721	9201.259119140734	49.193063554147095	26.858314753507308	80.39574850470471	14.567448227845222	2.8153468706721836	42012.597085044035	0.00017806267806267802	0.003205128205128205	0.9773275219142713	5.022880143776898	0.0	7.28372411392261	208.17841678496046	147.08190091776305	0.42567478693675265	0.14082301747925582	53711.660945661235	6.05159734374256	0.009211265130150801	2.2209540944929462	2.2209540944929462	3.2209540944929462	7.284647203715889
278.64159725448627	180.41320223486375	37.21390810131791	10.41754035532295	11064.13533929443	9065.561785387263	50.444812046609016	27.039001152450727	83.74512502950502	14.573589891884156	2.960534454677293	42262.63577778074	0.00017806267806267802	0.003205128205128205	0.970853780075082	5.148816701109388	0.0	7.286794945942077	208.350807106459	148.21361556089693	0.4255814336433609	0.1407692528204855	53326.771117075165	5.962350251158545	0.009059553361424461	2.2879487246756636	2.2879487246756636	3.2879487246756636	7.298050054872183
280.6637561579923	181.956469913478	37.23765459425951	10.424742210862602	10463.665491930347	8933.639559057652	51.687927126014145	27.228081696281553	86.99048313032061	14.589733565238745	3.104559740010073	42482.06917740403	0.00017806267806267802	0.003205128205128205	0.9639078424699283	5.2708421657000555	0.0	7.294866782619373	208.494844217252	149.28923199893205	0.4253360498083711	0.14062801300941555	52945.73466933438	5.875586017687918	0.008927713275832637	2.353262522787898	2.353262522787898	3.353262522787898	7.315780440021862
282.5848655611013	183.4436906888433	37.27258075182839	10.432484178683593	9895.784186430665	8805.724196543944	52.92241320780621	27.42542221188627	90.13494931569994	14.61517083087507	3.2471848462741524	42672.31342538541	0.00017806267806267802	0.003205128205128205	0.956525425066632	5.389074094270318	0.0	7.307585415437534	208.6496835736718	150.31109870271345	0.424949403370699	0.14040570884318385	52568.09761181607	5.791457067726979	0.008812959916254063	2.4168953896773644	2.4168953896773644	3.4168953896773644	7.337419383616434
284.4091828794211	184.87454878540717	37.32237550970875	10.44233822599079	9358.722786011342	8681.961924690346	54.14855183878658	27.630890749905973	93.18269457270678	14.649142578585394	3.388195871083045	42834.758006429	0.00017806267806267802	0.003205128205128205	0.9487456878474846	5.503669315933775	0.0	7.324571289292696	208.84676451981576	151.28148025501125	0.42443303280550204	0.14010928498228847	52193.480792440336	5.710059573546344	0.008712940280292032	2.478870305506688	2.478870305506688	3.478870305506688	7.362549474828163
286.1407924197625	186.24898166992688	37.389723695422624	10.455532585262512	8850.808640822139	8562.429105090043	55.36684210255406	27.8443595085698	96.13866286223143	14.6908625176634	3.5274012470931906	42970.76000763563	0.00017806267806267802	0.003205128205128205	0.9406097967497726	5.6148137236199025	0.0	7.345431258831699	209.11065170525023	152.2025491594481	0.42379888973151636	0.13974598037735228	51821.56864845777	5.631443757578452	0.008625656973935449	2.539228642345149	2.539228642345149	3.539228642345149	7.390760118170929
287.7835950400959	187.5671340554738	37.47644957332949	10.47299360131783	8370.459878749925	8447.14527208828	56.57794812828447	28.065706301136103	99.00833590908418	14.739534983491767	3.6646301428088783	43081.63988870252	0.00017806267806267802	0.003205128205128205	0.932159831725783	5.722713430181566	0.0	7.369767491745883	209.45987202635655	153.07638034047653	0.4230590682509252	0.13932314132053206	51452.09976745245	5.555622467411908	0.008549407295257074	2.5980259534276944	2.5980259534276944	3.5980259534276944	7.4216514658950175
289.34130186980644	188.82931868815072	37.58364772766447	10.495385825664734	7916.180478539409	8336.084025693572	57.782653465699	28.294815626640172	101.79753233922943	14.794368387672394	3.7997309178610905	43168.678435968584	0.00017806267806267802	0.003205128205128205	0.9234379590754912	5.827587215955027	0.0	7.397184193836197	209.90771651329462	153.90494780308853	0.4222256005073796	0.1388480766313821	51084.85891450798	5.4825783399753885	0.00848273426666405	2.6553282483740266	2.6553282483740266	3.6553282483740266	7.45483733483872
290.8174313198774	190.0359831830599	37.71180046133991	10.523149396811256	7486.555610629926	8229.182149713833	58.981821933012455	28.53157939848965	104.51223865753269	14.854585315913939	3.932569640650581	43233.11465386898	0.00017806267806267802	0.003205128205128205	0.9144858071183698	5.929660173523229	0.0	7.427292657956969	210.46298793622506	154.69012304248795	0.42131030319810814	0.13832794682543734	50719.670264498905	5.412269798465638	0.00842438698508972	2.7112087468328627	2.7112087468328627	3.7112087468328627	7.48994732941842
292.21530874654246	191.18768217403306	37.86088175585399	10.556534179360817	7080.247230719418	8126.347261019205	60.176364401725316	28.77589738321298	107.15846901061916	14.919430051240848	4.063028673686724	43276.14439632595	0.00017806267806267802	0.003205128205128205	0.9053439980166601	6.02915843479928	0.0	7.459715025620423	211.13068358721628	155.43367486518213	0.42032466322113915	0.13776968062121075	50356.39162704536	5.344636083208784	0.008373288287843006	2.765745086436668	2.765745086436668	3.765745086436668	7.526628344023021
293.5380682624006	192.2850541045044	38.03044835332105	10.595630441770368	6695.989912494831	8027.464231217621	61.36721094451284	29.027677395872455	109.7421506201842	14.988174102320412	4.191005330162105	43298.919586514436	0.00017806267806267802	0.003205128205128205	0.8960518005627058	6.126304863318927	0.0	7.494087051160205	211.91260883540735	156.13727035234072	0.4192797536447298	0.13717991355128806	49994.90949900926	5.279601475146974	0.008328508203153517	2.8190169538317753	2.8190169538317753	3.8190169538317753	7.564545574679031
294.7886562773977	193.3288020377385	38.21971885381693	10.640396065646957	6332.586906527671	7932.40057808545	62.55528775604848	29.28683529396147	112.2690317832893	15.060120180915312	4.3164106037937024	43302.54790487748	0.00017806267806267802	0.003205128205128205	0.8866468769912456	6.221315595051678	0.0	7.530060090457656	212.80792131293913	156.80247674329664	0.4181861732500872	0.1365649444279531	49635.13481140514	5.217078841740815	0.008289242006870406	2.87110410236896	2.87110410236896	3.87110410236896	7.603383140958529
295.96983642407974	194.319677924436	38.427641896293856	10.690680421726471	5988.906413051513	7841.010988194057	63.74149827205767	29.553294806671666	114.74460948226468	15.134604966786691	4.439167972780492	43288.092850237445	0.00017806267806267802	0.003205128205128205	0.8771651033019703	6.314397316533152	0.0	7.567302483393345	213.8136084345294	157.43076405536158	0.4170540045048423	0.13593070622024414	49276.99926328895	5.156972611466092	0.008254791972726935	2.9220847180770377	2.9220847180770377	3.9220847180770377	7.6428443969489175
297.08419558005033	195.25846982844604	38.652954551533455	10.746245132638311	5663.878057074305	7753.1411031914495	64.92670794836516	29.826987231552213	117.17407387808413	15.211000918876397	4.55921227779153	43256.57409849282	0.00017806267806267802	0.003205128205128205	0.8676404474113634	6.405745177815962	0.0	7.605500459438198	214.92490265276618	158.02350828726082	0.4158927860330788	0.13528274853794214	48920.452155567116	5.099181264022069	0.008224552105171309	2.9720340958852858	2.9720340958852858	3.9720340958852858	7.68265199316813
298.1341507410104	196.1459916591777	38.89423207563478	10.80678199572806	5356.489554668023	7668.630682274776	66.11173219399676	30.107851026869177	119.56226715661181	15.288717337545123	4.6764886731355535	43208.968096873265	0.00017806267806267802	0.003205128205128205	0.8581048927417673	6.495541245088603	0.0	7.644358668772561	216.1356399145612	158.5819950750055	0.41471149646931416	0.1346262293789247	48565.457651541285	5.043599410265333	0.008197995297162277	3.0210235884032066	3.0210235884032066	4.021023588403207	7.722547739948249
299.1219565458098	196.9830750333088	39.149930075388326	10.871928352202143	5065.783560330482	7587.316230405199	67.29732702123358	30.395831322776505	121.91365456625395	15.36720082679656	4.790951649672334	43146.20884615053	0.00017806267806267802	0.003205128205128205	0.8485883982527838	6.583953411691148	0.0	7.683600413398279	217.43856704404286	159.10742369457967	0.41351854743269234	0.1339659142983633	48211.992406481004	4.990119520766497	0.008174662473218488	3.0691197937983588	3.0691197937983588	4.069119793798359	7.7622923112138205
300.04971327408265	197.77056291496984	39.41842010747693	10.941280188833124	4790.8546853696935	7509.03317287944	68.48418200317371	30.690879372334674	124.23230563500505	15.445935290198678	4.902564127582021	43069.188829271836	0.00017806267806267802	0.003205128205128205	0.8391188868391364	6.6711346918761905	0.0	7.722967645099338	218.82560377666243	159.60091131600143	0.41232178358898014	0.13330618133225944	47860.043514641526	4.93863335600917	0.008154153368202669	3.116383949912039	3.116383949912039	4.11638394991204	7.801664822117
300.9193751700108	198.50930474419408	39.6980196124622	11.01440326199285	4530.846678106219	7433.617641479032	69.67291518758155	30.992951959347312	126.52188386158454	15.524441548842079	5.0112966166933015	42978.760053977894	0.00017806267806267802	0.003205128205128205	0.8297222567904114	6.757222833195579	0.0	7.7622207744210385	220.288065239857	160.0634974308568	0.4111284884576004	0.13265103044693602	47509.6067320841	4.8890331411265935	0.00813611866260226	3.1628715058335897	3.1628715058335897	4.162871505833589	7.840462307817002
301.7327589675069	199.20015279926315	39.98701698887861	11.090842486883183	4284.949757126484	7360.9079283866995	70.86406966420208	31.302010777480366	128.78564341636715	15.602276668338341	5.117126441836649	42875.73518245558	0.00017806267806267802	0.003205128205128205	0.8204224110676033	6.842340192455405	0.0	7.8011383341691705	221.81684973766366	160.49614838697175	0.40994539464125723	0.13200409635729113	47160.68493958206	4.841212522131252	0.008120253249528921	3.208631845300206	3.208631845300206	4.208631845300205	7.878499124996856
302.4915525084964	199.84395957314703	40.28369252130101	11.170129843944347	4052.398089262389	7290.745656372501	72.0581115149564	31.618021792889987	131.02643155739966	15.679033050781305	5.2200370304621035	42760.88872542477	0.00017806267806267802	0.003205128205128205	0.8112413010578636	6.926593826558227	0.0	7.839516525390652	223.40259687888692	160.89976197260447	0.4087786976281242	0.13136866387891208	46813.286814687155	4.795067335537299	0.008106290451291999	3.2537081384926747	3.2537081384926747	4.253708138492675	7.915606295669273
303.19732336444207	200.4415759765283	40.58633578147994	11.251790998568161	3832.4674044591097	7222.976706730761	73.25542892177027	31.940954600438516	133.24669568896996	15.754337350861206	5.320017259625698	42634.958281990395	0.00017806267806267802	0.003205128205128205	0.802198981247503	7.01007575790527	0.0	7.877168675430602	225.03581997136317	161.27517200236278	0.40763407226690973	0.13074768501136796	46467.425686449504	4.750496218657539	0.00809399703697937	3.2981373021674836	3.2981373021674836	4.298137302167484	7.951630808419689
303.8515273845954	200.99385020713945	40.89326003618461	11.33535082912126	3624.4727400457555	7157.451940712063	74.45633223430656	32.27078178184524	135.44849413177295	15.827849254456067	5.417060859316998	42498.64580974263	0.00017806267806267802	0.003205128205128205	0.7933136725303582	7.092863379354663	0.0	7.913924627228034	226.70701658242515	161.62315286414645	0.40651669133226775	0.1301437971802733	46123.118549788385	4.7074010840837035	0.008083168919045347	3.34195005018935	3.34195005018935	4.34195005018935	7.986434890621556
304.45551710696805	201.50162714898624	41.202814118296246	11.42033802126743	3427.7663074518814	7094.027745327347	75.66105483179298	32.60747827265453	137.63350982887093	15.899260156882875	5.511165869107037	42352.6189120581	0.00017806267806267802	0.003205128205128205	0.7846018319261153	7.175019969565546	0.0	7.949630078441436	228.40676042534858	161.9444239930681	0.40543124561538035	0.12955934212629544	45780.38521950997	4.665687478657602	0.008073627428067696	3.3851710190272195	3.3851710190272195	4.3851710190272195	8.019895262629175
