EGFR	ERK1_minus_2_2	EGFR_2	MEK1_minus_2_2	Akt_2	RKIP	Raf_minus_1	GDP	Mitogenesis_br_Differentiation	ERK1_minus_2	Raf_minus_1_2	Akt	RKIP_2	GTP	MEK1_minus_2	Complex_br_(EGFR/../_br_GAP)	Complex(Grb2/../PLC)
5.0	0.0	0.0	0.0	0.0	5.0	5.0	0.5	1.0	5.0	0.0	5.0	0.0	0.0	5.0	0.0	5.0
1.490540737156291	0.03715328868129893	1.4234934362804728	0.04758271142173614	0.7046320812567246	4.06292061641714	4.951573271966459	0.2977537266249689	0.9720814092993572	4.990765302019348	0.04842672803355165	4.295367918743274	0.9370793835828646	0.20224627337503162	4.95241728857827	0.33123619514138075	4.6687638048586235
1.3587500012896148	0.06380624381524037	1.1811451129245423	0.15271953890553952	1.8231551215540729	3.50255249562442	4.927834668540374	0.25036365177686726	0.9991901230271304	4.9370036331576355	0.07216533145963488	3.176844878445923	1.4974475043755837	0.24963634822313316	4.847280461094471	0.6394798864306502	4.360520113569356
1.2303692443115237	0.09921115096507797	0.9667814774296325	0.285662820548169	2.358138471726598	3.155087345462249	4.910428249946879	0.2500001470811813	1.0840344419336108	4.816754407101316	0.08957175005312995	2.641861528273398	1.8449126545377557	0.24999985291881913	4.714337179451845	0.9180339004146064	4.081966099585401
1.1069388514341956	0.14297431099869462	0.7809174787923008	0.4376612604481343	2.482433828071483	2.9352050619705388	4.893818298025722	0.25000000000431855	1.2394194243069363	4.6176062646943725	0.10618170197428758	2.517566171928513	2.0647949380294666	0.24999999999568187	4.56233873955188	1.1656130954906023	3.8343869045094032
0.9900477111193035	0.19413669411894938	0.6232130623919165	0.6046993080911598	2.4986319655710103	2.7943590752823657	4.87687837256155	0.25000000000000044	1.4754357050850695	4.330427600795983	0.12312162743846064	2.5013680344289857	2.2056409247176396	0.24999999999999997	4.395300691908854	1.3817630820484323	3.6182369179515725
0.8811665461806791	0.25192018258793486	0.49235971068139717	0.7833130726583963	2.4999286729631365	2.703460476336203	4.85956946529915	0.2500000000000002	1.7998369101007368	3.948242907311332	0.1404305347008634	2.50007132703686	2.296539523663802	0.2500000000000002	4.216686927341619	1.5670570162282638	3.432942983771742
0.7814636111143501	0.3154386212532781	0.3861213287518733	0.9698836490804464	2.499997355620118	2.6445184395338575	4.842021490916678	0.2500000000000002	2.2182481277591983	3.466313250987525	0.1579785090833322	2.500002644379878	2.3554815604661483	0.2500000000000002	4.030116350919566	1.7231468656909525	3.276853134309054
0.6916561178653802	0.3835718699618867	0.3015472492376095	1.1607602667428114	2.4999999262875776	2.606182477240663	4.82434351503945	0.2500000000000002	2.733972907681786	2.8824552223563265	0.17565648496055952	2.500000073712419	2.3938175227593423	0.2500000000000002	3.8392397332571995	1.8526246918297011	3.147375308170306
0.6119454358342857	0.4547712302676896	0.2353065072698224	1.3524648713282967	2.4999999983755075	2.581200102894476	4.806610859907554	0.2500000000000002	3.3475573945796135	2.1976713751526953	0.19338914009245692	2.5000000016244885	2.4187998971055293	0.2500000000000002	3.647535128671714	1.9587207748130366	3.041279225186972
