H	Htot	A	HOH	AOH	HF	HP	FIHfree	CAD	NAD	CADOH	A for plotting	Values[kdeg_A]	Values[ksyn_A]	Values[KiFH]	Values[KiFA]	Values[kcatFH]
1.0000000000010885	1.0000000000010885	100.0	0.0	0.0	0.9902903468227748	0.9049875621131206	0.01951450809733651	0.7692307692309625	0.7692307692309625	0.0	1.0	0.2	20.0	101.0	1.9902903468227748	500.0
1.0000000000008715	1.0000000000008715	100.0	0.0	0.0	0.9902903468225688	0.9049875621129151	0.01951450809733453	0.7692307692309239	0.7692307692309239	0.0	1.0	0.2	20.0	101.0	1.9902903468225688	500.0
1.0000000000008415	1.0000000000008415	100.0	0.0	0.0	0.9902903468225333	0.9049875621128866	0.01951450809733419	0.7692307692309186	0.7692307692309186	0.0	1.0	0.2	20.0	101.0	1.9902903468225333	500.0
1.0000000000008114	1.0000000000008114	100.0	0.0	0.0	0.9902903468225048	0.9049875621128581	0.019514508097333915	0.7692307692309133	0.7692307692309133	0.0	1.0	0.2	20.0	101.0	1.9902903468225048	500.0
1.0000000000007814	1.0000000000007814	100.0	0.0	0.0	0.9902903468224764	0.9049875621128296	0.01951450809733364	0.7692307692309079	0.7692307692309079	0.0	1.0	0.2	20.0	101.0	1.9902903468224764	500.0
1.0000000000007514	1.0000000000007514	100.0	0.0	0.0	0.9902903468224409	0.9049875621128013	0.0195145080973333	0.7692307692309026	0.7692307692309026	0.0	1.0	0.2	20.0	101.0	1.9902903468224409	500.0
1.0000000000007214	1.0000000000007214	100.0	0.0	0.0	0.9902903468224196	0.9049875621127728	0.019514508097333096	0.7692307692308973	0.7692307692308973	0.0	1.0	0.2	20.0	101.0	1.9902903468224196	500.0
1.0000000000006914	1.0000000000006914	100.0	0.0	0.0	0.9902903468223911	0.9049875621127444	0.019514508097332822	0.769230769230892	0.769230769230892	0.0	1.0	0.2	20.0	101.0	1.9902903468223911	500.0
1.0000000000006615	1.0000000000006615	100.0	0.0	0.0	0.9902903468223556	0.9049875621127159	0.019514508097332482	0.7692307692308866	0.7692307692308866	0.0	1.0	0.2	20.0	101.0	1.9902903468223556	500.0
1.0000000000006315	1.0000000000006315	100.0	0.0	0.0	0.9902903468223272	0.9049875621126876	0.019514508097332208	0.7692307692308813	0.7692307692308813	0.0	1.0	0.2	20.0	101.0	1.9902903468223272	500.0
1.0000000000006013	1.0000000000006013	100.0	0.0	0.0	0.9902903468222988	0.904987562112659	0.019514508097331934	0.769230769230876	0.769230769230876	0.0	1.0	0.2	20.0	101.0	1.9902903468222988	500.0
1.0000000000005713	1.0000000000005713	100.0	0.0	0.0	0.9902903468222704	0.9049875621126307	0.019514508097331663	0.7692307692308706	0.7692307692308706	0.0	1.0	0.2	20.0	101.0	1.9902903468222704	500.0
1.0000000000005413	1.0000000000005413	100.0	0.0	0.0	0.9902903468222348	0.9049875621126021	0.01951450809733132	0.7692307692308653	0.7692307692308653	0.0	1.0	0.2	20.0	101.0	1.9902903468222348	500.0
1.0000000000005114	1.0000000000005114	100.0	0.0	0.0	0.9902903468222064	0.9049875621125738	0.019514508097331046	0.76923076923086	0.76923076923086	0.0	1.0	0.2	20.0	101.0	1.9902903468222064	500.0
1.0000000000004814	1.0000000000004814	100.0	0.0	0.0	0.990290346822178	0.9049875621125453	0.019514508097330772	0.7692307692308546	0.7692307692308546	0.0	1.0	0.2	20.0	101.0	1.990290346822178	500.0
1.0000000000004514	1.0000000000004514	100.0	0.0	0.0	0.9902903468221425	0.904987562112517	0.019514508097330432	0.7692307692308493	0.7692307692308493	0.0	1.0	0.2	20.0	101.0	1.9902903468221425	500.0
1.0000000000004214	1.0000000000004214	100.0	0.0	0.0	0.9902903468221211	0.9049875621124884	0.019514508097330227	0.769230769230844	0.769230769230844	0.0	1.0	0.2	20.0	101.0	1.9902903468221211	500.0
1.0000000000003912	1.0000000000003912	100.0	0.0	0.0	0.9902903468220927	0.9049875621124598	0.019514508097329953	0.7692307692308387	0.7692307692308387	0.0	1.0	0.2	20.0	101.0	1.9902903468220927	500.0
1.0000000000003613	1.0000000000003613	100.0	0.0	0.0	0.9902903468220572	0.9049875621124315	0.01951450809732961	0.7692307692308333	0.7692307692308333	0.0	1.0	0.2	20.0	101.0	1.9902903468220572	500.0
1.0000000000003313	1.0000000000003313	100.0	0.0	0.0	0.9902903468220288	0.9049875621124032	0.01951450809732934	0.769230769230828	0.769230769230828	0.0	1.0	0.2	20.0	101.0	1.9902903468220288	500.0
1.0000000000003013	1.0000000000003013	100.0	0.0	0.0	0.9902903468220003	0.9049875621123746	0.019514508097329065	0.7692307692308227	0.7692307692308227	0.0	1.0	0.2	20.0	101.0	1.9902903468220003	500.0
1.0000000000002713	1.0000000000002713	100.0	0.0	0.0	0.9902903468219648	0.9049875621123463	0.019514508097328725	0.7692307692308173	0.7692307692308173	0.0	1.0	0.2	20.0	101.0	1.9902903468219648	500.0
1.0000000000002414	1.0000000000002414	100.0	0.0	0.0	0.9902903468219435	0.9049875621123178	0.019514508097328517	0.769230769230812	0.769230769230812	0.0	1.0	0.2	20.0	101.0	1.9902903468219435	500.0
1.0000000000002114	1.0000000000002114	100.0	0.0	0.0	0.990290346821908	0.9049875621122895	0.019514508097328177	0.7692307692308067	0.7692307692308067	0.0	1.0	0.2	20.0	101.0	1.990290346821908	500.0
1.0000000000001812	1.0000000000001812	100.0	0.0	0.0	0.9902903468218796	0.9049875621122608	0.019514508097327903	0.7692307692308014	0.7692307692308014	0.0	1.0	0.2	20.0	101.0	1.9902903468218796	500.0
1.0000000000001512	1.0000000000001512	100.0	0.0	0.0	0.9902903468218511	0.9049875621122323	0.019514508097327632	0.769230769230796	0.769230769230796	0.0	1.0	0.2	20.0	101.0	1.9902903468218511	500.0
1.0000000000001212	1.0000000000001212	100.0	0.0	0.0	0.9902903468218227	0.904987562112204	0.019514508097327358	0.7692307692307907	0.7692307692307907	0.0	1.0	0.2	20.0	101.0	1.9902903468218227	500.0
1.0000000000000913	1.0000000000000913	100.0	0.0	0.0	0.9902903468217943	0.9049875621121755	0.019514508097327084	0.7692307692307854	0.7692307692307854	0.0	1.0	0.2	20.0	101.0	1.9902903468217943	500.0
1.0000000000000613	1.0000000000000613	100.0	0.0	0.0	0.9902903468217659	0.9049875621121471	0.01951450809732681	0.76923076923078	0.76923076923078	0.0	1.0	0.2	20.0	101.0	1.9902903468217659	500.0
1.0000000000000313	1.0000000000000313	100.0	0.0	0.0	0.9902903468217303	0.9049875621121188	0.01951450809732647	0.7692307692307747	0.7692307692307747	0.0	1.0	0.2	20.0	101.0	1.9902903468217303	500.0
1.000000000000029	1.000000000000029	100.0	0.0	0.0	0.9902903468217303	0.9049875621121166	0.01951450809732647	0.7692307692307744	0.7692307692307744	0.0	1.0	0.2	20.0	101.0	1.9902903468217303	500.0
1.0000000000000282	1.0000000000000282	100.0	0.0	0.0	0.9902903468217303	0.9049875621121157	0.01951450809732647	0.7692307692307742	0.7692307692307742	0.0	1.0	0.2	20.0	101.0	1.9902903468217303	500.0
1.000000000000027	1.000000000000027	100.0	0.0	0.0	0.9902903468217303	0.9049875621121147	0.01951450809732647	0.769230769230774	0.769230769230774	0.0	1.0	0.2	20.0	101.0	1.9902903468217303	500.0
1.0000000000000262	1.0000000000000262	100.0	0.0	0.0	0.9902903468217303	0.9049875621121138	0.01951450809732647	0.7692307692307738	0.7692307692307738	0.0	1.0	0.2	20.0	101.0	1.9902903468217303	500.0
1.000000000000025	1.000000000000025	100.0	0.0	0.0	0.9902903468217303	0.9049875621121128	0.01951450809732647	0.7692307692307736	0.7692307692307736	0.0	1.0	0.2	20.0	101.0	1.9902903468217303	500.0
1.0000000000000242	1.0000000000000242	100.0	0.0	0.0	0.9902903468217232	0.904987562112112	0.0195145080973264	0.7692307692307735	0.7692307692307735	0.0	1.0	0.2	20.0	101.0	1.9902903468217232	500.0
1.000000000000023	1.000000000000023	100.0	0.0	0.0	0.9902903468217232	0.904987562112111	0.0195145080973264	0.7692307692307733	0.7692307692307733	0.0	1.0	0.2	20.0	101.0	1.9902903468217232	500.0
1.0000000000000222	1.0000000000000222	100.0	0.0	0.0	0.9902903468217232	0.9049875621121101	0.0195145080973264	0.7692307692307732	0.7692307692307732	0.0	1.0	0.2	20.0	101.0	1.9902903468217232	500.0
1.000000000000021	1.000000000000021	100.0	0.0	0.0	0.9902903468217232	0.9049875621121091	0.0195145080973264	0.7692307692307729	0.7692307692307729	0.0	1.0	0.2	20.0	101.0	1.9902903468217232	500.0
1.00000000000002	1.00000000000002	100.0	0.0	0.0	0.9902903468217161	0.9049875621121081	0.01951450809732633	0.7692307692307727	0.7692307692307727	0.0	1.0	0.2	20.0	101.0	1.9902903468217161	500.0
1.000000000000019	1.000000000000019	100.0	0.0	0.0	0.9902903468217161	0.9049875621121072	0.01951450809732633	0.7692307692307726	0.7692307692307726	0.0	1.0	0.2	20.0	101.0	1.9902903468217161	500.0
1.000000000000018	1.000000000000018	100.0	0.0	0.0	0.9902903468217161	0.9049875621121062	0.01951450809732633	0.7692307692307724	0.7692307692307724	0.0	1.0	0.2	20.0	101.0	1.9902903468217161	500.0
1.000000000000017	1.000000000000017	100.0	0.0	0.0	0.9902903468217161	0.9049875621121053	0.01951450809732633	0.7692307692307723	0.7692307692307723	0.0	1.0	0.2	20.0	101.0	1.9902903468217161	500.0
1.000000000000016	1.000000000000016	100.0	0.0	0.0	0.9902903468217161	0.9049875621121043	0.01951450809732633	0.769230769230772	0.769230769230772	0.0	1.0	0.2	20.0	101.0	1.9902903468217161	500.0
1.000000000000015	1.000000000000015	100.0	0.0	0.0	0.990290346821709	0.9049875621121034	0.019514508097326265	0.7692307692307719	0.7692307692307719	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.000000000000014	1.000000000000014	100.0	0.0	0.0	0.990290346821709	0.9049875621121024	0.019514508097326265	0.7692307692307717	0.7692307692307717	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.000000000000013	1.000000000000013	100.0	0.0	0.0	0.990290346821709	0.9049875621121015	0.019514508097326265	0.7692307692307715	0.7692307692307715	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.000000000000012	1.000000000000012	100.0	0.0	0.0	0.990290346821709	0.9049875621121005	0.019514508097326265	0.7692307692307714	0.7692307692307714	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.000000000000011	1.000000000000011	100.0	0.0	0.0	0.990290346821709	0.9049875621120996	0.019514508097326265	0.7692307692307712	0.7692307692307712	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.00000000000001	1.00000000000001	100.0	0.0	0.0	0.990290346821709	0.9049875621120984	0.019514508097326265	0.7692307692307709	0.7692307692307709	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.000000000000009	1.000000000000009	100.0	0.0	0.0	0.990290346821709	0.9049875621120977	0.019514508097326265	0.7692307692307708	0.7692307692307708	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.000000000000008	1.000000000000008	100.0	0.0	0.0	0.990290346821709	0.9049875621120965	0.019514508097326265	0.7692307692307706	0.7692307692307706	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.000000000000007	1.000000000000007	100.0	0.0	0.0	0.990290346821709	0.9049875621120959	0.019514508097326265	0.7692307692307705	0.7692307692307705	0.0	1.0	0.2	20.0	101.0	1.990290346821709	500.0
1.000000000000006	1.000000000000006	100.0	0.0	0.0	0.9902903468217019	0.9049875621120946	0.0195145080973262	0.7692307692307703	0.7692307692307703	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000005	1.000000000000005	100.0	0.0	0.0	0.9902903468217019	0.904987562112094	0.0195145080973262	0.7692307692307702	0.7692307692307702	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000004	1.000000000000004	100.0	0.0	0.0	0.9902903468217019	0.9049875621120927	0.0195145080973262	0.7692307692307699	0.7692307692307699	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.0000000000000029	1.0000000000000029	100.0	0.0	0.0	0.9902903468217019	0.9049875621120917	0.0195145080973262	0.7692307692307697	0.7692307692307697	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000002	1.000000000000002	100.0	0.0	0.0	0.9902903468217019	0.9049875621120909	0.0195145080973262	0.7692307692307696	0.7692307692307696	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
1.000000000000001	1.000000000000001	100.0	0.0	0.0	0.9902903468217019	0.90498756211209	0.0195145080973262	0.7692307692307694	0.7692307692307694	0.0	1.0	0.2	20.0	101.0	1.990290346821702	500.0
