p53	Mdm2	precursor Mdm2
0.0	0.8	0.1
0.05499221028776692	0.3963876978984902	0.054254032308911314
0.44589315126009343	0.24496996639535407	0.21778224201901572
0.8733305509751049	0.3523180706993414	0.630537500953259
0.9469278314529448	0.6329789639044885	1.0064411772657453
0.5493722306180027	0.8647978038028161	1.023596955521195
0.0001698095373706499	0.8410901023716961	0.6207105812113385
0.0007218789588997839	0.6011154957104192	0.27916323363926165
0.10606040691640274	0.3746045884996806	0.15262029284320944
0.47337037561852685	0.2840061628199005	0.2968173452326792
0.821781517739219	0.3978942838922402	0.6536037812675346
0.8445773555596112	0.6416892956415436	0.9519890345881998
0.47618108532708214	0.8231357681409958	0.9287117769692815
0.0002131477594081657	0.7776607588380366	0.560129342924912
0.0018527372147442382	0.5508693900104863	0.25213560199238716
0.15854307226220016	0.3468884090902007	0.16174416533412728
0.543972616138143	0.291831149041793	0.3522328458664893
0.8499308597329984	0.43690488950607853	0.7171020090208428
0.7997706402971815	0.6822536659257857	0.9706921096043268
0.38672352628856144	0.8305560906513523	0.8804495282926678
0.000249361570125993	0.7415214401344515	0.4862791511708553
0.0067667926361555525	0.5081513617645319	0.21958082053286707
0.21844088780979684	0.32294996812329624	0.1752072542439031
0.6148785712992373	0.3041883935441132	0.4122595503253818
0.8715024034476002	0.478946190853318	0.7797894358986508
0.7464666764556508	0.721808456648484	0.9827911073839524
0.29394074076725346	0.8332825543473971	0.8246060288063909
0.00030533665340301466	0.7024894800674423	0.42100872331218187
0.02089313252789811	0.46738334338914306	0.19250556774304758
0.2848356934177431	0.3045658686363165	0.19826552423568122
0.6812694931650702	0.32314650633492387	0.47690905864087946
0.880197893763383	0.5234328888647669	0.8370996806788489
0.6818811723217177	0.7570345204540496	0.9826781354018498
0.20141397566698827	0.8276960357421946	0.7592502756300143
0.0004018431141821152	0.6606306855612458	0.3644442068293141
0.046349445569916325	0.42895362398757425	0.17271173996106595
0.35592454694125325	0.29241349123407107	0.2309569011971513
0.7408764934786274	0.3484664499528537	0.5445323635508437
0.8750465397294639	0.5691590772266304	0.887026400920321
0.6073337565928828	0.7866376987997292	0.969689887135886
0.11196458915675422	0.8135102328583946	0.68582841993593
0.0005947831746256733	0.6173362088669502	0.31550873503205074
0.08291055615921115	0.3936006737276594	0.1613489971736863
0.4297248632164278	0.2869238677404719	0.2726868558473245
0.7918063601724794	0.3795759281184133	0.6132903365266282
0.8558336105621515	0.6148477126297892	0.9279539081244359
0.5246973812742031	0.8096256399075773	0.9438642215501246
0.028409409321416054	0.7909097959070918	0.6062498975112276
0.0011127110416213916	0.5737507172057555	0.27321541163254526
0.12966089801109898	0.3621060189674614	0.15925942040594906
0.5041484796900899	0.28835799644088184	0.3225456581734829
0.8323919988814165	0.41571766795201986	0.6812633906612117
0.8227688137961291	0.6591951387983119	0.958503787864784
0.43613435270025047	0.8251855938320358	0.9056311147426035
0.00022900326533899676	0.7604357043999996	0.5256323945015975
0.003309357748791805	0.5307515123602748	0.2368235817079964
0.18534638593944028	0.33523776307516945	0.16696600046590512
0.5770536077571199	0.2967995939599612	0.3793527020763772
0.8612255124235769	0.4559751284971378	0.7465060144211868
0.7764638277652696	0.7009057672321006	0.9775615619907412
0.34402955021970566	0.8326983955712007	0.8557862021944523
0.00027191602989370934	0.7238674915459453	0.45496885167433176
0.011939728792014102	0.4890369349202005	0.20625021935278298
0.2484556444260875	0.31370850175290116	0.1846641421521332
0.6463008413275494	0.312145444449378	0.4416893097556538
0.8772021685322816	0.49929471957862176	0.807102109404638
0.7179224515323412	0.7387287314782881	0.9843132940339459
0.2509292407928457	0.8317596392213328	0.795475573392856
0.00034297019771693945	0.6833834879444102	0.3938215134216941
0.031252056964381714	0.44926875584842496	0.18236618327958104
0.31726121805139584	0.2981386888082525	0.2122223477166725
0.7098115011683676	0.3341011298677577	0.5079367658166251
0.8795584400836276	0.5445120709720612	0.8612207924459756
0.6485211999210131	0.771494442230125	0.978275905718667
0.15947900904786178	0.8221963452498	0.726172451833956
0.00047268056479910246	0.640700827201221	0.340917847180574
0.06193148486685082	0.41216657153465824	0.16634807571907037
0.3898588313638401	0.2890255108951627	0.24918989678246153
0.7656263239136988	0.36218279538893755	0.5763200286596907
0.8679014896627566	0.5903821804031706	0.9071709744170551
0.5699790402661482	0.7981497568653373	0.9593189012318046
0.07238404765882735	0.8040777884431679	0.6496469144979745
0.000762534703508985	0.597147140864208	0.2951672832167589
0.10334435236014575	0.378501430442109	0.15919020298833222
0.4642116429129771	0.2867174407831536	0.29481118712060544
0.8119626489882147	0.3957249023779649	0.644956303556476
0.842228907914939	0.6356126740285523	0.9434531471173772
0.48431680441963887	0.8177906963222517	0.9276765851065901
0.0002130993286532444	0.7777218828942991	0.5680369744435321
0.0017231514778531833	0.5537374831708722	0.25567202445066817
0.15440147560562556	0.34905433336119407	0.16158797658882545
0.5382001017622172	0.2913946078971536	0.3480468691612073
0.8472683085221113	0.433893742710389	0.7119073714177917
0.8029378864104322	0.678899277563832	0.9688068642719824
0.39380733571747567	0.8296917169923169	0.8839502345162351
0.0002463416636817476	0.7441302773343408	0.49166525533328026
0.006140646281175981	0.5112516353842442	0.22191888633024903
0.21372371053258055	0.32457259278336564	0.17391317757647123
0.6096763863453276	0.30305512335653384	0.40760181309306603
0.8702705181715269	0.47570636016426326	0.7752343993327214
0.750823299601999	0.7189625245662034	0.982252489777957
