SMAC	C3	Casp9(p35-p12)	BIR12	BIR3R	XIAP-p2 fragment	BIR12-Casp3	XIAP-Casp9-Casp3	BIR3R-Casp9	XIAP	Casp9(p35-p10)	BIR12-SMAC	BIR3R-p2frag	XIAP-Casp3	XIAP-Casp9	BIR3R-SMAC	ProCasp3	XIAP-p2frag-Casp3	XIAP-2*SMAC	XIAP-p2frag-2*SMAC	Casp3 Substrate	cytosolic Cytochrome C	SMAC in mitochondrium	ProCasp9	APAF1	Clevage Products	Cytochrome C in mitochondrium	Values[limiting factor for apoptosome formation]	Values[free SMAC per XIAP]	Values[XIAP2*SMAC per XIAP]	Values[normalised Casp-9]	Values[normalised Casp9-P]	Values[normalised Casp-3]	Values[normalised Procasp-3]	Values[percent SMAC release]	Values[percent Apoptosome formation]	Values[XIAP_norm]	Values[XIAP_C3_norm]	Values[XIAP_C9_norm]	Values[XIAP_p2frag_norm]	Values[BIR12_norm]	Values[BIR3R_norm]	Values[BIR12_C3_norm]	Values[BIR3R_C9_norm]	Values[BIR3R_p2frag_norm]
0.03676770363326015	0.004252510710402883	0.002173166056610713	0.002625656734655148	0.0023405384795893943	0.0007133885844495441	0.0024030489668480717	0.008062549416494253	0.00233462492012811	0.005318280626007861	0.0019503748349975212	5.041307237409721e-05	0.00017967313010989355	0.011206361018667087	0.008338983180919787	5.986484591297515e-05	0.09133071056804644	0.0008585029895585868	0.016656094939658004	2.589182835446196e-06	0.911428025900527	9.9015686669582	0.04680882010786115	0.0014733135632205956	3.343473313563218	0.08857197409947441	0.09843133304179406	0.0014733135632205956	0.5836143433850817	0.2643824593596508	0.07243886855369042	0.06501249449991736	0.035437589253357354	0.7610892547337202	0.6285014277153878	0.9508895478926468	0.08441715279377557	0.3058557211930371	0.2603417872605403	0.024950659904890964	0.041677091026272185	0.037151404437926895	0.03814363439441384	0.0370575384147319	0.002851954446188786
0.044673957387442405	0.008651609014552685	0.0024140298556147347	0.00293402473991961	0.003910771539116274	0.0006329698614302725	0.005619578048161427	0.00864330470823239	0.0038203557769074447	0.002762842803411146	0.0034175062505596254	9.37356782407664e-05	0.0005483740057021246	0.014233837038007279	0.004386811745333441	0.00010490128135087685	0.07844098867200015	0.0018201681582523872	0.014205275582556427	3.3982540248030573e-06	0.8465341203183071	9.937992145737603	0.042395856067963845	0.0010899650694633058	3.343089965069461	0.15346587968169437	0.062007854262394226	0.0010899650694633056	0.709110434721308	0.22548056480248296	0.0804676618538245	0.11391687501865418	0.07209674178793904	0.6536749056000012	0.6635249518415568	0.9636678310178898	0.04385464767319279	0.3631292340672963	0.2068272452946957	0.03893869872512158	0.04657182126856523	0.062075738716131326	0.08919965155811789	0.060640567887419755	0.008704349296859119
0.05516529017389734	0.018122037555462427	0.002330684290540481	0.0026876152991785374	0.006938889511159097	0.00035218469986364405	0.012333757994389388	0.00666320692519276	0.005890863499615181	0.0012086473413533767	0.006131654407164156	0.00016818472914569533	0.0017472612358069735	0.016167785991514846	0.0015088367852296681	0.0001656927478828173	0.060153901384363974	0.0031459671230532433	0.01031529736272707	2.89268001467471e-06	0.7255778900237574	9.960937499573241	0.038398930107481855	0.0008063618514602395	3.342806361851458	0.2744221099762436	0.03906250042675266	0.0008063618514602395	0.875639526569799	0.16373487877344553	0.07768947635134936	0.2043884802388052	0.15101697962885355	0.5012825115363664	0.6952465864485566	0.973121271617992	0.01918487843418058	0.36239671296361275	0.12971497953051472	0.05552621941137917	0.04266056030442123	0.1101411033517317	0.19577393641887914	0.09350576983516161	0.02773430533026942
0.06592934029151667	0.03347834120597559	0.0015446015821928552	0.0022483710755413647	0.01224495199757829	0.0001412315149541816	0.022852058465002188	0.002947918087456263	0.007231013723705691	0.0005371960049128717	0.010392704794986746	0.0002630377292051518	0.004875920269182333	0.014765419655663657	0.00032639108820714275	0.0002013045806538501	0.03802314555940077	0.0037091004014615583	0.006214629876911423	1.6589590833402288e-06	0.5345535251754155	9.975392166723678	0.034778819680762414	0.0005965507094718119	3.34259655070947	0.4654464748245859	0.024607833276313797	0.0005965507094718119	1.046497464944709	0.0986449186811337	0.05148671940642851	0.3464234931662249	0.2789861767164632	0.31685954632833974	0.7239776215812507	0.9801149763509396	0.008526920712902727	0.2811640911606336	0.05197316151846676	0.061116379625646665	0.035688429770497854	0.1943643174218776	0.36273108674606647	0.11477799561437604	0.07739555982829101
0.07419213784048123	0.04865748465135783	0.0006242623967599609	0.002056419472719806	0.019005352798179817	5.917525204095962e-05	0.033976297697845284	0.000674131330511544	0.006021326506926321	0.0002662210304607792	0.015048528509730597	0.00034843325248075255	0.009703779200360233	0.010207562633614572	4.836725289001387e-05	0.00018083063191766353	0.01878634061845181	0.0028169247235474136	0.0033215692080343193	8.804725772302466e-07	0.3251298365638055	9.984498036429962	0.031500000000034056	0.0004413313307512375	3.3424413313307517	0.6748701634361957	0.015501963570029097	0.0004413313307512374	1.1776529815949401	0.0527233207624495	0.020808746558665363	0.5016176169910198	0.4054790387613152	0.15655283848709842	0.7499999999997298	0.9852889556416254	0.004225730642234591	0.1727253010178748	0.011468231482564411	0.045652380564894804	0.03264157893206041	0.3016722666377748	0.5393063126642108	0.09557661122105271	0.15402824127555922
0.07968942773830245	0.05761477194151459	0.0002139963684295663	0.002054933505960831	0.024520261852271116	2.6006219493715905e-05	0.042009102877165375	0.00010322635702493416	0.0035973143998094	0.00015053896870592806	0.018470633540636914	0.0004102281069882082	0.013776450327329201	0.005758017400962971	6.8266935632967375e-06	0.00013869414248390686	0.007592049200962648	0.0015684519515091883	0.0017361071835958113	4.465278390729408e-07	0.17066778678299324	9.99023437489028	0.028530295424344262	0.0003264992236382842	3.3423264992236383	0.8293322132170079	0.0097656251097141	0.0003264992236382842	1.2649115514016263	0.027557256882473194	0.007133212280985544	0.6156877846878972	0.48012309951262155	0.06326707667468873	0.7735690839337758	0.9891166925453905	0.0023895074397766356	0.09303561520615722	0.0017468738188608079	0.025308859857188955	0.03261799215810843	0.389210505591605	0.6668111567804028	0.057100228568403175	0.2186738147195111
0.08337644795891441	0.06105318418458613	9.087591334460261e-05	0.002131566474760671	0.027578821634434196	1.173615300292377e-05	0.04653465437098245	1.828127994237258e-05	0.0018531070127828365	0.00010094049427290407	0.020382081145477977	0.0004517667871374936	0.01595914698905188	0.0030837093303006215	1.3790224905400762e-06	0.00010721531735664126	0.0028472271768666727	0.0007643603270109063	0.0009475768087320649	2.2061052557277873e-07	0.08340844784948871	9.993848041677921	0.025840563714269415	0.00024154583101036904	3.34224154583101	0.9165915521505122	0.006151958322074263	0.00024154583101036904	1.3234356818875304	0.015040901725905793	0.003029197111486754	0.6794027048492659	0.5087765348715511	0.023726893140555608	0.7949161609978618	0.9919484722996543	0.001602230067823874	0.049237946194333235	0.00031206829258591517	0.01231899174625127	0.033834388488264616	0.43775907356244753	0.7386453074759117	0.02941439702829899	0.2533197934770139
0.08601104853194348	0.061855224840203754	4.5739840785867575e-05	0.002224292416553191	0.028889729858093086	5.390281713524617e-06	0.04886935515553757	4.547658160552988e-06	0.0009250045231898154	7.950790641508776e-05	0.02130316419146571	0.00048018592438400776	0.016776922421832877	0.001767269879087884	3.965778786772908e-07	8.98940668493177e-05	0.0011731677052788927	0.00035775233326741803	0.000568566444899401	1.0783359951248102e-07	0.039836073635666255	9.996124509104504	0.02340441005393382	0.00017869686741948568	3.342178696867419	0.9601639263643348	0.00387549089548927	0.00017869686741948568	1.3652547386022775	0.009024864204752398	0.001524661359528919	0.7101054730488571	0.5154602070016979	0.009776397543990773	0.8142507138576681	0.9940434377526838	0.0012620302605569483	0.02812408789283233	7.847993713063936e-05	0.005764168491760994	0.035306228834177625	0.45856714060465215	0.775704050087898	0.014682611479203416	0.26630035590210915
0.08801749345669835	0.06172149194801275	2.5137151076121668e-05	0.0023105570494447217	0.029302388212757827	2.50263215116493e-06	0.050108241241598954	1.4905256704655326e-06	0.0004672333869016888	7.007859540090687e-05	0.021702270708921164	0.0005008573742417623	0.01687621260072025	0.0011586032075465388	1.4791483233254673e-07	8.145626179445551e-05	0.0006319783529499965	0.00016603940826647208	0.0003909060657174663	5.2429896842498416e-08	0.018969417749695332	9.997558593717613	0.021197928033986686	0.0001322008758935492	3.342132200875893	0.9810305822503051	0.0024414062823833443	0.0001322008758935492	1.3971030707412435	0.0062048581859915275	0.0008379050358707223	0.7234090236307054	0.5143457662334396	0.005266486274583305	0.8317624759207406	0.9955933041368817	0.0011123586571572517	0.01841418624153975	2.6006992107906022e-05	0.002675270482819635	0.03667550872134479	0.4651172732183782	0.7953689085968086	0.007416402966693473	0.267876390487623
0.08964521636456863	0.06133640667219539	1.4753334720351087e-05	0.002384399420305789	0.02940969724064608	1.1710194764229748e-06	0.05083693829686714	6.166271093477563e-07	0.00024310582391555346	2.0928677928957407e-05	0.021843640213332773	0.0005169087831419426	0.01669783859859222	0.0008492664244714855	6.310130531514792e-08	7.75929957398479e-05	0.0004061124714964848	7.720605576132301e-05	0.00029908057071545977	2.5445709494249844e-08	0.009065897603706973	9.998462010414388	0.019199465053912793	9.780289851030206e-05	3.34209780289851	0.9909341023962931	0.001537989585614464	9.780289851030206e-05	1.4229399422947397	0.004747310646277138	0.0004917778240117029	0.7281213404444258	0.511136722268295	0.0033842705958040398	0.8476232932229144	0.9967399033829899	0.0003322012369675779	0.013490207167949735	1.078933991528419e-05	0.0012440805593293012	0.037847609846123634	0.46682059112136637	0.8069355285217006	0.003858822601834182	0.2650450571205114
0.09122373025729613	0.06116613797860156	9.045253340789911e-06	0.0024250317606789727	0.0298281635104022	5.462599163680634e-07	0.05112120933520796	1.8819441135443856e-07	0.00013162252365875372	5.969683938860001e-06	0.021858853869475378	0.0005268654752396083	0.01677416198787016	0.0004036595097724043	1.8118526881239558e-08	7.142205942292458e-05	0.00012276994843547613	3.596300166025166e-05	0.00014764128285283008	1.2295537990819392e-08	0.004346210843149543	9.99903112727324	0.01738940984053681	7.235509515854193e-05	3.342072355095157	0.9956537891568508	0.0009688727267638717	7.235509515854193e-05	1.4479957183697798	0.002343512426235398	0.00030150844469299697	0.728628462315846	0.5097178164883464	0.0010230829036289675	0.8619888107893904	0.9975881634947152	9.475688791841269e-05	0.006410281018789821	3.274808543423462e-06	0.0005795120885177734	0.03849256762982496	0.473462912863527	0.811447767225523	0.002089246407281805	0.26625653949000255
0.09247310200096905	0.06087355728313772	5.825055832234756e-06	0.0024553982761806406	0.02992943018093537	2.5571669702091896e-07	0.05107814429571601	5.5642083170799555e-08	7.452942389217306e-05	2.8408175815672386e-06	0.021810852307031718	0.0005332347489390474	0.01676880190675651	0.00019128551155004556	5.625953439369319e-09	6.831018378706033e-05	3.7172210836319014e-05	1.676738762539702e-05	7.225932171560225e-05	5.9087645204745536e-09	0.002089680892638945	9.999389648427275	0.01575000000016058	5.3528677328308613e-05	3.3420535286773263	0.9979103191073614	0.0006103515727268429	5.352867732830861e-05	1.4678270158883973	0.001146973360565115	0.00019416852774115851	0.7270284102343906	0.5072796440261477	0.0003097684236359917	0.8749999999987256	0.998215710755723	4.509234256455934e-05	0.0030371611687812117	9.72508517621728e-07	0.00027020800511774507	0.03897457581239112	0.47507032033230745	0.8107641951700955	0.0011830067284471914	0.2661714588374049
0.09348557903351236	0.06055306340553143	3.916367822973991e-06	0.002477832956464418	0.02988215626237201	1.2011085009504913e-07	0.05088460123750857	1.7363324366867094e-08	4.433810231259874e-05	1.3593686674076255e-06	0.021730278085274106	0.0005373789446624749	0.016722537008524507	9.10917643763745e-05	1.8312125969902402e-09	6.686393085091164e-05	1.129930729940949e-05	7.837644117355396e-06	3.536358969170397e-05	2.8394469666919766e-09	0.0010084781290384595	9.999615502600863	0.014265147712308593	3.9600795091625046e-05	3.3420396007950894	0.9989915218709624	0.0003844973991368922	3.9600795091625046e-05	1.4838980798970216	0.0005613268205032376	0.00013054559409913304	0.7243426028424702	0.504608861712762	9.416089416174574e-05	0.8867845419658048	0.9986799734969458	2.1577280435041674e-05	0.001446176630170498	3.0467518990249737e-07	0.00012631357091191184	0.03933068184864156	0.47431994067257155	0.8076920831350567	0.0007037794017872816	0.2654370953734049
0.09431604507207417	0.06022917787831602	2.7192702561419175e-06	0.0024948322125064866	0.029766064057596103	5.661360075276235e-08	0.0506227835028982	5.6587328219879716e-09	2.7707802560732763e-05	6.53761804592071e-07	0.02163244101034992	0.000540034340973538	0.016655317994578662	4.3590803688555296e-05	6.180509965638659e-10	6.618849028311159e-05	3.4522738524627082e-06	3.675290024848389e-06	1.732137584172537e-05	1.3614573424472888e-09	0.0004885808109488055	9.999757781813372	0.012920281857273048	2.9296875078830323e-05	3.3420292968750775	0.9995114191890516	0.0002422181866285026	2.9296875078830323e-05	1.4970800805091138	0.00027494247367818047	9.064234187139724e-05	0.721081367011664	0.5019098156526335	2.8768948770522568e-05	0.8974580804978329	0.9990234374973723	1.0377171501461443e-05	0.0006920073400218617	9.96314891833625e-08	5.923656548573256e-05	0.03960051130962677	0.4724772072634302	0.8035362460777491	0.000439806389852901	0.264370126898074
0.0949977958638815	0.059906504299637287	1.932279072424198e-06	0.0025080565917417652	0.02961860145134719	2.6778052565592877e-08	0.05033099390263051	1.9055785771395592e-09	1.810381414938536e-05	3.1592287071449153e-07	0.0215251548663682	0.0005416123959466331	0.016577043270449846	2.0958644042851895e-05	2.1430864848059757e-10	6.58484961710197e-05	1.060830467026991e-06	1.7294066449516543e-06	8.496207992670526e-06	6.542634034802746e-10	0.00023762471107175028	9.999847412101937	0.01170220502710031	2.1673981226007378e-05	3.342021673981223	0.9997623752889288	0.0001525878980686401	2.1673981226007378e-05	1.5079015216489127	0.00013486044432810357	6.440930241413994e-05	0.7175051622122732	0.499220869163644	8.840253891891592e-06	0.9071253569277753	0.9992775339591331	5.014648741499865e-06	0.00033270713684807986	3.3649003581272333e-08	2.787594757963884e-05	0.03981042209113913	0.47013653097376484	0.7989046651211191	0.0002873621293553231	0.2631276709595214
0.095552901939401	0.059585168546187915	1.3953727453444073e-06	0.0025185129458099955	0.029457320599455723	1.2713118028953122e-08	0.05002711610881011	6.576221973506813e-10	1.227533177273027e-05	1.5337605158679487e-07	0.021412543528363272	0.0005423535610175901	0.016492752126793325	1.0123371055634562e-05	7.580400805445993e-11	6.563567204715812e-05	3.27957965340511e-07	8.166913160504074e-07	4.175018813071767e-06	3.1373156440014837e-10	0.00011601775699367542	9.999903875652349	0.010598964016822586	1.6034524414512127e-05	3.3420160345244114	0.999883982243007	9.612434765715941e-05	1.6034524414512127e-05	1.5167127291968412	6.627013989002804e-05	4.651242484481357e-05	0.7137514509454425	0.49654307121823266	2.7329830445042584e-06	0.9158812379617255	0.9994655158528496	2.4345405013776962e-06	0.00016069886790209383	1.1641685800081603e-08	1.3165149747291436e-05	0.039976395965238026	0.46757651745167816	0.7940812080763509	0.00019484653607508367	0.2617897162983068
0.09599739263218003	0.05926467300172253	1.0187847008156274e-06	0.00252680883826669	0.029290415307095457	6.057711778201707e-09	0.04971948746423849	2.3116962624320172e-10	8.566338465556086e-06	7.480094019961678e-08	0.021296876649822518	0.0005424090659521175	0.016405101879504794	4.911766887097075e-06	2.720897549372937e-11	6.545243142699375e-05	1.0202897534015159e-07	3.870868793597194e-07	2.055941755606227e-06	1.509964619328411e-10	5.686308651085869e-05	9.999939445449924	0.009599732526769817	1.186242498901696e-05	3.3420118624249864	0.9999431369134898	6.055455008305052e-05	1.186242498901696e-05	1.5237681370187304	3.2633996120733754e-05	3.395949002718758e-05	0.7098958883274173	0.4938722750143544	8.5024146116793e-07	0.923811646612938	0.9996045858336995	1.1873165111050282e-06	7.796822312259235e-05	4.101247646617954e-09	6.240390335522557e-06	0.040108076797883974	0.4649272270967532	0.7891982137180712	0.00013597362643739816	0.2603984425318221
0.09634385141957198	0.05894467448577368	7.493371721695542e-07	0.0025333274825777513	0.02912167803603605	2.8996589786938337e-09	0.04941195991429841	8.241987046766544e-11	6.106053923326723e-06	3.6643541704537246e-08	0.021179463910578424	0.0005418828263008121	0.01631555532403792	2.3936912754753467e-06	9.874613048904759e-12	6.525474529853772e-05	3.1946971821145326e-08	1.8414952618066323e-07	1.0148009740532838e-06	7.05591180656425e-11	2.7977360974265497e-05	9.999961853012486	0.008694704920313859	8.775884152715187e-06	3.3420087758841497	0.9999720226390263	3.814698752037017e-05	8.775884152715187e-06	1.5292674828503487	1.610795196909974e-05	2.497790573898514e-05	0.7059821303526141	0.49120562071478063	2.6622476517621105e-07	0.9309944053943344	0.9997074705282428	5.816435191196387e-07	3.799640786263197e-05	1.4649918018503206e-09	2.9690346850691596e-06	0.04021154734250399	0.46224885771485796	0.7843168240364827	9.69214908464559e-05	0.2589770686355225
0.09660273075433665	0.05862503551833209	5.53862507505371e-07	0.0025383287711918537	0.028952834844853566	1.388062595254197e-09	0.04910627093123434	2.971337582897232e-11	4.418226114739018e-06	1.803011434368223e-08	0.02106109878434981	0.0005408526019670287	0.01622495743697552	1.171618659940988e-06	3.6140956994629603e-12	6.502432069430123e-05	1.0067119177015859e-08	8.793332285414534e-08	5.021633493265776e-07	3.892260950774634e-11	1.3818107226260743e-05	9.999975968901541	0.007874999999935949	6.492444950227139e-06	3.342006492444947	0.9999861818927742	2.4031098466078008e-05	6.492444950227139e-06	1.5333766786402643	7.970846814707582e-06	1.846208358351237e-05	0.7020366261449937	0.48854196265276745	8.389265980846548e-08	0.9375000000005084	0.9997835851683258	2.8619229116955916e-07	1.8597593227251063e-05	5.290074845783378e-10	1.417799769038088e-06	0.04029093287606116	0.45956880706116765	0.7794646179561007	7.013057324982567e-05	0.25753900693611936
0.09678303596409307	0.05830575197907	4.1071095213277704e-07	0.0025420037013829814	0.02878464644779533	6.70290084929592e-10	0.04880316071372246	1.0809578256784689e-11	3.2302687712843465e-06	8.910019780670073e-09	0.020942284517214887	0.0005393806911332803	0.016133821001619867	5.759196465951283e-07	1.3317808352847084e-12	6.475509813386601e-05	3.1920361560031596e-09	4.214704974876426e-08	2.4914990335400815e-07	1.700059345571276e-11	6.850891960199161e-06	9.999984861383792	0.007132573850739231	4.803143708135222e-06	3.3420048031437046	0.9999931491080399	1.5138616215008399e-05	4.8031437081352216e-06	1.5362386660967153	3.954760370698541e-06	1.3690365071092569e-05	0.6980761505738295	0.48588126649225	2.660030130002633e-08	0.9433922710258791	0.9998398952097288	1.4142888540746146e-07	9.141753272593415e-06	1.9271998558840313e-10	6.796403148205373e-07	0.04034926510131716	0.45689914996500525	0.7746533446622613	5.127410748070391e-05	0.256092396851109
