PIP2_M	G_M	GGDP_M	PIP_M	GGTP_M	GGTPgS_M	GGDPAIF4_M	GGTPMg_M	KCNQsites_M	GGDPbS_M	PI_M	GGTPgSMg_M	ATP_C	GDP_C	GGDPAIF4Mg_M	PIP2xKCNQ_M	GDPbS_C	GTPgS_C	IP3_C	AIF4_C	GTP_C	Values[MgSat20]	Values[ATPSat300]	Values[MgSat10]	Values[OxoSat]	Values[Gactive]	Values[ATPSat1000]	Values[I_KCNQ]	Values[fGactive]
5000.0	0.065	200.0	1150.0	0.048	0.0	0.0	0.1	6.7	0.0	200000.0	0.0	3000.0	0.0	0.0	33.3	0.0	0.0	0.48	0.0	95.53907412953698	0.9905660377358491	0.909104681108923	0.9962085308056874	1.2499984375019533e-06	0.1	0.7500312460942382	0.9561879731777563	0.0005
5002.210921431924	0.0047136696318135	200.04846708893936	1128.002967021019	0.03193404865404415	0.0	0.0	0.12788519277474122	6.672888720867937	0.0	199985.11318884377	0.0	2999.92371184761	0.0001994888473086635	0.0	33.327111279132076	0.0	0.0	0.38505192263364413	0.0	95.57609404789562	0.9905660377358491	0.90910258009507	0.9962085308056874	1.2499984375019533e-06	0.12788519277474122	0.7500264791855894	0.9575896986292067	0.0006394259638737061
5005.57828342277	0.0047118500063247064	200.06213438193186	1107.176924642628	0.03177611923936179	0.0	0.0	0.11437764882239511	6.664365492245331	0.0	199970.22757965614	0.0	2999.848580063188	0.0003990105067536752	0.0	33.33563450775468	0.0	0.0	0.31276656359100313	0.0	95.61280674878527	0.9905660377358491	0.9091005108332356	0.9962085308056874	1.2499984375019533e-06	0.11437764882239511	0.7500217843555513	0.9580305608268279	0.0005718882441119755
5008.577225744988	0.004710111811646127	200.06441777013163	1087.4631087596892	0.031776354328386165	0.0	0.0	0.11209576372832226	6.659678224271069	0.0	199955.3431709417	0.0	2999.7745430091113	0.0005985385170502747	0.0	33.340321775728945	0.0	0.0	0.258659318878172	0.0	95.64921478171381	0.9905660377358491	0.9090984716300398	0.9962085308056874	0.5555558024689986	0.11209576372832226	0.7500171577604337	0.9582730472071841	0.0005604788186416113
3816.7045659008545	1.117994734025558	170.2546627524397	1066.7960604212874	7.628340628581763	0.0	0.0	21.212001884952933	7.168854334691304	0.0	199940.45996127342	0.0	2999.7015687131	0.05087054444998607	0.0	32.83114566530875	0.0	0.0	1.2964137654104109	0.0	95.68532067503148	0.9905660377358491	0.9090964616088636	0.9962085308056874	0.5555558024689986	21.212001884952933	0.7500125974097578	0.9320914515603228	0.10606000942476466
2174.400087136698	1.09110790290878	166.44565559316572	1039.1999670607818	7.378267509714532	0.0	0.0	25.29796899421085	9.258045205520533	0.0	199925.57794912523	0.0	2999.6298908387084	0.09746727889901965	0.0	30.74195479447954	0.0	0.0	2.3967271526847744	0.0	95.72112693610647	0.9905660377358491	0.9090944872100907	0.9962085308056874	0.5555558024689986	25.29796899421085	0.7500081179138085	0.8280571659366047	0.12648984497105425
1209.6203738673526	1.0877959419833791	166.02847547284824	1006.8285776569151	7.348248948190578	0.0	0.0	25.748479636977738	12.243983796943711	0.0	199910.69713256633	0.0	2999.5598485956384	0.143637333186325	0.0	27.756016203056358	0.0	0.0	2.6349908807723508	0.0	95.75663605149913	0.9905660377358491	0.9090925577826515	0.9962085308056874	0.5555558024689986	25.748479636977738	0.7500037404812617	0.6889480810147804	0.1287423981848887
688.1935277619109	1.0870773376659368	165.983224059729	972.6922147989688	7.344955232082972	0.0	0.0	25.797743370522046	15.598137616138148	0.0	199895.8175093474	0.0	2999.491612137837	0.18976066727862828	0.0	24.40186238386193	0.0	0.0	2.4370489661996793	0.0	95.79185048713448	0.9905660377358491	0.9090906780197388	0.9962085308056874	0.5555558024689986	25.797743370522046	0.7499994757575155	0.5463928517267106	0.12898871685261024
408.1938289429047	1.086645700781317	165.9786681172541	938.4870132347529	7.344591162212524	0.0	0.0	25.80309501975197	18.984204558248024	0.0	199880.93907709402	0.0	2999.4252260171875	0.2358788607602859	0.0	21.015795441752054	0.0	0.0	2.0860333195718628	0.0	95.82677268847361	0.9905660377358491	0.9090888491548997	0.9962085308056874	1.2499984375019533e-06	25.80309501975197	0.7499953265387108	0.41756698636328954	0.12901547509875985
323.95433141694775	0.004580773584141875	193.83822214507416	905.192230987061	0.04628608780534592	0.0	0.0	6.323910993536334	22.055714876878874	0.0	199866.06183342313	0.0	2999.3606663644605	0.2360615310764446	0.0	17.944285123121205	0.0	0.0	1.655773877632635	0.0	95.86140508068341	0.9905660377358491	0.9090870705366728	0.9962085308056874	1.2499984375019533e-06	6.323910993536334	0.7499912913444265	0.31420330353128634	0.03161955496768167
347.71819900185506	0.0046724717836464	199.02904232297698	873.5799796150268	0.03156540401579616	0.0	0.0	1.1477198012234158	24.305174964155768	0.0	199851.185776013	0.0	2999.2978609294355	0.23625816991065723	0.0	15.694825035844309	0.0	0.0	1.2460963437593076	0.0	95.89575006880506	0.9905660377358491	0.9090853401803526	0.9962085308056874	1.2499984375019533e-06	1.1477198012234158	0.7499873656696168	0.24689103371812057	0.005738599006117079
387.3189003453491	0.004692025103435703	199.8927422059811	843.7978826817343	0.031736047544371745	0.0	0.0	0.2838297213709964	25.731783924995884	0.0	199836.31090265076	0.0	2999.2367129099216	0.2364572159182311	0.0	14.268216075004167	0.0	0.0	0.9276496893517013	0.0	95.92981003792096	0.9905660377358491	0.9090836554243019	0.9962085308056874	1.2499984375019533e-06	0.2838297213709964	0.7499835434736724	0.20797401507023344	0.001419148606854982
427.67008764920985	0.00469390777698872	200.03628172150843	815.7788931314167	0.0317692774861695	0.0	0.0	0.14025509322835897	26.521330164209374	0.0	199821.43721124512	0.0	2999.1771250566094	0.23665666213421888	0.0	13.478669835790688	0.0	0.0	0.6893788704846773	0.0	95.96358735332043	0.9905660377358491	0.9090820135940262	0.9962085308056874	1.2499984375019533e-06	0.14025509322835897	0.749979818687028	0.18771903805493415	0.0007012754661417949
466.2800078363829	0.004692856582597753	200.06013762360598	789.4258716557542	0.03177480712380457	0.0	0.0	0.1163947126874392	26.854399530722006	0.0	199806.56469982327	0.0	2999.1190048237895	0.23685617486016178	0.0	13.145600469278062	0.0	0.0	0.5127323582426021	0.0	95.99708436066396	0.9905660377358491	0.9090804121441225	0.9962085308056874	1.2499984375019533e-06	0.1163947126874392	0.7499761855331876	0.17945205181502946	0.000581973563437196
502.88660021616147	0.004691329446267174	200.0641035622375	764.6416776486909	0.03177572526126523	0.0	0.0	0.11242938305482386	26.8747828198487	0.0	199791.69336652392	0.0	2999.0622649552356	0.23705569863923356	0.0	13.12521718015135	0.0	0.0	0.3821077771862088	0.0	96.03030338614609	0.9905660377358491	0.9090788486744711	0.9962085308056874	1.2499984375019533e-06	0.11242938305482386	0.7499726385654375	0.17895150431703025	0.0005621469152741193
537.6069909702574	0.004689737510116446	200.06476404182933	741.3342205510829	0.031775874548287626	0.0	0.0	0.11177034611227699	26.689851542540136	0.0	199776.8232095916	0.0	2999.006823307889	0.23725522425515874	0.0	13.310148457459919	0.0	0.0	0.28561067541264235	0.0	96.06324673665691	0.9905660377358491	0.909077320925423	0.9962085308056874	1.2499984375019533e-06	0.11177034611227699	0.7499691726559111	0.183515552546154	0.0005588517305613849
570.5993748040545	0.0046881454879699365	200.06487516557306	719.4169724059958	0.031775897644940286	0.0	0.0	0.11166079129404215	26.377074441880655	0.0	199761.95422736954	0.0	2998.9526025549944	0.2374547501763075	0.0	13.6229255581194	0.0	0.0	0.2143750012071159	0.0	96.09591669994234	0.9905660377358491	0.9090758267696619	0.9962085308056874	1.2499984375019533e-06	0.11166079129404215	0.7499657829771095	0.1913508284240073	0.0005583039564702108
602.0067037237222	0.004686565485822719	200.0648950142859	698.808698675795	0.031775899643064286	0.0	0.0	0.11164252058520957	25.9908509476475	0.0	199747.0864182945	0.0	2998.8995298959617	0.23765427614809495	0.0	14.009149052352548	0.0	0.0	0.1618277571616455	0.0	96.12831554476297	0.9905660377358491	0.9090743642042466	0.9962085308056874	1.2499984375019533e-06	0.11164252058520957	0.7499624649838338	0.2012263350671819	0.0005582126029260478
631.9514731723785	0.004684999322457402	200.06489958441327	679.4330866347977	0.03177589806479312	0.0	0.0	0.11163951819946412	25.568349710472777	0.0	199732.2197808912	0.0	2998.8475367810624	0.23785380212826643	0.0	14.431650289527274	0.0	0.0	0.12310422780288631	0.0	96.1604455210516	0.9905660377358491	0.9090729313430593	0.9962085308056874	1.2499984375019533e-06	0.11163951819946412	0.7499592143960397	0.21228164781213946	0.0005581975909973206
660.5388331291442	0.004683446597162239	200.06490162623246	661.2183905071741	0.03177589654204885	0.0	0.0	0.11163903062831848	25.13422498075521	0.0	199717.35431376702	0.0	2998.7965586525047	0.23805332810971414	0.0	14.865775019244834	0.0	0.0	0.09460392556022675	0.0	96.19230886006947	0.9905660377358491	0.9090715264097006	0.9962085308056874	1.2499984375019533e-06	0.11163903062831848	0.7499560271827072	0.22391400455486976	0.0005581951531415924
687.8602508408883	0.004681914102422948	200.0649032707016	644.0971174247837	0.031775887522903966	0.0	0.0	0.11163892767304567	24.704236748984258	0.0	199702.4900156074	0.0	2998.7465347077227	0.2382528540912319	0.0	15.295763251015787	0.0	0.0	0.07366224104203191	0.0	96.22390777456131	0.9905660377358491	0.9090701477309949	0.9962085308056874	1.2499984375019533e-06	0.11163892767304567	0.7499528995470935	0.23570659377708875	0.0005581946383652283
713.9965072215153	0.004680384160357221	200.06490482083845	628.0057456442751	0.031775891625515466	0.0	0.0	0.11163890337565936	24.28795475871294	0.0	199687.62688517105	0.0	2998.6974076781426	0.23845238007262942	0.0	15.712045241287111	0.0	0.0	0.05830800975870868	0.0	96.25524445890883	0.9905660377358491	0.9090687937309185	0.9962085308056874	1.2499984375019533e-06	0.11163890337565936	0.749949827912951	0.24737884317858788	0.0005581945168782968
739.0199923664965	0.004678873282571587	200.06490634423236	612.8844690408733	0.031775889381841366	0.0	0.0	0.11163889310320727	23.890751552487764	0.0	199672.76492128588	0.0	2998.6491236214597	0.23865190605384753	0.0	16.109248447512286	0.0	0.0	0.04708272549073814	0.0	96.2863210892833	0.9905660377358491	0.9090674629248976	0.9962085308056874	1.2499984375019533e-06	0.11163889310320727	0.7499468089115812	0.2587492858166646	0.0005581944655160363
762.9964022875614	0.004677375915692554	200.06490785191062	598.6769653120367	0.03177588714458172	0.0	0.0	0.11163888502909461	23.515221762898328	0.0	199657.9041228448	0.0	2998.601631727586	0.23885143203485878	0.0	16.48477823710172	0.0	0.0	0.03890735967023752	0.0	96.31713982379652	0.9905660377358491	0.9090661539144813	0.9962085308056874	1.2499984375019533e-06	0.11163888502909461	0.7499438393697421	0.26970764257442176	0.000558194425145473
785.9859846883998	0.004675892604150076	200.06490934577752	585.3301833499074	0.03177588412697091	0.0	0.0	0.11163887749134695	23.162177769111764	0.0	199643.0444888023	0.0	2998.5548841365235	0.23905095801564089	0.0	16.837822230888285	0.0	0.0	0.032983712542137326	0.0	96.34770280265077	0.9905660377358491	0.9090648653823411	0.9962085308056874	1.2499984375019533e-06	0.11163887749134695	0.7499409162982967	0.28019366546393826	0.0005581943874567347
808.0444506122216	0.004674420790947047	200.06491082627872	572.7941467896989	0.031775883161686155	0.0	0.0	0.1116388697686175	22.83133373550439	0.0	199628.18601817053	0.0	2998.508835767096	0.23925048399617255	0.0	17.16866626449566	0.0	0.0	0.028721344301997867	0.0	96.37801214828743	0.9905660377358491	0.9090635960875676	0.9962085308056874	1.2499984375019533e-06	0.1116388697686175	0.7499380368815368	0.2901813267884958	0.0005581943488430875
829.2236413596755	0.004672963306479066	200.06491229356752	561.0217719771897	0.031775880807321924	0.0	0.0	0.11163886231864205	22.5217642441511	0.0	199613.32871001595	0.0	2998.4634441561557	0.23945000997643287	0.0	17.47823575584895	0.0	0.0	0.025683598782056453	0.0	96.40806996553434	0.9905660377358491	0.9090623448612547	0.9962085308056874	1.2499984375019533e-06	0.11163886231864205	0.7499351984671578	0.29966727873920634	0.0005581943115932102
849.5720235518721	0.004671518589594664	200.0649137477881	549.9686976604083	0.03177587873038122	0.0	0.0	0.111638854891835	22.23220631639721	0.0	199598.47256345648	0.0	2998.4186693067027	0.23964953595640112	0.0	17.76779368360284	0.0	0.0	0.023547507715518463	0.0	96.437878341752	0.9905660377358491	0.9090611106023273	0.9962085308056874	1.2499984375019533e-06	0.111638854891835	0.7499323985567901	0.3086625652998864	0.000558194274459175
