pEGF-EGFR2	EPn	SHP	Raf1active	pSTAT3c	cbl	Ras-GTP	Grb2	Takt	pSTAT3n	ppMEK	pEGF-EGFR2-pShc-Grb2-SOS	pEGF-EGFR2-Grb2-SOS	EGF-EGFR	pShc	STAT3c	ppERK	Ras-GDP	PIP3	PP2	Pase2	Pase3	PP1	pPI3K	SOS	Ras-GAP	pEGF-EGFR2-PI3K	pEGF-EGFR2-pShc	Aktm-PDK1	EGF-EGFR2	PI3K	pAktm	pEGF-EGFR2-Ras-GAP	Shc	Grb2-SOS	STAT3n	pMEK	pERK	pSTAT3c-pSTAT3c	pEGF-EGFR2-STAT3c	Aktm	pEGF-EGFR2-Grb2	Pase	pAkt-Takt	pAktm-PDK1-Takt	EGFR	TP4-pPI3K	pEGF-EGFR2-pShc-Grb2	pAktm-Takt	pEGF-EGFR2-cbl	pEGF-EGFR2-Grb2-SOS-cbl-EPn	pSTAT3n-pSTAT3n	Raf1active-MEK	pEGF-EGFR2-pShc-Grb2-SOS-cbl	pEGF-EGFR2-STAT3c-cbl-EPn	ppMEK-ERK	Raf1	pAktm-PDK1	pRaf1active	pEGF-EGFR2-SHP2	ppERK-pEGF-EGFR2-Grb2-SOS	TP4	pEGF-EGFR2-pShc-Grb2-SHP2	ppMEK-Pase2	pERK-Pase3	pEGF-EGFR2-PI3K-cbl	pSTAT3c-PP1	pSTAT3n-PP2	PIP2	pEGF-EGFR2-Ras-GAP-Ras-GTP	pEGF-EGFR2-Shc	Aktm-Takt	pEGF-EGFR2-Grb2-SOS-Ras-GDP	Akt	pEGF-EGFR2-pSTAT3c	pEGF-EGFR2-cbl-EPn	STAT3c-pSTAT3c	MEK	ERK	EGF	pEGF-EGFR2-Grb2-SOS-cbl	pEGF-EGFR2-pPI3K	Ras-GTP-Ras-GAP	pEGF-EGFR2-STAT3c-cbl	pEGF-EGFR2-PI3K-cbl-EPn	Aktm-PDK1-Takt	pEGF-EGFR2-pShc-Grb2-SOS-Ras-GDP	pSOS	ppERK-pEGF-EGFR2-pShc-Grb2-SOS	pPI3K-PIP2	Raf1active-pMEK	pEGF-EGFR2-Grb2-SHP2	pShc-SHP2	pEGF-EGFR2-Ras-GAP-SHP2	ppMEK-pERK	pAkt	STAT3n-pSTAT3n	Raf1-Ras-GTP	TP4-PI3K	pEGF-EGFR2-pShc-Grb2-SOS-cbl-EPn	ProEGFR	pSTAT3c-pSTAT3c-PP1	PDK1	ppERK-Pase3	pSTAT3n-pSTAT3n-PP2	Akt-Takt	pMEK-Pase2	Raf1active-Pase	pAkt_total
2.177611554069555e-06	0.4997648543717382	0.0995175369371729	2.5483404031037115e-05	7.327533716298608e-06	0.7997508458448668	0.0009880797345792188	0.7472838956514541	0.09977277845756401	2.752153456304008e-11	1.8527795276045266e-07	2.3426114448299188e-05	2.890912209834791e-06	0.001741310140374154	0.0006321789966958408	0.9999506839205671	6.678057045142409e-13	0.14566072564690882	1.0133338350684158e-07	0.5999999998550714	0.0199955225779201	0.0019999930862113274	0.49998328742144316	1.5690663047915245e-07	0.04731672539968525	0.09996769944000031	1.8118481969502738e-07	1.1612781310767725e-05	2.4072641028923213e-09	2.525262467002256e-05	0.19960535011279568	1.5299384172496066e-08	1.0118692029982496e-07	0.9964563946946632	0.2501804943836125	2.3813240667478828e-12	0.0006040489413268786	7.603322152803571e-07	3.80468050220637e-09	9.61210809729638e-07	2.625098725862286e-08	4.2419690556514025e-06	0.49926896927897824	7.167058425363928e-08	1.5465786706019366e-07	0.4004373215245449	5.4261992597961576e-08	2.1485023635107623e-05	1.437086901994239e-08	2.4609177471371636e-06	1.8611840084979403e-05	4.9229813918578244e-11	1.9433647565163566e-05	9.01991376110525e-06	2.3206517652160507e-05	1.367858347920322e-08	0.49821663916922665	1.6310688186720263e-07	1.1001159224336324e-12	1.7529563636723946e-06	1.0472198947111239e-17	0.19999707807672543	5.933323930490505e-06	4.846709949305693e-08	6.913782292290472e-09	2.0154227309292243e-07	1.6705504513245288e-05	4.800008430524464e-11	0.4999993516446585	3.27871196652582e-11	0.0001764468176233722	7.7722251679205e-09	0.00025773837338456706	0.09977249021620646	1.8562776746431914e-10	5.296887119535288e-05	6.84202496814142e-09	0.6793718210245157	0.39999921907467684	1.6543142312427156e-07	1.186793082847509e-06	0.00038679213304580214	3.2188053570533816e-05	1.0793124066787644e-06	4.327239220748072e-06	9.419853936796394e-08	0.002053875109622206	6.0871469497187485e-18	8.462577309232534e-17	6.895793998529729e-08	2.0007908188114454e-08	1.169431609195142e-06	0.0004735960642020946	1.1286721597778612e-08	6.77179891067063e-14	8.11768403205257e-08	1.4942922807359474e-12	0.0010073930491473783	2.867661281948293e-06	0.00013603116010801804	0.8913661439068788	7.074043617331179e-09	0.09999958562944772	6.380504102927024e-15	9.692948189055274e-11	0.00022687887235106228	4.428954980419908e-06	0.0007310307210217368	9.647622449302178e-08
2.024045184539983e-06	0.4997537592117433	0.09954266980929716	2.6567660839711005e-05	7.3858460559437e-06	0.7997393054663542	0.0010241040488592926	0.7442388958629421	0.09976303866221248	3.086522876328449e-11	2.292551985759521e-07	2.363020668123219e-05	2.9035517445060225e-06	0.0016836601705955806	0.0005965455722642297	0.9999500899042222	1.1603254023963525e-12	0.14555327599836979	9.567758798635121e-08	0.599999999838252	0.01999494741856217	0.001999990755460334	0.4999830266020246	1.4804939197122136e-07	0.044269962262693835	0.09996652091863067	1.6871575249954378e-07	1.0752669218198738e-05	2.2747282734332127e-09	2.3686199000202164e-05	0.19959942658866636	1.5373503812871367e-08	9.325923265004667e-08	0.9964958639740717	0.2531881979921357	2.826314351204732e-12	0.0006726714812305915	9.999005562541118e-07	3.990507233863833e-09	8.932610058959806e-07	2.4790611328359434e-08	4.034722839803917e-06	0.4992349813336687	7.736843607988806e-08	1.5467200939492297e-07	0.40488302147392646	5.133407101281615e-08	2.03118418978195e-05	1.45091807522188e-08	2.4670048660050957e-06	1.9699668628775992e-05	5.3229292514559156e-11	2.0284006809085984e-05	9.405892049173872e-06	2.3545594486941654e-05	1.6940147314155327e-08	0.4981389621859462	1.6248537749822725e-07	1.2301445672323983e-12	1.6185122701906352e-06	1.8689851337714415e-17	0.19999695791170066	5.607765760494889e-06	6.082991974485188e-08	9.244528303707261e-09	2.0210209260252273e-07	1.69658584180574e-05	5.496126069127584e-11	0.499999354823892	3.13273437841267e-11	0.00016359820349075557	8.488945247283718e-09	0.0002596656365497865	0.0997627466430249	1.7319496932387545e-10	5.373660489098314e-05	6.955380786102292e-09	0.6793017224169626	0.3999989739134855	1.5819113063622771e-07	1.2323594583873521e-06	0.00039255616590148186	3.337539189876505e-05	1.081979668607539e-06	4.3912224451659155e-06	1.0183671297473874e-07	0.002080434732253952	1.1586624532733974e-17	1.5170002419406605e-16	6.50674506567883e-08	2.331810294839514e-08	1.112069253076969e-06	0.0004489814445086043	1.0398910424502015e-08	1.1074904811755718e-13	8.709496687860667e-08	1.6856197805203527e-12	0.0010491441607408769	2.9907542282547665e-06	0.00014486769780419815	0.8869204367172046	7.539557420413464e-09	0.09999957873117198	1.1363149885393127e-14	1.0678762469689739e-10	0.0002366044625029909	4.991751518092935e-06	0.0007650186663313486	1.0246847069147803e-07
1.8863774778696508e-06	0.4997426836487032	0.09956716604125324	2.758478039907857e-05	7.440096832258158e-06	0.7997277852708216	0.0010577604656722493	0.7414301919553302	0.09975331105293692	3.443492745758652e-11	2.7988010915787907e-07	2.3812623532434993e-05	2.91406311082554e-06	0.0016297079996813956	0.0005625131056957687	0.9999495414135362	1.95225602731288e-12	0.14545408931877693	9.026400489369105e-08	0.5999999998204757	0.019994342135433423	0.0019999878502202314	0.4999827881963407	1.3958219209674585e-07	0.0414596447332384	0.0999654192990313	1.5754083817305425e-07	9.9858723080802e-06	2.1476531621550104e-09	2.2265070823597e-05	0.19959390765706653	1.538053106177538e-08	8.611135903006047e-08	0.9965344256259424	0.2559626083853034	3.3233877069047233e-12	0.0007441073377587281	1.2942189740586387e-06	4.174113834898472e-09	8.323582055306796e-07	2.3390861171383524e-08	3.843887033568572e-06	0.4992030186390104	8.296332158535501e-08	1.5407095649450567e-07	0.4093065488759268	4.84984311130759e-08	1.9239431174354735e-05	1.4577814754469804e-08	2.4733013921258493e-06	2.0790984346107604e-05	5.732699319094163e-11	2.1081980463521654e-05	9.791101117215583e-06	2.3858500924775412e-05	2.0697302423258916e-08	0.49806604888800404	1.612871450897128e-07	1.3614042903134053e-12	1.4983973617119144e-06	3.222102439835303e-17	0.1999968393732801	5.310204458245018e-06	7.52334563420057e-08	1.2149760208879575e-08	2.02679377768445e-07	1.7203800542010023e-05	6.250933787436666e-11	0.4999993588712296	2.988173385735595e-11	0.00015210380071119277	9.209950922896434e-09	0.0002612986522245907	0.0997530159731256	1.6189196343183357e-10	5.444519084296417e-05	7.0596348814233146e-09	0.6792288253650964	0.39999867293181535	1.5146056850874027e-07	1.277725942485732e-06	0.00039792016496105074	3.448496191896359e-05	1.084741607175907e-06	4.450401268137262e-06	1.094522763833556e-07	0.0021040904572699223	2.124964462937714e-17	2.6262043314171634e-16	6.134757642096653e-08	2.687452720530986e-08	1.0592552415114128e-06	0.00042495650387641947	9.59780882845238e-09	1.7580461247549137e-13	9.287362102673813e-08	1.887813302495735e-12	0.0010882761142554473	3.1121282887287973e-06	0.0001537712739141038	0.8824969025846422	8.003117400766361e-09	0.09999957304196899	1.956081030274593e-14	1.1701604825220897e-10	0.0002463186727428887	5.58263111024045e-06	0.0007969813609897042	1.0825415208851353e-07
1.7626547126739086e-06	0.4997316275208394	0.09959084610962712	2.853644826092175e-05	7.490629900128938e-06	0.7997162852128421	0.0010891342165701406	0.7388379214418194	0.09974359560816233	3.8234065040916464e-11	3.3755188842347356e-07	2.397541090123415e-05	2.9226627214130185e-06	0.001579108903738933	0.0005301678742489972	0.9999490339438483	3.1902120881814284e-12	0.14536266136966472	8.510817988894314e-08	0.599999999801744	0.019993708219035643	0.0019999842794795612	0.4999825698431045	1.3152749486890413e-07	0.03886589561984749	0.09996439190780201	1.4750071913016144e-07	9.300487204332526e-06	2.0264661442967476e-09	2.097243347720824e-05	0.19958875185980565	1.5327160038523876e-08	7.967202617598171e-08	0.9965716968752362	0.25852326539527104	3.874990625499912e-12	0.0008181746334862066	1.651183432589586e-06	4.35538539052613e-09	7.776354075675066e-07	2.20562598132401e-08	3.6679232204930435e-06	0.4991730455753604	8.842511670635271e-08	1.529242728821779e-07	0.4137080142703886	4.577158399061095e-08	1.8257810444666026e-05	1.4583055947295666e-08	2.479733617781639e-06	2.188497573454436e-05	6.151714915450775e-11	2.182876737774096e-05	1.0175539098810569e-05	2.4147935361999637e-05	2.4980077646048934e-08	0.49799778874610867	1.5958263456561218e-07	1.4927105339346517e-12	1.3909261035974187e-06	5.3832697135472496e-17	0.19999672238465288	5.037879548585472e-06	9.182183963329281e-08	1.5720487788651245e-08	2.0326809873995385e-07	1.742169284493561e-05	7.065911651424785e-11	0.4999993636354284	2.8470196658314175e-11	0.0001417966268711375	9.931918750857712e-09	0.00026267164909183927	0.09974329813053677	1.5161815136575806e-10	5.510071714134697e-05	7.1557275885903336e-09	0.6791533116214653	0.39999830811250686	1.4519099595991346e-07	1.3228950662485124e-06	0.0004029251489368804	3.551951597428511e-05	1.087565494378454e-06	4.505271231973035e-06	1.1701625778309697e-07	0.002125152272576504	3.7678361747973354e-17	4.405045550068452e-16	5.780836568565624e-08	3.0664468454115856e-08	1.0105648139617753e-06	0.0004017056441795098	8.875727165592311e-09	2.716418224522891e-13	9.848510517427295e-08	2.100541448394888e-12	0.001124860947652165	3.231843763116872e-06	0.00016273357969002735	0.8780954309206078	8.464050592989049e-09	0.09999956845036874	3.2650793731825625e-14	1.2759778434088906e-10	0.00025602151121554493	6.1999591247283224e-06	0.0008269544246397636	1.1381226521279684e-07
1.6511738670985446e-06	0.4997205909367967	0.09961358337222968	2.9424765169697922e-05	7.537747066087896e-06	0.7997048055080618	0.001118319115714411	0.7364441072466285	0.09973389230299529	4.226575952627531e-11	4.0263581703776314e-07	2.4120379030268817e-05	2.9295414917032825e-06	0.0015315597428751427	0.0004995506955697414	0.9999485635348853	5.0764965360380334e-12	0.14527850632974953	8.021832471497429e-08	0.5999999997820605	0.019993047159717673	0.001999979946312755	0.49998236946945945	1.2389653809441443e-07	0.036470724384469244	0.09996343577564137	1.3845681379228033e-07	8.68620313968713e-06	1.9114097340227766e-09	1.979368611824326e-05	0.1995839228205221	1.52199587693462e-08	7.387247380686541e-08	0.9966074068975088	0.2608878637100151	4.4834537240653404e-12	0.0008946964653855829	2.0791161017874526e-06	4.534218421889859e-09	7.283380579155012e-07	2.0789336737610537e-08	3.5054154978656034e-06	0.49914501044950416	9.372768511027869e-08	1.5129850618624006e-07	0.418087527650806	4.3164673489923574e-08	1.73578537689301e-05	1.453120890457625e-08	2.48623885268923e-06	2.298091424482445e-05	6.579406842983656e-11	2.2525918233501098e-05	1.0559197095291371e-05	2.441626511170878e-05	2.9815970013767585e-08	0.49793403957622107	1.574383704241804e-07	1.6229695851999634e-12	1.2945935144831387e-06	8.740926864661037e-17	0.199996606866223	4.788262272365776e-06	1.1072894992856601e-07	2.005363425219975e-08	2.0386312367960402e-07	1.7621608782175397e-05	7.942442798321038e-11	0.4999993689830204	2.7106664424021077e-11	0.000132530957157582	1.0651844151997025e-08	0.00026381439120019454	0.09973359303813893	1.4227607426786437e-10	5.5708525285844264e-05	7.244485326485638e-09	0.6790753576498416	0.39999787100875395	1.3933888619501966e-07	1.3678685088569908e-06	0.0004076071072847181	3.6482099609526005e-05	1.0904234578139307e-06	4.556267039441405e-06	1.2450311865050075e-07	0.00214389252242258	6.478668674024401e-17	7.179468025313596e-16	5.4454901244205454e-08	3.467406022965897e-08	9.656063012342177e-07	0.0003793599405137027	8.225168482430164e-09	4.0954991985239276e-13	1.0390578085079711e-07	2.323456069409551e-12	0.0011589855141968923	3.349969103490121e-06	0.00017174709152077165	0.8737159116880806	8.921758356665676e-09	0.09999956484859514	5.29934403599098e-14	1.3851590182656282e-10	0.00026571298464165394	6.84211133240265e-06	0.0008549895504960284	1.1912573962014331e-07
1.5504543912699452e-06	0.49970957422794315	0.09963529397597216	3.0252129974406666e-05	7.581715328511874e-06	0.7996933465851931	0.0011454144932975358	0.7342324487342698	0.09972420111013104	4.653282028972466e-11	4.7546195913584435e-07	2.424913426796241e-05	2.9348681862332725e-06	0.00148679286550283	0.0004706671482054514	0.9999481266990089	7.884403859077946e-12	0.14520115903354125	7.55969116721455e-08	0.5999999997614293	0.019992360431469843	0.0019999747483697	0.4999821852552417	1.1669179880505576e-07	0.034257818168729866	0.09996254773855533	1.302887110649564e-07	8.134102787907274e-06	1.8025811911156788e-09	1.8716119896306186e-05	0.19957938858199809	1.5065266972984677e-08	6.864785266183897e-08	0.9966413745014564	0.26307245663065926	5.15098975602078e-12	0.0009735019465697029	2.5867227399808135e-06	4.710520596458587e-09	6.838103407992671e-07	1.9591056315262746e-08	3.3550714394401472e-06	0.4991188496375175	9.884872115332926e-08	1.4925654527823215e-07	0.4224451984674591	4.068453765332585e-08	1.6531285197602854e-05	1.442846702752524e-08	2.4927644504033064e-06	2.407814452089984e-05	7.015214510323301e-11	2.3175239403085942e-05	1.0942060808879097e-05	2.466556928121869e-05	3.522984412449492e-08	0.49787463624384887	1.5491653188421336e-07	1.7511899825317813e-12	1.2080663743671398e-06	1.3827871262629243e-16	0.1999964927374154	4.55905603985564e-06	1.320776389927191e-07	2.525154646551675e-08	2.044601407575673e-07	1.7805369050465866e-05	8.881814454728439e-11	0.4999993747966298	2.5800312380679358e-11	0.00012417992179361722	1.136703848834622e-08	0.0002647527969151723	0.09972390061884448	1.3377382437431156e-10	5.627330697042308e-05	7.32663452367668e-09	0.6789951336644318	0.399997352787296	1.3386631048346555e-07	1.4126472918309384e-06	0.0004119976559333117	3.737594878425138e-05	1.0932920663641613e-06	4.603770444617979e-06	1.3189058245995778e-07	0.0021605505677791633	1.0831347815772012e-16	1.139841106485911e-15	5.1288388821248775e-08	3.88886581142136e-08	9.240217828301091e-07	0.0003580072408234452	7.6390072899284e-09	6.038076668107737e-13	1.0911585036393454e-07	2.556195557866433e-12	0.0011907471338821207	3.466578046894741e-06	0.0001808049808389684	0.8693582353988516	9.375707833560615e-09	0.09999956213375934	8.383574613669927e-14	1.4975354360850703e-10	0.0002753930985145	7.507490891167346e-06	0.0008811503624826366	1.241811173369192e-07
1.4592169364681826e-06	0.49969857790512606	0.09965592830876395	3.1021144023551196e-05	7.6227724900533165e-06	0.7996819090430647	0.0011705227321375776	0.7321881399592017	0.09971452200058491	5.1037756050424913e-11	5.563245889273453e-07	2.4363106187842702e-05	2.93879281943396e-06	0.0014445710585981233	0.0004434959249288142	0.9999477203592472	1.1976109449274831e-11	0.14513017635076017	7.12419875564873e-08	0.5999999997398549	0.01999164947935826	0.0019999685783938324	0.49998201560093497	1.0990902263169612e-07	0.032212359999584834	0.09996172451960907	1.2289157347700623e-07	7.636479926487729e-06	1.6999652321788129e-09	1.7728651803484227e-05	0.19957512102604982	1.4869122385670881e-08	6.39380141496965e-08	0.9966734895932547	0.2650916332169804	5.879692373943753e-12	0.0010544269444177992	3.183049087343917e-06	4.884210278637441e-09	6.434822667978626e-07	1.8461171463823305e-08	3.2157193665860355e-06	0.4990944909953116	1.0376954650708704e-07	1.4685720874839328e-07	0.4267811356283039	3.8334600974071105e-08	1.5770645906365522e-05	1.4280814349343209e-08	2.499266688941073e-06	2.517607598375843e-05	7.458586874603214e-11	2.3778714218096552e-05	1.1324111848140674e-05	2.489767645101152e-05	4.124388592987163e-08	0.49781939778521533	1.5207472222773792e-07	1.87648897190109e-12	1.1301703449576518e-06	2.1359689392437216e-16	0.1999963799180703	4.348188646698702e-06	1.5597923376854364e-07	3.142147661520585e-08	2.05055570475575e-07	1.7974573640249703e-05	9.885219193549732e-11	0.4999993809733969	2.455661147702542e-11	0.00011663322218002882	1.207512047380245e-08	0.00026550947274655374	0.09971422079649751	1.260263054443832e-10	5.67991890832722e-05	7.402814149614112e-09	0.6789128029582092	0.3999967442725702	1.2873909049583438e-07	1.4572319123767564e-06	0.00041612461161761243	3.820440722456388e-05	1.0961518556203016e-06	4.648117183106468e-06	1.3915943741468592e-07	0.0021753369557619808	1.7648099496548556e-16	1.7667251536969462e-15	4.830705319766307e-08	4.329316606044365e-08	8.854864632923027e-07	0.00033770073518558404	7.110595456745178e-09	8.72166529604399e-13	1.1409910623222162e-07	2.7983877065112516e-12	0.0012202500568123393	3.5817473287049e-06	0.00018990103617208323	0.8650222931107869	9.82542480539784e-09	0.09999956020866652	1.2955347341163485e-13	1.612939623085453e-10	0.0002850618572875559	8.194541407976753e-06	0.0009055090046885619	1.289682286178925e-07
1.3763442588988342e-06	0.4996876026205048	0.09967546382944256	3.1734533839388295e-05	7.66113156615099e-06	0.7996704936129434	0.0011937473097077013	0.7302977110574969	0.09970485494427692	5.578278299591812e-11	6.454822232216786e-07	2.446357020113291e-05	2.9414484196667605e-06	0.0014046833359899467	0.00041799561772451715	0.9999473417944863	1.7823261003013462e-11	0.14506513790706985	6.714824887190138e-08	0.599999999717343	0.019990915710002666	0.001999961324756711	0.49998185909927223	1.0353888147491111e-07	0.030320870111028263	0.0999609627942748	1.161746348023258e-07	7.186675844156411e-06	1.6034608558250117e-09	1.682159879090869e-05	0.19957109536782125	1.4637210429435488e-08	5.968787119036345e-08	0.9967036978551197	0.26695867286314623	6.6715355410881e-12	0.0011373145713556468	3.8774370693394265e-06	5.055215981617557e-09	6.068592482763575e-07	1.7398513535325176e-08	3.086302065421726e-06	0.4990718566403868	1.0847487556910677e-07	1.4415501505397364e-07	0.43109544750235296	3.611561762119293e-08	1.5069244882702087e-05	1.4093954486229826e-08	2.505709715538736e-06	2.6274175531475185e-05	7.908983224538692e-11	2.4338439092809746e-05	1.1705328781041267e-05	2.511419757475569e-05	4.787760238619464e-08	0.49776813317888974	1.489658849392889e-07	1.9980948882532506e-12	1.0598753110680791e-06	3.2279258006103293e-16	0.1999962683295005	4.153799519067852e-06	1.8253328554017796e-07	3.867504735631305e-08	2.0564647273116088e-07	1.8130630240159097e-05	1.0953756395445988e-10	0.49999938742351396	2.3378214013144547e-11	0.00010979504731477834	1.2774003413448288e-08	0.00026610417464283163	0.09970455349654608	1.1895578234855078e-10	5.7289807891923675e-05	7.473586854236926e-09	0.6788285214661784	0.3999960359910223	1.2392745586995298e-07	1.501622481833045e-06	0.0004200124917986721	3.897086065973506e-05	1.098986837439367e-06	4.689603020783856e-06	1.4629332351892405e-07	0.0021884371102883107	2.8082371774186857e-16	2.6786729572322536e-15	4.5506870854824145e-08	4.787231374212776e-08	8.497070642721993e-07	0.00031846615484703965	6.633815924884173e-09	1.2363529333936745e-12	1.1884266118156112e-07	3.049652206507873e-12	0.0012476026142531514	3.6955548818220857e-06	0.000199029595475497	0.860707976425103	1.0270487636414238e-08	0.09999955898231579	1.9593421562614496e-13	1.7312055399641607e-10	0.0002947192645510247	8.90175671179857e-06	0.0009281433596134714	1.3347987161099659e-07
1.3008708261823191e-06	0.4996766491344878	0.09969389910080183	3.239508914387426e-05	7.696984311766725e-06	0.7996591011262485	0.0012151912598715952	0.7285488893273963	0.09969519991049518	6.076983299697977e-11	7.43158151600798e-07	2.4551667295814585e-05	2.942953647604994e-06	0.0013669414077281544	0.00039411019776673835	0.9999469885935676	2.603034184680957e-11	0.14500564631115911	6.330791631258556e-08	0.5999999996938998	0.01999016048456625	0.001999952871998627	0.49998171451027057	9.756832086676553e-08	0.028571066942048053	0.09996025924208604	1.1005885006165373e-07	6.778934956695174e-06	1.5129032053874784e-09	1.5986484930384062e-05	0.19956728971753704	1.4374832639185833e-08	5.5847460625407476e-08	0.9967319881805482	0.2686856807058951	7.528373502461294e-12	0.001222015476735802	4.679481474902203e-06	5.223475764911949e-09	5.735113536230249e-07	1.640122846702386e-08	2.965869501897819e-06	0.49905086520085284	1.1295256194635328e-07	1.4120009338124136e-07	0.4353882419216891	3.4026285882546515e-08	1.4421100990554216e-05	1.3873261767437006e-08	2.512064438409219e-06	2.7371961197419495e-05	8.365873826648255e-11	2.4856572169827628e-05	1.2085687973494829e-05	2.5316554588070217e-05	5.5147858826484206e-08	0.49772064598087407	1.4563833137520908e-07	2.115346302827085e-12	9.96280205010681e-07	4.780742597121308e-16	0.1999961578952765	3.974224303119006e-06	2.118275270557517e-07	4.7127710870949436e-08	2.0623046246161622e-07	1.8274779207349677e-05	1.2088433882508827e-10	0.499999394068876	2.2265679935653887e-11	0.00010358217315552372	1.346187951636963e-08	0.00026655420186027075	0.0996948986465307	1.1249190442892005e-10	5.774837353475848e-05	7.539448787745913e-09	0.6787424375170397	0.3999952182149074	1.194053475013581e-07	1.5458188038904502e-06	0.0004236829489294536	3.9678685087357614e-05	1.1017840354934992e-06	4.728489011691655e-06	1.532785121091352e-07	0.0022000145740935346	4.372132522314269e-16	3.979751901602088e-15	4.2882165042367016e-08	5.261088772879647e-08	8.164198564176194e-07	0.00030030777173341517	6.2031001366331665e-09	1.7225828769859653e-12	1.233366688927898e-07	3.309602840696874e-12	0.0012729149456622605	3.8080784375205073e-06	0.00020818548717946626	0.8564151774836584	1.071052206420151e-08	0.09999955837016006	2.9050321407780553e-13	1.852168895194409e-10	0.0003043653231960835	9.627687906694008e-06	0.0009491347991473457	1.3771150153197563e-07
1.2319432198980732e-06	0.4996657182875561	0.09971124886558894	3.30056138043293e-05	7.730504067849964e-06	0.7996477324870674	0.0012349559835818746	0.7269304772267806	0.09968555686825911	6.600056187616552e-11	8.495413671073554e-07	2.4628420765872843e-05	2.943414784801648e-06	0.0013311767073190468	0.0003717734070708526	0.9999466586138636	3.736084809444468e-11	0.14495132700410843	5.971144031269142e-08	0.5999999996695324	0.019989385113816108	0.0019999431013666934	0.49998158073942395	9.198164417447356e-08	0.02695174504474708	0.09995961058684298	1.0447608443927735e-07	6.408278420555926e-06	1.4280812476198e-09	1.5215877080068139e-05	0.19956368470051866	1.4086890070256e-08	5.237181006283172e-08	0.9967583823935936	0.27028370658373224	8.451941242573755e-12	0.0013083879790940635	5.598987639352914e-06	5.388936609899671e-09	5.43065713914919e-07	1.5466967657052518e-08	2.853569982669074e-06	0.49903143361358143	1.1719333550826705e-07	1.380382026576384e-07	0.4396596261821422	3.206375192888814e-08	1.38208814404982e-05	1.3623750374622648e-08	2.5183076277896557e-06	2.8468996614298655e-05	8.8287404539079e-11	2.5335292519676176e-05	1.2465164263942157e-05	2.5506005195942542e-05	6.30689467506543e-08	0.497676738002654	1.421358521896604e-07	2.2276886388841028e-12	9.385983594738682e-07	6.949991146058142e-16	0.19999604854178965	3.8079782442626718e-06	2.439380031560553e-07	5.689821041447748e-08	2.068056265859017e-07	1.8408115379388102e-05	1.3290169696570348e-10	0.49999940084184363	2.121806020603682e-11	9.792230117362093e-05	1.413720226378764e-08	0.00026687473568979896	0.09968525617642483	1.0657147806713212e-10	5.817772588292946e-05	7.600838199754181e-09	0.6786546917356067	0.39999428100505113	1.1514839819426871e-07	1.5898204599712952e-06	0.0004271551457778949	4.033120670806105e-05	1.1045330486283248e-06	4.765006052520524e-06	1.6010368394349293e-07	0.0022102138402370175	6.67105864329471e-16	5.8030523875871954e-15	4.0426085517209506e-08	5.749391948123277e-08	7.853882994848766e-07	0.00028321335608709437	5.813420682061615e-09	2.3620820143740006e-12	1.275740432361771e-07	3.577849414875688e-12	0.0012962972084565767	3.91939445832203e-06	0.0002173639786974023	0.8521437889662559	1.1145196669980518e-08	0.09999955829418011	4.2289327117363995e-13	1.9756674319427754e-10	0.00031400003556610804	1.037094818073939e-05	0.000968566386418736	1.4166093330643308e-07
