NAD	ADP	G6P	AcAld	DHAP	GAP	P2G	F6P	GLCi	PYR	BPG	PEP	F16bP	P3G	ATP	AMP	NADH
1.50329030201531	1.28198768168719	2.67504014044787	0.178140579850657	1.00415254899644	0.0451809175780963	0.127695817386632	0.624976405532373	0.09765223106456301	1.81531251192736	0.000736873499865602	0.0632352144936527	6.22132076069411	0.885688538360659	2.52512746499271	0.29288485332009107	0.0867096979846952
1.5034327652538375	1.2868637162492922	2.5481190522863804	0.1773161324036708	0.9871973079400814	0.0444179811902397	0.12412843172473968	0.5955270497782577	0.09535905613833726	1.8062959906169407	0.000712186388604727	0.06223673273973287	5.824337445458628	0.8610705161266825	2.5171249478279925	0.2960113359227124	0.08656723474616945
1.5033388396992302	1.2985696719156474	2.486896333771469	0.17669191620793312	0.9773844832105849	0.04397642374275492	0.12237873083849882	0.5807104797079	0.09595560094686253	1.8025601542861556	0.0006920403421990471	0.061306159811806926	5.653515014726788	0.849169591623311	2.4976322465245353	0.3037980815598127	0.08666116030077597
1.5032967103754165	1.303785117542957	2.459996020273049	0.1764120333798797	0.9730672195973133	0.04378215572788767	0.12160646495697415	0.5742008654839753	0.09622838233325061	1.800879966444473	0.0006832423330959309	0.060897287922241305	5.579445502900119	0.8439156887675976	2.488883389439329	0.30733149301770873	0.08670328962458992
1.5032783968384855	1.3060449107743806	2.4484121004094264	0.1762904119866229	0.9712068163465146	0.04369844143185292	0.12127322005377972	0.5713977729020737	0.0963479500495226	1.8001489119428535	0.0006794635746315992	0.06072120015424925	5.54773110643579	0.8416483219301668	2.4850800711672547	0.3088750180583599	0.08672160316152042
1.503270547587386	1.3070120577757256	2.4434676171983902	0.1762382944857467	0.9704124675719913	0.04366269738791683	0.12113084858648966	0.5702013190186365	0.09639937959225953	1.7998354686933111	0.0006778524388032047	0.060646034011220366	5.534227126043928	0.8406795985731929	2.4834499872794584	0.30953795494481173	0.08672945241261946
1.5032672039838846	1.3074237802624604	2.441365109127002	0.17621609555792989	0.9700746447645577	0.043647496064954806	0.12107028532511974	0.5696925626971796	0.09642132054288904	1.7997019300390653	0.0006771676698157779	0.06061407064675941	5.528490881594111	0.8402675067726705	2.482755619915191	0.30982059982234356	0.0867327960161205
1.5032657834339451	1.3075986556713848	2.4404725211420604	0.17620666457555853	0.9699312185358993	0.043641042183516734	0.12104456982650265	0.5694765785139017	0.09643064826838248	1.7996451920226095	0.0006768770196564185	0.06060050089555176	5.5260567191241945	0.8400925289408958	2.482460616328199	0.30994072800041134	0.0867342165660597
1.5032651805808988	1.3076728607602155	2.440093846282966	0.17620266232088483	0.9698703692884337	0.04363830409421127	0.12103365941494289	0.5693849486883729	0.0964346078470486	1.7996211129456774	0.0006767537236180617	0.06059474397919092	5.5250242340850555	0.8400182901923587	2.482335423165173	0.30999171607460596	0.08673481941910574
1.5032649248657823	1.3077043351524287	2.4399332438375985	0.17620096467709076	0.9698445618051906	0.043637142811264656	0.12102903198483797	0.5693460869415073	0.09643628759467239	1.799610899100576	0.00067670143355392	0.06059230236680616	5.524586374363426	0.839986803286766	2.4822823194628323	0.3100133453847327	0.08673507513422218
1.5032648164192108	1.3077176828932109	2.4398651376681775	0.17620024472318357	0.9698336176567519	0.04363665034740078	0.12102706962023703	0.569329606967403	0.09643699999602406	1.7996065674780222	0.0006766792594108537	0.060591266958859344	5.524400698829687	0.8399734505566174	2.48225979865735	0.31002251844943374	0.08673518358079411
1.5032647704313307	1.3077233431005573	2.4398362571985928	0.1761999394192075	0.9698289767729608	0.043636441517305474	0.12102623747370896	0.5693226186233477	0.09643730210395371	1.7996047306013616	0.0006766698565114532	0.06059082789322666	5.524321964107175	0.8399677882903637	2.4822502484637226	0.3100264084357128	0.08673522956867374
1.5032647509304862	1.3077257432540836	2.4398240108146294	0.17619980995765586	0.9698270088658222	0.04363635296558697	0.121025884612114	0.5693196553078765	0.09643743021138647	1.7996039516894695	0.0006766658693457042	0.06059064171313417	5.524288577893377	0.8399653872751265	2.482246198786225	0.31002805795968436	0.0867352490695186
1.5032647426621268	1.3077267609161252	2.4398188183787046	0.17619975506612004	0.9698261744779864	0.043636315419874	0.12102573499922582	0.5693183988695476	0.0964374845290641	1.7996036214315612	0.0006766641787979275	0.06059056277317063	5.524274422233239	0.8399643692475139	2.4822444817253078	0.3100287573585608	0.08673525733787808
1.5032647391562395	1.3077271924163392	2.4398166167304476	0.17619973179142256	0.969825820688596	0.04363629950008899	0.1210256715619282	0.5693178661263137	0.09643750756042986	1.799603481398298	0.0006766634619887242	0.060590529301812336	5.524268420106341	0.8399639375940683	2.482243753671674	0.31002905391198093	0.08673526084376533
1.5032647376696198	1.3077273753899141	2.4398156831427755	0.17619972192203212	0.9698256706673496	0.04363629274944568	0.12102564466188341	0.5693176402216814	0.09643751732666765	1.799603422018378	0.0006766631580324504	0.06059051510859407	5.524265874955015	0.8399637545550961	2.482243444947389	0.3100291796626911	0.08673526233038485
1.5032647370393535	1.307727452974164	2.4398152872267196	0.176199717737013	0.969825607050472	0.043636289886818946	0.12102563325466717	0.5693175444206785	0.09643752146754848	1.7996033968371383	0.0006766630291433212	0.06059050909016818	5.524264795639596	0.8399636769355601	2.4822433140426456	0.3100292329831844	0.08673526296065148
1.5032647367720489	1.3077274858838668	2.4398151192398405	0.17619971596164496	0.9698255800620992	0.0436362886723983	0.12102562841522342	0.5693175037729842	0.09643752322388557	1.799603386153688	0.0006766629744670529	0.060590506537112274	5.524264337737749	0.8399636440058498	2.4822432585153686	0.31002925560075834	0.08673526322795616
1.5032647366582839	1.307727499863551	2.439815048045092	0.17619971520807304	0.9698255686111786	0.043636288157130755	0.12102562636238434	0.5693174865440295	0.09643752397048555	1.7996033816236028	0.0006766629512571597	0.06059050545322939	5.524264143548858	0.8399636300377898	2.4822432349277297	0.3100292652087127	0.086735263341721
1.5032647366102672	1.307727505772988	2.4398150178835754	0.17619971488927294	0.9698255637654583	0.04363628793908344	0.12102562549347465	0.569317479245833	0.09643752428587503	1.7996033797054698	0.0006766629414396755	0.06059050499480727	5.524264061336345	0.8399636241253553	2.4822432249569184	0.31002926927008717	0.08673526338973767
1.5032647365896832	1.3077275083058988	2.439815004960071	0.17619971475264692	0.9698255616887963	0.043636287845637986	0.12102562512111195	0.5693174761186716	0.09643752442107119	1.7996033788835148	0.0006766629372320823	0.060590504798333174	5.524264026105931	0.8399636215916487	2.4822432206832175	0.310029271010877	0.0867352634103217
1.5032647365809804	1.3077275093772354	2.4398149994934992	0.17619971469486043	0.969825560810355	0.04363628780610996	0.12102562496359957	0.5693174747959019	0.09643752447825275	1.7996033785358114	0.0006766629354523272	0.060590504715228005	5.524264011202586	0.8399636205198685	2.4822432188755967	0.31002927174716044	0.08673526341902435
1.503264736577343	1.3077275098249754	2.439814997208814	0.17619971467070938	0.9698255604432318	0.043636287789590174	0.12102562489777083	0.569317474243068	0.09643752450215036	1.7996033783904972	0.0006766629347085202	0.060590504680496156	5.524264004974109	0.8399636200719423	2.482243218120144	0.31002927205487385	0.0867352634226617
1.5032647365757725	1.3077275100182408	2.439814996222829	0.17619971466028528	0.9698255602847813	0.043636287782460224	0.12102562486935972	0.5693174740044831	0.09643752451246629	1.7996033783277827	0.0006766629343874781	0.06059050466550501	5.524264002286009	0.8399636198786216	2.4822432177940557	0.31002927218769777	0.08673526342423203
1.503264736575122	1.3077275100983112	2.439814995814243	0.17619971465596632	0.9698255602191276	0.04363628777950595	0.12102562485758737	0.5693174739056159	0.09643752451673993	1.7996033783017953	0.0006766629342544607	0.0605905046592938	5.524264001172152	0.8399636197985172	2.482243217658955	0.31002927224272725	0.0867352634248825
1.5032647365748633	1.3077275101301626	2.439814995651714	0.17619971465424836	0.9698255601930093	0.043636287778330694	0.12102562485290415	0.5693174738662882	0.09643752451843993	1.799603378291457	0.000676662934201546	0.06059050465682297	5.5242640007290404	0.8399636197666508	2.4822432176052134	0.31002927226461735	0.08673526342514117
1.5032647365747702	1.3077275101416026	2.439814995593375	0.17619971465363124	0.9698255601836333	0.0436362877779088	0.121025624851223	0.5693174738521714	0.09643752451905066	1.7996033782877465	0.0006766629341825458	0.06059050465593575	5.524264000570004	0.8399636197552117	2.48224321758591	0.3100292722724798	0.08673526342523427
1.5032647365747354	1.3077275101459032	2.4398149955714326	0.1761997146533992	0.969825560180108	0.04363628777775015	0.12102562485059082	0.5693174738468618	0.09643752451928021	1.799603378286351	0.000676662934175402	0.06059050465560216	5.524264000510192	0.8399636197509099	2.4822432175786537	0.31002927227543553	0.08673526342526926
1.503264736574716	1.3077275101482895	2.4398149955592525	0.17619971465327047	0.9698255601781508	0.04363628777766208	0.12102562485023996	0.5693174738439146	0.09643752451940757	1.7996033782855765	0.0006766629341714377	0.060590504655417	5.524264000476985	0.8399636197485225	2.4822432175746267	0.31002927227707555	0.08673526342528867
1.5032647365747103	1.307727510148989	2.4398149955556803	0.17619971465323273	0.9698255601775772	0.04363628777763627	0.12102562485013717	0.5693174738430502	0.0964375245194449	1.799603378285349	0.0006766629341702759	0.060590504655362726	5.524264000467247	0.8399636197478231	2.482243217573447	0.3100292722775562	0.08673526342529436
1.503264736574705	1.3077275101496626	2.4398149955522426	0.1761997146531964	0.9698255601770249	0.04363628777761141	0.12102562485003812	0.5693174738422183	0.09643752451948089	1.7996033782851304	0.0006766629341691566	0.06059050465531046	5.524264000457873	0.839963619747149	2.4822432175723095	0.31002927227801924	0.08673526342529982
1.503264736574697	1.307727510150624	2.439814995547342	0.17619971465314463	0.9698255601762369	0.04363628777757595	0.12102562484989673	0.5693174738410326	0.09643752451953218	1.7996033782848189	0.0006766629341675595	0.06059050465523594	5.524264000444509	0.8399636197461872	2.482243217570687	0.3100292722786799	0.08673526342530757
1.5032647365746932	1.3077275101511159	2.4398149955448307	0.17619971465311807	0.9698255601758332	0.04363628777755779	0.12102562484982432	0.569317473840425	0.09643752451955845	1.7996033782846592	0.0006766629341667415	0.06059050465519776	5.52426400043766	0.8399636197456944	2.4822432175698568	0.31002927227901805	0.08673526342531157
1.5032647365746896	1.3077275101515273	2.4398149955427293	0.1761997146530958	0.9698255601754953	0.04363628777754258	0.12102562484976367	0.5693174738399165	0.09643752451958042	1.7996033782845255	0.0006766629341660569	0.06059050465516582	5.524264000431928	0.8399636197452819	2.4822432175691618	0.31002927227930105	0.08673526342531494
1.503264736574686	1.307727510151968	2.4398149955404786	0.17619971465307202	0.9698255601751334	0.0436362877775263	0.12102562484969874	0.5693174738393719	0.09643752451960394	1.7996033782843825	0.0006766629341653238	0.06059050465513161	5.52426400042579	0.8399636197448402	2.482243217568417	0.3100292722796041	0.08673526342531852
