eIFNg	eIL12	eIL21	eIL4	eTGFb	eIL2	eIL6	eIL10	eIL18	p40/p19 dimer	IL17	IL4	IL21	IFNg	eIL23	eIL17	IL10	IRAK1-P	p50/p65 dimer	STAT4-P	JAK1-P	STAT1-P	RORgt-ligand	STAT3-P	STAT5-P	SOCS1-JAKs	Tbet-P	GATA3-P	STAT6-P	PPARg	acetylated FOXP3	IL18	IL2-IL2R	IL6	TGFb-TGFbR	IL12-IL12R	IL10R	IL21-IL21R	IL4-IL4R	IL23R	IFNg-IFNgR	TGFb	IL6-IL6R	IL2	IL12	IL18-IL18R	IL17R	IFNgR	IL2R	IL17-IL17R	IL4R	IL6R	IL10-IL10R	TGFbR	IL18R	L-PPARg	IL12R	IL21R	IL23-IL23R	Values[FOXP3R]	Values[IL17R]
0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.999999951844375	0.0	0.0	0.999999951844375	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999518	0.999999951844375	0.999999951844375	0.0	0.999999951844375	0.9999999518	0.0	0.999999951844375	0.999999951844375	0.0	0.999999951844375	0.999999951844375	0.0	0.0	0.0
1.0997213064635406e-11	0.0	0.004531395365137031	3.9417354993957077e-07	0.9531272812556928	0.0	0.9531272812593253	6.741719293697203e-06	0.0	0.08651341874683674	3.2686779416930474e-07	1.5722066336627546e-05	0.09078144383047788	4.673615277710519e-10	0.004372574106336122	5.512244878590848e-09	0.000351109447245693	0.047581290982019894	0.028217975297513558	8.87924392683067e-11	0.04749184340398265	3.3443270444837565e-07	3.0873116209467964e-06	0.011412309806287275	0.09516257738142615	1.842197555944425e-46	3.0371532382037955e-15	0.0007537368522367974	0.04541529720432211	0.07274923045571424	0.18900801792499383	0.0	0.0	0.0	0.08839718633087776	0.0	0.9999998354078857	0.00013787488439592573	7.909806480894693e-09	0.995622490424386	2.1180678542731033e-13	0.0	0.08839718632712565	0.0	0.0	0.0	0.9999999516533096	0.9999999518441633	0.999999951844375	1.4669045690464602e-10	0.9999999439345685	0.9116027654728754	1.1643649001896903e-07	0.9116027655134983	0.999999951844375	0.0072507695442857985	0.999999951844375	0.9998620769599791	0.004377461419988828	22.220349042663393	3.842755750250611e-05
2.0002484483784388e-10	0.0	0.016847338863181655	5.6143030435716506e-06	0.9271413939422117	0.0	0.9271413939482648	0.0003905927578413125	0.0	0.15131293751987304	8.04012302313384e-06	0.00011190438693939663	0.17123639280943548	4.405102697981577e-09	0.015377457087253524	2.74797869781707e-07	0.01222522090188857	0.09063462346100876	0.06353135039867404	2.2454936462137795e-09	0.09003465404362006	2.392031703675752e-06	0.0001509334745603257	0.05246331402774377	0.18126923819288365	2.031276491580273e-40	3.107589755431391e-13	0.004387375904611392	0.08719548680041081	0.06681280241770632	0.3580119117238763	0.0	0.0	0.0	0.15812898021100685	0.0	0.9999891917405592	0.0008272349540134708	2.2568832803484845e-07	0.9846427185064434	7.460426753162657e-12	0.0	0.15812898020452354	0.0	0.0	0.0	0.9999999370641974	0.9999999518369147	0.999999951844375	1.4735802266057777e-08	0.9999997261560468	0.8418709715954774	1.0760103816672824e-05	0.8418709716333692	0.999999951844375	0.013187197582293763	0.999999951844375	0.9991727168903615	0.015357233337931358	42.08895330087349	0.0009452209587790362
1.0727392646769493e-09	0.0	0.03675369023902995	2.548691872953905e-05	0.9159278865499728	0.0	0.9159278865576543	0.0036158204669414413	0.0	0.2007117971983883	4.7197260011376696e-05	0.0003394645096179083	0.2590840785946327	1.5664845562351128e-08	0.030587423468648376	2.4478768051166554e-06	0.061536776661941156	0.12959088965914078	0.09937050547961711	1.353225007234119e-08	0.12788983143110486	7.193436039039831e-06	0.0010540209267788701	0.10759439290481271	0.2591817668372209	5.1798949061720375e-37	4.19380854310057e-12	0.010599216909744944	0.1252547633985815	0.06195246619573182	0.5011690724889099	0.0	0.0	0.0	0.2142407648860991	0.0	0.9998339818939741	0.0020789722490893495	1.53573218048913e-06	0.9696036160837087	5.980010662938705e-11	0.0	0.21424076487754506	0.0	0.0	0.0	0.9999997537738894	0.9999999517845752	0.999999951844375	1.9802611080331242e-07	0.9999984161121942	0.7857591869224559	0.00016596995040195863	0.7857591869582772	0.999999951844375	0.01804753380426825	0.999999951844375	0.9979209795952856	0.030396335760665808	58.91893816118812	0.00554865133671902
3.3739810254822784e-09	0.0	0.06520824398400343	7.271727108430338e-05	0.9152634517163246	0.0	0.9152634517251059	0.012338110746821476	0.0	0.2392882943982009	0.00015675041894108835	0.0007289277779756756	0.35424919542162486	3.623396771337292e-08	0.048338761559820316	1.088596169356733e-05	0.12910865008818312	0.1648399769821801	0.13291761660155568	4.548125744464858e-08	0.16144175513890116	1.5176568445131776e-05	0.0035712809994884135	0.16583829521083118	0.32967993808841584	1.0980743787454249e-34	2.4662331260642705e-11	0.01825682614334643	0.15985463283124804	0.057973159434720097	0.6136261076526702	0.0	0.0	0.0	0.26016473582188604	0.0	0.999130913430682	0.003772576013323928	5.828540222970894e-06	0.9522858243412132	2.5303696797312226e-10	0.0	0.2601647358117018	0.0	0.0	0.0	0.9999987765294144	0.9999999515913385	0.999999951844375	1.1752705854066786e-06	0.9999941233041518	0.7398352159882993	0.0008690384136939399	0.73983521602249	0.999999951844375	0.022026840565279968	0.999999951844375	0.9962273758310511	0.04771412750316155	72.13972424780518	0.018428049030369258
7.864660833008087e-09	0.0	0.10243212177177957	0.00016104316814304618	0.9221653554649134	0.0	0.9221653554744359	0.02662756025227304	0.0	0.2703020254309221	0.0003904699176007581	0.0012953009620908476	0.4465702561729383	6.597836003404593e-08	0.06750799605040331	3.3602725754321855e-05	0.19410759349188467	0.19673467014368304	0.16346370804280166	1.1130171197509309e-07	0.19111888096407292	2.639329747102211e-05	0.008408191852816538	0.22259025545975256	0.39346932133960394	5.979232725269442e-33	9.210979287709148e-11	0.02647556326344347	0.19128043263487488	0.05471517854493081	0.6950765561608209	0.0	0.0	0.0	0.29830922629831436	0.0	0.9973919751211594	0.005815321891139227	1.6085940455454187e-05	0.933896296510296	7.471730210797827e-10	0.0	0.2983092262868012	0.0	0.0	0.0	0.9999954497950209	0.9999999510972025	0.999999951844375	4.502004978788441e-06	0.9999838659039193	0.7016907255131998	0.0026079767232162617	0.7016907255460619	0.999999951844375	0.025284821455069245	0.999999951844375	0.994184629953236	0.06610365533407875	81.71528308071574	0.04590481374812365
1.516086195888833e-08	0.0	0.1477882806961418	0.00030385252302219117	0.9344903145197838	0.0	0.9344903145298015	0.04544224303161561	0.0	0.29604076909741023	0.0008302073209009179	0.002039941744222781	0.530109928448267	1.0345224079865763e-07	0.08734805759531565	8.373783497283449e-05	0.2508278961315994	0.22559418195298656	0.1909617441059198	2.233318914788932e-07	0.21734798926309623	4.066385010219749e-05	0.015969292376693176	0.27600553953912593	0.45118834217871534	1.3856303689447733e-31	2.586596574853623e-10	0.034694497686041145	0.2198084234278324	0.0520477691157694	0.7492476242896963	0.0	0.0	0.0	0.33040824761437865	0.0	0.9942416437433318	0.008133522129076701	3.630584650325666e-05	0.9152295337208612	1.753258580060066e-09	0.0	0.33040824760174864	0.0	0.0	0.0	0.9999867219090075	0.999999950091117	0.999999951844375	1.322989099208757e-05	0.9999636459978715	0.6695917041982523	0.005758308101043777	0.6695917042299974	0.999999951844375	0.027952230884230666	0.999999951844375	0.9918664297152986	0.08477041812351362	88.08379620017075	0.09760166076929912
2.5671931261711936e-08	0.0	0.20026968516816548	0.000513118260463929	0.9506775935038375	0.0	0.9506775935141794	0.06763882583168558	0.0	0.3180924316258173	0.00160637474245979	0.0029528200467564113	0.6030578846924673	1.4677290935269242e-07	0.10737073342580095	0.00018254061594014654	0.2985711517495485	0.25170734810429496	0.21558712571908323	3.9142682221768034e-07	0.2405304107338711	5.768418007633385e-05	0.026370724938831393	0.3254246607421735	0.5034146719663407	1.790687011069099e-30	5.978306789631464e-10	0.0425845781055785	0.24569732316438625	0.04986387796950339	0.7814456554671835	0.0	0.0	0.0	0.35773759714810266	0.0	0.9894581916782542	0.010665145277756678	7.1317726058761e-05	0.8967926052861009	3.5110250434026193e-09	0.0	0.35773759713450826	0.0	0.0	0.0	0.9999672047736167	0.9999999483333506	0.999999951844375	3.2747026383024905e-05	0.9999286341183159	0.6422623546654928	0.010541760166121293	0.6422623546962735	0.999999951844375	0.03013612203049668	0.999999951844375	0.9893348065666185	0.10320734655827385	91.86909324261815	0.18885022901483461
3.961533357503664e-08	0.0	0.25880012241093026	0.0007986724475105325	0.9695791354366061	0.0	0.9695791354471519	0.09223148109067597	0.0	0.33754932293817624	0.0029131486896305423	0.004015432655384445	0.6655641638682028	1.9426104781017132e-07	0.12726376530915742	0.00036374924739992397	0.33795952744041247	0.27533551794138905	0.23758742102414537	6.222321395119575e-07	0.26103148006598786	7.709540482590322e-05	0.039508255556236715	0.37072599292122177	0.5506710093648702	1.5168256090658223e-29	1.2004549372492797e-09	0.04996569743243928	0.2691861384558103	0.04807585610264603	0.796837531597648	0.0	0.0	0.0	0.3812533204490677	0.0	0.9829561818750774	0.01335887806586705	0.00012653012841597712	0.8788967766549761	6.266724127249718e-09	0.0	0.38125332043462173	0.0	0.0	0.0	0.9999278456810866	0.9999999455776516	0.999999951844375	7.210611891333961e-05	0.9998734217159588	0.6187466313653792	0.017043769969298135	0.6187466313953085	0.999999951844375	0.03192414389735403	0.999999951844375	0.9866410737785081	0.12110317518939867	93.67860832983568	0.342478490634488
5.707547353460518e-08	0.0	0.3223638933598573	0.0011678168848783524	0.9903441563818042	0.0	0.9903441563924684	0.11843265065767832	0.0	0.3551571478353338	0.005009381992946837	0.005203834221988259	0.7185488920657288	2.4481013850770573e-07	0.1468331577616882	0.0006782718693158484	0.36994298028389744	0.2967151701297003	0.25722416538070586	9.190886522398332e-07	0.27917744033709624	9.852644979649485e-05	0.055131936237785825	0.41203893618594095	0.5934303116823917	9.34607182596513e-29	2.1685793720862176e-09	0.05675036381204517	0.29049416931694466	0.04661193993131158	0.799767602504035	0.0	0.0	0.0	0.4016832082731522	0.0	0.9747569314065171	0.016173390550433264	0.00020764918628545277	0.8617223309555756	1.0256865697520676e-08	0.0	0.4016832082579408	0.0	0.0	0.0	0.9998540471224968	0.99999994158751	0.999999951844375	0.0001459046775031656	0.9997923026580892	0.59831674354206	0.0252430204378584	0.5983167435712238	0.999999951844375	0.03338806006868848	0.999999951844375	0.9838265612939419	0.13827762088879908	94.02307624698781	0.5889179601654994
