ADP_g	ADP_c	NADP_c	DHAP_g	Glc_c	NADP_g	GA3P_g	Glc6P_g	_3PGA_c	Gly3P_g	Pyr_c	TSH2_c	_6PGL_c	Rul5P_c	_6PG_g	DHAP_c	Fru6P_g	_13BPGA_g	_2PGA_c	Rul5P_g	Glc6P_c	Glc_g	NAD_g	PEP_c	_6PG_c	_6PGL_g	_3PGA_g	ATP_c	AMP_g	Fru16BP_g	TS2_c	ATP_g	Gly3P_c	NADH_g	AMP_c	NADPH_g	NADPH_c
1.519	1.3165	0.1	8.483130623	0.1	0.1	2.5	0.5	0.1	10.51686938	10.0	0.01	0.0795278	0.41282	0.0841958	2.23132912	0.5	0.5	0.1	0.41282	0.5	0.1	2.0	1.0	0.0841958	0.0795278	0.1	0.3417	4.2405	10.0	0.37	0.2405	2.76867088	2.0	2.2418	3.9	3.9
1.366637889423773	1.000069181521148	1.52296744070451	2.693681576531969	0.008499476206944436	3.5065571524882078	0.10680538692997676	0.3377729450795691	9.937056341921092	1.1701630956889282	3.020233136638155	0.3751438716036751	9.128313645111545e-05	0.005776459837287168	0.00033175577797924595	3.5584972866235733	0.11885006456445038	0.015252487204278577	0.5281992727250993	0.011485725137408488	0.9064485087533871	0.00814007135196071	3.928921820916716	1.3165758780386025	0.0002905754274350419	0.005511844870338862	10.627510876569067	2.7235470066741634	0.2023114852906633	13.722222554816993	0.004856128396323511	4.431050625285541	1.4415027133764318	0.07107817908328042	0.17638381180469015	0.49344284751180106	2.4770325592954876
1.7160887818932793	0.9320634471763388	2.3711580659819043	2.667971556655175	0.009483049203060171	3.505749240191012	0.10590409859817758	0.34458354160740134	13.556711533481538	1.1299850266874116	3.9624023711763594	0.37440943851004377	0.0002185010180521308	0.003986174618867713	0.0003325534201073583	3.5856661629890434	0.12116523921088568	0.01457935125528676	0.5929867005814399	0.011500258336466982	1.244425601752782	0.00912024263234521	3.9289496540449953	1.4069892022873338	0.00015959480345409974	0.0055209906476431665	14.24949083585562	2.8200405507851825	0.36026350997686496	13.137510972871302	0.005590561489954782	3.923647708129828	1.4143338370109597	0.07105034595500744	0.14789600203848075	0.494250759808997	1.6288419340180933
1.904956064148318	0.9077629931726993	2.9312500594384265	2.6425019067993603	0.010160565818026279	3.505463052272995	0.1049628266071212	0.34696621126407207	15.617182289361839	1.1004557920349047	4.61587750211706	0.3732899613337583	0.0004110842135008928	0.00597915919182059	0.0003328201097852627	3.603818233400621	0.12193274677025182	0.014053435712440839	0.6222350317015347	0.011505036916201625	1.4411652261302237	0.009796126500033546	3.9290737851544146	1.4462585460853927	0.00019791391218666586	0.005523990370731751	16.310239365458074	2.8536166707667836	0.48210808617261963	12.659030756553289	0.006710038666240093	3.6129358496790336	1.3961817665993828	0.0709262148455895	0.13862033606051774	0.4945369477270173	1.068749940561569
2.020686263946272	0.8957559527022715	3.279584168640551	2.6168540154237316	0.010645686259365149	3.5054678432490336	0.10399106875401666	0.34680173630221295	16.89891549688451	1.0753264215356348	5.03711116692158	0.37172091567813087	0.0006768426593168091	0.008746991137859221	0.00033279295416163484	3.618228010049781	0.12181024036960386	0.01363278876078384	0.6384341994268748	0.011504440382129364	1.5553185879683595	0.010280600452726092	3.9292735887043064	1.4677160936537517	0.00027043642448896203	0.005523600783466951	17.5912938867106	2.870044379637979	0.5758564447412716	12.238746195884097	0.008279084321867447	3.403457291312415	1.381771989950224	0.0707264112957013	0.13419966765974864	0.4945321567509797	0.7204158313594428
2.09789451356523	0.8892037239635966	3.472754236755761	2.591150402788774	0.011004172544938785	3.5056406826290427	0.10300239140718234	0.3451648033569247	17.710588623938456	1.0529315791054659	5.313587287399302	0.36995668011459487	0.0009693335203147434	0.011857691140697048	0.00033259588046627013	3.6303554905405195	0.12117270025816003	0.01326212455608944	0.6480468690719134	0.011500734353506499	1.6186922403700947	0.01063899851607563	3.929511499202559	1.4803931955027316	0.00036632683859058547	0.005521250631648127	18.401807612087133	2.8789650844135974	0.6494900238806813	11.85816191762917	0.010043319885403426	3.252615462554054	1.3696445094594834	0.07048850079744773	0.13183119162280416	0.4943593173709706	0.5272457632442319
2.153942183896955	0.8855909501950447	3.5635945734250494	2.565822839964878	0.011285495769476546	3.50589849453352	0.10201835503505118	0.34282247883181094	18.21458026482556	1.032686191218129	5.493846725653825	0.36858092776096546	0.00119254318889906	0.01431548429616803	0.00033231587255911943	3.6408208927142733	0.12028869312634326	0.012903436367441097	0.6538030112103544	0.01149552122699641	1.6542462455815368	0.010920505146093367	3.9297550957134804	1.487985095505845	0.0004501877617011542	0.005517952459123788	18.90445483484034	2.88387085309866	0.7101357269647721	11.509460272279217	0.011419072239032897	3.1359220891382305	1.3591791072857327	0.0702449042865266	0.1305381967062931	0.4941015054664935	0.4364054265749421
2.1986438767006824	0.8837130793988677	3.600079872846698	2.5415047151734362	0.011529889982909276	3.506174896717557	0.10106689704316008	0.3403726494710303	18.512205148898904	1.0144731243916918	5.607792930625156	0.36784850616441317	0.001309799098716062	0.01564994970397641	0.0003320215976294078	3.6498917956889936	0.11936871222598358	0.012532936096597678	0.6571412271812241	0.011490063821936352	1.6797222926462112	0.011165143476497177	3.9299768286273826	1.4924004112578066	0.0004981821514594321	0.005514503322899681	19.20076944158785	2.8864173162754723	0.7639049827894059	11.190331757580903	0.012151493835585203	3.037451140509879	1.3501082043110115	0.0700231713726271	0.12986960432565858	0.4938251032824566	0.39992012715329467
2.236799239924796	0.8828978766721634	3.613321525623993	2.5186683318709258	0.011760486640490295	3.506432546488336	0.1001691113577929	0.3381282830055195	18.672498254900212	0.9981765012739579	5.675849422891141	0.36754744018672764	0.0013580343876634256	0.01620969645647903	0.0003317496746708901	3.6577885257669043	0.11852403328503934	0.012149694946662326	0.6589300465983948	0.011485028115598858	1.7042838265611633	0.011395945008049089	3.9301661639684453	1.4947784627176743	0.0005187936443175534	0.005511322277163513	19.35988552001786	2.887522166802592	0.8144255528857139	10.899581006758545	0.012452559813270796	2.948775207189461	1.342211474233101	0.0698338360315647	0.1295799565252436	0.4935674535116765	0.38667847437599845
2.27029503054743	0.882744058295526	3.6178640230190218	2.497498931207792	0.011985297925921462	3.5066604494475073	0.09933427636109599	0.3361677055977462	18.74276368374851	0.9835736999425366	5.712586464658795	0.3674391240376049	0.0013758127939446536	0.016417561835400128	0.00033150986852941165	3.6647467214809506	0.11778337768180924	0.011766042449499711	0.6597224198617074	0.011480587880409255	1.7302720572539583	0.011620905614251957	3.9303262898825233	1.4958426684085888	0.0005265572733518984	0.005508518004387634	19.429112999628938	2.887730839767868	0.8630283861965041	10.635381590642439	0.012560875962393438	2.8666765832560133	1.335253278519052	0.06967371011748752	0.1295251019366014	0.4933395505525067	0.3821359769809678
