EpoR	SAv_EpoRi	SAv	SAv_EpoR	dSAve	dSAvi	Values[SAv_medium]	Values[SAv_cells]
76.0	0.0	999.293	0.0	0.0	0.0	999.293	0.0
75.82940304025065	0.0028004716261827477	999.1195841769937	0.170596959749258	1.5406290683142146e-05	2.9853409649608483e-06	999.1195995832845	0.0028034569671477085
75.66585676456592	0.01093463091110355	998.9477776392615	0.3341432354339709	0.00012103997521977133	2.3454418967754613e-05	998.9478986792367	0.010958085330071305
75.50907058870963	0.0240178361124025	998.777573796144	0.49092941129022233	0.0004012119476837312	7.774450629849405e-05	998.7779750080916	0.024095580618700995
75.35876589884688	0.0416862642835487	998.6089645355428	0.6412341011529649	0.0009340954620485482	0.0001810035592207084	998.6098986310049	0.04186726784276941
75.21467555842722	0.06359590358886466	998.4419403406594	0.7853244415726315	0.0017920593857370325	0.00034725479389645126	998.4437324000451	0.06394315838276111
75.07654343547134	0.08942159180049833	998.276490400288	0.9234565645285167	0.0030419852591056767	0.0005894581243201014	998.2795323855471	0.09001104992481843
74.94412394938338	0.1188560989139316	998.1126027129661	1.0558760506164755	0.004745568898588386	0.0009195686052128046	998.1173482818647	0.11977566751914441
74.81718163638239	0.15160925170022868	997.9502641853175	1.18281836361747	0.006959607332587538	0.0013485920327824172	997.95722379265	0.1529578437330111
74.69549073288835	0.18740709857897564	997.7894607248353	1.3045092671115155	0.009736271657491462	0.0018866378171678406	997.7991969964928	0.18929373639614347
74.57883477591676	0.22599111252707274	997.6301773274618	1.4211652240831008	0.01312336664155031	0.0025429692869608014	997.6433006941033	0.22853408181403354
74.46700622009467	0.2671174310966213	997.4723981600971	1.5329937799051963	0.017164577410966858	0.0033260514905947545	997.4895627375081	0.270443482587216
74.35980607039374	0.3105561313619409	997.3161066383777	1.6401939296061319	0.02189970400726276	0.004243596647500409	997.338006342385	0.31479972800944134
74.25704352995223	0.35609053829027143	997.161285499949	1.7429564700476587	0.02736488435926502	0.005302607354314097	997.1886503843083	0.3613931456445855
74.15853566243038	0.40351656521030577	997.0079168734347	1.841464337569498	0.03359280614741744	0.006509417638705777	997.0415096795822	0.41002598284901154
74.06410706826672	0.45264208486615437	996.8559823433291	1.9358929317331728	0.04061290810560449	0.00786973196646993	996.8965952514346	0.4605118168326243
73.97358957426594	0.503286329702407	996.7054630110201	2.0264104257339453	0.04845157124779783	0.009388662296307495	996.753914582268	0.5126749919987146
73.88682193597751	0.5552793200950998	996.55633955213	2.113178064022387	0.05713230048122379	0.011070763271763989	996.6134718526114	0.5663500833668639
73.80364955230206	0.6084613191908389	996.4085922703811	2.1963504476978493	0.06667589708722747	0.012920065643563284	996.4752681674682	0.6213813848344022
73.72392419189045	0.6626823133347323	996.2622011481301	2.2760758081094576	0.07710062243347726	0.014940107992801755	996.3393017705636	0.677622421327534
73.64750373080135	0.7178015168207962	996.1171458937657	2.3524962691985567	0.08842235337229935	0.017133966843129303	996.205568247138	0.7349354836639255
73.57425190093144	0.7736868998169829	995.9734059861368	2.4257480990684774	0.10065472973656778	0.019504285241640884	996.0740607158733	0.7931911850586238
73.50403804886042	0.8302147386423219	995.8309607161299	2.4959619511394955	0.11380929422393515	0.022053299864825168	995.9447700103539	0.852268038507147
73.43673690455148	0.8872691870613018	995.6897892255977	2.5632630954484403	0.12789562515018224	0.0247828667427327	995.8176848507478	0.9120520538040344
73.37222835966054	0.9447418680524745	995.5498705437113	2.6277716403393683	0.1429214622594311	0.027694485637743765	995.6927920059708	0.9724363536902183
73.31039725491013	1.0025314847533333	995.4111836209303	2.689602745089803	0.1588928260584821	0.03078932316847866	995.5700764469889	1.033320807921812
73.25113317626064	1.0605434499845796	995.2737073606739	2.748866823739294	0.17581413088334455	0.03406823471916925	995.4495214915573	1.0946116847037488
73.19433025945536	1.1186895333583202	995.1374206488407	2.8056697405445714	0.1936882920535417	0.03753178520339386	995.3311089408943	1.156221318561714
73.13988700262045	1.176887525241983	995.0023023812759	2.860112997379477	0.2125168273710546	0.04118026873194944	995.2148192086469	1.2180677939739324
73.08770608658413	1.2350609168029592	994.8683314893053	2.912293913415795	0.2322999532383093	0.04501372723803332	995.1006314425437	1.2800746440409925
73.03769420259017	1.2931385953866321	994.7354869634337	2.962305797409759	0.25303667565954574	0.04903196811095663	994.9885236390933	1.3421705634975887
