Active Cyclin:CDK complex	Unphosphorylated CDC25	Unphosphorylated wee1	Free cyclin	Free CKI	One-site phosphorylated CDC25	Active SKP2 or APC	Cyclin:CDK:CKI complex with CKI phosphorylated	phosphorylated wee1	Two-site phosphorylated CDC25	Inactive Cyclin:CDK complex	Cyclin:CDK:CKI complex with CKI unphosphorylated	Free CDK	totalCyclin
11.656945961920123	32.994208583048035	4.826443552159001	9.98567051662125	0.0	32.29321122307617	0.26937985953710547	0.0	5.17310244717303	34.7080401871961	5.278481509937074	0.0	0.915322862640714	26.921097988478444
10.933034409573375	35.02293159229542	4.9852797661105965	9.732121928458495	0.0	32.3463777732401	0.2936498648549179	0.0	5.01455321728196	32.629020468390074	5.318594339918176	0.0	0.9187418562525422	25.98375067795005
10.263156363183912	37.05963439082128	5.1417399475634085	9.516388720860528	0.0	32.315739878972295	0.31644845666885396	0.0	4.858198610193916	30.624011307779693	5.371015402075274	0.0	0.9218291411737041	25.150560486119716
9.638034884647643	39.111652819236866	5.296793285684621	9.334234975205474	0.0	32.20449354841488	0.33778726074701687	0.0	4.703184110941707	28.68362759861157	5.435851686428951	0.0	0.924630567144617	24.408121546282068
9.049511904306161	41.18860581410154	5.451496539131765	9.182585299651826	0.0	32.01376549048449	0.3576708812946146	0.0	4.548495145590697	26.79754554263861	5.513709541059793	0.0	0.9271838927731701	23.74580674501778
8.490059553662059	43.30355840465339	5.607099996497965	9.059385730329847	0.0	31.74232185985257	0.37609500616020813	0.0	4.392896944491886	24.954089145392558	5.605787312798855	0.0	0.9295207656676955	23.15523259679076
7.952236330601479	45.474956020196935	5.765201037256633	8.963593060871519	0.0	31.385778167941574	0.3930434401612588	0.0	4.234797837391031	23.13925455833809	5.714091925590144	0.0	0.9316683587190419	22.629921317063143
7.427943493636759	47.73015404501652	5.928010917141577	8.895327446841154	0.0	30.934970425751246	0.4084831898953821	0.0	4.071988668862652	21.334871389274518	5.841868331237591	0.0	0.9336509408756283	22.165139271715503
6.907168150617214	50.1124381502494	6.098877463145857	8.856309113045581	0.0	30.372553484748934	0.42235572004671845	0.0	3.901122384553471	19.51500684199493	5.994469325230255	0.0	0.9354918126207626	21.75794658889305
6.375411669784099	52.69653472787899	6.283438378425082	8.850919009816247	0.0	29.665232540228683	0.4345598770398656	0.0	3.716561565546602	17.63823217160916	6.181271201877677	0.0	0.9372165856416912	21.407601881478023
5.807377022238641	55.62800206616341	6.4925678630654495	8.888924676512477	0.0	28.743300261381147	0.44491401786060886	0.0	3.507432116322881	15.628697466338753	6.420479625401826	0.0	0.9388607167617977	21.116781324152946
5.147924072646452	59.244587555882845	6.751568078073992	8.993698726201917	0.0	27.434141700453615	0.45305533660736347	0.0	3.2484319143433997	13.321270667837455	6.753648305568569	0.0	0.940492138108925	20.89527110441694
4.237180947417542	64.56998183493602	7.138425309279113	9.234183401706138	0.0	25.16515022253072	0.45808832273641925	0.0	2.861574687931401	10.264867914638433	7.302648179190006	0.0	0.9423008543669623	20.774012528313687
2.441855785107016	76.12726559662669	8.013496951109634	9.886534856721243	0.0	18.86504775881993	0.45678658802404803	0.0	1.98650304786417	5.007686634291395	8.553805383861121	0.0	0.9450216941551594	20.88219602568938
0.12247029620077621	97.27893016433633	9.745925065066304	10.997420844928893	0.0	2.6156160557387844	0.442118303051271	0.0	0.2540749345561804	0.10545377614968543	10.37376081728052	0.0	0.9475188444325936	21.49365195841019
0.062438550782811825	98.52631350860581	9.85456021426643	11.38269473988407	0.0	1.4522401899334505	0.4247951637202379	0.0	0.1454397855946885	0.021446300071921887	10.736307851502245	0.0	0.9460062679885748	22.181441142169128
0.06461201368272478	98.50777291370886	9.852738382066592	11.754102619785929	0.0	1.4702792676550904	0.40814858831976747	0.0	0.14726161788232145	0.021947818125119468	11.067131357850256	0.0	0.944341283142335	22.88584599131891
0.06692506137064999	98.48688061786125	9.850703515766174	12.134481095386157	0.0	1.4905573162338441	0.3921554522703837	0.0	0.1492964842150353	0.02256206571695409	11.404716767689337	0.0	0.9426417908547	23.606122924446144
0.06931482425482692	98.46529535173494	9.848601931979232	12.523868100889274	0.0	1.5114991302001293	0.37679018727017016	0.0	0.1513980680138562	0.023205517995778475	11.74903618521484	0.0	0.9409082449526517	24.34221911035894
0.07178373956802866	98.44299647457741	9.846431678622563	12.922262204152108	0.0	1.5331239075033807	0.362028228110153	0.0	0.15356832137489246	0.023879617893762226	12.100006506534578	0.0	0.939141048769487	25.094052450254715
0.07433444647805028	98.41996032909147	9.844190532262253	13.329646579884297	0.0	1.5554536663204268	0.3478459764892442	0.0	0.15580946773681095	0.024586004578746032	12.457529941923276	0.0	0.9373406780579934	25.86151096828562
0.07696972492407214	98.3961620051357	9.841876153659527	13.745988291586352	0.0	1.5785115672427146	0.3342207633728574	0.0	0.15812384634013077	0.02532642761814885	12.821493711083617	0.0	0.9355076828199616	26.644451727594042
0.0796925111841856	98.37157520310335	9.839486074981046	14.171237560772454	0.0	1.6023220394613376	0.3211308128521866	0.0	0.16051392501882536	0.026102757434039135	13.191769731533713	0.0	0.9336426887864105	27.442699803490353
0.08250591577561714	98.34617207506052	9.837017684932412	14.60532705830499	0.0	1.6269109276452212	0.3085552074385123	0.0	0.16298231506753966	0.026916997293770728	13.568214352595868	0.0	0.9317463986581426	28.256047326676473
0.08541324398699894	98.31992304253734	9.83446821169845	15.048171222944964	0.0	1.6523056604878148	0.2964738547517411	0.0	0.16553178830153187	0.02777129697465148	13.950668138976367	0.0	0.9298195930851831	29.08425260590833
0.08841801942282404	98.29279658758267	9.831834703374712	15.499665609112942	0.0	1.6785354440522002	0.28486745556893667	0.0	0.1681652966252832	0.028667968365059644	14.338955703910939	0.0	0.9278631313833311	29.927039332446704
0.09152401110399534	98.26475901244217	9.829114005454098	15.959686270761196	0.0	1.7056314842042986	0.2737174731451932	0.0	0.17088599454589942	0.029609503353524705	14.732885596840449	0.0	0.9258779519602779	30.784095878705642
0.09473526473388663	98.23577416216388	9.82630273483748	16.428089182448097	0.0	1.7336272434021607	0.26300610379279066	0.0	0.17369726516252088	0.030598594433969114	15.132250244296396	0.0	0.9238650724548486	31.65507469147838
0.09805613889813389	98.20580310376451	9.823397249770965	16.90470970269894	0.0	1.7625587377113525	0.2527162486687261	0.0	0.17660275022903812	0.031638158524149924	15.536825946555394	0.0	0.9218255895727323	32.53959178815247
0.10149134706983322	98.17480375391507	9.820393614959997	17.389362080612038	0.0	1.7924648814718782	0.24283148672550686	0.0	0.17960638504000412	0.03273136461306075	15.9463729276781	0.0	0.9197606786262604	33.43722635535997
0.10504600664340588	98.14273044426163	9.817287560840876	17.881839008805727	0.0	1.8233878896761517	0.2333360488145031	0.0	0.1827124391591239	0.03388166606221523	16.36063544032648	0.0	0.9176715927651506	34.34752045577561
0.10872569612706923	98.1095334155914	9.814074436189737	18.381911221484422	0.0	1.8553737460980837	0.22421479286296908	0.0	0.18592556381026368	0.0350928383105194	16.77934191776008	0.0	0.9155596619305642	35.269978835371575
0.11253652267446039	98.07515821953635	9.810749152075333	18.88932714012821	0.0	1.8884727569502386	0.21545318014783782	0.0	0.1892508479246669	0.03636902351341651	17.202205176278408	0.0	0.9134262915052357	36.204068839081074
0.1164852016608087	98.0395450146162	9.807306115924774	19.403812562315682	0.0	1.9227402021199953	0.20703725260717296	0.0	0.19269388407522645	0.03771478326381229	17.628922656744294	0.0	0.9112729607079746	37.14922042072078
0.12057915121507155	98.00262773109394	9.80373915331677	19.92507038862111	0.0	1.9582371075175429	0.1989536111873942	0.0	0.19626084668322957	0.03913516138852119	18.05917669775788	0.0	0.9091012207551352	38.10482623759406
0.12482660541157362	97.96433307013824	9.800041414278322	20.452780384634448	0.0	1.9950311704431476	0.1911893952149297	0.0	0.19995858572167777	0.040635759418600745	18.492634835140688	0.0	0.9069126927972387	39.07024182518671
0.1292367501249071	97.92457930503774	9.796205261071979	20.986598963328554	0.0	2.0331978675371887	0.18373226277542223	0.0	0.20379473892801903	0.042222827425058895	18.928950108764273	0.0	0.9047090657055541	40.04478582221773
0.13381988784476875	97.88327482683405	9.792222132093219	21.526158978317877	0.0	2.072821798504575	0.17657037211528342	0.0	0.2077778679067807	0.04390337466135671	19.367761365152663	0.0	0.9024920937350128	41.027740231315306
0.13858763884588485	97.84031637104917	9.788082375963649	22.07106950704298	0.0	2.1139983238554416	0.16969236407792243	0.0	0.21191762403635128	0.045685305095395555	19.808693532305508	0.0	0.9002635941442431	42.01835067819437
0.14355318891088373	97.79558683657176	9.783775047517093	22.62091559453745	0.0	2.156835578504541	0.16308734560641563	0.0	0.21622495248290724	0.047577584923685	20.251357837651472	0.0	0.8980254448671883	43.015826621099805
0.148731597311061	97.74895257587161	9.779287654400507	23.175257930017334	0.0	2.201456972475844	0.15674487436321616	0.0	0.22071234559949277	0.04959045165253755	20.695351939547866	0.0	0.8957795823157053	44.01934146687626
0.154140183567162	97.70025999651504	9.774605839353235	23.73363240236761	0.0	2.2480043258238647	0.15065494454431766	0.0	0.22539416064676662	0.05173567766108492	21.140259920836385	0.0	0.8935279994779823	45.028032506771154
0.15979901873268906	97.64933124899032	9.769712977171173	24.295549473226824	0.0	2.296641844703962	0.14480797400501802	0.0	0.23028702282882782	0.05402690630571841	21.585652085991626	0.0	0.8912727444763785	46.04100057795114
0.1657315573629632	97.5959586866174	9.764589657033817	24.86049327957001	0.0	2.347561227431687	0.1391947928567259	0.0	0.23541034296617894	0.0564800859509224	22.031084480365877	0.0	0.8890159198113559	47.05730931729885
0.17196546174331023	97.53989765428157	9.75921300885202	25.42792034493615	0.0	2.400988307557504	0.1338066337812808	0.0	0.24078699114797789	0.05911403816091112	22.47609801709667	0.0	0.8867596826058001	48.07598382377613
0.17853369397695956	97.48085694292851	9.753555811786505	25.997257723915034	0.0	2.457191843438355	0.12863512440058972	0.0	0.24644418821349778	0.06195121363311572	22.920217054911785	0.0	0.8845062462555563	49.096008472803774
0.18547598794931106	97.41848595335449	9.747585295752064	26.567900337241145	0.0	2.5164953317201495	0.12367228220898643	0.0	0.2524147042479383	0.06501871492537119	23.362947198424497	0.0	0.882257884068131	50.11632352361495
0.1928408735395249	97.35235707817574	9.741261496883649	27.139207128829643	0.0	2.579293213306015	0.1189105128123518	0.0	0.258738503116352	0.0683497085182335	23.803771983780653	0.0	0.8800169357133991	51.13581998614982
0.20068852254514527	97.28194099088817	9.734534951543086	27.710495494391946	0.0	2.64607359105339	0.11434261260079623	0.0	0.26546504845691404	0.0719854180584211	24.242147938000432	0.0	0.8777858176972722	52.15333195493753
0.20909485493247604	97.20657108781481	9.727343378997807	28.281033117505974	0.0	2.7174509000381892	0.1099617775973185	0.0	0.27265662100219135	0.07597801214698753	24.677497204752175	0.0	0.8755670397015767	53.16762517719063
0.21815764201091345	97.12539080410075	9.719606767769	28.850025816184136	0.0	2.7942142812283524	0.1057616212633125	0.0	0.28039323223100016	0.08039491467089807	25.109196420359627	0.0	0.8733632296881473	54.177379878554675
0.22800589992328102	97.03727282316585	9.711219842818343	29.41659904091397	0.0	2.8774017086258676	0.10173620585612643	0.0	0.2887801571816565	0.08532546820828622	25.536559596333028	0.0	0.8711771725187185	55.181164537170275
0.2388149575227723	96.94069004473361	9.702040038557538	29.97976884600305	0.0	2.968418282848904	0.09788009527256589	0.0	0.29795996144245995	0.09089167241747623	25.958810993446217	0.0	0.869011870245155	56.17739479697204
0.25083185940842434	96.8334991904349	9.691867335699472	30.5383944990369	0.0	3.069234431323976	0.09418844378756765	0.0	0.30813266430052605	0.09726637824110854	26.375040374287213	0.0	0.8668706388315218	57.16426673273254
0.26442088854783197	96.71255550922623	9.680408373754988	31.09109697921407	0.0	3.182738420676802	0.09065714859697846	0.0	0.319591626245012	0.10470607009694356	26.784125147070252	0.0	0.8647572698219096	58.13964301483215
0.28015162680088085	96.5729734753607	9.667207619265417	31.636108910382642	0.0	3.313411854592889	0.08728312461087685	0.0	0.33279238073458284	0.11361467004640446	27.184585076732624	0.0	0.8626763164823325	59.10084561391615
0.2989869734400693	96.40656482427707	9.651502013317026	32.17097197738044	0.0	3.4687544320197263	0.08406483685058894	0.0	0.3484979866829759	0.12468074370317345	27.574284717269713	0.0	0.8606336415464512	60.04424366809022
0.3227413760773554	96.19808563486284	9.631871950107401	32.691846262728156	0.0	3.662699505896318	0.08100344841619184	0.0	0.3681280498925983	0.13921485924082852	27.949741573614684	0.0	0.8586375852515399	60.964329212420196
0.3554279905224899	95.91442709998017	9.60523685856712	33.19162797681547	0.0	3.9254196738798774	0.07810572330386022	0.0	0.39476314143288205	0.16015322613994112	28.30419837197996	0.0	0.8567018681874877	61.85125433931792
0.40855566563162016	95.46348644140517	9.563038349309647	33.653198370540736	0.0	4.340436909052277	0.07539348960255099	0.0	0.4369616506903489	0.19607664954256393	28.62051019866807	0.0	0.8548546706785015	62.68226423484043
0.5368095883497879	94.43476238604627	9.467230701828496	34.00942600916924	0.0	5.2759363956065	0.072953415106401	0.0	0.5327692981715021	0.2893012183472542	28.827149031053306	0.0	0.8531802069029846	63.37338462857233
2.273827805540666	84.4998283427686	8.557758066921835	32.98396692292984	0.0	13.587609959906942	0.07228325079775806	0.0	1.4422419330781626	1.9125616973244806	27.328018285468865	0.0	0.8519907695449525	62.58581301393937
17.476010784494786	21.439049105644845	3.8413408399033	12.510806045249728	0.0	30.10756642214139	0.10347448903806847	0.0	6.158659160096701	48.45338447221381	5.309680937011693	0.0	0.8860715413924676	35.29649776675621
16.138292182136098	23.538664048663016	4.031631889391628	11.879931083083374	0.0	30.78152044554963	0.13651807785160147	0.0	5.968368110608372	45.67981550578736	5.271654687080252	0.0	0.8929502656539182	33.28987795229972
14.966742159028234	25.582945177577848	4.21311047664223	11.341793899540598	0.0	31.307452978083557	0.16793510557349892	0.0	5.78688952335777	43.10960184433858	5.244005562081271	0.0	0.8989462613944526	31.552541620650103
13.92986182771651	27.619082430091897	4.387886956220295	10.887874236479663	0.0	31.71436315332786	0.1977615944128714	0.0	5.612113043779705	40.66655441658021	5.234007286033019	0.0	0.9041806544312524	30.051743350229188
13.001911201681981	29.648961434246406	4.5570383357181585	10.502347761464733	0.0	32.013457341350176	0.22603053085607472	0.0	5.4429616642818415	38.3375812244034	5.239423398460196	0.0	0.908793326999289	28.74368236160691
12.163136723707018	31.675194287574996	4.721527489085561	10.17350879262743	0.0	32.21379267937275	0.2527712107694025	0.0	5.278472510914439	36.11101303305227	5.258716085030826	0.0	0.9128907359563108	27.595361601365273
11.397993654269653	33.70128472601205	4.882251676594906	9.89255822359754	0.0	32.3225891839555	0.2780088947115413	0.0	5.117748323405094	33.97612609003248	5.290891731607598	0.0	0.9165555730706137	26.58144360947479
10.693945101262614	35.731838387269434	5.040084262807622	9.652821556495514	0.0	32.34539941317771	0.30176432604019277	0.0	4.959915737192378	31.922762199552846	5.33541336959904	0.0	0.9198532076456917	25.682180027357166
10.0406085229939	37.77287688238185	5.195917363588032	9.449236705894428	0.0	32.286156591273254	0.3240530516296055	0.0	4.804082636411968	29.940966526344894	5.392164376518833	0.0	0.9228361355024363	24.882009605407163
9.429110571355007	39.83232797128176	5.350712699860004	9.278022052180395	0.0	32.14709056786742	0.3448844468393015	0.0	4.649287300139996	28.020581460850817	5.461459266752654	0.0	0.9255471508094617	24.168591890288056
8.851552173926429	41.9208169001951	5.505571097414158	9.136477118799212	0.0	31.928465927935342	0.36426027825914403	0.0	4.494428902585842	26.15071717186955	5.54410928394008	0.0	0.9280216927106675	23.532138576665723
8.300496671516362	44.052995236092386	5.661838835897886	9.022898024080641	0.0	31.628036476144207	0.38217250882970644	0.0	4.338161164102114	24.318968287763422	5.641567481187991	0.0	0.9302896792364783	22.964962176784994
7.768372037202998	46.249888954747966	5.821286922182023	8.936620433194696	0.0	31.239984727937625	0.3985997886706095	0.0	4.178713077817977	22.51012631731441	5.756210202180959	0.0	0.9323770888030802	22.46120267257865
7.246595946036089	48.54333237568214	5.986442616653141	8.878252105487743	0.0	30.752816304433658	0.4135015024692828	0.0	4.013557383346859	20.703851319884205	5.891884903513514	0.0	0.934307595752252	22.016732955037345
6.723994598206333	50.985098530391646	6.1612677929890625	8.85026974231423	0.0	30.14487617848504	0.42680686043328636	0.0	3.838732207010939	18.87002529112331	6.0550428436966115	0.0	0.9361048127904853	21.629307184217176
6.183358872791686	53.6679798502911	6.352728462007568	8.858475029582415	0.0	29.373663927806998	0.43839272896892983	0.0	3.6472715379924336	16.958356221901884	6.257334029016647	0.0	0.9377965354909583	21.29916793139075
5.592403314180349	56.782632939997846	6.575061961790251	8.915909350836058	0.0	28.345830544132077	0.4480316530060374	0.0	3.424938038209752	14.871536515870066	6.522502118777792	0.0	0.9394254728352093	21.0308147837942
4.874088579895016	60.808324595785955	6.864315623689809	9.055609190198606	0.0	26.809901415085903	0.45524186604247524	0.0	3.1356843763101927	12.38177398912813	6.908986358039454	0.0	0.9410846253103277	20.838684128133075
3.7769858861778465	67.38939829731466	7.347122901356287	9.385916179560725	0.0	23.80049586384089	0.45869314143388734	0.0	2.6528770986437142	8.810105838844484	7.608638047700427	0.0	0.9430718803306086	20.771540113439
1.3723872252068627	84.12327799016488	8.648463843367907	10.330331916440112	0.0	13.436584550615285	0.4530709196242595	0.0	1.351536156632097	2.4401374592198257	9.345815784547412	0.0	0.9464089849512287	21.048534926194385
0.06666461660749881	98.39930559628183	9.843506630466313	11.143546472528739	0.0	1.5721760118015495	0.4360020811178313	0.0	0.15649336953368828	0.028518391916598187	10.521077745614527	0.0	0.9470612881888898	21.731288834750764
0.06315143473114714	98.52086672659789	9.854015452527415	11.511171527992923	0.0	1.457562843331851	0.41891588005078917	0.0	0.14598454747258582	0.021570430070186535	10.850888700317897	0.0	0.9454297993247548	22.425211663041967
0.0654098135418435	98.50056744725738	9.852036493425224	11.885690612267046	0.0	1.477273857338596	0.4025000777508016	0.0	0.1479635065747733	0.022158695403972566	11.184053660527773	0.0	0.943752682629652	23.135154086336662
0.0677493702056081	98.47943500127028	9.849978508841414	12.269208927525657	0.0	1.4977819896938531	0.3867286859267781	0.0	0.1500214911585857	0.02278300903585111	11.523995244199131	0.0	0.9420412769279762	23.860953541930396
0.07016643637426827	98.45760356289975	9.84785323058419	12.661736987295766	0.0	1.5189594707587892	0.3715764888490016	0.0	0.1521467694158086	0.02343696634145807	11.870643528863768	0.0	0.9402959501738098	24.602546952533803
0.07266355992398385	98.43505040139762	9.845658520118233	13.063268061944122	0.0	1.5408274678608285	0.3570192627674396	0.0	0.15434147988176933	0.024122130741566872	12.22391030597984	0.0	0.9385171306704808	25.359841927847945
0.07524342751005243	98.41175143584829	9.84339211487348	13.47377979390394	0.0	1.5634083853061247	0.34303373752571986	0.0	0.15660788512652113	0.02484017884559983	12.58369259808191	0.0	0.9367053198720402	26.132715819495903
0.07790887168473085	98.38768128852024	9.841051632352388	13.893233457223895	0.0	1.5867258104002477	0.3295975595021317	0.0	0.15894836764761214	0.025592901079524864	12.949872323536116	0.0	0.9348610940238957	26.92101465244474
0.08066288730471234	98.36281313921535	9.838634556504667	14.3215732322051	0.0	1.6108046480465399	0.316689255967958	0.0	0.16136544349533322	0.026382212738113028	13.322315998572092	0.0	0.9329851055706161	27.724552118081903
