Clk-Cyc_cyt	Per-Tim_cyt	Per_cyt	Clk_cyt	Tim_cyt	Clk-Cyc_nuc	Per-Tim_nuc	Tim_mRNA	Clk_mRNA	Per_mRNA
0.6317650928353498	0.02831300727506928	0.29455632237645446	1.1062101559151871	0.29455637768909887	0.5574377255967746	0.011495084676626348	0.8291834330907296	2.8361262936749534	0.829183423625133
0.6620602411840446	0.03974622203771022	0.34449540405834284	1.1412375349048685	0.34449544691215456	0.6083034010199243	0.016382069321530024	0.9355211938489458	2.844091325174755	0.9355211862097427
0.6875458696119005	0.05487686046948836	0.3984165427060469	1.1682869551036867	0.3984165779326729	0.6590031959752358	0.023062482014874756	1.0498224963559415	2.834436871031549	1.0498224899831483
0.7062905364231046	0.07438590368248653	0.4553455705705268	1.1849930200334613	0.45534560089705156	0.7077600775803348	0.032022692960804865	1.1709692411262673	2.8056829871084727	1.1709692356637569
0.7164620743134522	0.09891153098225872	0.5142938937331143	1.1893447270250477	0.5142939207844226	0.752379191077855	0.04382681091340605	1.2973335962836234	2.7582898866075567	1.2973335914969581
0.7167191168470681	0.1290073354302176	0.5743524430096433	1.1802130928897023	0.5743524678002123	0.7903765379921522	0.05912292426046487	1.4267720177027947	2.6953071459275	1.4267720134329578
0.7066462649529526	0.16508311225489777	0.6347039028909768	1.1578802191629702	0.6347039260797767	0.81922497820989	0.07863809790741866	1.5566477806136207	2.6226253395301153	1.5566477767499254
0.6871258281122136	0.20732102833236468	0.6945784900337686	1.124443379550376	0.6945785120629124	0.8367227749132822	0.10314772656969129	1.683885649865226	2.548776504459694	1.683885646328886
0.6605388478155089	0.25557239605388277	0.7531934802250578	1.0839861840489484	0.7531935013985143	0.8414672532384778	0.13340663333768787	1.8050705526562196	2.484344204674839	1.8050705493900754
0.6307157960059632	0.3092527219526133	0.8097090610651935	1.042434182144198	0.8097090815952287	0.8333822565967919	0.1700375227928745	1.9166181351678606	2.441001362229778	1.916618132129775
0.6025986218436385	0.3672640951369675	0.8632218753065575	1.0070309362769203	0.863221895342148	0.8141946016731353	0.21338774034749872	2.0150637241743135	2.4300741419796563	2.015063721332809
0.5816375441364001	0.4279867638160583	0.9128121344143734	0.9854237787010341	0.9128121540592311	0.7876902198568169	0.26338564038346285	2.0975214180022297	2.4605874867038886	2.097521415333538
0.5730462049148047	0.48939276071273213	0.9576567340129425	0.9844997701463674	0.9576567533374384	0.759556818305753	0.31944582003072425	2.1623264832870657	2.537172112397613	2.1623264807730576
0.5811406855448901	0.5493277419116356	0.9972078791044467	1.0093172546639089	0.9972078981539637	0.7367180428901698	0.38047740516366557	2.209759461033446	2.6586957379410165	2.2097594586601113
0.6089651500936456	0.6059591924631552	1.0314045955661664	1.0625014178314713	1.0314046143674416	0.7262965034013229	0.4450331892697477	2.2425720984192785	2.8182331660227096	2.242572096175546
0.65818707505951	0.6582937778643055	1.0608398038393252	1.1441416577498942	1.0608398224057423	0.7345544181956909	0.5115979516763786	2.265913701234557	3.0039019938362315	2.265913699111337
0.7289884571796107	0.7065682253583844	1.086780355317069	1.2517966947888606	1.086780373653408	0.7661372568600017	0.5789591799150691	2.2863841690059457	3.1993684947538914	2.2863841669953326
0.8196271053084094	0.7523035427285685	1.1109695462358242	1.3801220082004189	1.1109695643425628	0.8236823498410034	0.6465525287091245	2.310357620170179	3.383432664941805	2.3103576182648524
0.925549716870118	0.7979284393031671	1.1352295283632383	1.5200160397151228	1.135229546240147	0.9076020613094604	0.7146559696470792	2.3421374028078263	3.5297483688338485	2.342137401000691
1.0383647345398663	0.8460542538457996	1.160969320856342	1.6579049559697323	1.1609693385049449	1.0158468311427227	0.7843387428655462	2.382556943776125	3.6094966868861458	2.3825569420602277
1.1455433288084562	0.8985917212708331	1.1887358194860804	1.7764444900855452	1.1887358369106142	1.143679044167822	0.8571430341110282	2.4283432108649707	3.5992328728803726	2.428343209233634
1.2318589420708779	0.9558925593238138	1.2179140606192196	1.8574547754582433	1.2179140778260453	1.283693686047357	0.9345538788632124	2.472240339417583	3.490402255312221	2.4722403378646725
1.282520355743829	1.0160441548140762	1.2466240844120453	1.8859287617815015	1.2466241014077806	1.4262451146266075	1.0173645032451735	2.5037783638563442	3.2920944041991307	2.503778362376568
1.2864557464397581	1.0744326601097962	1.2718144488404004	1.8527961310003396	1.271814465629268	1.5601236284537852	1.1050582706101517	2.5106379185696337	3.0247175251803715	2.510637917158813
1.2382330341999497	1.1237416743563653	1.2895348540402922	1.7555671612476176	1.2895348706211407	1.6731476529577622	1.1953115429106165	2.4806269411321322	2.711487983464173	2.4806269397874208
1.1385079617605878	1.1546053274595454	1.2953666126970433	1.59781621459573	1.2953666290602968	1.7525044547506436	1.2836888350508349	2.404137545293964	2.373789798107313	2.4041375440140547
0.9938142006318103	1.1570666237325151	1.2849686596568448	1.3887183112095542	1.2849686757813874	1.784998207407015	1.36356559918425	2.276560913464664	2.030915114019973	2.276560912250025
0.8164170572443866	1.1227376834078855	1.2546614928760702	1.1432887128289009	1.2546615087257937	1.7576802057098166	1.4262880153064106	2.099861776124411	1.702684686649766	2.099861774977604
0.6244753551010047	1.0472197230379812	1.2019707501916654	0.883573800271653	1.2019707657112102	1.6597079341854553	1.461588279080492	1.8827967480994716	1.414538900576454	1.8827967470255886
0.4421266002972445	0.9321282429082923	1.1261173072044157	0.6406341539566334	1.1261173223134544	1.4867080164928494	1.4583530499528863	1.6400009212375448	1.2060863676722822	1.640000920244742
0.2974831644156098	0.7860777373362136	1.028536013330822	0.4549382250486678	1.0285360279162925	1.2484581600443565	1.4060028118612322	1.3907282363681108	1.140953464094021	1.3907282354679973
0.2134551750633672	0.624103994386982	0.9135489974356616	0.36580388494667093	0.9135490113421516	0.9761036365786118	1.2968986292412155	1.1578065640498336	1.2917835414978331	1.1578065632568855
0.1934334502129904	0.46507979898103285	0.7890927835479165	0.38475907657324293	0.7890927965694362	0.716989869632096	1.130050892600996	0.9653757769936187	1.6553443938419945	0.9653757763218521
0.22426180624944034	0.3267400632872817	0.6663304906907218	0.48754660728118465	0.6663305025740095	0.5145559231617806	0.9153378837262911	0.8300176867233714	2.1134230406941557	0.8300176861793127
0.29254135724512714	0.21914428664298996	0.5557435707323148	0.6399655215132687	0.5557435812067043	0.3921813515743481	0.6752567339800665	0.7455331023593578	2.550546610821834	0.74553310193655
0.38868710213859387	0.14162668976990905	0.4619359866475101	0.8155052210141144	0.4619359954811982	0.3497199619728153	0.4409275284117909	0.6909933849755238	2.9098480167690917	0.6909933846576481
0.5031524565614683	0.08860228947502785	0.387146563067539	0.994922285334454	0.3871465701338723	0.3711649680867382	0.24463473295404667	0.6672149036930165	3.1683282833731528	0.667214903459454
0.6246994410225865	0.05641190003447939	0.3382729792500144	1.163262472401704	0.3382729846042899	0.4375745721603691	0.11218318377604837	0.6912089266401115	3.3251117045689624	0.6912089264686083
0.7424394420081011	0.042321252334411086	0.32318359752010395	1.3106638819182723	0.3231836014373479	0.5337754570284386	0.04771876677655101	0.768168711871733	3.3990466335791334	0.7681687117421845
0.8482565238999066	0.04232059688800398	0.34321685552654857	1.432007494473161	0.34321685840411664	0.6485528227192681	0.026957567661065645	0.8908764835616968	3.4084044859750326	0.8908764834592826
0.935554739603356	0.053463388442165624	0.3926479672108895	1.5218264569002737	0.39264796940847246	0.7731648142788636	0.02515120269564013	1.0491860090939122	3.35216998178353	1.0491860090090694
0.9964410016195165	0.0756195532559304	0.4630899793248066	1.5713011732934672	0.46308998109242705	0.899573870026719	0.0323534585302507	1.2340724741469165	3.2214622158861355	1.234072474073789
1.0219374357098245	0.11033874410827921	0.5467105638199979	1.5709446628287822	0.5467105653116745	1.0190070065787442	0.046839426492759025	1.4378356297891766	3.017672833387394	1.437835629724184
1.004981389463889	0.15961141655253167	0.6375822940803244	1.5150240815442508	0.6375822953881587	1.1214163308627778	0.06973611970461223	1.6534649442452771	2.7563754403340446	1.6534649441861828
0.9433536854886856	0.2253036361269783	0.7318915269049918	1.4041200707857278	0.7318915280850447	1.1957475591476592	0.10328829729671715	1.8740667895715923	2.4608877901403363	1.8740667895169547
0.8410645514165486	0.30885447262326565	0.8273229572487797	1.2457434348683698	0.8273229583364581	1.230683978812855	0.15034257044631474	2.0923223619735265	2.1568614213356923	2.092322361922389
0.7086292737831896	0.41087938223610954	0.9221607876982123	1.0545693921249593	0.9221607887167842	1.215915699800249	0.21394030059227725	2.299738631042063	1.8726540459646144	2.2997386309937737
0.5629935908986259	0.5304839614172971	1.0144721963151746	0.853306775619328	1.0144721972804542	1.1445412963306378	0.2966747084203885	2.485385468706175	1.6447877461199965	2.485385468660281
0.4268875793656944	0.6640967088461232	1.1013386356874362	0.6736709407222276	1.1013386366104114	1.0174295250211014	0.3997999249036535	2.6336951395236965	1.5248978601079723	2.6336951394798853
0.32531899238421313	0.8035578247458278	1.1779247184283843	0.5531739492021613	1.1779247193167104	0.8490791418188393	0.5221924210383913	2.721090513070581	1.5725924649910932	2.7210905130286425
0.27613495541200006	0.9333927726240988	1.2363649396499328	0.5200490196221735	1.2363649405087573	0.6699369003261969	0.6591872474258231	2.713441033182193	1.8098647642022045	2.713441033142011
0.2818552766233525	1.028692621573883	1.2653758551613263	0.5763456850731903	1.2653758559936714	0.5174975791366321	0.8012555529520228	2.573539208382294	2.1883707513045105	2.5735392083438535
0.3367558906297296	1.058786674167588	1.2529521330968443	0.7067947521779676	1.252952133903672	0.4205635241746738	0.9329171128825432	2.290588547229489	2.6421898517737183	2.290588547192909
0.43816337683378287	1.0019187417384483	1.1925588063744208	0.8983621166123814	1.1925588071544646	0.3911604187559364	1.0331981616538566	1.9091661120840655	3.130473982661053	1.9091661120496526
0.5877913402411842	0.8624464686188755	1.087705886987951	1.1447864564588668	1.0877058877373562	0.42836618788856307	1.0789271459174885	1.5135848558031082	3.6275717867825548	1.513584855771422
0.7879173470409204	0.6743261180394546	0.9532374245677199	1.4416408281237292	0.9532374252795601	0.5272995666575069	1.0510937457373273	1.1952950197905892	4.105231223298697	1.1952950197624095
1.0368059445307176	0.48851030345109847	0.8166962702749926	1.7790772337969094	0.8166962709393555	0.6837226789089033	0.944504700662175	1.0344962105123916	4.514371000580534	1.034496210488295
1.3219447585104172	0.349743291157344	0.7145487278682021	2.1315999872096922	0.7145487284748944	0.8925369558505842	0.7778204957082998	1.0660055374928525	4.764614748434151	1.06600553747253
1.6116219652476433	0.2753875454878492	0.674079184636011	2.4506481921698016	0.6740791851807186	1.1444871861963766	0.5922833651649296	1.2498068910861135	4.754479999642504	1.2498068910685685
1.8583236868516178	0.25847697432490563	0.6965614061036453	2.682066247765721	0.6965614065915727	1.4247956858478772	0.4332810694910883	1.5162982527151267	4.4859359289269465	1.516298252699453
2.0215007503402305	0.2884977912174552	0.7652468512705972	2.7962804866081066	0.7652468517126029	1.7155470226089082	0.3311719664528304	1.8215264116907166	4.062210296426515	1.8215264116763257
2.0822634833311278	0.36168751982593605	0.8628098345307693	2.788906589477532	0.8628098349378384	1.999243425404734	0.2952000539562627	2.146578398773179	3.5718705111127527	2.146578398759712
2.0386072328178186	0.4793992453363666	0.9782207465365789	2.666661150843005	0.9782207469174832	2.2599806897310795	0.320207634340931	2.4823117778747146	3.0586127398687304	2.4823117778619497
1.897432350790308	0.6450751892555624	1.105513590251115	2.440283910278822	1.1055135906123126	2.482490296397573	0.39895788973218316	2.8221172167597395	2.541421199567535	2.8221172167475292
1.6708433755085947	0.8626568863940423	1.2412377962236594	2.123200805029029	1.2412377965698134	2.6505179558486307	0.5282053717198838	3.1582223505255422	2.0298173973908913	3.158222350513787
1.3757101287072795	1.134795703215751	1.382297377673567	1.7324261519961766	1.382297378008051	2.7452303684638792	0.7072232613249279	3.4758524751952744	1.5308454616604652	3.4758524751839075
1.0351383692607692	1.4585359858157059	1.5233935182083358	1.2909292849966094	1.5233935185335967	2.744117676207596	0.9345219812874387	3.740617445449547	1.0533193971753971	3.74061744543852
0.6816995771861286	1.8156490057190076	1.6534742359001826	0.8325406896934908	1.6534742362179633	2.6218832204408997	1.2051467748994067	3.8806984730004306	0.6142575358878459	3.8806984729897143
0.36346578450207906	2.1585446617712876	1.7534228940606598	0.4136211429976473	1.7534228943721182	2.358246979099046	1.508415838415691	3.794344360270402	0.2576334755504691	3.7943443602599856
0.14939641979767407	2.4083584466222456	1.8009818781609293	0.13334671006930096	1.800981878466701	1.9637674567441934	1.826623614561332	3.4250475534689184	0.08751124642878975	3.425047553458811
0.07253343513312643	2.4851282848818372	1.780976051773943	0.04966709954781339	1.7809760520741609	1.5113362836557624	2.135977195649925	2.826104501451713	0.13643183892630187	2.826104501441964
0.06039139145947798	2.3470023169268632	1.6878397203037137	0.06438221267127428	1.6878397205979876	1.082983849163192	2.408594346030916	2.1063788253162787	0.42196567080367514	2.1063788253069964
0.07421028005733632	2.002665703639119	1.5206487405196494	0.14258819140681553	1.5206487408069038	0.7188103440076644	2.612365361895292	1.3587986282166162	1.013039554329412	1.358798628208071
0.11813314193640215	1.5075659938759136	1.2816298272139237	0.29133372265525437	1.2816298274918914	0.44718624655587375	2.708257388790864	0.6661116752930503	1.7554008009394546	0.6661116752859871
0.20258283029814342	0.9657905429023709	0.9868357371057985	0.5076467912208793	0.9868357373696658	0.29016321671238166	2.6506031092488236	0.1699627120591267	2.5153691398046703	0.16996271205555977
0.34007335812302675	0.5221205777549153	0.690889450603112	0.7874315051311656	0.6908894508436451	0.248679451466407	2.407980667159367	0.020234950107844665	3.2510696671732617	0.0202349501074253
0.5410278497076944	0.26011636568251256	0.44583039855422973	1.1287481556594452	0.44583039875781716	0.30252244000116196	2.0095548579040035	0.015219715824566611	3.9411565615149153	0.015219715824542847
0.8096543345120045	0.13871158754938887	0.269735573667472	1.5273677949431372	0.26973557381697044	0.4336729244515068	1.5398166727203846	0.04840408315416266	4.559422092389674	0.04840408315416097
1.1417756660784906	0.08685558871074851	0.17759667361438952	1.970557563721788	0.17759667370264953	0.6333972754581007	1.078802883189066	0.17646294989893602	5.05557566587594	0.17646294989893574
1.518124662678439	0.06209295529205288	0.1821407819050008	2.4240482726206256	0.1821407819511637	0.893775707967719	0.676444608642231	0.4570788937625294	5.315476050844262	0.4570788937625293
1.892217172801161	0.05263947865966687	0.26415089923963364	2.820944936465245	0.26415089926708	1.2016710446787824	0.36431686382370815	0.8056246066706426	5.217265803220549	0.8056246066706425
2.2008814705078628	0.06310740188126979	0.38837191874502486	3.098725319412121	0.38837191876461674	1.5381817061383707	0.16659986301375784	1.1635490472099714	4.836588204807892	1.1635490472099714
2.40258879657306	0.10214683488582209	0.5307618078821157	3.238627954948513	0.5307618078978826	1.883342079317337	0.08547942542311501	1.5269018305275637	4.33794739351448	1.5269018305275637
