GaGTP	GaGDPP	Gabg	inertGaGTP	RL	z1	z3	RGS	RGabg	P	z2	GaGDP	RGSinertGaGTP	L	GaGTPEffector	RGSGaGTP	Gbg	RGabgL	R	Effector
0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.00000000000001	0.0	0.0	0.0	205.0	0.0	0.0	0.0	0.0	205.0	0.0	205.0	205.0
0.0006826807139972987	0.020058541329185317	94.63502098820436	0.0004484186795614497	0.0	0.6955555847006766	0.10854572598438568	51.37316453519764	100.56298936100984	2.046217287910848	0.31029405696995005	0.0020464074523864908	0.6881993745926193	0.0	1.15191813780838	7.9386360902098	9.801989650785622	0.0	104.43701063899037	203.8480818621917
0.0004419713485833227	0.014179364340389583	63.0657229477705	0.00041585032834494807	0.0	1.050870298567068	0.5271217647380549	52.99949044469536	133.81507543762368	1.469052531930375	0.8191072227327183	0.0017464306205897467	1.5121563708091144	0.0	1.1019084426633305	5.488353184495582	8.119201614605627	0.0	71.18492456237654	203.89809155733673
0.00032594480732297724	0.01052408074858471	47.37384554903759	0.00032599524131131824	0.0	0.9844461745614507	0.8532261576671694	54.0553973318935	150.78782982949105	1.0811232590159316	0.9808306749149789	0.0015390087671527473	1.9727926475106934	0.0	0.8810069238006847	3.9718100205958824	6.838324621471325	0.0	54.21217017050924	204.1189930761995
0.000257886764303903	0.008384281815391824	37.945583703586514	0.0002521516665442143	0.0	0.8089023745470234	0.9219288574576789	54.77041175119009	161.12405876826955	0.8560585115494691	0.9000991392744814	0.0014138062748087054	2.1324446695129313	0.0	0.6904611528131226	3.097143579297081	5.930357528143875	0.0	43.87594123173074	204.30953884718696
0.00021326072060762666	0.00698869835532925	31.68883140567085	0.00019943122662886977	0.0	0.6471094528010847	0.8329286369235689	55.34816288993296	168.09872450779545	0.7108505829559241	0.7490046379991667	0.0013407823046839716	2.1100241140134295	0.0	0.5518648038595265	2.5418129960537366	5.212444086533635	0.0	36.901275492204825	204.4481351961405
0.00018185204739108686	0.0059987216874933386	27.249398647525837	0.00016260339418657012	0.0	0.5238572564981319	0.6980587807822323	55.8468772764117	173.135820891058	0.6086084167773405	0.6080490160804701	0.0012998995243994598	1.993152378967703	0.0	0.454014661174457	2.1599703446207177	4.61478046141604	0.0	31.86417910894219	204.54598533882555
0.0001586033384877779	0.005255309311469276	23.93919143361544	0.00013646835935482736	0.0	0.4344656072712404	0.5729964068504245	56.28292543432763	176.95288383000343	0.532215709464289	0.4977480589265358	0.0012793132172107334	1.835468377968635	0.0	0.38402047648231585	1.8816061877038577	4.10792473638102	0.0	28.047116169996794	204.6159795235176
0.00014072052992095192	0.004674449011800546	21.374220782485796	0.00011737210419911399	0.0	0.36952472680981313	0.4735859677459356	56.66337540270041	179.9504311187955	0.4727386385633986	0.41603471405956993	0.001271839151121329	1.6671052427166508	0.0	0.3325191206221995	1.6695193545830547	3.675348098718637	0.0	25.04956888120477	204.66748087937768
0.00012653945029232654	0.004207249624709393	19.32505086722971	0.00010296235399244231	0.0	0.3212911437080101	0.398729497865299	56.99388834127313	182.36972866886268	0.4250258930424532	0.3558065829827435	0.0012729091546599914	1.503841950409151	0.0	0.2933991445971994	1.5022697083178356	3.305220463907529	0.0	22.630271331137582	204.70660085540268
