alpha	Inh	beta	alpha_T1	alpha_T2_beta	beta_T3_Inh	T1_alpha	alpha_alpha_T1	alpha_T2	beta_T3	T1	T2	T3	T2_beta	beta_Inh_T3	alpha_T1_alpha	alpha_beta_T2	Inh_T1	T3_Inh	Values[Bp_concentration]	Values[fluorescence]	Values[Inh_total]	Values[beta_total]	Values[alpha_total]
10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.5	3.89	38.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.38	0.0	0.0	10.0
6.424345409626224	0.007721280554344901	0.2296711858581306	0.41831800037805816	0.05955871301787068	0.010765145343540896	1.9980507675860046	3.2387960846171318	0.04305289532444384	0.007791337354796316	32.26479638378594	3.3835453818448755	38.44665302172969	0.08780275871485567	0.03187976837436275	0.5787016582807074	0.31604025109795475	0.001337105352231253	0.002910727197604854	121.57267889842112	-0.26693740862446835	0.022734258447721905	0.3955891402891942	10.143781997818458
12.196317614206247	0.09124642967503599	0.6934359153692619	0.7017761903451857	0.1194562189568878	0.08447758098534959	3.2107645674503886	6.136755863698377	0.06927661706765814	0.024482557939841502	27.282300684794798	2.83913702712223	38.123462397966414	0.25964321329531975	0.19853053887923808	1.1327766438474298	0.6024869235579021	0.035626049863879454	0.06904692422918161	232.0538257302483	-0.1641899420708691	0.28039698475344665	1.1814954865466605	18.632421112788887
23.791351048092515	0.31885569571325795	1.4385539667028966	1.0655255853171703	0.21898841297771116	0.252925661370851	4.729305380934474	10.529182852853008	0.10146866901044893	0.05021761748350153	19.96500065594399	2.0689273059414215	37.28517187748717	0.46095499532544554	0.5561009852683096	2.0371310174109754	1.0396606167449725	0.17385450754045423	0.3555838583901995	404.94611184263596	-0.0034001159863485397	1.1012197230147627	2.421640653860406	34.08236980016472
44.54739197960447	0.7894010493553411	2.6086152421353033	1.3319421507945133	0.3635395912723014	0.5613869309406192	5.578059916018172	16.030100371280582	0.11624799028666631	0.08756220425527365	11.820879100951359	1.1881803470462502	35.57199343886483	0.6229462285334516	1.1898567831795916	3.2762248936079184	1.5990858428613308	0.4627935673475259	1.0892006427597138	625.1367464102173	0.20137717416150203	2.9027821904032	4.244050197136949	58.60587940547862
74.96308397877974	1.6500408824465918	4.141541592633325	1.3579489801283149	0.5114231705959781	1.0567478691015757	5.136603865198002	20.753001171042637	0.09785250296374648	0.1286257812169563	5.940844793269738	0.5269999884243326	32.599579814770394	0.6518974196351415	2.1634660944519957	4.420753921248492	2.1018269183808	0.8908472691129037	2.5515804404591202	834.4409483975564	0.39603008200972756	6.149216461120192	6.490235833182977	91.0062728431265
108.17989690674483	2.9951336617306814	5.684400124387449	1.265987041853661	0.6049216284855652	1.7301680767137373	4.250623320541438	23.283392848074033	0.07348415272866192	0.15450285383467116	3.1998722182569557	0.23346364938156275	28.262188491643943	0.5772931179423831	3.4108661088350227	5.071886386499547	2.4008374514618276	1.4282381847744499	4.942274468972673	1000.2197637451409	0.550204380282981	11.095814392191542	8.751285801363805	124.59216997608193
136.37306625025286	4.779764792716092	6.981218682442503	1.1810326730192127	0.6478305589271963	2.498026608935801	3.6157666589862765	24.171892586887104	0.06212984835788911	0.1550609652734705	2.1086274323539325	0.13823098400698716	22.942125321380658	0.4990744770669266	4.7479951491980925	5.3353457683070395	2.5427341316410006	2.087334880446517	8.15679195521202	1139.5439946966649	0.6797759150678985	17.52191823731043	10.781211292645898	152.6126473745154
157.0240712416602	6.878461246384754	8.050140052754365	1.1148348346950487	0.6677873348917316	3.2669073391499706	3.213820476078191	24.260897908745637	0.0577818923911829	0.13570986763479026	1.6168546604320457	0.10396875251121941	17.335511165926263	0.4487790528191133	6.016846701795971	5.399056975112939	2.611682967386753	2.894535144936215	11.745024925493095	1264.2418616872262	0.7957449313691204	24.784928655964034	12.56932364724997	172.9341916223334
170.73498447498386	9.150628080320235	8.967944573196167	1.0593220235502476	0.678073536996602	3.977917229648512	2.941073978856515	23.931447813916765	0.0557651511078686	0.10639661392614269	1.3569148082127325	0.08862064527657283	12.154710738435387	0.4198262737602527	7.14426610797178	5.350182852354829	2.6477143928587012	3.8610585231089813	15.116709310018265	1371.7126690137868	0.8956927821828219	32.106313143095996	14.150158227527674	186.2253500213126
178.7997886484505	11.443221645796216	9.774566970802027	1.0095588803936943	0.68341490294122	4.60217760275014	2.7407049527297542	23.336385368125118	0.05467998544593883	0.07576651807210766	1.2039796270471346	0.0810816351590715	7.908493504939984	0.40418939702014656	8.113980181615583	5.227639020245172	2.6666340794336234	4.981732151459206	17.79958219262228	1457.0808009098491	0.9750851448461598	38.82671359262784	15.54011539158564	193.79810539589738
182.4373116586501	13.59763909489794	10.483583818384394	0.9630393700615363	0.6857717677049644	5.129823296625536	2.5837229730615356	22.55433330165179	0.05406995761436609	0.049568759681523696	1.1082595499865526	0.07762889505883003	4.796464808849776	0.3971841955748661	8.934901395569025	5.0534390291032985	2.6753451840469715	6.237205776135362	19.589241739274218	1518.8097289668929	1.0324930479392105	44.55390990693306	16.745931837971284	196.8848637429134
182.65068302056812	15.486342253492474	11.099293554944666	0.9185804700039667	0.6861021229361238	5.563598531483504	2.4546803877686076	21.63912352825341	0.05374421840737399	0.030226709922935597	1.0468449896736014	0.07671083432309118	2.737029573156993	0.39620522836558486	9.62376011261284	4.843040824794085	2.6772375959678247	7.597729799506407	20.545385072823816	1559.3374180899698	1.0701837988236718	49.1930556573062	17.775426147652812	196.50361608767977
180.24515265430878	17.047136412976588	11.624914033531049	0.8756449769209733	0.6849269861322012	5.913810861581084	2.344704341700412	20.6337064276372	0.05360793878172939	0.017523265820633304	1.0078730739950825	0.07759310504247272	1.4901159128659498	0.3997374516666641	10.197683977145736	4.608514165514464	2.6741345183769316	9.029557014231928	20.880865982586677	1583.4087324670538	1.0925701211943601	52.87137027137628	18.64091259873163	193.47467316765477
175.86906234227135	18.284743560036112	12.065164979645566	0.8339404882719375	0.6825524742566429	6.193687326457622	2.248094958581986	19.572752340876907	0.05360771571563707	0.009921826283639164	0.9844742039270354	0.07990431261543067	0.7885053011017356	0.40684692525579225	10.672071899581338	4.359324325155024	2.6670885721564965	10.501413683187176	20.835813646575755	1596.0454571082491	1.1043222751106718	55.81565821625666	19.35817353189926	188.4595143451232
170.0448073182903	19.244812509140345	12.426333267813366	0.7932396904787189	0.6791681354149979	6.416088484337822	2.16077925415863	18.482842785839686	0.05371015011013275	0.005691955327849324	0.972256321262025	0.08345612926049438	0.41573681157960146	0.4169269841054952	11.060559379542124	4.102596601621057	2.6567386011088794	11.988285346639948	20.6019233692127	1601.3162748820519	1.1092241356403085	58.25110970933081	19.944208826999528	181.99060790180505
163.189163297572	19.984616416356047	12.715568863942872	0.7533364087478759	0.6748934690683137	6.591984103354999	2.079675573732948	17.383242254845214	0.0538924242243018	0.0034653249960558442	0.9682058336355704	0.08816498450112455	0.22598965086797837	0.42957037185147395	11.375341894946741	3.8434698494917754	2.6434787503547854	13.47207007954668	20.30321902583431	1602.0336239020437	1.1098912702289008	60.35188962509204	20.415482133213715	174.49179329655328
