SosInactive	Raf1Inactive	MekInactive	boundEGFReceptor	freeNGFReceptor	RasInactive	BRafInactive	ErkInactive	PI3KInactive	Rap1Inactive	P90RskInactive	AktInactive	C3GInactive	BRafActive	ErkActive	PI3KActive	Rap1Active	MekActive	SosActive	boundNGFReceptor	RasActive	Raf1Active	NGF	AktActive	EGF	C3GActive	P90RskActive	freeEGFReceptor
20935.130149424112	118385.50356300494	408801.66012813017	79995.53498411842	5491.163092481905	101057.30678567044	119315.89381544717	78498.17532186995	-1.041692483136441e-12	105544.62439152898	108842.61739901341	110133.36987196414	-3.521179410699156e-21	684.1061845526083	521501.82467813074	120000.00000000012	14455.375608471077	191198.33987186867	99064.86985057588	4508.836907518093	18942.693214329363	1614.4964369953905	451491.1630924817	9866.63012803615	9922004.465015875	120000.00000000007	11157.382600986653	4.465015881560164
24344.21233175693	118543.19190882608	414786.6504559898	79995.53498411842	5191.805501492125	101687.46055993902	119315.89381544715	80834.98190901648	1.855386446631857e-12	105544.624391529	107462.98378470406	109157.62534704938	-1.401147921297324e-20	684.1061845525988	519165.01809098426	120000.00000000012	14455.375608471084	185213.34954400902	95655.78766824307	4808.194498507873	18312.539440060795	1456.8080911742554	451191.80550149194	10842.374652950919	9922004.465015875	120000.00000000007	12537.01621529602	4.465015881560132
27535.891375828338	118673.51243495264	420330.33576381434	79995.53498411842	4912.774345284663	102279.08447973993	119315.89381544714	83193.94240400945	5.049007349262279e-13	105544.624391529	106104.85185067763	108189.29841941943	1.9198156197465083e-18	684.1061845526006	516806.0575959913	120000.0000000001	14455.375608471084	179669.66423618438	92464.10862417165	5087.225654715335	17720.91552025986	1326.4875650476936	450912.77434528444	11810.701580580899	9922004.465015875	120000.00000000007	13895.148149322476	4.4650158815601575
30510.58209537309	118782.60849391189	425319.4631294748	79995.53498411842	4652.66937754801	102831.8847649355	119315.89381544714	85480.12505777412	-2.374593776988825e-14	105544.62439152898	104767.81722354432	107228.35134635417	1.1745688554399947e-16	684.1061845526016	514519.8749422267	120000.0000000001	14455.375608471082	174680.53687052385	89489.4179046269	5347.330622451987	17168.11523506428	1217.39150608846	450652.6693775478	12771.648653646162	9922004.465015875	120000.00000000007	15232.182776455793	4.465015881560151
33281.778087399965	118875.1542265551	429737.55218755093	79995.53498411842	4410.189420831364	103348.05695881906	119315.89381544714	87638.94635010845	-6.43076446228034e-14	105544.624391529	103451.29569445948	106274.74631632585	-1.1608291773363492e-17	684.106184552602	512361.05364989233	120000.0000000001	14455.37560847108	170262.44781244767	86718.22191260003	5589.810579168633	16651.94304118073	1124.8457734452636	450410.18942083116	13725.253683674511	9922004.465015875	120000.00000000007	16548.704305540658	4.465015881560157
35867.2190858855	118954.63818640764	433617.79812362936	79995.53498411842	4184.125015643083	103830.64858672411	119315.89381544714	89643.35992751145	8.478394341549553e-14	105544.62439152898	102154.61821058141	105328.44545283046	5.230885290881047e-16	684.1061845526017	510356.6400724894	120000.0000000001	14455.375608471086	166382.20187636916	84132.78091411448	5815.874984356914	16169.351413275659	1045.361813592722	450184.1250156429	14671.554547169895	9922004.465015875	120000.00000000007	17845.381789418716	4.465015881560174
38284.997749545706	119023.6685108015	437015.11645617353	79995.53498411842	3973.3516658253334	104282.81744601844	119315.89381544714	91484.49771641447	5.293241885916727e-15	105544.62439152898	100877.09242004673	104389.41081820015	-1.1709660616030155e-17	684.1061845526018	508515.5022835864	120000.0000000001	14455.375608471084	162984.88354382504	81715.00225045427	6026.648334174664	15717.18255398133	976.331489198856	449973.3516658252	15610.589181800215	9922004.465015875	120000.00000000007	19122.907579953415	4.465015881560158
40551.87108639059	119084.212896164	439990.55849539186	79995.53498411842	3776.823621335128	104707.52464786932	119315.89381544714	93164.87548212224	3.536018266077733e-16	105544.62439152898	99618.04048953162	103457.6044173984	1.3261088093752788e-17	684.106184552602	506835.12451787863	120000.0000000001	14455.375608471082	160009.44150460677	79448.12891360938	6223.17637866487	15292.475352130454	915.7871038363656	449776.82362133486	16542.39558260197	9922004.465015875	120000.00000000007	20381.959510468543	4.465015881560158
42682.81435840959	119137.77618760547	442603.1802991489	79995.53498411842	3593.5681508213706	105107.42752821509	119315.89381544714	94693.57207036027	3.107932122948917e-16	105544.62439152898	98376.82055946194	102532.98820179487	1.2287188283877594e-16	684.1061845526019	505306.4279296406	120000.0000000001	14455.375608471086	157396.81970084962	77317.18564159036	6406.431849178627	14892.572471784684	862.2238123949163	449593.5681508211	17467.011798205513	9922004.465015875	120000.00000000007	21623.179440538202	4.46501588156016
44690.94388994382	119185.52462355306	444906.3499468396	79995.53498411842	3422.6802475456693	105484.86404740554	119315.89381544714	96082.94758804272	2.325976644882652e-15	105544.62439152898	97152.83700753424	101615.52407293259	1.43466289748003e-15	684.1061845526021	503917.0524119581	120000.0000000001	14455.375608471088	155093.65005315896	75309.05611005616	6577.3197524543275	14515.135952594237	814.475376447326	449422.6802475455	18384.4759270678	9922004.465015875	120000.00000000007	22847.162992465906	4.4650158815601655
46587.608258805354	119228.37591946435	446946.4621588828	79995.53498411842	3263.3176763052616	105841.86524292568	119315.89381544714	97346.51055451889	-3.593107324375985e-16	105544.62439152898	95945.54368270373	100705.17388632863	3.2658398303085743e-16	684.1061845526018	502653.489445482	120000.0000000001	14455.375608471084	153053.53784111576	73412.39174119462	6736.682323694734	14158.134757074096	771.6240805360517	449263.317676305	19294.826113671745	9922004.465015875	120000.00000000007	24054.456317296423	4.465015881560161
48382.75991705656	119267.0599996623	448763.0010964964	79995.53498411842	3114.6965819661236	106180.2154867073	119315.89381544714	98497.69367358129	2.0105559199586494e-16	105544.624391529	94754.44266139994	99801.89945512047	-3.5669957945114404e-16	684.1061845526019	501502.30632641964	120000.0000000001	14455.375608471082	151236.99890350222	71617.24008294342	6885.303418033873	13819.784513292469	732.9400003381124	449114.69658196584	20198.1005448799	9922004.465015875	120000.00000000007	25245.557338600225	4.4650158815601575
50084.99259523389	119302.16520644295	450389.0908934896	79995.53498411842	2976.087262012385	106501.45820535453	119315.89381544714	99549.09073001781	-9.2730392694806e-17	105544.624391529	93579.08109443475	98905.6625538154	-8.685843588795728e-16	684.1061845526017	500450.90926998307	120000.0000000001	14455.375608471084	149610.909106509	69915.00740476609	7023.91273798761	13498.541794645236	697.8347935574657	448976.08726201206	21094.337446184945	9922004.465015875	120000.00000000007	26420.918905565402	4.465015881560158
51701.87169158267	119334.17308580769	451852.327108212	79995.53498411842	2846.8103203435858	106806.95694512523	119315.89381544714	100512.12739405861	1.3284873875467872e-17	105544.624391529	92419.04678880036	98016.42492197518	-3.5282769792371955e-16	684.1061845526019	499487.87260594225	120000.0000000001	14455.375608471084	148147.67289178658	68298.1283084173	7153.18967965641	13193.043054874552	665.826914192729	448846.8103203433	21983.575078025166	9922004.465015875	120000.00000000007	27580.953211199787	4.465015881560159
53240.005496883074	119363.47857311944	453175.63628532883	79995.53498411842	2726.233109894882	107097.9035517005	119315.89381544714	101396.95108684002	2.0125949034714737e-17	105544.624391529	91273.96356401852	97134.14826787678	5.222702187148557e-17	684.1061845526019	498603.0489131608	120000.0000000001	14455.375608471084	146824.3637146698	66759.99450311692	7273.766890105114	12902.096448299284	636.5214268809744	448726.23310989456	22865.85173212357	9922004.465015875	120000.00000000007	28726.03643598165	4.465015881560161
54705.23132117542	119390.41159833228	454378.0605386386	79995.53498411842	2613.7664271254316	107375.35317318507	119315.89381544714	102212.4514925934	-2.5370408657971444e-17	105544.624391529	90143.48677077581	96258.79427216129	-7.363574186013483e-17	684.1061845526019	497787.54850740737	120000.0000000001	14455.375608471084	145621.93946136	65294.76867882456	7386.233572874564	12624.64682681471	609.5884016681309	448613.7664271251	23741.205727839046	9922004.465015875	120000.00000000007	29856.513229224347	4.465015881560159
56102.784701217875	119415.24872252937	455475.45226821856	79995.53498411842	2508.86146006415	107640.25380239985	119315.89381544714	102966.35905109036	3.293306658347556e-17	105544.624391529	89027.29917597852	95390.32459145339	4.282914461589914e-16	684.106184552602	497033.64094891044	120000.0000000001	14455.375608471082	144524.54773178016	63897.21529878211	7491.138539935846	12359.74619759992	584.751277471048	448508.8614600638	24609.675408546933	9922004.465015875	120000.00000000007	30972.700824021642	4.4650158815601575
57437.23844520418	119438.22429745462	456481.0579506746	79995.53498411842	2411.0069034203734	107893.4358122049	119315.89381544714	103665.36765250542	2.5127261618739522e-17	105544.624391529	87925.1072988887	94528.70085811494	-2.88791282767128e-17	684.106184552602	496334.63234749535	120000.0000000001	14455.375608471082	143518.942049324	62562.761554795805	7588.993096579623	12106.564187794873	561.7757025458047	448411.00690342	25471.299141885404	9922004.465015875	120000.00000000007	32074.89270111146	4.465015881560159
58712.82324427105	119459.53794840834	457405.9957234023	79995.53498411842	2319.7261559353005	108135.66672100624	119315.89381544714	104315.2693964918	1.462819067037698e-18	105544.624391529	86836.63816036546	93673.88466190355	5.113822220539267e-19	684.1061845526019	495684.730603509	120000.0000000001	14455.375608471082	142594.00427659633	61287.176755728935	7680.273844064696	11864.333278993514	540.4620515920737	448319.72615593503	26326.11533809677	9922004.465015875	120000.00000000007	33163.36183963471	4.465015881560159
59933.29224472473	119479.3614776607	458259.63178978674	79995.53498411842	2234.5762631840294	108367.62903374001	119315.89381544714	104921.06350731058	3.2177051966531266e-20	105544.624391529	85761.63734520684	92825.83768024734	-1.6229597381300417e-20	684.1061845526018	495078.9364926902	120000.0000000001	14455.375608471082	141740.36821021192	60066.70775527525	7765.423736815966	11632.370966259743	520.6385223396784	448234.5762631837	27174.162319752988	9922004.465015875	120000.00000000007	34238.36265479334	4.465015881560159
61102.04582392733	119497.84297479507	459049.9241473001	79995.53498411842	2155.1435743587194	108589.94372444808	119315.89381544714	105487.09715343283	6.576880946527095e-20	105544.624391529	84699.8654835526	91984.52147072539	-2.0612401116226253e-21	684.1061845526018	494512.90284656786	120000.0000000001	14455.375608471082	140950.0758526985	58897.95417607266	7844.8564256412765	11410.05627555169	502.1570252052994	448155.14357435843	28015.478529274948	9922004.465015875	120000.00000000007	35300.134516447586	4.465015881560158
62222.189224242946	119515.11143563896	459783.6866818636	79995.53498411842	2081.0423113356023	108803.17728544843	119315.89381544714	106017.163375702	-9.585899180378177e-21	105544.624391529	83651.09677249352	91149.89762454637	-2.0624327778074154e-22	684.1061845526018	493982.83662429865	120000.0000000001	14455.37560847108	140216.31331813493	57777.81077575704	7918.957688664394	11196.822714551354	484.8885643614024	448081.0423113353	28850.102375453967	9922004.465015875	120000.00000000007	36348.903227506664	4.465015881560158
63296.56332005595	119531.2797394279	460466.7808324167	79995.53498411842	2011.9124281999725	109007.84917026354	119315.89381544714	106514.58569068837	7.25665878755154e-21	105544.624391529	82615.11722566438	90321.92772874374	-1.4893886700512843e-22	684.1061845526018	493485.41430931224	120000.0000000001	14455.375608471082	139533.2191675818	56703.43667994403	7988.087571800023	10992.150829736243	468.7202605724632	448011.91242819966	29678.072271256595	9922004.465015875	120000.00000000007	37384.88277433581	4.465015881560159
64327.74886113436	119546.44590639242	461104.216814048	79995.53498411842	1947.419303213775	109204.43208765138	119315.89381544714	106982.25735411867	6.586281462174055e-21	105544.62439152898	81591.72400527928	89500.5733709125	-4.881599658603426e-22	684.1061845526019	493017.74264588195	120000.0000000001	14455.375608471084	138895.7831859506	55672.25113886563	8052.580696786222	10795.567912348395	453.5540936079663	447947.4193032135	30499.426629087833	9922004.465015875	120000.00000000007	38408.27599472091	4.465015881560158
65318.162325708305	119560.6980028656	461700.34328104754	79995.53498411842	1887.251620971514	109393.36934515099	119315.89381544714	107422.70589223733	-3.3194654446612647e-21	105544.62439152898	80580.72388854882	88685.79614285527	3.5131974623218414e-22	684.106184552602	492577.2941077633	120000.0000000001	14455.375608471084	138299.65671895104	54681.83767429168	8112.748379028483	10606.63065484878	439.30199713476503	447887.2516209712	31314.203857145058	9922004.465015875	120000.00000000007	39419.27611145136	4.465015881560158
66270.00374026113	119574.11310990645	462259.0001042412	79995.53498411842	1831.1180878989765	109575.06512328604	119315.89381544714	107838.19836498564	1.456364713288017e-21	105544.62439152898	79581.93149986074	87877.55764398663	3.2535509542289164e-22	684.1061845526019	492161.80163501494	120000.0000000001	14455.37560847108	137740.99989575738	53729.996259738844	8168.88191210102	10424.934876713722	425.88689009390885	447831.1180878987	32122.44235601369	9922004.465015875	120000.00000000007	40418.06850013942	4.465015881560158
67185.31470088116	119586.7599363528	462783.5432016548	79995.53498411842	1778.7472660705848	109749.89512942554	119315.89381544714	108230.74983384907	3.932643560343335e-22	105544.62439152897	78595.1690770877	87075.81948452632	-3.66114805501896e-23	684.1061845526019	491769.25016615156	120000.0000000001	14455.375608471084	137216.45679834372	52814.68529911881	8221.252733929412	10250.104870574201	413.24006364757423	447778.74726607034	32924.18051547399	9922004.465015875	120000.00000000007	41404.83092291247	4.465015881560158
68065.99191946493	119598.6999182248	463276.92152635485	79995.53498411842	1729.8862781109258	109918.20887964916	119315.89381544714	108602.14925330471	-5.238581381631357e-22	105544.62439152897	77620.26573776918	86280.54328869015	-2.7835049120346697e-24	684.106184552602	491397.85074669594	120000.0000000001	14455.375608471084	136723.0784736437	51934.00808053505	8270.113721889069	10081.7911203506	401.30008177555027	447729.8862781107	33719.456711310144	9922004.465015875	120000.00000000007	42379.73426223099	4.46501588156016
68913.79712547516	119609.98805636319	463741.749198187	79995.53498411842	1684.2993190539494	110080.33150171484	119315.89381544714	108953.99738754793	-3.2696687992797236e-23	105544.62439152897	76657.05670502204	85491.69069807841	5.854155877111346e-24	684.106184552602	491046.00261245266	120000.0000000001	14455.375608471082	136258.2508018115	51086.20287452481	8315.700680946045	9919.66849828491	390.0119436371613	447684.2993190537	34508.30930192189	9922004.465015875	120000.00000000007	43342.94329497813	4.465015881560159
69730.37120414448	119620.67375910754	464180.3522031781	79995.53498411842	1641.7664976005094	110236.56626812123	119315.89381544714	109287.73459077427	1.5798666412042635e-22	105544.62439152897	75705.38274487838	84709.2233749086	-6.272278487558328e-24	684.1061845526019	490712.2654092263	120000.0000000001	14455.375608471079	135819.64779682044	50269.6287958555	8358.233502399486	9763.433731878533	379.326240892818	447641.7664976003	35290.7766250917	9922004.465015875	120000.00000000007	44294.617255121775	4.465015881560159
70517.24734746195	119630.80161168009	464594.80878649413	79995.53498411842	1602.0827106310903	110387.19691962338	119315.89381544714	109604.66226224153	-1.081277162476173e-22	105544.62439152897	74765.08965911192	83933.10300542768	7.57332991324102e-26	684.1061845526017	490395.337737759	120000.0000000001	14455.375608471082	135405.19121350438	49482.75265253802	8397.917289368905	9612.803080376376	369.19838832027006	447602.08271063084	36066.89699457262	9922004.465015875	120000.00000000007	45234.91034088824	4.465015881560159
71275.85759239955	119640.41190487775	464986.97786316223	79995.53498411842	1565.0567648852366	110532.48886026343	119315.89381544714	109905.95608238612	-2.893348525474104e-22	105544.62439152898	73836.02791970632	83163.29130276898	-3.606242532244654e-23	684.1061845526021	490094.0439176145	120000.0000000001	14455.37560847108	135013.02213683623	48724.142407600426	8434.943235114757	9467.511139736333	359.58809512262013	447565.05676488497	36836.70869723132	9922004.465015875	120000.00000000007	46163.972080293854	4.46501588156016
72007.54019102518	119649.54082170324	465358.5289659131	79995.53498411842	1530.5103566181792	110672.69042103611	119315.89381544714	110192.68343268476	-7.4848611870145e-22	105544.62439152897	72918.05225400225	82399.75001036855	8.795911083692227e-23	684.1061845526018	489807.31656731584	120000.0000000001	14455.375608471091	134641.47103408535	47992.4598089748	8469.489643381814	9327.309578963654	350.4591782971383	447530.510356618	37600.24998963173	9922004.465015875	120000.00000000007	47081.947745997924	4.46501588156016
72713.56333580219	119658.22220404612	465710.97318722686	79995.53498411842	1498.2770644186937	110808.0372026059	119315.89381544714	110465.81607939537	-1.3314883436367748e-22	105544.62439152897	72011.02125029777	81642.44090546317	1.89343027031428e-23	684.1061845526019	489534.18392060517	120000.0000000001	14455.375608471082	134289.02681277154	47286.436664197776	8501.7229355813	9191.962797393855	341.77779595426176	447498.27706441854	38357.55909453711	9922004.465015875	120000.00000000007	47988.97874970239	4.4650158815601575
73395.10178963655	119666.48595275116	466045.6799546764	79995.53498411842	1468.2016170050633	110938.74785656136	119315.89381544714	110726.24341315082	1.9781567930908419e-22	105544.62439152897	71114.79709898046	80891.32580195212	-4.701158773675287e-24	684.1061845526019	489273.75658684975	120000.0000000001	14455.375608471084	133954.32004532203	46604.89821036342	8531.79838299493	9061.252143438403	333.5140472492273	447468.2016170049	39108.67419804817	9922004.465015875	120000.00000000007	48885.2029010197	4.46501588156016
74053.26892611741	119674.35941029013	466363.88235461316	79995.53498411842	1440.1393670539615	111065.02959590481	119315.89381544714	110974.77636382343	-1.3378708808904348e-22	105544.62439152897	70229.24543706203	80146.36655279725	1.2865184721122812e-23	684.1061845526019	489025.22363617714	120000.0000000001	14455.375608471086	133636.1176453853	45946.731073882554	8559.860632946033	8934.97040409494	325.64058971025383	447440.13936705375	39853.63344720304	9922004.465015875	120000.00000000007	49770.75456293812	4.465015881560157
74689.11557338676	119681.86825588242	466666.7017075034	79995.53498411842	1413.955413604529	111187.07852017002	119315.89381544714	111212.156151468	-5.672384690798967e-23	105544.62439152895	69354.23503174132	79407.52505352958	-1.0791115766758625e-23	684.106184552602	488787.84384853253	120000.0000000001	14455.375608471084	133333.29829249502	45310.88442661319	8586.044586395463	8812.921479829745	318.13174411793517	447413.95541360433	40592.47494647072	9922004.465015875	120000.00000000007	50645.76496825882	4.4650158815601575
75303.62760000463	119689.03536871994	466955.16481510934	79995.53498411842	1389.5238509415574	111305.0786989142	119315.89381544714	111439.06469794446	8.302120566715866e-23	105544.62439152895	68489.63752517161	78674.76324550986	4.891903370730146e-24	684.1061845526019	488560.93530205614	120000.0000000001	14455.375608471086	133044.83518488915	44696.37239999533	8610.476149058435	8694.921301085556	310.9646312804158	447389.5238509414	41325.236754490434	9922004.465015875	120000.00000000007	51510.362474828544	4.46501588156016
75897.7382553294	119695.88199211404	467230.20940780075	79995.53498411842	1366.7272184223862	111419.20436160293	119315.89381544714	111656.13227777263	-7.72190692872725e-23	105544.62439152897	67635.32727652855	77948.04311872872	-6.693839520831331e-25	684.1061845526018	488343.86772222794	120000.0000000001	14455.37560847108	132769.79059219777	44102.26174467055	8633.272781577607	8580.795638396838	304.1180078863223	447366.7272184222	42051.95688127158	9922004.465015875	120000.00000000007	52364.672723471595	4.465015881560158
76472.32318491951	119702.42780916533	467492.6932978262	79995.53498411842	1345.4559588203063	111529.61953700658	119315.89381544714	111863.93930387359	-2.617006392742965e-22	105544.62439152897	66791.1812112868	77227.32671469953	-1.2019449685170986e-24	684.1061845526019	488136.06069612695	120000.0000000001	14455.37560847108	132507.3067021723	43527.67681508044	8654.544041179688	8470.380462993173	297.57219083503816	447345.4559588201	42772.67328530078	9922004.465015875	120000.00000000007	53208.81878871335	4.4650158815601575
77028.21983311074	119708.69085930294	467743.4021968698	79995.53498411842	1325.607849220607	111636.48106151553	119315.89381544714	112063.02225584383	-1.586331532391762e-22	105544.62439152897	65957.07865487343	76512.57612949204	9.89008443666333e-25	684.106184552602	487936.9777441568	120000.0000000001	14455.375608471084	132256.5978031287	42971.780166889206	8674.392150779386	8363.518938484216	291.3091406974263	447325.6078492204	43487.423870508275	9922004.465015875	120000.00000000007	54042.92134512671	4.465015881560158
77566.2188509173	119714.68772577173	467983.0588807305	79995.53498411842	1307.0875761938128	111739.93701891472	119315.89381544714	112253.87635847574	-1.0106845443856962e-24	105544.62439152897	65132.90120991943	75803.7535161661	-1.756003299655377e-25	684.106184552602	487746.1236415249	120000.0000000001	14455.37560847108	132016.94111926807	42433.781149082635	8692.91242380618	8260.062981085035	285.31227422863094	447307.0875761936	44196.2464838342	9922004.465015875	120000.00000000007	54867.09879008071	4.465015881560158
78087.0620244094	119720.43383674981	468212.3297060224	79995.53498411842	1289.8062473421176	111840.12675148004	119315.89381544714	112436.96072267772	2.1990685166542956e-23	105544.62439152897	64318.53262101998	75100.82108770762	1.313895630411471e-25	684.106184552602	487563.03927732294	120000.0000000001	14455.375608471082	131787.6702939761	41912.93797559055	8710.193752657873	8159.873248519718	279.5661632505668	447289.8062473419	44899.17891229268	9922004.465015875	120000.00000000007	55681.46737898016	4.4650158815601575
78591.4614043519	119725.94344696192	468431.8296259466	79995.53498411842	1273.680927247898	111937.18391688773	119315.89381544714	112612.70244707359	-6.502158967118095e-25	105544.62439152897	63513.85865354596	74403.74112000031	-7.536319352566167e-26	684.1061845526019	487387.29755292705	120000.0000000001	14455.375608471082	131568.17037405187	41408.538595648046	8726.319072752094	8062.816083112027	274.0565530384488	447273.68092724774	45596.258879999994	9922004.465015875	120000.00000000007	56486.14134645418	4.465015881560158
79080.08347051266	119731.22977612603	468642.12691051554	79995.53498411842	1258.6342220817578	112031.23388335874	119315.89381544714	112781.49911245615	-1.074749973215948e-23	105544.62439152898	62718.7669880388	73712.47595467143	5.8916021139489954e-27	684.1061845526018	487218.5008875446	120000.0000000001	14455.375608471086	131357.87308948295	40919.91652948729	8741.365777918234	7968.766116641013	268.77022387433806	447258.6342220816	46287.52404532885	9922004.465015875	120000.00000000007	57281.23301196134	4.465015881560159
79553.57558382551	119736.30519682735	468843.74894571875	79995.53498411842	1244.593817959703	112122.39837356686	119315.89381544714	112943.72144903142	-3.9307893428944693e-23	105544.62439152898	61933.14710510236	73026.98800243833	-2.428528295002954e-25	684.1061845526018	487056.2785509693	120000.0000000001	14455.375608471082	131156.25105427974	40446.424416174435	8755.40618204029	7877.601626432901	263.6948031730143	447244.59381795954	46973.01199756195	9922004.465015875	120000.00000000007	58066.85289489778	4.465015881560159
80012.53173090296	119741.18101524477	469037.1815979868	79995.53498411842	1231.4924509861007	112210.78937077068	119315.89381544714	113099.71382237176	-4.590042097034725e-23	105544.62439152898	61156.89027868467	72347.23974355076	-3.1216216854561706e-25	684.1061845526017	486900.28617762896	120000.0000000001	14455.375608471079	130962.81840201165	39987.46826909699	8768.507549013892	7789.21062922908	258.8189847555894	447231.4924509859	47652.76025644954	9922004.465015875	120000.00000000007	58843.10972131547	4.465015881560158
80457.50531021882	119745.867653156	469222.87545616477	79995.53498411842	1219.267347354236	112296.51138855622	119315.89381544714	113249.79760232122	9.524500701532302e-24	105544.62439152898	60389.88943724239	71673.19373200576	7.955599354170786e-25	684.106184552602	486750.2023976795	120000.0000000001	14455.37560847109	130777.12454383365	39542.494689781124	8780.732652645755	7703.4886114435485	254.1323468443482	447219.2673473541	48326.80626799453	9922004.465015875	120000.00000000007	59610.11056275775	4.46501588156016
80889.11308135175	119750.37552384108	469401.25067227136	79995.53498411842	1207.859891082896	112379.67994930221	119315.89381544714	113394.27286933576	1.602255101642379e-23	105544.624391529	59632.03908432806	71004.81259849046	6.825880998335482e-26	684.1061845526021	486605.727130665	120000.0000000001	14455.375608471088	130598.7493277271	39110.88691864819	8792.140108917094	7620.3200506975545	249.62447615926752	447207.85989108274	48995.187401509815	9922004.465015875	120000.00000000007	60367.96091567207	4.465015881560159
