cAMP	b1AR	L_b1AR	PKAC	Gsa_gtp	PDE	L	Gs	ARC	PP	Propranolol	AC	L_b1AR_Gs	AKAR	A2RC	Gsa_gdp	DMNB_cAMP	AKARp	IBMX	b1AR_p	b1AR_S464	Gsbg	RC	GsAC	b1AR_Gs	PKAC_PKI	PDEcAMP	PP_AKARp	Fsk	PKAC_AKAR	PKI	A2R	b1ARinhib	PDE_IBMX	FskAC	Values[Vmax_cAMP_synthesis_GsAC]	Values[light_cAMP_photolysis]	Values[Vmax_cAMP_synthesis_FskAC]	Values[Kf_inhibit_PDE]	Values[Kr_inhibit_PDE]	Values[ar_for_add_propranolol]	Values[ar_for_add_Ligand]	Values[Ratio_AKARp_AKARtot]
0.0069766748933435575	0.011838280665504146	-7.673501429266031e-28	8.37724381460338e-05	0.027232844379331603	0.013925553483737026	-1.3354489449073396e-26	3.797656313789121	0.0008683091448835564	0.6697740960789494	0.0	0.04653200320288649	-4.033965157164463e-26	9.99737043452433	1.5792016425850284e-06	0.0005811500588339142	3.0100000000000002	0.0023638828531470143	0.0	2.4358896321885616e-08	1.8787312397121045e-29	0.030981991235278915	1.1380531519447556	0.0031679967971134366	0.0013616949755995106	0.04095340856909821	7.444651626299015e-05	0.00022590392105043789	0.0	3.9778701472988004e-05	0.139046591430902	0.04107695970871723	0.0	0.0	0.0	0.007919991992783591	0.0	0.0	0.0	0.0	0.0	0.0	0.00023638828531470147
0.007110012811978253	0.011838277571749965	-1.2695415834470042e-27	9.092160898143876e-05	0.027233383186380734	0.013924138446277786	-1.7302353351429462e-26	3.7976557164777396	0.0008822076419545755	0.6697537731265668	0.0	0.0465319444174926	-6.338984051923058e-26	9.997133979424353	1.7160448895280288e-06	0.0005811503478072369	3.0100000000000002	0.002576621286854224	0.0	2.802268514943045e-08	-3.9857949242338737e-29	0.030982589116695262	1.1345760986147977	0.0031680555825073353	0.0013616944055648654	0.04440588367401859	7.586155372223256e-05	0.0002462268734329058	0.0	4.317241535753252e-05	0.13559411632598162	0.044539977698357554	0.0	0.0	0.0	0.007920138956268339	0.0	0.0	0.0	0.0	0.0	0.0	0.0002576621286854224
0.007254837629093825	0.011838274105043038	1.8207735195314253e-29	9.841584454227788e-05	0.027233639704316037	0.013922601826168217	-1.6270162801879328e-26	3.797655432335465	0.0008974332499897007	0.6697325011330968	0.0	0.0465319164301157	-1.036026776013726e-27	9.99688646332842	1.867636306044594e-06	0.0005811504854110231	3.0100000000000002	0.002799308044006979	0.0	3.1990032656556996e-08	-7.391718979163127e-29	0.030982873759611267	1.131107825829153	0.003168083569884237	0.0013616939049242841	0.047847727679339466	7.739817383179822e-05	0.00026749886690280526	0.0	4.6729760668752554e-05	0.13215227232066076	0.04799287328455048	0.0	0.0	0.0	0.007920208924710593	0.0	0.0	0.0	0.0	0.0	0.0	0.0002799308044006979
0.007411540014259365	0.011838270304238499	7.636306644475795e-28	0.00010627965659207402	0.027233759404906733	0.013920939560028465	-4.781534584496433e-26	3.7976552999949424	0.0009140219244509942	0.6697102114511423	0.0	0.04653190336979076	3.081669229705012e-26	9.996627085374511	2.0350189146933954e-06	0.000581150549656248	3.0100000000000002	0.0030326637288909932	0.0	3.627547576302432e-08	-8.589878193509206e-29	0.030983006584772124	1.1276488478074607	0.003168096630209174	0.0013616934202857157	0.051278353244840404	7.906043997154922e-05	0.0002897885488572929	0.0	5.046234774032585e-05	0.12872164675515982	0.051435095249172794	0.0	0.0	0.0	0.007920241575522933	0.0	0.0	0.0	0.0	0.0	0.0	0.00030326637288909927
0.007580507613378105	0.011838266180424415	-2.425100777427403e-27	0.00011453977177742412	0.02723381257334977	0.013919147627262967	4.2886756586055556e-26	3.79765524148634	0.0009320087662499388	0.6696868308585707	0.0	0.04653189756288549	-5.697383262077003e-26	9.996354990892483	2.2193276935546986e-06	0.0005811505782301625	3.0100000000000002	0.003277457131445809	0.0	4.089460903879518e-08	-9.324337802899941e-29	0.030983065588694358	1.124199674468612	0.0031681024371144496	0.0013616929249665236	0.05469717483102324	8.085237273704731e-05	0.0003131691414287386	0.0	5.4382834643172795e-05	0.12530282516897703	0.05486609743744382	0.0	0.0	0.0	0.007920256092786123	0.0	0.0	0.0	0.0	0.0	0.0	0.0003277457131445809
0.00776213518320266	0.011838261730700567	-4.865941239331655e-28	0.00012322542329136233	0.027233833207816777	0.01391722194318535	-2.7224141475724625e-27	3.7976552191107245	0.0009514292673442899	0.6696622802145763	0.0	0.046531895313018726	-1.7178601551643304e-26	9.99606925581081	2.4218029147439825e-06	0.0005811505893615432	3.0100000000000002	0.0035345193388256094	0.0	4.5864182869578315e-08	-1.0961778578975589e-28	0.030983088484159513	1.1207608228297865	0.0031681046869812186	0.00136169240511654	0.05810359561172106	8.277805681466602e-05	0.0003377197854232291	0.0	5.850506494138505e-05	0.12189640438827917	0.0582853260999538	0.0	0.0	0.0	0.007920261717453046	0.0	0.0	0.0	0.0	0.0	0.0	0.0003534519338825609
0.007956831776967767	0.011838256944767107	-8.69605639369624e-28	0.00013236866160344778	0.027233837719533582	0.013915158283904171	-6.429808504956711e-27	3.797655214653314	0.0009723202343229389	0.6696364733484189	0.0	0.04653189481772283	-1.4039085366702746e-26	9.995768873710984	2.643802454717327e-06	0.0005811505918568356	3.0100000000000002	0.0038047554228149783	0.0	5.12022141424705e-08	-1.248752292600746e-28	0.030983093493667502	1.117332823743037	0.0031681051822771136	0.0013616918530187279	0.061496999343964354	8.484171609584427e-05	0.00036352665158064624	0.0	6.284421461671293e-05	0.11850300065603586	0.061692212220184506	0.0	0.0	0.0	0.007920262955692784	0.0	0.0	0.0	0.0	0.0	0.0	0.00038047554228149794
0.00816502690451151	0.011838251808040606	-6.475809811142673e-28	0.0001420046986154735	0.027233834028347306	0.013912952221909986	-8.476089639847128e-27	3.7976552193368223	0.0009947204880559706	0.6696093160148171	0.0	0.04653189521897423	-1.6929225656830432e-26	9.995452743621698	2.88681742710916e-06	0.0005811505899562201	3.0100000000000002	0.004089155438671793	0.0	5.692811045511177e-08	-1.4224204197458783e-28	0.030983089399329214	1.1139162266874523	0.0031681047810257035	0.0013616912638489138	0.0648767443540021	8.704777809003004e-05	0.00039068398518255133	0.0	6.741695444650316e-05	0.1151232556459981	0.06508616600706406	0.0	0.0	0.0	0.007920261952564258	0.0	0.0	0.0	0.0	0.0	0.0	0.00040891554386717936
0.008387176360545898	0.011838246303103189	-1.949792468664014e-27	0.0001521722950327729	0.02723382594325391	0.013910599065681265	-9.365239277721811e-27	3.7976552289333125	0.001018671583587834	0.6695807048196041	0.0	0.046531896096364316	-1.8904016521428587e-26	9.995119657437344	3.1524880715538722e-06	0.0005811505857115571	3.0100000000000002	0.004388805749297857	0.0	6.306280969177301e-08	-1.6217296410666746e-28	0.030983080432601083	1.1105116037159755	0.0031681039036356206	0.001361690634087097	0.06824215828437041	8.940093431874857e-05	0.00041929518039566334	0.0	7.224163296134839e-05	0.11175784171562979	0.0684665722123645	0.0	0.0	0.0	0.007920259759089051	0.0	0.0	0.0	0.0	0.0	0.0	0.00043888057492978574
0.008623768148474454	0.011838240410312074	2.5319119628083578e-28	0.00016291419928756874	0.027233815295968734	0.013908093798299598	-1.027127391389405e-26	3.797655241423069	0.0010442184642759878	0.6695505260550861	0.0	0.04653189725987227	-2.1693234180566544e-26	9.994768286262927	3.442622751868398e-06	0.0005811505800837363	3.0100000000000002	0.004704901308635212	0.0	6.962893707538968e-08	-1.8486302681718223e-28	0.030983068616180123	1.10711955323163	0.0031681027401276587	0.0013616899607508288	0.07159253299852966	9.190620170041712e-05	0.0004494739449134955	0.0	7.733848352433111e-05	0.10840746700147055	0.07183278568134151	0.0	0.0	0.0	0.007920256850319145	0.0	0.0	0.0	0.0	0.0	0.0	0.0004704901308635212
0.008875328671448496	0.011838234108010432	-5.278768838085842e-28	0.00017427764994425174	0.02723380293193576	0.013905431013709803	-1.0043257488563732e-26	3.797655255858188	0.001071410228254537	0.6695186544020153	0.0	0.04653189860468546	-2.0452979426044792e-26	9.994397165180551	3.75921866768953e-06	0.000581150573554625	3.0100000000000002	0.0050387593599689395	0.0	7.665098189679053e-08	-2.08119110184591e-28	0.030983054900804857	1.103740703806825	0.0031681013953144817	0.0013616892410076482	0.07492711923481418	9.45689862902103e-05	0.0004813455979844883	0.0	8.27298614937617e-05	0.10507288076518602	0.07518412674625216	0.0	0.0	0.0	0.007920253488286203	0.0	0.0	0.0	0.0	0.0	0.0	0.000503875935996894
0.009142429314499267	0.011838227372521624	-1.4223386167400523e-28	0.00018631495125925526	0.027233789243572906	0.01390260484890374	-3.156952032105469e-27	3.7976552718134946	0.001100300809725253	0.6694849514682685	0.0	0.046531900095368596	-7.001830653056412e-27	9.994004676087659	4.104486936031993e-06	0.0005811505663186442	3.0100000000000002	0.005391834865032086	0.0	8.415549573134632e-08	-2.210831270202456e-28	0.030983039714522893	1.1003757183083989	0.0031680999046313453	0.001361688471982621	0.07824512092810545	9.73951510962758e-05	0.0005150485317313944	0.0	8.844051557457217e-05	0.10175487907189475	0.07851987639493925	0.0	0.0	0.0	0.007920249761578364	0.0	0.0	0.0	0.0	0.0	0.0	0.0005391834865032087
0.009425693544969907	0.011838220178037031	-1.7245821029767766e-28	0.00019908413405597753	0.02723377438697772	0.01389960891119588	-4.0879409909430724e-27	3.797655289117082	0.0011309498228537723	0.6694492641098554	0.0	0.04653190171316849	-8.406593922332358e-27	9.993589027971904	4.480880127694466e-06	0.000581150558463629	3.0100000000000002	0.005765738238401869	0.0	9.217131770217337e-08	-2.286060217927149e-28	0.03098302323227279	1.0970252983396676	0.0031680982868314447	0.0013616876506452457	0.08154568892374599	0.00010039108880413617	0.0005507358901443518	0.0	9.449789954876577e-05	0.09845431107625423	0.08183927095735069	0.0	0.0	0.0	0.007920245717078611	0.0	0.0	0.0	0.0	0.0	0.0	0.000576573823840187
0.009725804517147097	0.011838212496426956	-1.5862183928527455e-28	0.000212649717275798	0.027233758406516432	0.013896436200479647	-3.594044040745518e-27	3.7976553077231103	0.0011634233904015724	0.6694114225108335	0.0	0.046531903453383545	-7.752065177505503e-27	9.993148234341351	4.891124756398875e-06	0.0005811505500134938	3.0100000000000002	0.006162255638253257	0.0	1.0072982951831107e-07	-2.378030729361497e-28	0.030983005503146314	1.0936901891112034	0.0031680965466163824	0.0013616867737435091	0.0848279141251345	0.00010356379952036793	0.000588577489166347	0.0	0.00010093253122809538	0.0951720858748657	0.08514149637363835	0.0	0.0	0.0	0.007920241366540955	0.0	0.0	0.0	0.0	0.0	0.0	0.0006162255638253257
0.010043513226888215	0.011838204297004665	-1.336552010382435e-28	0.00022708358485390616	0.027233741288350544	0.013893079026206847	-3.1121474182777956e-27	3.7976553276504386	0.001197795048354828	0.669371238001039	0.0	0.04653190531750411	-6.523350199858392e-27	9.992680087553596	5.338258455585016e-06	0.0005811505409613067	3.0100000000000002	0.0065833720417811156	0.0	1.0986524086637719e-07	-2.451397817691995e-28	0.030982986511807684	1.090371184719733	0.0031680946824958235	0.0013616858377544483	0.08809081998294194	0.00010692097379317084	0.0006287619989608207	0.0	0.00010777840566073624	0.09190918001705828	0.08842568197345652	0.0	0.0	0.0	0.007920236706239557	0.0	0.0	0.0	0.0	0.0	0.0	0.0006583372041781116
0.010379647625879848	0.011838195546234036	-1.3952382514383607e-28	0.00024246600243676492	0.02723372298876438	0.01388952891478448	-3.290895508676934e-27	3.797655348951397	0.0012341467485195788	0.6693285004507583	0.0	0.04653190731028389	-6.803471710099204e-27	9.992182128178397	5.825673140536226e-06	0.0005811505312841446	3.0100000000000002	0.007031298798301039	0.0	1.1961492659116057e-07	-2.519056419235028e-28	0.030982966209764585	1.0870691341452006	0.0031680926897160455	0.0013616848388393519	0.09133335395664377	0.00011047108521553648	0.0006714995492417393	0.0	0.0001150734740588134	0.08866664604335643	0.0916908934331393	0.0	0.0	0.0	0.007920231724290112	0.0	0.0	0.0	0.0	0.0	0.0	0.000703129879830104
0.010735122060472113	0.011838186207405078	-1.3962208611165875e-28	0.000258886791333767	0.027233703444163686	0.013885776514266616	-3.286549408153158e-27	3.797655371700732	0.0012725698868018723	0.6692829754176399	0.0	0.046531909438645956	-6.809425749222573e-27	9.991651611383926	6.357164923228066e-06	0.0005811505209484723	3.0100000000000002	0.007508503837176155	0.0	1.3001979242804949e-07	-2.592102149409507e-28	0.030982944526466143	1.083784947534695	0.0031680905613539795	0.0013616837728024742	0.09455437842571127	0.0001142234857334003	0.000717024582360103	0.0	0.00012286019653505356	0.08544562157428895	0.09493612541358003	0.0	0.0	0.0	0.00792022640338495	0.0	0.0	0.0	0.0	0.0	0.0	0.0007508503837176157
0.01111094818476646	0.011838176240252303	-1.3791985916496511e-28	0.00027644669363635274	0.02723368257819038	0.013881811484252864	-3.251151847293579e-27	3.7976553959877566	0.0013131664932184313	0.6692344007142412	0.0	0.04653191171090397	-6.725687274111325e-27	9.991085466513146	6.93699212939396e-06	0.0005811505099139662	3.0100000000000002	0.008017748016512656	0.0	1.4112470335109957e-07	-2.661677779013214e-28	0.030982921377200323	1.0805196034570288	0.0031680882890959645	0.0013616826350443258	0.09775266017940706	0.00011818851574715173	0.0007655992857588588	0.0	0.00013118618457991885	0.08224733982059315	0.09816029305762326	0.0	0.0	0.0	0.007920220722739912	0.0	0.0	0.0	0.0	0.0	0.0	0.0008017748016512659
0.011508246397959613	0.011838165600513628	-1.4007785844787405e-28	0.0002952589557316974	0.02723366030422701	0.013877622381206729	-3.302587791635409e-27	3.797655421913619	0.0013560504713972554	0.6691824824607807	0.0	0.0465319141364892	-6.830749327437189e-27	9.990480250560697	7.569942775017703e-06	0.0005811504981348617	3.0100000000000002	0.008562126954161581	0.0	1.5297897639935904e-07	-2.731719143496519e-28	0.03098289666587261	1.077274156695671	0.0031680858635107323	0.0013616814205099526	0.10092685898850452	0.00012237761879328754	0.0008175175392193557	0.0	0.00014010494592054025	0.07907314101149569	0.10136222289015669	0.0	0.0	0.0	0.00792021465877683	0.0	0.0	0.0	0.0	0.0	0.0	0.0008562126954161581
0.011928258776471084	0.011838154239430012	-1.3961609032956863e-28	0.0003154511650664645	0.027233636525071592	0.013873196529139063	-3.290556242454829e-27	3.7976554495917245	0.0014013489970667332	0.6691268905390201	0.0	0.04653191672598579	-6.808411302251746e-27	9.989832094542978	8.261412777752083e-06	0.0005811504855597883	3.0100000000000002	0.00914511924801949	0.0	1.6563693843521247e-07	-2.802638697281589e-28	0.03098287028464552	1.0740497469816206	0.0031680832740141342	0.0013616801236315363	0.10407551469544685	0.0001268034708609519	0.000873109460979925	0.0	0.00014967674802172833	0.07592448530455337	0.10454064260853495	0.0	0.0	0.0	0.007920208185035334	0.0	0.0	0.0	0.0	0.0	0.0	0.0009145119248019492
0.012372363012338366	0.011838142103167443	-1.3967812938781693e-28	0.0003371674126239573	0.0272336111330897	0.013868519880995949	-3.292742233141568e-27	3.797655479147632	0.0014492040234722497	0.6690672532887049	0.0	0.04653191949111394	-6.811356249735775e-27	9.989136640883682	9.017498341784939e-06	0.0005811504721318602	3.0100000000000002	0.009770642770877138	0.0	1.791585706703407e-07	-2.8726845195114357e-28	0.030982842114107557	1.0708476085342824	0.0031680805088859865	0.0013616787382618714	0.10719703289713739	0.00013148011900406605	0.0009327467112952936	0.0	0.00015996963414241982	0.07280296710286281	0.1076941699439037	0.0	0.0	0.0	0.007920201272214966	0.0	0.0	0.0	0.0	0.0	0.0	0.000977064277087714
0.01284208773913622	0.011838129132150266	-1.3958343152793348e-28	0.00036057074952616834	0.027233584009047174	0.01386357686689698	-3.290004514457734e-27	3.7976555107204253	0.0014997739345422464	0.6690031513247064	0.0	0.04653192244485693	-6.80680038846416e-27	9.98838897039148	9.845100900581872e-06	0.0005811504577880577	3.0100000000000002	0.010443120356638093	0.0	1.936102515466081e-07	-2.942771273269839e-28	0.03098281202197825	1.0676690805993783	0.0031680775551429954	0.001361677257598171	0.11028966903906472	0.00013642313310303385	0.0009968486752934198	0.0	0.00017106057658838376	0.0697103309609355	0.1108213003651792	0.0	0.0	0.0	0.007920193887857488	0.0	0.0	0.0	0.0	0.0	0.0	0.0010443120356638093
0.01333912964718774	0.01183811526029593	-1.394858228250218e-28	0.00038584614041502706	0.027233555020878243	0.013858350225488756	-3.2879012914455e-27	3.797655544464164	0.0015532353885504182	0.6689341103825063	0.0	0.04653192560159526	-6.802011317587108e-27	9.98758351762765	1.0752053466553104e-05	0.000581150442458583	3.0100000000000002	0.011167555892385553	0.0	2.090656094740867e-07	-3.0126030174297785e-28	0.030982779861741524	1.0645156191761165	0.0031680743984046776	0.0013616756740945772	0.11335151037898165	0.00014164977451125785	0.0010658896174936627	0.0	0.0001830368624706001	0.06664848962101855	0.1139203933818672	0.0	0.0	0.0	0.007920185996011695	0.0	0.0	0.0	0.0	0.0	0.0	0.0011167555892385554
0.013865371394684033	0.011838100414130037	-1.393870013934192e-28	0.0004132038194363369	0.027233524022063943	0.013852820829116265	-3.285563727963648e-27	3.797655580549792	0.0016097852426945895	0.6688595929818102	0.0	0.04653192897728312	-6.797194295872096e-27	9.986713972220626	1.1747265367242963e-05	0.0005811504260659994	3.0100000000000002	0.011949623094827479	0.0	2.256065089362626e-07	-3.082228424563895e-28	0.03098274547084679	1.0613888095430837	0.003168071022716819	0.00136167397936101	0.11638045646306173	0.00014717917088374806	0.001140407018189798	0.0	0.0001959976663571399	0.06361954353693847	0.11698965794885513	0.0	0.0	0.0	0.007920177556792047	0.0	0.0	0.0	0.0	0.0	0.0	0.0011949623094827484
0.014422901576857177	0.011838084511762693	-1.3929686719669153e-28	0.0004428832100144535	0.027233490849724148	0.013846967489418398	-3.283455122129987e-27	3.7976556191673616	0.0016696427099247952	0.6687789887321033	0.0	0.04653193258965618	-6.792797071901757e-27	9.985773164009448	1.284088932357177e-05	0.0005811504085242282	3.0100000000000002	0.012795768836603839	0.0	2.433241909872209e-07	-3.1516494703899613e-28	0.030982708668592162	1.0582903801790335	0.003168067410343757	0.0013616721640463015	0.11937419712565193	0.0001530325105816164	0.001221011267896586	0.0	0.0002100558860523883	0.06062580287434827	0.1200271362217187	0.0	0.0	0.0	0.007920168525859392	0.0	0.0	0.0	0.0	0.0	0.0	0.001279576883660384
0.015014035545516889	0.011838067461708516	-1.391884996983807e-28	0.0004751574935522328	0.027233455322390663	0.013840766757680254	-3.2809621503729004e-27	3.7976556605286427	0.0017330515891616771	0.6686916031187199	0.0	0.04653193645847404	-6.787503355663693e-27	9.98475292992074	1.4044520001229535e-05	0.0005811503897373681	3.0100000000000002	0.013713332919122752	0.0	2.623205881420396e-07	-3.220863713262155e-28	0.03098266925365396	1.0552222175487804	0.003168063541525904	0.0013616702177033234	0.1223301885696472	0.00015923324231976026	0.001308396881279804	0.0	0.0002253402788581575	0.057669811430353025	0.12303068634205751	0.0	0.0	0.0	0.00792015885381476	0.0	0.0	0.0	0.0	0.0	0.0	0.0013713332919122754
0.015641337213010472	0.011838049161519563	-1.3909597336207655e-28	0.0005103388406640265	0.02723341723741533	0.013834192717719148	-3.278684340997172e-27	3.797655704870156	0.0018002826116733477	0.6685966445065123	0.0	0.046531940605802374	-6.783007225381713e-27	9.983643959533376	1.537141960218105e-05	0.0005811503695983312	3.0100000000000002	0.014710687068437816	0.0	2.8270984754727656e-07	-3.2898672986052414e-28	0.03098262700121125	1.0521863818528967	0.00316805939419756	0.0013616681286328692	0.1252456273704667	0.00016580728228086442	0.0014033554934874252	0.0	0.0002419979046979571	0.054754372629533504	0.12599796411582861	0.0	0.0	0.0	0.0079201484854939	0.0	0.0	0.0	0.0	0.0	0.0	0.0014710687068437815
0.016307641024733706	0.011838029496205936	-1.3898748685632732e-28	0.0005487844220662353	0.027233376367966685	0.013827216781212395	-3.2761893717446574e-27	3.797655752456683	0.001871635797764179	0.6684932092167573	0.0	0.046531945056340035	-6.777707790326258e-27	9.982435617393495	1.683677915672944e-05	0.0005811503479872524	3.0100000000000002	0.015797394894913643	0.0	3.046200908102215e-07	-3.3586704116661394e-28	0.030982581659613866	1.0491851233737286	0.0031680549436599037	0.0013616658837032345	0.1281174226989369	0.00017278321878761834	0.0015067907832424798	0.0	0.00026019692834778046	0.05188257730106332	0.12892640404935085	0.0	0.0	0.0	0.007920137359149758	0.0	0.0	0.0	0.0	0.0	0.0	0.0015797394894913643
