OCT4	SOX2	NANOG	Protein	OCT4_SOX2
0.01	0.01	0.01	0.0	0.1
5.698270975062401	5.6982709750624005	0.004208515533587187	0.011597069126758189	0.25767888957990454
6.969642095236798	6.969642095236797	0.002953192846893513	0.04959863348306421	0.46582374646455665
7.206402557201068	7.206402557201064	0.0028217790446073525	0.09861259518576779	0.5153400030622749
7.248911308324254	7.248911308324252	0.002843563167967704	0.1495431386306624	0.5246592999135944
7.256493988655095	7.256493988655096	0.002865339647249767	0.2004092987596365	0.5263361760486296
7.257845456547019	7.25784545654702	0.0028761721942549903	0.25084859108943214	0.5266354814683605
7.258086467369296	7.258086467369297	0.0028807988525433813	0.3008001367899277	0.5266888576681371
7.258129518715443	7.258129518715444	0.0028826689460938627	0.3502571749538623	0.526698386909957
7.258137237226773	7.258137237226774	0.002883407692403549	0.3992225564846978	0.5267000931696277
7.258138631916676	7.258138631916677	0.002883696590474659	0.44770080454411365	0.5267004006272779
7.258138888166034	7.258138888166034	0.00288380905663851	0.4956967003517956	0.5267004567905509
7.258138936840676	7.258138936840675	0.0028838527489828594	0.5432150316135465	0.5267004673202399
7.25813894669746	7.2581389466974615	0.0028838697066967188	0.5902605480545827	0.5267004694372796
7.258138948916928	7.258138948916929	0.0028838762855300346	0.6368379538764246	0.5267004698828451
7.258138949490347	7.258138949490347	0.0028838788368017376	0.6829519067645208	0.5267004699963359
7.258138949661952	7.258138949661952	0.002883879827229824	0.7286070181792924	0.5267004700299616
7.258138949718975	7.258138949718976	0.002883880210834411	0.7738078536476262	0.5267004700332156
7.258138949739552	7.258138949739552	0.002883880359555824	0.8185589332310245	0.5267004700689057
7.25813894974732	7.2581389497473205	0.0028838804173569954	0.8628647321490495	0.5267004700506144
7.258138949750264	7.258138949750264	0.0028838804397756813	0.9067296810373519	0.5267004700447063
7.2581389497514	7.258138949751396	0.002883880448470482	0.9501581663823407	0.5267004700448396
7.2581389497518	7.258138949751808	0.002883880451890832	0.9931545311416171	0.5267004700265803
7.2581389497519995	7.258138949752	0.0028838804532713923	1.035723075026879	0.5267004700433715
7.258138949752088	7.258138949752086	0.0028838804537695737	1.0778680547401118	0.5267004700480997
7.258138949752103	7.258138949752103	0.0028838804539134473	1.1195936848454535	0.5267004700439016
7.258138949752099	7.258138949752101	0.0028838804539533997	1.1609041380140095	0.5267004700443825
7.258138949752102	7.258138949752104	0.002883880453977432	1.2018035453522837	0.526700470045607
7.25813894975211	7.258138949752111	0.0028838804539918074	1.242295996818344	0.5267004700454977
7.258138949752114	7.258138949752113	0.0028838804539916057	1.2823855416664878	0.5267004700450406
7.258138949752112	7.258138949752111	0.002883880453982937	1.3220761888692754	0.5267004700449677
7.25813894975211	7.25813894975211	0.00288388045397549	1.3613719075331048	0.5267004700450726
7.258138949752109	7.258138949752109	0.0028838804539732393	1.4002766272807037	0.526700470045206
7.2581389497521105	7.25813894975211	0.0028838804539760513	1.4387942384907162	0.5267004700452539
7.25813894975211	7.25813894975211	0.0028838804539779266	1.4769285929926084	0.5267004700455337
7.258138949752109	7.258138949752109	0.002883880453977736	1.5146835042797506	0.5267004700453316
7.258138949752108	7.258138949752108	0.002883880453974712	1.552062747933666	0.5267004700452725
7.258138949752107	7.258138949752108	0.0028838804539722813	1.5890700619692866	0.5267004700456356
7.258138949752109	7.258138949752109	0.0028838804539724244	1.625709147110635	0.5267004700445745
7.258138949752109	7.258138949752109	0.0028838804539722098	1.6619836672775852	0.5267004700453018
7.258138949752109	7.258138949752109	0.0028838804539730125	1.6978972499267222	0.5267004700462244
7.25813894975211	7.258138949752109	0.002883880453974889	1.733453486440526	0.5267004700453721
7.25813894975211	7.258138949752109	0.002883880453975664	1.7686559324700708	0.5267004700448354
7.25813894975211	7.258138949752108	0.0028838804539746184	1.8035081083098392	0.5267004700448217
7.258138949752109	7.258138949752108	0.0028838804539736635	1.8380134992111268	0.5267004700450034
7.258138949752109	7.258138949752108	0.0028838804539728603	1.8721755557430078	0.5267004700452795
7.258138949752109	7.258138949752109	0.002883880453973436	1.9059976941412595	0.5267004700451716
7.25813894975211	7.25813894975211	0.002883880453974151	1.939483296641706	0.5267004700450845
7.25813894975211	7.25813894975211	0.002883880453974651	1.9726357118271731	0.5267004700449774
7.25813894975211	7.25813894975211	0.0028838804539746115	2.00545825496194	0.5267004700449726
7.25813894975211	7.258138949752109	0.0028838804539748283	2.0379542082800803	0.5267004700446376
7.25813894975211	7.258138949752109	0.0028838804539745833	2.070126821438691	0.5267004700444677
7.25813894975211	7.258138949752109	0.0028838804539739063	2.1019793117811663	0.5267004700448651
7.258138949752109	7.258138949752109	0.0028838804539730424	2.1335148645042437	0.5267004700452153
7.258138949752109	7.25813894975211	0.002883880453972617	2.164736633247223	0.5267004700454759
7.258138949752109	7.25813894975211	0.002883880453973005	2.1956477402329875	0.5267004700454981
7.258138949752109	7.25813894975211	0.002883880453973437	2.2262512765440894	0.526700470045455
7.258138949752109	7.25813894975211	0.0028838804539742116	2.256550302614417	0.5267004700450717
7.25813894975211	7.25813894975211	0.0028838804539750473	2.286547848327624	0.526700470044604
7.25813894975211	7.258138949752108	0.00288388045397541	2.3162469134776082	0.5267004700442501
7.258138949752109	7.258138949752106	0.0028838804539748487	2.3456504680088273	0.5267004700442314
7.258138949752108	7.258138949752104	0.002883880453973877	2.3747614522589684	0.5267004700445225
7.258138949752108	7.258138949752105	0.0028838804539721816	2.4035827773948073	0.5267004700454738
7.258138949752107	7.258138949752107	0.002883880453970518	2.4321173255379893	0.5267004700465618
