Hsp90	Proteasome	Hsp70	Hsf1	MisP	Hsp90_dam	Hsp70_dam	Hsf1_Hsf1_Hsf1	AggP	Hsf1_Hsf1_Hsf1_P	ROS	Mkp1	Akt_Hsp90	NatP	CellDeath	Hsf1_Hsf1	Akt	SeqAggP	Hsp90_MisP	Hsp70_Proteasome	HSEHsp70	Jnk	p38	Hsp90_Proteasome	Hsp70_MisP	Akt_Proteasome	Hsp90_Hsp90Client	Hsp70_Ppx	Hsp70Client	MisP_Proteasome	Hsf1_Hsp90	Mkp1_P	Akt_CHIP_Hsp90	HSEHsp90_Hsf1_Hsf1_Hsf1	HSEHsp70_Hsf1_Hsf1_Hsf1	p38Death	JNKDeath	Mkp1_Proteasome	AggP_Proteasome	HSEHsp90	HSEHsp70_Hsf1_Hsf1_Hsf1_P	CHIP	Ppx	PIDeath	Hsp70_Hsp70Client	HSEHsp90_Hsf1_Hsf1_Hsf1_P	p38_P	Hsp90Client	Jnk_P	Values[tot_Hsp90]	Values[tot_Hsp70]	Values[tot_MisP]
1815.386809918885	499.384215589254	1387.2950269669768	1.3584123206907015	3.7255646389748582	0.001815325160508319	0.001386956848006481	3.8009532985167455e-07	1.4768355544608738e-07	8.865390649337416e-07	10.00375567259936	0.03604238917956412	32.394545698400464	17600.118625617048	1.132237738126147e-05	3.8144722803372066e-05	337.6039594460853	9.837781945517213e-15	467.9531243647961	0.08044103424740592	1.9999989991481155	96.15115406557493	96.15115406557494	0.08773720589157923	408.18396469309346	0.02320175826483445	40.61899751264241	98.22983091941359	473.71336165716036	0.4244027436755581	98.64150158484878	99.96405588769011	79.99251093608238	1.9161252529543504e-07	1.9161252529543507e-07	5.661188690607195e-06	5.661188690607195e-06	1.6671354662668872e-06	1.53041931030947e-09	1.9999989991481155	8.092393560248327e-07	255.00748906391772	1.770169080586192	4.708730193564855e-17	26.28663834283939	8.092393560248328e-07	3.8488459344252774	559.3810024873591	3.848845934425277	2535.077042546707	1920.0772889134184	879.8626536968644
1815.5557745825154	499.3250005432158	1387.4510826645571	1.3582875115528468	4.048173329398071	0.0019969344705714352	0.001525740219458921	3.9289482266154484e-07	2.0296687348270535e-07	9.293610793871419e-07	10.004136618042548	0.03603970875411949	32.39729335995069	17600.129672745723	1.2477052238027e-05	3.820199888346981e-05	337.6010603415461	1.6639914141873386e-14	467.777243791883	0.08819239754307304	1.999998864321052	96.15101357836974	96.15101357836976	0.0961897350062048	408.0244474374541	0.025436289155633493	40.62254017824158	98.23002651396254	473.7105478073838	0.46517920441984967	98.64162530360758	99.96406839534188	79.99176571290948	2.1404060736987722e-07	2.1404060736987725e-07	6.238526118970531e-06	6.238526118970531e-06	1.828257226309377e-06	2.401479453092884e-09	1.999998864321052	9.216383373771908e-07	255.00823428709063	1.7699734860372394	8.594640264373158e-17	26.289452192615933	9.216383373771908e-07	3.8489864216304603	559.3774598217598	3.848986421630459	2535.0844295985844	1920.084726946352	879.8498645587351
1815.7201917199882	499.2662011833261	1387.6035861013834	1.3581660832836322	4.3625975030272315	0.002178566464704182	0.0016645434782093461	4.048659399742645e-07	2.6923989050291244e-07	9.697682839751472e-07	10.004517196765828	0.036037119918947064	32.39996667224755	17600.140584808312	1.3631769221062049e-05	3.823452160819453e-05	337.59823544321665	2.655697193011624e-14	467.60608355852423	0.09589219991923076	1.99999873068869	96.1508732239152	96.1508732239152	0.10458586401116875	407.86855110851513	0.027655668191053192	40.62598748342658	98.23021761444102	473.70779806973115	0.5056630927005759	98.64174570790219	99.9640808114364	79.99102093832633	2.3593192439347387e-07	2.3593192439347392e-07	6.815884610458446e-06	6.815884610458445e-06	1.9882754805473786e-06	3.5756204133395218e-09	1.99999873068869	1.0333793827375038e-06	255.00897906167378	1.7697823855587649	1.451661352709735e-16	26.292201930268636	1.0333793827375038e-06	3.8491267760850216	559.3740125165748	3.8491267760850216	2535.0917605108907	1920.0921134980056	879.8372321700666
1815.8801760356216	499.2078143250198	1387.7526264116748	1.3580479493929518	4.669043551165205	0.002360220688408014	0.0018033662695000486	4.162326217528025e-07	3.4713583094332586e-07	1.0083804889101806e-06	10.004897409122485	0.03603462030940984	32.40256751299106	17600.151364840218	1.4786528290561229e-05	3.825212565607172e-05	337.59548287714284	4.046363750837618e-14	467.4395246296513	0.10354076968408452	1.9999985986268694	96.1507330021519	96.15073300215191	0.11292595261401543	407.71618486195985	0.02985999804700332	40.62934183583429	98.2304043354048	473.7051108341389	0.5458568023269431	98.64186286427717	99.96409313833776	79.99027660658098	2.5725980182417934e-07	2.572598018241794e-07	7.393264145164934e-06	7.393264145164934e-06	2.1471981387922542e-06	5.10924700693577e-09	1.9999985986268694	1.1441133258769581e-06	255.0097233934191	1.7695956645949926	2.313668831468771e-16	26.29488916586089	1.1441133258769581e-06	3.849266997848321	559.3706581641671	3.8492669978483214	2535.099035658259	1920.0994489108539	879.8247530427764
1816.0358393754084	499.14983681467703	1387.8982905162804	1.3579330256084072	4.96771273740768	0.002541896698470467	0.0019422082473434122	4.2714405444557225e-07	4.372184990894721e-07	1.0456158631638717e-06	10.005277255465451	0.036032207621384524	32.40509771295829	17600.162015800735	1.594132940673091e-05	3.826079316201638e-05	337.59280081619875	5.935222877905877e-14	467.27745092924465	0.1111384334469173	1.9999984683670133	96.15059291296592	96.15059291296593	0.12121035864825468	407.5672601091384	0.032049380701774606	40.632605583154415	98.23058678847656	473.7024845304565	0.5857627004304684	98.64197684472714	99.96410537834952	79.98953271203145	2.780171803060998e-07	2.7801718030609985e-07	7.970664703189293e-06	7.970664703189293e-06	2.305033045875284e-06	7.06173052466944e-09	1.9999984683670133	1.2536158035609552e-06	255.01046728796862	1.769413211523224	3.5232745453476974e-16	26.297515469543267	1.2536158035609552e-06	3.8494070870343053	559.3673944168471	3.849407087034304	2535.106255412871	1920.1067335251328	879.8124237757906
1816.1872907991876	499.09226552917863	1388.04066317643	1.3578212298161911	5.258801321149369	0.002723594062684606	0.0020810690743045344	4.37699223831771e-07	5.399867409615729e-07	1.0817547948650708e-06	10.005656736147317	0.036029879609697335	32.407559057220176	17600.172540575008	1.7096172529799977e-05	3.8264144535336294e-05	337.5901874788724	8.433157706471029e-14	467.1197492689774	0.11868551611646772	1.9999983400451329	96.15045295636362	96.15045295636362	0.12943943807194158	407.4216904627518	0.03422391744082487	40.63578101403004	98.23076508242185	473.69991762792387	0.6253831279083503	98.64208772380302	99.96411753371623	79.98878924914327	2.9820924636912646e-07	2.9820924636912657e-07	8.548086264641469e-06	8.54808626464147e-06	2.4617879823828374e-06	9.495072482932784e-09	1.9999983400451329	1.3617456182153436e-06	255.01121075085683	1.7692349175779434	5.170409759825472e-16	26.30008237207592	1.3617456182153436e-06	3.8495470436366093	559.3642189859714	3.849547043636606	2535.1134201444966	1920.1139676788703	879.8002410528786
1816.3346366499657	499.03509737547006	1388.179827046066	1.3577124820059385	5.542500678241333	0.0029053123595756073	0.0022199484212892125	4.4796341828795653e-07	6.558786533250739e-07	1.1169839015376667e-06	10.00603585152033	0.03602763408663292	32.40995328630484	17600.182941975847	1.825105762002337e-05	3.8264340233271486e-05	337.58764112810496	1.166249137727372e-13	466.9663092785096	0.1261823408996478	1.999998213734216	96.15031313252146	96.15031313252148	0.13761354496663006	407.27939168378964	0.03638370886153029	40.63887035904306	98.23093932321913	473.6974086344847	0.6647203998571771	98.64219557687647	99.96412960662516	79.98804621248699	3.178486608279113e-07	3.178486608279114e-07	9.125528809643803e-06	9.125528809643804e-06	2.617470665378587e-06	1.247359078718204e-08	1.999998213734216	1.468417120590662e-06	255.0119537875131	1.7690606767806438	7.357641167258753e-16	26.302591365515045	1.468417120590662e-06	3.849686867478761	559.3611296409584	3.8496868674787708	2535.1205302205126	1920.1211517079112	879.7882016405406
1816.477980616283	498.97832929013373	1388.3158627197215	1.3576067042136575	5.8189974191148135	0.003087051178133667	0.002358845967336744	4.5798007950792865e-07	7.852755756786825e-07	1.1514278635534268e-06	10.006414601936378	0.03602546892045909	32.412282097042514	17600.193222745518	1.9405984637627368e-05	3.82627041500229e-05	337.5851600704475	1.575670017593859e-13	466.81702333724866	0.13362922930056323	1.9999980894673353	96.15017344082733	96.15017344082733	0.14573303153665496	407.140281629581	0.0385288548779053	40.64187579694946	98.23110961414095	473.69495609277305	0.7037768059980739	98.64230047895776	99.96414159920747	79.98730359673584	3.36952200959991e-07	3.369522009599911e-07	9.702992318303655e-06	9.702992318303657e-06	2.772088749114191e-06	1.606362495477117e-08	1.9999980894673353	1.5735804615004415e-06	255.01269640326427	1.768890385858825	1.020060709802628e-15	26.305043907226725	1.5735804615004415e-06	3.849826559172903	559.358124203052	3.8498265591729015	2535.1275860059322	1920.1282859459382	879.7763023859445
1816.6174238052718	498.92195823897015	1388.4488487879037	1.3575038204743524	6.0884735040001505	0.0032688101175537936	0.002497761399417991	4.677782250091544e-07	9.285058400522006e-07	1.1851702562106137e-06	10.006792987747014	0.036023382034014596	32.41454714410785	17600.203385557517	2.0560953542911514e-05	3.826003656262703e-05	337.5827426545215	2.086004959942743e-13	466.67178650779283	0.14102650111986373	1.99999796725171	96.1500338816356	96.1500338816356	0.153798248108771	407.0042802031232	0.040659454725286134	40.64479944723788	98.2312760558025	473.6925585848592	0.742554611092062	98.64240250411689	99.96415351353978	79.98656139666335	3.5553880509815336e-07	3.5553880509815346e-07	1.0280476770764337e-05	1.0280476770764339e-05	2.925649825727065e-06	2.033326265301715e-08	1.99999796725171	1.6772094823392883e-06	255.01343860333677	1.7687239441972742	1.3828391480136687e-15	26.307441415140506	1.6772094823392883e-06	3.8499661183646303	559.3552005527636	3.8499661183646228	2535.1345878634165	1920.1353707244891	879.7645402149162
1816.7530647996573	498.86598121658704	1388.5788618816123	1.3574037567627053	6.351106355698645	0.0034505887869817745	0.002636694412238183	4.773776489457525e-07	1.0858483244709965e-06	1.218268220136194e-06	10.007171009303446	0.036021371403238994	32.41675004071121	17600.213433018285	2.17159642961768e-05	3.825682089036249e-05	337.5803872703292	2.7127177090408926e-13	466.53049647079047	0.1483744744543865	1.9999978470784647	96.14989445501303	96.14989445501304	0.1618095431321079	406.87130930348656	0.04277560696498337	40.64764337794792	98.23143874625599	473.69021472724916	0.7810560553472014	98.64250172512824	99.96416535164568	79.98581960714108	3.7362825384070265e-07	3.736282538407027e-07	1.0857982147169206e-05	1.0857982147169207e-05	3.078161425926937e-06	2.535208326430423e-08	1.9999978470784647	1.7792932791956156e-06	255.014180392859	1.768561253743775	1.83838488533745e-15	26.309785272750617	1.7792932791956156e-06	3.8501055449871866	559.3523566220534	3.850105544987189	2535.1415361532954	1920.1424063729721	879.7529121299756
1816.8849997188333	498.8103952459955	1388.705976719525	1.3573064409492714	6.607068969858981	0.003632386805266046	0.002775644708044282	4.867922336409397e-07	1.2575358132014475e-06	1.2507618448361658e-06	10.007548666956529	0.0360194350559041	32.4188923595835	17600.223367668863	2.2871016857717142e-05	3.825335236797185e-05	337.5780923482711	3.472262939856604e-13	466.39305346124416	0.15567346569708165	1.999997728928815	96.14975516058111	96.14975516058112	0.1697672631784268	406.74129277731686	0.04487740948890262	40.65040960754245	98.231597781038	473.68792316960617	0.8192833548173895	98.64259821325619	99.96417711549687	79.98507822313641	3.9124037034652295e-07	3.91240370346523e-07	1.1435508427657375e-05	1.1435508427657378e-05	3.2296310196712867e-06	3.1190918372851514e-08	1.999997728928815	1.8798308124188482e-06	255.01492177686367	1.7684022189617588	2.402388107431275e-15	26.312076830393572	1.8798308124188482e-06	3.850244839419096	559.3495903924589	3.8502448394190982	2535.14843123358	1920.1493932186788	879.74141520842
1817.013322282817	498.7551973782155	1388.8302661570965	1.357211802751462	6.856530022508229	0.0038142038007160516	0.002914611996437364	4.960319438948273e-07	1.4437581498261385e-06	1.2826798907115472e-06	10.00792596105678	0.03601757107026081	32.42097563419162	17600.233191986543	2.4026111187868286e-05	3.824981030959671e-05	337.5758563579326	4.382035723828013e-13	466.2593602064044	0.16292378953724476	1.9999976127777668	96.14961599835377	96.14961599835378	0.17767175294270512	406.6141563715444	0.04696495952412961	40.65310010195201	98.23175325323707	473.685682596614	0.8572387017919961	98.64269203815856	99.96418880701462	79.98433723971038	4.083945821580596e-07	4.083945821580596e-07	1.2013055592388155e-05	1.2013055592388159e-05	3.3800660168286003e-06	3.792163018823392e-08	1.9999976127777668	1.978827649107336e-06	255.01566276028973	1.7682467467626906	3.0919663449651685e-15	26.314317403385715	1.978827649107336e-06	3.850384001646445	559.3468998980493	3.8503840016464426	2535.1552734599773	1920.1563315867973	879.7300466004571
1817.1381238689796	498.7003846918887	1388.951801230713	1.3571197736820086	7.099653975109512	0.003996039410866594	0.003053595994189641	5.051041541332675e-07	1.6446652109515186e-06	1.314043656660761e-06	10.008302891954369	0.036015777573688526	32.42300135959981	17600.24290838645	2.518124724698908e-05	3.824629881607664e-05	337.5736778072244	5.460318062587573e-13	466.1293218650939	0.17012575896103113	1.9999974985965172	96.14947696840387	96.14947696840387	0.18552335524402275	406.4898276871814	0.04903835363748288	40.65571677770682	98.23190525356344	473.68349172598687	0.8949242651772733	98.64278326785558	99.96420042807107	79.98359665201554	4.251096687440777e-07	4.251096687440777e-07	1.2590623621531695e-05	1.2590623621531698e-05	3.52947376783051e-06	4.561690538410163e-08	1.9999974985965172	2.0762938118488837e-06	255.01640334798458	1.7680947464363177	3.9256828091667134e-15	26.31650827401282	2.0762938118488837e-06	3.8505230315963317	559.3442832222945	3.8505230315963304	2535.162063185906	1920.1632218004258	879.7188035273848
1817.25949356805	498.6459542928984	1389.0706512011725	1.3570302870079172	7.336601177319732	0.004177893282247629	0.0031925964250656903	5.140146184649642e-07	1.8603697198768752e-06	1.3448697902192226e-06	10.008679459999122	0.036014052741524756	32.42497099334245	17600.252519223104	2.6336424995445168e-05	3.8242877429290836e-05	337.5715552415117	6.72622349372344e-13	466.00284596836366	0.17727968525222362	1.9999973863542109	96.14933807057183	96.14933807057183	0.19332241102671857	406.3682361341299	0.0510976877400358	40.658261504438684	98.23205387040127	473.6813493067969	0.9323421908701401	98.64287196870882	99.96421198049042	79.98285645529384	4.4140359594324937e-07	4.414035959432494e-07	1.31682124952608e-05	1.3168212495260801e-05	3.677861564313685e-06	5.4350062602597185e-08	1.9999973863542109	2.172242191012278e-06	255.0171435447063	1.7679461295984886	4.9235609979368744e-15	26.318650693202795	2.172242191012278e-06	3.850661929428376	559.3417384955626	3.8506619294283766	2535.168800762506	1920.1700641805837	879.7076832798133
1817.377518241503	498.59190331399685	1389.1868835980092	1.3569432777029515	7.56752796737359	0.004359765070159626	0.0033316130196480104	5.22768072650152e-07	2.090949899678662e-06	1.375172027343093e-06	10.009055665540524	0.036012394795790166	32.426885956429885	17600.262026791912	2.7491644393627486e-05	3.823958120392624e-05	337.56948724261053	8.199640176846566e-13	465.8798423615217	0.18438587799325876	1.9999972760190259	96.1491993047773	96.14919930477731	0.20106925936182174	406.2493128870343	0.053143057091606674	40.66073610446619	98.23219918987333	473.67925411970543	0.9694946021241199	98.64295820542804	99.9642234660502	79.98211664487472	4.572934397106097e-07	4.5729343971060974e-07	1.3745822193760191e-05	1.3745822193760193e-05	3.825236639751259e-06	6.419487366991394e-08	1.9999972760190259	2.266687532438552e-06	255.0178833551254	1.7678008101264149	6.107095597702692e-15	26.320745880294204	2.266687532438552e-06	3.8508006952228975	559.3392638955352	3.8508006952228984	2535.1754865386556	1920.1768590462239	879.6966832159296
1817.4922825759443	498.5382289144394	1389.300564261709	1.3568586824041229	7.792586770187808	0.004541654438454324	0.003470645515166754	5.313685757910838e-07	2.3364519762786754e-06	1.4049621888137517e-06	10.009431508927717	0.0360108020039931	32.42874763423502	17600.271433330672	2.8646905401951508e-05	3.823643061908742e-05	337.56747242790266	9.901172939475149e-13	465.7602231474816	0.19144464506650136	1.9999971675587724	96.14906067099804	96.14906067099807	0.20876423744874859	406.1329908421362	0.055174556305217844	40.663142354162176	98.2323412958977	473.6772049760814	1.006383599907753	98.64304204109452	99.96423488648243	79.98137721617307	4.727953760678569e-07	4.72795376067857e-07	1.4323452697226119e-05	1.4323452697226119e-05	3.971606170074112e-06	7.522539757084717e-08	1.9999971675587724	2.3596458494371554e-06	255.01862278382706	1.7676587041020577	7.499259980563275e-15	26.322795023918307	2.3596458494371554e-06	3.850939329002145	559.3368576458391	3.8509393290021454	2535.1821208609776	1920.1836067142428	879.6858007598057
1817.6038691358463	498.48492827962644	1389.41175738465	1.3567764393697657	8.011926193023603	0.004723561059321245	0.003609693655333923	5.398197018993191e-07	2.5968925258156105e-06	1.434250747213634e-06	10.009806990509501	0.03600927267798205	32.43055737734134	17600.28074102101	2.98022079808513e-05	3.8233435714997046e-05	337.5655094494895	1.1852084709580723e-12	465.6439026315232	0.19845629265578205	1.9999970609412099	96.14892216915915	96.14892216915918	0.21640768061727922	406.0192045752023	0.05719227935152123	40.66548198559287	98.23248027024378	473.67520071691143	1.0430112632549713	98.64312353719427	99.96424624347485	79.98063816468729	4.879247064435127e-07	4.879247064435128e-07	1.4901103985863392e-05	1.4901103985863392e-05	4.116977274281345e-06	8.751582757452111e-08	1.9999970609412099	2.451134081315348e-06	255.01936183531285	1.7675197297559706	9.124510247165128e-15	26.324799283088232	2.451134081315348e-06	3.851077830841033	559.3345180144084	3.851077830841032	2535.188704073862	1920.1903074994952	879.675033399749
