VIIa_TF	VIIa_TF_X	Xa	VIIa_TF_Xa	TFPI	X	Xa_TFPI	Xa_TFPI_VIIa_TF
0.9999997000000002	0.0	0.0	0.0	2.399999	169.9999	0.0	0.0
0.3784243436061945	0.12362939162208643	89.65633396694541	0.2877948615638195	0.15089240394758102	77.68303518381599	2.038955492844518	0.21015110320790112
0.2566409756810585	0.04838837965716924	122.48398096776553	0.23058932328559686	0.006521947687442393	44.84346427697879	1.92909603093638	0.46438102137617754
0.1880159371869283	0.02408457128211636	136.9284633031257	0.18036455237006915	0.004934393547025242	30.47192296676874	1.787529967292085	0.6075346391608888
0.1475996751207355	0.01410520892260491	144.70856772499266	0.14642347078081347	0.004408501108819918	22.735213096412398	1.7037191537153298	0.6918713451758493
0.12289474666705462	0.009267379665066623	149.5286275663895	0.12440420062652473	0.00412024577851086	17.94172209909708	1.6524453811801307	0.7434333730413569
0.10744757566948428	0.006619509210770003	152.82826601346878	0.11025527361081286	0.003943903163330759	14.658704106872662	1.620377755327732	0.775677341508936
0.09765163236969061	0.0050235389754786815	155.25655217718838	0.10119784727880499	0.0038282728688950078	12.240955709425972	1.6000440457550755	0.7961266813760287
0.09138366419986835	0.003980612479380585	157.13900125023687	0.09542351674756638	0.0037484761231469884	10.365244096659033	1.5870386173036644	0.809211906573188
0.08735006029315807	0.003250712017220035	158.65288207738118	0.09176606370308725	0.003691096455276927	8.855693243353537	1.578675039558184	0.8176328639865382
0.0847447175303724	0.002709977043006103	159.90168636860514	0.08947285285209511	0.003648386060455414	7.609680187559999	1.573278461365014	0.8230721525745297
0.08305784532637865	0.002290818200831153	160.94978927470268	0.08805707813717943	0.0036156469195922844	6.563379475878752	1.5697893947447938	0.8265939583356141
0.0819639157357247	0.001954515000925285	161.83971549655158	0.08720341306229246	0.00358992014725957	5.674617495532294	1.5675312236516799	0.828877856201061
0.0812537469602874	0.001677826131162001	162.60119250753692	0.08670757569948108	0.0035692812842710153	4.913892371916527	1.5660691675066571	0.8303605512090734
0.080792366153978	0.0014461167119699872	163.25609289311348	0.08643738696188649	0.0035524414160334494	4.259477044628577	1.5651227284117988	0.8313238301721693
0.08049244906116616	0.0012496977903825985	163.82122721341858	0.08630754788831715	0.003538512722716011	3.694655053625274	1.564510482017148	0.8319500052601376
0.08029739982221518	0.0010818200843942596	164.30997516384517	0.08626324383021781	0.0035268666605478057	3.2061076389006	1.5641148970762775	0.8323572362631766
0.08017049576352749	0.0009375476936093112	164.73327214043286	0.0862694639381955	0.0035170461659924965	2.7829388941011417	1.5638597612293377	0.8326221926046715
0.08008789089641537	0.0008131113017835704	165.10022972515375	0.08630403775167701	0.003508710210957627	2.4160628360035483	1.5636956297389168	0.832794660050128
0.08003409282357166	0.000705527597948571	165.41854338184493	0.08635309577598221	0.0035015981397318137	2.0978005929206445	1.5635904180577687	0.8329069838025018
0.0799990327328886	0.0006123688695146928	165.69477323163787	0.08640811270303599	0.0034955063125642794	1.8216027931019583	1.5635233079928728	0.832980185694565
0.07997616495096367	0.0005316186430611879	165.93454674390696	0.08646398448450836	0.003490272524783387	1.5818489254900903	1.5634807955537475	0.8330279319214711
0.07996123324994583	0.00046157751165797615	166.1427115880024	0.08651778049381416	0.003485765409757849	1.3736958194017512	1.563454125845658	0.8330591087445864
0.07995146951376328	0.00040079885674080163	166.3234552976048	0.08656793610870707	0.0034818770821181534	1.192958844511745	1.563437627397091	0.8330794955207934
0.07994507306929932	0.00034804282883653875	166.4804017958921	0.08661373234024734	0.003478517919453428	1.0360159468580927	1.5634276303189276	0.8330928517616214
0.07994087228036494	0.0003022420135744842	166.6166910358866	0.08665496204565155	0.0034756127775822025	0.8997283728316321	1.5634217635620065	0.8331016236604135
0.07993810457352803	0.0002624746679449636	166.73504579009858	0.0866917173996377	0.0034730981835608674	0.7813741160172577	1.5634184984575474	0.8331074033588939
0.07993627342523678	0.00022794327376004012	166.83782830747953	0.0867242557691257	0.0034709202078674565	0.6785914136853891	1.5634168522602523	0.833111227531882
0.0799350553798382	0.0001979569031011277	166.92708875137532	0.08675291620008668	0.00346903281783635	0.5893304083392421	1.563416195665187	0.8331137715169784
0.07993423958509456	0.00017191646589422932	167.004606830837	0.08677806839532534	0.0034673965791219086	0.511811580880823	1.5634161278671894	0.8331154755536904
0.07993368847181974	0.0001493022158991786	167.07192770750922	0.08680008243479581	0.0034659776142858326	0.4444898854542777	1.5634163955082256	0.8331166268774898
0.07993331218025004	0.000129663079790629	167.1303930377713	0.08681931162678572	0.003464746755333289	0.38602373427734304	1.5634168401314905	0.8331174131131781
0.07993305192480084	0.00011260749144072565	167.18116785072417	0.08683608357725912	0.0034636788455196864	0.33524813705258333	1.5634173641479783	0.8331179570065038
