TP	PGA	GLYc	TPc	PeP	HePc	ATP	GCA	GCEAc	HeP	GOAc	UDPGc	Succ	PGAc	SBP	PGCA	DPGA	HPRc	F26BPc	FBP	E4P	RuBP	GCEA	FBPc	GCAc	SucPc	S7P	SERc	GAP	DHAP	F6P	G6P	G1P	X5P	R5P	Ru5P	ADP	Pi	GAPc	DHAPc	F6Pc	G6Pc	G1Pc	UDPc	Pic	PiTc	ADPc	PiPic	Values[Wc*min]	Values[Wo*min]	Values[K52a]
0.5	2.4	1.8	2.3	0.25	5.8	0.68	0.36	0.1812	2.2	0.028	0.57	0.0	0.0	0.3	0.0029	0.0011000000000000003	0.0035	7.8e-06	0.669999999999999	0.05	2.0	0.1812	2.0	0.36	0.0	2.0	7.5	0.023809523809523808	0.47619047619047616	0.6407642570047185	1.4737577911108521	0.08547795188442943	0.07473841554559042	0.12518684603886399	0.05007473841554559	0.82	0.9749000000000017	0.10952380952380952	2.1904761904761902	1.688835053227422	3.88432062242307	0.22684432434950727	0.18000000000000005	1.79998412974669	1.7999843999999996	0.65	2.7025330950891657e-07	0.7666724563362698	0.28022914322950576	0.0027785714285714284
1.4177038700852105	0.4272964950685867	2.1278585066372986	2.895901438397315	0.4655171170857875	5.7948974523607975	0.35489890398939566	0.06851842878854039	0.11360036524064974	2.168293944071955	0.021771547511105365	0.6183274724375091	0.0013426011053024685	0.13149405318125754	0.21076282197538124	0.00014008750393420684	1.2033644291113146	0.004654368256574609	0.004913765983160803	0.09090120780320353	0.4099528376139951	2.3856449010315246	0.06563567844384985	1.946644758693058	0.0511663443694243	0.0016328344134513184	1.7585787771736334	7.392027702530951	0.06750970809929573	1.3501941619859148	0.631529662745953	1.4525182243156918	0.08424605701031011	0.13916804696137144	0.23310647866029716	0.09324259146411888	1.1451010960106043	0.2162712475646531	0.13790006849511022	2.7580013699022046	1.6873493012767586	3.880903392936544	0.22664475814749419	0.13167252756249093	1.172957056816415	1.1729571722947407	0.65	1.1547832556857429e-07	0.7666724563362697	0.2802291432295057	0.17799164225574296
1.7669315357697135	0.12852255045129868	1.9343805631470739	3.512643685841319	0.496326585583438	5.780051625453394	0.4934836633546567	0.03328249728638195	0.024197519847939216	1.7914482904071969	0.01020534634227836	0.665320845572989	0.0034886632402620424	0.10864268191909933	0.3504143326665919	0.0001433411190841326	0.7319442397812844	0.0022795332205866768	0.008791295690348437	0.019417506957052078	0.5070106329537631	2.934198241703396	0.011935267734783733	1.9056976931893688	0.022511094825538338	0.002250294956374462	1.5077936879811946	7.513285197598252	0.08413959694141493	1.6827919388282984	0.5217709239841547	1.2000731251635557	0.06960424125948624	0.14837865039863618	0.24853423941771557	0.09941369576708624	1.0065163366453433	0.2363910701630081	0.16726874694482471	3.345374938896494	1.6830265162982465	3.870960987485967	0.22606412166918044	0.08467915442701113	0.667433697643105	0.6674337340703786	0.65	3.642727364194798e-08	0.7666724563362698	0.28022914322950576	0.3164748460838727
2.0455157384220626	0.06327998210344532	1.7244355056127525	3.96836982448646	0.48100564152146597	5.76028025143941	0.7007360489976533	0.03272851280792654	0.017431267816161142	1.4451289970600092	0.009796863627911195	0.7109794863754758	0.005550012623325752	0.07361657184803476	0.4842260831112419	0.00014637356439232483	0.007806353221342663	0.0022663758560564793	0.011969226684067974	0.022563109184091674	0.5470004106120114	3.59107436786062	0.007322838200853921	1.871985821256766	0.022084017266207758	0.0026608001819545756	1.21513037354793	7.635398661124477	0.09740551135343155	1.948110227068631	0.4209031854896048	0.968077326626091	0.05614848494431328	0.14379839806321854	0.24086231675589104	0.09634492670235642	0.7992639510023467	0.2907166074164378	0.18896999164221234	3.779399832844247	1.6772695181111281	3.857719891655594	0.22529084167268673	0.03902051362452419	0.32716244779962267	0.32716245616247264	0.65	8.3628499680799e-09	0.7666724563362698	0.28022914322950576	0.4299723815738562
1.86714798688905	0.12512250672783978	1.561491941822277	4.239501216728794	0.4815758392399623	5.7373914660658345	0.43772769315253907	0.032922980382245656	0.019167754096079154	1.202331052492688	0.009662148958485226	0.755338995713343	0.0074211655188100864	0.04905186493812169	0.5508868819696568	0.00014023408992396843	0.006776732837331355	0.002298760438899143	0.014678988916311182	0.01882719343590706	0.5592387518007796	4.0064258301616915	0.009256079188178857	1.8431160844155976	0.022140802929780518	0.003019589935505145	0.9968337034579472	7.73238087522049	0.08891180889947857	1.7782361779895712	0.35018671069280827	0.805429434593459	0.046714907206420624	0.14396886075933102	0.24114784177187948	0.09645913670875181	1.0622723068474609	0.16404895534009611	0.20188101032041875	4.037620206408375	1.6706047968930777	3.8423910328540782	0.22439563631867818	-0.005338995713342953	0.1554457136343501	0.15544571566792875	0.65	2.033578638815925e-09	0.7666724563362698	0.28022914322950576	0.5267496041539708
1.9211373234402003	0.2760900298851662	1.4358903458167094	4.390388991952692	0.5152341891387123	5.712206669538225	0.2709916106412729	0.03319889451658071	0.02479656303427943	1.0343368880178032	0.009537641719345997	0.7984426333885011	0.009123512029569127	0.03425698300177634	0.5759695783542139	0.00013750912578186226	0.005572995460602523	0.002319493633840673	0.017073596306746413	0.018533615187087488	0.5420899639582066	4.124943465042824	0.01522560381803501	1.8177250567326322	0.02212527391223507	0.0033588507185059423	0.8775191426827582	7.809483123847097	0.09148272968762858	1.8296545937525717	0.301257321610591	0.6928918397043593	0.04018772670285284	0.15403114772457766	0.25800217243866763	0.10320086897546704	1.2290083893587271	0.11242403502064224	0.2090661424739377	4.181322849478754	1.6632715266889004	3.825524511384471	0.2234106314648531	-0.04844263338850108	0.09019119717734725	0.09019119871004655	0.65	1.5326993008102365e-09	0.7666724563362698	0.28022914322950576	0.6122712966695145
2.0011106480354828	0.5383396577603278	1.3384892537498538	4.487888362698373	0.5494834464909706	5.685200711086758	0.19957072636067727	0.03366214365266561	0.03655350211750077	0.9163231822885654	0.009414291928955527	0.8403187820574805	0.010697326205620436	0.02651099710856929	0.5825337436050777	0.00013615228424054213	0.004775453555855543	0.002329298821727293	0.01924605962989395	0.018932458580386956	0.5096087881579632	4.077116804027482	0.02743988865784539	1.7949979268669103	0.022042731378528083	0.0036935053745420525	0.8260220560587178	7.871499761740588	0.09529098323978487	1.9058196647956973	0.2668850650342417	0.6138356495787558	0.03560246767556784	0.16427008863706144	0.27515239846707795	0.11006095938683118	1.3004292736393228	0.0926884230254501	0.21370896965230346	4.274179393046069	1.6554079733649625	3.8074383387394137	0.22235439898238174	-0.09031878205748045	0.06821845088822442	0.06821845073814892	0.65	-1.5007550757673016e-10	0.7666724563362698	0.28022914322950576	0.6898592724962124
2.0869595674444024	0.8464685341492589	1.262620323877402	4.5638026988313	0.571707957833142	5.65670373057791	0.17527258345802701	0.034245340218479164	0.052321065110648476	0.8291946451813837	0.009308902354058205	0.8809816255484634	0.012185243952851447	0.02360876306741279	0.5751720681079887	0.00013543014364117667	0.004601957977063421	0.002334691424523956	0.021247166715477498	0.019523903791639874	0.47487509580391246	3.961034894106765	0.0433794805199846	1.774421336622167	0.021953759860478886	0.004033047684894262	0.8079531212637221	7.921955586312705	0.09937902702116203	1.9875805404232403	0.24150831396906383	0.5554691221288467	0.032217209083473114	0.17091418769301703	0.28628126438580354	0.11451250575432141	1.324727416541973	0.08676741675559807	0.21732393803958575	4.346478760791714	1.647110266538328	3.788353613038154	0.22123985100142818	-0.13098162554846338	0.06051475320845157	0.060514753163193546	0.65	-4.525801955423958e-11	0.7666724563362698	0.28022914322950576	0.7613273826956248
2.177973840247154	1.1545402636376092	1.203418863279015	4.629968884128421	0.5877413915301757	5.626956916474074	0.16518557843695084	0.034859974011827284	0.06920295645459344	0.7612714089305846	0.009221196073121714	0.9204386003489053	0.013624698024765377	0.02361095136559655	0.5604090875623963	0.00013490948060420582	0.004591698139020471	0.0023376283175677395	0.023106180976832074	0.020266211066094844	0.44175480435447473	3.8284943533606173	0.06033097292777416	1.7556430156070295	0.02186921442545087	0.004382214560374112	0.7991185702739428	7.963445844608587	0.10371304001176922	2.0742608002353844	0.2217252312374278	0.5099680318460839	0.029578145847072867	0.17570744141410333	0.2943099643686231	0.11772398574744924	1.334814421563049	0.08475653285224816	0.22047470876802006	4.4094941753604004	1.6384486350934313	3.768431860714892	0.2200764206657497	-0.17043860034890534	0.05758263998956181	0.05758264030381178	0.65	3.1424995938778016e-10	0.7666724563362698	0.28022914322950576	0.827720749172574
2.2636767834140152	1.4555651114891006	1.1571327214102278	4.690901532074469	0.6005641080075952	5.596137777743033	0.1593988167802989	0.03549046809781248	0.08644697321433079	0.7069013032854556	0.009146948394456138	0.9586942025058243	0.015044799109417122	0.02523948073687408	0.5417073228689234	0.00013445123557286878	0.004583433582644014	0.002338621744282036	0.024842510696417203	0.02101321018251607	0.41154841384811297	3.6961289848636	0.07768927509621054	1.7384041024365762	0.021787702231186756	0.0047430509163773485	0.7916643907041347	7.99797437030673	0.10779413254352453	2.1558826508704905	0.20588958562516912	0.4735460469378889	0.027465670722397556	0.179540839464154	0.300730906102458	0.1202923624409832	1.3406011832197011	0.08368071824034651	0.22337626343211758	4.467525268642351	1.6294747658176971	3.7477919613807034	0.21887105054463302	-0.20869420250582427	0.05648493139887023	0.0564849322632579	0.65	8.643876725500377e-10	0.7666724563362698	0.28022914322950576	0.8897325248720429
