Values[Metabolic rate]	Values[Temperature]	Values[Bound Receptor]	Values[Slow Effect]	Values[Fast Effect]	Values[Priming]	Values[circadian rhythm]	Values[tprime]	Values[heat conductance]	Values[f2_drug]	Values[T_day]	Values[T_night]	Values[heat conductance baselinevalue]	Values[M_day]	Values[M_night]	Values[M_night_baseline]	Values[gNsTs1]	Values[gNsTs2]	Values[gNsTs3]	Values[gNfTf1]	Values[gNfTf2]	Values[gNfTf3]	Values[X1]	Values[X2]	Values[X3]	Values[Kf]	Values[Ks]
2.533319300214675	37.74306799137225	0.0	0.0	0.0	4.610530634227624e-06	2.533072645444105	50400.0	0.16984174241269817	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533072645444105	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.4166666666666667	-2.4166666666666665	-4.416666666666667	10.869565217391305	1.6326530612244896
2.5331521617786255	37.660911882343754	0.0	0.0	0.0	5.761848849951572e-06	2.5330737572270015	54000.0	0.16772211479976298	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5330737572270015	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.375	-2.375	-4.375	10.869565217391305	1.6326530612244896
2.5330994376196148	37.591729118074525	0.0	0.0	0.0	7.200666313429787e-06	2.5330751466366586	57600.0	0.1659371994816169	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5330751466366586	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.3333333333333333	-2.3333333333333335	-4.333333333333333	10.869565217391305	1.6326530612244896
2.5330836125593423	37.533424567053146	0.0	0.0	0.0	8.998774191806038e-06	2.5330768829989934	61200.0	0.1644329420652653	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5330768829989934	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.2916666666666667	-2.2916666666666665	-4.291666666666667	10.869565217391305	1.6326530612244896
2.951947410467937	37.516316265839926	0.0	0.0	0.0	1.1245889903785996e-05	3.498729016764704	64800.0	0.16399154789396422	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533079052950602	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.25	-2.25	-4.25	10.869565217391305	1.6326530612244896
3.3234201332638142	37.64051150405158	0.0	0.0	0.0	1.405413293688868e-05	3.498729016764704	68400.0	0.1671957850398249	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5330817647608823	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.20833333333333334	-2.2083333333333335	-4.208333333333333	10.869565217391305	1.6326530612244896
3.4425215580061477	37.80287911168302	0.0	0.0	0.0	1.7563617978242293e-05	3.498729016764704	72000.0	0.17138486931671604	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533085153733097	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	-2.1666666666666665	-4.166666666666667	10.869565217391305	1.6326530612244896
3.48070780556518	37.95778082632364	0.0	0.0	0.0	2.1949444161876803e-05	3.498729016764704	75600.0	0.1753813335544441	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5330893889536217	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.125	-2.125	-4.125	10.869565217391305	1.6326530612244896
3.4929510638022387	38.093534783103706	0.0	0.0	0.0	2.7430428740005466e-05	3.498729016764704	79200.0	0.17888378563936974	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533094681725703	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.08333333333333333	-2.0833333333333335	-4.083333333333333	10.869565217391305	1.6326530612244896
3.4968764919595374	38.208983245862655	0.0	0.0	0.0	3.428002028097407e-05	3.498729016764704	82800.0	0.1818623559785506	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533101296107912	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	-0.041666666666666664	-2.0416666666666665	-4.041666666666667	10.869565217391305	1.6326530612244896
3.4981350609943256	38.30599132043295	1.45857749395063e-12	0.0	0.0	4.283993486320919e-05	3.498729016764704	0.0	0.1843651643022584	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5331095620820765	2.5330681932352963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	-4.0	10.869565217391305	1.6326530612244896
3.4985385829203333	38.38707153660107	2.394037451720378e-06	0.0005834106306062929	0.3819799695541071	5.353719400170479e-05	3.498729016764704	3600.0	0.18645669589514	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5331198920061455	2.5330681932352963	8.002889308728297e-05	0.0	0.0	0.10699719035129052	0.0	0.0	0.041666666666666664	-1.9583333333333333	-3.9583333333333335	10.869565217391305	1.6326530612244896
3.4986679601139357	38.454662317131074	1.930167574498915e-05	0.004360341285964969	1.9428498373315035	6.690541183882307e-05	3.498729016764704	7200.0	0.1881981510530181	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533132801170391	2.5330681932352963	0.0005981263766755787	0.0	0.0	0.5442156407091047	0.0	0.0	0.08333333333333333	-1.9166666666666667	-3.9166666666666665	10.869565217391305	1.6326530612244896
3.4987094407020676	38.51093204556513	5.657386934250797e-05	0.013748344877683267	4.168901855323514	8.36113896864187e-05	3.498729016764704	10800.0	0.18964464804777795	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5331489334787176	2.5330681932352963	0.0018859183645656057	0.0	0.0	1.1677596233399201	0.0	0.0	0.125	-1.875	-3.875	10.869565217391305	1.6326530612244896
3.4987227403046224	38.55774310828424	0.00011167425585579115	0.030445477190922974	6.282703137100257	0.00010448833853030383	3.498729016764704	14400.0	0.19084459452560426	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533169093530331	2.5330681932352963	0.00417633431974252	0.0	0.0	1.7598608227171588	0.0	0.0	0.16666666666666666	-1.8333333333333333	-3.8333333333333335	10.869565217391305	1.6326530612244896
3.4987270043590417	38.59666992370466	0.00017855661974169933	0.055553187427051065	7.801627977105752	0.00013057737723597138	3.498729016764704	18000.0	0.19183946407183505	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5331942866929325	2.5330681932352963	0.0076204646676338895	0.0	0.0	2.185329965575841	0.0	0.0	0.20833333333333334	-1.7916666666666667	-3.7916666666666665	10.869565217391305	1.6326530612244896
3.4987283715729	38.62903292510973	0.00025054582282474364	0.08968274197186307	8.571121149126792	0.0001631793615247245	3.498729016764704	21600.0	0.1926642662451689	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533225769151929	2.5330681932352963	0.012302159392573809	0.0	0.0	2.4008742714640876	0.0	0.0	0.25	-1.75	-3.75	10.869565217391305	1.6326530612244896
3.243418773865514	38.64567201870723	0.0003218301543334994	0.13304709748412122	8.653397646683702	0.00020391960551642113	2.533265110409493	25200.0	0.1930834911091442	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533265110409493	2.5330681932352963	0.01825063065625805	0.0	0.0	2.4239209094352105	0.0	0.0	0.2916666666666667	-1.7083333333333333	-3.7083333333333335	10.869565217391305	1.6326530612244896
2.76097346217013	38.52553974359403	0.00038811733515760994	0.1855399363084676	8.212420164078107	0.00025482868728025416	2.533314271315314	28800.0	0.1899747201461241	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533314271315314	2.5330681932352963	0.025451294418171136	0.0	0.0	2.300397805063896	0.0	0.0	0.3333333333333333	-1.6666666666666667	-3.6666666666666665	10.869565217391305	1.6326530612244896
2.606330242550331	38.35120635984136	0.00044681144043736705	0.24680339426425238	7.434253852120346	0.0003184433110668496	2.5333757014653084	32400.0	0.18546863255238774	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5333757014653084	2.5330681932352963	0.0338550609415984	0.0	0.0	2.082424048212982	0.0	0.0	0.375	-1.625	-3.625	10.869565217391305	1.6326530612244896
2.5567963182303486	38.182068412278625	0.0004969452009537473	0.3162858461481541	6.483634384774013	0.0003979321664096349	2.53345246073882	36000.0	0.18109779574128038	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.53345246073882	2.5330681932352963	0.04338626147436955	0.0	0.0	1.8161440853708721	0.0	0.0	0.4166666666666667	-1.5833333333333333	-3.5833333333333335	10.869565217391305	1.6326530612244896
2.5409743973368584	38.03315564636864	0.0005390105829849508	0.3932909660866402	5.486624403559128	0.0004972529196812029	2.533548370899218	39600.0	0.1772499076911247	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533548370899218	2.5330681932352963	0.053949378064011	0.0	0.0	1.5368695808288875	0.0	0.0	0.4583333333333333	-1.5416666666666667	-3.5416666666666665	10.869565217391305	1.6326530612244896
2.535976078422489	37.90607827520139	0.000574775997521599	0.4770191466143956	4.528762774232534	0.0006213479462238059	2.533668204604745	43200.0	0.1739662622396223	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.533668204604745	2.5330681932352963	0.06543472518715988	0.0	0.0	1.2685610011855837	0.0	0.0	0.5	-1.5	-3.5	10.869565217391305	1.6326530612244896
2.534466597603354	37.79875570949736	0.0006071413897461978	0.5666022406102071	3.6607877489815195	0.0007763882181462988	2.5338179209214102	46800.0	0.1711927707760608	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5338179209214102	2.5330681932352963	0.07772321544721633	0.0	0.0	1.0254307420116302	0.0	0.0	0.5416666666666666	-1.4583333333333333	-3.4583333333333335	10.869565217391305	1.6326530612244896
2.5340989123918196	37.70840138891705	0.0006400602580796661	0.6611324826964226	2.9069479662591684	0.00097007696932188	2.534004958560379	50400.0	0.168856981898263	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.534004958560379	2.5330681932352963	0.0906903268445024	0.0	0.0	0.8142711390081705	0.0	0.0	0.5833333333333334	-1.4166666666666667	-3.4166666666666665	10.869565217391305	1.6326530612244896
2.534126289142782	37.63238246909677	0.0006785448416853029	0.7596863502250165	2.273189214255974	0.0012120274361116655	2.534238600647392	54000.0	0.16689026060574938	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.534238600647392	2.5330681932352963	0.10420937588820527	0.0	0.0	0.6367476790632981	0.0	0.0	0.625	-1.375	-3.375	10.869565217391305	1.6326530612244896
2.5343165144320223	37.568421953193706	0.00072876419271906	0.861344037464058	1.7540033403684754	0.001514232192982043	2.534530427941786	57600.0	0.1652329894479977	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.534530427941786	2.5330681932352963	0.11815418895254566	0.0	0.0	0.49131746228808837	0.0	0.0	0.6666666666666666	-1.3333333333333333	-3.3333333333333335	10.869565217391305	1.6326530612244896
2.534604120954192	37.514606654811075	0.0007982427853053991	0.9652051390932788	1.3375988627108324	0.0018916454336379025	2.5348948811225687	61200.0	0.1638347459287732	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5348948811225687	2.5330681932352963	0.13240125364791203	0.0	0.0	0.37467755258006513	0.0	0.0	0.7083333333333334	-1.2916666666666667	-3.2916666666666665	10.869565217391305	1.6326530612244896
2.9529097003601485	37.50134330044805	0.000896166711985862	1.0704010697368809	1.0094976227578023	0.0023629040373918933	3.498729016764704	64800.0	0.16347872672125585	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.535349957093965	2.5330681932352963	0.14683142246047748	0.0	0.0	0.28277244334952445	0.0	0.0	0.75	-1.25	-3.25	10.869565217391305	1.6326530612244896
3.323728662437471	37.62863550602539	0.0010338083299548185	1.1761046842079774	0.7548440683755017	0.0029512184091723312	3.498729016764704	68400.0	0.1667434337118662	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5359180692347127	2.5330681932352963	0.16133123240164296	0.0	0.0	0.21144091551134503	0.0	0.0	0.7916666666666666	-1.2083333333333333	-3.2083333333333335	10.869565217391305	1.6326530612244896
3.4426204785658263	37.793641735940064	0.0012250805223000232	1.281537507689013	0.5597512722709544	0.003685469806488543	3.498729016764704	72000.0	0.17097359109460264	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5366271070437225	2.5330681932352963	0.17579389680233373	0.0	0.0	0.15679307346525334	0.0	0.0	0.8333333333333334	-1.1666666666666667	-3.1666666666666665	10.869565217391305	1.6326530612244896
3.4807395214443555	37.950897351840844	0.0014872367575897395	1.3859749355709292	0.4119757424992008	0.004601556934696827	3.498729016764704	75600.0	0.17499377539671962	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.537511736494373	2.5330681932352963	0.19012001859683525	0.0	0.0	0.11539936764683498	0.0	0.0	0.875	-1.125	-3.125	10.869565217391305	1.6326530612244896
3.4929612325345443	38.088830453987384	0.0018417341576992454	1.4887497185272558	0.3011552662191641	0.005744040519865391	3.498729016764704	79200.0	0.17850240233994671	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5386149881340954	2.5330681932352963	0.20421806838508308	0.0	0.0	0.0843572174283373	0.0	0.0	0.9166666666666666	-1.0833333333333333	-3.0833333333333335	10.869565217391305	1.6326530612244896
3.496879752239518	38.206378467854854	0.0023152778407152072	1.5892540090703522	0.21878351027960097	0.007168139471219177	3.498729016764704	82800.0	0.1814682873370641	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5399901847002475	2.5330681932352963	0.21800466516740083	0.0	0.0	0.06128389643686302	0.0	0.0	0.9583333333333334	-1.0416666666666667	-3.0416666666666665	10.869565217391305	1.6326530612244896
3.4981361065180154	38.305503388518964	0.0029410626398970194	1.6869402108395288	0.1580423438048201	0.008942134611381986	3.498729016764704	3.4633558243513107e-09	0.18393736349413317	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5417032623082343	2.5330681932352963	0.23140469284492848	0.0	0.0	0.04426956409098602	0.0	0.0	1.00000000000004	-0.99999999999996	-2.9999999999999596	10.869565217391305	1.6326530612244896
3.4985389182892432	38.38882305080612	0.0037602203638297496	1.78132084076395	0.11357125402633948	0.011150233326278418	3.498729016764704	3600.0	0.18597136405965534	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.543835536731695	2.5330681932352963	0.24435128131192727	0.0	0.0	0.031812676197854196	0.0	0.0	1.0416666666666667	-0.9583333333333334	-2.9583333333333335	10.869565217391305	1.6326530612244896
3.498668067567296	38.458889717838545	0.00482346610935632	1.87196758663346	0.08122263930301751	0.013895937032226365	3.498729016764704	7200.0	0.18762897758652836	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.546486955233549	2.5330681932352963	0.2567856771788011	0.0	0.0	0.022751439580677175	0.0	0.0	1.0833333333333333	-0.9166666666666666	-2.9166666666666665	10.869565217391305	1.6326530612244896
3.49870947527337	38.51799779132237	0.006192909348789454	1.9585097181273197	0.05783050766356691	0.017305927306499158	3.498729016764704	10800.0	0.18896063117253162	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5497798492500303	2.5330681932352963	0.26865702580621664	0.0	0.0	0.016199021754500536	0.0	0.0	1.125	-0.875	-2.875	10.869565217391305	1.6326530612244896
3.4987227514229042	38.568159567596396	0.007943950100348462	2.0406319876889363	0.04100609985010396	0.021534437545226975	3.498729016764704	14400.0	0.19000759726959424	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.553863155929463	2.5330681932352963	0.2799220833592505	0.0	0.0	0.011486302479020718	0.0	0.0	1.1666666666666667	-0.8333333333333334	-2.8333333333333335	10.869565217391305	1.6326530612244896
3.49872700799165	38.611132156642704	0.010167113236256414	2.118072138477773	0.02896523278193846	0.02676799362627125	3.498729016764704	18000.0	0.1908024292310531	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5589169960046716	2.5330681932352963	0.29054487496265746	0.0	0.0	0.00811351058317604	0.0	0.0	1.2083333333333333	-0.7916666666666666	-2.7916666666666665	10.869565217391305	1.6326530612244896
3.4987283727226206	38.648457565436445	0.012969572164225038	2.190618119732456	0.020387099950907223	0.03323027447653757	3.498729016764704	21600.0	0.1913697803523823	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5651573674524175	2.5330681932352963	0.3004963127205015	0.0	0.0	0.0057106722551560855	0.0	0.0	1.25	-0.75	-2.75	10.869565217391305	1.6326530612244896
3.253602743813092	38.67164554680117	0.01647598036620802	2.2581050949922505	0.01430162637370653	0.041186644447559206	2.5728405222309387	25200.0	0.191473003977016	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5728405222309387	2.5330681932352963	0.3097537853212963	0.0	0.0	0.004006057807760933	0.0	0.0	1.2916666666666667	-0.7083333333333334	-2.7083333333333335	10.869565217391305	1.6326530612244896
2.7947963260585644	38.56529039128931	0.020828059856378412	2.320412315536614	0.010001357236605304	0.050947627442059225	2.5822663211078645	28800.0	0.1881146248273785	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.5822663211078645	2.5330681932352963	0.31830072915454233	0.0	0.0	0.002801500626500085	0.0	0.0	1.3333333333333333	-0.6666666666666666	-2.6666666666666665	10.869565217391305	1.6326530612244896
2.6549180098391596	38.41025456739904	0.026182211508731967	2.377459919919918	0.006973639345199492	0.06287021910705035	2.593779500793685	32400.0	0.18335881429069445	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.593779500793685	2.5330681932352963	0.3261261892894263	0.0	0.0	0.0019534003768065804	0.0	0.0	1.375	-0.625	-2.625	10.869565217391305	1.6326530612244896
2.6188661873602688	38.26460934090457	0.03270425081270362	2.42920571042643	0.004849121582061477	0.07735548082658208	2.6077673505548074	36000.0	0.17868040159109658	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.6077673505548074	2.5330681932352963	0.3332243772875761	0.0	0.0	0.0013582973619219825	0.0	0.0	1.4166666666666667	-0.5833333333333334	-2.5833333333333335	10.869565217391305	1.6326530612244896
2.617952794910623	38.143621251729236	0.04056031719088112	2.475641948492533	0.0033630948331682393	0.09484038376869282	2.624651836329217	39600.0	0.17444980829366102	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.624651836329217	2.5330681932352963	0.33959423161763136	0.0	0.0	0.0009420433706353612	0.0	0.0	1.4583333333333333	-0.5416666666666666	-2.5416666666666665	10.869565217391305	1.6326530612244896
2.6304505384652765	38.049671195792804	0.04990317364227024	2.516792203497763	0.0023267576025095245	0.11578150182935902	2.644873853641307	43200.0	0.17070689479954962	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.644873853641307	2.5330681932352963	0.3452389853906396	0.0	0.0	0.0006517528298346007	0.0	0.0	1.5	-0.5	-2.5	10.869565217391305	1.6326530612244896
2.649691694733295	37.98164198339878	0.06085366231226201	2.55270828268713	0.0016060441139419425	0.14062811986992224	2.668867259280278	46800.0	0.16740577741052712	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.668867259280278	2.5330681932352963	0.350165745224572	0.0	0.0	0.00044987230082407353	0.0	0.0	1.5416666666666667	-0.4583333333333333	-2.4583333333333335	10.869565217391305	1.6326530612244896
2.6738175685055983	37.93776818107263	0.07347813708652387	2.5834672642405003	0.0011061441994788164	0.16978296748456645	2.6970209534377094	50400.0	0.16449154026062143	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.6970209534377094	2.5330681932352963	0.3543850842579561	0.0	0.0	0.0003098443135795004	0.0	0.0	1.5833333333333333	-0.4166666666666667	-2.4166666666666665	10.869565217391305	1.6326530612244896
2.7024612971462725	37.916412143354584	0.08776425536572662	2.6091686505486638	0.0007602622665707083	0.20355050026097052	2.729628936947128	54000.0	0.1619236745955221	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.729628936947128	2.5330681932352963	0.3579106516527659	0.0	0.0	0.00021295861808703315	0.0	0.0	1.625	-0.375	-2.375	10.869565217391305	1.6326530612244896
2.7356464088064643	37.9161850648036	0.10359930410740531	2.6299316544986193	0.0005215047248801331	0.2420757061321261	2.766831218975308	57600.0	0.15968226179167339	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.766831218975308	2.5330681932352963	0.3607588003427461	0.0	0.0	0.00014607975486838465	0.0	0.0	1.6666666666666667	-0.3333333333333333	-2.3333333333333335	10.869565217391305	1.6326530612244896
2.7733921448323224	37.93586427859874	0.12075662557564347	2.645892627930812	0.0003570577814982341	0.2852806751975901	2.8085525649836267	61200.0	0.15776775604027368	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.8085525649836267	2.5330681932352963	0.362948234284062	0.0	0.0	0.000100016185293623	0.0	0.0	1.7083333333333333	-0.2916666666666667	-2.2916666666666665	10.869565217391305	1.6326530612244896
3.099652929369717	37.99615074497662	0.13889579718975426	2.657202638335173	0.0002440301359434404	0.33281073594357014	3.498729016764704	64800.0	0.1567623021583546	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.8544504825859924	2.5330681932352963	0.36449967604049005	0.0	0.0	6.835578037631384e-05	0.0	0.0	1.75	-0.25	-2.25	10.869565217391305	1.6326530612244896
3.3707774132587804	38.161060013045365	0.1575802631594132	2.664025197235567	0.00016649822806932325	0.3840050192266675	3.498729016764704	68400.0	0.15837913321165015	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.903886796341146	2.5330681932352963	0.3654355551763466	0.0	0.0	4.6638159123059736e-05	0.0	0.0	1.7916666666666667	-0.20833333333333334	-2.2083333333333335	10.869565217391305	1.6326530612244896
3.4577052286623555	38.35390642172466	0.1763121070114831	2.66653414151499	0.00011341511493580584	0.4379055638869133	3.498729016764704	72000.0	0.1607100537969661	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	2.9559364406864423	2.5330681932352963	0.36577971762894235	0.0	0.0	3.176893975792881e-05	0.0	0.0	1.8333333333333333	-0.16666666666666666	-2.1666666666666665	10.869565217391305	1.6326530612244896
3.4855759875020427	38.54124017424701	0.19457874581838072	2.6649116671045965	7.713635407474659e-05	0.4933129007481272	3.498729016764704	75600.0	0.16296442438521794	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.009441135229414	2.5330681932352963	0.3655571559814261	0.0	0.0	2.1606821869676918e-05	0.0	0.0	1.875	-0.125	-2.125	10.869565217391305	1.6326530612244896
3.4945118979925054	38.71410208436245	0.21190250627724602	2.6593465129517924	5.238461059992484e-05	0.5488849891327939	3.498729016764704	79200.0	0.16497853474163895	0.0	38.785	37.215	0.17647058823529413	3.498729016764704	3.0631049238642	2.5330681932352963	0.3647937603500401	0.0	0.0	1.467356039213581e-05	0.0	0.0	1.9166666666666667	-0.08333333333333333	-2.0833333333333335	10.869565217391305	1.6326530612244896
