LHY protein in cytoplasm	TOC1 protein in cytoplasm	X protein in cytoplasm	Y protein in cytoplasm	LHY mRNA	light sensitive protein P	X mRNA	Y mRNA	TOC1 mRNA	LHY protein in nucleus	X protein in nucleus	Y protein in nucleus	TOC1 protein in nucleus
0.00859488213399115	20.18012611464652	1.265785228277202	0.002083968557899483	0.3020671506931502	0.8193628047981433	0.13577242041827656	0.008749131689663736	0.7295067747129653	0.045393019196052965	0.36983913235929516	0.012852828148841321	1.5892848569423703
0.0104764487718899	17.332979697143447	1.3184299910513533	0.002249245264749423	0.36742136744110243	0.8304035017653975	0.12979725876667836	0.01315028680807644	0.5719404945167454	0.056244787289058025	0.3865480193954839	0.011184609139540775	1.2673133706670807
0.012349613728237755	14.23302300889108	1.3537891818456267	0.0028171725473643953	0.43209040415699473	0.8381877255967877	0.11910529465617625	0.020126867807571742	0.47822292516263687	0.06753791977532385	0.3986389723389023	0.01086644481573225	0.9248860749288478
0.013971148364171928	11.229656618012559	1.3637198981460548	0.0035736046276374964	0.4874824399470143	0.8436909386050715	0.10189296860435672	0.02605353034731082	0.44614176119993626	0.07804630411242039	0.40392126647877713	0.011891460472299095	0.6221334513900458
0.014992655528987913	8.646434874838256	1.3395587507670723	0.00408943467806514	0.5289306044821374	0.8424547640888307	0.07905104133601026	0.03145995046272497	0.45949853077042413	0.08577031308987451	0.39976586552602056	0.01360444698834607	0.4029069153328365
0.0376211643631463	6.712621800379427	1.279647488152325	0.016682923846526747	1.3034223546243382	0.14524524323063212	0.0567022553957328	0.11762887083346645	0.5261040266168506	0.20484469301111377	0.38492912376801985	0.03015805102664929	0.27347903294540166
0.033235026207062826	5.624678605361281	1.1926507402249051	0.010327665681242774	1.132026512951247	0.020668420294408362	0.04017984993377269	0.039921068832894195	0.6377256886447783	0.22469882235817296	0.36117962894797456	0.040595071835860475	0.20776395887344035
0.024932694324048633	5.196541682716168	1.0926407490237686	0.007019273703363568	0.8469763880045207	0.002817946588809068	0.03130817099211309	0.02781256461687405	0.7264358136062142	0.17596134788006723	0.3323612140862744	0.03792409184102681	0.18321712700692597
0.017444633645098243	5.189295459477264	0.9915553485302158	0.0064062375167592235	0.5929434058074609	0.0003817546637502383	0.027971874072484786	0.03217361553796199	0.8048781869614791	0.12203168848052315	0.30230512014695393	0.033523334099282355	0.18049169355951364
0.011657557896459288	5.465066244047932	0.8967788519806363	0.006873262085314644	0.3966812599867127	5.16719842132025e-05	0.028122391065920873	0.04147873746751469	0.8844467825011019	0.08011249764384762	0.273566256283486	0.030997516446713547	0.19151361914358334
0.007583503898190758	5.971172719526123	0.8127097340293356	0.007919002676268584	0.2583927975961273	6.993169998163536e-06	0.030703776986041768	0.052990709574828786	0.977437050953723	0.05120756995052425	0.24766854849176034	0.03089066929159724	0.21403210130324368
0.004909678297087151	6.722184739810769	0.7423772372006919	0.009299372033753861	0.16758019163409682	9.464283627554297e-07	0.035477203165459936	0.06488324583877474	1.0946341328924165	0.032563130988683395	0.2256012608638931	0.032971619390786945	0.24992346202753365
0.003240778264691425	7.7664321025566885	0.6885339342417155	0.01077650256525967	0.11088490048076119	1.2808637544091917e-07	0.04273524036685968	0.07537908285381385	1.2388359291350926	0.021054668650199306	0.20818874478811625	0.036699768177893784	0.3042977208245354
0.0022390564101897716	9.14716336466507	0.6541146144031212	0.012127978205993959	0.07687084793830871	1.7334758141865417e-08	0.0528852180873383	0.08316055386127714	1.4030755434060755	0.014172866814586897	0.19628382273117084	0.04135812776308809	0.38451200705654576
0.0016688657802869777	10.878613094496414	0.6419021784717373	0.013170957586418657	0.05756255710704259	2.3460247058525977e-09	0.06590412178568969	0.0872696718941147	1.5744874448062773	0.01020991682614396	0.19073779280708628	0.04618134532383289	0.49913548551633996
0.0013870869085741931	12.94155310651288	0.6534964953060463	0.01370639790213746	0.04812830252466534	3.175005880650485e-10	0.08091676788794039	0.0862202630317304	1.7387316519412397	0.008128435435344946	0.19214708619603033	0.050400311353991194	0.6565254391305824
0.001319420091119909	15.285149850447565	0.6882076027238582	0.013426401828382445	0.04607985700571277	0.001906220305002476	0.0962846776943369	0.07721341375292352	1.880990964630773	0.0073683187617639935	0.20051539528962198	0.0531190625869984	0.8621578047427456
0.0014393762698960344	17.79607163289553	0.7424563505440305	0.010393886924085913	0.050558857836808434	0.341082959453413	0.10991884131238695	0.04196911289498109	1.9773974506069765	0.007691614437653639	0.21503200105341916	0.051685896830271014	1.1025386187051278
0.0017507546072892926	20.261864404522125	0.8110877371707409	0.007872690487970182	0.061735049067242954	0.5206183751060903	0.12117849521727034	0.026664288886690042	1.985098116780188	0.009067815419529609	0.23424823727538124	0.04581822261011699	1.3799116352049683
0.0022753087926699073	22.368087451920218	0.8887818313633664	0.005909170005864891	0.08038291070369892	0.6300912992952138	0.1295099715179378	0.016341773018816546	1.8928791611539941	0.011593442820793741	0.2566106800565612	0.03855709232521288	1.648503161182002
0.003039673143813896	23.80950821044013	0.9704529371656198	0.004423667861118801	0.10742024043504696	0.7010576919488861	0.13502537889413851	0.0104204936264224	1.7120694145988327	0.015423998411803077	0.2805713662694316	0.031326228176623123	1.861710130880587
0.0040633952056784	24.350687742950115	1.0520245925612568	0.003377478950023597	0.14349590651454727	0.7486151159976875	0.13817751895626448	0.007530854696052046	1.4683872757641072	0.02070490375422232	0.30483215886630727	0.024927191379317575	1.9777823298067208
0.005351870200728646	23.874744531364016	1.130403420564509	0.00267497765775763	0.18874976883682829	0.7811284453885996	0.13934004644749687	0.006494451358587497	1.1986826673833113	0.02752521892921458	0.32839871299527607	0.01969585218767291	1.9696620913895406
0.006891418041042503	22.41100905360944	1.203031499795274	0.0022476557271905065	0.24264356216020416	0.8036418127628882	0.13860696958000535	0.0068451152333884845	0.9416097076987857	0.03588653522954442	0.350476788854222	0.015677924801184982	1.8319430606415499
0.008642306555855643	20.1237218949764	1.2672668360422532	0.002087277101404502	0.30371655297717826	0.8193628047750722	0.13566659163306236	0.008818754122785223	0.7268448284228017	0.045664059145343536	0.370301979919002	0.012831769889457815	1.5826684508738174
0.010525159969349116	17.272271160171574	1.3195803787163212	0.0022590415750468416	0.36910829461016675	0.8304035017491301	0.1296237079165462	0.013269932197015971	0.5703271994921174	0.05653241424939388	0.3869192541906822	0.011183740406882263	1.2602842411368287
0.012395842272276554	14.173675743473106	1.3544927419723172	0.0028326809480125658	0.433681219560067	0.8381877255853022	0.11882942558321691	0.020261682019091863	0.47766255107147937	0.06782381529662933	0.39888844646361	0.010888718837111244	0.918449091509346
0.014008919951449919	11.177420147135846	1.3638209035149702	0.003586457066176033	0.4887675077083642	0.8436909385969434	0.10149946045237652	0.026112581452370998	0.4464504383201878	0.07829878210903038	0.40400528800957936	0.011930016427192193	0.6172113135377756
0.01501433255053978	8.605405232525795	1.3389563753954024	0.0040948761879263055	0.5296465552597365	0.8424547640728857	0.07860899203880325	0.03145105074473508	0.4602259652204372	0.08594362084799943	0.3996469820475224	0.01364200882405263	0.39979000411038185
0.037622238922154064	6.683284172305253	1.2784231287581285	0.016674034429109082	1.3034190067574378	0.14524524322753865	0.05632851177154899	0.11755336318901961	0.5266135363132096	0.20490905688301367	0.38461525168388244	0.03017108915411897	0.2716776904069193
0.03321211442633784	5.604353561904194	1.1910170552070047	0.010325039779605747	1.1312072089312084	0.020668420293774623	0.03991935081908134	0.039917981268677676	0.6379655026210782	0.2246040896403406	0.3607255996678344	0.040593445234638516	0.20669841290634913
0.02489109271382285	5.18303162503234	1.090799948622967	0.0070201048269934495	0.8455303302014038	0.0028179465815091516	0.03113875720578798	0.027832937778528154	0.7267553755080037	0.17571722394030873	0.3318297423761619	0.037922137866018134	0.18255116471352628
0.017395187194804207	5.181446980399059	0.989650250959257	0.006410170799774238	0.5912390048662927	0.00038175465310312637	0.027865834302337477	0.03222209871997485	0.8054804621291513	0.12171845586092699	0.3017434987354264	0.033526374085781095	0.18009839019289595
0.011610367252702009	5.462368931425352	0.8949094201158375	0.006881521933881008	0.39506019502549483	5.167197998101004e-05	0.028064590083055077	0.04156436676005413	0.8854115088819865	0.07980794093366124	0.2730073436921938	0.03100994261804065	0.19135343268067814
0.007544359402546895	5.973485911531021	0.8109535683135889	0.007932310939903656	0.2570504412763575	6.993174462270589e-06	0.03068910661915223	0.05311181140450369	0.9787955205902551	0.0509542012639174	0.24713696779781708	0.030916917200146422	0.2141075277077443
0.004880014685482647	6.729646035332429	0.7408017595853518	0.00931692093984749	0.16656384380455075	9.464293451044459e-07	0.0355065486400733	0.0650235657309319	1.0963987392508638	0.032371406936168974	0.22511770174286602	0.033014204042036185	0.2502691284180105
0.0032194954038102363	7.779340766595495	0.687202287247282	0.010796035813417515	0.11015596535216528	1.2808591132848819e-07	0.042812404235064605	0.07551468283402674	1.2409705800696689	0.02091749487284178	0.20777221329683612	0.03675737334074601	0.3049826347881516
0.0022242670942110125	9.165773537347105	0.6530856941535156	0.012146660958984918	0.07636442729486456	1.733463377736965e-08	0.053012497980542084	0.08326885974244336	1.4054749310863306	0.014077768032678552	0.1959521890425561	0.041425470908355716	0.38564027120320005
0.0016588404158266593	10.902961018820902	0.6412227135260856	0.013185779199552654	0.05721951047828989	2.346005311267382e-09	0.06607598563524687	0.08732788879120595	1.5769962599278653	0.010145354573816507	0.19050614961265971	0.04625031697096185	0.5008381996887707
0.001380578517826356	12.971375338054898	0.6531866444605327	0.013713288774316972	0.047906216131671724	3.174980949174445e-10	0.08111586436260489	0.08619253989198013	1.7411678522834686	0.008085919492082353	0.1920239214401537	0.05046012386965682	0.6589362609517442
0.0013157025506926711	15.319778674488782	0.6882495342050483	0.013419507869706493	0.04595429221578141	0.0019062202931035123	0.09648576469109718	0.07705545674001452	1.883134740838642	0.007342612510836121	0.20049872518373768	0.053154462165186725	0.8653649051574435
0.0014381788633466284	17.83414392370218	0.7427977364943764	0.010377419811723639	0.05052105306886443	0.3410829594478202	0.11010033801408771	0.04178801211314529	1.9789765582452001	0.007680316339122625	0.21510899063036748	0.0516851535534582	1.106488931117537
0.001752151470629995	20.30120513521223	0.81165699977063	0.007851089333855631	0.06178802706919242	0.5206183751027983	0.121327329381967	0.02648550984964541	1.9858613083134005	0.009070741813931152	0.2343990246279763	0.04578375831200656	1.3844267037316755
0.0022795756662528947	22.40572170655698	0.8895064743881698	0.005888588286780543	0.08053644590559743	0.6300912992930022	0.12962482041548035	0.016211893469216927	1.8926244894984188	0.011611870822462313	0.2568135376047313	0.038499676424729234	1.6532091871242438
0.0030471546860965345	23.841972836844604	0.971272824348471	0.004407113292052587	0.10768625454129062	0.7010576919612446	0.1351112654975973	0.010338200068711076	1.710764250217814	0.0154599172122524	0.2808073198734002	0.031260533685999625	1.8661031336810139
0.004074410057638824	24.374832588957137	1.0528945687973028	0.003364789903124731	0.14388519789946383	0.7486151160380662	0.13824044474634986	0.007478911204644801	1.4662359275759325	0.020760451383561335	0.3050865903114006	0.02486375313886869	1.9813459815993117
0.005366649577231408	23.8885614350648	1.1312901476005572	0.0026652123246778425	0.18926990135827282	0.7811284454288683	0.13938435328345045	0.006460000780663693	1.1960672152426322	0.027602312315658666	0.3286608218393293	0.019639605861178362	1.9720040619786532
0.006910054283359189	22.414059416116412	1.203908303529698	0.002240104552963686	0.24329707577910611	0.8036418128184457	0.13863417439236436	0.006822125806065135	0.9389489754081449	0.03598658018385902	0.35073820024274294	0.015630274288496185	1.8328933709470152
0.008664674785460397	20.11701868320809	1.268107455467912	0.002081723602684974	0.3044982064959968	0.8193628048112367	0.13567417193696085	0.008807589976317571	0.7244556011881995	0.045787538150621115	0.37055499585971524	0.012792721766824748	1.5823072674309928
0.010550761176384758	17.257824645008867	1.3203503660738574	0.0022559179913968757	0.3699995410295569	0.8304035017749564	0.12960273439026876	0.013276815614370625	0.5683725851492829	0.05667805401753026	0.38715454137446753	0.01115349899620006	1.2589111551963048
0.012423496536665949	14.154099829581815	1.3551368683741634	0.0028322780553429474	0.4346394623166392	0.8381877256035396	0.11876189383278148	0.020282841558961356	0.47619402190096016	0.06798688976106203	0.39909163467478526	0.010868281769940882	0.91653386711003
0.014036287868751558	11.155693049274534	1.3642536405094214	0.0035864809436935105	0.4897096471611379	0.8436909386098588	0.10136577738850226	0.026117291115400662	0.44543190791845527	0.07846816115732404	0.40415350427912505	0.011918242510000274	0.6153032813768345
0.015037664689219387	8.58431774334461	1.3390881987732215	0.0040930490964221295	0.5304416282156781	0.8424547640888301	0.07842016588154099	0.03143020038989782	0.4595097458171087	0.08609889055870089	0.3997128510102847	0.013633492063627229	0.39827503748020016
0.037640369422912164	6.6645929062046	1.2782274401073725	0.016659981519177254	1.3040225074777863	0.1452452432308954	0.05613260500677254	0.11745995148553497	0.5260161814395201	0.2050485278720663	0.3845845582269947	0.030147462314661144	0.2705803171550826
0.03322115096705928	5.588537777682459	1.190544362398281	0.010317617726776689	1.1314947310716597	0.020668420294189253	0.03975286699572149	0.039896974598410365	0.6374014296542473	0.22470085015295257	0.3606074905433094	0.040561517189137614	0.20589804747321486
0.024889678544510702	5.169861977716181	1.090127576489322	0.007016085372675843	0.8454639860655461	0.0028179465884877707	0.031006317366451024	0.027827011218530446	0.7262430225184486	0.17573875897729688	0.33164592109857544	0.03789410078688833	0.18192750904573338
0.017385813812969553	5.1705250611656925	0.9888442493776749	0.006407925669367848	0.5909057205845878	0.0003817546511098972	0.027759413393337894	0.032225952371910185	0.8050649214744915	0.12167623470586161	0.3015147957748794	0.03350458998766689	0.17958714936907694
0.011597086992918296	5.453418455979704	0.8940189983840586	0.006881242300404246	0.3945974757558393	5.1671983238635076e-05	0.027976842524602547	0.04158289363966049	0.8851410806395579	0.0797326654753284	0.27274972223716915	0.03099498130783425	0.190923661826236
0.0075306079238752635	5.966431128731801	0.8100164236669782	0.00793451866574488	0.25657442701722294	6.9931725432559745e-06	0.030616274169393432	0.05314846253803629	0.9787155244281042	0.050871950132136	0.24686247361670718	0.030909874067210085	0.21374904001120149
0.004867709602540525	6.724607758456093	0.7398499250083761	0.009321733995888948	0.16613900085156336	9.464251440739241e-07	0.03544823438770181	0.06507595533011166	1.096549689190431	0.03229659014001216	0.2248362218960709	0.033016309731691174	0.24998766064316694
0.0032092441537248475	7.776581816129407	0.6862664512408986	0.010802924125841294	0.10980228760390177	1.2808437054971564e-07	0.04277088220356843	0.07557529225958429	1.241372221840841	0.02085501601411997	0.2074928939064119	0.03676895616172353	0.3047996610036448
0.002215947002787862	9.165598609206256	0.6521975431453252	0.012154679161752885	0.07607724487273688	1.733433991223926e-08	0.052991425605760124	0.08332899497281261	1.4061125937839827	0.014027326236425889	0.19568431474896228	0.04144539183752703	0.3855945469860741
0.0016520550825564204	10.905625305518749	0.6404140999207569	0.013193861869605682	0.056984999081676514	2.3459481905458753e-09	0.06607787611054071	0.08737931114020603	1.577825733156952	0.010104652551351043	0.19025919483303994	0.046276164424017024	0.5009866418810212
0.0013748992650479818	12.977043614658225	0.6524848006503587	0.013720096937793155	0.04770957521110951	3.174896906670843e-10	0.08113916648487672	0.0862235397912038	1.7421290416194546	0.008052331908763677	0.19180645856545875	0.050488454066737944	0.6593507203288064
0.0013107708566793442	15.328508735826228	0.6876705547596748	0.013422925075793998	0.04578321446270497	0.001906220298375239	0.09652409937772055	0.07704747283597152	1.8841559984499607	0.007313876345147497	0.2003165622425513	0.05318023406132061	0.8661203310910375
0.0014337437557997846	17.845821871470047	0.7423434434554793	0.010376765719814128	0.05036699353450189	0.3410829594449287	0.11014546316459253	0.041752615843831484	1.979968873978653	0.007654770616089364	0.21496386220960248	0.05170248037605952	1.107633696490515
0.0017480782162443522	20.31547665348708	0.8113171463910838	0.007847290801393974	0.061646484217824496	0.520618375110551	0.12137204778254622	0.026437000307062267	1.98672565191637	0.00904738744670214	0.23428884176279022	0.04578973252120332	1.3859751504194162
0.0022758296061446332	22.421907644084705	0.8892644765710622	0.00588367377259495	0.08040637000575722	0.6300912992944087	0.12966549920672826	0.016169321004331026	1.8932528043825707	0.011590308710281457	0.2567337998041033	0.038495347407269405	1.6551080329700105
0.0030437772589000057	23.85905751065663	0.9711117597283616	0.004402458561003109	0.10756921060816069	0.7010576919721435	0.13514726552614054	0.010306325197137046	1.7110780387600129	0.015440219501662201	0.2807529670542856	0.03124966048015758	1.868231210376673
0.004071499690835537	24.39163287688478	1.05280033587013	0.003360705971413971	0.1437847018808396	0.7486151160239979	0.13827265634175026	0.007454657832431214	1.466221631336952	0.020743052596555463	0.305053180223499	0.024849881898188864	1.9835363510793675
0.00536435029005934	23.90397700544112	1.1312524074632904	0.0026615501292036356	0.18919102583957348	0.7811284454268977	0.13941423458854446	0.006439388352574206	1.1957782577687173	0.02758794507035519	0.32864497204513576	0.01962486223643797	1.9740812529676717
0.0069085533787839526	22.42727109111614	1.2039204381984994	0.0022365983163536002	0.24324637028653928	0.8036418127908903	0.13866335169971947	0.006801792753836588	0.9384778348795163	0.03597626512301163	0.35073764158463855	0.015615519674716865	1.8347089173814688
0.008664208247615018	20.127548438243313	1.2681662634508164	0.0020780713801356195	0.3044838799898375	0.8193628048127322	0.1357042990170017	0.008784700570335778	0.7238920146190186	0.04578262537067871	0.3705684988295795	0.012777962707398874	1.5837595818239378
0.010551621018719327	17.265457422134173	1.3204555203890238	0.002251901167497745	0.37003169798744057	0.8304035017714103	0.1296351411273597	0.013250778355353593	0.567772817591499	0.056680292102036296	0.3871817852624612	0.011138256805625385	1.2599467184732116
0.012426020532525771	14.15877126902901	1.3552889524527751	0.002828257294404804	0.4347296864540176	0.8381877256008994	0.11879598437192793	0.020260631932021666	0.47558326957866864	0.06799843516454973	0.399132788816669	0.010852343695781514	0.9171441619968375
0.014040771254519335	11.157505501428846	1.3644476264386238	0.003583368942761934	0.4898677765312666	0.8436909386080084	0.1013952177299019	0.02610560941834735	0.4448379022877323	0.07849123746737646	0.40420774486833155	0.011902768123840937	0.6155416436280456
0.015044092516298001	8.583691665449848	1.3393030556870833	0.0040908237130267795	0.5306662789399268	0.8424547640940355	0.07843322133710229	0.03142209478131559	0.45896872111628273	0.08613447138978136	0.39977542281303563	0.013619993497245748	0.3982690490293841
0.03764924267854218	6.6623122986927905	1.2784290318422897	0.0166551049055139	1.304327465490268	0.14524524323189306	0.056124982353123944	0.11743151858091772	0.5255902865811227	0.20510300077919627	0.38464612069231324	0.03013241134433562	0.27046450836862584
0.03323131294016104	5.58550885497013	1.190705810582079	0.010314533093633383	1.1318401486036735	0.02066842029436346	0.03973231010521565	0.039887170050947746	0.6370589123606375	0.22477281148244946	0.36065909968018517	0.040545887113528696	0.20575333333000592
0.024899130670404973	5.166508860192318	1.0902385053900803	0.007013863078949575	0.8457838538323342	0.002817946583581499	0.030980731641931256	0.027819045254392716	0.7259072893839054	0.17580929306400309	0.3316831799637077	0.03788050195407275	0.18177495291752144
0.017393153569174636	5.16692855025895	0.9889032230168542	0.006405836544111706	0.5911535661554261	0.0003817546515342306	0.02773154667906495	0.0322160385357746	0.8047090259335907	0.1217314051837127	0.30153669260797317	0.03349290838587871	0.1794251152173294
