AS_c	ASL_c	ASpOH_c	ASLoOH_c	ASoOH_c	ASLpOH_c	ASL_m	ASoOH_m	ASpOH_m	AS_m	ASLpOH_m	ASLoOH_m	AS_b	ASL_b	ASpOH_b	ASLoOH_b	ASLpOH_b	ASoOH_b
21858.234397608965	404.2201792800084	572.8692707271763	132.8652813864604	1306.5015405489478	181.77847839357733	25.962515513367894	4.729995770634449	0.9984748356127461	8005.297509909328	0.5420452633462297	0.9744674000584217	77488.80585488201	1433.0637059406183	2030.644030999945	471.02229010150563	644.4167438076383	4631.210804859502
23272.409664309263	417.4305030565398	647.7797115751135	140.15431681719448	1464.6510667666307	193.20651499071772	26.750951551935472	5.8388244734608215	1.2403672707452928	7948.703729003506	0.6367981797700506	1.1401769948190346	82503.12285986202	1479.9051435662318	2296.226470004921	496.8700315902921	684.9403334539421	5191.916415798797
24617.01180088518	429.89542308544696	724.0923143128982	146.67836108192375	1623.5713985392088	203.66505725640863	27.566738246651042	7.074580237500232	1.5120680962610369	7894.170342126184	0.735862481319078	1.3124564081998857	87270.74837896327	1524.1029718184313	2566.781839838336	520.004986527923	722.0260786055002	5755.358347373244
25895.79087962226	441.7328438552311	801.5514046306876	152.52567000226705	1782.726568793042	213.24387183033414	28.3993547644113	8.437648804498318	1.8140332412949072	7841.603646768975	0.8386375790796384	1.490251269671349	91804.97998010034	1566.0754364600741	2841.4034293505265	540.7401096275371	755.9922760032581	6319.635779305801
27112.205515236703	453.02942222382416	879.936713424944	157.77624394429088	1941.6683954721798	222.02657280104165	29.240684463394924	9.928021335827369	2.146621996878114	7790.914744810636	0.9445830283587185	1.6726348323387952	96118.08162308962	1606.1299286535918	3119.3100937930008	559.3590877055775	787.1354141751028	6883.159233496924
28269.461853668516	463.8500111213527	959.0575367555812	162.50187145242148	2100.0208952955986	230.09009720092993	30.084434607744974	11.545358457657402	2.5101102105498696	7742.019206953839	1.0532137482830335	1.8587950520033933	100221.42194637422	1644.49648909712	3399.8255410428887	576.1164913593465	815.7283097486641	7444.59529066848
29370.544625747847	474.24406444774024	1038.7480730844477	166.7665339624085	2257.467990361676	237.50468397736378	30.92571122590072	13.289043188157292	2.904701367961195	7694.836776828634	1.1640951944906	2.04802218985222	104125.58440673284	1681.350530799803	3682.3617939964347	591.2392083963035	842.0200307429286	8002.822988025324
30418.242299291716	484.2500303639901	1118.863654058733	170.62698455746408	2413.7436865662526	244.33412696762207	31.760703628068697	15.15822503362209	3.3305359736808713	7649.29110731123	1.2768386977763542	2.2396972730851363	107840.45648504702	1716.8284249608819	3966.4058223764837	604.9284951346452	866.2367923284135	8556.898984612806
31415.167763146736	493.8983983998909	1199.2776646516454	174.1333940115693	2568.624139067044	250.6361677785817	32.58644745444586	17.151856988243356	3.787699547997962	7605.309523365606	1.3910970775827936	2.4332815523285873	111375.30304373406	1751.038310820888	4251.50861962911	617.3622667317765	888.5833492057983	9106.029419970593
32363.77556735436	503.2138358742699	1279.8790030931682	177.33000384903823	2721.921180337061	256.4629500430988	33.40064469077931	19.26872676917227	4.276229484872107	7562.822807198166	1.5065605805179956	2.6283069873172478	114738.82746883303	1784.0676746841152	4537.276194406137	628.6974126539051	909.2446059489201	9649.546960546668
33266.37647659398	512.2167008149446	1360.5699682966915	180.25575392489432	2873.4769956777845	261.8614900126605	34.20152554748079	21.507483327891354	4.796120966055882	7521.765002198355	1.6229531570189657	2.824367728648083	117939.22328266845	1815.9887169386097	4823.362078274508	639.0720219449234	928.3872854627639	10186.891915939972
34125.14989503199	520.9241245113244	1441.264489614273	182.94486776921627	3023.159708937469	266.87413769039426	34.98774142149418	23.866659460662746	5.3473320861428295	7482.073233062176	1.7400290713961681	3.0211125345644847	120984.21820680649	1846.8621923120368	5109.461047580879	648.607458816062	946.1615640151491	10717.596583467015
34942.15458364898	529.3507931115184	1521.8866336505644	185.42738843800112	3170.859698290042	271.5390146516642	35.75828123993136	26.344691169041745	5.929788312610677	7443.687539947702	1.8575698295349858	3.2182380477664303	123881.11216889924	1876.7401824710494	5395.303827954872	657.410262782175	962.7026236727008	11241.272182058776
35719.33799499977	537.5095174190141	1602.3693367673893	187.72966315554132	3316.4865014941884	275.89042177342606	36.51240552928133	28.939934302032892	6.5433863832441315	7406.550724889754	1.9753814025049445	3.415482850795723	126636.81040602978	1905.6681172606366	5680.652599255013	665.5738672403611	978.1320980754399	11757.597876859823
36458.54447417028	545.4116517111307	1682.6533232145862	189.87477800892242	3459.966201792608	279.95921423101464	37.24959408277421	31.650678906353267	7.187997723770194	7370.608209050952	2.0932917228252417	3.612622221237981	129257.85254691048	1933.6862603574536	5965.297158855062	673.1801409472099	992.5594021666286	12266.311508486158
37161.52252128507	553.0674042051654	1762.6861769360473	191.88294561349107	3601.2392083154305	283.7731435693464	37.96950414221546	34.475161635651695	7.863471454555477	7335.807899613581	2.2111484296192008	3.809463511527368	131750.43836582804	1960.8308105557717	6249.051629947215	680.3007627366283	1006.0829451827369	12767.201721431877
37829.93126958304	560.4860690158356	1842.4215414756318	193.77184943497792	3740.2583625366337	287.3571680263384	38.671936781596095	37.411576507147664	8.569637043498124	7302.100065314409	2.3288168397420126	4.005842083937566	134120.45075462264	1987.134724555644	6531.751624152882	686.9984425428202	1018.7912310735672	13260.101248843046
38465.346301647616	567.6762008042961	1921.8184273565591	195.55694871138948	3876.987315964391	290.73373300157925	39.35680973870325	40.45808424458966	9.306306652870052	7269.437219779859	2.446178123351621	4.201617737643218	136373.47634744638	2012.628336463531	6813.251785286351	693.3280027079905	1030.763853060948	13744.881159231003
39069.264903154384	574.6457473312369	2000.8406100205245	197.2517479525943	4011.399134444026	293.92302394337923	40.024135345434296	43.612820408575864	10.073277220702225	7237.7740119324435	2.5631276637178835	4.396671570320631	138514.8241507798	2037.3398279650642	7093.423654282594	699.337333678992	1042.072390394587	14221.445906864872
39643.11083389778	581.4021507617845	2079.4561046085537	198.8680347499094	4143.475093124451	296.94319398280453	40.67400252534781	46.87390248075138	10.870332310627699	7207.0671228515785	2.6795735830580183	4.590903223521014	140549.54246152504	2061.2955876565393	7372.153806638567	705.0682373270573	1052.7812155604206	14689.72905834673
40188.238681695075	587.9524257012328	2157.6367062070417	200.41608939306755	4273.203632486002	299.8105686300181	41.30656205074216	50.23943604335248	11.697243759273888	7177.2751685479525	2.7954354176875986	4.784228466234407	142482.43430587396	2084.520487835442	7649.3422220190805	710.557170292111	1062.9482201511219	15149.689590380236
40705.93785349677	594.3032197850123	2235.35758608296	201.90486950729672	4400.579450952705	302.5398297523275	41.92201442566814	53.707520174390986	12.553773146185142	7148.35860817469	2.9106429272748326	4.976577076008415	144318.07159160764	2107.0380994086186	7924.900852419988	715.8358987441092	1072.6254672682464	15601.308671924135
41197.436247680576	600.4608610588708	2312.5969361731004	203.3421725324145	4525.602714227551	305.14418083416393	42.52059990301558	57.27625215832486	13.439673107159262	7120.279657273258	3.0251350249158255	5.167890982614689	146060.80812983421	2128.870859944717	8198.752361458803	720.9320745679877	1081.8597775486328	16044.586860290055
41663.90364607709	606.4313954009498	2389.335655074306	204.73477870143319	4648.278364161205	307.63549546355665	43.10259023240876	60.9437316014861	14.354688509905822	7093.002205670051	3.1388588153860777	5.358122641807826	147714.79166278054	2150.0402064026352	8470.829010835549	725.8697423963399	1090.693255710565	16479.541650223386
42106.45485664431	612.2206163090227	2465.5570700692606	206.0885767777613	4768.615513330481	310.0244507242378	43.66828182825716	64.7080640253716	15.29855750760973	7066.491739705065	3.2517687308051704	5.547233611869144	149283.97500743164	2170.5666807813022	8741.071674592973	730.6697855003434	1099.1637635737716	16906.205326938623
42526.152633704354	617.8340888502944	2541.2466904627177	207.4086746050908	4886.626913455502	312.32064705128914	44.217990103214305	68.56736400225199	16.2710124842795	7040.715268497129	3.3638257537932486	5.735193308280117	150772.1264103208	2190.470015062185	9009.428964407145	735.350317823605	1107.3053450779055	17324.623081011876
42924.01039899945	623.2771691210088	2616.391988164887	208.69949630895138	5002.328487543237	314.53271597388857	44.75204476072315	72.5197578893191	17.271780904120178	7015.641253971948	3.4749967190875894	5.921977914584888	152182.83919603008	2209.7692002258045	9275.856451505437	739.9270286799676	1115.1486083474592	17734.851349265755
43300.99478216908	628.5550202144423	2690.9822022386793	209.96486768339992	5115.738917613264	316.6684169387749	45.27078588535424	76.56338620735549	18.30058607497134	6991.2395444323	3.5852536860667295	6.1075694311933475	153519.54077535527	2228.482542883837	9540.315973565715	744.4134855533395	1122.7210690357374	18136.95635276537
43658.027998723715	633.6726255005375	2765.0081643231	211.2080912514885	5226.87928044361	318.7347244091632	45.774560690350484	80.6964057079284	19.35714783558937	6967.481311429807	3.6945733745951403	6.291954844480372	154785.50107728803	2246.6277123779655	9802.775015647361	748.8214002784839	1130.0474591840025	18531.01280510915
43995.99007946679	638.6347997934312	2838.462142520133	212.43201219016441	5335.772725446527	320.7379061956661	46.263720815562145	84.91699116380848	20.441183174490174	6944.338989754917	3.802936658113393	6.475125402079791	155983.84045399036	2264.22178037834	10063.206156596012	753.1608628255224	1137.1500049909353	18917.102770111607
44315.720964691696	643.4461988676771	2911.337701500664	213.6390762475953	5442.444189252238	322.6835939501576	46.73862008288214	89.22333691530191	21.552406787731776	6921.786220351985	3.9103281080377013	6.657075981046213	157117.53710617256	2281.281254621685	10321.586572963583	757.4405466880254	1144.04867679206	19295.314649656888
44618.02247394761	648.1113276528016	2983.6295769563912	214.83138060906805	5546.920142491764	324.57684662386947	47.19961263500925	93.61365820000115	22.690531581883278	6899.797795993132	4.016735584367829	6.8378045376027	158189.43406889492	2297.822108022627	10577.897593812459	761.6678892626859	1150.7614140729352	19665.742285816592
44903.66016195201	652.634547422519	3055.3335628172977	216.01071853522592	5649.228365041826	326.4222075738461	47.64705139665766	98.08619228961811	23.855269127578502	6878.3496095661	4.122149868036212	7.01731162872045	159202.24579036538	2313.8598040979023	10832.124300767005	765.8492501494769	1157.304327992183	20028.48416374274
45173.3650687631	657.0200821341901	3126.446409715493	217.17861856035364	5749.397746103241	328.22375601452785	48.08128680479796	102.63919945651813	25.046330068904684	6857.418604817621	4.226564330593159	7.195599996282327	160158.56433890082	2329.4093194914944	11084.25516796677	769.9900501557578	1163.6918838203137	20383.642702774192
45427.835372829184	661.2720241180434	3196.965733490557	218.33637888778296	5847.458106317793	329.9851533625807	48.50266576617148	107.27096378831239	26.263424492896032	6836.9827294245815	4.329974637606213	7.372674206299426	161060.8652639484	2344.4851641363293	11334.281737618125	774.0948932707478	1169.9370652852715	20731.32362562131
45667.737953390664	665.394339227358	3266.8899326513715	219.4850975562524	5943.440039380196	331.7096849883465	48.91153080645276	111.97979386704003	27.506262263004	6817.020890272923	4.432378482459343	7.548540336426909	161911.5131360585	2359.101399518036	11582.198327309286	778.1676736423206	1176.0515226256773	21071.63539670181
45893.70986920372	669.3908715537256	3336.218113782601	220.6256989094937	6037.374770817409	333.40029786108306	49.30821938009733	116.76402332849011	28.774553320250615	6797.512910815159	4.533775347357164	7.723205705523698	162712.76679010977	2373.2716553949704	11828.00176549775	782.2116694443023	1182.0457060834497	21404.688721353126
46106.35975824058	673.2653477785815	3404.9500241504934	221.7589567695305	6129.294032211889	335.0596344494013	49.693063317781146	121.62201131324444	30.068007954780803	6778.439490424711	4.634166289163626	7.896678640529926	163466.78428832983	2387.009145228269	12071.691152527294	786.2296250544282	1187.9289861170796	21730.596099811493
46306.26916479034	677.0213812300195	3473.085990642393	222.88551476346814	6219.229948911646	336.69006330933365	50.066388387802526	126.55214282289077	31.386337051097758	6759.782165615077	4.733553747220021	8.068968275397715	164175.62762589141	2400.3266805670264	12313.267644105723	790.2238231379456	1193.7097618688038	22049.471429017547
46493.993797948344	680.6624756878946	3540.6268644520023	224.0059041167562	6307.214939890619	338.2937066557485	50.42851395512744	131.55282899068433	32.72925230920213	6741.523273046811	4.8319413711835155	8.240084378393401	164841.26719321654	2413.236684539969	12552.734255155845	794.1961477468367	1199.3955589349205	22361.42964750779
46670.06472582307	684.1920289733231	3607.5739709186637	225.12055922069322	6393.281628431313	339.8724652180909	50.7797527228209	136.62250727595492	34.09646644390268	6723.645914232843	4.929333866888244	8.41003720416752	165465.58601035195	2425.7512045832555	12790.09568194465	798.1481395259786	1204.9931175057582	22666.58641868387
46834.989509846	687.6133363580533	3673.9290639669957	226.22983125906302	6477.462762400434	341.42804066796015	51.120410542466075	141.75964159105968	35.48769336448272	6706.133921846309	5.025736858309062	8.57883736726593	166050.38374895937	2437.88192452949	13025.358140525586	802.081044036565	1210.50847189523	22965.057848099852
46989.25328244458	690.9295938112425	3739.6942847156865	227.33400011542648	6559.791143159156	342.96195584238785	51.450786283359854	146.9627223677384	36.90264833640676	6688.971827561281	5.121156764132433	8.746495734495575	166597.38055348158	2449.640176120054	13258.529219964874	805.9958539823623	1215.9470222538155	23256.96023136877
47133.319770945105	694.1439011038711	3804.872123877714	228.43328475636957	6640.299562271826	344.47557296199807	51.77117175165005	152.2302665689927	38.341048126569035	6672.1448313646215	5.215600687594638	8.91302333385853	167108.22067163992	2461.0369500112824	13489.617749009845	809.8933460314556	1221.3135991719244	23542.40982972191
47267.63227200554	697.2592647910834	3869.4653874950336	229.52785231213312	6719.02074502454	345.9701100872719	52.081851650267005	157.56081765373256	39.80261113396128	6655.6387722354675	5.309076317954358	9.078431277504901	167584.47590950396	2472.082906345495	13718.63367457699	813.7741130187571	1226.6125220365986	23821.52266971414
47392.6145782257	700.2786010716699	3933.477165749313	230.61782598076815	6795.987300210157	347.446655947019	52.38310357423925	162.95294549823063	41.287057506730235	6639.440100156609	5.401591842718046	9.242730697230304	168027.64891724536	2482.788384920133	13945.58795121492	817.6385919744389	1231.847651599114	24094.41436518556
47508.6718604839	703.2047385822522	3996.910804610106	231.70329191061953	6871.231675513555	348.9061832937096	52.67519803517615	168.40524627968327	42.79410924700114	6623.535849379946	5.493155869418224	9.405932690710948	168439.17631653984	2493.1634149433926	14170.49244026754	821.4870885402833	1237.0224374094992	24361.199958894427
47616.191506973475	706.0404209531335	4059.7698796988557	232.78430519581994	6944.786117758452	350.34956101715767	52.95839851008093	173.91634232609368	44.32349030454254	6607.9136128889895	5.583777355996993	9.568048277050528	168820.4316793569	2503.2177245996068	14393.359818195355	825.3197982009974	1242.139960521498	24621.99378206444
47715.54392462597	708.7883095952039	4122.058173066401	233.86089506177626	7016.682638009301	351.7775649065842	53.23296151054426	179.48488193615788	45.874926660221014	6592.561518004807	5.673465548964133	9.729088360432778	169172.72836238897	2512.9607499711024	14614.20349232287	829.1368247314557	1247.202972134123	24876.909329641196
47807.08329954192	711.4509859777515	4183.779651180541	234.93306938826564	7086.952980294186	353.19088755590894	53.499136668591355	185.10953917276896	47.44814640018885	6577.468203078948	5.762229928509411	9.889063700723307	169497.32221066506	2522.4016440890455	14833.037524718084	832.9381961780546	1252.213928230482	25126.059150381778
47891.1483236002	714.0309541213318	4244.938445379621	236.00081860368894	7155.628594317673	354.5901471459733	53.75716683637065	190.78901363300628	49.04287978154406	6562.622795229683	5.85008015992404	10.047984890127992	169795.4141311439	2531.5492854034087	15049.876562148771	836.7238786912836	1257.175020904136	25369.554749709117
47968.06288761627	716.5306429965763	4305.538833948317	237.06411906149498	7222.740611392013	355.97589538133565	54.007288196716424	196.52203019801792	50.658859290419024	6548.014889047603	5.937026050532673	10.20586233490301	170068.1525484058	2540.41228601312	15264.735771976711	840.4937885162005	1262.088206640746	25607.506504074612
48038.13673999999	718.952408672028	4365.585225433998	238.12293594741956	7288.319823263726	357.3486247007785	54.24973038295648	202.3073387643088	52.29581969279309	6533.634526272266	6.023077511838685	10.362706241637888	170316.63574403705	2548.998999808596	15477.630784044859	844.2478022706848	1266.955231624233	25840.023586415562
48101.66611680688	721.2985366150364	4425.082143791139	239.17722577135928	7352.396663830931	358.70877467198716	54.484716605639065	208.14371395949846	53.95349807893064	6519.47217635987	6.1082445261517755	10.5185266072696	170541.91408701576	2557.317530149273	15688.577637045022	847.9857658115036	1271.7776546524497	26067.21390082408
48158.934341902255	723.5712437575671	4484.03421444793	240.22693851959733	7415.001193083315	360.0567378367379	54.71246378457617	214.02995484463628	55.631633902020795	6505.518717897003	6.192537117218788	10.673333212259026	170744.99216391466	2565.3757374787574	15897.592729687538	851.7075018493794	1276.5568677197912	26289.18402589285
48210.2123995986	725.7726805871429	4542.446151746148	241.27201948274288	7476.163083391717	361.3928649151865	54.93318268506681	219.96488460441097	57.329969011307305	6491.765420851857	6.275965324589505	10.827135616568077	170926.8308084215	2573.1812466187685	16104.692775925443	855.4128164388079	1281.2941145317525	26506.03916596961
48255.759480802495	727.9049331079857	4600.322747299178	242.31241081884104	7535.91160769803	362.7174695230579	55.14707805696187	225.9473502273454	59.04824768034444	6478.2039296005605	6.358539181216362	10.979943157913008	171088.34903923265	2580.7414539095485	16309.89476404355	859.1015045102018	1285.990507139271	26717.883109466424
48295.823505672925	729.9700249182576	4657.668859664742	243.348052869993	7594.275629679311	364.03083232852384	55.35434877559721	231.97622217742423	60.78621663077423	6464.82624669625	6.440268693964059	11.131764951938926	171230.42590866634	2588.063533963474	16513.215918823378	862.7733545761157	1290.6470409843257	26924.818193346666
48330.641619243004	731.9699188381198	4714.489404143052	244.37888529235687	7651.283595167971	365.3332049674995	55.55518798378552	238.05039405837223	62.543625051920806	6451.62471736239	6.521163826776605	11.282609894028312	171353.90226874538	2595.1544466018104	16714.67366768087	866.4281526685435	1295.2646082033443	27126.94527389627
48360.44066886071	733.9065190378499	4770.789344482291	245.40484797521378	7706.963525604614	366.62481329841387	55.749783234099205	244.1687822720389	64.32022461666072	6438.592014660426	6.601234486152742	11.432486662417196	171459.58245381655	2602.02094303432	16914.285608540293	870.0656856807674	1299.8440098500826	27324.363702095172
48385.43765580641	735.7816725194953	4826.573684145367	246.42588183985305	7761.343012210724	367.90586060362125	55.93831663087109	250.33032567194135	66.11576949386549	6425.721125304022	6.680490508696858	11.581403722392864	171548.2358918214	2608.6695724389474	17112.069481501523	873.6857441206784	1304.3859665867558	27517.17130431589
48405.84016946528	737.5971712033831	4881.847459599056	247.44192946020294	7814.449211991701	369.17653013237754	56.120964970404174	256.53398521713063	67.93001635814154	6413.005336157779	6.7589416505411055	11.729369331346751	171620.59863087122	2615.1066876439763	17308.043141635208	877.2881244153658	1308.8911285573683	27705.46436637868
48421.84680257624	739.3547531220681	4936.615732454263	248.45293561666097	7866.308844300861	370.43698781121344	56.29789988420109	262.7787436050512	69.76272439456609	6400.438221098604	6.836597578512296	11.876391544690462	171677.37482890964	2621.3384516661954	17502.224535690013	880.8726307364236	1313.3600838495668	27889.337623735795
48433.6475439581	741.0561044521897	4990.883584084011	249.4588476970265	7916.948188768199	371.68738420675857	56.46928797388614	269.06360493069485	71.61365530412283	6388.013628799689	6.913467862589458	12.022478222011667	171719.2381309278	2627.3708428791124	17694.631678964903	884.4390765447197	1317.7933664704012	28068.884252027132
48441.42415644687	742.7028608810579	5044.656109439929	250.45961604562322	7966.393083866927	372.9278565970652	56.63529094897932	275.3875943246391	73.48257330442722	6375.725670803441	6.989561969792006	12.167637033850854	171746.83301632846	2633.209660831442	17885.282635314557	887.9872857700029	1322.191463206199	28244.19586299364
48445.35053587873	744.2966091608425	5097.938411867161	251.4551942208679	8014.668926358444	374.1585306955766	56.796065760246016	281.74975759993936	75.36924512932657	6363.568710239713	7.064889259182428	12.311875468672707	171760.7760703428	2638.86053156549	18074.195498382265	891.5170937361373	1326.5548198318593	28415.362502308384
48445.59305385217	745.838888580641	5150.735598317657	252.4455391890303	8061.800671619581	375.37952220009885	56.95176473154271	288.14916089322253	77.27344002536874	6351.537351030817	7.139458977964092	12.455200840030141	171761.6571993694	2644.32891283692	18261.388374626484	895.0283478483738	1330.8838466035213	28582.47265073205
48442.31089926491	747.3311924525319	5203.052774753446	253.43061147013466	8107.812834568334	376.59093823672237	57.10253569433466	294.5848902936726	79.19492974672052	6339.626427124982	7.213280258295883	12.597620294139567	171750.04084196934	2649.6200993836756	18446.879367020952	898.5209081109662	1335.1789233789696	28745.61322739142
48435.65637865798	748.7749694329193	5254.8950422449125	254.41037522315236	8152.729490954206	377.7928785380265	57.24852210861413	301.0560515067783	81.13348854987954	6327.830993019447	7.286362115126178	12.73914081694643	171726.46703380454	2654.7392276109176	18630.686561219296	901.9946474294748	1339.4404037957597	28904.86959435112
48425.77521751047	750.1716248752198	5306.267493265442	255.38479829763577	8196.574279473663	378.9854365404039	57.38986318788147	307.56176949603037	83.08889318509314	6316.146314243009	7.3587134446486635	12.879769241468484	171691.45247594456	2659.6912803872106	18812.828012415874	905.4494517940403	1343.668619162487	29060.325564110808
48412.80685455392	751.5225221652241	5357.1752081858085	256.3538522564313	8239.37040426501	380.1687003913866	57.52669402336452	314.10118812283235	85.06092288686027	6304.567858052457	7.430343023241304	13.019512255196314	171645.49157842403	2664.481091779229	18993.321732915025	908.8852203601127	1347.8638820309432	29212.06340844785
48396.88471305939	752.8289839716158	5407.623252199058	257.3175123606566	8281.14063780645	381.34275379259134	57.659145701447564	320.67346980024075	87.04935936352157	6293.091284848062	7.501259507082135	13.158376407200114	171589.0574221512	2669.1133514856356	19172.18568122672	912.3018653953407	1352.0264891853633	29360.163868689924
48378.1364613838	754.0922934645758	5457.616672494596	258.2757575331247	8321.907324218073	382.50767675086394	57.78734541880276	327.27779514726285	89.05398678549821	6281.712439922122	7.571471432193808	13.296368115104421	171522.60268273295	2673.5926091578117	19349.43775204595	915.6993121500187	1356.1567243061356	29504.706167419874
48356.68426366608	755.3136955059422	5507.160495663042	259.22857030205813	8361.692382955007	383.6635462435608	57.911416595495865	333.91336264305113	91.07459177227216	6270.42734551279	7.6409872148876365	13.43349367192982	171446.56051937334	2677.92327861974	19525.095767050345	919.0774986576376	1360.2548603290315	29645.76802156766
48332.645021490214	756.4943978090522	5556.259725281313	260.1759367315476	8400.517312735115	384.8104368179757	58.031478985684934	340.57938828412813	93.11096337867433	6259.2321931395445	7.709815152478286	13.569759252777265	171361.3454317434	2682.109641980376	19699.177466336874	922.4363754884238	1364.3211615709185	29783.425656334137
48306.1306026719	757.6355720542914	5604.919339745676	261.1178463351915	8438.403195767363	385.94842110207463	58.14764878472268	347.2751052467011	95.16289308025667	6248.123336340674	7.777963424348392	13.705170921271025	171267.35407119477	2686.1558535889912	19871.700500737912	925.7759054432144	1368.3558855409574	29917.753820181024
48277.248059076774	758.7383549679394	5653.14429031717	262.05429197755274	8475.370702256607	387.0775702423962	58.260038733227766	353.9997635525652	97.23017475775575	6237.097283753239	7.845440093291681	13.83973463576547	171164.96601308254	2690.0659438603525	20042.682424890227	929.0960632041433	1372.3592844935172	30048.82580080094
48246.09983548291	759.8038493706052	5700.939499332642	262.98526976844863	8511.440095114605	388.19795428794896	58.36875821855737	360.7526297382698	99.31260468085286	6226.150692473095	7.912253107043345	13.973456255328504	171054.54449733256	2693.843822992117	20212.140690891316	932.3968349598832	1376.3316067896005	30176.713441819164
48212.783970033386	760.8331251961788	5748.309858564007	263.91077895208167	8546.631234840554	389.30964252719696	58.47391337372311	367.5329865278862	101.4099814913469	6215.280361678336	7.978410299958084	14.106341545500339	170936.43713919102	2697.4932845776502	20380.09264248133	935.6782180126044	1380.2730980918984	30301.48716009599
48177.394285936294	761.8272204796452	5795.260227727513	264.83082179122084	8580.963584561045	390.41270377786685	58.57560717357597	374.3401325099283	103.52210618576858	6204.483226527172	8.043919394828492	14.23839618381499	170810.9766089381	2701.0180091084567	20546.555509756792	938.9402203673662	1384.1840023925654	30423.21596359505
48140.02057437664	762.7871423131875	5841.79543314037	265.74540344726915	8614.45621522019	391.50720663144557	58.67393952819697	381.1733818186468	105.64878209745328	6193.7563523315175	8.108788004829941	14.36962576507575	170678.48128044323	2704.4215673641897	20711.54640440702	942.182860306921	1388.0645628803022	30541.9674697837
48100.74876919274	763.7138677723703	5887.92026651122	266.65453185789016	8647.127810898484	392.59321965832856	58.7690073735971	388.0320638196467	107.78981487812483	6183.09692898925	8.173023635561497	14.500035806385384	170539.25585051766	2707.7074236965427	20875.08231542505	945.4061659578495	1391.9150226679135	30657.80792449018
48059.66111398342	764.6083448143979	5933.639483848575	267.5582176138286	8678.996674234832	393.6708115801567	58.8609047598611	394.9155227997895	109.94501247906265	6172.502265654436	8.236633687150723	14.629631751936568	170393.5919314302	2710.8789392141703	21037.18010523684	948.6101748538415	1395.7356254035053	30770.802221126654
