M_P	MKK_P	P3_c	M_P_n	M	MKKK	PreP3_mRNA	M_PP	P3_n	P3mRNA	MKK_PP	M_n	MKKK_P	MKK	M_PP_n
0.006630697736200373	20.81715013383972	-1.1113307551458343e-29	0.022649640555614404	216.6600149716376	934.6968991951171	1.4205467197588154e-33	1.2985629502701101e-07	1.1113307568583949e-29	2.1444156790121775e-35	0.08941801808693854	783.3106078292467	65.30300449363628	3979.0932392255827	4.197214008650719e-07
0.007780692319703914	22.19432806185317	4.7526848345161846e-29	0.026652375237112072	216.65886492715566	932.7773303697096	5.547953520623426e-33	1.7975461775945686e-07	-4.7526848271041e-29	8.814719515202702e-35	0.10190363672004261	783.3066049301991	67.22257331904385	3977.7035756789355	5.840877677513236e-07
0.00905971666557242	23.599896944801024	-1.7122674063971571e-28	0.0311119616556716	216.6575858375712	930.9253930311269	2.0274809165657997e-32	2.449932305031808e-07	1.7122674093825163e-28	3.3810740480359e-34	0.11547820250504125	783.3021451279736	69.07451065762648	3976.2844322302026	7.998947136022865e-07
0.010475559977808952	25.034141212844137	4.000960400419974e-27	0.03605631749400807	216.65616990999484	929.1373112539894	6.979704094778936e-32	3.292572763625285e-07	-4.000960399292879e-27	1.2186658333905068e-33	0.13019375107301118	783.2972004923253	70.86259243476394	3974.8354724135916	1.0797047604503258e-06
0.012036208966457062	26.497313421096226	4.619650483031429e-28	0.04151406718044682	216.65460915336013	927.4096250078992	2.27542274628378e-31	4.3690340682520467e-07	-4.619650442906074e-28	4.151004326617635e-33	0.14610363963112	783.2917423839399	72.59027868085424	3973.3563903167806	1.4384034454025039e-06
0.01374985231094094	27.989634216630098	-5.275476383716129e-30	0.04751455997525689	216.65289537386968	925.7391546082973	7.0595783877004605e-31	5.730493616426692e-07	5.275489920633881e-30	1.3426307067059946e-32	0.16326248849617253	783.2857414360356	74.26074908045602	3971.8469106723824	1.8935131414290708e-06
0.01562488369198972	29.511292559924854	3.4347543010481488e-28	0.0540878827203275	216.6510201718661	924.122970139392	2.0936455134783187e-30	7.436718758482195e-07	-3.4347538661799525e-28	4.1431934075727717e-32	0.1817261207091371	783.2791675412672	75.87693354936142	3970.306788696874	2.4655364104015284e-06
0.017669903512053838	31.062446123874487	-1.4950401262699873e-27	0.06126486769732936	216.6489749400046	922.5583650249708	5.955912040184684e-30	9.557133693160105e-07	1.4950402598066081e-27	1.224300567681133e-31	0.20155149990561785	783.2719898434959	77.44153866378237	3968.7358097537285	3.17833052525458e-06
0.019893719411710326	32.64322181849893	-8.541925246288928e-28	0.06907709599391186	216.64675086262037	921.0428330893885	1.6306278828679406e-29	1.217197901742835e-06	8.541929180121927e-28	3.4762096662979683e-31	0.22279666656759609	783.264176734015	78.95707059936476	3967.133788892442	4.059514908249749e-06
0.02230534568785221	34.25371640764225	1.7647697898515966e-26	0.07755689677041647	216.64433891618538	919.5740485555614	4.309176091519938e-29	1.5373568164977864e-06	-1.7647696783285652e-26	9.512727412575619e-31	0.2455206728215229	783.2556958518402	80.42585513319192	3965.5005702970457	5.140913049425518e-06
0.024914001709126853	35.893997195075734	1.4962426718671643e-25	0.08673734278091476	216.64172987075682	918.1498485344482	1.1021539983356587e-28	1.9267645264768086e-06	-1.4962426413508277e-25	2.5160400989881906e-30	0.26978351593685496	783.2465140877117	81.8500551543051	3963.836026666496	6.459030529279991e-06
0.027729109422636126	37.56410276515471	1.7236414724982436e-24	0.09665224249626614	216.6389142923262	916.768217629407	2.7340162747872538e-28	2.3974848107700034e-06	-1.723641464419849e-24	6.446280894377563e-30	0.29564607071290755	783.2365975914533	83.23168605934637	3962.140058541641	8.055570508928419e-06
0.030760290026731772	39.26404376853942	1.4134907681664506e-25	0.1073361291054262	216.6358825459747	915.4272743714478	6.591702052724884e-28	2.96322813587476e-06	-1.4134905607808982e-25	1.6034273550471206e-29	0.32317002093854635	783.2259117824301	84.57262931730561	3960.412593588031	9.977988638108192e-06
0.034017359901597675	40.993803744150284	-2.599616796082825e-25	0.11882424673084618	216.63262479980773	914.1252592059888	1.5476434595911559e-27	3.6395203505347624e-06	2.5996173133582444e-25	3.879373036813323e-29	0.3524177901501839	783.2144213627048	85.87464448276457	3958.653585843208	1.2280088337967208e-05
0.037510325868142756	42.753339970442745	5.161682647734119e-25	0.1311525341228157	216.6291310294778	912.8605238293255	3.544557782164232e-27	4.443883027211171e-06	-5.161681391777727e-25	9.14619188263993e-29	0.38345247184386877	783.2020903327439	87.1393798594279	3956.863014935222	1.5022658120553132e-05
0.041249379851679764	44.54258434283153	2.209619000212861e-24	0.14435760610773793	216.6253910233519	911.6315216883474	7.929957798255267e-27	5.396025919318704e-06	-2.209618702900402e-24	2.1044052185464863e-28	0.41633775940854945	783.1888820092646	88.36838200040599	3955.0408852752703	1.827415193145941e-05
0.04524489301309843	46.361444272576534	6.83741184624597e-24	0.15847673302424767	216.62139438816322	910.4367995038177	1.735442854442606e-26	6.5180518836029e-06	-6.837411159019588e-24	4.73214619100814e-28	0.45113787596232524	783.1747590450872	89.56310418493564	3953.18722522897	2.2111414327891358e-05
0.04950740942254233	48.20980360219528	2.2262367429051424e-23	0.1735478184213342	216.61713055513005	909.2749896728437	3.7199219967517356e-26	7.834674473657451e-06	-2.2262365875827198e-23	1.0413662675656329e-27	0.4879175043077576	783.1596834506545	90.72491401590962	3951.3020862710064	2.6620450995234663e-05
0.05404763933503342	50.08752353442798	1.763910126340383e-22	0.18960937523804944	216.61258878642874	908.1448034478192	7.819348477912825e-26	9.373448513357186e-06	-1.7639100919688804e-22	2.2455408227613195e-27	0.5267417172074691	783.1436166170574	91.85510024093423	3949.385542125874	3.189724601592239e-05
0.05887645213168027	51.99444357114473	1.1565360370504289e-21	0.20670050069621382	216.60775818202364	907.0450247936751	1.6133889116843363e-25	1.1165013893737088e-05	-1.1565360295953525e-21	4.7495710595757784e-27	0.5676759081754261	783.1265193402619	92.95487889507827	3947.4376878981893	3.8048626432298496e-05
0.06400486898152032	53.930382458854666	7.93862879591017e-21	0.22486085011482448	216.60262768664379	905.9745048462197	3.270719374428345e-25	1.3243352692672444e-05	-7.938628780044859e-21	9.863519394620934e-27	0.6107857229733876	783.1083518464853	94.02539884253375	3945.4586391956805	4.519317553773265e-05
0.06944405529740778	55.895139138018116	-1.681704161805886e-20	0.2441306098307436	216.59718609852797	904.9321569034429	6.520584766776316e-25	1.5646062631672356e-05	1.6817041651220075e-20	2.0131439594480484e-26	0.656136992005928	783.0890738168418	95.0677467853104	3943.448531247485	5.346219308837023e-05
0.07520531295263089	57.88849369193955	-3.025436748154315e-21	0.2645504695328409	216.59142207143952	903.9169518788613	1.2794333805139087e-24	1.8414632748646725e-05	3.0254368162928656e-21	4.0415920496423816e-26	0.7037956637514182	783.06864441948	96.08295180989197	3941.407518021818	6.300071581590991e-05
0.0813000725439529	59.910208293630085	-2.3940615619943986e-20	0.2861615939388681	216.58532413199762	902.927914176616	2.47280900717978e-24	2.1594758462881358e-05	2.3940615757691416e-20	7.98746135924065e-26	0.753827739425093	783.0470223269504	97.07198951213728	3939.335771344453	7.396856443106719e-05
0.08773988536922873	61.96002814625551	-1.2254389208598147e-20	0.30900559438518255	216.5788806769834	901.9641179316177	4.710518288313571e-24	2.5236637114528967e-05	1.2254389482752084e-20	1.5550054267507916e-25	0.806299208944668	783.024165753906	98.0357857571356	3937.2334800223084	8.654147274329594e-05
0.09453641557812308	64.03768241607632	1.6404201490802383e-20	0.3331245000793335	216.57207998863166	901.0246835847873	8.850014328627969e-24	2.939530798191461e-05	-1.640420095320214e-20	2.9842530622154195e-25	0.8612759884177292	783.000032476917	98.97522010396578	3935.1008489730148	0.00010091223961589063
0.10170143220940972	66.14288515500328	1.5143386669114092e-19	0.35856072949815837	216.56491023792668	900.108774752819	1.640812874710619e-23	3.4130986095127584e-05	-1.5143386565186254e-19	5.648904712176039e-25	0.9188238592201194	782.9745798661818	99.89112893593423	3932.938098363286	0.00011729195151487247
0.10924680132124903	68.27533620944631	2.221972274859377e-19	0.3853570619329623	216.5573594905308	899.2155953631881	3.003771830321221e-23	3.9509414975061194e-05	-2.2219722550395953e-19	1.0553291335748022e-24	0.979008408772086	782.9477649143013	100.78430832556509	3930.745462759291	0.00013591125228388904
0.1171844782498382	70.43472211475228	-5.008822891348346e-19	0.41355660931149396	216.5494157153692	898.3443870254114	5.432622644819787e-23	4.56022382497778e-05	5.008822928657279e-19	1.9469403097237425e-24	1.0418949731121512	782.9195442619249	101.65551666334183	3928.523190289646	0.00015702165977983187
0.12552650022860415	72.62071697238822	1.900097286944513e-19	0.44320278823001175	216.5410668130264	897.494426616725	9.711253826596738e-23	5.248742074150575e-05	-1.9000972175873805e-19	3.548673258888678e-24	1.1075485813139392	782.8898742029482	102.50547707202813	3926.2715418238076	0.0001808968994138399
0.13428497835209333	74.83298330886802	-2.3135076714672353e-19	0.47433929335332653	216.53230057176378	896.6650240635344	1.7166078656741307e-22	6.0249557026207385e-05	2.3135077988599077e-19	6.393379121383472e-24	1.1760339019081962	782.8587107613143	103.33487962521886	3923.9907901667348	0.00020783441282342242
0.14347209093089783	77.07117291413951	5.868869108243978e-19	0.5070100703238277	216.52310472795497	895.855520294246	3.0018495814709246e-22	6.898037839466229e-05	-5.868868876933072e-19	1.1390890219372637e-23	1.2474151912360525	782.8260096624259	104.14438339450722	3921.6812192721345	0.00023815673923987607
0.15310007610987017	79.33492765899616	-2.682304926755249e-19	0.5412592903595245	216.51346694334342	895.065285350678	5.195011479881678e-22	7.877912601764631e-05	2.6823053421124957e-19	2.0077805274054897e-23	1.3217562438632247	782.7917263867243	104.93461833807532	3919.3431234746513	0.00027221309003146806
0.16318122519138406	81.62388028982362	-1.625484389802773e-18	0.5771313252931828	216.50337481991588	894.2937166444991	8.900931950799155e-22	8.97530088757639e-05	1.6254844635943589e-18	3.50252255758287e-23	1.3991203451096474	782.7558161844369	105.70618704425415	3916.976806742577	0.00031038090724410907
0.17372787610438914	83.93765519986154	-4.976211354243699e-19	0.6146707236660736	216.49281590575077	893.5402373411467	1.5103938323154815e-21	0.00010201765616139244	4.976212651788297e-19	6.04944636385912e-23	1.4795702256228942	782.7182340980855	106.45966634760649	3914.582581952027	0.0003530674903761472
0.18475240709654273	86.27586917635601	6.244991195660053e-20	0.6539221879130392	216.48177769421088	892.8042948632981	2.5391742295208873e-21	0.00011569757330974584	-6.244968605562054e-20	1.0348197990030018e-22	1.5631680180981051	782.6789349902758	107.19560882545512	3912.1607701830576	0.0004007116838291054
0.19626723094299578	88.63813212233225	-8.093892613033332e-20	0.6949305524621506	216.47024763949042	892.0853595040903	4.2307606280227726e-21	0.00013092664389151892	8.093931570577355e-20	1.7539356348180126e-22	1.6499752161669192	782.6378735536296	107.91454418466293	3909.711700039012	0.0004537855843496768
0.20828478937773862	91.02404775481999	7.161815791389411e-18	0.7377407629626127	216.45821316550328	891.3829231303915	6.987861334072752e-21	0.0001478486325038164	-7.161815125764189e-18	2.946127331791234e-22	1.7400526352186354	782.5950043259722	108.61698055836167	3907.235706987473	0.0005127963050636436
0.22081754733926232	93.43321427564761	-5.4924320240021584e-18	0.7823978573345588	216.44566163175662	890.6964979851153	1.1444015585158307e-20	0.00016661761587370623	5.492433151119984e-18	4.905696067526438e-22	1.8334603755389267	782.5502817468303	109.30340570363786	3904.7331327263246	0.0005782878770248528
0.23387798902874196	95.86522501732948	6.969580424265016e-18	0.8289469466287227	216.43258041318464	890.0256155712185	1.858933190260354e-20	0.00018739865977322506	-6.969578532189874e-18	8.099987577182951e-22	1.9302577875969864	782.5036600982761	109.97428811753478	3902.2043245725854	0.0006508429757414596
0.24747861224152087	98.31966906350226	-2.1789503038253363e-18	0.8774331990786148	216.41895682042886	889.3698256044629	2.995713640596878e-20	0.00021036818164356188	2.178953453229909e-18	1.3264788281108656e-21	2.030503439179016	782.4550936038161	110.6300780842903	3899.6496348748306	0.0007310850069606359
0.26163192487910314	100.7961318428781	-1.0511129675865083e-18	0.9279018237551518	216.40477815732152	888.7286950393792	4.790592943559946e-20	0.00023571461418790338	1.0511181669438654e-18	2.155055032268167e-21	2.1342550847009836	782.4045363882166	111.27120864937397	3897.069420449933	0.0008196799669460297
0.27635044102933526	103.29419569793878	-4.168730010193691e-18	0.9803980563160943	216.39003171960744	888.1018071593429	7.604145095934402e-20	0.00026363895430486436	4.168738526316063e-18	3.4744710883859646e-21	2.2415696365907682	782.3519424943719	111.89809652941041	3894.4640420429837	0.0009173384745153306
0.2916466770689181	105.81344042952338	-1.0555861053362598e-17	1.0349671463373717	216.37470476442542	887.4887607215724	1.1983007552060664e-19	0.00029435527376670787	1.0555874895064053e-17	5.560006339577868e-21	2.3525031385369104	782.2972659277506	112.51114296718087	3891.833863809453	0.0010248178975110645
0.3075331491677411	108.35344381489178	1.1546662452834197e-17	1.0916543450746847	216.35878455953775	886.8891691591934	1.8750903416126672e-19	0.00032809140366718575	-1.1546640122977348e-17	8.833000905897605e-21	2.4671107407915485	782.2404606191943	113.11073452955976	3889.1792528218302	0.0011429243752343753
0.32402236995598965	110.91378210182194	4.830969666639913e-17	1.150504895711066	216.34225833969884	886.3026598316164	2.914181398134398e-19	0.0003650894406157541	-4.830966090350833e-17	1.39342731327257e-20	2.585446677360447	782.1814804788744	113.69724385713677	3886.500578598331	0.0012725150724951205
0.34112684662124987	113.49403047905881	-1.1318413194929623e-17	1.2115640238626761	216.32511334448984	885.7288733194079	4.499125766116741e-19	0.00040560643646963895	1.1318470070972721e-17	2.1832222559630106e-20	2.7075642449792485	782.120279367028	114.27103036934537	3883.7982126534753	0.0014145003151169071
0.3588590787880998	116.09376352307223	-5.758194673977697e-18	1.2748769300151852	216.30733680769882	885.1674627626453	6.901292020568116e-19	0.0004499150085789908	5.758284510743132e-18	3.397998030402759e-20	2.8335157839936387	782.0568111113786	114.83244092610781	3881.0725280704473	0.001569845864095533
0.37723155658631224	118.7125556215443	-1.283416053606938e-18	1.3404887834662906	216.28891593834325	884.6180932383611	1.0519677253792617e-18	0.000498303932350171	1.2835570109069593e-18	5.2545670187984716e-20	2.9633526610065397	781.9910295311566	115.38181045039211	3878.3238990949635	0.0017395752686211801
0.39625675989709985	121.34998137464655	-1.4628844948863718e-19	1.408444716739708	216.26983796069433	884.080441173344	1.5937517764800736e-18	0.0005510788809805045	1.465081912203946e-19	8.07456985100115e-20	3.0971252531911744	781.9228884004046	115.91946251540924	3875.552700749677	0.0019247721366909664
0.41594715698065443	124.00561597503275	4.196777497082921e-18	1.4787898221988733	216.25009007944345	883.5541937900684	2.4002070715774755e-18	0.0006085630241899256	-4.196437092812439e-18	1.2332071209361272e-19	3.234882934267	781.8523414845037	116.4457098986849	3872.7593084682153	0.0021265826027303436
0.4363152041093856	126.67903556607911	-9.867228836846987e-19	1.5515691493374597	216.22965949722575	883.0390485848529	3.593795879124515e-18	0.000671097743377265	9.872469747629884e-19	1.8722165040936081e-19	3.376674062158578	781.7793425225896	116.96085510390033	3869.9440977492764	0.0023462177478573627
0.4573733452920638	129.36981757954626	-1.549947989469739e-17	1.6268277035553966	216.2085334095877	882.5347128348128	5.350761899267634e-18	0.0007390433221097839	1.550028201407239e-17	2.8259512974934547e-19	3.5225459682230955	781.7038452308883	117.46519085394048	3867.107443829744	0.002584956107894898
0.47913401237749675	132.07754105569543	1.5641591508706768e-17	1.704610445915019	216.18669900815794	882.0409031284519	7.922876150679185e-18	0.0008127796621494595	-1.564037100128994e-17	4.2414215920135253e-19	3.672544947807128	781.6258032964275	117.95900056030129	3864.2497213740116	0.0028441462133613525
0.5016096253209845	134.8017869420329	5.487986637987838e-18	1.7849622944150323	216.16414346736568	881.5573449245711	1.1668302170054797e-17	0.0008927069841460068	-5.4861400424799534e-18	6.330733025781421e-19	3.8267162524573584	781.54517038545	118.44255876418202	3861.3713041830238	0.003125209217738662
0.524812593138368	137.54213837447642	1.8247230753594666e-17	1.8679281260170482	216.1408539604918	881.0837721338264	1.709420093334854e-17	0.0009792466034112377	-1.8244452419706546e-17	9.398175925667368e-19	3.985104083554265	781.4619001209832	118.91613155492674	3858.4725649194834	0.003429641519718766
0.5487553147329083	140.29818094099295	4.224102624247066e-18	1.9535527801538701	216.1168176423105	880.6199267208203	2.491513959339024e-17	0.00107284165279283	-4.219945055502192e-18	1.3878431295373351e-18	4.14775158718387	781.3759460924014	119.37997696793283	3855.5538748493373	0.0037590175018772515
0.5734501803291555	143.06950292887794	-1.7560422319326732e-16	2.0418810629853	216.09202165680287	880.1655583260399	3.6133066907302077e-17	0.0011739578719267407	1.7561041183522295e-16	2.0389243732005646e-18	4.314700850336409	781.2872618384891	119.83434536271339	3852.6156035983	0.004114992274945659
0.5989095731604036	145.85569555675403	-2.1110685682638972e-17	2.1329577526527728	216.06645314296398	879.7204239056008	5.2143989567589116e-17	0.0012830844097045822	2.11198495000453e-17	2.980257090397309e-18	4.4859928982974395	781.1958008310892	120.2794797831525	3849.6581189224617	0.004499304477133895
0.6251458709363036	148.65635318646397	2.733841852216508e-17	2.22682760641628	216.04009919522005	879.2842873940369	7.489338572994603e-17	0.0014007345525441914	-2.7324917287161154e-17	4.33492926782454e-18	4.661667693644744	781.1015165023864	120.71561629471618	3846.6817864974046	0.004913779241907599
0.6521714484738386	151.4710735273536	-4.8560710265977953e-17	2.3235353672641996	216.01294690416637	878.8569193743369	1.0706999028732473e-16	0.0015274466310105047	4.8580504432127594e-17	6.275322448117523e-18	4.841764135744826	781.0043621911817	121.1429843144163	3843.6869697144157	0.005360331036092343
0.6799986798701614	154.29945782167871	-1.6137337951036533e-18	2.423125772548712	215.98498333460358	878.4380967694434	1.5237792132471595e-16	0.0016637848183251615	1.6426151586669645e-18	9.041991604256021e-18	5.026320061825124	780.90429115021	121.56180691930979	3840.674029494011	0.005840966702309186
0.7086399410891587	157.14111101847104	8.46046790839073e-18	2.5256435632976357	215.95619551782727	878.0276025452101	2.1590130621364902e-16	0.0018103399783357624	-8.418523818130819e-18	1.296936336580317e-17	5.215372249005761	780.8012565380149	121.97230114354292	3837.6433241100385	0.006357788546023035
0.7381076128709202	159.99564193101796	3.4493338949235694e-17	2.6311334939874396	215.92657045523532	877.6252254330537	3.045792935573557e-16	0.001967730538185037	-3.4432703036543424e-17	1.8519659136455448e-17	5.408956417276297	780.6952113987303	122.37467825569927	3834.5952090292208	0.00691299739113189
0.7684140838282989	162.86266338805058	-2.870455504136498e-18	2.7396403436171735	215.89609511198074	877.2307596543258	4.278544280232347e-16	0.0021366033903222562	2.9577188490790135e-18	2.6329556280217238e-17	5.607107233514583	780.5861086500935	122.76914403442734	3831.5300367559494	0.0075088958431664245
0.7995717537917616	165.74179237497185	8.562495480991858e-19	2.851208927651367	215.86475641061404	876.8440046546027	5.985390251781001e-16	0.002317634820749516	-7.312148695328434e-19	3.7273664518800036e-17	5.809858316556544	780.4739010702338	123.15589903415051	3828.448156685986	0.00814789164159645
0.8315930372340478	168.632650152192	3.951729424266649e-19	2.96588410992531	215.83254123051898	876.4647648696489	8.339335185137963e-16	0.002511531409603022	-2.1678214308250775e-19	5.254765351147722e-17	6.017242242962944	780.3585412788165	123.53513881910428	3825.3499149823588	0.008832500848865504
0.8644903669686856	171.53486237281462	-1.0126062138341552e-18	3.0837108158859583	215.79943640129704	876.0928494837557	1.1573124986076822e-15	0.002719030992962471	1.2660603406529485e-18	7.377975412249007e-17	6.229290553710127	780.2399817222897	123.90705420499754	3822.2356544509894	0.009565351318949896
0.89827619804337	174.4480591911343	4.647760694608053e-19	3.2047340464649143	215.76542869755335	875.7280721973656	1.5998573527297483e-15	0.0029409036484912662	-1.0615051100237273e-19	1.0317729480924971e-16	6.4460337616958885	780.1181746568052	124.27183149138764	3819.1057144246843	0.010349186237976008
0.9329630118140987	177.37187535968738	3.291214768609824e-19	3.328998892535888	215.73050483469567	875.3702510074954	2.2032150656134735e-15	0.0031779526999104403	1.7627257708136409e-19	1.4372303118792381e-16	6.667501360115838	779.9930721292908	124.62965268125768	3815.9604306577116	0.01118686771696031
0.9685633201447529	180.30595031616545	1.5659692949936529e-19	3.456550549909735	215.69465146335335	875.0192079991068	3.022831305879941e-15	0.003431015735477481	5.528211019221097e-19	1.9943425073069532e-16	6.893721831572651	779.8646259591643	124.98069568964627	3812.8001352297765	0.01208138044577096
1.0050896697695868	183.24992826323043	4.502235215752946e-19	3.587434334919543	215.65785516381052	874.6747691423894	4.1322646175681365e-15	0.0037009656558669216	5.4173632830048995e-19	2.7570234279864863e-16	7.124722657858454	779.732787719147	125.32513454636384	3809.6251564564254	0.013035835450693417
1.0425546468302191	186.20345824123393	7.470884990369617e-19	3.721695700622662	215.62010244064507	874.3367640960299	5.6288547644191395e-15	0.00398871175567517	6.3472714762217085e-19	3.797439353434124e-16	7.360530330467748	779.5975087149316	125.66313959272321	3806.4358188058127	0.014053473968088724
1.0809708815242576	189.16619419475893	1.0547949666058106e-18	3.859380253434246	215.5813797168834	874.0050260166678	7.640792321406875e-15	0.004295200826033937	8.629805462887132e-19	5.211699674781647e-16	7.601170361680341	779.4587399646882	125.99487767208525	3803.232442821075	0.015137671397245435
1.1203510529056961	192.13779503105113	9.464644323979066e-19	4.0005337703174915	215.54167332801302	873.679391376378	1.0336432134668905e-14	0.004621418288065125	1.7054906328997797e-18	7.127465675616603e-16	7.846667296383831	779.3164321778667	126.32051231237507	3800.0153450500798	0.016291941362389126
1.1607078938137656	195.11792467201926	1.945780320206476e-18	4.1452022164399915	215.50096951609345	873.3596997864292	1.393627508490706e-14	0.004968389358277707	1.7083722816064933e-18	9.713788359342788e-16	8.097044724531935	779.1705357331653	126.6402039023238	3796.784837980964	0.017519939882560936
1.2020541959149154	198.10625210069546	7.872666585189772e-19	4.293431763266022	215.45925442299807	873.0457938261669	1.8728268925062378e-14	0.005337180241231541	4.230280170175995e-18	1.319383783957878e-15	8.352325294164443	779.0210006566772	126.95410986258608	3793.5412299826553	0.018825469655853418
