NADH	glyceraldehyde 3-phosphate	High energy phosphates	Acetaldehyde	Fructose 6 Phosphate	NADP+	dihydroxyacetone phosphate	ribulose 5-phosphate	Glucose 6 Phosphate	2-phosphoglycerate	xylulose 5-phosphate	Pyruvate	Glucose in Cytosol	6-phosphogluconate	1,3-bisphosphoglycerate	ribose 5-phosphate	erythrose 4-phosphate	Phosphoenolpyruvate	D-6-phosphoglucono-delta-lactone	3-phosphoglycerate	Fructose-1,6 bisphosphate	sedoheptulose 7-phosphate	NAD	NADPH	Values[ratio_NADPH_NADP]
0.39	0.05	5.0	0.04	0.28	0.4	1.0	0.1	1.39	0.1	0.1	3.36	0.087	0.1	0.1	0.1	0.0	0.1	0.1	0.1	0.1	0.1	1.2	1.6	4.0
0.044881815456544474	0.047192165996632666	7.277697933810309	0.17407693158917623	0.3515927690421846	0.6777511428327443	1.189392803177496	0.1448573600352851	2.5536977425002685	0.08845469452133367	0.14378369084750994	11.46723674957399	0.07840857692097143	0.4052054792659275	0.001195483994578819	0.14460077360207302	0.024470671263644345	0.19056868153234774	0.49556527454261595	0.6582264807590422	1.2860430096933138	0.250191967602289	1.5451181845434487	1.3222488571672588	1.9509356364059485
0.04235413936136732	0.052002636684007626	7.402831234762467	0.18630311276901526	0.42630783250454174	0.4627776931622785	1.3005996762934329	0.221638832472047	3.0061167044799175	0.10915251758578812	0.22000778972318252	12.783964306816602	0.07681118125026029	0.6837275542822244	0.0016599033810494866	0.22131217477051146	0.03665404060665944	0.25013667984007265	0.5907250560636477	0.798032175673434	1.5294182541543022	0.4399564749859299	1.5476458606386245	1.537222306837724	3.321729481672918
0.041522788548078005	0.05476192408089409	7.451032655961548	0.19073287118026122	0.4647749805858886	0.3676027542520559	1.3632324673502045	0.26925499862281616	3.238055703188451	0.12077801434544685	0.267310430391324	13.367296263082125	0.07633126603781402	0.8458811247272258	0.0019321425701996377	0.26890144355829565	0.044588182320063556	0.2838466993853689	0.6040672839039524	0.8763235263938967	1.6772628997696366	0.5740643501193474	1.5484772114519139	1.6323972457479463	4.4406556448939245
0.04111641212962249	0.05647835020119421	7.47572767891662	0.19297438873722172	0.48749150450392764	0.32386866659832153	1.401939535883912	0.2986235533424793	3.3747137492758434	0.12794861594210413	0.2964948648807653	13.684948196287188	0.07612432696832828	0.9385045274230208	0.0021035349984844217	0.2982573515354481	0.04955446319259306	0.30470531921877314	0.6069541843210621	0.9245531699980442	1.7724036619925787	0.6619267981146866	1.5488835878703693	1.6761313334016812	5.175342681360728
0.0408872446740361	0.05757779984470456	7.489882012853765	0.1942598200886907	0.5016155119078454	0.30087895450871055	1.4266536200529965	0.31707263093478383	3.4595794517060208	0.13252169229532723	0.3148309744200288	13.873241390271334	0.07601960774262205	0.9945504387876688	0.002214102297853332	0.31669953217905644	0.05269368157913402	0.3180306684831909	0.6089627958609647	0.9552914237894118	1.8346440233834376	0.7188518679885347	1.5491127553259552	1.6991210454912917	5.647191403817849
0.040749132031286224	0.05829344363281074	7.498488785356031	0.1950419221921288	0.5106424510503127	0.287469644610357	1.4427106573593802	0.3289183586605217	3.5137851045676074	0.13548994366646192	0.3266049011950932	13.989936368634568	0.07596138403500975	1.030437098156358	0.0022863687358907173	0.32854105003785095	0.054704068581081254	0.3266882344783822	0.6106048428293513	0.9752351588659388	1.87570507547103	0.7558437107581928	1.5492508679687051	1.7125303553896452	5.957256313830451
0.040662711098194936	0.05876435879508116	7.503912578987655	0.19553420352179593	0.5165138363446082	0.27913380210046207	1.4532645424308068	0.3366620201175112	3.5490304607087677	0.1374391474114207	0.33430180824209443	14.064267490310279	0.07592695185539639	1.0542098822304968	0.0023340343612607063	0.3362819679794717	0.05600797051777945	0.332376830513144	0.611783025858879	0.9883289215232465	1.9029608506495832	0.7800604292859863	1.5493372889017973	1.7208661978995397	6.1650225983028335
0.04060731665218629	0.05907668937345208	7.507410264585366	0.1958509621070521	0.5203787457431053	0.2737645842807042	1.4602590989860325	0.34178728374196116	3.572226946711672	0.1387299815261272	0.3393961678552323	14.112491939669997	0.07590571531475775	1.070202730944616	0.002365690819333403	0.34140539093382055	0.056863100209864896	0.33614536421963576	0.6125618814261972	0.9969988796481312	1.9211416062932063	0.7960405104602242	1.549392683347805	1.726235415719296	6.305546863393047
0.0405712210392821	0.05928502865606124	7.509700663153837	0.19605789318083852	0.5229440858580824	0.2702388593563378	1.464922496636694	0.345206160231061	3.5876220349298995	0.13959007550067123	0.3427944379276308	14.144179604094845	0.07589223277220869	1.081019721348319	0.0023868237223498324	0.3448230204466255	0.05742891775433524	0.33865692673197184	0.613059955546377	1.0027752398491705	1.9333149938447551	0.8066578414637483	1.5494287789607102	1.729761140643663	6.400860130788202
