cytosolic calcium concentration	ER calcium concentration	cAMP	Values[h]	Values[variable for direct inhibition of secretion]	Values[voltage]	Values[delayed rectifier activation]	Values[ninf]	Values[minf]	Values[hinf]	Values[ica]	Values[igirk]	Values[ik]	Values[ainf]	Values[hinfer]	Values[jerp]	Values[binf]	Values[o]	Values[jerleak]	Values[jerip3]	Values[jertot]	Values[jmemtot]	Values[perl_inf]
0.3006368061304546	259.9901571982729	1.0	0.15108125548355325	1.0	-46.14121913462999	0.0003822138132022172	0.002403929352175046	0.10170382402523928	0.4077086126359217	-14470.668063618788	4360.020844864845	38.605786376220884	0.4620654769262716	0.570909202171606	0.12025472245218183	0.0	0.0	0.12984476019607122	0.0	0.00959003774388939	0.020022485366716358	0.11559516912211944
0.3009722052323616	259.9892046639783	1.0	0.16376430105246517	1.0	-44.13841318598719	0.00053782390671987	0.003584009673404272	0.1179971899119915	0.4146356055808375	-16316.276941841335	5054.0261939667835	58.09334715760378	0.46234263585022184	0.5706360352296795	0.12038888209294463	0.0	0.0	0.12984411622937292	0.0	0.009455234136428292	0.02827741545343178	0.11605191315494678
0.30139760109213315	259.98826735027336	1.0	0.17618734782010467	1.0	-41.892908213294746	0.0007784555133395789	0.005604408188033713	0.13890566636900722	0.4224422145523097	-18583.607981457088	5833.050695936369	90.20339346200069	0.4626937535336483	0.5702899459267717	0.12055904043685327	0.0	0.0	0.12984343487459063	0.0	0.009284394437737362	0.03841659575273692	0.11663273254940619
0.30193444521720253	259.9873492694185	1.0	0.18841201002812244	1.0	-39.33385004029735	0.0011724162987614792	0.009315005637913711	0.1664284339049224	0.4313861673199887	-21413.963818561635	6719.931003872014	146.35451434389262	0.4631362055376721	0.5698537843889772	0.12077377808688101	0.0	0.0	0.12984270741210063	0.0	0.009068929325219618	0.05107267040094699	0.11736814100495324
0.30261131714111145	259.98645542953085	1.0	0.20051142133046224	1.0	-36.36830313301374	0.0018654146387310903	0.016730322593118692	0.20358687069029383	0.4418066901747863	-24987.561588847246	7746.09644720698	252.2244649914436	0.4636930270635792	0.5693048065715466	0.12104452685644458	0.0	0.0	0.12984192205619488	0.0	0.0087973951997503	0.0670523295786459	0.1182992175816886
0.3034650881320774	259.985592148353	1.0	0.21257371110799464	1.0	-32.8825088214247	0.0031973275166688815	0.033037968675491844	0.25473000120840794	0.4541204587960989	-29488.823084054395	8953.071402387977	471.3219471741119	0.46439372759687725	0.5686138612253334	0.12138603525283094	0.0	0.0	0.12984106353011043	0.0	0.008455028277279494	0.08717994065843318	0.11947974194144413
0.30453835498399995	259.9847673560334	1.0	0.2247034236666826	1.0	-28.766757483873292	0.006027253750890042	0.07220165122707256	0.3250711659737965	0.46873101208963586	-34956.04509182608	10388.767880585703	975.3081952989678	0.4652719778223605	0.5677476565616985	0.12181534199359999	0.0	0.0	0.12984011450052468	0.0	0.008024772506924696	0.11162144966561738	0.12097342525605184
0.3058651665270625	259.9839905964464	1.0	0.23701305643456974	1.0	-24.010901378673864	0.012552245579006178	0.16767711180976122	0.41720889172090325	0.48567927007108097	-40895.56769287802	12085.082109084213	2240.0969071146787	0.46635372960372307	0.5666804638739235	0.12234606661082502	0.0	0.0	0.12983906271495968	0.0	0.007492996104134661	0.13815027963889173	0.12283480835257952
0.30743674447684227	259.98327206042154	1.0	0.24958679214023455	1.0	-18.92826936208897	0.027293200900595036	0.35763267794190656	0.5223128921510106	0.5038275346538619	-45888.602835402635	13994.763379667522	5356.319532005945	0.4676293910549314	0.5654215774384248	0.12297469779073691	0.0	0.0	0.12983791765797237	0.0	0.006863219867235454	0.16038320108778553	0.12506073585337535
0.30917208808768976	259.9826201543696	1.0	0.2624031333612886	1.0	-14.35293478776538	0.05436134542326042	0.5816165541776466	0.6155231003361574	0.5201571592800035	-48445.28085578394	15913.979940856769	11538.996213182503	0.4690309157121964	0.5640379912280751	0.12366883523507588	0.0	0.0	0.12983672403314095	0.0	0.006167888798065069	0.17162795063787428	0.1275451785594013
0.31096050554586524	259.98203916090563	1.0	0.2752697333539941	1.0	-11.288760325322412	0.0910850850447603	0.7195535060767879	0.6739129635258414	0.531071480597106	-48910.93202703401	17537.775956900907	20311.0028942629	0.4704676042467217	0.562619156591386	0.12438420221834608	0.0	0.0	0.12983553932767986	0.0	0.005451337109333779	0.17345511828977328	0.13013465016118367
0.3127425647422001	259.98152977316585	1.0	0.28786820537996005	1.0	-10.213961826611236	0.13083063442529563	0.7608249573103925	0.6932809574068614	0.5348933246821039	-48826.338338483416	18649.840542651007	29665.994666440554	0.47189147246616586	0.5612124486274795	0.12509702589688004	0.0	0.0	0.1298343936042118	0.0	0.004737367707331769	0.17280713781184537	0.132744097881198
0.31451435968244723	259.981091548312	1.0	0.29987331367225883	1.0	-10.966951183813691	0.1684455593698381	0.7323561505272765	0.6797785004452094	0.5322161950503612	-48899.120282637836	19201.8025330473	37751.28954099528	0.47329956847395266	0.5598207993717197	0.1258057438729789	0.0	0.0	0.12983328859431478	0.0	0.004027544721335874	0.1728688873195032	0.1353672426006038
0.31627755112344813	259.98072416184016	1.0	0.3110358899012678	1.0	-13.078649611474184	0.20015515836602046	0.6420493581695339	0.640325963843615	0.5246989892348374	-48765.49602866101	19259.762321983344	43378.57192638629	0.4746933925511294	0.5584427424433707	0.12651102044937926	0.0	0.0	0.12983222330535832	0.0	0.0033212028559790607	0.1720030994604573	0.1380059252473862
0.3180074951268881	259.9804268747478	1.0	0.3212055837008551	1.0	-16.04140210951739	0.22272914034767355	0.4979299063521814	0.5817309469999381	0.5141340830050511	-47750.10743074962	18937.83084959647	45961.29238487973	0.47605378299907025	0.5570972485869539	0.12720299805075522	0.0	0.0	0.12983120968981046	0.0	0.0026282116390552446	0.1671743591693401	0.14062210235863173
0.31965478702664873	259.98019741697107	1.0	0.33032128176465714	1.0	-19.42590239783842	0.23438409458168116	0.3351060557472157	0.5119580859871705	0.5020503370865319	-45488.399919700416	18357.307152860172	45589.89592036817	0.4773426446273252	0.5558220513652862	0.12786191481065948	0.0	0.0	0.12983027131497218	0.0	0.001968356504312707	0.15674958158465457	0.14313821794608186
0.3211651661619507	259.9800313677776	1.0	0.33838908753032476	1.0	-22.93028679448486	0.2361305058787623	0.20003792305184367	0.4392539114286855	0.48953621800412744	-42107.13190075229	17619.822739579973	43033.36702063126	0.47851882420914293	0.5546579601574556	0.12846606646478026	0.0	0.0	0.12982943310080783	0.0	0.0013633666360275687	0.1413073186290927	0.14546645043743067
0.322497972415993	259.97992236264736	1.0	0.3454557758425322	1.0	-26.389780436944225	0.23100019994556392	0.11125790741983331	0.36993825642339495	0.47719518849174364	-38022.09154564847	16792.681113031267	39301.39653462277	0.47955233419871585	0.5536347716830572	0.1289991889663972	0.0	0.0	0.1298287121951157	0.0	0.0008295232287184873	0.12272471609301919	0.1475377316703292
0.3236326718430538	259.9798628096279	1.0	0.3515857269707577	1.0	-29.738971916580216	0.22203053902535444	0.06021133605113727	0.3075536980266425	0.46527395436417374	-33670.346478241554	15913.131462153024	35172.6566177119	0.4804290013986366	0.5527666391585409	0.12945306873722148	0.0	0.0	0.12982811506889244	0.0	0.00037504633167095847	0.10297165837562894	0.1493134656389578
0.32456638078407973	259.9798446639253	1.0	0.35684739805433535	1.0	-32.95848646990498	0.2112928938967296	0.032555954791967885	0.25352988586432	0.45385140815891795	-29388.416919167492	15002.404713480542	31090.75570150301	0.4811481716696602	0.552054319118623	0.12982655231363188	0.0	0.0	0.1298276391415706	0.0	1.0868279387288293e-06	0.08356291901864177	0.15078312185897472
0.32530875872512405	259.97986003400956	1.0	0.36130840314565554	1.0	-36.039561030661034	0.19996688524123035	0.01784699066946341	0.20806478595337197	0.442965179699363	-25400.366401064544	14076.73398986563	27267.791699154175	0.48171855395338786	0.5514892729312691	0.1301235034900496	0.0	0.0	0.1298272756376422	0.0	-0.0002962278524074047	0.06550533499602185	0.1519570509050783
0.3258772758605727	259.97990158629017	1.0	0.36503499933210926	1.0	-38.97034906684182	0.18866839469746635	0.01001040071438493	0.1706733766780779	0.4326603889279657	-21836.070965026443	13152.083604321526	23791.797410741587	0.4821545086652657	0.5510573388948912	0.13035091034422905	0.0	0.0	0.1298270121552148	0.0	-0.0005238981890142436	0.04938072796353311	0.15285929180535415
0.326293388211623	259.97996277829907	1.0	0.36809270926457044	1.0	-41.73501516177614	0.17770177356921804	0.005783171805957337	0.14048696721594792	0.4229926463689568	-18750.799774376464	12244.598392746679	20689.36381226935	0.48247313059568253	0.5507416238290889	0.1305173552846492	0.0	0.0	0.12982683469504372	0.0	-0.0006905205896054756	0.03543459075295065	0.15352144131615889
0.3265795960584273	259.9800379564475	1.0	0.3705465600037844	1.0	-44.31757930383258	0.167207758993453	0.0034582930577869617	0.11645215502932933	0.4140145140280526	-16144.362982695486	11369.265441553756	17956.185817851736	0.4826920556886331	0.5505246805304376	0.1306318384233709	0.0	0.0	0.12982672918019453	0.0	-0.0008051092431763662	0.0236626940133656	0.15397774654916238
0.3267573855671723	259.9801223536381	1.0	0.3724606088410458	1.0	-46.705893596758266	0.15724289088692917	0.002147762253146668	0.09748461793935836	0.40576208825648985	-13980.443282560525	10538.44009756475	15571.664800678362	0.48282795657017563	0.5503900035193093	0.13070295422686892	0.0	0.0	0.12982668248403542	0.0	-0.000876271742833501	0.013898386936446537	0.15426155526845015
0.32684601667088814	259.98021202168826	1.0	0.37389698864127213	1.0	-48.89389321906408	0.14782086662702276	0.001387617231590134	0.08257798685912629	0.3982481366850744	-12204.01788642711	9760.994710539433	13506.595650154399	0.4828956788111156	0.5503228893405601	0.13073840666835526	0.0	0.0	0.12982668300250869	0.0	-0.0009117236658465755	0.005891177988288775	0.15440314067726776
0.32686201047718383	259.98030372987546	1.0	0.3749148374417277	1.0	-50.88197446098476	0.1389338674234658	0.0009327921856537848	0.07086365124349571	0.3914619636127912	-10754.547547742146	9042.205624375336	11727.836969636572	0.4829078976477761	0.5503107800852057	0.1307448041908735	0.0	0.0	0.12982672085969915	0.0	-0.0009180833311743519	-0.0006338376067379081	0.15442869750050767
0.32681911996627105	259.9803948533878	1.0	0.3755693906917907	1.0	-52.67610520270941	0.13056354581640794	0.000651734695422507	0.06162923637396874	0.3853735638244392	-9574.238096294082	8384.171566886063	10201.404014083524	0.48287512915202213	0.5503432546168606	0.1307276479865084	0.0	0.0	0.12982678786671073	0.0	-0.0009008601197976751	-0.005938796561617277	0.1543601668710075
0.3267285738972076	259.98048326670704	1.0	0.3759113703255538	1.0	-54.28637284225624	0.1226867066045919	0.000472370439620087	0.05431044739654787	0.3799394288736602	-8612.15676302488	7786.487969280061	8894.503442366555	0.48280593800792626	0.5504118241215298	0.13069142955888302	0.0	0.0	0.12982687734640494	0.0	-0.0008645522124780813	-0.010254580650969174	0.15421554413054045
0.3265994361135615	259.98056724949845	1.0	0.37598668834427645	1.0	-55.725479858710024	0.11527826035807258	0.0003542703255200383	0.04847013116673231	0.37510819978477805	-7825.549194498165	7246.9629973486735	7776.766028935889	0.4827072248087782	0.5505096482589112	0.1306397744454246	0.0	0.0	0.12982698390669245	0.0	-0.0008127905387321499	-0.01377494404179247	0.15400940406909364
0.3264389827381273	259.98064540748794	1.0	0.37583641711788324	1.0	-57.00745727515993	0.10831276533717725	0.0002741690525623204	0.04377397823538165	0.3708252853701623	-7179.585299803683	6762.252792544328	6820.8772029115835	0.4825845213957798	0.5506312429604227	0.1305755930952509	0.0	0.0	0.12982710321237492	0.0	-0.0007484898828759856	-0.01665771356160252	0.15375347624756533
0.32625304741273636	259.98071660791527	1.0	0.3754969552922122	1.0	-58.14668808531647	0.10176523053631772	0.0002183184111284575	0.03996787757968376	0.3670362150519898	-6646.393301100157	6328.367310553629	6002.784103043839	0.4824422583542384	0.5507722155865548	0.13050121896509456	0.0	0.0	0.12982723178025127	0.0	-0.0006739871848432943	-0.01902918725695974	0.1534571823639532
0.326046315306872	259.9807799278209	1.0	0.37500031993249416	1.0	-59.157232002166786	0.09561152653895111	0.00017837458817453674	0.03685890519571455	0.3636888384928439	-6203.886871803241	5941.0430678037355	5301.629315063465	0.48228399138433664	0.5509290407058058	0.1304185261227488	0.0	0.0	0.12982736680625698	0.0	-0.0005911593164918127	-0.020989456372916205	0.15312809934380583
0.3258225633214428	259.98083461302383	1.0	0.3743745082099287	1.0	-60.05239975324088	0.08982858495841343	0.00014913940264708777	0.03430026145689037	0.36073461323220085	-5834.63909814424	5596.000491299055	4699.526225416412	0.4821125854693774	0.5510988776231434	0.13032902532857712	0.0	0.0	0.1298275060248512	0.0	-0.0005015193037259114	-0.022617508556567346	0.15277234064557366
0.32558485161705436	259.9808800457237	1.0	0.37364388707688645	1.0	-60.84451534705445	0.08439448230697671	0.00012729155816777814	0.03217973109225342	0.35812923351449666	-5524.90683922607	5289.110309183788	4181.256796813929	0.4819303612828895	0.5512794252919576	0.13023394064682173	0.0	0.0	0.12982764759705331	0.0	-0.00040629304976841363	-0.02397564696604083	0.15239486198048482
0.3253356742363777	259.9809157189279	1.0	0.37282958292694657	1.0	-61.54481059728985	0.07928846003642626	0.00011065727089716948	0.030411009893310227	0.35583281556024693	-5263.8301825776825	5016.492653215495	3733.9443653376534	0.48173921006652654	0.5514688084535673	0.13013426969455108	0.0	0.0	0.12982779002234576	0.0	-0.0003064796722053176	-0.025113115313857088	0.15199970273100954
0.3250770767279621	259.9809412162268	1.0	0.37194985385496504	1.0	-62.16340739620952	0.07449090922970418	9.77810986321704e-05	0.02892725134249161	0.353809803591839	-5042.79558723629	4774.5687429755935	3346.7330906367697	0.48154068318181004	0.5516654888678462	0.13003083069118482	0.0	0.0	0.12982793206974944	0.0	-0.0002028986214353823	-0.026068981366631	0.1515901750843321
0.3248107477696932	259.98095619573894	1.0	0.37102043480083247	1.0	-62.70935470937138	0.06998333591642317	8.766756097435425e-05	0.027676284660292327	0.352028713726734	-4854.938136614228	4560.080559711833	3010.4912530128345	0.4813360617672738	0.5518681962578996	0.12992429910787728	0.0	0.0	0.12982807272398464	0.0	-9.622638389264471e-05	-0.026874390550689953	0.15116901173834524
0.3245380905736498	259.98096037730323	1.0	0.3700548510736037	1.0	-63.19069702297146	0.06574831614317898	7.962208691061537e-05	0.026617071802473035	0.3504617949939799	-4694.756229941153	4370.08985444736	2717.5462494748995	0.4811264109602049	0.5520758745524363	0.1298152362294599	0.0	0.0	0.1298282111433648	0.0	1.2974913904895136e-05	-0.027554310551312272	0.15073848125814998
0.3242602786748974	259.9809535322069	1.0	0.3690646991122596	1.0	-63.614558515398215	0.06176944608623197	7.315099292654454e-05	0.025717075695310565	0.3490846587363677	-4557.814618094047	4201.964535774796	2461.453448828706	0.480912622217871	0.5522876399239205	0.12970411146995894	0.0	0.0	0.12982834662676598	0.0	0.0001242351568070399	-0.028128876019811382	0.15030047836621882
0.32397829968786146	259.98093547489515	1.0	0.368059895382514	1.0	-63.98723274339643	0.05803129030990363	6.789728915517468e-05	0.02495029681957976	0.34787590795542617	-4440.515740201536	4053.3579643374846	2236.797828241769	0.480695446482335	0.552502747903435	0.12959131987514458	0.0	0.0	0.12982847858760363	0.0	0.0002371587124590513	-0.02861442412227231	0.149856594868478
0.3236929897898326	259.980906056241	1.0	0.36704889544854197	1.0	-64.31427149041698	0.05451933000546855	6.359867642373554e-05	0.024295800314568718	0.34681678489004153	-4339.923410744698	3922.18484650544	2039.0256563698	0.48047552029718005	0.5527205674828547	0.129477195915933	0.0	0.0	0.1298286065332256	0.0	0.0003514106172925746	-0.029024293120123733	0.14940817562544167
0.3234050610404781	259.9808651580466	1.0	0.36603888583246336	1.0	-64.6005690799602	0.05121991227979809	6.005955664212547e-05	0.023736604086071596	0.3458908463433998	-4253.626468275446	3806.5961072630394	1864.3027881949054	0.4802533864844808	0.5529405606102306	0.12936202441619124	0.0	0.0	0.12982873004850304	0.0	0.00046670563231179796	-0.029369440048832195	0.14895636294880457
0.3231151231472296	259.980812688523	1.0	0.3650359514560999	1.0	-64.85044019155062	0.04812020111431686	5.71320574727754e-05	0.02325883377573675	0.34508367078781066	-4179.632906184104	3704.954221537911	1709.3960072153006	0.4800295106080317	0.5531622658631054	0.12924604925889185	0.0	0.0	0.12982884878268786	0.0	0.0005827995237960015	-0.029658920394255973	0.1485021320107113
0.322823700907147	259.9807485785513	1.0	0.3640452214297029	1.0	-65.0676903292092	0.045208130341887996	5.470295815971757e-05	0.022851076080371572	0.34438259794575393	-4116.287288192213	3615.8098734114164	1571.5740256758681	0.47980429415892145	0.5533852853717971	0.1291294803628588	0.0	0.0	0.12982896243882205	0.0	0.0006994820759632647	-0.029900262339207083	0.14804631924757294
0.3225312482647337	259.9806727785731	1.0	0.3630709958051248	1.0	-65.25567880864422	0.04247235880710045	5.268454297294116e-05	0.022503880360036248	0.34377649953826583	-4062.205995447177	3537.8803983905236	1448.5250708981334	0.4795780851773496	0.5536092742848971	0.12901249930589348	0.0	0.0	0.12982907076515418	0.0	0.000816571459260701	-0.030099760260197752	0.1475896452742486
0.3222381597079308	259.98058525598765	1.0	0.3621168556871573	1.0	-65.41737453049362	0.03990222777549739	5.100811014101504e-05	0.022209371836845883	0.34325557889698444	-4016.226182918182	3470.0302042453204	1338.2883646003418	0.479351186859036	0.5538339322333202	0.12889526388317232	0.0	0.0	0.12982917354813983	0.0	0.0009339096649675083	-0.030262706133057798	0.14713273347564365
0.3219447795587568	259.9804859929619	1.0	0.3611857588545265	1.0	-65.55540503597223	0.037487720589252635	4.9619302941754426e-05	0.021960949323124746	0.34281119666697585	-3977.3653218600434	3411.25319915601	1239.1971798154748	0.47912386456840544	0.5540589963743138	0.1287779118235027	0.0	0.0	0.12982927060670155	0.0	0.0010513587831988414	-0.03039357298544332	0.1466761251761443
0.32165140958979827	259.98037498457876	1.0	0.36028012279887545	1.0	-65.6720994477624	0.035219424525633584	4.847470873396128e-05	0.021753047411757973	0.34243571971540565	-3944.788956421619	3360.657156415858	1149.8315131875172	0.4788963515854785	0.5542842356912575	0.1286605638359193	0.0	0.0	0.1298293617874945	0.0	0.001168797951575179	-0.030496161134572455	0.146220292085422
0.3213583153011894	259.9802522372613	1.0	0.3594018968580803	1.0	-65.76952593626395	0.03308849478873913	4.7539351953277876e-05	0.02158094814795133	0.3421223904334802	-3917.7848652892717	3317.4498874060505	1068.9787253443276	0.4786688538400235	0.5545094462978327	0.12854332612047578	0.0	0.0	0.12982944696098006	0.0	0.001286120840504279	-0.030573715401376683	0.1457656465633432
0.32106573112117687	259.9801177674278	1.0	0.3585526249048493	1.0	-65.84952433207235	0.031086620551857697	4.678482534734243e-05	0.021440630945373112	0.3418652138380429	-3895.742245533316	3280.927069863413	995.6007773525572	0.47844155383222936	0.5547344475489697	0.12842629244847076	0.0	0.0	0.12982952601815334	0.0	0.0014032335696825826	-0.030629019563276606	0.1453125501310054
0.32077386473629105	259.9799716003352	1.0	0.35773349986027403	1.0	-65.91373447442616	0.029205992958805757	4.618788222262151e-05	0.021328652246027462	0.3416588601057109	-3878.134853985428	3250.4615671232805	928.8069243661213	0.4782146138958478	0.5549590788039294	0.1283095458945164	0.0	0.0	0.12982959886779946	0.0	0.0015200529732830592	-0.030664472867509222	0.1448613205626272
0.32048290071434216	259.9798137690831	1.0	0.356945411131415	1.0	-65.96362083301183	0.02743927498953604	4.5729365422038605e-05	0.021242048462917055	0.3414985804415491	-3864.5072841944975	3225.4940768999454	867.8309250544605	0.4779881789273	0.5551831967190468	0.12819316028573685	0.0	0.0	0.12982966543418437	0.0	0.0016365051484475146	-0.030682152328276074	0.14441223782365883
0.320193003549798	259.97964431374965	1.0	0.356188985921156	1.0	-66.00049388757422	0.02577957309453951	4.539338483879786e-05	0.021178257258224715	0.3413801344342437	-3854.463740353105	3205.524955976183	812.0119897401241	0.477762378678736	0.5554066729729649	0.1280772014199192	0.0	0.0	0.12982972565509993	0.0	0.0017525242351807135	-0.030683863700880727	0.14396554906591483
0.31990432023523263	259.97946328064074	1.0	0.3554646252301796	1.0	-66.0255286939279	0.024220410503945966	4.5166680208845624e-05	0.021135053348957756	0.34129972729210845	-3847.658810126502	3190.107079451921	760.7788268113267	0.47753732969344076	0.5556293923466077	0.12796172809409306	0.0	0.0	0.12982977948020272	0.0	0.0018680513861096537	-0.030671183389715632	0.14352147284853495
0.3196169824419515	259.9792707216332	1.0	0.35477253525531655	1.0	-66.03978101384166	0.022755702119619442	4.503812332260004e-05	0.021110495888261867	0.341253955567909	-3843.78984552193	3178.8396061622157	713.6362596145218	0.47731313694640176	0.5558512510956012	0.12784679297678062	0.0	0.0	0.1298298268695956	0.0	0.0019830338928149838	-0.03064549306144404	0.14308020272016378
0.31933110837695483	259.97906669359935	1.0	0.35411275479382576	1.0	-66.04420133813649	0.02137973090167401	4.499832608639916e-05	0.021102885122008024	0.3412397601738413	-3842.5906437273266	3171.362535531346	670.1539789007492	0.4770898952407775	0.5560721555648138	0.12773244335078193	0.0	0.0	0.1298298677926112	0.0	0.0020974244418292542	-0.030608008359770254	0.14264191027181322
0.3190468043704933	259.9788512579	1.0	0.35348517917687977	1.0	-66.03964708923218	0.0200871256644659	4.503932962703805e-05	0.02111072651707856	0.3412543856567703	-3843.8261838242556	3167.351954150841	629.9570722079463	0.47686769040124893	0.5562920210043761	0.12761872174819733	0.0	0.0	0.12982990222676474	0.0	0.002211180478567415	-0.030559802828364846	0.14220674774890366
0.3187641662391942	259.97862447993634	1.0	0.3528895811862562	1.0	-66.02689325067693	0.01887284020115806	4.515435594757048e-05	0.021132700939958206	0.341295344851868	-3847.2882251201113	3166.515882708185	592.7180342576747	0.47664660029823286	0.5565107705534751	0.12750566649567766	0.0	0.0	0.12982993015684857	0.0	0.0023242636611709167	-0.030501827922838617	0.14177485029580014
0.31848328045987595	259.97838642875337	1.0	0.35232562934201356	1.0	-66.0066416379661	0.017732133659379652	4.533760822645544e-05	0.021167639758074175	0.3413603881580674	-3852.791611569239	3168.5906448018545	558.1500138279969	0.476426695729441	0.5567283343656572	0.12739331218395036	0.0	0.0	0.12982995157414676	0.0	0.0024366393901963934	-0.030434929816919806	0.14134633789028478
0.3182042251855951	259.97813717668566	1.0	0.3517929039029382	1.0	-65.97952899525392	0.016660552095219886	4.558410921983844e-05	0.021214503965657824	0.34144747678867204	-3860.17115732699	3173.33768933188	526.0010948429742	0.47620804118263876	0.5569446488519806	0.12728169007423804	0.0	0.0	0.12982996647575004	0.0	0.0025482764015120063	-0.03035986356986781	0.14092131701928992
0.3179270711253406	259.97787679904275	1.0	0.3512909108623436	1.0	-65.94613407602228	0.01565391113548336	4.5889569725004926e-05	0.02127236661633345	0.34155475944707875	-3869.2790128067245	3180.540807259669	496.0494441228488	0.47599069549567574	0.5571596560260719	0.12717082845013625	0.0	0.0	0.1298299748639587	0.0	0.0026591464138224497	-0.03027730511117082	0.14049988213122436
0.31765188231294134	259.97760537382584	1.0	0.3508190942062851	1.0	-65.90698384581684	0.014708279683884575	4.625028089985779e-05	0.021340397981256868	0.34168055195057145	-3879.9824290908405	3190.003690813655	468.09918668032253	0.47577471243322544	0.5573733029318174	0.12706075292517655	0.0	0.0	0.12982997674575647	0.0	0.0027692238205799247	-0.030187861416032417	0.1400821169060991
0.3173787167761714	259.9773229814746	1.0	0.3503768466362019	1.0	-65.86255892283955	0.013819964607846985	4.666302565794814e-05	0.021417852968012928	0.3418233194038427	-3892.1618546135774	3201.5477909395768	441.9768930242561	0.4755601411883432	0.5575855411456312	0.12695148671046858	0.0	0.0	0.12982997213234918	0.0	0.0028784854218806	-0.03009207917066461	0.13966809536207442
