Tbet_mRNA	Ifn_mRNA	Ifn_Prot	Rec_Prot	Tbet_Prot	Rec_mRNA	Ag
0.04400000000000011	0.0	0.0	0.0	44.00000000000011	0.0	1.0
0.04451606315156002	0.0008804591484399637	0.019936036389309072	0.05612869383688702	44.00943101603686	0.0009994583118261074	0.9999999999999997
0.05221705023977087	0.0044514853435840464	0.18135792783444712	0.16662906596986624	44.32906927346451	0.0013701453063937597	0.9999999999995041
0.0744680529857928	0.009917759825478262	0.5426924026910154	0.28963565664327245	46.04347185429522	0.0015297128641537773	0.9999999999713963
0.10659216997286657	0.01621596184176689	1.0558380998146886	0.41371805346440843	50.26239806100743	0.0016591130754923398	0.9999999994920621
0.13966323848934556	0.022850458892998363	1.6561821075281078	0.5403906543003484	57.24255489271987	0.00183942360539742	0.9999999952694585
0.16862047602182006	0.029799652698174695	2.3072616013773835	0.6758075002879361	66.52774941338008	0.0020959877476859857	0.9999999707097337
0.19238517349327713	0.03727530776487146	3.0040684154467003	0.8263137559089538	77.4322903790053	0.0024239522117586705	0.9999998631668988
0.2116772019408223	0.045533348576132816	3.760514588557907	0.9964973567517291	89.33585531484873	0.002806509000254664	0.9999994798717128
0.22756344370527826	0.05477145664648438	4.596072858633344	1.1887835114811225	101.76979895004486	0.0032253604836816946	0.9999983109784512
0.24090325724655953	0.06509477110201946	5.527046604204327	1.4037449244714237	114.40349427916301	0.003665024064594854	0.9999951559487891
0.2522655273648172	0.07651995883326224	6.562746093886946	1.640604679930035	127.00520563347509	0.00411368058911969	0.9999874358756925
0.2620072645872076	0.08899452154099255	7.704991582573394	1.8976929275683376	139.4083336319239	0.004562645311310664	0.9999700076659633
0.27036733009436303	0.1024183089119438	8.949275709028566	2.172791430949327	151.48975137590102	0.005005574293904726	0.9999332247763054
0.2775289005627741	0.11666186720806809	10.286448158940376	2.463375909252746	163.15773370232066	0.005437828437122001	0.999859902515149
0.28364964230353185	0.13158047235205542	11.704336126193631	2.7667860252179812	174.34534189048975	0.005856066327381207	0.9997207442501481
0.2888716682051472	0.14702441036691127	13.18908472721176	3.0803495733797654	185.0062292205579	0.006258014321050783	0.9994676718809539
0.2933223062291697	0.16284645631323252	14.726192070051708	3.4014788990215106	195.11127896884065	0.00664235040132474	0.9990243902439025
0.2971121435018666	0.17890738688944774	16.301286701337798	3.7277508899945655	204.6454697649028	0.007008662475369469	0.9982734252289921
0.30033306329695164	0.1950801563535541	17.900710114721786	4.056978354545863	213.6048417999487	0.007357467457767608	0.9970388601112743
0.30305689704062094	0.2112532165628133	19.51196129492505	4.3872794616715	221.99359453077543	0.007690294724278043	0.995064150983977
0.30533444489529743	0.22733338754498825	21.124051579197754	4.717152127254103	229.8213535385459	0.008009846822924868	0.9919849019568858
0.30719440739082543	0.24324866157017141	22.72781223746614	5.045561042743624	237.1006035493549	0.008320254757603182	0.9872976018915011
0.3086418382749455	0.2589513252515016	24.316194561428375	5.372046069372178	243.84424340214863	0.008627447204242708	0.9803274635269722
0.30965589619664047	0.27442179239479064	25.884601705663574	5.696861777857733	250.0631935386076	0.008939653838537906	0.9702021134026897
0.31018688675824246	0.28967354331894335	27.431291721716097	6.021158902654182	255.76398196514745	0.009268062570795725	0.9558432021184493
0.31015286005671266	0.3047595510930002	28.957890868922092	6.347219234330951	260.94625354769374	0.009627647969219237	0.9359944570287312
0.30943640108172205	0.3197805242991757	30.470054015908385	6.678755755867644	265.60019501427905	0.010038181784812177	0.90930980319102
0.307882755457254	0.3348951796691611	31.97830267534828	7.021289187482315	269.7039527439577	0.010525423713205539	0.8745234416066374
0.3053010605003311	0.35033253060497394	33.49905776301596	7.38260987065749	273.2212514470446	0.01112246809654817	0.8307071044088766
0.30147108595403715	0.36640577370390287	35.05585874950963	7.773329155628623	276.09960196488464	0.01187118669020404	0.7775821416727695
0.2961582347022727	0.38352669237040415	36.68071691354727	8.20751601274086	278.26969904107483	0.012823656402735677	0.7158021601490575
0.2891390944844325	0.40221848961449574	38.41548006139796	8.703401330579835	279.6468011686328	0.014043394927830879	0.6470840389095937
0.28023793154132975	0.42312356291647013	40.31298216336703	9.284113645079167	280.1349490448835	0.01560615400978198	0.5740830337262977
0.26937080528787705	0.44700100427184164	42.43761172816477	9.97838645662619	279.6346693458782	0.01759995716357872	0.5
0.25658901547005103	0.4747068295898559	44.86476796033033	10.821151531588976	278.05419682640326	0.02012404320116264	0.4280343791400044
0.24210938747683033	0.5071487326351205	47.67851737899561	11.853909892593785	275.32323475233864	0.023286418714781494	0.36087137359268984
0.2263185172780776	0.5452075253846482	50.96668146957323	13.124759691389752	271.4071171363017	0.027199848855248655	0.3003621606042174
0.20974373784044184	0.5896206135789984	54.81267620110804	14.68796456263553	266.31843721449303	0.03197631368426544	0.247450474317111
0.1929941732546848	0.6408298818736392	59.2837966871286	16.60297055943557	260.12328562433214	0.03772018016999387	0.2022950987084522
0.176685996658008	0.6988072467468512	64.4163673973655	18.93282182297915	252.94037749951582	0.04452052599371308	0.16449044580343208
0.1613711611495986	0.7628840927866549	70.19922510937235	21.741977361456257	244.93316553931814	0.05244316160802226	0.13329714040848975
0.14748592476445452	0.8316219638233183	76.55816459219521	25.0935856159289	236.2967792048965	0.06152294209825951	0.10783094738996092
0.13532681429550636	0.9027660748318915	83.3448810295207	29.046325804237227	227.24261504376642	0.07175699251760319	0.0871933584751652
0.1250522823668776	0.9733160200667679	90.33413854970878	33.650976989258425	217.98339355908098	0.0830995402112826	0.07054870442782157
0.11670223741147484	1.0397282991824472	97.23204319719649	38.94693160076212	208.72073488116092	0.09545915558411452	0.05716121757691107
