NADPH	PGA	NADP	Values[phi]	Values[v_c]	Values[Vj]	Values[Vp]	Values[Vc]
0.12218134788925504	2.5222776160411216	0.377818652110745	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.11858506804305675	2.5308572017462896	0.38141493195694326	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.11509775298097401	2.5395893674359606	0.384902247019026	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.11171610115095489	2.5484697161492442	0.38828389884904513	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.1084369110251084	2.5574939948219284	0.3915630889748916	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.10525707808711397	2.5666580886846253	0.394742921912886	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.1021735918830924	2.575958015641889	0.3978264081169076	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.09918353317365522	2.58538992105919	0.40081646682634475	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.09628407117101814	2.594950072788474	0.4037159288289819	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.09347246085731965	2.6046348564073556	0.40652753914268036	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.09074604038775834	2.614440770727699	0.40925395961224165	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.08810222856871307	2.624364423473938	0.4118977714312869	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.08553852241578172	2.6344025272129574	0.41446147758421825	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.08305249478229758	2.64455189542508	0.4169475052177024	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.08064179206333812	2.6548094388026766	0.41935820793666195	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.07830413196598758	2.6651721616816797	0.42169586803401243	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.07603730135029796	2.6756371586683056	0.42396269864970204	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.0738391541325068	2.6862016113855094	0.4261608458674932	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.07170760925100784	2.6968627853567333	0.42829239074899217	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.06964064870057879	2.7076180270928334	0.4303593512994212	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.06763631562188199	2.7184647612658535	0.432363684378118	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.06569271244649406	2.7294004879839333	0.43430728755350595	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.06380799910039292	2.740422780197983	0.4361920008996071	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.06198039126147491	2.7515292812174756	0.4380196087385251	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.06020815867356236	2.7627177023799026	0.4397918413264376	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.05848962350615069	2.7739858207484502	0.44151037649384933	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.05682315876262909	2.785331476889849	0.4431768412373709	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.05520718674576275	2.796752572855547	0.44479281325423725	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.05364017756206482	2.8082470701506868	0.4463598224379352	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.052120647670460395	2.819812987772477	0.4478793523295396	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.050647158481365896	2.8314484004046943	0.4493528415186341	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.0492183149938155	2.8431514366304063	0.4507816850061845	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.04783276447366739	2.8549202772126665	0.45216723552633264	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.046489195173979946	2.8667531534664574	0.4535108048260201	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.045186335092979604	2.8786483456793657	0.4548136649070204	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.04392295076941136	2.8906041815859163	0.4560770492305886	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.042697846115175506	2.902619034913393	0.4573021538848245	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.04150986128304835	2.914691323976044	0.45849013871695166	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.040357871568011607	2.9268195103140386	0.4596421284319884	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.03924078634288784	2.939002097392709	0.46075921365711214	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.038157548025980974	2.951237629346456	0.461842451974019	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.037107131079360596	2.9635246897612526	0.4628928689206394	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.03608854103816089	2.975861900507136	0.4639114589618391	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.03510081356933213	2.9882479206122223	0.46489918643066785	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.03414301355803711	3.000681445167961	0.4658569864419629	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.03321423422268057	3.0131612042808644	0.4667857657773195	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.03231359625703194	3.025685962062694	0.46768640374296805	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.03144024699798055	3.0382545156517335	0.46855975300201946	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.03059335961705117	3.0508656942546635	0.4694066403829488	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.02977213233633038	3.0635183582196808	0.47022786766366964	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.02897578767256562	3.0762113981780694	0.47102421232743436	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.02820357170031264	3.08894373418092	0.4717964282996874	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.027454753337834693	3.101714314868186	0.4725452466621653	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.02672862365242212	3.1145221166474286	0.4732713763475779	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.026024495192673774	3.127366142944547	0.4739755048073262	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.02534170133710943	3.1402454234480923	0.47465829866289055	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.024679595663092226	3.1531590133820404	0.47532040433690775	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.024037551332108498	3.1661059927833604	0.4759624486678915	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.023414960498895247	3.1790854658363346	0.4765850395011048	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.022811233736176304	3.1920965602123075	0.47718876626382367	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.022225799476583208	3.2051384264280123	0.4777742005234168	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.021658103469629285	3.2182102372133916	0.47834189653037074	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.02110760825785159	3.231311186913794	0.4788923917421484	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.02057379266915992	3.2444404909120053	0.47942620733084007	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.02005615132311902	3.2575973850593627	0.479943848676881	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.019554194151613163	3.27078112512106	0.4804458058483868	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.01906744593415197	3.2839909862384062	0.480932554065848	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.018595445849984227	3.2972262624208444	0.48140455415001576	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.018137747041318642	3.310486266040018	0.48186225295868135	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.017693916190012097	3.32377032734015	0.4823060838099879	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.017263533105710136	3.3370777939566763	0.48273646689428984	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.016846190330279728	3.350408030464957	0.48315380966972027	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.01644149275163334	3.363760417930753	0.4835585072483667	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.016049057229662753	3.3771343534752476	0.48395094277033723	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.01566851223199168	3.3905292498464634	0.48433148776800833	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.01529949748372049	3.4039445350142445	0.4847005025162795	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.014941663626419263	3.4173796517712036	0.48505833637358076	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.014594671887376063	3.4308340573444607	0.48540532811262393	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.014258193757697954	3.444307223014286	0.48574180624230207	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.013931910681903203	3.4577986337491504	0.48606808931809686	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.013615513756986395	3.4713077878510084	0.4863844862430136	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.013308703439807244	3.4848341966075838	0.4866912965601928	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
0.013011189262789121	3.498377383952589	0.4869888107372109	0.2862921040003139	0.0059382096181941485	0.005938209618194143	0.1106772284049837	0.008929444915419662
