CC	PT	CLK	PER	TIM	vrim	VRI	pdpm	PDP	clkm	perm	timm	CCbindingPer	CCbindingvri	CCbindingpdp	VRIbindingclkp	PDPbindingclkp	CCbindingtim	CCPT
0.5566	0.4014	3.6628	2.7527	2.7527	0.2571	3.175	0.3175	4.1953000000000005	0.25830000000000003	0.2395	0.2395	0.0431	0.0585	0.08	0.489	0.426	0.043	0.49820000000000003
1.2764817090697178	0.16474362390764297	3.9280826896903345	2.6025711347248532	2.6023884955918835	0.25508835391095913	3.089856782420124	0.3127676713153722	4.134226539548693	0.2626911571057619	0.2364123205085575	0.23640093393519568	0.08473970846131629	0.11677502935252432	0.11612156671891902	0.48208621910656857	0.4311802405749563	0.0846673539447504	0.46797098300647216
2.075141095044099	0.1012301310779153	4.253792658783863	2.5807760865716896	2.5802774828143047	0.26413323227412067	3.1028380911912072	0.31325978846351954	4.078234677164763	0.2659699042436843	0.2401444156139943	0.24012733117006677	0.15579940779077553	0.2123063294270193	0.18341897961830977	0.48024040132213475	0.43258987079587197	0.15574983750620772	0.46639715702019974
2.6709594768640437	0.08170937896997275	4.5203297595607195	2.6228561403800823	2.6220937762659418	0.28288600890614457	3.2351634084407763	0.31873332162123064	4.035839416752015	0.26720636739315023	0.2504005100762131	0.250381390613	0.23695424415794675	0.315136076386189	0.26594315066246643	0.48583957345787065	0.4282808794997937	0.2369219152777765	0.4839313942413951
2.915961271568653	0.07925800621054023	4.648399034000452	2.6978426455418782	2.6969132751180616	0.30681977734323046	3.4620243080884423	0.3271275501132966	4.011955049697584	0.2656067702525689	0.26467249213252825	0.26465310856158014	0.30686524508349705	0.3972343664999029	0.3431772125202737	0.49856277539605265	0.4181945493304096	0.3068447756876094	0.5122190542620672
2.7454761920572794	0.08952657098525456	4.5992659029363985	2.787220014756861	2.7862056468696172	0.33224263777530516	3.740544992318334	0.33662703429379126	4.007235872437928	0.2611116787180953	0.28059053515244625	0.28057159087747235	0.35209221233170945	0.4452062518847612	0.400294821851731	0.5156212650818055	0.40439052976899836	0.35207928729498544	0.5447715339870614
2.1646662071533447	0.12007705989993614	4.371030824742399	2.8834899596266745	2.8824458598795637	0.35703261306860007	4.035207227332175	0.3462281039970476	4.019833589298602	0.2544263372447303	0.2966340159642456	0.29661575462164	0.3667493057417381	0.45591846685373244	0.42967826743505017	0.533872283476716	0.3894557891671856	0.3667409282464539	0.5763498043106108
1.2649171328068731	0.2127817691830989	3.995348582693325	2.994578392268161	2.993537797336558	0.3798534291703323	4.322264508242372	0.35543374895255364	4.046936891690445	0.24659290752044002	0.31179892720613633	0.3117814121457892	0.3487031065082539	0.42885230098741534	0.42818938221432923	0.5510887252468972	0.3753186960449946	0.3486973867068452	0.5977644182208895
0.41534295937485527	0.6130211533817512	3.569463672838651	3.1932125876695183	3.1921938315632414	0.39927197208284865	4.583490329966374	0.3639016398619991	4.085459068266819	0.23858875828805912	0.32508347465005866	0.32506669389358556	0.300274066182819	0.36624810315383605	0.39709164244871237	0.5660108889269092	0.3630815819924205	0.30026990231570316	0.5688189902021202
0.1389118623523056	1.6592245538296944	3.2951228490594415	3.599480298382564	3.5984923900525003	0.4135208205033487	4.799272772022554	0.371274849582213	4.132155544449849	0.23116329367472502	0.3353457022313836	0.33532961357796165	0.24140059721945767	0.2915667813006807	0.3520072546247499	0.5779052877102928	0.353355078607261	0.24139744581206243	0.5136547747129754
0.07586690221516085	2.9036091325319324	3.155940662225631	4.035704281794456	4.034750927093172	0.42168431738568346	4.9524416827924505	0.37727952311663326	4.183688150695066	0.22485211914909736	0.34196811933667404	0.3419526834316414	0.19051671126284556	0.22770546552460105	0.3083754888209571	0.586302520911782	0.34652616245947027	0.19051430311801043	0.49026804399557466
0.052720297850212094	4.062782875045677	3.067637124627359	4.398389722167808	4.397472047644861	0.42390329317878894	5.0359572309238985	0.3817447297227065	4.236826282059012	0.22001212744322207	0.34493608390278807	0.3449212741154321	0.14974049306454912	0.17712399476140778	0.2693131999695312	0.5910645509849688	0.3427307435517952	0.14973864797173667	0.4764680884331991
0.041815670072082596	5.0265341663784024	3.0094229060992332	4.672034004549993	4.671152055197729	0.42085668777736557	5.051944210506193	0.38456520791905274	4.288570184068479	0.21682548852466507	0.3445518277685002	0.34453762714889874	0.11766980407788562	0.13782443097634625	0.23497020091216878	0.5923747655959045	0.34183414993748695	0.11766838882152747	0.46739157211336974
0.036241046409493875	5.737780887414441	2.977046090901933	4.856966429645717	4.856119860904316	0.41345781780129076	5.008116939571176	0.38569666241071343	4.336225456651971	0.21531557409508678	0.34127841961302496	0.3412648164071108	0.09264652004601362	0.10754488995846219	0.2049952251622858	0.5906170624070586	0.3435183046433735	0.09264543389617738	0.46223975650829807
0.03359885187367378	6.170101477631874	2.9682769579146298	4.957312688518153	4.956501031440843	0.40266976252297015	4.914814670537761	0.38515314692949687	4.377462654183166	0.21538460688496336	0.33563912718735384	0.3356261113715218	0.07322407624325582	0.0843480761821941	0.17894444969719178	0.5862613144030795	0.34737906770798366	0.07322324243939395	0.4606800619823211
0.032925742163470786	6.320595865379723	2.980565969399039	4.978708217884776	4.977930948476105	0.38939828396206105	4.782979715583329	0.38300087864721366	4.410360578618401	0.21685750864487605	0.3281524000615962	0.32813996119065864	0.058225437713163124	0.0666810858457911	0.15638251362192981	0.5797894262777875	0.35299324314517627	0.058224797556483424	0.46233188861004826
0.033868965987924105	6.204515541288453	3.010956068710931	4.927490156199522	4.926746691511453	0.37443999456411203	4.622952803511766	0.3793495818519647	4.4334301713625335	0.21951965563997047	0.3192950230045936	0.31928314912653016	0.046720783096553094	0.05333481710012042	0.1369143615575126	0.5716562309331266	0.35995581989759334	0.0467202916183799	0.466734437793327
0.03643839842056338	5.85018309100825	3.056341475399228	4.810222117796959	4.809511796146862	0.3584666754597921	4.443876108497867	0.3743431532555184	4.445619106360953	0.22314419252068762	0.3094857756626678	0.309474452956722	0.037991477167015085	0.04338911217322482	0.1201973862041761	0.562272850550217	0.36789711018330606	0.03799109988163296	0.4733828973585446
0.04098031596582732	5.294477860263737	3.1137171098443814	4.633384676955527	4.632706744489539	0.3420313827680861	4.25350387575716	0.36815124910939206	4.446300165159002	0.22750934378949778	0.2990828442251856	0.29907205706962886	0.03149849810000883	0.03616667754228448	0.10594912979339971	0.5520030186704085	0.3764880186895022	0.0314982085453705	0.4817591056897324
0.04832651215558095	4.579246230344666	3.180375619421877	4.403220023724537	4.402573632632247	0.32558736358743046	4.058267772122819	0.3609632388876887	4.4352486136434495	0.23240786508660913	0.2883902427484923	0.2883799740082329	0.026863178361326383	0.031205739610476804	0.09395883794957509	0.5411668220984566	0.3854385083348603	0.026862956226890618	0.49133969306629566
0.0602592549582496	3.7489151203433444	3.2541022374945436	4.125785413155469	4.125169629923787	0.30951620080566483	3.8635033043259304	0.3529863147279822	4.412615742194413	0.23765080103976038	0.2776711011683559	0.27766133256866243	0.023870193361873526	0.028264892848929767	0.08411376367109509	0.5300495262709227	0.39449164744768406	0.023870023060268232	0.5015649626642217
0.08086855712468626	2.8497932922390947	3.333522042187122	3.8074332909060216	3.806847111047251	0.2941685368743405	3.6738123207353146	0.34445128024731697	4.378909012793072	0.2430670202275874	0.267169524457334	0.2671602369672149	0.022519823136097617	0.027398049121185385	0.07646725331391294	0.5189160102214369	0.40341335551206337	0.022519692714556873	0.5117059737765649
0.12120374497181727	1.932979088858778	3.4191417873291594	3.4565966089371867	3.456038974849482	0.2799360335007806	3.493649119638101	0.3356358021065249	4.334998267640849	0.248498877965035	0.25715166094275216	0.2571428351318868	0.02322600691334665	0.029235785959836353	0.0714404299439013	0.5080357088534272	0.41197489800361364	0.02322590723252452	0.5203320060011584
0.21955258872168226	1.0708881829985142	3.517669160841807	3.0911757179420993	3.090645537617521	0.26742776382501954	3.3285370353919337	0.32693990045240495	4.282198669022108	0.2537922562249396	0.24800869741786472	0.2480003137835736	0.02759111367720264	0.03608061432594591	0.07055883603296542	0.4977350698451394	0.41991737999041834	0.027591037825124082	0.5226959383023738
0.5277689326756648	0.42668799246559136	3.661855279882962	2.771429189583993	2.7709253554768907	0.2580606024609772	3.1886282568400053	0.31915900824674076	4.222610115235636	0.2587730440127969	0.2406054840404276	0.24059752334895687	0.04178861425314833	0.056641618020961244	0.0796151227465514	0.4885421695141181	0.4268579348597873	0.04178855725404132	0.5020427816410583
