IRS	p1p2IRS	PYRin	G6P	p1IRS	F16P	p2IRS	pGP	Akt	mTOR	Foxo	G1P	OAA	mRNA	PEPCK	PYRout	GLCex	LAC	GLY	pFoxo	pmTOR	GP	pAkt
888.7700000000001	0.0	37393.93939393939	19651.515151515152	0.0	362537.8787878788	0.0	0.1723	1.1182	880.25	1.0690000000000001e-05	200871.21212121216	83.33333333333333	2.905	0.7686000000000001	34375.00000000001	28725.000000000004	37916666.666666664	182757.57575757577	0.0	0.0	0.4726000000000001	0.0
20.595885841037994	0.5436321535474267	37385.14569690581	29213.55422331749	5679.244976053199	359325.83924695256	5.336981702956803	0.0012774003911452223	0.9853372467205965	880.2485386301404	1.0620995870539336e-05	200751.69793853752	140.18646044145697	2.896815201731186	0.7674899323813732	34375.01176162135	28683.517846026567	37916666.86190851	182762.2285180579	6.900412946066656e-08	0.0014613698620504726	0.6436225996088532	0.13286275327940927
20.745091326612798	10.927812846470086	37376.35703726668	29257.498141019725	10457.898641276643	356120.6655483859	50.402518788936106	0.0012754854754054661	0.7615109807781806	880.2418749380835	1.0311418944243097e-05	200638.6295518207	196.17134952736137	2.8885803297370245	0.7663810289642834	34375.02349033174	28704.77300750772	37916667.05709375	182766.87918130125	3.7858105575689986e-07	0.00812506192041905	0.6436245145245933	0.35668901922182455
20.777152130741456	61.773582794813585	37367.57341323534	29278.27401111026	15116.733551625837	352922.030953103	170.3098044765343	0.0012745821875680956	0.5568808906822309	880.2292064087219	9.746353362387436e-06	200525.8929761936	251.74863378580022	2.880168639228109	0.7652732752185499	34375.035186142144	28726.138438472888	37916667.25222244	182771.52709084094	9.436466376125623e-07	0.02079359128208844	0.6436254178124305	0.5613191093177744
20.7985880131154	201.8479819087016	37358.79482302079	29299.20452631663	19594.73639345266	349728.61918850034	372.33168045947303	0.0012736734541471837	0.41423205756102155	880.2118613676408	9.020844333995102e-06	200413.43561306206	307.1009905909442	2.8714779420028465	0.7641666436212123	34375.046849063394	28747.468037990842	37916667.447294585	182776.1722526082	1.669155666004897e-06	0.038138632363289314	0.6436263265458516	0.703967942438984
20.858797299794226	485.951045637406	37350.02126482551	29320.37289132478	23843.625968347707	346538.76666236564	643.217327322249	0.0012727557178600635	0.32686548403143034	880.1915651616968	8.23818151443768e-06	200301.20634355143	362.3201824358267	2.862457824152105	0.7630610983188436	34375.058479106476	28768.77196833114	37916667.64231026	182780.8146728112	2.4518184855623215e-06	0.05843483830723718	0.6436272442821395	0.791334515968575
20.957937418971323	965.4952231644726	37341.25273684542	29341.700172714885	27822.934292946527	343351.2442297904	964.3452296929025	0.001271832428320563	0.2743241448086938	880.1695855909059	7.465087279476502e-06	200189.16749079843	417.4590017979155	2.8530998932335376	0.7619566004739546	34375.070076282274	28790.058763014556	37916667.837269485	182785.45435658525	3.2249127205234954e-06	0.08041440909821848	0.6436281675716795	0.8438758551913118
21.078369798338585	1684.234004849276	37332.489237270674	29363.11357704752	31496.383675515368	340165.33020832547	1319.9655837682142	0.0012709067570472663	0.2408776832599248	880.1466619073595	6.734375034387659e-06	200077.29698010354	472.5506626262256	2.8434193855998693	0.760853111848284	34375.08164060175	28811.33359203459	37916668.032172255	182790.09130834462	3.955624965612336e-06	0.10333809264451907	0.6436290932429528	0.8773223167400804
21.202818818501463	2676.881136805314	37323.73076428634	29384.570682966074	34831.736694436484	336980.63090745185	1698.834549448754	0.0012699805471897158	0.2179261563323344	880.1231961169707	6.059266024501056e-06	199965.58269524237	527.6174378337702	2.833442098450068	0.7597505966078479	34375.0931720758	28832.599266669855	37916668.22701862	182794.7255320938	4.630733975498939e-06	0.1268038830333444	0.6436300194528103	0.9002738436676707
21.31924697774609	3968.678510015883	37314.977316072676	29406.0506789499	37802.30907933698	333796.92250408756	2093.212088593346	0.0012690547004364939	0.20128673712698622	880.0994174691558	5.443521240670948e-06	199854.01761226723	582.6749970485489	2.82319753797629	0.7586490220542775	34375.10467071538	28853.857344423188	37916668.42180863	182799.35703160884	5.246478759329047e-06	0.15058253084845033	0.643630945299563	0.9169132628730189
21.420289328136242	5575.266288691958	37306.22889080532	29427.543478089927	40388.52119100301	330614.06501799775	2497.575017161582	0.0012681296519787603	0.18886586331864794	880.0754706255832	4.886495855899689e-06	199742.5971925339	637.7347845582472	2.8127156967949647	0.75754835882623	34375.11613653142	28875.10877013738	37916668.616542295	182803.98581052787	5.803504144100307e-06	0.1745293744206453	0.6436318703480212	0.929334136681357
21.501740098240358	7502.8059496298865	37297.485486655205	29449.043740162087	42578.85649144886	327431.96277464955	2907.7238859933627	0.00126720563061926	0.17949855649668234	880.0514557476745	4.385443329898485e-06	199631.3181995053	692.805413455515	2.802025545057053	0.7564485808536507	34375.12756953488	28896.35417500206	37916668.81121966	182808.6118723966	6.304556670101511e-06	0.19854425232951253	0.6436327943693805	0.9387014435033226
21.561410071113045	9748.396048695176	37288.747101788475	29470.548306183075	44370.17060005123	324250.5462288731	3320.2744113250797	0.0012662827702839918	0.17246335181390848	880.0274467921007	3.93661904132618e-06	199520.17816016648	747.8935277230177	2.791154313742041	0.7553496651955985	34375.13896973672	28917.59401131421	37916669.005840756	182813.23522069253	6.753380958673816e-06	0.22255320790332586	0.6436337172297154	0.9457366481860969
21.598434632871776	12300.778024653406	37280.013734366396	29492.055142332716	45767.470961750965	321069.76272399566	3732.391867765012	0.0012653611559323005	0.1672784262311659	880.0035007714984	3.5358609211529232e-06	199409.17509321033	803.0043589333885	2.7801271733526907	0.7542515918238663	34375.15033714788	28938.82861855775	37916669.20040561	182817.85585884008	7.154139078847074e-06	0.246499228505595	0.6436346388440672	0.9509215737688393
