adenine diphosphate{cytoplasm}	glyceraldehyde 3-phosphate	"malate{""mitochondrial matrix""}"	ferrocytochrome c	"pyruvate{""mitochondrial matrix""}"	"oxoglutarate{""mitochondrial matrix""}"	NAD+	NAD	pyruvate{cytoplasm}	"oxaloacetate{""mitochondrial matrix""}"	ubiquinone	"coenzyme A{""mitochondrial matrix""}"	isocitrate{cytoplasm}	oxaloacetate{cytoplasm}	"adenine triphosphate{""mitochondrial matrix""}"	malate{cytoplasm}	fructose-6-phosphate	FADH2	"citrate{""mitochondrial matrix""}"	"glutamate{""mitochondrial matrix""}"	phosphoenolpyruvate	adenine triphosphate{cytoplasm}	oxoglutarate{cytoplasm}	lactate	succinate	glucose	dihydrohxyacetone-phosphate	electron transfer flavoprotein (reduced form)	fumarate	NADP	1,2-bisphospho-D-glycerate	glutamate{cytoplasm}	phosphate	NADP+	adenine monophosphate	water	succinyl-CoA	fructose-1,6-bisphosphate	acetyl CoA{cytoplasm}	slanine	citrate{cytoplasm}	carbon dioxide	"isocitrate{""mitochondrial matrix""}"	aspartate{cytoplasm}	guanosine triphosphate	electron transfer flavoprotein (oxidised form)	coenzyme A{cytoplasm}	FAD	NADPH{cytoplasm}	ferricytochrome c	glycerol-3-phosphate	ubiquinol	guanosine diphosphate	"aspartate{""mitochondrial matrix""}"	"adenine diphosphate{""mitochondrial matrix""}"	"acetyl CoA{""mitochondrial matrix""}"	"NADPH{""mitochondrial matrix""}"	NADH{cytoplasm}	"NADH{""mitochondrial matrix""}"
0.00010836700000000001	1.90919e-06	0.0005	0.0030000000000000005	0.0010250000000000003	2.1e-05	0.010100000000000001	0.00362057	4.22702e-06	4e-06	0.026	0.000272	0.00042000000000000007	4e-06	0.0045000000000000005	0.0005	0.0006593900000000001	7.200000000000002e-05	0.00042000000000000007	0.00303	2.1125e-06	0.004490640000000001	2.1e-05	0.00033981	0.0029500000000000004	1.1281700000000002e-05	0.0076925000000000006	0.00031000000000000005	6.5e-05	0.00362057	0.00029910900000000004	0.00303	0.004	0.010100000000000001	2.61149e-06	0.001	0.00029410000000000005	7.70135e-06	3.0000000000000004e-05	0.0034400000000000003	0.00042000000000000007	0.0016300000000000002	0.00042000000000000007	0.0011400000000000002	0.0045000000000000005	0.00032	0.000272	0.00101	0.0006161180000000001	0.00011	0.0076925000000000006	0.028	0.00045000000000000004	0.0011400000000000002	0.00045000000000000004	3.0000000000000004e-05	7.200000000000002e-05	0.0006161180000000001	0.0007200000000000002
0.0004923211094504848	4.144846165326433e-05	0.0006026932737637557	0.002992617354176289	0.0008292506230657542	2.3042538032710595e-05	0.009950918972969344	0.003580124463014425	5.115922177360203e-05	4.387078984095503e-06	0.025968420661923747	9.097542482410694e-05	0.0004864199344470391	1.1269109936243288e-06	0.00434746217173346	0.00036297732005420173	0.0006883153611637926	7.20028976029642e-05	0.00035009579317545655	0.0030969134259191257	4.39422329099464e-06	0.004229538322564746	1.0654135093137042e-05	0.0003496533644542467	0.002962947080368969	0.0004043294142180272	0.007692499313328039	0.00032660209144383455	0.00011509063609791846	0.0036178733780231477	0.00030498971360790446	0.00297449198051383	0.003962078290061836	0.010097856842931368	5.277437980715475e-05	0.0010221458901391767	0.0002778399576345942	0.00024341121782033657	3.000000018913466e-05	0.0034400047126696962	0.0005037974181634138	0.0018268012665311533	0.0003364675330661878	0.0011955080194861712	0.0045163781553216225	0.00030339790855616553	0.000271999999810865	0.001009997102397036	0.0006188146219768503	0.00011738264582371488	0.007692500686671962	0.028031579338076255	0.0004336218446783664	0.0010730818614111744	0.00042952250644414844	0.00022728461754129912	7.414315706864602e-05	0.0006565635369855777	0.0008690810270306656
0.0008517758472642898	0.00022917453487148156	0.0006000186280654383	0.002985268806864873	0.0007485543901109672	2.050155031290524e-05	0.009922098888826529	0.002780911461097124	0.00028358094025956483	4.729332384126403e-06	0.02594382423759226	3.377486316772955e-05	0.00048388259285850896	8.537386292123727e-07	0.004197252089310861	0.00035234204057437834	7.391126261878676e-05	7.200639218236708e-05	0.0003480709668171867	0.003149874850286008	2.0360676558789252e-05	0.00390105441002716	8.417144919852996e-06	0.0005096758431178605	0.003000125803010125	0.000697057257452563	0.007692498190258586	0.0003398558127134225	0.00012261855566148146	0.003615104491411602	0.0008644789484778267	0.0029294892557101583	0.0039162721462921175	0.010095616471561611	0.00018931775324052208	0.001043423747376097	0.0002527290811793883	0.0006925285038700014	3.000000030555535e-05	0.003440009454791254	0.000519456656354053	0.00190853107082133	0.0003221538157520214	0.0012405107442898444	0.00454152591316162	0.00029014418728657757	0.0002719999996944444	0.0010099936078176322	0.0006215835085883958	0.0001247311931351329	0.0076925018097414154	0.028056175762407744	0.0004084740868383768	0.001020115694922731	0.00041221839015716244	0.00030959605565288246	7.638352843840938e-05	0.0014557765389028733	0.0008979011111734883
0.0004810407713023429	0.00016513003622121224	0.0005930192576298814	0.002977952113027909	0.0007099683432620393	1.7885224207220554e-05	0.009935577398530052	0.0022250304639339453	0.00035258130786313205	5.006606315108827e-06	0.025917576637937128	2.259186114309758e-05	0.000476268317580724	7.4667449601498e-07	0.00404952769555646	0.00035053669905730865	0.0001899024073992771	7.201037888211295e-05	0.00035092474714526896	0.0031913286146201666	2.190924298986773e-05	0.004573252940609795	7.366318227332809e-06	0.0011332687773712737	0.003042299520110661	0.0009628521130608735	0.007692496125654836	0.0003504457213332455	0.00012328937716592556	0.0036123544468347666	0.0013572300600370568	0.002894850659421487	0.0038673781535767788	0.010093397334925333	5.2514347191360553e-05	0.0010639203319804487	0.0002237308075730006	0.0004490338864156813	3.000000040508706e-05	0.0034400142437695904	0.0005300107103278023	0.0019481124752543238	0.00031319597327580766	0.0012751493405785137	0.004570541449170739	0.0002795542786667546	0.00027199999959491296	0.0010099896211178867	0.0006243335531652289	0.00013204788697209873	0.007692503874345165	0.028082423362062875	0.0003794585508292573	0.0009786571416102376	0.0003952827353400353	0.0003497773312839018	7.860266507467661e-05	0.002011657536066051	0.0008844226014699799
0.00022764286981185122	8.682908320214358e-05	0.0005863586551835521	0.002970665249251356	0.0006808984206139717	1.5728934275782077e-05	0.009957393295956546	0.0020751330094941575	0.00021464568587397815	5.229768339164191e-06	0.025889636276121012	2.0753833881527207e-05	0.0004682011776777807	6.692256886016541e-07	0.0039043153798105565	0.0003495243689471916	0.0005157832987663191	7.201477223535317e-05	0.0003541799830570474	0.0032235309060337186	1.6977017383048794e-05	0.005031400470495125	6.5708949177591e-06	0.0017146537296430838	0.003083465182492486	0.0012133265800189014	0.0076924936988086515	0.0003589220584338815	0.00012292127045074737	0.003609627666086021	0.0016566704450813176	0.002868698040240865	0.0038194839691851586	0.010091202631578389	1.0556253788844297e-05	0.001083609368061509	0.00019492497160718546	0.00023659353818426238	3.0000000494962057e-05	0.0034400190740744426	0.0005399396345742744	0.0019781566724747937	0.00030496778910856214	0.001301301959759134	0.004599361511615051	0.00027107794156611863	0.0002719999995050381	0.0010099852277646467	0.000627060333913969	0.0001393347507486507	0.00769250630119135	0.028110363723878987	0.00035063848838495743	0.0009464500198918312	0.0003777035160936104	0.00038042119451128776	8.07973684216155e-05	0.0021615549905058384	0.0008626067040434575
0.00017273711506456075	4.072857800856085e-05	0.000580158634024432	0.002963406385561804	0.0006547388452325587	1.3989231985238685e-05	0.009980688088567976	0.002064037617899167	0.00013713797387598524	5.410137758398737e-06	0.025860466090529066	2.0307707160954774e-05	0.00046008023620557845	6.067062126221016e-07	0.0037616467476811674	0.00034863857172809853	0.0009246679497491661	7.201950165258067e-05	0.00035745638549690266	0.0032484141397364293	1.548555885008659e-05	0.00525122075385586	5.933239884384987e-06	0.002058894683006806	0.003122058872964132	0.0014535653464138167	0.007692491184841161	0.00036572163315114843	0.0001224214041054169	0.003606924052851498	0.0017528390574627897	0.002849238321052678	0.0037739510165501165	0.010089030827095096	5.697279947907392e-06	0.0011024729277741413	0.00016765777975452002	0.00011871525054696796	3.0000000577081244e-05	0.003440023934566517	0.0005496231596665108	0.00200527323477212	0.0002970693258974031	0.0013207616789473215	0.004626643066000606	0.00026427836684885165	0.0002719999994229194	0.0010099804983474195	0.0006297639471484944	0.00014659361443820478	0.00769250881515884	0.028139533909470934	0.0003233569339994055	0.0009215619256970405	0.0003603165934504887	0.0004081345130845256	8.296917290491887e-05	0.0021726503821008288	0.0008393119114320128
0.0001860241608143569	2.9025068577867805e-05	0.0005744067991161721	0.00295617386108017	0.0006304764162042682	1.259143594851706e-05	0.010004396341396191	0.002131361466341285	0.00012678840213343969	5.555795463856906e-06	0.025830499653705655	1.982260909889971e-05	0.00045195703280775847	5.56033291180911e-07	0.003621588917926305	0.00034782267105464676	0.001309765535237433	7.202450859593674e-05	0.0003607119905528772	0.0032675847052099716	1.5446070664149866e-05	0.005393959370836608	5.420368003731081e-06	0.0023094838063185035	0.003157705213013813	0.0016861175818623216	0.0076924887105549134	0.00037119072571031625	0.00012192060825935402	0.003604244017126707	0.0017014802061019586	0.0028349734874149	0.003731175480703139	0.010086880322741165	6.376485099836638e-06	0.0011205294837841372	0.00014234494313502278	9.737798621385997e-05	3.0000000652761395e-05	0.0034400288152470113	0.0005591024486139594	0.0020304783718104675	0.0002894484250214787	0.0013350265125850992	0.004651971108035669	0.00025880927428968383	0.0002719999993472391	0.0010099754914040637	0.0006324439828732857	0.00015382613891983915	0.007692511289445088	0.028169500346294347	0.0002980288919643446	0.0009023864795430004	0.00034366955532287856	0.0004339324477660778	8.511967725884586e-05	0.002105326533658711	0.0008156036586038001
0.00025941046054530487	5.3242067566211275e-05	0.0005690904670508281	0.0029489661633984674	0.0006080464990255459	1.1468986086714659e-05	0.010028429182146411	0.0021776305737347327	0.00015395761362970125	5.672510702730167e-06	0.025800108107055422	1.9060472284280207e-05	0.00044384916291021804	5.148669136849941e-07	0.0034842229979893135	0.00034707981433815006	0.0015389966175245267	7.202974457744837e-05	0.0003639398853512451	0.003282346984294304	1.7387499387999996e-05	0.005467954537186884	5.007701337687372e-06	0.0025653376385696273	0.0031903108155836466	0.0019124435448341001	0.007692486316660111	0.0003756037416266186	0.00012143721930021583	0.0036015884376364962	0.0016312659301376312	0.002824691122900409	0.003691292643210526	0.010084749559168108	1.2069578179132273e-05	0.0011378135886525975	0.00011915746213607009	0.00020331601466498715	3.0000000723114508e-05	0.003440033708250082	0.0005683836752015765	0.002053840313395684	0.00028208709483579274	0.0013453088770995912	0.004675174941765962	0.0002543962583733815	0.00027199999927688583	0.0010099702554225523	0.0006350995623634983	0.00016103383660154137	0.0076925136833398905	0.02819989189294458	0.0002748250582340488	0.0008876193074556029	0.0003279609160993509	0.0004578820655796495	8.72504408319039e-05	0.002059057426265263	0.000791570817853591
0.0004428288190139016	0.0001897441218534205	0.0005641919525470271	0.0029417819110468413	0.0005875230528796963	1.0565851295520298e-05	0.01005283625344632	0.001950931323050069	0.00025440839844184155	5.764261379413325e-06	0.0257696092874196	1.8012553687590927e-05	0.0004357705415934846	4.80720608485848e-07	0.003349641190940533	0.0003464165478487285	0.0011912878689335357	7.203516957391093e-05	0.0003671370119256602	0.003293738995466939	2.6401105352839625e-05	0.005409582694759719	4.6748518838416415e-06	0.002958679746816447	0.003219877618086931	0.0021335639136737922	0.0076924838526146	0.0003791780586937413	0.00012097364629407282	0.0035989584733681006	0.0017533302336282897	0.0028174303248899818	0.0036543322878223447	0.010082637026726002	3.597618691218177e-05	0.0011543736556563146	9.817516776664613e-05	0.000625653952970492	3.000000078903282e-05	0.0034400386076863824	0.0005774692511035321	0.0020752896027355972	0.00027497108589147627	0.0013525696751100177	0.004696175017295736	0.00025082194130625877	0.0002719999992109677	0.00100996483042609	0.0006377295266318942	0.0001682180889531702	0.007692516147385401	0.0282303907125804	0.00025382498270427515	0.0008762223968466639	0.00031358959837366786	0.0004799122785457622	8.936297327401499e-05	0.0022857566769499274	0.0007671637465536791
0.0002703658512255689	0.0003051093869420052	0.0005596879856981015	0.0029346198385092536	0.0005689752453410919	9.835731328158537e-06	0.010077659580577237	0.001359849304192567	0.00025353621310099205	5.833803549047647e-06	0.025739276665168665	1.6721596771376522e-05	0.0004277341576398839	4.5215193385319644e-07	0.0032179406352259945	0.0003458356911261031	0.0009272521549859133	7.204075068739137e-05	0.0003703003868628165	0.00330257311094923	2.721711205055185e-05	0.005749900132307291	4.405020282520078e-06	0.003636284541573809	0.0032464624919596435	0.002350004191150731	0.007692480877245205	0.00038208581491944844	0.00012052970052373938	0.0035963554046846437	0.0023490229499699066	0.002812442341574199	0.0036202586417084376	0.010080541285587618	1.334420357656723e-05	0.0011702667660619896	7.942137635760723e-05	0.0006491080468840664	3.0000000851185683e-05	0.003440043509325722	0.0005863616082456655	0.0020947621855818247	0.0002680870912185004	0.0013575576584258047	0.004714948364813878	0.00024791418508055165	0.00027199999914881456	0.0010099592493126104	0.0006403325953153482	0.00017538016149075883	0.007692519122754796	0.028260723334831338	0.00023505163518613867	0.0008673833797250306	0.00030006766766458036	0.000499957026871015	9.145871441239124e-05	0.0028768386958074365	0.0007423404194227665
