Z1	Z2	Z3	Z4	E1	E2	E3	E4
0.5004598788288	9.999955991334394	9.999984781421462	99.999969086991	4.0621671700024584e-05	4.400866559712505e-05	1.5218578530956011e-05	3.0913009024235095e-05
0.5004628878803253	9.999959251383473	9.999985908791077	99.99997137699643	3.761262017484233e-05	4.074861651927762e-05	1.409120891481001e-05	2.8623003582518393e-05
0.5004656739524956	9.999962269838452	9.999986952611813	99.99997349728828	3.482654800447541e-05	3.773016154065342e-05	1.3047388179262292e-05	2.6502711720547607e-05
0.5004682535806736	9.999965064617252	9.999987919080436	99.99997546045444	3.2246919826505215e-05	3.4935382740346344e-05	1.208091955613208e-05	2.4539545566682376e-05
0.5004706420723113	9.99996765230691	9.999988813933392	99.99997727814764	2.985842818879365e-05	3.2347693082916295e-05	1.1186066600676816e-05	2.2721852378099426e-05
0.5004728535983682	9.999970048262702	9.999989642481093	99.99997896115515	2.7646902131857375e-05	2.9951737291317288e-05	1.0357518899003248e-05	2.103884487024206e-05
0.5004749012779254	9.999972266699892	9.999990409639663	99.9999805194633	2.559922257473515e-05	2.7733300101907734e-05	9.590360330253323e-06	1.9480536737609087e-05
0.500476797256427	9.99997432077856	9.99999111996027	99.999981962317	2.3703244073061607e-05	2.5679221434936525e-05	8.88003972185619e-06	1.8037683037068586e-05
0.5004785527780821	9.999976222682092	9.999991777656295	99.99998329827503	2.1947722417876173e-05	2.3777317901640945e-05	8.22234369760253e-06	1.6701725026909415e-05
0.5004801782528848	9.999977983689845	9.999992386628449	99.99998453526094	2.0322247615224474e-05	2.201631014887646e-05	7.613371545492257e-06	1.546473910965936e-05
0.5004816833186109	9.999979614244342	9.999992950488023	99.99998568061044	1.8817181889199025e-05	2.0385755653044734e-05	7.049511971151907e-06	1.4319389606109445e-05
0.5004830768982006	9.999981124013477	9.99999347257841	99.999986741115	1.7423602299486502e-05	1.887598651899339e-05	6.527421582882782e-06	1.3258885047592506e-05
0.5004843672528606	9.999982521948072	9.99999395599501	99.99998772306233	1.6133247639446258e-05	1.7478051921473398e-05	6.044004982923697e-06	1.2276937731659053e-05
0.5004855620312094	9.999983816335154	9.999994403603651	99.99998863227377	1.493846929075514e-05	1.6183664837303023e-05	5.596396343150876e-06	1.1367726293697183e-05
0.5004866683147529	9.999985014847235	9.999994818057637	99.99998947413897	1.3832185747212774e-05	1.4985152756304133e-05	5.181942357232175e-06	1.0525861075013213e-05
0.5004876926600134	9.99998612458797	9.999995201813546	99.99999025364802	1.280784048683434e-05	1.3875412022795975e-05	4.798186448714555e-06	9.74635204266499e-06
0.5004886411374732	9.999987152134365	9.999995557145821	99.99999097542094	1.1859363026979826e-05	1.2847865628314021e-05	4.442854173078628e-06	9.024579134567173e-06
0.5004895193676383	9.99998810357586	9.999995886160296	99.99999164373529	1.0981132861851289e-05	1.1896424129159405e-05	4.113839700610682e-06	8.356264800976137e-06
0.5004903325544362	9.999988984550543	9.999996190806698	99.99999226255152	1.0167946063904227e-05	1.1015449452028474e-05	3.8091932984072195e-06	7.737448575186176e-06
0.5004910855161213	9.999989800278591	9.99999647289025	99.99999283553656	9.414984378831564e-06	1.0199721402782197e-05	3.527109747348075e-06	7.164463544029549e-06
0.5004917827138744	9.99999055559332	9.999996734082375	99.99999336608552	8.717786625656605e-06	9.444406673906518e-06	3.265917623384641e-06	6.633914574041563e-06
0.5004924282782903	9.999991254969851	9.999996975930626	99.99999385734196	8.072222209732326e-06	8.745030142309845e-06	3.0240693710169097e-06	6.142658147065951e-06
0.5004930260338877	9.999991902551685	9.999997199867881	99.9999943122164	7.474466612422135e-06	8.097448309614336e-06	2.8001321178374924e-06	5.6877837012547715e-06
0.5004935795218083	9.999992502175289	9.999997407220834	99.99999473340375	6.920978691727726e-06	7.49782470528934e-06	2.592779167967758e-06	5.266596351245776e-06
0.5004940920208439	9.99999305739289	9.999997599217874	99.99999512339922	6.408479656094892e-06	6.942607103205211e-06	2.4007821227132633e-06	4.876600882487083e-06
0.5004945665668518	9.99999357149351	9.999997776996393	99.99999548451314	5.93393364832626e-06	6.428506483214713e-06	2.223003604763746e-06	4.515486971623919e-06
0.5004950059707854	9.999994047522502	9.999997941609497	99.99999581888464	5.494529714640221e-06	5.952477493882896e-06	2.0583905015836407e-06	4.181115461581078e-06
0.5004954128353571	9.999994488299595	9.999998094032277	99.99999612849442	5.087665142859851e-06	5.511700398983107e-06	1.9059677219758586e-06	3.871505679104586e-06
0.5004957895704695	9.999994896435638	9.999998235167585	99.99999641517641	4.710930030580772e-06	5.103564356915512e-06	1.7648324136420897e-06	3.5848236887710765e-06
0.5004961384075155	9.999995274348068	9.999998365851395	99.9999966806287	4.362092984655109e-06	4.7256519260957704e-06	1.6341486047438638e-06	3.3193714083051677e-06
0.5004964614125932	9.999995624275247	9.999998486857747	99.99999692642353	4.039087906916929e-06	4.37572474745972e-06	1.5131422525672062e-06	3.0735765508763123e-06
0.5004967604987628	9.999995948289726	9.99999859890335	99.9999971540168	3.740001737278542e-06	4.051710264382336e-06	1.4010966509698186e-06	2.8459832962154703e-06
0.5004970374373806	9.999996248310548	9.999998702651817	99.99999736475641	3.4630631194945386e-06	3.7516894424078244e-06	1.2973481836025248e-06	2.6352436641205334e-06
0.5004972938686114	9.99999652611461	9.999998798717616	99.99999755989055	3.2066318886680066e-06	3.4738853794085442e-06	1.2012823850758664e-06	2.4401095135074933e-06
0.5004975313111383	9.999996783347205	9.999998887669697	99.99999774057491	2.969189361830849e-06	3.216652785921883e-06	1.1123303030642303e-06	2.2594251527684106e-06
0.5004977511711595	9.999997021531755	9.999998970034872	99.99999790787956	2.749329340573194e-06	2.9784682370340226e-06	1.0299651272369601e-06	2.092120492144219e-06
0.5004979547507221	9.999997242078846	9.99999904630093	99.99999806279536	2.5457497779631667e-06	2.7579211440372702e-06	9.536990671083423e-07	1.9372047017334296e-06
0.5004981432554495	9.999997446294609	9.99999911691954	99.99999820623971	2.3572450505289613e-06	2.553705381686333e-06	8.830804566127516e-07	1.7937603300543433e-06
0.5004983178016666	9.999997635388421	9.999999182308912	99.99999833906216	2.1826988333850897e-06	2.3646115689685714e-06	8.176910846829123e-07	1.6609378816903714e-06
0.5004984794230324	9.999997810480107	9.999999242856287	99.99999846204926	2.021077467642441e-06	2.189519883256863e-06	7.571437102854393e-07	1.5379507696234933e-06
0.5004986290766412	9.999997972606542	9.999999298920219	99.99999857592937	1.871423858856742e-06	2.0273934498350814e-06	7.010797764317827e-07	1.4240706717582426e-06
0.5004987676487204	9.999998122727822	9.99999935083272	99.99999868137684	1.732851779621601e-06	1.8772721693035914e-06	6.491672756211466e-07	1.3186231950335723e-06
0.5004988959598694	9.99999826173295	9.999999398901206	99.99999877901615	1.6045406306874122e-06	1.7382670417755782e-06	6.010987870803226e-07	1.2209838885225908e-06
0.5004990147699091	9.999998390445077	9.999999443410333	99.99999886942548	1.4857305910345923e-06	1.6095549124949753e-06	5.565896597412371e-07	1.1305745525595087e-06
0.5004991247823916	9.999998509626403	9.999999484623672	99.99999895314022	1.3757181084674843e-06	1.4903735863847514e-06	5.153763228014335e-07	1.0468598070255803e-06
0.5004992266487728	9.999998619982684	9.999999522785272	99.99999903065613	1.2738517273295165e-06	1.3800173078449602e-06	4.772147225927694e-07	9.693439162090882e-07
0.500499320972264	9.999998722167403	9.999999558121116	99.99999910243218	1.1795282360796088e-06	1.2778325870990978e-06	4.418788792934955e-07	8.975678570942209e-07
0.5004994083114042	9.999998816785661	9.999999590840446	99.99999916889344	1.0921890959128885e-06	1.1832143310315733e-06	4.0915954893724317e-07	8.311066015430441e-07
0.5004994891833753	9.99999890439774	9.999999621137013	99.99999923043345	1.011317124734932e-06	1.0956022506788368e-06	3.7886298109135045e-07	7.695665928157033e-07
0.5004995640670562	9.999998985522438	9.99999964919022	99.99999928741661	9.364334438390892e-07	1.0144775533350307e-06	3.5080977496282185e-07	7.125834220034581e-07
0.5004996334058666	9.999999060640132	9.99999967516618	99.99999934018037	8.67094633613027e-07	9.393598611214024e-07	3.248338138175309e-07	6.598196635416422e-07
0.5004996976103937	9.99999913019563	9.999999699218714	99.99999938903716	8.028901063766929e-07	8.698043648029427e-07	3.0078128072923375e-07	6.109628760358594e-07
0.5004997570608224	9.999999194600802	9.999999721490246	99.99999943427628	7.434396776769405e-07	8.053991925900666e-07	2.78509748755142e-07	5.657237538492287e-07
0.5004998121091799	9.999999254237016	9.999999742112657	99.99999947616561	6.883913202042918e-07	7.457629768499723e-07	2.578873393348908e-07	5.238344183730454e-07
0.5004998630814262	9.999999309457403	9.999999761208056	99.99999951495319	6.374190738853023e-07	6.905425898931288e-07	2.387919396118373e-07	4.850468266601758e-07
0.500499910279386	9.999999360588939	9.999999778889517	99.99999955086872	5.902211140347089e-07	6.394110512387393e-07	2.2111047816893293e-07	4.4913130323978244e-07
0.500499953982534	9.999999407934398	9.999999795261736	99.99999958412485	5.465179661725741e-07	5.920655933008487e-07	2.0473825731348284e-07	4.158751777610926e-07
0.5004999944496471	9.99999945177412	9.999999810421663	99.99999961491848	5.060508529738702e-07	5.482258710354433e-07	1.8957833211981053e-07	3.850815331051976e-07
0.5005000319203434	9.999999492367696	9.99999982445906	99.99999964343198	4.685801566897366e-07	5.076322957128643e-07	1.7554093601866496e-07	3.565680294878015e-07
0.500500066616495	9.999999529955488	9.999999837457043	99.99999966983421	4.338840050700772e-07	4.700445032058585e-07	1.625429502366775e-07	3.301658312930455e-07
0.5005000987435448	9.999999564760062	9.999999849492584	99.99999969428144	4.0175695522371944e-07	4.3523992814498766e-07	1.505074107235339e-07	3.057186055567782e-07
0.5005001284917272	9.999999596987509	9.999999860636944	99.99999971691845	3.720087728150038e-07	4.030124812551787e-07	1.3936305114182524e-07	2.830815917464125e-07
0.500500156037191	9.999999626828657	9.999999870956113	99.99999973787929	3.4446330902681213e-07	3.7317133284812627e-07	1.2904388167293712e-07	2.6212074886917845e-07
0.5005001815430392	9.999999654460204	9.999999880511195	99.9999997572881	3.1895746080006443e-07	3.4553978613963044e-07	1.194888003613943e-07	2.4271196111068857e-07
0.5005002051602965	9.999999680045761	9.999999889358765	99.99999977525974	2.953402036049993e-07	3.199542298672546e-07	1.1064122918243971e-07	2.247403075230855e-07
0.5005002270288044	9.999999703736824	9.999999897551213	99.99999979190068	2.7347169581328555e-07	2.9626316726373327e-07	1.0244878104582866e-07	2.0809937133257347e-07
0.5005002472780509	9.999999725673673	9.999999905137049	99.99999980730942	2.5322244923152733e-07	2.743263186497755e-07	9.486294500631964e-08	1.9269062338276926e-07
0.5005002660279354	9.999999745986203	9.999999912161186	99.99999982157723	2.3447256469268323e-07	2.540137913575219e-07	8.783880651314964e-08	1.7842281652020296e-07
0.5005002833894773	9.999999764794682	9.999999918665223	99.99999983478858	2.171110228569921e-07	2.3520531426834493e-07	8.133477208608745e-08	1.652114807720391e-07
0.5005002994654747	9.999999782210475	9.999999924687657	99.9999998470217	2.010350254396724e-07	2.1778951961629627e-07	7.531233780953983e-08	1.5297836676990103e-07
0.5005003143511256	9.999999798336708	9.999999930264186	99.99999985834891	1.861493743910905e-07	2.0166328432061578e-07	6.973580972190296e-08	1.4165114339252512e-07
0.5005003281345616	9.999999813268877	9.999999935427773	99.99999986883749	1.723659385632776e-07	1.867311176747768e-07	6.45722208735998e-08	1.3116256940077795e-07
0.5005003408974074	9.999999827095387	9.999999940209053	99.99999987854936	1.596030927146668e-07	1.7290460624058928e-07	5.979094297476247e-08	1.2145071081173772e-07
0.500500352715202	9.999999839898116	9.99999994463619	99.99999988754244	1.4778529809460981e-07	1.6010187763036255e-07	5.536380628527605e-08	1.1245762015501047e-07
0.5005003636580008	9.999999851752857	9.999999948735766	99.99999989586887	1.3684249924343797e-07	1.4824713702878976e-07	5.126423057523891e-08	1.04131202556989e-07
0.5005003737904946	9.999999862729826	9.999999952531565	99.99999990357945	1.267100055070325e-07	1.3727016921427243e-07	4.74684317656903e-08	9.642060231393291e-08
0.5005003831727319	9.999999872894001	9.999999956046324	99.99999991071905	1.173277680969169e-07	1.2710599246420404e-07	4.395367166101376e-08	8.928100186353167e-08
0.5005003918602389	9.999999882305532	9.999999959300865	99.99999991732983	1.0864026113082418e-07	1.1769445901050266e-07	4.069912952434891e-08	8.267021883903223e-08
0.5005003999044949	9.99999989102021	9.999999962314426	99.99999992345116	1.005960050699001e-07	1.0897978493714161e-07	3.768556723185554e-08	7.654890859132544e-08
