Clb2T	Clb5T	Cln	Cdc20	Cdh1	Sic1T	Trim2	Trim5	Swi5	Mcm	MBF	Pds1T	Esp1T	PoloT	Polo	Net1dep	Net1pp	RENT	RENTp	Cdc14n	Tem1	Cdc15	MEN	Esp1b	Clb2	Clb5	Sic1	Pds1	Esp1	Net1	Cdc14c	Values[PP]	Values[V2]	Values[V6]	Values[Vdsic]	Values[Vacdh]	Values[Vicdh]	Values[Vaswi]	Values[Viswi]	Values[Vd]	Values[Vp]	Values[Vexp]
0.9991070000000001	0.201977	0.04079000000000001	0.0	0.0	0.001683	0.0014500000000000001	0.0	0.0	0.9967430000000002	0.001977	0.6019770000000001	0.25	1.0	1.0	0.011900000000000003	0.011900000000000003	0.48300000000000004	0.014	0.0021400000000000004	1.0	0.933	0.0	0.24857000000000004	0.9976570000000001	0.201977	0.00023300000000000016	0.35340699999999997	0.001429999999999987	0.4921	0.014860000000000042	0.024528900577370106	0.02	0.01	2.5004530000000003	0.004522200000000012	0.19238903000000002	0.01528800000000004	0.66031125	0.010839037915245688	3.223447495961228	0.01
0.995675083303496	0.19709052912934938	0.040790740148850875	0.04828792409752804	0.007422843825941739	0.003492140728138211	0.0030427472603522655	0.00014594034451275185	0.046822514129624175	0.9967230170967448	0.0019959925923718597	0.5732022608725937	0.25	0.9995739089934225	0.9830883229517531	0.0004719731219774473	0.857492277915843	0.13712193885355473	0.13687657405028494	0.05611065263005196	0.5046647884300859	0.8368706251476463	0.4846138991538145	0.24830505144628284	0.9926323360431437	0.1969445887848366	0.00030345312327319414	0.3248972094263109	0.0016949485537171849	-0.0076142167693976645	0.30676740851639345	0.024554589645089334	0.027797929940129498	0.05828792409752803	2.480339959879237	0.09371354213381956	0.1884137350303532	0.3179895390424038	0.6540246096101991	0.015874402756880086	32.73833104714836	9.702277983076288
0.984059484018391	0.1838361156697121	0.040794988243320264	0.09121701175273733	0.014575568330224524	0.008380892937901032	0.007459764353404567	0.0003506926599589754	0.0985302926665695	0.9966524771243203	0.002056395551904986	0.4987152362400354	0.25	0.9944470465117626	0.9776773747836642	0.002573155245874992	0.970600406609398	0.028654668636214218	0.026414642362215784	0.1408521936594661	0.05324413139574212	0.7699163279835505	0.04615125177706943	0.24764751032923135	0.9765997196649865	0.18348542300975312	0.0005704359245374883	0.251067725910804	0.0023524896707686764	-0.012255075245612092	0.3304931377043197	0.02461834254357389	0.03495192850736354	0.10121701175273733	2.4213627677144594	0.10337350712107987	0.1776780560439143	0.3586635764362129	0.635913927089808	0.02402408687211161	6.348747715506274	0.9330250355413885
0.9698741808277687	0.16481089536288093	0.04080446866004495	0.1299205881028079	0.0051791635281994985	0.008057703873058224	0.0073367553890583016	0.0003146616890526962	0.059893440058432224	0.9965870736030149	0.0021295253898781182	0.40093197073951004	0.25	0.990838030317982	0.9737646925179864	0.011262407051355072	0.9720828326071366	0.027505402573466623	0.01655144014086408	0.336189451061981	0.006523728709912168	0.7036851059011412	0.0027576876820365895	0.24599035170921993	0.9625374254387103	0.16449623367382823	0.00040628679494722546	0.15494161903029008	0.0040096482907801	-0.012588235180603037	0.1363051463645524	0.02477900580645954	0.035063724221560594	0.1399205881028079	2.3552740212151444	0.05097722744122514	0.16287367227291957	0.20354303657694858	0.6146408879747263	0.043099910913995676	3.2773858847162414	0.06515375364073178
0.9549414415929758	0.14259581904478627	0.04081857772893521	0.16541223959026807	0.002876669990264751	0.005373758341646176	0.0049181966373630795	0.00018510937981181617	0.032458858643979405	0.996527438141762	0.0022114010818745414	0.3004296040375869	0.25	0.9903073442554438	0.9729770542250805	0.015056071708706726	0.9637042374107045	0.03587636685229952	0.02112960473975354	0.3969841452151451	0.008162537162267707	0.6341932190776077	0.003493576405011385	0.23979529051480084	0.9500232449556127	0.14241070966497446	0.00027045232447128113	0.060634313522786004	0.010204709485199167	-0.012580604263004004	0.06713948793255546	0.025379508473901052	0.03769189195513271	0.17541223959026805	2.286095775834577	0.03205137073622098	0.14580896204695534	0.14653631697558447	0.5918196547265372	0.049393200865643486	3.0817320034914575	0.07987152810022768
0.937747938428851	0.11954879830909532	0.040837697074645886	0.19755839297094896	0.00307852223129694	0.004464086343203092	0.004079248613966319	0.0001307909035841626	0.02886539840878939	0.996446329366809	0.0023125886458767396	0.21178558313169538	0.25	0.9902509512121774	0.9725814692607447	0.014890030333979148	0.9600769038133553	0.03947547051699094	0.024901387813216977	0.3911492044436629	0.028852653480701963	0.5693229453697918	0.017620690633707446	0.20244423982967152	0.9336686898148847	0.11941800740551116	0.00025404682565261064	0.009341343302023826	0.04755576017032848	-0.012552374330346285	0.06937532503934621	0.028996197669733676	0.040987248189613676	0.20755839297094897	2.20742994005276	0.03254707364511375	0.12791025314672874	0.1476051659280788	0.5663978504615756	0.05039388173662065	3.692336228399585	0.36241381267414885
0.917097147011559	0.09755024440437801	0.04086251225371066	0.22577002284813802	0.013349340183187407	0.006064842776192683	0.005479689124061198	0.00014641444095884784	0.06431379028374083	0.9963312149497838	0.0024371704444260257	0.14205702810252366	0.25	0.9883755926333504	0.9702491756351169	0.004034034453231982	0.9700240759087381	0.02936404064239663	0.02566215245379046	0.20234346893958954	0.15247559769533045	0.5269795939970892	0.1259529886315625	0.13939527349923547	0.9116174578874979	0.09740382996341916	0.000438739211172637	0.0026617546032881583	0.11060472650076453	-0.012388116551134589	0.2682924904180139	0.03508629745534354	0.04791673835808877	0.235770022848138	2.1193363440824	0.08655805119359183	0.11051757078806429	0.30876118420593174	0.5388616014163132	0.03444010793413607	10.367215092129408	2.5290597726312494
0.8871723794128606	0.07800839603739869	0.0408949769630374	0.2459652710306389	0.048535126683625	0.01238357735884205	0.01123097736245904	0.00024861467156722986	0.14387326365238323	0.9961287807400822	0.002613248273443407	0.09235044396494815	0.25	0.9757495796614721	0.9568873063625785	0.0011570166392534038	0.9826822670500419	0.01629287189779993	0.015550026663921725	0.07517373663698472	0.3652232260607127	0.5222767518757311	0.31011211215598117	0.09112053109415792	0.8759414020504016	0.07775978136583146	0.0009039853248157783	0.0012299128707902313	0.1588794689058421	-0.011975138947841748	0.40853339146521533	0.039736695865565226	0.0640105777765139	0.2559652710306389	2.008744832277022	0.12481522953867415	0.09435749210638966	0.4235681387926123	0.5062905370495744	0.02421610022295105	21.610420026521666	6.212242243119623
0.8426821201775231	0.06188506462363153	0.040939369232643345	0.253195472181487	0.10091436725784257	0.02091599314770603	0.01911263043580874	0.00035496095728592943	0.22114377870101623	0.9957870423243518	0.002870385215662367	0.06008206815596974	0.25	0.9431737606248821	0.9231245165172557	0.0007584679705723378	0.9862927944156705	0.012353740521443859	0.012014853732385273	0.04888044682314752	0.6065809781065516	0.5315343752090302	0.4613742741473281	0.05939318021280663	0.8235694897417145	0.0615301036663456	0.0014484017546113578	0.0006888879431631094	0.19060681978719338	-0.011646534937114317	0.4387658126554087	0.042787116170916344	0.08568529412128573	0.263195472181487	1.8716082406650851	0.133096157201317	0.08009035733942776	0.44854190202003813	0.4679323226206164	0.023009236884220092	30.513858717884837	9.23748548294656
0.7830746729049359	0.04947150569303303	0.04100185451078915	0.2458217861626768	0.16501544045948463	0.030788608960630397	0.028210008984210697	0.00045342646561108104	0.297656063615373	0.9952356022736865	0.003248168330724922	0.04075508612530228	0.25	0.8876411917737912	0.8657960299350362	0.0006892414221574401	0.9864234574290882	0.012046584825281434	0.011777569152822564	0.04301670054165301	0.8370988546362804	0.5451439170361827	0.5195429465863352	0.04031204475371481	0.7548646639207254	0.04901807922742194	0.0021251735108086187	0.00044304137158746737	0.20968795524628522	-0.011470042254369539	0.4449367146330656	0.04461940655755571	0.11058835480006152	0.25582178616267676	1.7092682680624782	0.13477151540616925	0.06795814597739547	0.45354005474139614	0.4241958913809291	0.023234683153452795	33.727112984489125	10.4008589317267
0.7104294157152778	0.040467295151225824	0.04109228525900782	0.22545707595051998	0.23863094679092328	0.04336568578817053	0.03968575461913583	0.0005804968310867762	0.3833865545925592	0.9943291653786648	0.0038240505882057717	0.029941727421308215	0.25	0.810545720798173	0.7860331284913682	0.0006714946599498723	0.9854409647878287	0.012898266681193293	0.012649327683147592	0.04089033568206846	0.9910759744607089	0.5617009558391999	0.5455237471557443	0.02961768774496875	0.670743661096142	0.03988679832013905	0.0030994343379479243	0.0003240396763394653	0.22038231225503127	-0.01133923146902205	0.4462113976367383	0.045645604030720904	0.1379980863114213	0.23545707595051998	1.5228993467210736	0.1350901293614835	0.057744845183949955	0.4543894647731519	0.37528692928817525	0.02347173002228667	34.94509063862323	10.920474943114884
0.6282970117874056	0.034268071835383246	0.041228591678541086	0.19624787863159263	0.32044195106140283	0.06097649384502985	0.055528192028013616	0.000790696547389862	0.4863874733250513	0.9927293117307014	0.004762200370363809	0.02435312326382534	0.25	0.7166674183724506	0.6881596972751582	0.0006606735485004122	0.9838568728080994	0.014345821358872454	0.014108459156412236	0.03948789356200024	0.9899364884071049	0.5814652439310033	0.564107663623076	0.02408611938523269	0.5727688197593919	0.033477375287993376	0.004657605269626366	0.00026700387859265184	0.2259138806147673	-0.011202694166971727	0.44616628507912737	0.04617618733624254	0.1678015682877204	0.2062478786315926	1.314335277612582	0.1350345223305982	0.049018784256370705	0.45406386379152736	0.321492441345691	0.02356537397786368	35.66626000523419	11.292153272461519
0.5410184709502189	0.03021697980854812	0.041448644330439	0.16349462408709584	0.4094232316046138	0.08698336349615192	0.07843962116459956	0.0011803368570708094	0.6106191628856884	0.9894509344837256	0.006475596393644907	0.02191299899625092	0.25	0.6131283041855368	0.5784360920728068	0.0006440791609383968	0.9816411975882655	0.01638415651296616	0.016160836718696416	0.03794951864729968	0.9832183148577643	0.6049036179413247	0.5856612953950608	0.021669911504337513	0.4625788497856193	0.029036642951477308	0.007363405474481553	0.0002430874919134088	0.2283300884956625	-0.011025354101231621	0.44566632483973423	0.046407903251859874	0.20011875505055512	0.17349462408709584	1.0854039519698517	0.1348383830113392	0.04128063620503275	0.4532562285691941	0.2630669071064176	0.02351776726845364	36.51956332871422	11.723225907901215
0.45316961211241186	0.027745373161348435	0.04185122155153394	0.13195469511028693	0.5048351170569957	0.12649387169683043	0.11197301097156678	0.0019644840279452436	0.7522787823907712	0.9805439316675204	0.010287627303286874	0.021423307546922846	0.25	0.5078946078433864	0.4630668475346968	0.0006238639194547586	0.9785726062311881	0.01921428424332914	0.01900629303490033	0.03628389202587353	0.9631540961304357	0.6324522147206747	0.6097805296837313	0.02118465141780179	0.34119660114084505	0.025780889133403193	0.012556376697318423	0.0002386561291210579	0.22881534858219824	-0.01078689047451731	0.4445018237307974	0.04645443673643308	0.23512951633382698	0.1419546951102869	0.8367318128757973	0.1344390638800154	0.03398353089568619	0.451758602135972	0.19993396742047492	0.02337854358458482	37.483920869780185	12.205610593674624
0.36905187253567173	0.02643900472673755	0.042773353979341164	0.10439215030184928	0.6062500301039438	0.18741993841664598	0.15936927523929362	0.0037109679355273226	0.888780392096948	0.9466172743001	0.021566968073220276	0.02223641586230134	0.25	0.4079275306356056	0.3454407100682511	0.0006044015428278781	0.9742323058376036	0.02322827437920314	0.023034037963626	0.03462694708924143	0.9077044930333913	0.6644849118848934	0.6332079515374562	0.02198885418947661	0.20968259729637811	0.02272803679121023	0.024339695241825037	0.00024756167282473027	0.22801114581052342	-0.010460580216806625	0.4421447785315554	0.04637731799576245	0.2729392270717625	0.11439215030184927	0.5689812991441883	0.13368224197214387	0.026433331485262793	0.4490701679494037	0.13188732624159671	0.023187144907784084	38.367420913543434	12.674159030749122
0.29215697133974217	0.026126095508634255	0.04546825429774962	0.0805480479068902	0.7135745399661693	0.280583255802592	0.21212326396852252	0.008111033768939041	0.9702173013554325	0.8363263824173452	0.05805444055109512	0.024119964795915133	0.25	0.31700375660931457	0.22457010256944776	0.0006000627004137322	0.9677519903179498	0.029271587702568484	0.029080369746500676	0.033533064943888455	0.7939109163132855	0.7009818391077446	0.6404502935679908	0.023850663495103366	0.08003370737121963	0.018015061739695214	0.0603489580651305	0.0002693013008117709	0.22614933650489666	-0.01002357802051812	0.4371953473535431	0.04619876890449978	0.31348462077715666	0.09054804790689018	0.3042999196684541	0.13216459615437956	0.017712644599620193	0.4439019603423207	0.06352814999038123	0.023006245420158996	38.287652599339076	12.819005871359815
