Open State	Receptor	Activated State	Shut State	Inactivated State 1	Inactivated State 2	Values[open_probability]	Values[Phi1]	Values[Phi2]	Values[Phi_minus2]	Values[Phi3]	Values[Phi4]	Values[Phi_minus4]	Values[Phi5]
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
8.239868195805251e-05	0.0006965561245626733	0.38293181280921323	2.614695724400766e-07	0.009706006671500579	0.6065829642431921	0.014109036656411295	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.586806627632652e-05	0.00034976526307190387	0.3279428949859609	2.0623643860352323e-07	0.0042882007229180725	0.6673530647253338	0.007589299824284078	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.237118544377612e-05	0.00020407549157733836	0.3238597221604257	1.9485294166511203e-07	0.00190442406056919	0.6739692122490424	0.007218300639605806	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.111472607411736e-05	0.00014050053385524246	0.3235644413669465	1.9080864266276251e-07	0.0008560129458840366	0.6753777396185974	0.007191999477451954	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.058316065294604e-05	0.00011257879059270653	0.32354654156887414	1.8910183126094053e-07	0.0003949406453148858	0.6758851667327338	0.007190402928032454	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0350964885099245e-05	0.00010030223832423149	0.32354706189562693	1.8835659589631873e-07	0.0001921714183693546	0.6760999251261984	0.007190446888127325	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.024896864800842e-05	9.49035073453445e-05	0.32354791992619536	1.880292622883999e-07	0.0001029982458869082	0.6761937413226621	0.007190522154237797	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.020412206123896e-05	9.25292929777609e-05	0.3235483445454033	1.8788533927329606e-07	6.378206069370692e-05	0.6762349520935246	0.007190559457487605	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.018440026369512e-05	9.148517127005316e-05	0.32354853481668544	1.8782204762823794e-07	4.65357171542624e-05	0.6762530720725788	0.007190576176762583	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.017572712134374e-05	9.102599059795551e-05	0.32354861876051505	1.8779421358626319e-07	3.895117117807552e-05	0.6762610405563738	0.007190583553250528	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.017191285735923e-05	9.082405255999753e-05	0.32354865569771873	1.8778197277074422e-07	3.561564666173329e-05	0.6762645449082293	0.007190586799096531	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.017023540305206e-05	9.073524404032387e-05	0.3235486719435013	1.877765894947296e-07	3.414874622409079e-05	0.6762660860542417	0.007190588226691688	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0169497713949176e-05	9.06961878936968e-05	0.32354867908818197	1.8777422203922515e-07	3.350363379093261e-05	0.6762667638181974	0.0071905888545295725	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0169173273614166e-05	9.067901107111842e-05	0.3235486822304376	1.8777318083729097e-07	3.321991451517591e-05	0.6762670618975216	0.007190589130654885	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0169030588731776e-05	9.067145757001692e-05	0.3235486836122516	1.877727229707504e-07	3.30951490413541e-05	0.6762671929778254	0.007190589252081492	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016896782096532e-05	9.066813425823705e-05	0.32354868422019806	1.8777252152225188e-07	3.3040256003592195e-05	0.6762672506491977	0.007190589305504744	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168940240984914e-05	9.066667327498562e-05	0.3235486844874541	1.8777243296025934e-07	3.3016124169762014e-05	0.6762672760024272	0.007190589328989974	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016892806112968e-05	9.066602889407234e-05	0.3235486846053423	1.8777239390099802e-07	3.300548058071667e-05	0.6762672871847278	0.0071905893393493115	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016892273215486e-05	9.066574668693571e-05	0.3235486846569655	1.8777237679442086e-07	3.3000819192515786e-05	0.676267292082046	0.0071905893438857045	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016892038511335e-05	9.066562244700263e-05	0.3235486846796962	1.877723692634464e-07	3.299876705239771e-05	0.6762672942380499	0.007190589345883157	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891932462724e-05	9.066556629820419e-05	0.3235486846899658	1.8777236585988233e-07	3.299783961181021e-05	0.6762672952124337	0.007190589346785594	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891886074145e-05	9.066554173943658e-05	0.32354868469445935	1.8777236437121475e-07	3.299743396020445e-05	0.6762672956386159	0.00719058934718047	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918678108064e-05	9.066553207010405e-05	0.32354868469623005	1.8777236378508838e-07	3.299727424767066e-05	0.6762672958064102	0.00719058934733607	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918595524384e-05	9.066552769791321e-05	0.3235486846970287	1.8777236352006115e-07	3.2997202029481275e-05	0.6762672958822846	0.007190589347406247	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891853853396e-05	9.066552468068544e-05	0.323548684697579	1.877723633371679e-07	3.299715219159883e-05	0.6762672959346466	0.007190589347454606	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891850367486e-05	9.066552283513798e-05	0.3235486846979172	1.8777236322529593e-07	3.299712170804716e-05	0.6762672959666726	0.007190589347484329	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891849335541e-05	9.066552228879087e-05	0.3235486846980178	1.8777236319217866e-07	3.299711268370654e-05	0.676267295976153	0.0071905893474931626	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918498733096e-05	9.066552257350758e-05	0.3235486846979651	1.8777236320943815e-07	3.2997117386167995e-05	0.6762672959712132	0.007190589347488534	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891850916289e-05	9.066552312569722e-05	0.32354868469786335	1.877723632429099e-07	3.2997126506907186e-05	0.6762672959616315	0.007190589347479597	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918511083575e-05	9.06655232273892e-05	0.3235486846978442	1.8777236324907312e-07	3.2997128186803426e-05	0.6762672959598671	0.007190589347477908	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891850055376e-05	9.066552266990361e-05	0.32354868469794695	1.877723632152799e-07	3.2997118978712566e-05	0.6762672959695405	0.007190589347486939	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891848701517e-05	9.066552195312486e-05	0.3235486846980788	1.8777236317183137e-07	3.2997107139325924e-05	0.6762672959819783	0.007190589347498525	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918477945796e-05	9.066552147296155e-05	0.32354868469816706	1.8777236314272613e-07	3.29970992080922e-05	0.6762672959903107	0.007190589347506283	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891847740747e-05	9.066552144446398e-05	0.323548684698172	1.877723631409985e-07	3.2997098737389456e-05	0.6762672959908054	0.007190589347506721	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891848213405e-05	9.066552169470613e-05	0.32354868469812587	1.877723631561671e-07	3.29971028707813e-05	0.6762672959864632	0.0071905893475026645	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891848672932e-05	9.066552193799425e-05	0.3235486846980812	1.8777236317091424e-07	3.29971068893399e-05	0.6762672959822414	0.007190589347498733	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891849029633e-05	9.066552212684145e-05	0.3235486846980467	1.8777236318236144e-07	3.2997110008673153e-05	0.6762672959789642	0.0071905893474957065	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891851167483e-05	9.066552325868455e-05	0.3235486846978394	1.877723632509685e-07	3.299712870439565e-05	0.6762672959593224	0.007190589347477487	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918531134485e-05	9.066552428893636e-05	0.32354868469765086	1.877723633134176e-07	3.2997145722055065e-05	0.6762672959414435	0.007190589347460917	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891854050495e-05	9.066552478503518e-05	0.32354868469756026	1.8777236334348927e-07	3.299715391650076e-05	0.6762672959328342	0.007190589347452956	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891852953355e-05	9.06655242041731e-05	0.3235486846976668	1.877723633082814e-07	3.299714432146656e-05	0.6762672959429146	0.007190589347462326	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918527201094e-05	9.066552408068079e-05	0.3235486846976899	1.8777236330079626e-07	3.299714228158717e-05	0.6762672959450572	0.00719058934746435	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918529543676e-05	9.06655242046992e-05	0.32354868469766784	1.877723633083135e-07	3.299714433030737e-05	0.6762672959429041	0.007190589347462419	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891852669863e-05	9.066552405407085e-05	0.32354868469769577	1.8777236329918283e-07	3.2997141842384154e-05	0.6762672959455177	0.007190589347464865	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891851685253e-05	9.066552353279168e-05	0.32354868469779086	1.8777236326758516e-07	3.29971332319015e-05	0.6762672959545641	0.007190589347473226	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891850319053e-05	9.066552280949009e-05	0.32354868469792264	1.877723632237418e-07	3.299712128435629e-05	0.676267295967117	0.007190589347484806	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891849392271e-05	9.066552231882438e-05	0.3235486846980125	1.877723631939994e-07	3.2997113179739794e-05	0.6762672959756317	0.007190589347492696	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.01689184856148e-05	9.066552187897944e-05	0.32354868469809295	1.8777236316733752e-07	3.299710591456022e-05	0.6762672959832645	0.007190589347499769	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918480143996e-05	9.066552158934107e-05	0.3235486846981458	1.8777236314978056e-07	3.2997101130429575e-05	0.676267295988291	0.007190589347504418	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891847944146e-05	9.066552155214949e-05	0.3235486846981523	1.8777236314752594e-07	3.299710051610763e-05	0.6762672959889368	0.007190589347504984	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891847552665e-05	9.066552134488984e-05	0.3235486846981901	1.8777236313496249e-07	3.2997097092678044e-05	0.6762672959925337	0.007190589347508306	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891847333912e-05	9.06655212290765e-05	0.32354868469821113	1.877723631279422e-07	3.299709517972206e-05	0.6762672959945435	0.007190589347510154	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891847326599e-05	9.066552122520575e-05	0.32354868469821174	1.8777236312770754e-07	3.2997095115787225e-05	0.6762672959946108	0.007190589347510209	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891847568264e-05	9.06655213531494e-05	0.32354868469818837	1.8777236313546308e-07	3.299709722910764e-05	0.6762672959923904	0.007190589347508158	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918478615515e-05	9.066552150842362e-05	0.32354868469816	1.8777236314487529e-07	3.29970997938635e-05	0.6762672959896958	0.007190589347505663	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.016891848116148e-05	9.066552164321452e-05	0.32354868469813536	1.8777236315304587e-07	3.299710202028413e-05	0.6762672959873568	0.007190589347503497	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
6.0168918483429555e-05	9.066552176329284e-05	0.32354868469811343	1.877723631603246e-07	3.2997104003687115e-05	0.6762672959852729	0.007190589347501567	0.30571231933929804	1.4812112869924294	22.31962905718702	0.0929984544049459	761.3292117465223	0.14158102766798422	1.755731225296443
