cAMP	Cdc25	C	R_C	Pde1f	Ras2_GTP	Ras2_GDP	cAMP_PKA	IIIcAMP_PKA	Ras2_Cdc25	Ira2	Pde2	IIcAMP_PKA	Ras2_GDP_Cdc25	Ira2P	R_2cAMP	AMP	Pde1	Ras2_GTP_CYR1	Ras2_GTP_Ira2P	IVcAMP_PKA	Cdc25f	Ras2_GTP_Cdc25	Ras2_GTP_Ira2	R	PKA	CYR1	cAMP_Pde1f	cAMP_Pde2
21278.30439089534	0.015522660397927731	5.872171890097275	2.2526428015879634	2.9686684668509062e-05	604.2099178344573	18721.091537692846	768.1632535883394	49.119910077269225	5.7775047276468474e-05	8.108461552932352	3696.660744381058	233.12158177164466	151.1112282857272	0.00020864492578418737	4.8376498331932085	17808.13577370594	1399.9927352186678	182.82496378114288	0.044889850890359295	5.02750770613993	0.0022264502619357123	148.87096482856523	191.84643995125145	1.0345220569040623	1440.5053395107607	17.17503621885738	0.007235094645780189	2803.339255618942
24968.98721010803	0.01552887868489349	14.108227741669952	3.8732949737790885	7.013775140347092e-05	685.551983713731	18631.65912545253	835.7778889872445	92.46852816783681	5.7734162091116896e-05	7.141354275287596	3424.74424683897	332.7588676332437	150.58601387379568	0.0004417851463106382	12.898758858250645	22811.959388505686	1399.9794746246716	189.95158254640018	0.11302184538897156	12.178359561151032	0.005366773625570114	149.39303273973138	192.74518209417718	1.2094688834193115	1217.8255942927956	10.048417453600242	0.020455237573604887	3075.25575316103
28523.660781438288	0.0155324413720072	30.145697711323525	5.704596362961483	0.0001485022536091195	768.8507087145822	18543.299135058405	858.7330338687788	152.30311734428105	5.76914853923748e-05	6.356709122631709	3198.044755383192	431.6127218555282	150.04349869652663	0.0008380109958590233	28.870550105791487	28238.69681572546	1399.9496483451057	194.23474001034518	0.24905197117080644	24.937669163056714	0.011504208426023847	149.92940696218938	193.39340089520164	1.2751476055320297	1014.4883107312112	5.765259989655258	0.05020315263763732	3301.955244616808
31910.37989821557	0.015534112586258012	57.02845485949102	7.829468324003327	0.00028596598177844126	852.9237743547948	18456.186315233368	842.1003353639602	224.13374709726003	5.764738050514399e-05	5.712396447935884	3008.566101768486	516.6482182132123	149.49078995761087	0.0014458123210390565	55.725988502704205	34018.34605523638	1399.890110953969	196.64111676468895	0.4923490890649008	44.34333734609451	0.02182998007958867	150.4717883023424	193.79380865067827	1.302466356786819	840.3454003877238	3.3588832353115685	0.10960308004530665	3491.433898231514
35132.82883278206	0.015534537113439809	96.20880943158926	10.13277211576482	0.0005034040554771811	936.7149096707966	18370.589261108427	796.7604522956558	300.0283670256533	5.760229800650853e-05	5.177425585162221	2848.3971806358486	578.6316193089137	148.93491389525684	0.0022888333505571993	94.89381915563904	40094.745055123276	1399.7844447813047	197.92800598764464	0.8822860591697906	70.04911734634767	0.036927811305945656	151.01256615402548	193.93799952231745	1.3149902759501868	701.3596532497505	2.0719940123559426	0.2150518146367361	3651.6028193641514
38215.345324139176	0.015534214203615773	146.67145244041876	12.470340773747658	0.0008158159789823015	1019.3463972619596	18286.854285303183	735.8676175304308	371.00048562339117	5.755679565639883e-05	4.729091950840748	2710.752875735488	613.9870440714767	148.38238205233435	0.0033579672227228748	145.35017138516906	46424.44429269571	1399.615884963701	198.60372910109595	1.4479171296254778	100.23077499258288	0.05642753403849734	151.5455986426276	193.81963295231114	1.3212810552496614	599.3431811750338	1.3962708989045982	0.3832992203168222	3789.247124264512
41187.828095432356	0.015533512011165658	204.93292744523285	14.702700093466916	0.0012279655910287844	1100.1115552650097	18205.37042755811	671.7807414799546	429.5478156217301	5.751152841945806e-05	4.350771301097087	2590.3644816296683	624.5944479046744	147.839043952657	0.004613904142464133	203.60822940164542	52974.37651584041	1399.3708906890174	198.96793216529886	2.2002459733352135	132.0719398732996	0.07899627122887792	152.06636875257425	193.44436882142523	1.324698043587427	532.1872413509905	1.0320678347015313	0.6278813453886554	3909.6355183703317
44074.684477593175	0.01553269078649905	265.92305519623335	16.716326151389502	0.0017329502566010271	1178.4509160071605	18126.524270376507	613.9936418734617	471.36410090255646	5.746718830739304e-05	4.030049194037408	2483.4576742082404	616.194085117787	147.3099769499417	0.005997503957430135	264.5963813632248	59719.21732433911	1399.0420663014218	199.17906736764817	3.1297690096624304	162.5648975689785	0.10267436259586125	152.5717585294873	192.83418429234277	1.3266738330084629	494.56358386340406	0.8209326323522932	0.9562007483189457	4016.5423257917596
46889.40619012138	0.015531920373552164	324.3339640731321	18.435914448475977	0.002314092854200163	1253.9348155064974	18050.65665180505	568.1602776525112	495.83631402721153	5.7424411642526534e-05	3.7572764815963717	2387.498928761224	596.249899917096	146.79932459749895	0.007443101050487015	323.0060934401116	66638.98626047846	1398.629454511565	199.31418151077708	4.209491452529244	189.28428449075213	0.12539731935696916	153.0596887383584	192.02578896482402	1.327870633020474	479.08428465162393	0.6858184892233272	1.368231395578142	4112.501071238775
49634.26456624292	0.015531292387538156	375.91048006690306	19.828792123262083	0.002949158821612849	1326.254180336311	17978.03138567262	536.1023685709608	505.4532285988787	5.7383689069988165e-05	3.5245975493817028	2300.8491139930447	571.9562442810703	146.31013349916492	0.008890375875650721	374.5818613646295	73717.1722576987	1398.1399204000031	199.40895236682306	5.401609764182219	210.88634320150408	0.1454991581634075	153.52877866659452	191.06490231056054	1.3286187022733849	477.73217925250196	0.5910476331774199	1.857130441172128	4199.150886006954
52303.4820429132	0.015530832998941422	418.2823270649058	20.902861038965195	0.003615223064579676	1395.2122698674775	17908.821033071865	516.5740544288465	504.54014480555645	5.734530967728447e-05	3.325383893100051	2222.4236833680334	548.8219054900176	145.84428302036733	0.010292361483496135	416.9532316182201	80939.46435415545	1397.5850149027258	199.47994461487846	6.665351383554813	227.23211583415284	0.1620404666902947	153.9780883346333	189.99897236186175	1.3290954466858524	483.2391853894899	0.5200553851219999	2.4113698742074963	4277.576316631966
54887.91038876098	0.015530520453885439	451.16184627729695	21.69917499958497	0.004292670605270134	1460.711180920318	17843.109435293984	506.46771069902314	497.82396474739096	5.730935464241657e-05	3.153951909404015	2151.4200220234425	530.0258023949589	145.40256782744063	0.011618992723241734	449.8324425065449	88293.02820554978	1396.978114731728	199.53537615119902	7.963808432971105	239.16377261007864	0.17489094296458482	154.40695339978586	188.87062066490174	1.3294037707522164	490.0882389101062	0.46462384880139873	3.0175925976651246	4348.579977976559
57379.448077828274	0.015530306765243503	475.955060454984	22.28023143769932	0.004967476696917488	1522.7317547164264	17780.90684258431	502.09472882103813	489.2695628326975	5.727573738294599e-05	3.0054466328706004	2087.137449437346	516.5141214559159	144.9849274678788	0.012856768857045455	474.62545233623285	95766.19012844903	1396.3317202459202	199.57981960250055	9.268426135670332	248.06072108112105	0.18458319479321172	154.814901754825	187.71327046260217	1.3296081187512903	494.94321986288486	0.42018039749981984	3.6633122773815603	4412.862550562657
59773.974978084494	0.015530139186928532	495.00620623290945	22.715789419584087	0.005631654682541172	1581.3096052291874	17722.17161586584	500.21202916406	481.45117279063373	5.7244272480686854e-05	2.875798442758964	2028.8877144707137	507.62015581457496	144.59076068111787	0.01400567786699903	493.67645500737945	103348.36578795585	1395.655593261174	199.61613502782552	10.560706736439592	255.35162703596922	0.1920218630948584	155.2016300723276	186.54948914293465	1.329751225530241	496.50401736851427	0.3838649721748493	4.33877508414275	4471.112285529288
62072.322506988836	0.015529976208793116	510.77562669348754	23.06914063104862	0.006282304567940721	1636.5116683314616	17666.832524763584	498.5974473522117	475.49365227209205	5.7214748899238364e-05	2.7616886658781064	1975.9755536404384	501.88731652735436	144.2192380363444	0.015074738966622188	509.4457651056731	111030.0874922199	1394.9560373308157	199.64626429673405	11.831464147637266	262.1439035330933	0.19816401078249982	155.56701076191518	185.39177244751818	1.3298615878145668	494.95529665297977	0.3537357032663232	5.037680364615612	4524.02444635956
64279.52504226934	0.015529794925845485	525.2164700008236	23.387231329007136	0.006919942331606936	1688.4171351379687	17614.80714940334	496.1550071791836	471.4250445111018	5.718698590773461e-05	2.6604886145535005	1927.7206130907182	497.796050111956	143.8695397056867	0.016077450883156843	523.8865131752195	118803.02650878408	1394.2362136651025	199.67158581658515	13.078488359024687	269.05922768990064	0.2037744975855658	155.91109881481586	184.2449455755388	1.3299568256039482	491.2628198429418	0.3284141834152442	5.756866392565236	4572.279386909282
66403.0842704819	0.015529590120130287	539.489639169027	23.69697477482866	0.007546765127953149	1737.104809471	17566.01412359437	492.6790097345017	468.69292292114187	5.716086050391799e-05	2.570163412544129	1883.4929528202947	494.2138634916209	143.54098382668874	0.017028114086029725	538.1595932225214	126659.95799072881	1393.4970964169754	199.69309996355	14.303662918759745	276.2687455773269	0.20931191222913345	156.23411751010138	183.1091455546102	1.3300459465055519	486.55215130347995	0.3069000364503862	6.495356817895911	4616.507047179703
68451.09096492852	0.015529368165755073	554.0038675124384	24.00771141058557	0.008165302987021077	1782.6468659124705	17520.379153435402	488.4712814265699	466.62411534726954	5.71363075348633e-05	2.4891523948720593	1842.7419763303578	490.537131997145	143.2330536873804	0.017939509311561738	552.6737356398194	134594.6609707071	1392.7385862157792	199.71154331079876	15.510421204498265	283.651100344183	0.21494138638252225	156.5364184217637	181.98248689131822	1.330131872618808	481.7105814233197	0.2884566892016452	7.253248481232745	4657.2580236696385
70430.83034011471	0.0155291397086226	568.6586334927673	24.31745525238938	0.008777638803530347	1825.1074815984448	17477.836277754635	483.98443966655	464.70660264393865	5.711330249913257e-05	2.416247264168082	1805.0091385466076	486.6063392535669	142.94536012039217	0.018821923467462982	567.328419299004	142601.7746363831	1391.9604053727862	199.72746655925945	16.702044750886813	290.9763050313294	0.22062758506172567	156.8184260415349	180.8628860614778	1.3302141937632121	477.23826903203576	0.2725334407408775	8.030816988408663	4694.990861453391
72348.12197304568	0.0155289141070058	583.1370731858104	24.619709866428064	0.009385148485339655	1864.5442245456213	17438.326433842205	479.58999219618414	462.6804522150146	5.709183944200602e-05	2.35048722531137	1769.924242731508	482.52026585003057	142.67758173088265	0.019683174350148346	581.8067817120274	150676.6421681443	1391.1626006809563	199.74128943302267	17.880885833096368	298.04325232814085	0.22624850714908146	157.0805837560219	179.74894376724237	1.3302914737823008	473.28764588450986	0.2587105669777066	8.828014170557076	4730.07575726849
74207.30718713618	0.015528696832312236	597.1335058805112	24.908450116973974	0.009988584633515313	1901.0103088017079	17401.795176317846	475.4889526078845	460.4958568419723	5.7071913351362725e-05	2.2910814275064717	1737.1909222194236	478.456827744883	142.42941456068786	0.02052916351138	595.8031432520526	158815.16875687442	1390.345673019021	199.75333891512008	19.04829578692577	304.74300829275296	0.23168474690193464	157.32331492366458	178.6400936220567	1.3303626284576517	469.79437651376395	0.24666108488031815	9.644338396344041	4762.809077780577
76011.61347051842	0.015528489455133647	610.4677942665619	25.180437677422546	0.010588302428574234	1934.5565076545558	17368.190734412718	471.72718607923366	458.21723911749035	5.705351107354296e-05	2.237359185983701	1706.5684370046479	474.5588517156995	142.2005450092227	0.02136455415891782	609.1373668775186	167013.70841584814	1389.5104673687747	199.76387516352318	20.204925127190762	311.0584498350803	0.23686500128304788	157.54700444652806	177.53635113266688	1.3304273890425498	466.6141572805032	0.23612483647715216	10.478944328794771	4793.431562995353
77763.61073453928	0.015528291041607967	623.0985262634944	25.43534041750548	0.011184481087068328	1965.2322529730818	17337.462873771005	468.2586324384726	455.93521685782986	5.703661000756282e-05	2.188741818064001	1677.8553306373462	470.8933745836056	141.99064473217408	0.02219332503897447	621.7680400823224	175268.98197747167	1388.657978563176	199.77310869541435	21.351102340411153	317.02981996028	0.24177200543709362	157.75199793473735	176.4379625164861	1.330486181171325	463.6160228193113	0.22689130458588205	11.330836955735457	4822.144669362656
79465.56860716038	0.015528099774110756	635.0782143183453	25.674695959030917	0.01177726887292339	1993.0859782841467	17309.562510355445	465.00929787218195	453.71560725377145	5.702118132740137e-05	2.144727719830483	1650.8776385254762	467.46210616631896	141.79937846591082	0.02301911618921844	633.7476745329517	183578.02058209016	1387.7891853441565	199.78121179471808	22.487117565832623	322.7154116548042	0.24642549859396373	157.93861091453996	175.34513559814786	1.330539785392775	460.7211219142346	0.21878820528213647	12.199037386968833	4849.122361474527
81119.6473831685	0.015527914069596	646.4953949422833	25.900684154973302	0.012366844159422588	2018.1650041465732	17284.441786037067	461.9176302473651	451.58600087401453	5.700719429454243e-05	2.1048835112149447	1625.4817926885262	464.23238696915234	141.6264150879003	0.023845390109367898	645.1648059157102	191938.12607511002	1386.9049607599995	199.78832635562108	23.613359557656533	328.1649522690626	0.2508597239500813	158.10714026688586	174.25791154101933	1.3305890265723082	457.9009900917764	0.21167364437909084	13.082672395839758	4874.518207311477
82727.94800441523	0.015527733010675334	657.4322591038114	26.115272264371914	0.012953419107643036	2040.5152730635991	17262.054304115594	458.94813883388196	449.545322280822	5.699461944417999e-05	2.0688368194307105	1601.5309270841526	461.16548004645057	141.47143574200473	0.024675480573711463	656.1016245093788	200346.84073325252	1386.0060545192855	199.79456962181234	24.730334618724925	333.4098671218889	0.25510676808053784	158.25787276228493	173.17615308127077	1.3306345944320523	455.1574260328641	0.20543037818787116	13.980992061606113	4898.469072915852
84292.48599585285	0.0155275562714167	667.9464654224182	26.31987237520269	0.01353722035539806	2060.1811310619355	17242.35532864813	456.08723141289323	447.58001728348233	5.698342996639741e-05	2.0362689375019594	1578.902976954607	458.232072324114	141.334137172967	0.025512597229571516	666.61578842561	208801.92148631113	1385.0931173785866	199.8000386565428	25.838625309170023	338.46573259104997	0.2591892757042613	158.39108901162766	172.09959315609845	1.3306769968077328	452.50177748964893	0.199961343457414	14.89334540105698	4921.097023045395
85815.14931023661	0.01552738383563614	678.0718194845648	26.515378121246034	0.014118467474913023	2077.2052261214103	17225.301875031244	453.33268899453645	445.67640275667424	5.697360165524286e-05	2.0069073204413215	1557.489364786789	455.41547346481326	141.21423136067207	0.026359830765266	676.74110289444	217301.31651060205	1384.1667364788836	199.8048139552709	26.93883883463125	343.3395460584685	0.2631205729775459	158.5070637089133	171.0278940141622	1.3307165901243745	449.94228992260105	0.19518604472928353	15.819145053640925	4942.5106352132125
87297.67368689651	0.015527215739501797	687.8275362179611	26.702363795339572	0.014697361898990466	2091.62850840788	17210.85270336556	450.68469658549947	443.8259909427978	5.696511221100492e-05	1.9805185468775515	1537.1936756845382	452.7079312297804	141.11144353240653	0.027220174052252785	686.4967825806814	225843.14377128988	1383.2274624935126	199.80896238478138	28.03157179626093	348.03619690474824	0.26690822164696737	158.60606406509498	169.96068948280927	1.3307536372793471	447.4802343305228	0.19103761521880847	16.757840144587934	4962.806324315464
88741.64267090616	0.015527051937337196	697.2276053298626	26.881276773717218	0.015274084759172343	2103.490284347254	17198.96825970219	448.14136165305	442.0254150670169	5.695794052741508e-05	1.9569023061957704	1517.9302056773658	450.10550118933617	141.02551021798587	0.028096558278800938	695.8968169750768	234425.67178327218	1382.2758230669233	199.81253954430778	29.11739654106935	352.56181427147084	0.2705576774368265	158.68834809469962	168.89760459445606	1.3307883547855544	445.11146676733534	0.18746045569244052	17.708902848317145	4982.069794322637
90148.50411131121	0.015526892282160375	706.2862657107311	27.052548182646564	0.015848800092875846	2112.8282821448206	17189.610606091857	445.6980799931881	440.2740851621841	5.6952066268443396e-05	1.935886618809706	1499.6225005213655	447.6045366702634	140.95617808365756	0.028991895750269916	704.9554447723131	243047.30281194413	1381.3123257536124	199.81559162790182	30.196862493247398	356.92428249624396	0.2740744578306099	158.75416361416353	167.83825899219258	1.330820938417865	442.82960873143065	0.18440837209843444	18.6718254462945	5000.377499478637
91519.59153455088	0.015526736565322488	715.0194624494802	27.2166231915744	0.01642165928147113	2119.6787059085405	17182.743361993354	443.34876597476716	438.5719708048088	5.694746974490843e-05	1.917324176666903	1482.2020320084598	445.2004154284841	140.9032035251683	0.029909122307422698	713.6886108784959	251706.55845720108	1380.3374563047503	199.8181568741596	31.270503347504448	361.13232496871655	0.27746474060830506	158.8037480501885	166.7822633535212	1.3308515709843098	440.6284800026953	0.18184312584064347	19.64612203596814	5017.797967991542
92856.14250991149	0.015526584563261859	723.4440091588924	27.373946673319466	0.016992804482451548	2124.076273576143	17178.33166214966	441.0872585320208	436.9184773459733	5.694413196231759e-05	1.901089541844943	1465.6070903240543	442.887747259321	140.86635266732696	0.03085123619482539	722.1131287376761	260402.06732434098	1379.3516767719314	199.82026668931596	32.33884384665397	365.194431154188	0.2807350526177623	158.83732875136025	165.7292153753062	1.3308804212163479	438.5031077923901	0.17973331068432263	20.63133042358601	5034.392909675948
94159.31143306689	0.015526436065197716	731.5762399103362	27.524939364479284	0.01756237057549995	2126.0542431021654	17176.342126838288	438.90811508120186	435.3123058198632	5.694203470694257e-05	1.8870769441300261	1449.781892809235	440.6610566747253	140.84540143528147	0.03182133363372816	730.245332269219	269132.5543983157	1378.355425297663	199.82194651917953	33.40240383007475	369.118253201698	0.28389174589894584	158.8551234407199	164.6786978921614	1.3309076411170633	436.449679585103	0.17805348082074682	21.627012331761392	5050.218107190768
95430.17773582823	0.01552629087944989	739.4311440944017	27.669983418129195	0.01813048603379603	2125.6444329330425	17176.74283862683	436.8067585006666	433.75177708967954	5.694116059656807e-05	1.8751984983057874	1434.6758654814614	438.5153005780338	140.84013552985624	0.03282264303061886	738.100210729187	277896.831773893	1377.3491174974918	199.82321652770702	34.46169993233968	372.9105149220867	0.28694065546189323	158.85734058264208	163.63027892632383	1.3309333652145376	434.4650851532671	0.17678347229325966	22.63275201647398	5065.324134518543
96669.75166455383	0.01552614882765903	747.0221668317337	27.80942048214002	0.018697273448787466	2122.8772404714196	17179.503321879525	434.7792765129425	432.2351799619691	5.694149308296393e-05	1.8653827480584055	1420.2430465467753	436.44604284867324	140.85035029326605	0.03385855994038197	745.6912091198486	286693.7904833291	1376.333148560033	199.82409212190845	35.51724624180785	376.577200143362	0.2898870161215689	158.84417960029188	162.58351245019327	1.330957711884698	432.54650687611576	0.17590787809183328	23.64815416651797	5079.756953453229
97878.97928424767	0.01552600973665269	754.3614237751989	27.943557326836263	0.019262849729894237	2117.78165941845	17184.594523968663	432.8221663455702	430.7609532563174	5.694301642523932e-05	1.8575734986637105	1406.4415741122057	434.4493864154697	140.87585052448338	0.03493268440186763	753.0304429892549	295522.39324660884	1375.3078952925157	199.82458434890896	36.569554987105015	380.12378310014213	0.2927355433173041	158.8158309794465	161.53793882982933	1.3309807859437606	430.69122033148227	0.17541565109132184	24.67284185775419	5093.558425887799
99058.74741112537	0.015525873433074393	761.4600189647027	28.072673108661252	0.01982732695312735	2110.3852952294774	17191.988798804596	430.9321704091003	429.32770978336464	5.694571565749682e-05	1.8517289241675687	1393.2332372543954	432.5218272090046	140.91645030538177	0.0360488617333772	760.1290162838726	304381.66802265047	1374.2737177645633	199.82470018169354	37.61913770841858	383.5553798388818	0.29549055653332484	158.77247631893644	160.49308450568037	1.3310026808296818	428.89656672296616	0.1752998183067468	25.706454908483384	5106.766762745612
100209.88848566495	0.015525739741395553	768.3282839744751	28.197024921544305	0.020390812315126076	2100.7143775366053	17201.65989373756	429.10621634362315	427.93418606415844	5.6949576564261984e-05	1.8478209382146646	1380.5830807462187	430.6601367343939	140.97197286940442	0.03721122765185314	766.9972604936634	313270.7022651211	1373.2309605539097	199.8244427045848	38.666506906937705	386.87680925564104	0.2981560732468196	158.7142883680311	159.4484609271957	1.3310234808110668	427.15999715417325	0.1755572954154836	26.748648633775346	5119.416919253788
101333.18514463976	0.01552560848376548	774.9759009221065	28.31685100927347	0.020953409074058134	2088.7937686892146	17213.582940645618	427.3414150398457	426.57918892437647	5.6954585666493246e-05	1.8458348159153128	1368.45905850015	428.86130222479164	141.0422505171168	0.03842425860225344	773.6448576600656	322188.6378059678	1372.1799537414688	199.82381120576574	39.71217798672793	390.0926035081605	0.3007358577006395	158.6414310621134	158.4035629387544	1.3310432620401935	425.47911433713534	0.17618879423452408	27.799092849457427	5131.540941499858
102429.37432658947	0.015525479480069986	781.4119501331485	28.432372453957473	0.021515217108455675	2074.6469680221185	17227.734451599972	425.635070410552	425.2615677724562	5.696073021510965e-05	1.8457690554159976	1356.8317306426982	427.12250718075205	141.12712457006234	0.03969282854247253	780.0808880396861	331134.66627411504	1371.1210137953415	199.8228011811539	40.75667134187779	393.2070079546131	0.30323343990699597	158.55405954982066	157.35786677416363	1.331062093461645	423.8516853880733	0.1771988188463295	28.857470987550347	5143.168269357309
103499.15085938986	0.015525352547375042	787.6449333335588	28.543794307343358	0.022076332568342183	2058.2961116426823	17244.092319331245	423.9846784667121	423.9802100981606	5.6967998188365527e-05	1.8476354736827973	1345.6739995056612	425.4411261672186	141.22644535492876	0.04102227348802623	786.3138532956749	340108.0249939962	1370.0544444083812	199.821404250409	41.80051452774997	396.2239902341015	0.3056521247176137	158.45232019980836	156.3108277250791	1.331080037883079	422.2756312133556	0.17859574959123947	29.92347925905053	5154.326000494345
104543.1705965361	0.015525227498676408	793.6828018681435	28.65130672610253	0.022636849114418243	2039.7619676131212	17262.635822639444	422.38791412755756	422.73404661181735	5.6976378291067055e-05	1.8514595392994522	1334.9608785177106	423.81471759608525	141.34007221482923	0.042418465801914766	792.3517047159261	349107.99329734506	1368.9805373007134	199.81960798260226	42.84424453967356	399.1472597661524	0.3079950026696417	158.3363505786244	155.26187745522503	1.331097152216668	420.7490076012639	0.18039201739800717	30.996825850172165	5165.039121482295
105562.0531874132	0.015525104141190717	799.5329953525542	28.75508621810248	0.023196857590413365	2019.0639263200774	17283.345636979062	420.8426128396413	421.522055807995	5.6985859955339907e-05	1.8572809552190153	1324.6692891190296	422.2410108365776	141.46787354925945	0.043887900398441496	798.2018818641504	358133.88919948187	1367.8995729737953	199.81739562541117	43.88841024956482	401.98029121336697	0.3102649648903589	158.20627939584932	154.2104208948177	1.3311134884026545	419.2699885170905	0.18260437458912168	32.07723016861396	5175.330710880976
106556.38455323584	0.015524982274391183	805.2024847598326	28.85529690006281	0.023756446646141814	1996.2199856982106	17306.203850587008	419.3467532384059	420.3432645892586	5.699643334362471e-05	1.8651545141316819	1314.7778814386852	420.7178903975091	141.60972688634928	0.04543779536101059	803.8713556660068	367185.06639158516	1366.811821406618	199.81474572624114	44.93357505809741	404.72634627678383	0.31246471979032586	158.06222641515294	153.1558326324099	1.3311290938248477	417.8368546680945	0.18525427375914139	33.16442214673527	5185.222118561321
