Fru	Triose	Glu	AMP	Amadori	Acetic_acid	lys_R	Cn	Melanoidin	Formic_acid	C5
0.0	0.0	160.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0
1.577246125619749	0.0112671916549922	157.9164919337971	0.02865793316321152	0.3733220746000099	0.02183965892157015	14.59678322153031	1.65331073543324e-05	0.001236770706467939	0.07558017391814381	0.07558017391814381
3.109874320338539	0.04457701589889101	155.87863012421153	0.10037942679596583	0.6484054349344696	0.07962553670099638	14.242255132781477	0.00013118059309385035	0.008960005488088356	0.1519022338775669	0.1519022338775669
4.599158835133669	0.09920809972010367	153.88413375204289	0.19830134115962564	0.8487544565651408	0.1638823588364042	13.925498146654242	0.00043911840518945925	0.02744605562099272	0.22893870998386495	0.22893870998386495
6.046305622464596	0.17445983360439735	151.93107370370242	0.3103444509841117	0.9923005200366248	0.2674244582541789	13.638180009929966	0.001032401628854613	0.05917501904929847	0.30666250952100726	0.30666250952100726
7.452464175478983	0.269651398841258	150.0177909472245	0.4279863043976643	1.0927245721879464	0.3848123374404041	13.37394012673923	0.0020000534397943727	0.10534899667515865	0.3850469938946047	0.3850469938946047
8.818736130057713	0.38412094296760435	148.14283505016274	0.5453364763373916	1.160465156921088	0.5119381475351283	13.127921757493798	0.0034281501301827613	0.16627660924772147	0.4640660333194982	0.4640660333194982
10.146181555722707	0.5172248636923321	146.30491781542247	0.658440975564327	1.2034868788472544	0.6457094529702322	12.89641534903244	0.005399902765147011	0.24165679655597855	0.5436940444534798	0.5436940444534798
11.435823596703651	0.6683371730710764	144.5028782854876	0.7647603743921357	1.2278661515171123	0.7838080256152609	12.676586641384466	0.007995735878761484	0.33078683270628695	0.6239060149818295	0.6239060149818295
12.688651944145308	0.8368489214430012	142.73565625231547	0.8627787672758234	1.2382383352429036	0.9245056072948282	12.466269101022865	0.011293363519353774	0.43271379645840824	0.7046775183054667	0.7046775183054667
13.905625472555343	1.0221676670759299	141.00227220492812	0.951712290694817	1.2381385288912055	1.0665234174127092	12.263805717669605	0.015367862867857558	0.5463434627443725	0.785984720669439	0.785984720669439
15.087674284818771	1.2237169810852597	139.30181209227135	1.0312922794986976	1.230261812066578	1.208924820201304	12.067928197654888	0.020291745610126876	0.670517710779837	0.8678043826259456	0.8678043826259456
16.23570133566208	1.440935980454829	137.63341572978715	1.1016049916801718	1.216661739144684	1.3510334319681023	11.877664830271254	0.02613502719891883	0.8040684389038927	0.9501138562260059	0.9501138562260059
17.350583755506992	1.673278883956304	135.99626794931888	1.1629738473918296	1.1989017749891002	1.492370630603688	11.692270209390646	0.03296529411676168	0.9458541682284257	1.0328910790413464	1.0328910790413464
18.433173963185556	1.9202145871193028	134.38959179318385	1.215873174882244	1.1781712524144137	1.6326077033170774	11.511171434520875	0.040847769235025	1.0947841381824692	1.116114565892266	1.116114565892266
19.4843006247748	2.181226253825391	132.8126432845451	1.2608661274449116	1.1553736454115766	1.7715294250868152	11.333927172523069	0.04984537534222481	1.2498330546204468	1.199763398874811	1.199763398874811
20.5047695028178	2.4558109224335603	131.26470737114406	1.2985603399704164	1.131194021824901	1.90900623925218	11.160196392185686	0.06001879691218223	1.410049246019002	1.2838172162109522	1.2838172162109522
21.495364224692178	2.743479125141909	129.74509475266217	1.3295766715670492	1.106150693440773	2.044972970367444	10.98971444051611	0.07142654017328598	1.574558194476072	1.3682562003100254	1.3682562003100254
