pERK1	pERK2	mSOS	pMEK2	pMEK1	pJAK2	pEpoR	mSHP1	actSHP1	pRaf	Delay02_mSHP1	Delay04_mSHP1	Delay06_mSHP1	pSOS	Delay07_mSHP1	ppERK1	ppERK2	Delay03_mSHP1	ppMEK1	SHP1	ppMEK2	Delay05_mSHP1	Delay01_mSHP1	MEK2	Delay08_mSHP1	ERK2	ERK1	SOS	Raf	JAK2	EpoR	MEK1	Values[rescaled_pEpoR]	Values[rescaled_ppMEK1]	Values[rescaled_ppMEK2]	Values[rescaled_ppERK1]	Values[rescaled_ppERK2]	Values[rescaled_pJAK2]	Values[rescaled_pSOS]	Values[rescaled_SOS]	Values[rescaled_mSOS]
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.799100000000001	0.0	0.0	0.0	11.000000000000002	0.0	21.000000000000004	7.000000000000001	2.5101	3.7719000000000005	2.0	1.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7668330279999998	0.0
0.006732915847246173	0.019809441324797245	0.012167005460344755	0.02256695299010139	0.009335229834635445	0.9141075531324714	0.7958622097199063	1.323095213200765	7.575273719969318e-12	0.002558350780509946	0.013520021961032188	5.7893470256103524e-05	1.389383792824333e-07	0.0004080452847779754	5.735732305657674e-09	3.092108397770901e-05	8.112341160087785e-05	0.0009630271381600633	0.002387347784841469	9.307635958354945	0.0017696739952547046	3.0170882225829723e-06	0.1538247238902699	10.97566337301464	2.1467693634974134e-10	20.98010943526361	6.993236163068777	2.4975249492548754	3.7693416492194944	1.0858924468675282	0.20413779028009485	23.98827742238053	0.3926083784013464	0.09677448474544773	0.07173621294124281	0.0004204679920372849	0.001103124263289897	0.19203571476206954	0.0004497801565050667	2.7529718010646635	0.013411446778828814
0.33362060602420646	0.9897996436173149	0.0002647037137041814	0.09730344063859603	0.024389679827866148	1.41041879546669	0.9951928215121201	3.300480435599107	1.895476236765981e-08	0.0036655078600572174	0.1875408030076729	0.003743309191683359	3.915837133528103e-05	0.16703426672487467	3.329926621499984e-06	0.04776964738547508	0.1263610427614212	0.02919163119835683	0.048748993212088275	6.339061897793426	0.05223283388553857	0.00040954373187294745	0.9386296169977825	10.850463725475882	2.552273862237258e-07	19.883839313621284	6.618609746590309	2.342801029561421	3.768234492139947	0.589581204533312	0.004807178487880835	23.926861326960097	0.4909405611657869	1.976108688442495	2.117331047517746	0.6495764421124287	1.7182700955740815	0.29630078055164216	0.18411853152549482	2.5824227188649624	0.00029177760954184507
0.8191832129206659	2.441521649618218	4.579825782772501e-05	0.12841587845223376	0.02833827377994245	1.67988891653763	0.999964763305766	3.9135438927549586	1.4288273815025765e-06	0.002567537694702245	0.6101878718051361	0.03083415464573951	0.0007843285764732104	0.3621199607681785	0.0001030209747927696	0.25630672000614957	0.6811627747811322	0.15213140783759285	0.09362689269452465	4.2153864707295305	0.11683284906547096	0.005280085594110457	1.8708351975993525	10.75475127248231	1.2140654937176697e-05	17.87731557560067	5.924510067073172	2.147934240973994	3.769332462305301	0.32011108346237166	3.52366942347288e-05	23.878034833525604	0.493294617315894	3.795297173022329	4.735983102857557	3.4852844093156228	9.262519527751312	0.3529110635862253	0.3991575903555477	2.3676249551408137	5.048250363834471e-05
1.129330279793415	3.373889557063449	2.2480329454775935e-05	0.1453800599939618	0.032357703559364674	1.8261918402702253	0.9999961147233437	3.7457152824072435	2.5811219011064134e-05	0.001779929891821902	1.162237814373068	0.11302091750614754	0.0054179029124995625	0.5185492537233073	0.0009714810586258988	0.4839733198927052	1.2892995164389887	0.40326550843719433	0.12264609732126514	2.802008593696781	0.16171839902779664	0.02662471306538171	2.539656142422941	10.692901540978257	0.00015583290111148397	16.336810926497584	5.386696400313873	1.9915282659472375	3.77012007010818	0.17380815972977853	3.885276656640712e-06	23.844996199119414	0.4933100833464021	4.971631259453732	6.555481710350375	6.581117601232994	17.53202375448901	0.38364638180396887	0.5715864713941271	2.195221776988321	2.477961755141041e-05
1.295621244290252	3.876516637339019	1.5869954148676085e-05	0.15827295856070864	0.03713844007289797	1.9055780776015467	0.9999673057572023	3.2504631843353486	0.00021527966496824133	0.0012326432626765553	1.690785822884255	0.2712593642368549	0.021210074708429155	0.643288172220514	0.004841197991880268	0.6421460445820988	1.7132832759951269	0.7547832374560097	0.13972077184838172	1.8625291758442457	0.18727695402302824	0.08171076988892279	2.860315171867793	10.654450087416281	0.0009867211213006534	15.41020008666589	5.06223271112764	1.8667959578253408	3.770667356737324	0.09442192239845663	3.269424279842134e-05	23.823140788078778	0.4932958715376969	5.66377709595474	7.591533519059081	8.731966128831838	23.297397315309336	0.4003238425425329	0.7090836864752281	2.0577318483917164	1.7493133059002672e-05
1.3753842278030748	4.117761772800356	1.3315648157954856e-05	0.1695470846405412	0.04268216142762128	1.9484098600271096	0.9998257204591335	2.6661962007609903	0.0011096378136947616	0.0008543495512361347	2.0946204238615658	0.503148457226061	0.05851154344171813	0.742672447349081	0.01625384620747697	0.7242360259183276	1.933564748158553	1.145240109629113	0.14814442106584425	1.2380935803448585	0.19823962955680066	0.1849715240463696	2.8869275750169563	10.632213285802685	0.004027101651205794	14.948673479041123	4.90037974627859	1.767414237002764	3.771045650448764	0.05159013997289357	0.00017427954086741474	23.80917341750658	0.493226025811136	6.005241510093489	8.035920919566294	9.848233904040011	26.292806801934816	0.4093219433944951	0.8186329852639449	1.9481853651634062	1.4677572651550476e-05
1.4032255743666302	4.200347717144979	1.2335955454437762e-05	0.17970715776716922	0.048864586372082165	1.970636096773546	0.9993343379185204	2.108250168727054	0.004124199633477388	0.0005934157455184491	2.3331737466476548	0.7853831346286562	0.12745031360453715	0.8217979691376333	0.04176680674717902	0.7464982789303418	1.9926737397902636	1.5109941614147675	0.1503209858776035	0.8231463092816178	0.19900330269325614	0.3412350512592644	2.7113777265263006	10.6212895395396	0.012198381529501845	14.806978543064782	4.85027614670302	1.6882896949069146	3.77130658425448	0.02936390322645719	0.0006656620814804554	23.80081442775037	0.49298362090726106	6.093471611928885	8.066877479294908	10.15095824672268	27.096576781041982	0.41399123121018644	0.9058514654210303	1.8609679649019935	1.3597676978317656e-05
1.3975611321394763	4.179960245206254	1.2190435255601482e-05	0.18870091373525197	0.05548130831094283	1.9797290714369153	0.9980005720708675	1.624626452288553	0.01210745985532772	0.00041371210437993704	2.4100207399187665	1.0837220887668448	0.23427200127229708	0.8846899548934296	0.08852888762543512	0.7266994826817751	1.9382592418224662	1.8046117640719743	0.14802736088027119	0.547586738859301	0.19299973243825325	0.5436273564864366	2.420198147235156	10.618299353826517	0.02979836361991606	14.881780512971298	4.875739385178739	1.6253978546713168	3.771486287895619	0.020270928563087324	0.001999427929133415	23.796491330808834	0.4923256582094237	6.000496311587025	7.823514354010009	9.881732235455045	26.356642996226075	0.4159014833274671	0.9751760434799295	1.7916435472470986	1.34372729735444e-05
1.3685076215940137	4.087913256511687	1.2609063362777235e-05	0.1963407369636731	0.062273036166362844	1.9776590099651354	0.9949872403645617	1.2282148339103582	0.029755965407092144	0.00029018462926717767	2.3531608069321095	1.3634117597619428	0.37901424704785464	0.9344700608964578	0.16231204628267432	0.6795597986669455	1.8102630693640445	2.0006391410763213	0.1426137400784699	0.3648975932063632	0.18277426663218102	0.775750553078681	2.0800535016001116	10.62088499640417	0.06188955169650069	15.101823674124287	4.951932579739032	1.5756173300401812	3.771609815370731	0.022340990034867364	0.005012759635439368	23.79511322375521	0.49083914551872254	5.781047613316888	7.409010781908742	9.240722098252991	24.61613824351921	0.4154666048134756	1.0300476587249474	1.7367714705566906	1.389871836352209e-05
