cG	cZTL	cL	cL_m	cLm	cNI	cNI_m	cP	cP7	cP7_m	cP9	cP9_m	cT	cT_m	cTm	cY	cY_m	cG_m	cZG	Values[L]	Values[D]
0.032236712143431503	0.21329756118492244	0.13082167215216126	0.008208742160104499	0.1331510039456741	0.8865862914653492	1.0178025138330637	6.590837196446772e-05	0.9373044636585831	0.5408554604688974	0.21925329263424606	0.011996055014428337	0.20476133850872658	0.3947079538313935	0.05819250437375175	0.8081537881077654	0.9722804019737321	0.9356015100982638	0.619581508662148	0.9996646498695334	0.000335350130466594
0.03350155906471235	0.20724585192999603	0.10724153404212056	0.005575394288038603	0.11131565730535672	0.9723746618311037	1.0097677544937027	0.0011063283483396722	0.8499572512346104	0.4274662504282758	0.16336286736445937	0.006971155877672664	0.26293177946247964	0.5921593110698068	0.05789914848996954	0.9508873047303859	0.8516782650390741	0.9026632420261634	0.6930379083964022	0.9820137900379085	0.01798620996209155
0.05907148306718968	0.23904571243822895	0.08814945654830547	0.004188109419145247	0.09242576191190212	1.0121078397538275	0.9655420534546743	0.04211353586971611	0.6738539583259169	0.3328525270062621	0.09500096675933166	0.02219478956591531	0.33556015052030475	0.7829993024916315	0.06711403667282616	0.9768554161376664	0.5798239873427946	0.7275811683719987	0.7098040004504292	0.5	0.5
0.22301030345973766	0.38752822588019803	0.07246032875738449	0.003520350984563661	0.07639191107213053	0.9533663701012496	0.8113723954227747	0.24096895711097097	0.35295079315923183	0.2563587461431929	0.027909695883204997	0.03238355191109759	0.37631834852375595	0.9210348896296149	0.08611665134979488	0.8867062268872988	0.3118473796626584	0.3328761114550424	0.5146520389243342	0.01798620996209155	0.9820137900379085
0.355104479303025	0.45936743648297845	0.059741633573258617	0.0032722274718544743	0.06294723563861412	0.8397170417624771	0.5790061360410746	0.43590694522109774	0.18595717801220385	0.19637292569842096	0.009732124576025456	0.013891227963776167	0.4273778285617774	0.9798059770808727	0.10764937264216683	0.7446074772073599	0.17360485671718157	0.12427679509920925	0.29240804576680557	0.000335350130466483	0.9996646498695335
0.3855073914790516	0.44856869925181314	0.04954720163719349	0.0039813811006699645	0.05176469302275403	0.6989847302324341	0.38262851978943985	0.5820681719051634	0.1109781418434414	0.14988884628592444	0.003612557164624174	0.005226239861376624	0.4885659062193259	0.961352604029394	0.12999150984975852	0.6025436955194353	0.10506830414874735	0.04575452969267438	0.1607480037104462	6.144174602429331e-06	0.9999938558253976
0.3649416462087218	0.4236924613266019	0.04169898703216473	0.006761812016313752	0.04251372510418368	0.5564401955757019	0.24539093566572054	0.6903876137686147	0.0732669843018777	0.11412086486730003	0.0013471721039390657	0.0019526353349687304	0.5419454015508957	0.8872039075886405	0.15202033942117307	0.4783248901078916	0.06859152338502526	0.01683282432771442	0.08822529170893516	1.1253517473441832e-07	0.9999998874648253
0.32478443230300125	0.4042299351093791	0.03649989349163699	0.01400991529294123	0.034890063480038216	0.4285886103510802	0.15537545423437185	0.7706334853901837	0.05162783642496997	0.08674339616823046	0.0005039043917691647	0.0007339041384274383	0.5758551214086115	0.7848886278196192	0.17262632066702938	0.3761781280085482	0.04931594239989779	0.006192462650665817	0.0484191454957133	2.0618451390674863e-09	0.9999999979381549
0.2797829201312385	0.39179683614945227	0.035079562608205106	0.030566106774793444	0.028628226299220037	0.32211322107935864	0.09776330216056822	0.8300811064128933	0.03773777045057245	0.06587939948645485	0.00019018666032653158	0.0002811520731949623	0.5868683291862785	0.677268636661031	0.19114516703879764	0.295317282502971	0.03993372239120451	0.0022780799426735518	0.026572991701471777	7.55027151910781e-11	0.9999999999244973
0.23653472225404865	0.3844457326405086	0.04004232957330354	0.06551911521366365	0.023510506199761125	0.23761014715724063	0.06129485741279603	0.8741209871577635	0.02812063266672103	0.05005544883091769	7.42254923121642e-05	0.00011671295606514553	0.5774418378736946	0.5781705263454022	0.20724966948140466	0.2331309109639125	0.03653965345848463	0.0008380592028696353	0.014583568331785472	2.061845083556335e-09	0.9999999979381549
0.1977032084708041	0.3802523843688018	0.05645169694687528	0.1341288335878504	0.019402631070345105	0.1727384717421732	0.03834439969343648	0.9067465096707509	0.021180786277033552	0.03817923922922365	3.481137835408029e-05	7.467367153326718e-05	0.5527763263128265	0.4932867914649915	0.2207765284287725	0.18658444631856275	0.03693565698595731	0.0003083286365228667	0.008003688951825136	1.1253517473441832e-07	0.9999998874648253
0.1640635155513132	0.3779011498342346	0.09269086530202358	0.25725364632851805	0.01646838952967359	0.12412565556559362	0.02395736855626465	0.9309147786379104	0.016125382231701027	0.02968722386924287	4.018424284119519e-05	0.00016718390624572788	0.5183804906667331	0.422581300130097	0.23161445352604293	0.1526937420743685	0.03916140169081541	0.00011476342176488063	0.0043950820598652905	6.144174602429331e-06	0.9999938558253976
0.13541365526398863	0.3765062415173344	0.15922855761019086	0.453021508139253	0.016282376151913126	0.08835968314926473	0.014986532751395347	0.9487464178174787	0.012703889370118784	0.025540459479891656	0.0001749664705392236	0.0009703168019078235	0.4785702670948959	0.3619118225534058	0.23963850228185407	0.12827487402475252	0.03997178914061485	0.0001151191233775228	0.002527249848188281	0.000335350130466483	0.9996646498695335
0.10678291125107044	0.3718606561147228	0.2622754796470542	0.7189721228509692	0.025075532419524243	0.06246633813911117	0.009536231182505094	0.9579931279742457	0.011791873320599148	0.032462691848955956	0.0018824477421546637	0.01341984885406913	0.43588541901188466	0.3054308681820437	0.24452478886157625	0.1098041379158999	0.03810371712878085	0.003796303897405013	0.006366935265810207	0.01798620996209155	0.9820137900379085
0.02371899917083403	0.3228556609512251	0.4140974313764038	0.9948255157635779	0.05382304187626246	0.04477909211923181	0.006988265633640807	0.8249809988865855	0.018965902311264292	0.07422791572963575	0.05594370294727983	0.35064239467051217	0.3957383703747527	0.2507520353072837	0.2408420064708066	0.10181707033291426	0.09302471367276408	0.11926620228062076	0.0770629565008318	0.5	0.5
0.008654341379874133	0.3167326143380538	0.5891285385198313	0.7518649671138108	0.10498242864726678	0.03501729889685801	0.010108872027057283	0.3679700141062606	0.05759892688377918	0.20921464832488645	0.4683060441390997	0.9894981274303801	0.37045081799902707	0.20001336312727822	0.215929258246645	0.13848699953123358	0.2043370497280246	0.36108256746851475	0.12949899300178058	0.9820137900379085	0.01798620996209155
0.008668585745688469	0.3093956830837501	0.6230664693888126	0.4513305947673928	0.15718473203425112	0.03200556469090469	0.03389670637050683	0.13642717640287885	0.1596452045802867	0.4732834179760512	0.881117955015688	0.7724777960152799	0.3408590507436586	0.1595580566053991	0.1905351387282815	0.1747840108836722	0.16654350568632573	0.3526240105881577	0.18089448608972156	0.9996646498695334	0.000335350130466594
0.007693774099929926	0.31166525069555323	0.5666344304142429	0.2672136548032888	0.1984496743850494	0.04597315136115732	0.11901612296676661	0.05020337050684912	0.32863785364368164	0.7333418652408839	0.9957032661667703	0.44769298439220195	0.3059053198378746	0.13074344467241783	0.16817531116062628	0.18250470208563574	0.11946746684069268	0.3170089602856553	0.2165551422222583	0.9999938558253976	6.144174602429331e-06
0.007860304578393842	0.31392746596940957	0.4763915784276986	0.15820197911235512	0.22473641273582026	0.09662945406557458	0.2864776563675839	0.018469022160818534	0.5286290627702952	0.914496159576075	0.9192513323095843	0.2387480024835016	0.27038714542463277	0.11242218483687823	0.1474679694342143	0.17743444068607658	0.11070100757698882	0.3327778808038182	0.24248855840453687	0.9999998874648253	1.1253517473441832e-07
0.00958279288312373	0.30890538750377544	0.384566928436599	0.09394362022496655	0.233767076035454	0.1941487779207131	0.49259511977896064	0.006794377616071974	0.7207297872646808	1.0016242989320505	0.7722873725787672	0.12951661751061316	0.23773124169414134	0.10377212698591055	0.12779365330756087	0.1800282931698813	0.15211544261624754	0.40527033657600964	0.27166350099475645	0.9999999979381549	2.0618451390674863e-09
0.012791618170214734	0.2952048013860497	0.30626791227851474	0.056058638690248214	0.22634325986910223	0.32905786346062227	0.683314053901304	0.002499511937503177	0.8748496649479672	0.9978304566985903	0.6196445933785606	0.0760253778815301	0.20995943973970352	0.10486506878259604	0.10925296092784673	0.20970774564214584	0.25572614167415086	0.520590339961991	0.31381173431722115	0.9999999999244973	7.55027151910781e-11
0.01727783819157814	0.2749189459064909	0.2445972622350334	0.033705215885604	0.20725066540951712	0.48178116093228884	0.8319047271201994	0.0009195191809866513	0.9726796658164263	0.9211692159735257	0.4859601241596973	0.04833511500900434	0.18852039736187978	0.11842283422630782	0.09233323186884211	0.2849814111296063	0.428888219565172	0.6564150797766749	0.3731311364745635	0.9999999979381549	2.0618451390674863e-09
0.022662329291520417	0.25174778251196517	0.19695303348955645	0.020517460307990797	0.18252903973707382	0.6334017896807116	0.933385946246855	0.0003382789183944665	1.009291942157463	0.800987783438678	0.3762241492121182	0.03165573833396018	0.1758773084708515	0.15567949144385845	0.07763978169189702	0.41832834232002897	0.6554551603145246	0.78832746797007	0.44830194716050703	0.9999998874648253	1.1253517473441832e-07
0.02815909504547516	0.2298083017202912	0.15982672257733516	0.012751727207939448	0.15672689649739716	0.7701571122154761	0.9922035079123126	0.0001248121587678871	0.9914870205442754	0.666464473973429	0.2883373852761067	0.020142950754982014	0.17809082483233935	0.2412882074210436	0.06594439550812034	0.6045730958429901	0.8743643417482924	0.8907145420368577	0.5335560683425646	0.9999938558253976	6.144174602429331e-06
0.03218995663840871	0.213438109668296	0.1304693617803572	0.00820319730742281	0.1324000960112084	0.8836887072239774	1.014865514245906	6.59074006309794e-05	0.9327394881805439	0.5377397687618822	0.21865810362004973	0.011867105523827803	0.20506025099641867	0.39365134885762276	0.05865981736811832	0.8053216948837426	0.9698727696074747	0.9348854696121185	0.6193786061013326	0.9996646498695334	0.000335350130466594
0.033475138468588336	0.20734894611044338	0.10697045837839256	0.005579025961224234	0.11068334337737917	0.9692972376828985	1.0067043235936626	0.0011063279905369626	0.8456507425964893	0.4249045866935442	0.16287959701198182	0.006908596694724837	0.2628412672862116	0.5905538850712859	0.05826412211932711	0.9482220835705235	0.8510738489626134	0.9025152583369228	0.6927692938038686	0.9820137900379085	0.01798620996209155
0.05906872641493751	0.23906812329525112	0.08793912407539775	0.004197080374013373	0.09189872330719188	1.0088956547768808	0.9622665883134132	0.04211353572173949	0.6703190232912681	0.33080400463529613	0.0947165175597047	0.022167749565578446	0.3351238792033621	0.7811678866033822	0.06736649572925067	0.9749392585277598	0.5804407879213759	0.7278637512349545	0.7095891414368951	0.5	0.5
0.22301046265211424	0.3875039427355485	0.07229575424638529	0.0035311717054112876	0.07595542626204718	0.950178098823233	0.8079583120060392	0.2409689570134496	0.35102698154372336	0.2547535882347237	0.027853574910764428	0.0323723346747836	0.3757037325320563	0.9192211865471053	0.08628215926093413	0.8855476429500644	0.3125143958349571	0.333050332851902	0.5145252307224678	0.01798620996209155	0.9820137900379085
0.3550942146328162	0.4593395565974741	0.05961255380239292	0.0032864721899057868	0.06258720690079299	0.8366485399562446	0.5761240137555315	0.4359069451490636	0.18489595521348695	0.19512858621174745	0.009722517300918663	0.013886603637103747	0.42666320759463566	0.9781510033436916	0.10774453618199986	0.7439783374284568	0.17414530351545968	0.12434273367161437	0.2923376313978743	0.000335350130466483	0.9996646498695335
0.38548856116011027	0.4485486887530286	0.04944755507762464	0.0040062149129639155	0.05146850010227304	0.6962099926852168	0.38053520716606964	0.5820681718517973	0.11031666624076285	0.1489310652336688	0.0036104534027208415	0.005224339647040964	0.48778640381333127	0.9599526244275045	0.130034901472647	0.6022551621503774	0.10547000680543454	0.04577881842329299	0.16070933390589648	6.144174602429331e-06	0.9999938558253976
0.3649189404108893	0.4236800509251475	0.04162719538078712	0.006814078143533653	0.04227047372608967	0.5540797804493717	0.24396460853846588	0.6903876137290798	0.07281563675469668	0.1133874046648656	0.0013465578394159933	0.0019518572489360627	0.5411427283667972	0.8861023582482734	0.15202847924998084	0.47823959255797294	0.06887727661764219	0.016841760154060022	0.08820406880457156	1.1253517473441832e-07	0.9999998874648253
0.3247612721691384	0.4042226937306523	0.03646143091947654	0.014127615352367997	0.03469054808493533	0.4266724364727221	0.1544307619023061	0.7706334853608925	0.05130285315576166	0.08618380037484524	0.0005036877991589971	0.0007335938209241869	0.5750735923342067	0.7840701736981421	0.17261048851659092	0.3762066171276791	0.049522445272218024	0.006195749965452564	0.048407498111626895	2.0618451390674863e-09	0.9999999979381549
0.2797612404668379	0.39179273235795203	0.035093069980948244	0.030828990408100887	0.02846480100349149	0.32061057989911096	0.09714671503628271	0.8300811063911943	0.03749715042962068	0.06545367721203861	0.00019010891298835555	0.0002810546953121122	0.586143626201055	0.6766826401685746	0.19111226313479723	0.2954064464736334	0.04009198367078922	0.00227928927834245	0.026566599481444166	7.55027151910781e-11	0.9999999999244973
0.2365154038176192	0.3844434413856691	0.04015081660059035	0.06607819163388895	0.023377051883674907	0.23646202159677832	0.06089598107090724	0.8741209871416885	0.027940159693487975	0.04973257065293114	7.421635084097644e-05	0.00011677706355668979	0.5767956070803252	0.5777574037407933	0.20720371512211594	0.23325105369981322	0.03666973601940865	0.0008385040927673918	0.01458006020694003	2.061845083556335e-09	0.9999999979381549
0.19768650263480464	0.3802511151449423	0.05673774081309875	0.13522695261466067	0.019295302175297215	0.17187861983862887	0.03808795695960097	0.9067465096588536	0.021044911422402134	0.037936409560859356	3.490014836978309e-05	7.51722782534836e-05	0.5522163064538698	0.4929892918073336	0.2207197462894529	0.18671870924816844	0.0370444564781315	0.0003084923098249425	0.00800176364705639	1.1253517473441832e-07	0.9999998874648253
0.164049339743581	0.37790044990804017	0.09328242351195994	0.259178275823014	0.016390999302174344	0.1234918255676078	0.023793350797570337	0.9309147786278914	0.016024169418940824	0.029513403828698253	4.072022943963006e-05	0.00017006871271379353	0.5179018822423214	0.4223386127042658	0.23154790518395613	0.15282819549739043	0.03923326973251828	0.00011482375053126216	0.004394025205150791	6.144174602429331e-06	0.9999938558253976
0.13540178075562678	0.3765058645000398	0.160253779142362	0.4559132882480978	0.01627196354171554	0.08789847626300888	0.014882504398066269	0.948746417806749	0.012635143522590892	0.02546004405144937	0.0001779353146925342	0.0009855587955305833	0.4781551370879484	0.36164936150348714	0.23956229450830774	0.12838762709909704	0.039966484745218314	0.00011511141412480208	0.0025266596196658595	0.000335350130466483	0.9996646498695335
0.10677328314422187	0.37186080355291684	0.26374159943681047	0.7225431496029832	0.025247288462229928	0.06213456588522041	0.009473379082718355	0.9579931279543095	0.01177614955041115	0.032622590730377765	0.0018937783702046005	0.013468544663578573	0.43550495417244406	0.30509663545109017	0.24443775002578946	0.1098683851465988	0.0380177774529682	0.003792225306933362	0.006366166503428544	0.01798620996209155	0.9820137900379085
0.02371071068594539	0.3228643184537695	0.4159433995455683	0.9981889854257046	0.054266972861357066	0.04454125964611245	0.006967103074980529	0.8249809988945317	0.019089931979317496	0.07501487287051092	0.055970192711023825	0.3507182476876074	0.3953647047188998	0.25037317381007507	0.24074322221213906	0.10182290721730054	0.0928947223485508	0.11908768812487364	0.0770512476166464	0.5	0.5
0.00863743523733227	0.316794633190596	0.5913031947986233	0.7538467152841662	0.10558066372619344	0.0348502494233605	0.01018158541978267	0.36797001410192115	0.05810803936388034	0.21090988857130263	0.46836324530116924	0.9895724496755962	0.37006286656700227	0.19964831790131535	0.21582393329555366	0.13843651655012626	0.20419035864574733	0.36041408643730244	0.1294050400371554	0.9820137900379085	0.01798620996209155
0.008645532302935419	0.30951343624270883	0.6252280946023463	0.4524595294120586	0.1578363298658304	0.03194667699985227	0.034285659384009924	0.13642717640547394	0.16072183615542934	0.47559957497387156	0.8812028320681602	0.77255121441469	0.3404681957650387	0.159220788690869	0.1904217208785065	0.17469341766968255	0.166407918417453	0.35179172663534003	0.1806662874988546	0.9996646498695334	0.000335350130466594
0.0076682588090965596	0.311814843694644	0.5685508454590893	0.26785855635487354	0.19914710801892938	0.04616002085502357	0.12013213640035185	0.050203370503887415	0.33029763432450254	0.7360405789452978	0.9958116523778563	0.4477771651459777	0.30552721139138395	0.13042232761976358	0.16805104084161787	0.18238414555443025	0.11931641005032706	0.31608954461710737	0.2161921840762314	0.9999938558253976	6.144174602429331e-06
0.007832130632705492	0.3140987697005193	0.4779447121202339	0.15856751676896452	0.22550021026873857	0.09725163146168177	0.28839651085241064	0.018469022163099865	0.5308261069451125	0.9174666385298705	0.9193871752897181	0.23885541117312303	0.2700293754181587	0.11210223678786042	0.14733242337363908	0.1772776979594292	0.11049286417650131	0.33176137324905475	0.2419964555437261	0.9999998874648253	1.1253517473441832e-07
0.009551692485481163	0.3090924853592986	0.385728573554986	0.09414762931771463	0.23460197562803206	0.1952918987434473	0.4949739372597641	0.006794377615609822	0.7233996221809244	1.0047835487193328	0.7724605350674645	0.12965719756347283	0.23739413545500626	0.1034410793019551	0.1276492970804893	0.17981550967695445	0.15181704179343739	0.4042131011686152	0.2710503959714071	0.9999999979381549	2.0618451390674863e-09
0.012759625313997179	0.2953916670379531	0.3070916975975861	0.05616981983977219	0.2272091259973863	0.33067202963532055	0.6858217366253883	0.0024995119207798762	0.877912307802979	1.0010677467531743	0.6198646410029035	0.07619571974486221	0.20963907420018757	0.1045134167138182	0.10910427111412128	0.2094215955853358	0.2553643109744367	0.519645644100246	0.3131049003772317	0.9999999999244973	7.55027151910781e-11
0.017249088490623156	0.2750797591551434	0.2451759385550874	0.033763524410838686	0.20808486384589753	0.48375286685077423	0.8343725163197128	0.0009195191688201174	0.9760314896952761	0.924337785631771	0.4862255400679333	0.048512094206288596	0.18820962616787362	0.11803271010069907	0.09218485955382215	0.284639764199877	0.428595631579738	0.6557458756485324	0.3723854153290307	0.9999999979381549	2.0618451390674863e-09
0.022642051566937663	0.25185956201915083	0.19736809487689125	0.020545852943679783	0.1832857657253171	0.6356158788612378	0.9357664301515013	0.00033827891103860167	1.0128038682901779	0.8039330702265287	0.3765172071173579	0.03181078909249084	0.1755633597989319	0.15521478630057756	0.07749449340486471	0.418015517477383	0.6554641979686895	0.7880232429311043	0.447587147023512	0.9999998874648253	1.1253517473441832e-07
0.028152877132758217	0.22985957763972403	0.16013298267559858	0.012763206134347121	0.15738685238797717	0.772525644465268	0.9945165461933295	0.00012481215590704498	0.9950165049212802	0.6690675530410755	0.28863122502033245	0.0202589812348502	0.17775743978006622	0.24074135857120837	0.06580116797723544	0.6044545818647901	0.874970051123666	0.890782822517771	0.5329377238499253	0.9999938558253976	6.144174602429331e-06
0.032200986875294546	0.21343032563827197	0.13070070355459748	0.00820500961811103	0.13296201739186975	0.8861587233914473	1.0171636947743299	6.590739842728362e-05	0.9361517905841242	0.5399434652518109	0.21892761252492918	0.01194141758939651	0.2047081787016664	0.39313168014411276	0.05851337589281215	0.8056138105119229	0.9712089811254171	0.935241445404863	0.6189039132398177	0.9996646498695334	0.000335350130466594
0.0334985052247729	0.20729723968883204	0.10714788621554314	0.0055751071614390905	0.11115488528897036	0.9718470074121867	1.0090509753975647	0.0011063279911574756	0.8488292970434552	0.42670905968339745	0.16310692489348613	0.00694913460353712	0.26250837900819396	0.5902374656296899	0.058111510850157505	0.9490174224560798	0.8526343530501586	0.9029736404975102	0.6924552627750287	0.9820137900379085	0.01798620996209155
0.059094980659534974	0.23900231005858347	0.08807629602887536	0.00418972572389199	0.09229088985072961	1.0114891635165684	0.9647320003527051	0.04211353571921497	0.6729032664809692	0.3322450389774017	0.09485457846849987	0.022187136881716283	0.3348823740524333	0.7811717075039686	0.0672160804094913	0.9760359200676253	0.5814923051609463	0.7282077414274145	0.7094120148546272	0.5	0.5
0.22303402694778182	0.3874559929967515	0.07240269482571055	0.003522566651003379	0.07627974625323274	0.9526913401873456	0.8104934215214163	0.24096895700799217	0.3524206879100772	0.2558832225413017	0.027882147365188174	0.03238103805373038	0.3756253826334679	0.9195745139249489	0.08613970030251943	0.886632695854901	0.31297486389910506	0.3331915225268975	0.5144262832065345	0.01798620996209155	0.9820137900379085
0.3551054406085292	0.4593089326883384	0.05969596884843202	0.003274779253670082	0.06285446429601348	0.8390212019530584	0.5782472638888714	0.4359069451451489	0.18565755291455593	0.19600468670002108	0.009727983373175235	0.013890392433577894	0.42674432158116926	0.9788065264417528	0.10762078573629637	0.7448880533030698	0.17429459972837152	0.1243946421214588	0.2922829878705931	0.000335350130466483	0.9996646498695335
0.3854897404794911	0.44853044895540056	0.0495110284583879	0.0039847030676051646	0.0516882280465491	0.6983275544280916	0.3820702179001927	0.5820681718487727	0.11078773096491515	0.1496056084791728	0.003611863855342164	0.005225940805736677	0.48801796971717215	0.9607941315766977	0.12993545014771143	0.6029534301072094	0.10547567937635914	0.04579790827077457	0.1606793343109177	6.144174602429331e-06	0.9999938558253976
0.3649142830654561	0.4236696050006371	0.04167074382922361	0.006767906225067283	0.04245084041018011	0.555865308575058	0.24500726261666622	0.6903876137267977	0.07313543917972128	0.11390404612538066	0.0013470276663871837	0.0019525158267457872	0.5415053484676278	0.8869879972611404	0.1519531147342045	0.4787456809001313	0.0688248861904329	0.016848782738845564	0.08818760448508445	1.1253517473441832e-07	0.9999998874648253
0.3247539252906368	0.40421682957808147	0.03647936511331117	0.014025092895360048	0.03483842165343846	0.4281129208649461	0.15511973326262	0.7706334853592368	0.051532460655773805	0.08657797488902905	0.0005038632146793207	0.0007338508245606257	0.5755317562601434	0.7848889135593253	0.17255688564329683	0.3765568155816279	0.04944942315027432	0.006198333426182075	0.04839846229824878	2.0618451390674863e-09	0.9999999979381549
0.2797531212803118	0.3917894744928497	0.035069226150850626	0.03060609753493773	0.02858586219102548	0.3217349951955859	0.09759557175750323	0.8300811063899671	0.03766688670706167	0.06575348155274972	0.00019017112153416386	0.00028112759608737867	0.5866540580898177	0.6773779764251375	0.19107804741973428	0.29563644862052885	0.04001160606872188	0.0022802396802339736	0.026561640521865198	7.55027151910781e-11	0.9999999999244973
0.23650754106282265	0.3844416415189942	0.04005005340085316	0.06561677228319328	0.02347581224780958	0.2373181086027125	0.061185915127170795	0.8741209871407775	0.02806733516284369	0.04995977570538921	7.422014108941637e-05	0.00011671033203361191	0.5773181995740916	0.5783183745813675	0.20718713027468433	0.23339010084007386	0.036585745139394485	0.0008388537259657862	0.01457733867217249	2.061845083556335e-09	0.9999999979381549
0.19767937588248718	0.38025012377098	0.05649470017221498	0.13434049005025342	0.0193744752007822	0.17251794938555912	0.03827412133820664	0.9067465096581011	0.021140533825647064	0.038106845001795855	3.482014202689827e-05	7.47354662573557e-05	0.5527210194289189	0.49343366305751635	0.2207197552607461	0.18678964466066472	0.03696098497787459	0.00030862092609295906	0.008000270035028342	1.1253517473441832e-07	0.9999998874648253
0.1640431184595128	0.37789990483056296	0.09279804024427706	0.2576499005287574	0.01644713200640834	0.12396201289205114	0.02391227345824225	0.9309147786283023	0.016095121717121824	0.029633937564359846	4.02651372263621e-05	0.0001676411514343644	0.5183718875626	0.42270541547345664	0.23156413565873402	0.15285165596039316	0.03916760147511218	0.00011487090289681793	0.004393205391463539	6.144174602429331e-06	0.9999938558253976
0.1353964772646854	0.376505568714216	0.15943156086658666	0.45364327724751097	0.016275120721398712	0.0882399412496157	0.014957786677871942	0.9487464178105569	0.012682346467500926	0.025509594637389645	0.00017547062002282608	0.0009729528905241135	0.478588775907483	0.3619973205462824	0.23959506246088694	0.12838960278975772	0.03995420692337101	0.00011514760518638766	0.0025262050932995674	0.000335350130466483	0.9996646498695335
0.10676915603858192	0.37186079771387526	0.2625815535000894	0.7197662241350105	0.025106398523484185	0.06237975096606521	0.009518491398572611	0.9579931279650414	0.011782620794563303	0.032483655568338196	0.0018844264131205066	0.013428321123655263	0.43591373636851305	0.30546961014644014	0.2444883683716585	0.10987801248586342	0.038065788584608254	0.0037951772046799603	0.006365720098275027	0.01798620996209155	0.9820137900379085
0.0237143893675182	0.32286277916705863	0.41450018520404264	0.9956216058724855	0.05391310839847235	0.04471653893336307	0.006980624010473971	0.8249809989003547	0.01898646308036497	0.0743841811511907	0.055948069057227684	0.35065422200627727	0.39576439021887266	0.2507540657530696	0.24081292429027495	0.1018550613686122	0.09297457070810708	0.1192185480417532	0.07705223134903469	0.5	0.5
