Bc	Cc	PCn	Pc	Bn	PCc	Bcp	Pcp	Ccp	PCnp	Bnp	PCcp	Mb	Mc	Mp	In	Values[LD]	Values[vsp]
2.0	0.0	1.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.5	1.7	2.5	0.0	1.0	1.8
2.1778457404254583	1.9933301764584286	0.22001788578806117	1.1676898814876246	1.5952584602860365	0.25803323056114713	0.261533265782242	0.10014897363428926	0.25526893242649323	0.12645294450775021	0.19860731808390578	0.07623226925473633	9.274127524804614	1.9432412830054007	3.2237931528103605	0.15942257207520363	1.0	1.8
2.287903432725077	3.0657518553423397	0.15282668832732582	1.6761024785303547	1.700640215982854	1.1389614192531254	0.3973751771584727	0.12174761938133807	0.3886597715719286	0.11103460428878738	0.2638931344087134	0.1600285388080385	9.057905036021879	2.1663788939556423	3.9185264701608564	0.06767118243067564	1.0	1.8
2.35604471362448	3.6887377297580355	0.357450559441013	1.898633469535254	1.7401400140408783	2.281047568232698	0.49170481673974764	0.12699119344258403	0.47256217296865943	0.13484617801838986	0.29581381086334346	0.20409128117891132	8.819742244105926	2.3777896861293724	4.603971751940648	0.10560151345379296	1.0	1.8
2.370702717533047	4.130555250165543	0.7019108151384151	2.079121881527108	1.5941877096338668	3.4432958430103873	0.5631458088323334	0.12878280488443997	0.5307291300833927	0.17035796815134222	0.31176011821440175	0.22649718092244372	8.598591195899669	2.5744944331912913	5.267085376770389	0.24089772069840878	1.0	1.8
2.323738811282655	4.445273399686891	1.1851425588515923	2.2617977059816483	1.281884069692532	4.590526640519552	0.6194345124145563	0.12981472091868118	0.5731172501722326	0.19748197638023904	0.31697757412134603	0.23839768804578845	8.447084060946912	2.7458353073217623	5.872907166459525	0.44888767584956984	1.0	1.8
2.2256092107007097	4.634372073294541	1.8673600332553248	2.4373919912012227	0.9021563134414452	5.708917380327499	0.6645717170537908	0.13060991542252237	0.6048702731460477	0.2164593443760191	0.312139877473176	0.24502018672840375	8.401071761788973	2.8431831845706435	6.287712332986138	0.6780340247127918	1.0	1.8
2.103496026610982	4.631779005479543	2.804291873520348	2.549146715737	0.572963093786754	6.7096676711333725	0.7009718100981702	0.13117436149931852	0.6289250584114499	0.22958834831237768	0.2950693583489691	0.24886062924427646	8.453237806305673	2.6755380283786176	6.13130818930882	0.8486558655137898	1.0	1.8
1.988464414873491	4.2556419831198475	3.9379009805398835	2.579137849887806	0.36270520456429645	7.346690213358389	0.7303608833981577	0.13142476096410122	0.6467878314289689	0.23850801279465028	0.26413700826868003	0.2511011748888843	8.562099668278032	2.079052919393383	5.32159068946877	0.9117272494869563	1.0	1.8
1.9006206290094751	3.450009648503831	5.0591762868447665	2.663076063763394	0.25569596769435793	7.441186937601676	0.7541773839634203	0.13160875015859638	0.6587161257858724	0.2443524004598822	0.22533216939010933	0.25229809023739824	8.692535274310979	1.3245170511665283	4.304276280447956	0.8888262686062581	1.0	1.8
1.8444102338322192	2.3764905483067835	5.945147064807881	2.912289779559362	0.2044282427892233	7.022175466732795	0.7736736204660115	0.1320847902917274	0.6635130734615327	0.2480222653472187	0.19032850243347277	0.25274496002454816	8.82928704009946	0.6360710697142251	3.270273106574912	0.8268813461868144	1.0	1.8
1.8154984609285276	1.3288503080777403	6.451137758286349	3.3713276664279497	0.18038493851492415	6.179245848390679	0.7898890031242976	0.13294041558349656	0.6566625249001877	0.25020990146116207	0.16599465502882724	0.2525673900712975	8.967247475923099	0.17306832951907192	2.2645251268746955	0.7541029912293162	1.0	1.8
1.8077531459116307	0.6414820742849745	6.517396916777509	3.9437188133578425	0.17230859703793494	5.0920285746206515	0.8036379190323564	0.13394204697886064	0.6266680081278735	0.2513789714737923	0.1527271192677319	0.2517413719405198	9.10449376196004	0.023859417993870133	1.3193402647871888	0.6823945537241966	-0.0	1.5
1.8158740418473351	0.33549840191462627	6.1893158674569495	4.359621400295825	0.17567692485687555	4.042981569456302	0.8155350749488902	0.13471398225160883	0.5606555955333228	0.2518061265924034	0.14831605735085202	0.2501938457190713	9.240042737843943	0.004928857446893031	0.5097567922385553	0.6164983717052157	-0.0	1.5
1.8358263991969974	0.209922925609622	5.589088678480677	4.492156870652792	0.18848108590602197	3.1824334039609252	0.8260348777564956	0.13509167965458216	0.4638488977936535	0.2516439896441227	0.15040237853602237	0.24791068849247655	9.373190744822207	0.003959892273768888	0.06450745803632098	0.5579463994693791	-0.0	1.5
1.864732688318827	0.1461918914130501	4.83829601018306	4.491772215722226	0.2103794315189977	2.501202546050569	0.8354700672041376	0.1351953486694851	0.35670023404943835	0.25095298313233677	0.15722235489406663	0.24488293119977905	9.503236662922827	0.005595632668587969	0.005316792690055591	0.5061631497995925	-0.0	1.5
1.9007251138480452	0.10583604542173647	4.023228358050991	4.450958483482748	0.242646710543951	1.947660330881715	0.8440849420004958	0.1351897295273004	0.2579395417882155	0.24969922497069852	0.16766495768416811	0.24098171363561735	9.62925946581209	0.009430423197806678	0.00527685028439122	0.4588884286957886	-0.0	1.5
1.9428386884795898	0.07865104610586857	3.1988829478966387	4.3728411336763635	0.28840480666582907	1.481559520652248	0.8520622565540076	0.1351277507227669	0.18027967798952332	0.2477223683527003	0.18108511695933535	0.2358415576831629	9.74982229061713	0.017963854181888162	0.010085050590217052	0.4125688208090957	-0.0	1.5
1.9909755650727043	0.062344667131434335	2.402113430300545	4.2553003185077545	0.35327736115254427	1.0816275563502402	0.8595442671087088	0.13501461363004227	0.1290380356087486	0.2446453839087613	0.19707724896190326	0.22871039821482508	9.862457803434017	0.038139359842877835	0.02196507587816519	0.3626605644890866	-0.0	1.5
2.04596148093728	0.06044826070651819	1.6631070366356493	4.09760126374692	0.4465399118152343	0.742941559195398	0.8666491224121305	0.1348442896262156	0.105453264783819	0.23963144749341028	0.21526779017241152	0.21817649293060998	9.962681155337938	0.08830426469832091	0.05357482870677793	0.3039841549001312	-0.0	1.5
2.109650565757311	0.0882648244823081	1.0152611115296981	3.901403026401628	0.5822841835819035	0.4790847957570022	0.8734836498838785	0.1346070985741175	0.11590180531993338	0.23068042269424036	0.23511799277825515	0.20200541521858845	10.042135150265636	0.20844158170444446	0.14164166672471531	0.23211949966373144	-0.0	1.5
2.1847722099621176	0.18481916408759305	0.5050213936777704	3.6725669134660697	0.7777234767552743	0.33033647121942644	0.8801518319113788	0.13429278994153943	0.1690914028760597	0.21245702832848629	0.2557375289336446	0.18015359020504754	10.085772127756497	0.43950616567173123	0.3614410829144312	0.148654867243035	-0.0	1.5
2.2734519287108284	0.3975952665753348	0.19381139582415427	3.415793454738039	1.0395404272348903	0.3515693666843719	0.8867530449329245	0.13388926977587262	0.25116980222975205	0.1720010911435879	0.27577963334147726	0.16640383701872277	10.070719945152328	0.7531977142165298	0.7532690853668272	0.07199750323773033	-0.0	1.5
2.3727006942480036	0.7312571204798023	0.1030068372938598	3.1270752968501174	1.333588950837526	0.5686971793182742	0.8933559692766748	0.1333666719778523	0.33453899923830727	0.11400825759943214	0.29360780888742005	0.1750464003639562	9.975646167208907	1.0787775713252983	1.2398806000652738	0.0333733539631198	-0.0	1.5
2.4704494260014034	1.1649200199141783	0.1369554907135073	2.8132901555157717	1.5952891864498104	0.9587384847921551	0.89994752126865	0.13268055073713617	0.4065231648034342	0.09809115942534338	0.3079902141496451	0.19413784798842412	9.799430356392593	1.3816773132956968	1.7414732072724939	0.0364263237933385	1.0	1.8
2.550463108969087	1.6771799326999295	0.23017660368366946	2.574621814341442	1.7764742570528846	1.4721403313971198	0.9064122261383488	0.13190772226969272	0.4658566041847405	0.1177526527376342	0.31866232415667745	0.21147876309256944	9.562157986808174	1.657756147268573	2.5097885502704878	0.06902998876821939	1.0	1.8
