LIPID	Xa_l	IIa_f	TF_VIIa_l	mIIa_l	VIIIa_l	Va_l	APC_PS_l	AT_f	IXa_l	VIII_l	V_l	Xa_Va_l	IIa_TM_l	VII_l	IX_l	X_l	VIIa_l	Xa_f	APC_l	XIa_l	IXa_VIIIa_l	Xa_Va_mIIa_l	TF_VIIa_Xa_l	VIIIai_l	Vai_l	II_l	PC_l	PS_l	TF_VII_Xa_l	TFPI_Xa_l	mIIa_f	V_Xa_l	VIII_IIa_l	TF_l	IXa_f	V_IIa_l	VIII_Xa_l	V_mIIa_l	XI_IIa_l	TF_VIIa_X_l	APC_PS_VIIIa_l	VIIIa_f	Va_f	TF_VIIa_IX_l	VII_Xa_l	VIII_mIIa_l	APC_f	IX_f	IIa_AT_f	VIIa_f	VIII_f	V_f	X_f	II_f	XIa_IX_l	TFPI_f	IIa_TM_PC_l	IXa_AT_f	Vai_f	mIIa_AT_l	APC_PS_Va_l	TF_VII_l	VIIIai_f	Xa_Va_II_l	Xa_AT_f	XI_f	TM_l	PS_f	VII_f	TFPI_Xa_TF_VIIa_l	PC_f	IXa_VIIIa_X_l
649551.06447323	0.0008523201687210443	1.0945039874416306e-07	0.0006170289318212559	1.0890061739469849e-06	2.0231526641716108e-06	0.0001931684438975233	1.5593302518719146e-07	3399.9999995497224	0.0004380269700650407	0.6997566387387373	19.989502216490074	7.145296643277798e-08	6.907451924739603e-08	9.977791394971582	89.96748206215455	165.16573822434378	0.09875166950823784	1.491409369390306e-05	6.912435423940566e-09	3.799595489509031e-08	7.14401299976403e-11	1.3558643367485083e-08	0.0004215326779584465	3.0970465293662307e-15	2.91756323757488e-13	1351.6084901683337	57.948111001519905	299.8153705596531	1.0920039010198402e-09	2.119819947538146e-06	1.5893677754912917e-09	0.0013795189009454976	4.997353122557162e-10	0.00189575027498325	1.550178320622884e-07	2.8047215971881675e-08	2.587188258283644e-05	2.517639852790248e-07	2.7232825544998373e-08	0.0002992579619422757	9.956323933553823e-15	2.0849426437452147e-09	8.86208450475805e-08	0.00022309036111701095	7.066502989547498e-06	4.958780060245881e-09	7.432004029084965e-11	0.03185665002933839	3.453711953365256e-08	6.90218782334434e-05	0.00021545855079834156	0.00892455766685357	4.831258587616954	48.39150807946898	1.4417956221031153e-08	2.4999978801507976	3.7377711480651774e-08	9.175274756055045e-10	1.334937880585541e-16	4.760073862365954e-11	9.469491712473516e-13	0.0015433386709162128	3.1819565038746727e-18	8.505330042225382e-08	4.1478411904109753e-07	29.999999920353268	0.9999998935477694	0.18462928441305382	0.02027659741395128	2.925764017315877e-11	2.051888798181689	6.030602247309367e-11
649551.0634144957	0.0010037592684190879	1.9683666305677344e-07	0.0006491632485904414	2.03835011473074e-06	2.679646505225291e-06	0.0002585396254194331	3.414031138852156e-07	3399.999999387722	0.0005159956071678092	0.6997511196849477	19.9891629319698	1.1986029276793353e-07	1.3390312459588268e-07	9.977591285909977	89.96739168470735	165.16527527442761	0.09878231735918926	1.756568533317911e-05	1.4133987331546894e-08	7.598027241522355e-08	1.217505620299055e-10	2.277240266875725e-08	0.0004475810258774325	1.04393745759944e-14	9.952035100923233e-13	1351.6084886304445	57.94811077770992	299.8153703739943	1.355245853217895e-09	2.768120508669279e-06	2.9755328930480446e-09	0.0016531921705248748	9.026579773043166e-10	0.0017271617612924747	1.8262106284342905e-07	5.0881056854835506e-08	3.0730603247886776e-05	4.751027203553242e-07	4.9249748620106905e-08	0.00031491236066357895	3.00469059626345e-14	2.7617360381788483e-09	1.1862163036207899e-07	0.00023548768979074296	8.32439647506335e-06	9.323849518871665e-09	1.52000252126145e-10	0.03185661808272567	6.930223614730159e-08	6.904324017741367e-05	0.00021545685218449527	0.008924406244051102	4.831245063370479	48.39150810412637	2.9868610646980774e-08	2.499997231834836	7.298166354696937e-08	1.1985733758537817e-09	4.555255184357775e-16	9.922543933286358e-11	2.8895830308301653e-12	0.001625692513881479	1.0730013395847793e-17	1.4274818152205372e-07	5.416871171942e-07	29.99999984490137	0.9999997931152117	0.18462928459985942	0.020276190855483933	4.465799023829409e-11	2.051888793616428	1.0307989909216589e-10
649551.062318267	0.0011629467823838604	3.3347381589338963e-07	0.0006783155813065148	3.58433113604171e-06	3.4564070504910805e-06	0.00033628525254349265	6.902628239093166e-07	3399.999999178666	0.0005979820632006214	0.699745209457757	19.988794661596135	1.9067927808727887e-07	2.4242597126844563e-07	9.977379903387645	89.96729843078056	165.16479199972807	0.09884059351859344	2.035305668870038e-05	2.691534186249805e-08	1.4180265287222715e-07	1.969883461123091e-10	3.626419347871733e-08	0.00047119315049904044	3.115119801657973e-14	2.9988678655273378e-12	1351.6084861791605	57.94811036704287	299.8153700250326	1.6422057307292735e-09	3.525007862334779e-06	5.233228995948668e-09	0.0019432749034105998	1.534743483909619e-09	0.0015749889783984027	2.1164738415182084e-07	8.682115938383931e-08	3.585718345461933e-05	8.411028728533006e-07	8.382109624474284e-08	0.0003291135627053278	8.105949185821585e-14	3.5625542761531737e-09	1.5430317957512798e-07	0.0002467310639762477	9.646759666376793e-06	1.6457029385677165e-08	2.8951137480156355e-10	0.0318565851191305	1.2975896592721668e-07	6.908391247809469e-05	0.00021545503312301632	0.00892424187967845	4.831230943995194	48.39150809931842	5.743487297794901e-08	2.499996474926693	1.329180775513648e-07	1.5268108682969435e-09	1.3730599236230136e-15	1.9251999862374884e-10	7.865271732807416e-12	0.0016996559554615287	3.202931543152424e-17	2.2718664688457453e-07	6.898652480956752e-07	29.99999971694138	0.9999996246559513	0.1846292846969232	0.02027576140002575	6.544720002340967e-11	2.0518887825634557	1.671870076053752e-10
649551.0611873	0.001329151493389838	5.377594822666033e-07	0.0007047824481281263	5.984754629506936e-06	4.362528917159717e-06	0.0004272433691982982	1.306540103620508e-06	3399.9999989080166	0.0006836167907750728	0.6997389229916602	19.98839804202907	2.9033614938817445e-07	4.1476392926589296e-07	9.977155506266561	89.96720254831095	165.16429027021934	0.09892663204539046	2.3263394002861784e-05	4.832055821239874e-08	2.499474373585478e-07	3.052832163692995e-10	5.5264086415064116e-08	0.00049261209842705	8.404605493407249e-14	8.155898092763426e-12	1351.6084824244197	57.948109655089596	299.81536940880096	1.9508074090587016e-09	4.395614627445258e-06	8.73919033878526e-09	0.002248208800627397	2.4823394198383162e-09	0.0014376153009104226	2.4196589944132565e-07	1.4084986118642985e-07	4.122627226511089e-05	1.412368937430339e-06	1.356892207170485e-07	0.00034200607956549883	1.993623899093403e-13	4.496776460169916e-09	1.960502900651708e-07	0.00025693537853509684	1.1027492027814408e-05	2.756463264247766e-08	5.198399211570362e-10	0.031856551226242015	2.2940710849298586e-07	6.914398884901928e-05	0.00021545309821475046	0.008924064858186158	4.831216284257224	48.39150805099598	1.03858285592068e-07	2.499995604292666	2.2854339532214523e-07	1.904499804790151e-09	3.735196692358828e-15	3.5191400698760203e-10	1.9481918085868087e-11	0.001766046650917381	8.643962270252976e-17	3.460459187112322e-07	8.603293455094478e-07	29.999999510505045	0.9999993566926755	0.1846292846395033	0.020275305508091958	9.27090085532861e-11	2.0518887609668406	2.5962755432618335e-10
649551.0600233767	0.0015017137057679673	8.320440300907674e-07	0.0007288301243732962	9.566670550314616e-06	5.407864614124434e-06	0.0005322609580232045	2.339699269695598e-06	3399.999998556598	0.0007725687112476382	0.6997322716299416	19.987973527731587	4.261378885622693e-07	6.766993444601374e-07	9.976916521047364	89.96710425600548	165.163771770471	0.09904056044729491	2.628513689047572e-05	8.255234775504856e-08	4.1990981170474603e-07	4.5629011868038595e-10	8.117118840313101e-08	0.0005120560422588186	2.0838185362630381e-13	2.0352441291653935e-11	1351.6084768721057	57.94810847929092	299.8153683759208	2.2789876378395164e-09	5.384584690589845e-06	1.3971377501078079e-08	0.002566588631509669	3.850500879432104e-09	0.0013135861221641144	2.734593373759598e-07	2.1903838649144839e-07	4.681500409620082e-05	2.2685752962959795e-06	2.106265653804582e-07	0.000353719682263564	4.5381939267876216e-13	5.574562277787187e-09	2.442518331529132e-07	0.0002662037862843272	1.2461088084206002e-05	4.4179655310494527e-08	8.882353535790983e-10	0.031856516481439494	3.864715187739523e-07	6.922355842506304e-05	0.00021545105095539566	0.008923875382708599	4.831201133497611	48.39150794147398	1.783775926103716e-07	2.4999946152877137	3.7445353315416e-07	2.333693487024813e-09	9.322894087105732e-15	6.117357978535302e-10	4.459106681510406e-11	0.001825601836069961	2.1436751773439572e-16	5.080565921929063e-07	1.053995029180155e-06	29.999999191086022	0.9999989488471226	0.1846292843350902	0.020274819981004878	1.2759827425307617e-10	2.0518887230706606	3.887217004257855e-10
649551.0588272626	0.0016800378724840628	1.2429502426430123e-06	0.0007506978391000418	1.4735322007577407e-05	6.603408628577955e-06	0.0006522192052751657	3.99678285135275e-06	3399.9999980996254	0.0008645419446309388	0.6997252629524823	19.98752137913546	6.062880040346759e-07	1.0603755322773364e-06	9.976661525347776	89.96700374483139	165.16323801844413	0.09918249962955339	2.9407849131607735e-05	1.3520260523754842e-07	6.771944989214305e-07	6.61327344329151e-10	1.1555662531590297e-07	0.0005297209014576097	4.808954166649252e-13	4.7207632057485745e-11	1351.6084689106985	57.94810661658997	299.8153667194633	2.6247431825392425e-09	6.49612086883845e-06	2.152206349206841e-08	0.0028971464309452107	5.764510757380162e-09	0.0012015921864287607	3.0602289335868086e-07	3.28635811264899e-07	5.260274214446516e-05	3.508701642027869e-06	3.1551957437196097e-07	0.00036437095952377677	9.675755540710965e-13	6.807248073033786e-09	2.99312352629451e-07	0.00027462894385891075	1.3942576021214959e-05	6.820430069818785e-08	1.4549092252207981e-09	0.031856480952415604	6.248571151741586e-07	6.932270572664684e-05	0.0002154488936801491	0.0089236735697755	4.831185536185087	48.391507748961715	2.932630905468901e-07	2.499993503707801	5.88890350820818e-07	2.816260375434496e-09	2.1628457557434607e-14	1.0187146430836111e-09	9.545219724514256e-11	0.0018789863735546957	4.948095974270633e-16	7.230213950058275e-07	1.2716919916702748e-06	29.99999871402282	0.9999983507341169	0.18462928365759354	0.020274301927360436	1.7133301524703928e-10	2.051888660982907	5.642285734883865e-10
649551.057598652	0.0018635859861980825	1.80170214649885e-06	0.0007706006188839672	2.1983325674987906e-05	7.96171587579463e-06	0.0007880604406501892	6.555974893276969e-06	3399.9999975056703	0.0009592730401410197	0.6997179005412674	19.987041647398936	8.399175862959718e-07	1.6049820807453804e-06	9.976389233080232	89.96690117910101	165.16269038230882	0.09935256390126429	3.262210285300349e-05	2.1352558577617248e-07	1.0543919233670834e-06	9.335439894032389e-10	1.6016945010148434e-07	0.0005457826872078489	1.043584063082553e-12	1.0283636686242383e-10	1351.6084577975728	57.948103769663845	299.81536416137516	2.986166463176743e-09	7.734027663483596e-06	3.2111258258932716e-08	0.003238737337234559	8.371438052440167e-09	0.001100454688214764	3.3956324836404315e-07	4.781599106437446e-07	5.857084858995915e-05	5.253321189623651e-06	4.584546285394274e-07	0.0003740647039212738	1.9506617746748036e-12	8.207778357500566e-09	3.6166443213745593e-07	0.0002822941178585635	1.5467462660966033e-05	1.0195355303748303e-07	2.2979783639956737e-09	0.03185644469847889	9.751788461329197e-07	6.94415106655738e-05	0.00021544662746789475	0.008923459442411371	4.831169532414427	48.39150744707067	4.643944049856348e-07	2.4999922657471525	8.941393267828167e-07	3.353904018118558e-09	4.71224919360592e-14	1.634790246923264e-09	1.9293857694539073e-10	0.0019267999725601109	1.0739671837339872e-15	1.0018523441288714e-06	1.51417232846908e-06	29.99999802275903	0.9999975008785923	0.1846292824552053	0.02027374873340089	2.2518700226786974e-10	2.0518885642034927	7.974902145548141e-10
649551.056336075	0.0020518716442993867	2.544480695319764e-06	0.0007887318217101798	3.1900271426049276e-05	9.497356461233471e-06	0.0009408168812634317	1.038156663216541e-05	3399.999996735533	0.0010565286714844127	0.6997101836836565	19.986534155744277	1.1371386955744941e-06	2.3574399186285593e-06	9.97609848115629	89.96679669717523	165.16213009554622	0.09955086102444431	3.5919374530007484e-05	3.2673430211640065e-07	1.59233670476795e-06	1.288129370099583e-09	2.1694664528930945e-07	0.0005603995944236469	2.1473390960270684e-12	2.121601567054409e-10	1351.608442644678	57.9480995518859	299.81536033762035	3.3614202496686486e-09	9.101749606798086e-06	4.660074468064183e-08	0.003590326887083585	1.1841817633611807e-08	0.0010091119462058982	3.7399775244001624e-07	6.774947303618209e-07	6.470247838060834e-05	7.646986522706053e-06	6.488106005353071e-07	0.00038289514672819954	3.747480351094432e-12	9.791174772541286e-09	4.3178189124452327e-07	0.0002892741697012011	1.7031684117157753e-05	1.482006708842883e-07	3.516658258263865e-09	0.03185640776498632	1.4758708000761731e-06	6.958004856958238e-05	0.0002154442522006007	0.008923232922450935	4.831153158304859	48.39150700427811	7.118830238850288e-07	2.499990897959913	1.3169261299689797e-06	3.948181483321785e-09	9.723101487342706e-14	2.540240580435309e-09	3.711388473618385e-10	0.001969583669327647	2.210194247147404e-15	1.356633015191585e-06	1.7821180092451564e-06	29.999997046969657	0.999996325633951	0.1846292804382089	0.020273158032791963	2.904829716873686e-10	2.0518884189955022	1.1016113548222697e-09
649551.0550368787	0.002244454707926984	3.5128258438147147e-06	0.0008052653960745675	4.518298858865432e-05	1.1227409581714296e-05	0.0011116413556982586	1.594033723818827e-05	3399.9999957410423	0.0011561037663699114	0.699702107012764	19.985998477291538	1.5091232156200185e-06	3.373106437956233e-06	9.975788217546059	89.9666904117723	165.16155827034535	0.0997774922924627	3.929195137573176e-05	4.863216871570128e-07	2.3413578005053394e-06	1.7425779492340797e-09	2.8802845091626355e-07	0.0005737138673514616	4.218392177807348e-12	4.1740890278530636e-10	1351.6084224030858	57.94809347058942	299.8153547815798	3.748844236295725e-09	1.0602405649607823e-05	6.600908992261238e-08	0.003950979597718447	1.637154407987955e-08	0.0009266074793078374	4.0925376179169853e-07	9.380002631465423e-07	7.098239378787174e-05	1.0860773135477965e-05	8.973631288357983e-07	0.0003909470595085349	6.904547901792435e-12	1.1575045403632045e-08	5.101938890893762e-07	0.00029563643355645625	1.8631561248613013e-05	2.102257588443476e-07	5.234723263723933e-09	0.03185637019608122	2.174382886459743e-06	6.97383902581079e-05	0.00021544176612583996	0.008922993819256512	4.831136446486438	48.39150638346307	1.060743251411292e-06	2.4999893972257667	1.8888234945548848e-06	4.600520561301768e-09	1.9131751805439817e-13	3.837146125741708e-09	6.838001369145107e-10	0.002007825646770415	4.342447627579526e-15	1.8007154054745371e-06	2.0761475775227875e-06	29.999995700535806	0.999994738070067	0.184629277392334	0.02027252768928665	3.685864852214002e-10	2.0518882080027456	1.4916869311908752e-09
649551.0536970737	0.002440936484216542	4.754106399719697e-06	0.0008203578970818801	6.264678386968047e-05	1.3172000603099724e-05	0.0013018402496811465	2.381940911090088e-05	3399.999994463745	0.0012578200454537944	0.6996936600806356	19.98543390919896	1.9682173808146013e-06	4.7165265380624e-06	9.975457490577977	89.96658240993395	165.16097590975718	0.10003255262574624	4.273284693226823e-05	7.064092355192324e-07	3.3626346483371484e-06	2.3170247396873852e-09	3.757799082991831e-07	0.0005858534635237756	7.957032124442606e-12	7.876584220659927e-10	1351.6083958461893	57.948084909278705	299.8153469064423	4.146890421328479e-09	1.2238819981283774e-05	9.152807384164983e-08	0.0043198486844359	2.2184080324039033e-08	0.0008520793328498136	4.452681211552568e-07	1.2726400920619264e-06	7.739679726541798e-05	1.5095055089414737e-05	1.216406162080112e-06	0.0003982967364788884	1.2265659612313088e-11	1.3580138627497347e-08	5.97500049679011e-07	0.00030144149944395354	2.0263759658591825e-05	2.918688481940408e-07	7.604262827052625e-09	0.031856332020870834	3.1284783215666212e-06	6.991660208620292e-05	0.00021543916608311928	0.008922741819702568	4.831119426384662	48.39150554126397	1.541617923178535e-06	2.499987760719122	2.6466830760191065e-06	5.312235983937597e-09	3.610578881473609e-13	5.653218206387193e-09	1.2131780447189418e-09	0.002041966462830827	8.191993269388114e-15	2.348853471684113e-06	2.396822155099951e-06	29.999993879341257	0.9999926367903854	0.1846292729232999	0.020271855767386247	4.609004346231316e-10	2.0518879093901807	1.9850900031329662e-09
649551.0523112504	0.002640955368750027	6.322080598409662e-06	0.0008341502859712511	8.523801027614277e-05	1.535488678839371e-05	0.001512908994220405	3.474569391984403e-05	3399.9999928334796	0.0013615249511726016	0.6996848268603667	19.984839442821087	2.5280924044495525e-06	6.462260450943782e-06	9.975105439328999	89.96647275259862	165.16038391854795	0.10031613067364197	4.6235724703178476e-05	1.0041271295647674e-06	4.7296790397068326e-06	3.0346672555598823e-09	4.828196944134838e-07	0.000596933538347021	1.4481387342823476e-11	1.432505825495362e-09	1351.6083615508849	57.9480731078598	299.81533598559855	4.554090940953008e-09	1.4013549627043371e-05	1.2454106433096608e-07	0.004696166777806056	2.9533089971299628e-08	0.0007847505199218318	4.819867839947015e-07	1.6961333319171343e-06	8.393318041041359e-05	2.058260093926371e-05	1.6198967735661356e-06	0.0004050128714184136	2.1104137280031176e-11	1.583094711107725e-08	6.943867524311171e-07	0.00030674391209099166	2.1925253488209946e-05	3.9758917840213025e-07	1.0809776856615848e-08	0.031856293262303756	4.407650297463804e-06	7.01147460307399e-05	0.0002154364471171662	0.008922476473865472	4.8311021245151995	48.39150442735879	2.191568104316467e-06	2.499985985881516	3.6331098880382883e-06	6.084544897435576e-09	6.567135486274091e-13	8.146030354876166e-09	2.0820222131507094e-09	0.002072403749299374	1.491054599312364e-14	3.0173846833530693e-06	2.744650818412942e-06	29.99999145885607	0.9999899046296604	0.1846292666045408	0.02027114051776758	5.688601702277535e-10	2.0518874962963785	2.601834121171155e-09
649551.0508724462	0.0028441828915505077	8.277572187104938e-06	0.000846769536640176	0.00011404838116470999	1.780409883224612e-05	0.001746570510676401	4.960711216363446e-05	3399.9999907668084	0.0014670909522452415	0.6996755851688763	19.98421372946382	3.2039399152871065e-06	8.695823796480607e-06	9.97473128501664	89.96636147381197	165.15978311282603	0.10062830891223727	4.9794828867491764e-05	1.4000312827759155e-06	6.529968255325573e-06	3.92229171493814e-09	6.120575512674546e-07	0.0006070577701784862	2.5533561561993867e-11	2.5213165612507526e-09	1351.6083178760005	57.94805714129686	299.81532113151616	4.969144030285014e-09	1.592890912568278e-05	1.6664394138889643e-07	0.00507923751883501	3.870561057464832e-08	0.0007239204578159428	5.193645658911144e-07	2.2251376893451303e-06	9.058018705631413e-05	2.759209167358215e-05	2.12362971200572e-06	0.00041115734115285347	3.530513263417488e-11	1.8356369354745e-08	8.016447809859908e-07	0.0003115927948947375	2.361329243802076e-05	5.325326304264686e-07	1.507266873134429e-08	0.03185625393139521	6.0946817654599026e-06	7.033287974967391e-05	0.00021543360244262309	0.00892219718034774	4.831084564851301	48.39150298377189	3.0549391060933082e-06	2.4999840703969483	4.896999596944989e-06	6.918581813668684e-09	1.1559609497215473e-12	1.1507704812368635e-08	3.4696361994297314e-09	0.0020994964362445485	2.6292664517124985e-14	3.824462571980205e-06	3.120095405904966e-06	29.999988291462916	0.9999864071766061	0.18462925786682471	0.02027038035675978	6.939292191402202e-10	2.0518869359825085	3.365025599598103e-09
649551.0493720431	0.0030503201153598554	1.0689288800462847e-05	0.0008583300704002697	0.0001503314988599925	2.055264725220728e-05	0.0020048171333442045	6.947584378600784e-05	3399.9999881652725	0.0015744152149527544	0.6996659060012284	19.983555041188843	4.01271649803888e-06	1.1514779621172528e-05	9.974334323283545	89.9662485795371	165.15917422857774	0.10096916372839038	5.3404921167996664e-05	1.918564276284066e-06	8.866761170141178e-06	5.010923289134625e-09	7.667411841902973e-07	0.0006163195436075753	4.377142563135403e-11	4.309903954209471e-09	1351.6082629372422	57.94803589603656	299.8153012724347	5.391119613083488e-09	1.7986992554812093e-05	2.196692583668984e-07	0.005468427922200687	5.002589429769496e-08	0.0006689572922891119	5.57365027721125e-07	2.8784709891234103e-06	9.732748871526346e-05	3.643217605477645e-05	2.7454486606111084e-06	0.0004167859060982432	5.76154527168136e-11	2.119043809834182e-08	9.201885672855275e-07	0.00031603240729916987	2.532537158945818e-05	7.026095233643741e-07	2.0656211074400903e-08	0.031856214029464126	8.287378178212933e-06	7.057105664525665e-05	0.00021543062317062016	0.008921903168495773	4.83106676924972	48.39150114419026	4.1843184736455224e-06	2.499982012169853	6.494161451503145e-06	7.815413259238781e-09	1.976131049657569e-12	1.5970121013000522e-08	5.633233042628058e-09	0.00212356855159046	4.5076412166840154e-14	4.790348679228623e-06	3.5235748084240223e-06	29.999984203471694	0.9999819910589267	0.18462924603091468	0.020269573852127153	8.375955509245126e-10	2.0518861890468902	4.301422845888752e-09
649551.0477994597	0.003259094339735832	1.3634812065131951e-05	0.0008689350433823053	0.0001955221282389582	2.3639304873191622e-05	0.0022899566527151386	9.563395222494669e-05	3399.9999849134456	0.001683419638315222	0.6996557527641066	19.982861225965976	4.973443904683485e-06	1.5030026521117518e-05	9.973913917289002	89.96613404604122	165.15855793051543	0.10133876548022983	5.706122316873415e-05	2.5885688767594708e-06	1.1861135835839986e-05	6.336623776043811e-09	9.505123052615193e-07	0.000624803006721342	7.317747699254451e-11	7.1770609215835426e-09	1351.6081945788653	57.94800804386114	299.8152751265579	5.818283836157205e-09	2.0189693134842626e-05	2.8571441631421117e-07	0.005863161408792125	6.38600534360272e-08	0.0006192910147757684	5.959604876077954e-07	3.6773791549834727e-06	0.00010416567076546427	4.74561934369925e-05	3.5055017899594657e-06	0.00042194883173512566	9.198443514907194e-11	2.437312717327289e-08	1.051077326302997e-06	0.00032010264280758435	2.705920530310815e-05	9.14585267401361e-07	2.7871077863086786e-08	0.03185617355719156	1.1100509541001391e-05	7.082932592234723e-05	0.00021542749782438092	0.008921593477333931	4.831048756646051	48.391498832276156	5.64160523413046e-06	2.4999798093055006	8.488052137015404e-06	8.77605233731343e-09	3.290969027656914e-12	2.1810729947655365e-08	8.936186021435027e-09	0.0021449126409256894	7.536465415192699e-14	5.937772484582607e-06	3.955468787687814e-06	29.999978991757143	0.9999764819213411	0.18462923046194502	0.02026871971432357	1.0013683431768275e-09	2.0518852086663912	5.442121379413158e-09
649551.0461421304	0.0034702560695929344	1.720179091074375e-05	0.00087867748641737	0.000251258812364726	2.7109479232087313e-05	0.002604663267923399	0.00012960182203155724	3399.999980876724	0.0017940512570728438	0.6996450803917628	19.982129656290134	6.107572278705759e-06	1.936733198692867e-05	9.97346949156272	89.9660178178715	165.15793481713163	0.10173717852629226	6.075936311415059e-05	3.4438647904530103e-06	1.565429490652165e-05	7.94146091044419e-09	1.167478861963356e-06	0.0006325840155779698	1.1962745514033723e-10	1.1674124949615464e-08	1351.6081103386946	57.947972013473525	299.8152411741122	6.25021593201782e-09	2.253872060852274e-05	3.671747178000725e-07	0.006262911418481885	8.062166476922335e-08	0.0005744072891995572	6.351321635335387e-07	4.64585954349427e-06	0.00011108612793188408	6.106771183178998e-05	4.426550085344968e-06	0.0004266914546641245	1.4402784208177526e-10	2.7951251075809453e-08	1.195538447070572e-06	0.00032383947434792685	2.8812699668293593e-05	1.1761867086192142e-06	3.708155762104641e-08	0.031856132484782584	1.466800563223055e-05	7.110773256054218e-05	0.00021542421282011386	0.008921266935832088	4.831030545204041	48.39149596141125	7.499213860538554e-06	2.49997746009262	1.095064872034637e-05	9.80147341766978e-09	5.3533741176118075e-12	2.9359078498800782e-08	1.3885298999512059e-08	0.002163792842801913	1.2321099070242714e-13	7.292361859929019e-06	4.4161213611336455e-06	29.999972419941138	0.9999696820192919	0.18462921003667687	0.020267816767965022	1.1867752009366154e-09	2.0518839390800596	6.823389449695742e-09
649551.0443851373	0.0036835762072517557	2.148937493469263e-05	0.0008876413379902568	0.0003194104994533289	3.101619109549985e-05	0.0029520343707040144	0.00017316994102506487	3399.999975898816	0.0019062830214002467	0.6996338343288034	19.981357170238724	7.4394134630445875e-06	2.4669164178101016e-05	9.973000526491077	89.96589980527577	165.15730542873686	0.10216446121196163	6.449532675764504e-05	4.523901105560743e-06	2.0410192360357805e-05	9.874682533598748e-09	1.4222953084180902e-06	0.0006397309792597582	1.9167534696049963e-10	1.8591662774002074e-08	1351.6080074088268	57.9479259575347	299.815197624937	6.685915439789716e-09	2.5035616574969334e-05	4.667822918215525e-07	0.006667195518670371	1.0077849693132373e-07	0.0005338419108605822	6.74870448633323e-07	5.811049188056291e-06	0.00011808096768133095	7.772704358763531e-05	5.534337528897097e-06	0.0004310546769425721	2.2165674541828131e-10	3.19794739083187e-08	1.3549935545775668e-06	0.00032727535246999967	3.058393126121637e-05	1.496227277564561e-06	4.871258183864359e-08	0.03185609078479569	1.914545502194628e-05	7.140631736083499e-05	0.0002154207512821444	0.008920922132902688	4.83101215075344	48.391492432506425	9.841440181770853e-06	2.499974962988068	1.3963491205476264e-05	1.0892627174107398e-08	8.525993774608553e-12	3.9004166215274664e-08	2.117982732437354e-08	0.002180447661201607	1.9742867273864958e-13	8.883163853005162e-06	4.905843787986706e-06	29.999964214029927	0.9999613673446156	0.18462918372067613	0.020266863959203824	1.3953597784930325e-09	2.051882315017914	8.487677179120253e-09
649551.0425110064	0.003898843433128337	2.660992732937183e-05	0.000895902359607412	0.00040210794781690766	3.542117900364613e-05	0.0033356542912177664	0.0002284346910946839	3399.9999697988724	0.0020201149721097386	0.699621949354165	19.980540003668462	8.996655040725976e-06	3.1096882966061975e-05	9.972506553449092	89.96577988112446	165.15667025239074	0.10262066580565278	6.826541145894858e-05	5.874499597514653e-06	2.6318546027168732e-05	1.2194130062819851e-08	1.72026190299818e-06	0.0006463056153683055	3.0163240069649984e-10	2.9048736670491693e-08	1351.607882587723	57.947867716381346	299.81514238293886	7.12460398963167e-09	2.7681767915291473e-05	5.876519965718731e-07	0.007075569933912884	1.2486055550972987e-07	0.0004971758329738701	7.151753270612105e-07	7.203689167741741e-06	0.00012514292030462278	9.795892826424845e-05	6.858033860859659e-06	0.0004350754167186208	3.3592910073095326e-10	3.652144826970925e-08	1.5310877711602466e-06	0.00033043956172657164	3.2371124487430095e-05	1.8847545847883665e-06	6.325773204515391e-08	0.031856048414789576	2.4712969055679877e-05	7.172511687413893e-05	0.00021541709310177968	0.008920557388932155	4.830993587656541	48.39148813297925	1.2766022236173934e-05	2.4999723166034076	1.7618929533132374e-05	1.20504561971878e-08	1.3322179057910352e-11	5.120278609810176e-08	3.177595539694439e-08	0.0021950924603214663	3.107025080594602e-13	1.0743257284071755e-05	5.424917183217535e-06	29.999954057397883	0.9999512841874997	0.1846291502583795	0.020265860336873845	1.6286797583747857e-09	2.05188026012883	1.0484834235911786e-08
