Bc	Cc	PCn	Pc	Bn	PCc	Bcp	Pcp	Ccp	PCnp	Bnp	PCcp	Mb	Mc	Mp	In
2.0	0.0	1.0	0.0	1.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.4	1.6	0.0
2.128696497044336	1.728424252865213	0.2101403304704611	0.7393493779787896	1.5876434370684913	0.1389125403733257	0.2613196419510389	0.09179927573567628	0.24934792895081237	0.12593753222754386	0.19856821041561026	0.05943317648567116	8.78167623334654	1.672473229721031	2.0933788161356865	0.15764362747024172
2.2064502717244987	2.9737852955157167	0.08360856944254211	1.0741266632803386	1.697449419009907	0.6121830832715228	0.3967160395060188	0.11496744104612962	0.384020023035629	0.09151119341925562	0.26378353155820755	0.1369798615048275	8.574460974891394	1.9171373755310304	2.5509744712019966	0.05018343391467817
2.2589400356724085	3.9380717734401816	0.17247323285341032	1.1527595110195132	1.7970077188270954	1.3160156503932106	0.49052877129593164	0.12045666940220565	0.46984457512659045	0.09768457686263003	0.29601124694186143	0.18667002009600814	8.337403036962584	2.146440211306728	2.9967578120057925	0.04988032273135729
2.278566109739994	4.818345485432268	0.3440927748699588	1.1667407701190435	1.7843678418395128	2.06243558865119	0.561505304730839	0.12169306570771354	0.5301341804439703	0.13347040487398595	0.31326359662082925	0.21387406039942833	8.090931853177949	2.3612652677712442	3.4281013386186223	0.10920620316485423
2.255505099486663	5.661392386881969	0.5793062171861308	1.1691993930455267	1.6354306951632493	2.803974301987178	0.6174915320180799	0.12195666596699059	0.574757511882673	0.16564273337248459	0.3216785773583695	0.2290096317909365	7.869841440765908	2.560331908813637	3.8380463104230205	0.21079202436567865
2.1876314084992434	6.467709114971581	0.8892716996135578	1.167810815018869	1.3732609158713407	3.534795423442796	0.6625471301178782	0.12200051211639218	0.6088474578963974	0.18992421993061645	0.32350400350730224	0.23778370367410948	7.710481518718251	2.7376740790716894	4.2090025805845634	0.3451848907356032
2.083569803297673	7.224718564106463	1.3061166209818356	1.1572809107490896	1.0513815349966666	4.247265121336491	0.6990415582983738	0.12193428755966869	0.6354349592516888	0.20789243180635505	0.3189584306128246	0.24310920770762448	7.639817317640805	2.86917542215856	4.482621664024974	0.4893016859433471
1.9609107578034426	7.890394698776336	1.863074553809384	1.11594810067505	0.737873326281093	4.89888792371876	0.7285148224595438	0.12159330907048528	0.6564567663736819	0.22123367994864748	0.30668923924557373	0.24647639364863053	7.661685967277567	2.8627571016606805	4.477424206203218	0.6043003725568186
1.841018328672625	8.321792496979583	2.5507413942743105	1.0116479088100268	0.4931019159426014	5.353766727516645	0.7521238388558744	0.12048132003546819	0.6731793043863508	0.23102880430968253	0.2846250338698585	0.24861445087111653	7.752548798003092	2.520395935201304	3.954476076703625	0.6526192863932626
1.7418982165289305	8.285420040696875	3.2679530778278014	0.8670380595461631	0.34031776070514397	5.442137071376079	0.7708994587978287	0.11817734180948342	0.6863760598033227	0.2379627586956411	0.2533089245542755	0.2498301707483327	7.879572255718151	1.8544595884776829	3.072455419141616	0.627312071924379
1.6723804468912016	7.695024709238262	3.8597334799633316	0.7260484373580677	0.25991630531891663	5.149007945627676	0.7858482776929444	0.1148610594992896	0.6964767241611626	0.2426050978140051	0.21944240628819323	0.2502596578248589	8.020586714826273	1.1176771491746769	2.1127778560218253	0.5573350759272808
1.6320521668258234	6.655184777944813	4.208539071961339	0.5916530530797371	0.2213892401897131	4.567705427464815	0.7979170668799213	0.11056528839953035	0.7036748544274316	0.24549662502485772	0.19169847923510674	0.24996806127069307	8.165730086706715	0.48261760496361905	1.1939757728822837	0.4770286787240005
1.6159888682499062	5.428980155828587	4.264627316855108	0.45130897422438293	0.20641323586467855	3.8080022646898826	0.8079141897820915	0.10443451957941872	0.7079538447773879	0.24707786911360657	0.17415867802632204	0.24891208295405856	8.31115344679543	0.1108244462367771	0.4227658603755332	0.40556957343012484
1.6187421722263977	4.352498360618417	4.038152601421096	0.3236073164884625	0.20735146450320383	3.001883927841183	0.8164726521014452	0.09518062469457979	0.7092662848630208	0.24763144523912334	0.16645554481904953	0.24690789859501688	8.455086522275828	0.01761515058405843	0.04570234833886662	0.3487088282437611
1.6358723908682011	3.483352494842693	3.593717914186715	0.256049521585597	0.22158293777523944	2.2936889930434385	0.8240599162063185	0.08593921444812659	0.707688921804293	0.24728247400918535	0.166687816408995	0.24372521014455273	8.59635323592422	0.008326869013869238	0.005383983303097437	0.30490453073821605
1.6641817592487917	2.7381124065484523	3.0209172245978517	0.21756560681800563	0.24892949042559073	1.7215775084165648	0.8310088933440977	0.07933988237694868	0.7030455272939069	0.24601568460080095	0.17298069205639652	0.23916114387534929	8.733788970843111	0.01089001716101426	0.005948579653152673	0.26979072486600497
1.701637081232637	2.0858516076674847	2.391555441170459	0.1849439147476291	0.29159690035219493	1.2508927470016542	0.8375524997494236	0.07351810760512215	0.6946435772408475	0.2436264910318854	0.1839091069823237	0.23272898525740726	8.865827930785095	0.019103030115704876	0.010666278939301837	0.23819820447201806
1.7473439533531485	1.5211340191761513	1.7554127846455927	0.15288289328468102	0.354885547573781	0.8535276907514936	0.8438553655543064	0.06702566067415223	0.681038248951594	0.2395447222705307	0.19850425223260892	0.2231858353849144	8.989912584359734	0.03909949128584211	0.022473979094949487	0.20493406018855986
1.8015934596672945	1.0604205207828705	1.1520093155593993	0.12315208420593841	0.44822669676153354	0.5192096228073199	0.8500407585662244	0.05951248545039534	0.659674523047992	0.23234098557226276	0.21602815358551886	0.20759081411454153	9.10142171621916	0.08955006593385732	0.054352834089493506	0.16526398792951466
1.8659195396429862	0.7637457557928087	0.6226139313232396	0.10784723105329981	0.5860279490023859	0.25511373730578646	0.8562118708444416	0.05337692432623299	0.6281613192889357	0.2180538770562223	0.23567533569628904	0.17873578275124394	9.1916988675404	0.21177762403060718	0.14444610214572645	0.1161709734780705
1.942766163259792	0.745065905726636	0.224512571246088	0.13960521927043115	0.784247595113669	0.08994117968905745	0.862465101040083	0.0570257114095737	0.594159846242787	0.18338918611909452	0.25629545732009507	0.12292897781241108	9.245238789367484	0.4465931373971996	0.36963232899462256	0.060936798066270295
2.033184515129095	1.0875039646142148	0.03933069867587727	0.26826886587340215	1.0384557658065214	0.04651727699555093	0.8688849026271642	0.07515232082214302	0.5789301362585599	0.0960718112740765	0.2762060581751568	0.0625264887113616	9.239961185486635	0.7605638111299038	0.7631918611493753	0.018172272606829666
2.131184194329559	1.723949456518667	0.014453773842814648	0.4889150731735507	1.301557632332522	0.10315618817934837	0.8754983470103382	0.09502108641090837	0.585281853885858	0.02631314891729201	0.2934693615207101	0.06684359129018468	9.16032545834698	1.081831268861216	1.241541681746169	0.004827360516448992
2.225292865436156	2.4836635653142802	0.027260599853378215	0.7093780018159228	1.5438644947131444	0.2975406625053705	0.8822254608651747	0.10766941630778035	0.6014160457340557	0.02377327098050934	0.30722745372489524	0.11421056785060858	9.007672363927137	1.380794554203841	1.7332850840599021	0.005768637205537422
2.3054060967850893	3.255237370126741	0.06999850815869457	0.8675909658382521	1.7472241095113632	0.6675982667126776	0.8889101043260641	0.11422637298575168	0.6197071989122949	0.04891989055708932	0.31772837319066677	0.1610842659056305	8.793187100786005	1.6551506168501808	2.215640616896239	0.01658332342902146
2.362394394403994	4.01400851537287	0.1525012626127174	0.9685998617769602	1.882113365025143	1.179200429256572	0.8953646969479678	0.11750374488896916	0.6371909574311709	0.08589753794224302	0.3253953068109203	0.19383910992882422	8.535083345768763	1.907894184245112	2.6828199119713796	0.04337590267492506
2.386912199279246	4.760869372933193	0.2813344245279434	1.034418694344981	1.91410698155059	1.7792434690520478	0.9013817106431121	0.119239918793476	0.652934548391041	0.1231961803259577	0.33048263621633767	0.2146896497881916	8.258240948161156	2.141955058161134	3.1331148190298737	0.09487454476717729
2.3707692747536204	5.494451175198859	0.4601362463532794	1.079899157040325	1.821621764706248	2.4303290422839403	0.9067305091905906	0.12025590647753452	0.6667524102539677	0.15474178332356878	0.3330121443545071	0.22777903793502255	7.992933731751243	2.359002776984235	3.5644403881559272	0.178476661898653
2.310369674657517	6.209600102450928	0.7000553107354978	1.1124193925266106	1.6089927210862176	3.109953433024838	0.9111595023645273	0.12090643357839269	0.6787277517279978	0.1796027392490717	0.33272395441819497	0.23610669804062978	7.772413632194306	2.558215094313764	3.9702505731432614	0.2962743060863245
2.2097351665608986	6.898208359298452	1.0261137926820856	1.1337807394232076	1.3078000043925007	3.8031251723042296	0.9144118056460864	0.12133250416681596	0.6890349469487759	0.198865931996851	0.32891594176750844	0.24153814105753396	7.6283318814249546	2.7317887202819966	4.328195709204665	0.438860819781987
2.0813810196315754	7.543034584896556	1.474221667709552	1.1371162447822811	0.9720966893764081	4.488913248946503	0.916258494128815	0.12153619487538674	0.6978662976981826	0.21377621164093213	0.32014496411375537	0.24518330521756176	7.580485597519576	2.84578108173522	4.558800938705784	0.5791513755442084
1.9443347567851725	8.084525849815273	2.0715931321373597	1.09627719283252	0.6669926805933242	5.100791135586163	0.9165563101122366	0.12129696606389453	0.7053885793882233	0.22521758352003088	0.30401920061410953	0.2476731092761805	7.623393994043532	2.7764719817738515	4.437205003489025	0.676197984366458
1.8190673623321585	8.341632616212461	2.787209308372273	0.9866174811310531	0.4437474959953271	5.4731913846931945	0.9153251041224135	0.12009567375552352	0.7116826632306208	0.23374724312520942	0.27825669519689933	0.2493108704044795	7.727438060206869	2.332919472818318	3.7869221480121906	0.6979930329625467
1.720724861369576	8.095138156819543	3.4961046392012864	0.8472366855954799	0.31183233598571986	5.459722160215723	0.9128033634423637	0.11771341432064598	0.7166869352947299	0.23979080037335182	0.24459191592630644	0.25020194665955287	7.860668430676795	1.626943136744573	2.8625086821769847	0.649061525091298
1.6546547474558413	7.317565687651491	4.0439790080798135	0.714037312265044	0.2442856417132758	5.0845009232913165	0.9094156149373577	0.11444156731610548	0.7202316761579001	0.2438060395102455	0.21089555417631967	0.2503987881827959	8.004399323238326	0.9061930437902995	1.9022281920479132	0.5643341595453817
1.6181157982989631	6.160433611439193	4.329476169578326	0.5830103220521514	0.21249501760628678	4.448270450889331	0.9056507801510796	0.11019405979708607	0.7220478679785828	0.24626366003859362	0.18505454971678212	0.24991654395688623	8.150891146122417	0.33337364907527645	1.0029720717764072	0.4762080186269777
1.605304650692221	4.936273521508088	4.318414419229118	0.4419940647442089	0.20139962090114238	3.663264522755572	0.9019430903170516	0.10392915404187505	0.7217661478378514	0.247541531136788	0.169741254691464	0.2486694718892625	8.297099438881087	0.061579443811533956	0.2926711723814993	0.40091182716647844
1.6106332017662401	3.9332985665771494	4.034652399173936	0.3237656334117845	0.20498961511161318	2.868220930577513	0.8986166390036965	0.09481948290295397	0.7191483503662098	0.24787077899741888	0.16390028222299285	0.24645227588723265	8.441527348208874	0.011237517255413377	0.023744077855193682	0.34246020751975187
1.6297519372268534	3.122141499987848	3.552454487872203	0.26447819571254244	0.2212771919998063	2.190668750383393	0.8958821109428233	0.08665242517516376	0.7140855012501481	0.24734081007141775	0.16551650338310883	0.24305579033108493	8.583093082057736	0.007632638123997125	0.00451119879145609	0.29829428928563745
1.6596003960999766	2.42297161435823	2.959315807306361	0.22713876967046692	0.25047704013717326	1.642261612901852	0.8938570633697737	0.08071405388125734	0.7061169412540378	0.24590716229477355	0.1727966468494749	0.238262264135692	8.720651610892032	0.010996006934277974	0.0060269848383927285	0.26331317312715447
