Response	MAPK_2	MAPK3	MAPK6	MAPKKK_2	MAPKK_2	MAPK4	FLS2	MAPKKK1	MAPKKK	MAPKK4	MAPK2	WRKY33	MAPKK5	MAPKK2	Bacterial pathogen	Fungal pathogen	WRKY22	WRKY28	MAPKKK19	WRKY29	WRKY1	LRR	MYB2_2	WRKY6_2	MYB4_2	WRKY25_2	WRKY12_2	MYB44	NAC	bZIP	AP2	PRRs	MAPK	WRKY33_2	MAPKK	WRKY22_2	WRKY28_2	WRKY1_2	EDR1	WRKY29_2	MYB2	MAPKK9	WRKY25	MYB4	WRKY12	WRKY6	LysM	SAMK	MAPKKK20	SIMK	MAPKKK18
2.5	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	1.0	1.0	1.0	1.2	1.0	1.0	0.5	0.5	1.2	1.2	1.0	1.2	1.2	0.8	1.5	1.2	1.5	1.2	1.2	1.5	1.8	2.0	2.2	0.8	1.0	1.2	1.0	1.2	1.2	1.2	1.0	1.2	1.5	1.0	1.2	1.5	1.2	1.2	0.8	1.0	1.0	1.0	1.0
1.3649425536581954	1.290964929373274	1.2003179186161705	1.2173344602106047	0.951252349916413	1.0676405397870168	1.2057316344519435	0.8453282823135109	1.0158454555004934	0.8414110180958773	1.11948418283267	1.1632292296678646	1.2189930740550983	1.1086107774181686	1.0946474676987856	0.7998949034619112	0.7806051775049877	1.2258466545126652	1.2258466545126652	0.9316761140226051	1.2258466545126652	1.2052779717485063	0.8644401936186208	1.4400524307004812	1.3069211895703419	1.4206602206741554	1.3069211895703419	1.3066363520253463	1.3831180559251626	1.4237186409043276	1.4507856975571043	1.4778527542098812	0.783269570320215	1.1475828931821939	1.2985574416715435	1.0014317524555016	1.302570197515983	1.302570197515983	1.2943477467911466	0.9097763356166118	1.302570197515983	1.4048185861355613	0.9935026267184145	1.2348162119679003	1.3538050369293244	1.2330691548435828	1.2348162119679003	0.7920950831904446	1.1868758024467532	0.9774072110701824	1.1868758024467532	0.9774072110701824
1.3042722447614246	1.262716953620334	1.2239957998445647	1.2307858811102514	0.9614028373669183	1.10664646563126	1.2296486510255247	0.8809533102502055	1.059982352244324	0.8805772594110727	1.1589786984803878	1.1945461668810242	1.2401163615276183	1.149650407626887	1.141026863942865	0.8650189498355709	0.8381053530367296	1.2451233386567686	1.2451233386567686	0.944531350543663	1.2451233386567686	1.2302739457117031	0.9198316791634464	1.3530367143614996	1.2892651243325821	1.3329333868492312	1.2892651243325821	1.2880829576712718	1.3077327504746983	1.3132274421028787	1.3168905698549997	1.3205536976071197	0.8442551937163177	1.178401230139897	1.2812335163127813	1.0227891150540793	1.2841839843729483	1.2841839843729483	1.275794260039384	0.912210403927552	1.2841839843729483	1.3358512333317032	1.013816483116902	1.2564184466198618	1.3014734496943665	1.2534300171004575	1.2564184466198618	0.8365562233089321	1.2410777217708446	0.96361263439222	1.2410777217708446	0.96361263439222
1.275201714667817	1.247617075712012	1.2253236321584504	1.2280139726137185	0.9809877856479049	1.1241031093935094	1.231615890919745	0.9158262380228357	1.0829984350800528	0.9179677409958913	1.1712272976652678	1.2017483496385775	1.2387649183760245	1.1633104421022356	1.1577371708474569	0.9084880721542392	0.8815507330917253	1.24228835731068	1.24228835731068	0.9692736664488064	1.24228835731068	1.2322573134816996	0.958775027540281	1.302502392608527	1.272788983461806	1.2888617962818312	1.272788983461806	1.2711248434527938	1.2734859915442136	1.2742296172030214	1.2747253676422265	1.275221118081431	0.8892468427488529	1.1847183717902374	1.2645647882347937	1.043337073295491	1.26669618625523	1.26669618625523	1.260563473016598	0.9354047515248212	1.26669618625523	1.2919099940397125	1.0363124904813965	1.2552180077907518	1.270548070494684	1.2515179254486777	1.2552180077907518	0.8796317375138012	1.2488964279782186	0.9692721494396876	1.2488964279782186	0.9692721494396876
1.257103656307969	1.2362738081463691	1.2201731300106056	1.2212381497614837	1.0014736695061701	1.1330791940126637	1.2266071049645741	0.9475247165218303	1.0966986240262464	0.9500866214669265	1.1742525941480204	1.2009863088571926	1.2316733928451895	1.1673428012087759	1.1635544540657612	0.9433169549293396	0.918738304817534	1.2341401454215537	1.2341401454215537	0.9936271920130404	1.2341401454215537	1.2273044836149816	0.9880277516611162	1.2727538661868776	1.2587152566061515	1.2637895139560995	1.2587152566061515	1.256769851143846	1.2543977686069872	1.2544984073485759	1.254565499842968	1.2546325923373598	0.9261079999640595	1.1851336792487912	1.25071905391699	1.0598578225015485	1.2522155494439935	1.2522155494439935	1.2480064598732716	0.9616107668287807	1.2522155494439935	1.2651227276643682	1.0549965466950602	1.247235351748928	1.250684983340001	1.2431518541875766	1.247235351748928	0.9170579424183362	1.243799509140532	0.9842462157324332	1.243799509140532	0.9842462157324332
1.2436244746009433	1.2266810642471526	1.2136363743769174	1.214057930517953	1.020756246067927	1.138389596285454	1.2198032516031825	0.9753421529774251	1.1063260100536632	0.9777528797442426	1.1741635347371455	1.1976374251867632	1.2236195424040803	1.168097375589505	1.1653387710815337	0.9725048178291817	0.9507702627744706	1.2254209423498306	1.2254209423498306	1.0153039656301768	1.2254209423498306	1.2205268605711312	1.0116748908595894	1.2535387952198056	1.2464619460520343	1.2471843148799073	1.2464619460520343	1.2444058917818204	1.241030993039174	1.2410446130059796	1.2410536929838494	1.2410627729617199	0.9573762332542787	1.1835543293564366	1.2390258122245108	1.0733875960938415	1.2400953324478428	1.2400953324478428	1.237154441816517	0.9863092705985562	1.2400953324478428	1.2474859737732498	1.0700579012412648	1.23783483790366	1.2366701032352696	1.2336883561045857	1.23783483790366	0.949305226316706	1.235441160032714	1.002315771302135	1.235441160032714	1.002315771302135
1.2326437322266373	1.2183407574081984	1.207265478157046	1.207432335730421	1.0382200742634222	1.1420045460438297	1.2129456435608972	0.9995249615550428	1.1138890949318592	1.0016740925908045	1.173101727022468	1.193676002650551	1.215976072197096	1.167782097310553	1.1656414512626316	0.9974059004374375	0.9783983763346928	1.21736246084401	1.21736246084401	1.034196945290878	1.21736246084401	1.2136436950652085	1.0315468919278017	1.2396933806039532	1.2357112212424974	1.2347817259484755	1.2357112212424974	1.2336819942948694	1.2303604284404825	1.2303622717105314	1.2303635005572309	1.2303647294039302	0.9842012849159746	1.1813320868104906	1.2289781125912664	1.0848221621604421	1.2297776102057334	1.2297776102057334	1.2276161199213023	1.008461480092176	1.2297776102057334	1.2346454304304948	1.0824439599205364	1.228711858915746	1.2259132710891574	1.2247330564781052	1.228711858915746	0.9771214193339628	1.2267768793971239	1.0204967885345975	1.2267768793971239	1.0204967885345975
1.22334260335602	1.2110569766524075	1.2014888235875263	1.2015548679364196	1.0537584988075777	1.1447531984709207	1.2065994228548942	1.0205176892211165	1.1201828440074988	1.022407493821335	1.1718166359791917	1.1898126803749518	1.2090969828589948	1.1671613108187997	1.165420909893124	1.0188368377850963	1.0022763484076929	1.2102126754704985	1.2102126754704985	1.0506172347837914	1.2102126754704985	1.2072407514446442	1.0485525078730522	1.2288306191008067	1.2262753646008904	1.224797752164716	1.2262753646008904	1.2243624646934528	1.2213621073939964	1.2213623568564325	1.2213625231647234	1.2213626894730136	1.0073406300569412	1.1790302719747527	1.2202732164131431	1.094672234022558	1.2209004330778364	1.2209004330778364	1.2192224459247925	1.0279964130607964	1.2209004330778364	1.2245187965438926	1.0928744968668205	1.2203790535011068	1.217166107508737	1.2166989636094065	1.2203790535011068	1.0011660708935266	1.2187137327915474	1.0375147969551806	1.2187137327915474	1.0375147969551806
1.2153342435947216	1.2046973504401632	1.1963801938228997	1.1964063349720226	1.0674584327115662	1.1469937024388446	1.200916089871429	1.038751986327753	1.125560352419647	1.0404073709952353	1.1705648114669338	1.1862822778752833	1.2030234565483044	1.1664975051170188	1.1650396885257568	1.0373704068816192	1.0229568638044932	1.2039501528678873	1.2039501528678873	1.0648999830475094	1.2039501528678873	1.2014895076787377	1.0632303746925122	1.2198520725247468	1.2180071831280748	1.2164293353265685	1.2180071831280748	1.2162570433165796	1.2136167630366816	1.213616796796852	1.213616819303632	1.2136168418104127	1.027367799727555	1.1768726059927317	1.2127058263975412	1.1032330771588283	1.2132173957685553	1.2132173957685553	1.21185629274289	1.045110684212624	1.2132173957685553	1.2161283278847252	1.1018043382584242	1.2129508899766888	1.2098103273319571	1.2096254261501904	1.2129508899766888	1.021992871878736	1.2114894266993106	1.052914085699208	1.2114894266993106	1.052914085699208
1.208391338175753	1.1991488855166677	1.1919044295544228	1.1919147765631766	1.0794775731023296	1.1488891013846003	1.1958986671717093	1.0546042163207108	1.1302081897462268	1.0560520378852372	1.1694261599794873	1.1831403603616588	1.1977018128730998	1.1658764649211595	1.1646336781348747	1.0534437971988933	1.04089991058323	1.198487175701285	1.198487175701285	1.077335487032947	1.198487175701285	1.1964042484586899	1.0759529577137201	1.212222836220634	1.2107747521028471	1.209271862743856	1.2107747521028471	1.2092036673135853	1.2068991991916154	1.2068992037617126	1.2068992068084434	1.2068992098551747	1.0447400962129005	1.1749320027676904	1.206118101758842	1.1106987000100894	1.206546642276354	1.206546642276354	1.2054091911297633	1.060062306203984	1.206546642276354	1.2089909278829054	1.1095215447281317	1.2064023242368314	1.2035136998150384	1.2034405135089004	1.2064023242368314	1.0400630568807694	1.2051156200301607	1.0666118669273985	1.2051156200301607	1.0666118669273985
