MEK	MKP3	ERK	ERK-PT	ERK-PP_MKP3	ERK-PT_MKP3_T	ERK_MKP3_Y	ERK-PT_MEK	ERK_MEK_Y	ERK-PP	ERK_MKP3_T	ERK_MEK_T	ERK-PY_MKP3	ERK-PT_MKP3_Y	ERK-PY_MEK	ERK-PY
180.0	100.0	800.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.200985132376374	21.694803613988967	536.8680546862361	1.005112574702213	0.0007420856772570482	0.10238686386788952	47.220525277610754	0.009947403964827635	9.109934340960171	0.0026025009588331784	29.711036807868055	164.0650003882655	1.1490039693328327	0.12150138165421091	0.6141327344327453	10.02001898446815
6.364196013722413	9.63451000425409	516.3847279167228	2.146243047862776	0.0033469059253785328	0.13005373269560228	53.82151792502519	0.030744356031893974	8.076039119966	0.01657386012842443	35.02679637617788	163.8711176542752	1.207854244555555	0.17592081136622054	1.6579028560041393	17.451161193262294
6.441544677155028	7.434365790796346	506.16200897520554	3.292092205002849	0.008217948507494867	0.14685166134872968	54.37236150297788	0.055601640318100345	7.885000005135916	0.04608300468762877	36.64425750876671	162.837729464195	1.186043899343206	0.20790168825960528	2.780124213195606	24.37572628305465
6.501094880120972	6.930316973748834	497.982131422641	4.378282496979675	0.016533449893766063	0.17803747073543416	53.822571334336835	0.08089211415749102	7.811305870149897	0.09077024141120395	37.47255039559731	161.70810802181663	1.3269074428720369	0.2530829328157469	3.8985991137547207	30.98022769283752
6.556084317662195	6.762618777005223	490.40472851422476	5.409291133868822	0.02874500179003733	0.21692016281613874	53.09230145926102	0.10554437657862055	7.75479047059402	0.14963127218405922	38.038107230908274	160.5856908367977	1.5521012669718797	0.30920610124739434	4.997889998367138	37.355052174389115
6.60942351260714	6.677979453954072	483.1282502640114	6.396057879608372	0.04475300184331296	0.25764712364921044	52.38296379625392	0.1294835473992698	7.701355771088062	0.22195543673304974	38.46276910581449	159.48074166859027	1.8040472093066438	0.36984030917832234	6.07899550031499	43.54113938620796
6.661872212692673	6.619656944015389	476.07387440137484	7.345260578890802	0.06432403440002729	0.2977994038169356	51.74163223350738	0.1528225873634815	7.6489322166517	0.307223789201694	38.78622059328416	158.39172246812393	2.0591978514654192	0.4311689395106592	7.144650515167976	49.55517038724023
6.713658502924548	6.5721444120446115	469.2148897964	8.260551379125772	0.08723487324969934	0.336586779942455	51.176012265346806	0.17565293359154183	7.597193873151377	0.40499291869034154	39.02722102655158	157.31692557633113	2.309352608259238	0.49144803460556763	8.196569114001122	55.405368820752436
6.764860069421098	6.530434237650208	462.5389692323464	9.144132123198426	0.11329527847003691	0.3738110308007748	50.682745389323856	0.19802644496898816	7.5460846694214725	0.5148458549501079	39.197768300435484	156.25546641287133	2.551954163763392	0.5499915995562012	9.235562403316836	61.09734709657576
6.815504418206258	6.492640459504818	456.0383527597454	9.997557957316031	0.1423423537265098	0.4094719344057365	50.25548477051942	0.21997043071960726	7.495594919940002	0.6363754650186576	39.307054727425516	155.20697539830766	2.7864165334595263	0.6065892209584475	10.261954832826191	66.63585869563028
6.8656023843725436	6.457916387267438	449.7069557177496	10.822091164426933	0.1742322712129853	0.4436313950732519	49.88740404557769	0.24150001370780363	7.445724262494891	0.7691801760601108	39.36275938680953	154.1713266571896	3.0128266837528472	0.6612298303062346	11.275846682234898	72.02529171340264
6.915158567356923	6.4257942919839515	443.5394302885192	11.618850061259975	0.2088343915533197	0.4763679085362148	49.57199212161207	0.26262481303834395	7.396474251133128	0.9128635513914929	39.37154016581199	153.1484990456598	3.2314905148833364	0.7139806056190735	12.277243322811518	77.26980895816953
