cyclinB	cyclinE	cdk1	ubiquitin ligase	cdk2	Ubiquitin ligase 2	Values[V1]	Values[V3]	Values[U1]	Values[U3]
2.0	0.0	1.0	0.0	0.0	0.0	0.24	0.1	0.0	0.0
2.0471072466587743	0.001474265880046862	0.9841781433484532	0.06229561684748387	5.4592359228860934e-05	8.50951244758745e-07	0.24110966462179168	0.09841781433484531	0.0008819590437764403	5.459235922886093e-06
2.0926988449339037	0.0029512250762447007	0.9841037565857721	0.11482038954912967	0.00011353008221449372	2.0147040694420807e-06	0.242145228207627	0.0984103756585772	0.0017603446989103034	1.1353008221449373e-05
2.136873318249268	0.0044265485525448725	0.984263760942922	0.16546684255901076	0.000172746674465307	3.186754176190924e-06	0.24311444582419628	0.09842637609429221	0.002632622270921434	1.72746674465307e-05
2.1796635933820303	0.005900157710214175	0.9844168863182851	0.21520762975816768	0.00023223951584927123	4.36456640774337e-06	0.24402282421925822	0.0984416886318285	0.0034988075929364647	2.3223951584927122e-05
2.221088174981316	0.007372068350140417	0.9845578890158229	0.2643855660600209	0.0002920110492138226	5.54817034788774e-06	0.24487499472484756	0.09845578890158228	0.004358971734951465	2.9201104921382255e-05
2.2611597623844837	0.008842297205896368	0.9846878623858013	0.313159238054487	0.0003520637373208837	6.737620431888021e-06	0.24567500148181828	0.09846878623858013	0.005213185256679898	3.5206373732088376e-05
2.299888217786194	0.010310859606549849	0.984807888119601	0.3616109189626954	0.00041240034111672395	7.932967787886693e-06	0.2464264326528716	0.0984807888119601	0.006061516865131693	4.1240034111672395e-05
2.33728191780305	0.011777769603841462	0.9849189032368615	0.40978403145992154	0.00047302303087471347	9.134268737465226e-06	0.2471325006306926	0.09849189032368615	0.006904033529802457	4.730230308747135e-05
2.373348495050489	0.013243040130880833	0.9850217222993138	0.4576986516958799	0.000533934374096506	1.0341575218365015e-05	0.24779609913020162	0.09850217222993139	0.00774080061222287	5.339343740965059e-05
2.408095318080509	0.014706683136795285	0.9851170576865084	0.5053582985110039	0.0005951368175312948	1.1554940063762456e-05	0.24841984749694943	0.09851170576865083	0.008571881977809859	5.9513681753129486e-05
2.441529861588231	0.016168709700980322	0.9852055358265988	0.5527524411950022	0.0006566328007189198	1.277441599710961e-05	0.24900612706375516	0.09852055358265988	0.0093973400927462	6.566328007189197e-05
2.4736600502963535	0.01762913013058317	0.985287710432284	0.5998562535566143	0.0007184247577769276	1.4000055720423213e-05	0.24955711229161817	0.09852877104322841	0.010217236108487078	7.184247577769276e-05
2.504494639904046	0.0190879540438998	0.9853640735250103	0.6466278300211411	0.000780515118975065	1.523191197933065e-05	0.2500747986008088	0.09853640735250102	0.011031629935850242	7.80515118975065e-05
2.534043705286001	0.020545190441665764	0.9854350648509613	0.6930020969958326	0.0008429063187972453	1.647003759636907e-05	0.25056102859076634	0.09854350648509613	0.011840580310174702	8.429063187972454e-05
2.562319340641635	0.02200084776760087	0.9855010802200799	0.7388792705291276	0.0009056008016181121	1.771448542659038e-05	0.25101751864697064	0.09855010802200798	0.012644144848628193	9.05600801618112e-05
2.589336759454025	0.023454933958931078	0.9855624793473139	0.7841029131702533	0.0009686010010014822	1.896530871293709e-05	0.25144588897893105	0.09855624793473139	0.01344238010034955	9.686010010014821e-05
2.615116176370881	0.024907456486721994	0.9856195940167901	0.8284158152631925	0.0010319093712550294	2.022256069689089e-05	0.25184770277982044	0.09856195940167901	0.014235341589600022	0.00010319093712550295
2.639686337375112	0.026358422384330452	0.9856727380924606	0.8713630767288773	0.0010955283701348127	2.1486294928691438e-05	0.25222452694895464	0.09856727380924606	0.015023083851264576	0.00010955283701348127
2.663091911186868	0.027807838258923967	0.9857222228982397	0.912053085259726	0.0011594604614059926	2.2756565213244267e-05	0.25257804571865367	0.09857222228982397	0.015805660456267655	0.00011594604614059927
2.6854111188397605	0.02925571027233159	0.9857683876330499	0.9484925499298504	0.0012237081187757436	2.4033425554407704e-05	0.25291031694061666	0.09857683876330497	0.016583124019924827	0.00012237081187757437
2.7068017922138257	0.03070204405235096	0.9858116725981876	0.975870509182157	0.0012882738186088853	2.5316930133708532e-05	0.2532244242958193	0.09858116725981875	0.017355526173169794	0.00012882738186088854
2.7275780996924315	0.03214684444542414	0.9858527573368158	0.9877171256430815	0.001353160030247702	2.6607133120008145e-05	0.2535255242888486	0.09858527573368157	0.018122917450873497	0.0001353160030247702
2.7480856520065413	0.033590115189024765	0.985892431290117	0.9897054526980589	0.0014183691998984555	2.7904088356407232e-05	0.2538189518163304	0.0985892431290117	0.018885347141668153	0.00014183691998984556
