NAD(+)	oxaloacetate	ATP	pyruvate	alpha-ketoglutarate	acetyl-CoA	citrate	Values[DeltaPsi]	ADP	NADH	Values[ATPcrit]	Values[DeltaGtransport]	Values[JANT]	Values[JATP]	Values[Jleak]	Values[Jresp]
0.9231313298347855	0.005074062651622979	3.29671034967951	0.13995825432397052	0.2706883137120424	0.06927813307957621	0.4223236516049699	152.1015873731472	0.8632896503204903	0.14686867016521454	3.9578392386649095	17610625.98923773	0.1775937865372352	0.17440569927273095	0.0647952762209607	0.07656054877720929
0.923763695699029	0.005105266006775078	3.2931659281949712	0.13987847869287326	0.2713454119937263	0.06883327723680784	0.4217520202436541	152.01277554967672	0.8668340718050289	0.146236304300971	3.955430938217532	17600343.17869267	0.1774028485518631	0.17470540747740468	0.06475744238416228	0.07662759817048637
0.9242414972807502	0.005133714743085239	3.290223487785678	0.13982329626223378	0.27186617996853146	0.0684014855295537	0.42118517542165923	151.94256308030637	0.869776512214322	0.14575850271924984	3.9535077635506144	17592213.83856403	0.1772443392870145	0.17497428930780054	0.06472753187221052	0.07668943182908426
0.9246056129834717	0.005159422158337318	3.287792794094525	0.13978659342834351	0.272270805652797	0.0679901553381494	0.4206187732821007	151.88686030577128	0.8722072059054753	0.1453943870165284	3.9519698435704673	17585764.45992281	0.17711339781787205	0.17520980259777427	0.06470380249025856	0.07674462731359355
0.9248880668683724	0.0051824548128445455	3.2857913974180497	0.13976346567387743	0.2725764332871673	0.06760441364881282	0.4200500971391042	151.8423051341636	0.8742086025819504	0.14511193313162762	3.950731897372312	17580605.77304373	0.17700558257891033	0.17541120047815792	0.0646848219871537	0.07679237364097934
0.9251136135694974	0.005202919198823089	3.2841452209422357	0.1397500380883638	0.27279751705201555	0.06724752216197605	0.41947774669824084	151.80616774623905	0.8758547790577644	0.14488638643050267	3.9497227149175065	17576421.71399505	0.17691690305215824	0.1755792392034454	0.06466942745989784	0.0768323827401522
0.9253011475810181	0.005220950048166258	3.2827888126339237	0.13974329886379372	0.27294617290189715	0.0669212485501892	0.4189013502487751	151.77625607145185	0.8772111873660765	0.1446988524189821	3.9488839098019906	17572958.48046484	0.17684383333658948	0.17571578268354257	0.06465668508643849	0.07686476814419725
0.9254649074609091	0.0052367004114167205	3.281665244494554	0.13974094805027956	0.27303251491651664	0.066626196191909	0.4183213080344382	151.75082784271476	0.8783347555054459	0.14453509253909091	3.9481683430729286	17570014.3492852	0.17678330672092163	0.17582341326445453	0.06464585266099648	0.076889923938957
0.9256154758104437	0.00525033349965791	3.2807257204863354	0.13974126342374094	0.2730649658962292	0.06636208867490663	0.41773857117079455	151.7285121567438	0.8792742795136652	0.14438452418955638	3.947538474846102	17567430.59453211	0.17673269456259888	0.17590510031436626	0.06463634617877285	0.07690841990411404
0.9257605927637601	0.00526201618919783	3.2799289767342303	0.13974298417116382	0.27305053636126475	0.06612800889674474	0.41715445713712274	151.70824148685264	0.8800710232657698	0.14423940723623996	3.946964792367752	17565083.61583077	0.176689773976673	0.17596394377368735	0.06462771087339923	0.07692091842769787
0.925905807252657	0.005271914031367271	3.279240557096477	0.13974521217594957	0.2729950693112952	0.06592259498882584	0.41657050051466854	151.68919396913117	0.880759442903523	0.14409419274734303	3.9464243912479082	17562878.256133944	0.17665268881078722	0.17600299098920627	0.06461959663084987	0.07692811324659564
0.9260549924504252	0.005280187570020037	3.278632034224717	0.13974732982197055	0.2729034508320851	0.06574419710717361	0.4159883358784542	151.67074516185014	0.8813679657752833	0.14394500754957484	3.9458997403237004	17560742.216329332	0.1766199076836855	0.1760251163695644	0.06461173743894816	0.07693068705963847
0.9262107497204329	0.005286989764674834	3.2780802287904085	0.13974893278447736	0.2727797882731257	0.06559099984973243	0.4154096089733979	151.65242819303504	0.8819197712095916	0.14378925027956713	3.945377632967987	17558621.44104598	0.1765901819249393	0.17603295070874544	0.06460393441023292	0.07692928444379966
0.9263747229109555	0.005292464317816348	3.2775664635932436	0.13974977597331512	0.2726275588549327	0.06546111543100694	0.4148359118909483	151.63390114502616	0.8824335364067566	0.1436252770890446	3.944848312914829	17556476.34237342	0.17656250539376803	0.17602884734503613	0.06459604188778115	0.07692449629557054
0.9265478413688748	0.005296744721257295	3.2770758753284426	0.13974973073761054	0.2724497320632717	0.06535265257378693	0.41426873804594677	151.61492056085146	0.8829241246715576	0.14345215863112526	3.944304755481982	17554278.732376505	0.1765360774039432	0.1760148741034279	0.06458795615892272	0.0769168525812127
0.926730506863986	0.005299953856697203	3.2765967961019595	0.13974875149865149	0.27224886934901715	0.06526376570365482	0.4137094530431866	151.59532005700729	0.8834032038980407	0.14326949313601411	3.943742082792705	17552009.34684042	0.17651026940601255	0.17599282218718187	0.0645796063442851	0.07690682076474756
0.9269227366994516	0.005302204009348032	3.276120209016215	0.13974685012737773	0.27202720454654283	0.0651926885040467	0.4131592779634302	151.5749931505812	0.883879790983785	0.14307726330054849	3.9431570919963774	17549655.856960595	0.1764845956597035	0.17596422533923717	0.0645709470821476	0.07689480789501182
0.9271242727970532	0.005303597177029733	3.275639276847063	0.13974407657470733	0.27178670817081857	0.06513775531497713	0.41261928209146626	151.55387953717076	0.8843607231529371	0.14287572720294683	3.94254787729392	17547211.280572705	0.1764586878437513	0.17593038446714868	0.06456195268283474	0.07688116485932374
0.9273346644252649	0.005304225579895715	3.2751489396562214	0.13974050448250486	0.27152913839002446	0.06509741326709424	0.41209038262042363	151.53195417649076	0.8848510603437788	0.14266533557473515	3.9419135289252467	17544672.718462452	0.17643227337928066	0.17589239438602208	0.06455261247918506	0.07686619177306002
0.9275533307278861	0.00530417229552229	3.2746455749194	0.13973622067687408	0.271256081187282	0.06507022757397234	0.41157334928253914	151.50921861118024	0.8853544250806	0.1424466692721139	3.941253893593582	17542040.34923967	0.1764051571209081	0.17585117027639224	0.06454292712836278	0.07685014389178858
0.927779607562007	0.005303511962770471	3.2741267137029952	0.1397313176959682	0.27096898171354944	0.06505488180947114	0.4110688123679379	151.48569422068576	0.8858732862970049	0.14222039243799312	3.940569388424089	17539316.64825944	0.17637720606718035	0.1758074734792329	0.06453290573801214	0.07683323708648603
0.9280127825578641	0.005302311509892977	3.273590805001726	0.1397258885796044	0.2706691687217802	0.06505017479518109	0.41057727278687395	151.46141677701453	0.886409194998274	0.14198721744213594	3.9398608506118022	17536505.757276297	0.176348336665443	0.17576193400064208	0.0645225635470082	0.07681565358989632
0.9282521209436952	0.005300630877365044	3.2730370222700187	0.13972002340390424	0.27035787340377804	0.06505501514696622	0.41009911331117505	151.43643230193612	0.8869629777299814	0.14174787905630482	3.939129423119747	17533613.00478277	0.1763185043896859	0.17571507139603976	0.06451192016062479	0.07679754678232079
0.9284968845636691	0.005298523717575364	3.272465104409691	0.13971380706830408	0.2700362439769583	0.0650684143868977	0.40963461031231424	151.4107937854273	0.8875348955903092	0.14150311543633098	3.9383764639531518	17530644.526064344	0.17628769517455006	0.17566731278417244	0.06450099815259203	0.0767790456539759
0.9287463454690488	0.005296038049880141	3.2718752276028273	0.13970731802707134	0.2697053567802116	0.0650894793199968	0.4091839453851599	151.38455867624702	0.8881247723971732	0.1412536545309513	3.9376034766717374	17527606.972653233	0.17625591851096428	0.17561900832664976	0.06448982199608123	0.07676025865206534
0.9289997956290854	0.005293216869536785	3.2712679011348955	0.13970062765982158	0.26936622484671074	0.06511740411310311	0.4087472165988255	151.3577869399009	0.8887320988651046	0.14100020437091465	3.936812056392284	17524507.28747561	0.17622320183413684	0.17557044446524508	0.06447841723639779	0.07674127700833991
0.9292565536018664	0.0052900987056002016	3.2706438836821428	0.1396938001041887	0.26901980446932594	0.06515146239895625	0.408324449138383	151.3305395801968	0.8893561163178574	0.14074344639813363	3.936003848442028	17521352.53367435	0.17618958601395704	0.1755218550980463	0.06446680986116385	0.07672217757820984
0.929515968899503	0.005286718122773679	3.2700041168419918	0.13968689239625895	0.26866700022264817	0.06519099968335487	0.40791560513207886	151.3028775320138	0.8899958831580084	0.140484031100497	3.935180517133928	17518149.76641162	0.1761551217742781	0.17547343087715297	0.06445502582863788	0.07670302522519974
0.929777424780224	0.005283106175891275	3.269349671375362	0.13967995479186793	0.2683086689379051	0.06523542613848915	0.4075205927010047	151.27486081791236	0.8906503286246382	0.1402225752197761	3.934343721651862	17514905.93521953	0.17611986679699076	0.175425327028195	0.06444309070843067	0.07668387484130351
0.9300403396512819	0.00527929081110191	3.2686817055811668	0.1396730312208167	0.2679456227448952	0.06528420992519748	0.40713927409238493	151.24654794868874	0.8913182944188335	0.1399596603487182	3.93349509860111	17511627.81459508	0.17608388347965745	0.1753776697281649	0.0644310294261414	0.07666477301083179
0.9303041676123287	0.005275297222294187	3.2680014322635973	0.1396661597904161	0.26757863153932565	0.06533687106207262	0.4067714729737281	151.21799548720116	0.8919985677364028	0.13969583238767136	3.932636248952963	17508321.953499123	0.17604723715603998	0.1753305613754437	0.0644188660775477	0.0766457593946672
0.9305683983568567	0.005271148166832032	3.267310092649817	0.13965937330635736	0.2672084250247654	0.06539297584114347	0.40641698093173634	151.1892577402933	0.8926899073501833	0.1394316016431434	3.93176872843481	17504994.63968664	0.17600999469104564	0.17528408493495082	0.06440662379736495	0.07662686788070436
0.9308325565509836	0.005266864241847113	3.266608936433219	0.13965269979269657	0.26683569440795546	0.0654521318032808	0.40607556318295857	151.1603865609041	0.893391063566781	0.13916744344901644	3.930894040920709	17501651.8767946	0.17597222340565752	0.17523830745949018	0.06439432467494514	0.07660812752410456
0.9310962008908152	0.005262464127261017	3.265899206297031	0.1396461629889246	0.2664610938804725	0.06551398322446383	0.40574696359449697	151.13143122620747	0.894100793702969	0.13890379910918482	3.9300136338736276	17498299.370232753	0.17593399024322107	0.17519328296987155	0.06438198970236438	0.07658956332293841
0.9313589229293742	0.005257964797682959	3.265182126197195	0.13963978281270215	0.26608524194616767	0.06557820710905302	0.40543090903767626	151.10243837687318	0.894817873802805	0.1386410770706259	3.929128895453118	17494942.52015113	0.17589536113824292	0.17514905478287163	0.06436963874854798	0.0765711968507721
0.9316203457567424	0.0052533817085397136	3.2644588924622013	0.1396335757878151	0.26570872264631984	0.06564450961616772	0.40512711318203914	151.07345200037622	0.8955411075377988	0.1383796542432577	3.9282411528247954	17491586.41950756	0.1758564005369388	0.17510565741332232	0.06435729055216027	0.07655304677872536
0.9318801225839387	0.0052487289577411	3.263730667314683	0.13962755543224403	0.2653320867115425	0.06571262291318263	0.40483527974701394	151.0445134501538	0.8962693326853173	0.13811987741606135	3.9273516714669707	17488235.856285706	0.17581717104824196	0.17506311809999928	0.06434496272976552	0.07653512929927345
0.932137935287775	0.00524401942747955	3.2629985741194765	0.13962173260821836	0.2649558526738734	0.06578230239032039	0.404555105303841	151.01566148836918	0.8970014258805237	0.13786206471222506	3.926461655137644	17484895.31844636	0.1757777331878162	0.17502145805058267	0.06433267179404527	0.07651745847577712
0.9323934929390792	0.005239264907857143	3.2622636940915855	0.13961611583564046	0.2645805079485914	0.06585332421148055	0.40428628166311087	150.98693234751795	0.8977363059084147	0.1376065070609208	3.9255722463856104	17481569.001060322	0.1757381452007137	0.17498069344490672	0.06432043318004264	0.07650004652853058
0.9326465303410955	0.005234476204885544	3.261527064119349	0.1396107115712549	0.2642065098978758	0.06592548316248015	0.4040284979012521	150.95835980500314	0.8984729358806511	0.1373534696589046	3.9246845274497106	17478260.814942874	0.17569846294410935	0.17494083624643364	0.06430826127693134	0.07648290406958891
0.9328968065940967	0.0052296632353538534	3.260789675425885	0.13960552445738694	0.2638342868829137	0.06599859075447477	0.4037814420813086	150.92997526626502	0.8992103245741152	0.13710319340590338	3.9237995214296424	17474974.396278698	0.17565873981519242	0.17490189486415522	0.06429616946342889	0.07646604029766961
0.9331441036985424	0.005224835109539425	3.26005247292888	0.13960055754160894	0.2634642393060392	0.0660724735668377	0.4035448026902853	150.90180785392096	0.8999475270711206	0.13685589630145767	3.9229181936652466	17471713.116942678	0.17561902671667876	0.17486387468545295	0.06428417014577033	0.07644946315831973
0.933388225202802	0.005220000204368374	3.259316355091129	0.13959581247235844	0.263096740644371	0.06614697178468254	0.4033182698495677	150.87388450007768	0.9006836449088711	0.1366117747971981	3.9220414532486023	17468480.095187996	0.17557937204875912	0.17482677851432965	0.0642722747970331	0.07643317947858094
0.9336289949020967	0.00521516622752292	3.2585821741743786	0.13959128967186987	0.26273213847415616	0.06622193791742943	0.4031015363168929	150.84623004026398	0.901417825825622	0.13637100509790337	3.9211701546301714	17465278.206521843	0.17553982172277374	0.1747906069281627	0.06426049399715246	0.07641719507955676
0.9338662555895072	0.005210340274341698	3.257850736780657	0.13958698849018347	0.26237075548481475	0.06629723566711773	0.40289429831863993	150.81886730766183	0.9021492632193433	0.13613374441049286	3.9203050992851542	17462110.0946157	0.17550041919037399	0.17475535857447616	0.06424883747306394	0.07640151487212947
0.9340998678659661	0.005205528877704151	3.257122804642774	0.13958290734046677	0.26201289047977855	0.06637273894363148	0.40269625621798794	150.79181722665808	0.9028771953572262	0.13590013213403396	3.9194470374149444	17458978.182136927	0.17546120548610625	0.1747210304113341	0.06423731413855634	0.07638614293629159
0.9343297090020817	0.005200738052877499	3.256399095553532	0.13957904382079808	0.26165881936358937	0.06644833098506221	0.40250711506857295	150.7650989042465	0.9036009044464683	0.13567029099791839	3.918596669641188	17455884.68133147	0.17542221927746876	0.17468761790898624	0.06422593213320901	0.07637108259370272
0.9345556718562842	0.0051959733373020765	3.2556802844230694	0.13957539482227155	0.2613087961123166	0.06652390358384419	0.40232658505431124	150.7387297185113	0.9043197155769307	0.13544432814371588	3.917754648670261	17452831.604268678	0.17538349692187075	0.17465511521007165	0.06421469886008582	0.07635633647402752
0.9347776638475047	0.005191239826162624	3.2549670044230985	0.139571956625423	0.26096305372530915	0.06659935640240826	0.40215438183519253	150.71272541409698	0.9050329955769018	0.13522233615249535	3.91692158124714	17449820.773894977	0.17534507252827233	0.17462351534324302	0.06420362102640531	0.07634190653657766
0.934995605979692	0.005186542204126121	3.2542598481924236	0.13956872498635498	0.2606218051572709	0.06667459636671766	0.4019902268128042	150.6871001770435	0.9057401518075765	0.13500439402030806	3.9160980295171455	17446853.83269845	0.17530697802212586	0.17459281026434528	0.06419270467542053	0.07632779415777023
0.9352094319227124	0.0051818847748083515	3.2535593690902527	0.1395656952138263	0.26028524422818566	0.0667495371278132	0.4018338473282433	150.66186670795068	0.9064406309097475	0.13479056807728762	3.915284512395081	17443932.251179945	0.17526924321289192	0.1745629908869332	0.06418195521758699	0.076314000206149
0.9354190871372686	0.005177271485805981	3.2528660824488598	0.13956286223885297	0.25995354651071884	0.06682409857655179	0.4016849768093153	150.63703633489354	0.9071339175511404	0.13458091286273144	3.914481508283931	17441057.340926643	0.17523189586152008	0.17453404746910323	0.06417137747866465	0.07630052494807531
0.9356245280475273	0.005172705952933199	3.2521804668421512	0.1395602206769096	0.2596268701932355	0.06689820641357876	0.4015433548651011	150.61261905572786	0.9078195331578489	0.1343754719524728	3.9136894555862347	17438230.259510282	0.17519496174878668	0.1745059694136636	0.06416097571774007	0.0762873682171392
0.9358257212646359	0.00516819148213949	3.251502965377697	0.13955776488425992	0.25930535691933054	0.06697179176042357	0.4014087273437015	150.5886236145624	0.9084970346223034	0.13417427873536414	3.912908754373973	17435452.019341264	0.17515846474489652	0.1744787453678296	0.06415075365980359	0.07627452943120061
0.9360226428495193	0.005163731088298423	3.2508339869549565	0.13955548900815798	0.2589891326008534	0.06704479081123964	0.4012808463548404	150.5650576127456	0.9091660130450436	0.13397735715048076	3.9121397692522386	17432723.50051891	0.1751224268772635	0.17445236364678204	0.06414071454302962	0.07626200746274737
0.936215277620237	0.005159327513961028	3.25017390752518	0.13955338703250073	0.2586783082058281	0.06711714451612248	0.4011594702669008	150.54192749775493	0.90982609247482	0.13378472237976302	3.911382828306528	17430045.44954506	0.17508686839838145	0.1744268116235756	0.0641308611140436	0.07624980097381284
0.936403618500298	0.005154983245935507	3.2495230713389076	0.13955145281881942	0.2583729805204378	0.0671887982942056	0.40104436368049134	150.51923870694077	0.9104769286610925	0.1335963814997021	3.910638227155114	17427418.495967016	0.17505180785302696	0.17440207646900407	0.06412119568915677	0.07623790812952212
0.9365876659017174	0.005150700530394337	3.248881792167636	0.13954968014323255	0.2580732328861523	0.06725970177140739	0.40093529738393163	150.4969956820098	0.9111182078323643	0.13341233409828268	3.9099062288435076	17424843.15405446	0.17501726214407054	0.17437814480161284	0.06411172016053618	0.07622632680831379
0.9367674271489371	0.005146481387335839	3.2482503545049273	0.13954806272936673	0.2577791359084755	0.06732980854289129	0.4008320482918338	150.4752019426942	0.9117496454950729	0.13323257285106294	3.909187065724143	17422319.83132902	0.17498324659718043	0.17435500286661712	0.06410243602758774	0.07621505456551464
0.9369429159316229	0.005142327623918341	3.2476290147505487	0.13954659427857097	0.25749074814452716	0.06739907595099127	0.40073439937425237	150.45386014120146	0.9123709852494515	0.13305708406837713	3.908480940760337	17419848.834868588	0.17494977502461206	0.17433263656741557	0.06409334442015183	0.07620408866379075
0.9371141517922482	0.005138240846822553	3.2470180023682693	0.1395452684967899	0.2572081167638462	0.06746746488183586	0.4006421395748743	150.43297211518734	0.9129819976317313	0.13288584820775184	3.9077880288307867	17417430.37744062	0.17491685978757865	0.17431103150460148	0.06408444612106981	0.07619342609721405
0.9372811596484871	0.0051342224735947805	3.246417521020651	0.13954407911828764	0.2569312781821624	0.06753493957900884	0.4005550637200205	150.41253893864246	0.913582478979349	0.13271884035151293	3.90710847801226	17415064.5833939	0.1748845118573825	0.1742901730145933	0.06407574158786168	0.07618306361084512
0.9374439693414636	0.005130273743921228	3.2458277496785897	0.13954301992703524	0.2566602586734006	0.0676014674692482	0.400472972422163	150.39256098019513	0.9141722503214105	0.1325560306585365	3.9064424111552296	17412751.495408952	0.17485274087518562	0.17427004629290635	0.06406723097756313	0.0761729976832846
0.9376026152182281	0.005126395728615439	3.24524884370372	0.1395420847753997	0.25639507495283176	0.0676670190011274	0.40039567198000414	150.37303790387116	0.9147511562962807	0.132397384781772	3.905789925581646	17410491.07458601	0.17482155521031936	0.17425063602864269	0.06405891414704912	0.07616322471952405
0.937757135743777	0.005122589340714508	3.2446809358348228	0.13954126760124905	0.25613573471566586	0.06773156750170256	0.40032297429023095	150.35396880112037	0.9153190641651774	0.1322428642562231	3.9051510972041257	17408283.21573132	0.1747909620134219	0.17423192723110656	0.06405079070927729	0.07615374072291016
0.9379075730711854	0.005118855344893129	3.2441241375451018	0.13954056244172675	0.2558822373075792	0.06779508899007398	0.40025469666194124	150.3353521522778	0.9158758624548984	0.13209242692881462	3.904525978990798	17406127.74289503	0.17476096728955465	0.17421390446668464	0.06404286001687035	0.07614454165668032
0.9380539727911291	0.0051151943631256545	3.243578539487988	0.139539963448455	0.25563457402378703	0.06785756211490641	0.4001906618472251	150.31718589660002	0.9164214605120122	0.13194602720887094	3.9039146030862613	17404024.417480145	0.1747315759222179	0.1741965523008263	0.06403512119195161	0.07613562329090173
0.9381963835318397	0.005111606885473998	3.243044212913463	0.13953946489708025	0.25539272877562136	0.06791896797344021	0.40013069782730326	150.2994674726077	0.916955787086537	0.1318036164681604	3.903316981977254	17401972.94291346	0.17470279174964826	0.1741798552317365	0.06402757314333088	0.07612698124936701
0.938334856670816	0.005108093277157973	3.2425212105380266	0.13953906119674261	0.25515667853384194	0.06797929000114673	0.4000746377182931	150.28219385194035	0.917478789461974	0.1316651433291841	3.9027331094708635	17399972.968565356	0.17467461761168346	0.1741637977191947	0.06402021458092659	0.0761186110246911
0.9384694460609619	0.00510465378527228	3.2420095673845437	0.13953874689916512	0.2549263937533024	0.06803851386902716	0.40002231968926194	150.26536157190782	0.9179904326154564	0.13153055393903815	3.902162961656392	17398024.09351863	0.17464705539500539	0.17414836421653707	0.06401304402963273	0.07611050799365364
0.9386002077560248	0.005101288546050844	3.2415093017490686	0.13953851670505601	0.2547018388321898	0.0680966273671197	0.3999735868366187	150.24896676952363	0.9184906982509315	0.13139979224397524	3.901606497943618	17396125.870508984	0.17462010608522233	0.1741335391895763	0.06400605984381706	0.07610266743001022
0.9387271997924788	0.005097997590663863	3.2410204159662324	0.13953836546903292	0.2544829724780802	0.06815362031431696	0.3999282870899728	150.23300520893338	0.9189795840337678	0.1312728002075213	3.9010636619015937	17394277.809100725	0.17459376980810093	0.17411930713601947	0.06399926021900562	0.0760950845146793
0.9388504819149789	0.005094780852530923	3.2405428974089787	0.13953828820514877	0.2542697481776479	0.0682094844413351	0.3998862730855893	150.217472315928	0.9194571025910214	0.1311495180850213	3.900534382360535	17392479.379682776	0.17456804588342167	0.17410565261226607	0.06399264320658533	0.07608775435158749
0.9389701153077923	0.005091638174572297	3.2400767194837132	0.13953828009189914	0.254062114661082	0.06826421327531873	0.3998474020407794	150.20236321221267	0.9199232805162869	0.13102988469220778	3.900018574528394	17390730.017436408	0.17454293287858763	0.17409256026565392	0.0639862067284026	0.07608067198353241
0.9390861625053837	0.005088569311942122	3.239621842068034	0.13953833647154615	0.2538600160857477	0.06831780209480769	0.3998115356997752	150.18767272851778	0.9203781579319661	0.13091383749461638	3.8995161404047036	17389029.123853248	0.17451842863220499	0.1740800148279279	0.06397994858234858	0.0760738323937096
0.9391986871779089	0.0050855739382378844	3.2391782123772574	0.13953845285245461	0.25366339242699487	0.06837024783087367	0.39977854021622616	150.17339543296944	0.9208217876227427	0.13080131282209118	3.8990269697302815	17387376.07002007	0.17449453030076287	0.1740680011373815	0.06397386645444499	0.0760672305180817
0.9393077539216511	0.005082651651669037	3.2387457658056973	0.1395386249111552	0.2534721798616582	0.06842154897142952	0.3997482860373698	150.15952565905147	0.9212542341943029	0.13069224607834895	3.898550940940168	17385770.199856296	0.17447123440395293	0.1740565041681445	0.06396795793075592	0.07606086125824035
0.9394134280900498	0.0050798019797623885	3.2383244266828908	0.13953884849266052	0.2532863110949494	0.06847170547731884	0.3997206478020517	150.14605752869323	0.9216755733171094	0.13058657190995027	3.898087921964847	17384210.83278716	0.17444853686540732	0.17404550904219085	0.06396222050722332	0.0760547194922159
0.9395157756559397	0.005077024383558576	3.237914108949649	0.1395391196095614	0.2531057156416301	0.0685207187087742	0.3996955042485935	150.13298497180384	0.9220858910503513	0.13048422434406037	3.8976377709221994	17382697.266005393	0.1744264330491176	0.17403500103346836	0.06395665159798844	0.07604880008297223
0.9396148630793562	0.00507431826286441	3.237514716808111	0.13953943444068725	0.2529303200987794	0.06856859135462608	0.39967273812118814	150.12030174678878	0.922485283191889	0.1303851369206439	3.8972003368545156	17381228.7768467	0.17440491779445294	0.17402496559083086	0.06395124854413202	0.0760430978810137
0.939710757169301	0.005071682960134542	3.237126145392145	0.13953978932982763	0.2527600484292075	0.06861532735765709	0.3996522360724287	150.10800145980033	0.9228738546078552	0.1302892428306991	3.896775460432313	17379804.625018604	0.17438398545227485	0.1740153883468538	0.06394600862187494	0.07603760773597282
0.9398035249566606	0.005069117764117416	3.2367482814175563	0.13954018078392866	0.2525948222298483	0.0686609318424275	0.3996338885677506	150.09607758247108	0.9232517185824438	0.13019647504333942	3.8963629746150246	17378424.054653667	0.17436362991996376	0.17400625512064585	0.06394092905013268	0.07603232450861509
0.9398932335789877	0.005066621914322461	3.236381003806047	0.139540605470786	0.25243456098327793	0.06870541104677827	0.3996175897921883	150.08452347041867	0.9236189961939529	0.1301067664210124	3.8959627053465518	17377086.296452016	0.17434384467503178	0.17399755193668104	0.06393600699839835	0.0760272430739991
0.9399799501796466	0.005064194605601938	3.2360241842719124	0.1395410602161607	0.2522791822880323	0.06874877225784357	0.39960323756090227	150.0733323804947	0.9239758157280878	0.13002004982035342	3.895574472214847	17375790.569678437	0.17432462280672792	0.1739892650440698	0.06393123959409074	0.07602235832206042
